dates,nzd0539-0000,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138,nzd0539-0005,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0001,satname
2014-04-12 22:20:49+00:00,,,,,,,,,,,,508.61,520.67,498.84,491.12,475.77,503.21,455.6666666666667,436.8766666666667,428.15333333333336,433.8066666666667,430.34,421.8666666666666,423.31,422.03,417.59,409.95666666666665,410.84999999999997,392.11,398.3,387.625,384.265,396.8566666666666,397.71000000000004,396.2,389.00666666666666,369.91999999999996,376.23333333333335,356.855,352.53,367.06,351.865,360.055,361.515,349.0,360.845,357.31,351.155,347.90999999999997,360.17999999999995,368.485,372.315,368.53999999999996,369.615,378.79,369.845,362.12,364.53499999999997,364.7166666666667,364.6233333333334,363.5375,363.2425,356.6675,344.725,350.495,339.47,339.73,333.69,326.555,335.9275,321.0,316.71,328.70666666666665,327.4433333333333,322.04999999999995,317.13000000000005,321.1433333333334,328.57666666666665,315.69666666666666,317.5733333333333,300.33666666666664,276.105,268.765,262.31,290.54,274.5833333333333,262.37333333333333,271.72,279.78000000000003,304.79,309.77,282.1433333333334,286.7966666666667,304.96666666666664,304.95666666666665,305.725,305.58000000000004,311.255,335.555,341.695,335.155,336.57,324.095,325.67,333.615,315.87,327.855,336.62,335.39,,256.96,246.6,237.53,226.32,218.76,209.57,202.32,195.4,187.24,180.87,177.6,303.7366666666667,298.56333333333333,303.1233333333334,283.5,278.85,295.17999999999995,308.96,300.11,271.005,283.61,272.9,247.45,229.88,240.42,238.60666666666668,253.0666666666667,283.43,,L8
2014-08-18 22:21:15+00:00,,,,,,,,,,,,508.61,520.67,498.84,491.12,475.77,,441.58000000000004,427.46000000000004,413.03000000000003,422.38,417.37,405.52666666666664,408.91,406.94499999999994,401.54999999999995,392.65000000000003,394.59999999999997,392.11,381.7366666666667,387.625,385.3333333333333,383.0799999999999,385.99000000000007,383.8333333333333,374.95666666666665,369.91999999999996,363.90500000000003,356.855,352.53,357.78000000000003,351.865,360.055,361.515,349.0,360.845,357.31,351.155,347.90999999999997,360.17999999999995,368.485,372.315,368.53999999999996,369.615,378.79,369.845,362.12,362.6333333333334,355.0433333333333,358.38,349.8433333333334,354.97,348.96999999999997,329.19666666666666,345.745,329.35,332.645,323.7866666666667,315.2033333333333,336.9,324.6266666666666,324.3733333333333,340.91999999999996,340.41499999999996,331.56666666666666,327.78000000000003,334.53333333333336,343.3866666666667,326.7633333333333,333.63666666666666,317.8866666666667,280.0,273.97,249.17,,264.99,248.525,259.55000000000007,268.11,,,266.82000000000005,273.325,296.34,295.23,305.725,305.58000000000004,311.255,335.555,341.695,335.155,336.57,324.095,325.67,333.615,315.87,327.855,336.62,335.39,,,,,,,,,,,,,286.81,278.0733333333333,286.0233333333333,282.57666666666665,279.4,273.54999999999995,271.94,,254.09,,,,,,226.95000000000002,239.3,,,L8
2014-09-19 22:20:54+00:00,,,,,,,,,,,,508.61,520.67,498.84,491.12,475.77,,436.31,423.25,404.4,420.46,407.0,404.11999999999995,408.18,403.7,400.08,392.105,393.31,388.67,383.51,387.48,386.18,380.84,383.56,382.37,374.64,368.58,363.11,355.34,350.44,357.35,350.28,357.25,360.18,362.05,359.37,355.02,356.33,352.9,360.77,364.07,367.34,362.84,366.42,377.11,368.93,360.06,361.56500000000005,353.22499999999997,358.02,348.33500000000004,354.73,348.43,327.17999999999995,345.08,315.69,324.77,316.06500000000005,313.225,336.3,321.29999999999995,324.895,340.57,338.88,328.22,325.44500000000005,330.595,338.82500000000005,321.325,331.185,311.71500000000003,280.0,273.97,248.32,,268.13,245.14,255.75,268.31,,,259.8,273.28,295.78,294.94,305.05,303.75,309.65,335.39,340.82,335.06,337.27,324.03,322.79,333.1,315.27,326.98,336.17,333.89,,,,,,,,,,,,,282.83000000000004,271.6,283.04999999999995,282.67,279.4,273.54999999999995,271.94,329.26,314.52,,,,,,212.25,234.5,,,L8
2014-10-12 22:27:11+00:00,,,,,,,,,,,,,,,,,,,,,,,405.06,,,,394.15,,,385.55,,387.47,,,383.22,374.63,,,,,,,,,,,,,,,,,,,,,,358.83,351.65,,347.41,,,342.91999999999996,348.59,339.47,333.72,322.9,315.96000000000004,313.67,315.055,316.56,301.11,299.7,312.99,312.31500000000005,315.8,317.855,306.16499999999996,307.105,331.27,268.59,261.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.4,243.68,232.5,226.45,218.92,210.62,201.38,193.36,182.22,176.43,172.07,281.35,271.9,280.87,280.73,279.95,271.57,271.94,329.26,314.52,,,,,,,,,,L8
2014-10-28 22:27:08+00:00,,,,,,,,,,,,,,,,,,,,,,,405.06,,,,394.15,,,385.55,,387.47,,,383.22,374.63,,,,,,,,,,,,,,,,,,,,,,358.83,351.65,,347.41,,361.0,346.96999999999997,349.1,339.09000000000003,333.675,323.5933333333333,317.2266666666667,314.505,313.06666666666666,312.63,301.665,300.36,308.12666666666667,307.0966666666667,309.3066666666667,310.05333333333334,300.38666666666666,299.27,331.27,269.955,262.17499999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,254.385,244.67000000000002,235.0,227.12,219.075,211.215,202.875,194.685,184.725,177.97,175.245,281.35,271.9,280.87,280.73,279.95,271.57,271.94,329.26,314.52,,,,,,,,,,L8
2014-11-06 22:21:01+00:00,,,,,,,,,,,,,,,,,,,,,,,405.06,,,,394.15,,,385.55,,387.47,,,383.22,374.63,,,,,,,,,,,,,,,,,,,,,,358.83,364.22,372.8,359.535,366.16,361.0,346.96999999999997,352.95,345.59,333.675,331.305,326.1,327.48,313.06666666666666,312.63,301.665,300.36,308.12666666666667,307.0966666666667,309.3066666666667,310.05333333333334,300.38666666666666,299.27,331.27,269.955,262.17499999999995,285.18,288.32,290.54,288.97,295.09,300.83,303.53,307.07,310.87,312.37,318.9,320.9,328.32,335.88,347.26,,,,,,,,,,,,,254.385,244.67000000000002,235.0,227.12,219.075,211.215,202.875,194.685,184.725,177.97,175.245,281.35,271.9,280.87,280.73,299.40999999999997,271.57,290.19,315.18,300.04999999999995,281.95,273.29,247.98,231.89,234.9,262.75,280.41,282.04,,L8
2014-12-15 22:27:04+00:00,,,,,,,,,,,,,,,,,,,,,,,405.06,,,,394.15,,,385.55,,387.47,,,383.22,374.63,,,,,,,,,,,,,,,,,,,,,,358.83,364.22,372.8,359.535,366.16,360.56,348.6675,351.5625,343.74,333.20666666666665,329.946,324.796,324.28,311.8075,310.5825,302.0133333333333,300.52666666666664,305.9325,304.4225,305.9175,306.27750000000003,297.39,295.4825,304.84000000000003,271.0333333333333,262.69,285.18,288.32,290.54,288.97,295.09,300.83,303.53,307.07,310.87,312.37,318.9,320.9,328.32,335.88,347.26,,,,,,,,,,,,,255.34,245.58666666666667,236.62333333333333,227.8166666666667,220.1,211.78333333333333,203.68999999999997,195.82000000000002,185.51666666666665,179.08,176.72666666666666,281.35,271.9,280.87,280.73,299.40999999999997,271.57,290.19,315.18,300.04999999999995,281.95,273.29,247.98,231.89,234.9,262.75,280.41,282.04,,L8
2014-12-31 22:26:59+00:00,,,,,,,,,,,,,,,,,,,,,,,405.06,,,,394.15,,,385.55,,387.47,,,383.22,374.63,,,,,,,,,,,,,,,,,,,,,,358.83,364.22,372.8,359.535,366.16,360.56,348.6675,351.5625,343.74,333.20666666666665,329.946,324.796,324.28,317.284,313.664,307.0425,305.85,309.12,308.726,307.948,309.024,301.21799999999996,299.774,305.30333333333334,278.3325,272.125,285.18,288.32,290.54,288.97,295.09,300.83,303.53,307.07,310.87,312.37,318.9,320.9,328.32,335.88,347.26,,,,,,,,,,,,,255.34,245.58666666666667,236.62333333333333,227.8166666666667,220.1,221.565,212.5625,205.4475,185.51666666666665,179.08,176.72666666666666,281.35,271.9,280.87,280.73,299.40999999999997,271.57,290.19,315.18,300.04999999999995,281.95,273.29,247.98,231.89,234.9,262.75,280.41,282.04,,L8
2015-03-14 22:20:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,389.58,383.81,385.67,381.58,357.56,370.1,371.42,380.07,371.01,373.7,376.7,,367.59,362.55,,350.73,340.93,,,,,,,,,,358.78,,,368.36,367.38,,366.21,359.65,358.88,364.775,372.8,358.83500000000004,366.16,360.56,348.5975,351.5625,343.74,334.29,330.114,325.144,325.94,318.05199999999996,312.27799999999996,313.492,311.87399999999997,310.568,309.01599999999996,307.818,309.38199999999995,303.19199999999995,300.02,304.6,287.12600000000003,282.082,269.00500000000005,288.32,276.57500000000005,271.58500000000004,279.575,284.32,303.53,307.07,293.52,293.65999999999997,308.25,308.21,317.995,322.695,330.90999999999997,337.95,343.95,338.04,337.79,330.43,329.74,332.2,314.93,327.35,337.2,337.08,,255.34,245.58666666666667,236.62333333333333,227.8166666666667,220.1,221.565,212.5625,205.4475,185.51666666666665,179.08,176.72666666666666,288.8,303.91,292.39,284.04,318.87,277.9,277.595,315.18,285.99666666666667,268.81,273.29,247.98,231.89,234.9,253.525,272.615,272.74,,L8
2015-04-06 22:26:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,389.58,383.81,385.67,381.58,357.56,370.1,371.42,380.07,371.01,373.7,376.7,,367.59,362.55,,350.73,340.93,,,,,,,,,,358.78,,,368.36,367.38,,366.21,359.65,358.88,364.775,372.8,358.83500000000004,366.16,360.56,348.5975,351.5625,343.74,334.38800000000003,329.68833333333333,324.535,324.45666666666665,317.135,311.1816666666667,311.93666666666667,310.435,308.9216666666667,307.37666666666667,306.10499999999996,307.36499999999995,301.42,300.02,304.6,287.12600000000003,282.082,269.00500000000005,288.32,276.57500000000005,271.58500000000004,279.575,284.32,303.53,307.07,293.52,293.65999999999997,308.25,308.21,317.995,322.695,330.90999999999997,337.95,343.95,338.04,337.79,330.43,329.74,332.2,314.93,327.35,337.2,337.08,,256.1975,246.01749999999998,237.3475,228.125,220.3775,219.56199999999998,211.06599999999997,203.59,185.855,179.945,177.095,288.8,303.91,292.39,284.04,318.87,277.9,277.595,301.1,271.735,268.81,273.29,247.98,231.89,234.9,253.525,272.615,272.74,,L8
2015-08-21 22:20:33+00:00,,,,,,,,,,,,,,,,,,,,,,,352.33,389.58,375.655,367.71500000000003,372.22,355.97,358.70000000000005,359.35,380.07,354.28,362.745,376.7,,367.59,362.55,,350.73,340.93,,,,,,,,,,358.78,,365.01,362.865,363.59000000000003,371.27,362.28,354.815,351.53,348.92499999999995,348.4,334.705,,351.28,327.005,,311.6,338.72333333333336,319.4633333333333,316.25666666666666,326.8066666666667,316.23,316.31333333333333,327.37333333333333,321.7,319.67,320.43333333333334,323.20666666666665,325.45,318.72333333333336,332.725,330.28,323.83500000000004,320.27,249.95500000000004,,261.475,254.2,264.06,267.81,,,276.17,274.95,297.6,295.52,307.67,309.51,314.56,337.95,343.95,338.04,337.79,330.43,329.74,332.2,314.93,327.35,337.2,337.08,,258.77,247.31,239.52,229.05,221.21,211.55,205.08,196.16,186.87,182.54,178.2,286.695,287.34000000000003,286.81,284.13,280.44,273.79999999999995,259.58500000000004,,254.315,255.67,,,,201.42,247.35000000000002,248.84499999999997,250.485,,L8
2015-09-29 22:26:59+00:00,,,,,,,,,,,,,,,,,,,,,,,352.33,,367.5,349.76,362.86,354.38,347.3,347.28,,337.55,351.79,,,,,,,,,,,,,,,,,,,365.01,357.37,359.8,371.27,358.35,349.98,344.18,345.09,348.4,323.4,,351.28,324.45,350.27,325.96000000000004,337.7666666666667,321.62666666666667,318.26,321.41,311.5266666666667,310.44666666666666,315.32666666666665,310.17,307.39333333333326,309.5733333333333,310.1333333333334,316.94999999999993,303.8933333333334,307.38,304.865,298.56,290.595,247.08,,260.34,,,,,,,,,,,,,,,,,,,,,,,,,257.79999999999995,247.09,239.72,230.34,222.255,212.73000000000002,206.51,197.305,188.375,182.20999999999998,179.07999999999998,284.59,270.77,281.23,284.22,280.44,269.7,272.42,,250.74,,,,,201.42,250.4,232.87,237.53,,L8
2015-10-31 22:27:04+00:00,,,,,,,,,,,,,,,,,,,,,,,352.33,,367.5,349.76,362.86,354.38,347.3,347.28,,337.55,351.79,,,,,,,,,,,,,,,,,,,365.01,357.37,359.8,371.27,358.35,349.98,344.18,345.09,348.4,323.4,,351.28,324.45,350.27,325.96000000000004,339.26,321.4033333333333,317.9166666666667,320.95666666666665,311.15000000000003,310.53999999999996,315.08,309.40333333333336,306.6766666666667,308.82,309.38000000000005,336.62,302.00666666666666,299.01,295.6233333333333,288.73333333333335,280.94,247.08,,260.34,,,,,,,,,,,,,,,,,,,,,,,,,255.24,245.64,236.86,228.3,221.28,211.89,205.13,196.58999999999997,186.39,179.26,177.435,284.59,270.77,281.23,284.22,280.44,269.7,272.42,,250.74,,,,,201.42,250.4,232.87,237.53,,L8
2015-12-27 22:20:55+00:00,,,,,,,,,,,,,,,,,,,,,,,352.33,,367.5,349.76,362.86,354.38,347.3,347.28,,337.55,351.79,,,,,,,,,,,,,,,,,,,365.01,357.37,359.8,371.27,358.35,349.98,344.18,345.09,348.4,323.4,,351.28,324.45,350.27,325.96000000000004,339.26,321.4033333333333,317.9166666666667,320.95666666666665,311.15000000000003,310.53999999999996,315.08,309.40333333333336,306.6766666666667,308.82,309.38000000000005,336.62,302.00666666666666,299.01,295.6233333333333,288.73333333333335,280.94,270.165,291.03,277.23,293.64,300.91,306.27,309.31,,315.45,315.47,,,,,,,,,,,,,,,,,,255.24,245.64,236.86,228.3,221.28,211.89,205.13,196.58999999999997,186.39,179.26,177.435,284.59,270.77,281.23,284.22,280.44,269.7,292.38,304.52,250.74,284.25,275.65,253.27,238.34,221.71499999999997,258.16499999999996,258.27,262.83500000000004,,L8
2016-01-19 22:27:03+00:00,,,,,,,,,,,,,,,,,,,,,,,352.33,,367.5,349.76,362.86,354.38,347.3,347.28,,337.55,351.79,,,,,,,,,,,,,,,,,,,365.01,357.37,359.8,371.27,358.35,349.98,344.18,345.09,348.4,323.4,,351.28,324.45,350.27,325.96000000000004,339.26,321.4033333333333,317.9166666666667,320.95666666666665,311.15000000000003,310.53999999999996,315.08,309.40333333333336,306.6766666666667,308.82,315.61,343.18,305.9175,303.845,300.84499999999997,292.515,283.5925,270.165,291.03,277.23,293.64,300.91,306.27,309.31,,315.45,315.47,,,,,,,,,,,,,,,,,,263.45666666666665,245.64,248.42333333333332,228.3,221.28,211.89,205.13,196.58999999999997,186.39,179.26,177.435,284.59,270.77,281.23,284.22,280.44,269.7,292.38,304.52,250.74,284.25,275.65,253.27,238.34,221.71499999999997,258.16499999999996,258.27,262.83500000000004,,L8
2016-03-16 22:20:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.27,340.32,334.67,327.19,321.11,316.03499999999997,311.51500000000004,305.465,303.285,301.16,298.69,297.725,308.87666666666667,349.74,298.2066666666667,294.6966666666667,290.65999999999997,281.56333333333333,271.9133333333333,293.96000000000004,292.385,296.13,296.66999999999996,302.51,307.775,309.53499999999997,315.15,317.185,315.82500000000005,324.51,328.56,333.58,343.29,352.57,,,,,,,,351.19,,,,,263.45666666666665,245.64,248.42333333333332,228.3,221.28,211.89,205.13,196.58999999999997,186.39,179.26,177.435,,,,329.72,323.63,318.19,312.93499999999995,304.16499999999996,,284.58500000000004,275.04999999999995,252.64,238.51999999999998,240.64,269.28999999999996,285.06499999999994,289.05,,L8
2016-04-08 22:26:35+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.84,337.4,331.52,325.16499999999996,319.51,314.44,309.355,305.555,302.865,301.03,298.79,297.58500000000004,308.75666666666666,349.74,298.43,295.2666666666667,291.1133333333333,282.52,272.1066666666666,293.96000000000004,292.385,296.13,296.66999999999996,302.51,307.775,309.53499999999997,315.15,317.185,315.82500000000005,324.51,328.56,333.58,343.29,352.57,,,,,,,,351.19,,,,,263.6433333333333,244.51,247.60333333333335,226.2,219.74,210.4,203.05,195.79,185.03,178.95999999999998,176.6,,,,329.72,323.63,318.19,312.93499999999995,304.16499999999996,,284.58500000000004,275.04999999999995,252.64,238.51999999999998,240.64,269.28999999999996,285.06499999999994,289.05,,L8
2016-05-03 22:20:25+00:00,,,,,,,,,,,,,,,,,,,,,,,354.9,354.34,354.19,351.16,350.86,355.4,349.16,348.88,346.81,343.02,347.48,346.61,352.21,352.19,343.79,,340.21,337.28,,,,,,,,,,,,,,,,352.89,345.74,349.23,346.89,347.68,321.47,332.52,326.74,318.79,328.14,326.9,331.52,322.36,317.27,313.2,315.005,305.13,302.31,301.12,299.04,317.845,315.495,348.605,304.195,301.765,298.1,289.24,277.345,283.36,284.68333333333334,287.22333333333336,287.76666666666665,291.87,297.39,298.19,297.865,305.07,303.41333333333336,305.68,305.485,308.38,343.29,352.57,,,,,,,,351.19,,,,,268.64,244.61,254.505,227.43,220.22,210.93,203.78,196.85,187.16,181.28,178.29,298.6,,295.84,311.09000000000003,303.9,302.105,312.93499999999995,295.3833333333333,258.59,274.96666666666664,275.04999999999995,252.64,238.51999999999998,229.01666666666665,263.97666666666663,279.99333333333334,283.5466666666667,,L8
2016-06-27 22:26:47+00:00,,,,,,,,,,,,,,,,,,,,,,,354.9,354.34,354.19,351.16,350.86,355.4,349.16,348.88,346.81,343.02,347.48,346.61,352.21,352.19,343.79,,340.21,337.28,,,,,,,,,,,,,,,,343.91999999999996,345.74,349.23,346.89,347.68,321.47,332.52,326.74,310.245,317.02,326.9,331.52,322.36,317.27,313.2,315.005,305.13,302.31,301.12,299.04,317.845,315.495,348.605,304.195,301.765,298.1,289.24,277.345,278.415,281.51,283.77500000000003,284.83,287.35,292.95,292.63,297.865,299.88,297.385,305.68,305.485,308.38,343.29,352.57,,,,,,,,351.19,,,,,268.64,244.61,254.505,227.43,220.22,210.93,203.78,196.85,187.16,181.28,178.29,298.6,,295.84,311.09000000000003,303.9,302.105,313.53,290.815,258.59,270.325,274.45,252.01,238.7,222.51999999999998,262.99999999999994,278.155,281.25000000000006,,L8
2016-09-08 22:21:00+00:00,,,,,,,,,,,,,,,,,,,,,,,354.9,354.71,355.58000000000004,349.25,353.49,353.775,346.775,347.84000000000003,344.16999999999996,339.78499999999997,346.275,345.015,351.15999999999997,348.36,343.295,345.99,341.315,338.335,340.54,,345.13,347.31,,349.35,350.55,,350.06,346.6,355.52,367.58,355.21,354.58,354.27,344.36999999999995,344.365,347.665,342.78499999999997,343.0,321.54,339.94,337.07,316.03333333333336,317.905,322.57,325.685,318.70666666666665,315.28000000000003,321.28999999999996,315.68,317.115,320.115,318.38,312.9,322.28,316.52,344.06,290.74,285.18,279.69,274.62,263.14,268.6466666666667,281.51,277.1666666666667,275.1133333333333,279.1466666666667,284.8633333333333,277.48,287.42333333333335,292.00333333333333,292.36999999999995,302.8066666666667,302.71333333333337,308.6133333333333,326.065,333.955,340.51,,,,,,,351.19,,,342.77,,257.39,244.61,237.46,227.43,220.22,210.93,203.78,196.85,187.16,181.28,178.29,292.255,274.77,287.875,302.59,295.25333333333333,291.8566666666666,313.53,275.66333333333336,258.59,270.325,274.45,252.01,238.7,215.75666666666666,257.96999999999997,266.46666666666664,269.0166666666667,,L8
2016-12-04 22:27:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,355.08,356.97,347.34,356.12,352.15,344.39,346.8,341.53,336.55,345.07,343.42,350.11,344.53,342.8,345.99,342.42,339.39,340.54,,345.13,347.31,,349.35,350.55,,350.06,346.6,355.52,367.58,355.21,354.58,354.27,340.10999999999996,342.99,346.1,338.68,338.32,321.61,347.36,352.965,326.85999999999996,319.28999999999996,324.70500000000004,324.995,317.51,313.67,320.96500000000003,311.015,315.605,319.23,316.455,311.205,312.715,336.35,340.65,285.71,282.02,275.5,268.02,260.76,249.11,,263.95,255.68,262.74,268.69,247.18,266.54,276.25,282.34,297.06,297.17,309.08,308.84,315.34,340.51,,,,,,,,,,342.77,,253.24,244.61,233.73,223.51,217.63,209.78,203.15,195.4,185.43,179.05,177.95,285.91,274.77,279.91,285.59,277.96,271.36,,245.36,,,,,,202.23,247.91,243.09,244.55,,L8
2017-02-15 22:20:43+00:00,440.83,,,,,,,,,,,,,,,,,,,,,378.41,,355.08,356.97,347.34,356.12,363.02,359.635,346.8,361.385,336.55,360.68,359.765,363.56,359.585,358.21500000000003,356.88,351.855,350.90999999999997,350.90999999999997,362.73,356.90999999999997,359.45500000000004,,349.35,350.55,,350.06,346.6,355.52,367.58,355.21,354.58,354.27,345.27,359.91499999999996,361.31,355.76,353.45,321.61,356.14,352.965,339.44,331.54499999999996,336.23333333333335,335.90333333333336,330.6133333333333,313.67,320.96500000000003,311.015,315.605,319.23,316.455,311.205,312.715,336.35,340.65,285.71,282.02,275.5,268.02,260.76,249.11,299.11,280.905,255.68,262.74,268.69,247.18,266.54,276.25,301.1,311.305,313.71000000000004,323.32,308.84,315.34,340.51,,,,,,,,,,342.77,,253.24,244.61,233.73,223.51,217.63,209.78,203.15,195.4,185.43,179.05,177.95,285.91,274.77,279.91,285.59,277.96,271.36,317.59,245.36,296.87,289.52,278.75,255.05,239.57,202.23,260.97499999999997,243.09,244.55,,L8
2017-02-22 22:26:52+00:00,440.83,,,,,,,,,,,,,,,,,,,,,378.41,,355.08,356.97,347.34,356.12,363.02,359.635,346.8,361.385,336.55,360.68,359.765,363.56,359.585,358.21500000000003,356.88,351.855,350.90999999999997,350.90999999999997,362.73,356.90999999999997,359.45500000000004,,349.35,350.55,,350.06,346.6,355.52,367.58,355.21,354.58,354.27,345.27,359.91499999999996,361.31,364.3566666666666,360.52666666666664,321.61,357.26,353.22333333333336,342.2733333333333,334.34999999999997,335.535,333.365,327.88,313.9266666666667,317.0833333333333,308.63,310.56333333333333,312.06,309.7033333333333,305.35999999999996,305.8533333333333,336.35,340.65,285.315,280.90999999999997,275.405,268.065,260.76,249.11,299.11,280.905,255.68,262.74,268.69,247.18,266.54,276.25,301.1,311.305,313.71000000000004,323.32,308.84,315.34,340.51,,,,,,,,,,342.77,,252.48000000000002,243.805,233.005,223.25,216.265,208.01999999999998,201.565,194.515,184.75,177.91000000000003,177.31,285.91,274.77,279.91,285.59,277.96,271.36,317.59,245.36,296.87,289.52,278.75,255.05,239.57,202.23,260.97499999999997,243.09,244.55,,L8
2017-04-04 22:20:20+00:00,433.92999999999995,,,,,,,,,,,,,,,,,,,,,378.41,338.62,327.1,342.03,335.24,339.47,355.45,355.87,331.25,357.53999999999996,330.63,354.925,356.45000000000005,360.64,359.76,373.63,354.12,348.865,347.905,348.985,350.265,354.37,358.425,345.58,347.67,347.34,349.5,346.88,346.07,350.97,363.27,351.51,349.7,347.37,338.55,357.6,357.84000000000003,361.34999999999997,360.7866666666667,321.3,355.9166666666667,352.1066666666666,340.5,334.8333333333333,335.09,332.4125,327.625,313.72,314.99333333333334,306.43,306.75,308.8333333333333,306.60999999999996,303.51666666666665,301.6066666666666,332.12,335.07,298.30333333333334,280.90999999999997,280.81333333333333,285.28,260.76,248.52,299.11,279.485,252.9,251.47,261.61,241.74,248.94,265.43,319.86,304.025,308.84000000000003,319.27,300.84,306.92,332.71,332.73,328.62,328.63,322.63,316.03,324.49,,322.44,331.34,330.74,,265.48,254.66333333333333,233.005,233.29999999999998,216.265,208.01999999999998,201.565,194.515,184.75,177.91000000000003,177.31,282.07,287.87,282.89,280.87,273.24,264.53,317.59,248.21,274.005,289.52,278.75,255.05,239.57,,242.69,231.37,236.4,,L8
2017-04-20 22:20:11+00:00,423.9266666666667,,445.87,440.16,,,,,,,,,,418.9,410.74,,,,,,,378.41,338.36,328.25,339.65,335.24,337.83500000000004,348.0533333333333,348.98,331.25,357.53999999999996,330.63,354.925,356.45000000000005,360.64,359.76,373.63,346.75333333333333,344.2966666666667,342.6033333333333,339.45,345.9066666666667,346.93333333333334,358.425,345.58,341.975,335.155,349.5,328.075,347.29999999999995,351.17,361.65,341.95,350.105,350.185,339.34000000000003,352.48333333333335,352.8,356.2575,354.83750000000003,322.09000000000003,352.5925,350.11,335.9375,331.655,329.93999999999994,329.744,324.098,313.4325,318.475,309.275,311.04,315.205,313.1825,308.9775,308.1125,333.305,337.63,306.11,280.90999999999997,291.005,288.505,260.76,249.20499999999998,299.11,272.7166666666667,253.17000000000002,254.195,262.90999999999997,245.78,253.065,268.19,319.86,298.23,302.6166666666667,313.2866666666667,302.845,309.0,332.84000000000003,335.245,330.33000000000004,329.78499999999997,323.495,318.82,324.935,311.53,323.45500000000004,331.83,330.845,,280.915,268.255,233.005,233.29999999999998,216.265,208.01999999999998,201.565,194.515,184.75,177.91000000000003,177.31,285.26,281.28499999999997,284.205,281.255,274.895,265.97,317.59,245.715,266.1566666666667,289.52,278.75,255.05,239.57,197.54,243.15666666666667,233.02999999999997,238.925,,L8
