dates,satname,nzd0539-0000,nzd0539-0002,nzd0539-0003,nzd0539-0004,nzd0539-0006,nzd0539-0007,nzd0539-0008,nzd0539-0009,nzd0539-0010,nzd0539-0011,nzd0539-0012,nzd0539-0013,nzd0539-0014,nzd0539-0015,nzd0539-0016,nzd0539-0017,nzd0539-0018,nzd0539-0019,nzd0539-0020,nzd0539-0021,nzd0539-0022,nzd0539-0023,nzd0539-0024,nzd0539-0025,nzd0539-0026,nzd0539-0027,nzd0539-0028,nzd0539-0029,nzd0539-0030,nzd0539-0031,nzd0539-0032,nzd0539-0033,nzd0539-0034,nzd0539-0035,nzd0539-0036,nzd0539-0037,nzd0539-0038,nzd0539-0039,nzd0539-0040,nzd0539-0041,nzd0539-0042,nzd0539-0043,nzd0539-0044,nzd0539-0045,nzd0539-0046,nzd0539-0047,nzd0539-0048,nzd0539-0049,nzd0539-0050,nzd0539-0051,nzd0539-0052,nzd0539-0053,nzd0539-0054,nzd0539-0055,nzd0539-0056,nzd0539-0057,nzd0539-0058,nzd0539-0059,nzd0539-0060,nzd0539-0061,nzd0539-0062,nzd0539-0063,nzd0539-0064,nzd0539-0065,nzd0539-0066,nzd0539-0067,nzd0539-0068,nzd0539-0069,nzd0539-0070,nzd0539-0071,nzd0539-0072,nzd0539-0073,nzd0539-0074,nzd0539-0075,nzd0539-0076,nzd0539-0077,nzd0539-0078,nzd0539-0079,nzd0539-0080,nzd0539-0081,nzd0539-0082,nzd0539-0083,nzd0539-0084,nzd0539-0113,nzd0539-0114,nzd0539-0115,nzd0539-0116,nzd0539-0117,nzd0539-0118,nzd0539-0119,nzd0539-0120,nzd0539-0121,nzd0539-0122,nzd0539-0123,nzd0539-0124,nzd0539-0125,nzd0539-0126,nzd0539-0127,nzd0539-0128,nzd0539-0129,nzd0539-0130,nzd0539-0131,nzd0539-0132,nzd0539-0133,nzd0539-0134,nzd0539-0135,nzd0539-0136,nzd0539-0137,nzd0539-0138,nzd0539-0005,nzd0539-0085,nzd0539-0086,nzd0539-0087,nzd0539-0088,nzd0539-0089,nzd0539-0090,nzd0539-0091,nzd0539-0092,nzd0539-0093,nzd0539-0094,nzd0539-0095,nzd0539-0096,nzd0539-0097,nzd0539-0098,nzd0539-0099,nzd0539-0100,nzd0539-0101,nzd0539-0102,nzd0539-0103,nzd0539-0104,nzd0539-0105,nzd0539-0106,nzd0539-0107,nzd0539-0108,nzd0539-0109,nzd0539-0110,nzd0539-0111,nzd0539-0112,nzd0539-0001
2020-05-14 22:20:36.493000,L8,457.99,486.40,493.79,503.83,514.98,519.82,518.05,513.47,506.15,508.74,504.00,488.41,475.22,469.76,456.02,439.02,421.78,396.93,377.87,378.99,381.65,379.44,381.57,381.67,381.47,380.54,379.51,382.83,375.33,377.48,377.25,380.30,377.34,380.45,379.71,375.22,376.51,370.25,367.32,367.69,366.37,362.74,368.66,369.95,374.73,378.15,386.92,386.70,390.38,390.83,393.90,394.93,394.27,394.22,389.89,386.47,379.79,376.77,374.33,372.32,372.62,368.50,366.97,365.58,364.40,361.58,359.67,356.68,354.65,353.86,354.98,355.90,357.61,363.81,363.70,368.70,373.84,377.83,379.20,379.87,379.04,377.91,375.31,,,,,,,,,,,,,,,,,,,,,,,,,,,512.62,372.24,367.49,364.26,357.90,356.12,353.15,351.71,351.00,346.89,349.64,346.03,342.81,340.77,341.73,335.97,,,,,,,,,,,,,,469.80
2020-05-21 22:26:24.857000,L8,,,,,,,,,,,,,,,,,,,,,,,148.95,286.24,344.92,515.92,502.47,492.27,484.18,483.31,490.02,473.28,445.65,452.00,466.97,447.11,417.03,424.42,408.59,411.67,408.78,413.21,413.61,403.72,406.90,419.80,412.44,389.38,404.40,363.89,394.06,365.12,368.05,386.77,352.34,360.57,349.82,286.35,236.65,,,,,,,176.45,172.66,169.38,217.32,259.85,248.78,243.99,247.76,237.08,240.50,228.42,231.29,199.81,180.84,161.57,152.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30 22:20:16.612000,L8,447.29,484.02,491.75,499.38,514.58,513.25,515.04,512.07,503.38,503.05,501.00,485.01,470.80,465.22,452.16,437.63,421.96,393.93,374.84,375.51,375.39,376.73,379.54,378.46,376.94,377.78,378.46,377.61,375.75,376.37,373.16,376.14,373.47,379.46,378.27,371.73,373.21,363.58,365.01,361.32,363.54,360.18,365.08,366.07,368.15,373.29,378.46,383.13,385.62,386.26,389.63,390.60,392.73,391.37,387.86,383.94,378.36,374.62,371.42,370.98,367.39,366.87,365.39,364.39,361.81,359.60,357.12,355.43,353.01,352.63,352.54,352.73,354.50,360.18,363.55,364.84,370.56,375.57,377.76,378.36,377.81,376.38,371.80,290.58,289.80,293.60,291.08,299.47,303.27,307.16,312.43,314.32,310.66,320.60,323.74,331.39,342.19,348.33,359.92,371.65,370.17,369.50,367.58,365.10,362.68,348.50,359.16,366.82,368.96,509.10,369.00,362.79,360.34,355.01,352.92,349.39,346.26,347.14,343.44,346.27,341.32,337.95,336.43,337.94,333.12,306.69,320.38,317.97,310.53,297.33,290.33,282.17,261.35,241.48,245.54,271.28,286.62,287.96,464.30
2020-05-30 22:20:40.575000,L8,451.32,486.57,495.50,503.51,517.44,521.17,517.45,513.43,507.73,507.83,504.56,488.19,474.98,467.78,455.51,439.43,426.21,397.35,376.90,375.89,382.29,378.14,381.87,380.50,379.60,379.79,380.07,382.88,377.17,377.62,375.36,377.31,375.66,380.95,381.52,374.06,375.26,365.07,367.27,364.93,365.67,362.42,366.80,368.10,372.08,376.06,382.86,385.20,389.90,389.61,391.78,393.78,395.22,394.38,390.20,386.22,379.85,377.05,374.52,372.58,368.82,370.60,367.98,367.85,365.07,362.48,360.34,357.18,355.10,355.38,355.80,355.20,358.65,362.03,365.03,368.92,373.93,378.38,379.28,380.51,379.98,378.82,375.86,,,,,,,,,,,,,,,,,,,,,,,,,,,510.44,371.94,365.56,362.57,358.15,356.19,352.26,350.19,348.67,344.85,348.58,343.86,340.21,339.59,341.35,334.71,308.95,323.19,319.27,311.78,300.15,292.49,,,,,,,,471.84
2020-06-15 22:20:50.632000,L8,364.69,445.57,453.45,391.38,424.05,486.23,488.07,483.32,470.55,465.28,388.39,390.29,409.89,394.33,373.16,369.54,384.37,351.01,324.87,329.30,326.76,335.10,344.31,340.67,352.70,326.15,323.17,331.99,333.23,333.82,334.93,310.61,323.36,334.65,336.54,319.76,298.94,312.36,292.00,286.47,305.43,331.46,325.08,306.31,328.03,339.03,339.54,320.28,336.12,297.10,339.89,334.72,340.79,346.12,341.16,327.43,274.94,324.29,312.40,278.17,257.71,280.56,276.16,238.56,282.47,272.90,282.64,280.75,281.59,278.87,293.37,289.55,302.48,304.33,307.66,283.13,297.38,273.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.92
2020-06-22 22:26:41.227000,L8,392.06,192.27,167.37,250.01,452.56,376.63,388.25,339.73,350.28,371.19,518.09,423.81,458.57,444.18,443.74,424.60,462.71,373.72,412.06,473.13,470.96,,,532.34,533.00,524.30,509.26,505.01,491.20,498.21,492.36,424.25,453.49,458.53,464.24,452.69,417.31,434.93,420.88,418.56,415.50,425.37,420.78,413.43,413.61,421.78,416.62,403.49,409.95,381.11,405.05,402.61,396.44,396.46,393.08,375.57,361.99,364.06,351.89,345.44,335.04,334.20,333.82,315.03,315.24,294.54,299.15,284.94,278.05,279.30,264.37,262.50,258.38,255.21,249.32,234.28,236.27,203.55,189.97,171.30,161.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.77
2020-09-19 22:21:03.690000,L8,438.99,474.06,483.55,497.25,502.88,512.13,505.34,504.44,500.03,498.32,497.71,484.82,471.34,461.37,448.27,432.65,415.84,390.16,374.37,374.53,382.12,377.08,382.31,382.88,386.20,384.74,384.91,385.92,382.83,379.19,381.61,383.70,379.52,385.03,385.03,382.18,388.61,373.13,376.73,372.97,367.79,369.89,373.86,385.15,378.69,382.05,385.93,388.49,394.44,395.27,393.80,394.40,395.21,393.87,391.64,386.99,380.17,377.02,372.40,372.59,369.73,366.45,361.33,363.02,358.87,356.79,357.44,354.49,353.50,353.57,352.34,354.33,355.90,359.07,361.89,366.46,369.32,373.16,376.30,375.14,374.88,374.01,368.97,293.08,296.42,297.47,298.33,301.13,305.59,309.62,315.09,318.90,317.94,324.37,329.30,337.47,344.44,353.99,363.85,375.73,373.41,373.43,373.01,370.03,367.45,357.03,367.35,370.97,377.38,499.96,365.18,361.51,357.01,350.76,348.07,345.27,344.87,343.59,341.58,341.68,339.27,335.41,334.78,332.33,331.60,321.76,319.76,316.63,306.28,290.33,284.91,276.42,250.37,226.74,245.65,268.55,284.19,288.62,461.28
2020-10-12 22:27:18.337000,L8,458.35,514.20,400.46,,522.99,,,,,,,427.35,,465.38,480.13,268.30,492.53,,,,,,,,,533.19,528.67,501.64,485.85,464.94,428.24,413.60,399.74,354.10,315.62,322.57,381.94,422.10,444.64,446.68,446.05,444.48,444.99,435.41,425.62,425.46,418.27,420.80,420.24,404.14,409.16,407.03,400.97,387.75,394.34,381.78,326.50,356.34,356.28,350.21,335.84,327.11,304.20,241.59,298.67,274.78,289.65,274.42,245.17,229.41,244.03,263.21,273.66,265.10,257.37,258.52,261.74,260.36,252.11,239.25,239.20,238.65,229.37,,,,,,,,,,,,,,,,,,,,,,,,,,,471.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.95
2021-02-17 22:27:01.970000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,532.14,529.64,524.50,522.47,518.28,512.82,504.56,496.23,488.89,478.44,475.08,470.42,469.45,467.43,462.41,460.49,458.37,457.02,454.23,448.51,448.29,442.12,437.78,429.59,422.83,417.32,406.34,396.53,390.35,380.53,375.02,367.33,359.55,354.15,345.60,338.10,333.42,325.03,321.17,315.32,310.04,304.20,303.04,300.88,298.98,297.47,296.00,293.03,288.25,284.03,278.87,272.61,263.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.22,246.91,238.45,226.84,219.61,211.43,204.98,199.69,191.25,185.60,183.57,174.23,166.68,160.50,154.84,,,,,,,,,,,,,,
2021-03-30 22:20:34.287000,L8,441.07,476.65,492.01,496.47,504.21,506.10,506.06,505.60,499.15,496.79,494.69,482.68,472.52,461.19,449.85,435.81,415.92,391.05,371.21,373.98,374.74,376.11,377.07,377.74,376.02,378.17,378.76,376.09,375.52,374.90,374.04,376.71,377.11,378.74,379.09,377.26,376.22,370.78,370.52,367.07,364.31,363.02,370.84,370.59,372.90,377.03,380.78,385.71,387.58,387.57,390.26,392.03,392.58,390.42,388.45,384.13,377.81,374.51,372.74,371.56,370.12,366.70,364.26,362.41,359.70,358.51,357.18,355.72,352.36,354.12,354.01,354.79,359.13,360.77,364.29,367.36,370.61,375.96,376.58,378.59,377.38,376.64,373.39,292.19,291.01,296.19,296.79,299.54,305.54,308.94,314.69,316.07,315.67,323.36,327.28,332.95,340.87,350.45,362.32,371.36,368.28,369.82,370.13,365.75,362.39,354.62,362.98,367.81,372.74,500.32,370.28,365.10,361.89,356.53,352.80,351.57,347.96,348.86,345.75,346.37,343.82,342.22,340.23,341.47,337.94,330.04,325.07,321.88,316.71,299.95,296.86,285.85,256.87,245.52,245.90,273.59,289.11,290.25,461.42
2021-04-06 22:26:42.924000,L8,287.27,270.42,375.82,361.52,297.93,293.51,305.16,208.03,193.09,,,526.57,471.62,435.02,429.43,462.25,453.61,433.22,465.78,,,525.59,520.79,506.31,499.13,514.75,520.83,514.56,511.83,508.25,503.10,496.14,493.28,488.10,471.02,465.20,457.64,460.18,449.52,447.14,443.01,436.98,434.25,438.72,427.21,428.25,420.09,386.70,377.38,255.71,366.48,350.36,286.87,349.63,338.14,267.49,244.95,331.08,314.94,170.28,212.07,237.47,260.04,242.63,265.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.38
2021-05-24 22:26:39.339000,L8,,,,,,,,,,,,,,482.24,518.46,468.09,461.33,399.60,407.93,361.71,383.19,458.29,371.34,444.13,526.82,520.35,507.30,499.69,491.50,495.51,491.60,422.80,423.97,427.43,465.84,450.68,391.06,423.24,406.49,404.04,410.22,423.68,418.30,358.77,349.30,413.34,414.30,393.15,382.43,363.53,380.12,389.65,391.90,388.28,387.82,372.06,354.72,354.75,343.63,338.70,324.11,299.39,306.56,304.48,311.94,254.15,282.53,277.46,269.50,271.10,250.12,254.81,249.97,242.62,242.58,232.87,233.63,203.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-18 22:20:38.709000,L8,442.79,473.05,485.32,494.89,507.36,510.30,512.61,506.66,494.63,501.61,501.13,480.46,468.08,466.51,454.46,436.14,421.03,395.82,374.35,375.19,376.24,380.01,377.14,381.16,381.77,381.39,379.55,382.25,373.50,376.43,378.55,381.35,376.82,379.05,382.10,374.54,379.22,366.10,368.09,363.09,360.02,358.59,366.26,365.57,368.96,377.31,380.64,385.55,390.32,390.78,393.02,395.58,395.88,395.56,392.28,387.68,381.89,377.52,375.09,373.25,371.88,372.60,370.14,367.65,364.87,361.85,358.25,355.76,354.50,353.70,352.88,355.68,356.61,362.80,364.83,369.47,374.41,379.00,379.60,380.42,379.55,379.29,374.95,292.36,289.30,294.19,294.33,298.66,304.87,305.89,312.33,314.57,311.19,319.21,325.00,330.38,341.77,348.62,360.59,369.64,369.23,369.05,367.00,363.93,361.86,341.58,358.03,364.95,368.73,503.69,370.19,367.40,361.79,360.03,357.66,354.25,349.66,349.35,346.23,346.76,342.36,339.65,338.22,340.97,333.62,323.20,321.47,322.36,316.27,299.98,292.03,289.10,256.79,243.39,246.63,270.00,289.73,289.49,459.36
2021-06-18 22:21:02.676000,L8,446.56,475.26,490.09,496.76,510.01,512.93,513.35,509.41,497.19,503.75,501.87,482.62,467.50,466.04,452.68,436.80,422.88,396.73,373.84,374.40,379.20,381.23,376.91,380.86,380.97,381.14,379.69,383.04,373.47,376.57,377.38,381.93,376.62,378.74,382.62,375.06,378.17,366.45,367.82,363.49,360.15,359.23,366.25,366.32,369.80,378.36,381.77,386.01,390.99,390.06,392.98,395.57,395.89,397.66,393.82,388.43,381.86,378.68,375.56,373.83,372.50,372.77,370.95,368.18,366.02,362.92,360.12,356.30,354.90,355.12,353.90,357.56,358.42,364.94,366.10,370.91,375.99,380.19,380.05,380.97,379.77,380.05,377.18,,,,,,,,,,,,,,,,,,,,,,,,,,,505.54,370.66,369.54,363.58,360.25,358.05,353.44,352.65,349.21,347.21,347.75,344.49,340.10,339.11,,,,,,,,,,,,,,,,462.01
2021-07-27 22:26:59.768000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.48,516.85,495.15,490.57,479.67,473.74,468.85,466.06,465.37,460.75,459.78,459.71,457.64,457.88,449.75,451.63,448.24,441.59,435.12,431.94,419.02,409.32,399.89,392.50,384.84,373.28,370.87,360.75,354.37,344.98,337.47,331.76,324.06,318.31,311.56,305.80,301.90,300.72,299.60,295.86,295.37,295.01,293.46,289.58,284.80,278.16,271.60,262.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.89,245.98,236.28,226.89,218.44,211.94,206.41,196.04,190.78,183.41,178.74,169.26,161.33,156.66,150.41,,,,,,,,,,,,,,
2021-08-12 22:27:06.377000,L8,283.07,362.07,,499.17,,,,,,,,,,500.48,482.95,387.27,312.09,316.07,189.34,193.67,162.78,282.03,249.93,237.67,235.84,257.35,,247.15,281.46,411.66,400.97,446.11,444.38,441.99,431.96,351.81,296.40,191.52,434.89,459.37,465.46,446.05,432.60,410.15,399.55,400.86,405.29,365.19,428.62,414.46,430.01,412.46,437.73,431.22,427.84,414.89,402.05,391.64,384.71,376.55,368.66,364.04,355.72,348.92,340.07,332.97,326.75,319.48,311.13,308.71,301.85,296.62,296.17,293.88,292.35,291.44,291.22,288.07,285.14,278.43,273.87,268.18,258.38,,,,,,,,,,,,,,,,,,,,,,,,,,,500.92,252.74,240.08,231.75,221.81,213.73,204.27,199.03,187.97,184.61,178.11,174.17,165.64,155.87,150.85,,,,,,,,,,,,,,,303.10
2021-09-22 22:21:05.391000,L8,441.80,473.98,490.92,497.00,501.89,507.42,506.35,504.50,497.73,497.36,497.03,483.55,470.86,460.92,449.22,433.45,415.14,389.89,374.08,371.18,379.65,376.71,386.94,384.75,391.16,391.78,390.16,383.33,387.83,381.00,383.62,385.60,380.85,383.35,389.79,386.18,381.20,376.62,374.57,369.12,365.94,368.30,377.00,377.16,377.39,382.56,387.60,387.68,393.26,391.75,392.24,395.99,395.34,392.35,392.15,386.72,380.72,378.13,375.30,372.70,371.59,369.16,368.56,366.56,364.08,361.50,361.66,357.74,356.21,357.54,356.10,356.98,360.53,361.46,364.00,366.40,369.46,373.96,376.00,375.89,374.96,372.31,369.69,293.99,295.91,298.58,299.41,302.57,309.35,309.93,316.72,317.95,317.65,324.60,329.02,335.44,342.46,352.34,362.89,373.00,371.82,372.27,371.11,368.16,365.62,350.06,363.14,368.18,373.17,500.54,366.29,362.08,359.29,352.05,349.11,346.87,345.60,346.25,342.59,342.16,341.02,336.57,335.86,332.92,334.11,324.12,320.98,316.04,308.38,292.42,287.93,278.03,251.86,239.65,243.25,265.90,286.26,289.98,460.59
2022-01-27 22:27:14.862000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.37,529.90,522.39,515.57,516.16,506.43,502.94,491.62,478.62,472.63,470.16,464.30,460.20,461.13,460.42,459.37,456.32,455.33,452.69,446.99,447.79,445.80,439.78,433.13,426.14,418.13,406.53,395.54,389.66,378.35,373.68,367.03,360.43,354.16,345.67,338.37,332.25,324.65,318.84,314.38,308.20,305.00,303.78,302.18,300.78,299.02,298.41,298.60,292.63,287.14,282.55,277.04,266.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.89,257.11,249.29,232.28,229.57,214.93,213.66,211.13,197.90,191.78,185.73,176.00,167.76,164.41,160.64,,,,,,,,,,,,,,
2022-01-28 22:20:55.692000,L8,437.38,478.83,494.85,495.42,502.74,503.74,504.65,503.09,498.45,493.83,490.44,481.46,469.73,459.12,446.78,432.08,413.88,383.59,367.99,371.63,369.25,373.17,372.01,374.25,372.91,373.22,372.10,372.96,372.95,370.62,368.78,370.93,369.05,372.66,371.54,368.98,371.76,363.22,360.20,356.31,360.80,361.31,360.66,367.48,368.79,374.50,376.86,384.74,385.13,384.21,390.12,392.71,392.73,390.93,389.27,384.26,378.96,374.01,372.29,371.13,368.87,364.75,366.20,363.95,362.40,359.64,359.57,357.99,356.66,359.16,357.85,359.74,362.00,362.99,366.79,368.54,374.80,377.40,378.74,379.35,378.33,378.14,374.27,291.55,290.72,295.09,296.00,302.21,304.63,308.18,312.01,313.40,314.48,322.28,326.42,332.00,338.99,348.52,360.97,370.97,369.74,372.89,370.65,367.36,364.70,353.18,361.13,368.02,371.08,496.48,372.19,369.08,361.86,357.12,352.28,351.66,348.72,350.75,345.53,348.86,346.96,344.48,343.44,344.50,339.98,331.43,331.51,326.12,321.02,306.40,300.52,287.26,260.16,245.51,244.07,275.46,291.86,291.11,460.94
2022-02-13 22:20:52.491000,L8,420.90,450.76,454.11,450.05,483.21,489.01,483.53,477.93,469.80,473.23,474.05,454.63,439.53,419.13,389.93,394.36,354.93,305.98,266.72,275.10,281.67,318.24,294.08,318.01,327.69,327.65,324.21,331.34,330.62,334.09,340.24,329.80,330.02,344.69,345.88,339.12,324.62,337.45,332.33,330.75,337.31,337.43,340.68,345.45,346.86,351.14,351.45,357.99,352.97,344.69,366.76,368.88,365.91,364.46,363.03,359.75,350.59,240.39,204.71,198.55,217.79,266.02,202.98,207.52,344.07,335.20,337.22,322.95,328.77,335.84,328.68,319.32,340.65,336.22,340.77,337.78,339.35,340.27,332.23,330.59,295.45,281.91,306.63,244.16,246.57,264.34,247.54,268.47,265.57,243.71,252.92,267.36,272.79,296.51,297.19,309.15,312.60,317.39,334.35,337.89,331.60,330.20,329.71,327.88,332.95,315.69,329.39,341.13,336.44,478.84,350.09,332.33,334.71,331.35,290.94,297.76,317.04,309.96,298.95,313.27,322.74,321.20,300.81,295.62,296.05,270.60,270.87,243.96,276.73,261.83,266.45,159.26,,,150.64,245.10,247.17,245.15,439.80
2022-02-13 22:21:16.458000,L8,421.38,451.73,454.83,451.33,474.19,489.46,484.17,479.67,471.70,474.30,474.34,455.88,440.17,419.82,390.20,394.84,355.73,307.26,267.94,305.46,282.68,319.11,295.06,318.60,328.31,328.17,324.64,331.63,330.92,334.45,340.73,330.16,330.83,345.20,346.33,339.48,325.05,338.54,332.98,332.09,337.75,337.90,341.14,345.93,347.52,351.61,352.03,358.68,354.69,345.31,368.03,369.42,366.85,365.02,363.58,360.49,351.13,238.71,198.96,198.00,216.96,263.08,202.15,206.59,344.49,338.23,337.46,324.06,329.56,337.66,330.86,320.89,341.07,338.22,342.31,339.50,343.53,346.84,334.10,331.50,296.58,321.45,310.08,248.95,248.47,267.35,,,,,,,,,,,,,,,,,,,,,,,,479.33,350.50,333.30,335.45,331.75,292.21,300.59,318.21,312.64,300.92,316.23,324.20,321.59,308.71,320.37,296.59,271.10,272.68,269.32,279.27,262.64,268.28,160.24,,,152.69,246.07,250.00,246.70,440.26
2022-02-20 22:26:59.945000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.84,524.05,522.70,517.46,509.95,506.26,493.60,484.45,477.69,473.60,469.33,465.42,465.52,462.74,461.23,458.74,458.47,458.51,451.06,452.13,448.37,442.56,435.04,426.74,418.39,408.59,396.32,391.39,382.07,375.23,369.43,362.46,355.01,349.05,339.98,335.03,326.55,320.50,316.45,311.70,305.45,304.62,302.29,300.95,300.11,298.83,297.02,291.76,286.24,280.29,276.86,266.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.35,249.46,241.48,229.46,221.85,213.78,208.19,203.04,195.72,187.20,184.10,174.80,166.78,161.31,157.78,,,,,,,,,,,,,,
2022-03-01 22:20:48.516000,L8,423.35,454.19,452.85,447.82,486.35,490.79,487.30,482.75,471.87,479.23,475.01,461.31,441.05,428.10,402.43,402.93,386.90,315.43,308.94,314.16,290.07,325.72,334.62,325.89,338.52,333.67,338.63,339.45,338.07,339.75,343.33,333.57,334.40,346.63,347.21,342.76,336.61,339.45,334.87,330.38,339.34,338.29,340.41,345.31,347.20,350.58,351.33,356.89,350.16,340.05,364.32,368.66,365.77,364.84,364.69,358.33,348.32,351.21,350.98,350.02,347.78,348.39,347.21,326.07,341.97,338.24,337.43,317.99,316.41,335.45,325.14,318.28,341.26,339.71,343.90,339.13,353.72,341.49,338.59,331.36,294.29,282.10,264.31,245.80,242.92,269.68,241.77,267.00,265.11,242.31,253.52,264.26,276.76,297.21,297.73,307.74,311.09,314.89,332.55,334.61,324.89,327.41,326.43,323.69,333.89,315.97,328.92,339.40,333.10,483.90,310.32,310.11,334.86,334.58,291.39,302.22,317.78,304.32,297.95,303.76,297.73,321.07,276.08,291.23,294.90,271.39,281.57,269.49,245.27,259.41,263.93,156.74,,,,246.35,230.47,239.96,445.42
2022-03-01 22:21:12.479000,L8,423.61,453.13,452.65,447.08,486.63,491.55,487.51,482.89,471.63,479.40,475.68,461.53,441.17,427.48,402.02,402.43,357.66,314.24,308.42,313.99,288.99,326.15,334.60,325.71,338.77,333.70,338.41,339.36,338.00,339.72,343.46,333.31,334.16,347.02,347.61,342.88,335.59,341.27,335.20,330.72,339.58,338.92,340.85,345.73,347.66,350.87,351.60,356.92,350.22,340.23,364.22,368.66,365.63,364.81,364.73,358.27,347.84,351.40,351.21,350.12,347.89,348.73,347.64,326.21,341.83,338.39,337.73,317.88,316.65,336.43,323.18,318.09,341.64,339.88,338.02,338.29,354.05,339.25,281.56,263.23,254.56,238.85,263.67,,,,,,,,,,,,,,,,,,,,,,,,,,,484.48,309.71,309.82,334.67,257.11,292.01,302.62,304.35,304.12,298.25,303.27,296.93,321.02,275.57,290.24,295.16,271.36,281.34,269.67,245.49,259.69,263.65,157.21,,,,246.53,208.17,239.56,446.17
2022-03-24 22:26:46.974000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.39,528.34,521.11,516.91,511.41,505.21,502.77,491.63,479.16,473.18,469.57,464.24,461.30,460.79,459.20,459.14,457.22,455.45,455.20,448.38,449.69,445.36,441.00,433.66,426.98,418.06,406.91,395.58,392.38,386.67,374.67,367.09,360.04,355.19,346.11,338.43,332.79,325.17,319.67,316.45,307.96,304.27,304.26,302.46,300.69,299.73,297.07,295.90,290.68,285.12,280.92,275.39,264.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.12,248.82,239.84,228.95,221.95,213.52,206.95,200.88,193.97,186.91,183.72,174.43,165.49,160.16,156.17,,,,,,,,,,,,,,
2022-04-10 22:20:41.030000,L9,439.53,475.76,487.77,495.57,503.69,505.02,505.52,503.97,497.29,495.87,490.30,479.64,467.79,460.56,448.91,434.83,414.73,388.30,368.59,367.49,370.34,372.06,371.50,370.61,372.50,372.13,372.11,372.45,370.91,368.41,371.26,371.90,371.47,371.71,371.62,369.53,370.07,361.80,359.29,355.31,357.95,358.45,361.21,365.22,367.45,372.90,378.04,381.90,384.44,382.61,390.35,392.07,392.01,390.59,388.59,385.08,379.21,374.29,372.33,370.09,368.74,365.04,365.14,362.25,359.72,357.10,357.85,355.89,354.22,355.46,353.94,354.42,358.35,361.73,364.50,368.19,371.92,376.83,378.84,379.64,378.59,377.59,372.81,288.68,289.31,293.47,291.07,297.27,303.80,306.58,309.39,311.79,312.03,317.93,323.21,328.71,334.65,343.73,359.35,368.03,366.32,366.64,366.73,364.19,360.92,347.56,358.79,366.46,370.99,499.71,369.77,363.53,360.31,354.29,350.90,349.10,345.78,348.78,344.44,343.60,341.83,339.74,337.87,337.84,335.26,326.54,323.23,320.60,313.41,299.15,293.53,283.26,254.92,243.16,243.56,269.13,285.17,287.78,459.56
2022-04-10 22:21:04.997000,L9,438.64,475.92,487.13,495.46,503.44,505.24,505.38,504.25,497.04,495.85,490.36,479.65,468.12,460.80,449.30,435.29,414.93,389.02,369.46,368.91,370.53,373.09,372.46,371.76,373.59,374.34,375.00,373.44,372.62,371.14,372.82,373.25,372.56,373.33,372.50,370.58,370.93,362.70,360.19,356.21,359.48,359.49,363.06,365.87,368.60,374.07,378.82,382.81,385.04,384.90,390.98,393.44,392.64,391.32,389.58,385.91,380.31,375.21,373.60,371.22,370.37,367.02,367.59,363.92,362.04,357.87,358.61,356.77,354.63,356.38,354.47,354.71,358.95,362.20,364.94,368.96,372.94,377.49,379.90,380.26,379.30,378.54,373.74,,,,,,,,,,,,,,,,,,,,,,,,,,,498.14,370.58,364.07,360.87,355.45,353.52,351.03,346.54,350.09,345.69,344.93,342.71,340.99,338.94,339.70,336.57,328.10,325.39,322.47,315.50,302.51,,,,,,,,,458.81
