dates,satname,nzd0573-0000,nzd0573-0001,nzd0573-0002,nzd0573-0003,nzd0573-0004,nzd0573-0006,nzd0573-0007,nzd0573-0008,nzd0573-0012,nzd0573-0014,nzd0573-0015,nzd0573-0016,nzd0573-0017,nzd0573-0018,nzd0573-0019,nzd0573-0024,nzd0573-0005,nzd0573-0009,nzd0573-0010,nzd0573-0011,nzd0573-0013,nzd0573-0020,nzd0573-0023,nzd0573-0021,nzd0573-0022
2009-02-02 21:58:34.187000,L5,239.20,236.62,235.23,226.62,230.72,230.34,222.78,224.78,234.93,233.13,235.91,235.50,240.89,245.90,233.73,211.16,236.31,234.31,231.53,229.19,234.92,230.52,226.23,223.64,223.96
2009-02-02 21:58:58.159000,L5,239.32,237.86,235.75,227.13,230.66,229.64,224.19,222.97,235.09,234.21,234.84,235.49,240.96,246.46,232.96,211.26,235.76,234.28,231.90,229.65,235.56,230.52,226.49,223.31,224.08
2010-01-29 21:58:05.346000,L5,257.44,253.74,248.07,239.52,252.34,248.34,247.97,247.22,247.89,255.45,249.83,260.57,260.06,264.73,259.38,246.13,248.32,248.80,246.05,241.87,248.97,257.90,244.26,252.05,243.39
2010-02-05 22:03:53.684000,L5,236.41,231.57,227.49,222.68,229.86,226.45,225.49,223.48,230.12,231.04,227.77,228.57,236.39,241.04,235.88,222.55,241.19,227.54,229.84,226.94,231.23,232.40,216.17,222.26,224.43
2010-02-05 22:04:17.799000,L5,237.34,232.55,229.05,224.00,231.09,228.38,227.44,225.01,231.82,233.13,229.04,230.17,237.63,242.23,236.87,224.49,242.67,230.75,231.11,227.38,232.51,233.44,218.66,224.10,225.65
2010-02-21 22:03:56.549000,L5,235.05,232.38,229.55,225.29,233.72,228.39,224.13,230.11,235.39,238.81,235.64,239.50,246.69,248.26,235.14,215.10,234.33,237.87,233.52,232.13,238.00,234.21,225.10,228.59,227.17
2010-02-21 22:04:20.664000,L5,235.78,232.43,229.38,225.28,234.31,229.30,224.18,230.23,235.48,239.65,236.69,240.74,247.23,248.76,235.45,215.12,235.23,238.24,233.82,232.52,237.46,234.21,224.86,230.09,227.10
2010-10-03 22:03:04.727000,L5,239.82,240.24,241.08,235.64,238.63,231.56,234.94,223.06,241.23,246.38,243.14,253.00,251.95,253.93,238.95,224.67,239.90,236.38,242.49,236.72,244.90,238.32,226.46,235.90,230.62
2010-10-12 21:57:13.086000,L5,235.98,230.22,233.69,231.29,233.77,224.47,221.35,201.78,228.84,234.74,228.42,239.88,243.08,248.22,240.50,219.55,231.66,215.43,228.43,226.45,230.59,236.72,221.13,228.47,228.28
2010-11-04 22:02:50.090000,L5,248.70,253.20,249.99,253.41,257.66,251.79,256.30,252.12,251.42,241.53,240.86,251.23,251.01,258.77,254.92,257.22,261.35,253.97,248.50,245.49,246.27,257.83,256.32,249.84,253.69
2011-01-07 22:02:56.182000,L5,240.96,239.55,231.68,226.98,234.99,224.07,219.02,201.97,227.56,235.34,231.17,235.70,242.08,248.67,243.08,221.45,231.16,217.16,223.82,224.79,231.77,236.39,222.85,179.15,219.56
2011-01-07 22:03:20.155000,L5,237.77,235.90,229.12,223.52,232.32,219.97,216.40,200.24,225.53,232.50,227.88,232.39,238.82,245.64,240.56,219.40,228.07,214.65,219.92,222.17,228.42,233.57,218.88,177.98,217.55
2011-01-16 21:57:09.950000,L5,233.45,230.76,228.82,227.57,233.13,227.57,225.39,216.01,223.05,229.52,225.33,229.27,236.31,243.62,237.98,219.37,233.56,217.19,227.95,222.42,226.78,233.48,225.58,215.30,220.77
2011-01-23 22:02:56.734000,L5,232.97,229.29,228.42,225.92,233.92,224.27,219.09,202.64,225.35,229.09,224.71,226.30,232.56,239.76,235.47,218.37,233.02,218.37,228.27,223.49,226.20,230.28,218.40,170.06,218.40
2011-02-17 21:57:12.898000,L5,256.90,262.38,254.97,250.94,251.31,253.00,253.04,250.15,242.97,253.48,257.06,258.54,265.78,264.53,266.01,247.51,255.03,254.75,249.29,246.87,254.30,266.12,249.45,255.08,253.18
2011-03-12 22:02:55.330000,L5,238.69,234.31,226.06,226.91,233.38,229.52,228.98,213.51,232.39,238.28,233.06,233.45,237.05,243.54,239.76,222.14,235.90,221.21,232.24,226.55,229.03,232.69,225.68,217.00,226.83
2011-03-28 22:02:50.009000,L5,243.02,237.93,229.30,231.05,232.40,228.58,225.59,211.09,231.47,236.16,238.25,238.67,244.74,250.36,244.86,218.70,233.70,223.99,232.06,227.26,227.51,243.01,228.06,233.56,230.92
2011-09-04 22:01:39.379000,L5,,168.55,199.41,203.88,207.22,,165.44,160.16,181.35,199.23,191.92,172.12,137.65,123.02,195.29,,201.40,150.32,197.93,162.51,188.14,,,,
2011-09-13 21:55:45.838000,L5,90.53,139.27,104.97,68.23,,,157.09,105.54,197.96,212.66,202.50,206.91,198.48,144.58,221.11,,,157.05,204.21,185.25,203.88,182.27,,,
2013-04-18 22:14:49.119000,L8,,,,,,,,,40.90,79.01,204.80,220.61,,,,184.38,,,,,195.67,,,,
2013-05-13 22:09:11.169000,L8,223.28,214.32,221.32,217.92,219.01,213.60,210.70,177.80,185.41,215.00,215.59,223.29,221.56,226.96,226.40,205.74,221.98,184.88,217.45,,209.32,222.93,208.77,,
2013-05-29 22:09:17.297000,L8,224.22,206.79,221.83,219.74,219.99,213.58,212.41,180.79,188.74,215.82,215.34,224.57,223.16,228.51,228.67,211.01,222.09,184.49,218.53,,209.58,160.50,211.40,,
2013-06-05 22:15:03.120000,L8,221.73,146.23,223.49,222.32,217.53,213.00,213.52,97.43,186.86,208.42,221.92,224.28,224.36,230.23,226.71,201.57,224.40,185.69,221.15,,211.07,222.38,,,
2013-06-05 22:15:27.079000,L8,222.38,148.95,224.03,222.69,218.68,213.81,215.02,101.54,188.12,209.91,222.46,224.88,225.80,230.96,227.18,204.40,224.97,186.36,222.14,,211.33,223.56,,,
2013-07-07 22:15:00.081000,L8,,,221.38,222.05,194.97,,208.22,102.67,115.82,203.58,218.22,224.17,197.57,234.29,224.98,200.43,222.34,188.36,223.04,,209.63,225.93,,,
2013-07-07 22:15:24.044000,L8,127.40,83.21,223.47,223.55,71.18,219.69,214.57,114.53,191.68,206.35,220.86,226.62,220.11,236.11,226.84,204.76,224.35,191.78,225.24,,211.20,227.28,212.71,,
2013-07-23 22:15:22.744000,L8,147.48,79.70,220.33,219.95,209.05,,202.35,142.71,169.91,202.63,207.68,222.48,204.17,229.26,225.64,119.14,220.07,184.66,145.92,,205.81,219.05,,,
2013-09-02 22:09:16.475000,L8,271.70,268.22,269.03,268.54,257.32,266.97,265.70,265.69,241.06,239.41,225.31,240.78,235.68,247.96,242.10,226.25,268.84,251.46,231.75,244.66,220.49,240.19,230.26,233.45,229.02
2013-09-25 22:15:17.057000,L8,245.00,241.17,247.62,242.91,240.78,227.92,224.86,224.94,232.92,229.93,231.25,238.48,237.15,247.22,237.35,221.02,246.27,242.12,226.84,211.44,217.82,238.56,228.02,232.36,225.81
2013-10-27 22:14:43.714000,L8,147.39,135.57,209.61,185.15,214.01,208.14,196.78,185.58,182.45,209.40,214.31,219.27,217.53,220.98,220.10,184.79,215.94,176.46,206.62,155.93,199.44,36.63,138.98,,
2013-11-12 22:15:08.029000,L8,255.28,253.21,251.75,250.69,245.51,236.80,223.12,225.63,230.81,232.12,226.28,240.24,234.88,245.85,235.91,221.59,253.31,240.37,223.88,210.00,217.75,237.48,226.27,229.19,223.18
2013-11-28 22:14:37.848000,L8,252.14,237.88,238.77,232.33,242.44,228.37,224.32,222.32,228.60,229.78,228.06,236.15,235.33,241.12,235.84,221.33,242.38,235.39,222.89,213.79,219.66,236.54,225.14,225.64,223.86
2013-12-14 22:14:33.459000,L8,271.54,273.51,271.18,270.86,270.66,267.79,261.69,271.23,256.19,257.40,251.81,257.41,259.73,265.76,266.97,246.87,271.90,264.95,262.00,253.93,255.89,269.50,254.36,257.39,254.34
2013-12-30 22:14:25.215000,L8,287.45,278.05,281.23,275.48,272.80,271.09,265.68,274.36,262.56,260.35,259.19,262.63,272.19,267.64,272.82,249.91,282.47,267.65,263.35,256.49,266.37,273.91,259.60,257.35,257.30
2014-01-31 22:14:04.661000,L8,223.93,93.09,210.52,73.86,41.05,100.83,196.67,,36.21,61.98,71.14,65.53,158.08,128.23,204.16,192.57,47.95,,,,49.22,184.67,,,
2014-02-09 22:08:09.113000,L8,253.51,255.10,252.54,250.96,246.25,252.92,225.26,225.98,233.92,240.18,223.89,238.53,233.99,245.52,241.51,224.47,244.61,245.06,230.37,214.28,222.19,239.03,227.39,229.64,227.43
2014-02-16 22:13:50.683000,L8,263.38,254.17,242.63,251.18,247.57,225.62,225.26,215.54,239.56,227.98,225.45,234.41,231.59,239.57,236.52,218.73,261.05,240.17,231.37,214.37,216.58,233.40,220.86,196.92,221.05
2014-02-16 22:14:14.638000,L8,272.15,265.27,261.17,274.85,268.05,262.90,270.82,298.46,303.78,239.64,231.68,241.95,235.99,247.86,244.80,221.93,301.77,349.07,,,251.08,238.12,223.74,227.74,224.36
2014-03-13 22:07:45.256000,L8,235.06,226.77,224.21,221.97,226.99,221.79,221.73,216.20,230.46,232.21,220.00,229.33,226.83,230.47,231.91,217.55,228.34,242.04,223.65,210.01,214.76,230.89,220.27,219.68,220.13
2014-03-20 22:13:25.653000,L8,244.77,246.14,236.27,239.68,239.50,234.81,229.14,227.60,238.23,240.20,227.37,240.21,234.59,243.70,242.70,223.77,258.88,249.16,235.33,212.92,219.79,239.00,228.28,230.97,225.99
2014-03-20 22:13:49.616000,L8,244.15,246.06,236.15,239.15,239.24,235.92,228.56,228.38,237.95,239.73,227.11,239.99,234.19,243.48,242.55,223.20,258.72,248.66,234.83,213.09,219.33,238.44,227.68,230.71,225.72
2014-04-05 22:13:10.561000,L8,253.09,241.30,253.97,239.03,243.32,227.95,249.66,256.79,243.00,239.71,233.21,239.57,235.73,246.68,243.14,227.27,250.70,253.57,233.49,243.10,221.36,243.53,232.01,233.02,229.98
2014-04-05 22:13:34.516000,L8,253.15,241.50,253.95,239.03,242.91,227.85,249.81,256.81,243.06,239.87,233.14,239.77,235.78,246.80,243.20,227.32,250.67,253.91,233.57,243.11,221.41,243.59,232.04,232.93,230.01
2014-04-21 22:12:54.038000,L8,236.35,233.80,232.83,65.49,73.95,166.48,174.34,213.99,228.58,232.50,224.27,228.24,230.00,228.06,,,167.64,193.42,229.40,202.93,213.63,,,,
2014-04-30 22:06:58.400000,L8,208.62,176.74,220.22,216.61,222.10,212.81,210.50,174.09,115.42,208.38,211.99,220.53,219.67,225.25,223.74,200.20,215.72,152.21,121.51,129.11,207.96,218.41,,,
2014-05-07 22:12:37.911000,L8,226.25,215.46,226.79,222.69,68.73,60.67,210.06,183.90,109.97,220.60,215.86,224.68,226.40,231.29,228.77,205.68,102.13,135.56,121.11,123.95,209.37,220.34,,,
2014-05-16 22:06:45.666000,L8,175.21,166.03,222.05,219.92,223.63,,213.94,105.87,177.71,82.06,86.29,215.25,217.11,226.27,220.04,181.20,217.80,,216.01,196.20,204.92,145.93,,,
2014-06-01 22:06:50.694000,L8,215.88,170.70,222.66,220.30,73.59,184.25,27.99,149.96,187.81,217.50,215.52,224.82,223.88,229.74,228.51,209.29,111.55,187.08,221.59,199.27,210.88,161.95,213.95,,
2014-07-03 22:07:01.995000,L8,214.43,218.53,223.76,221.18,227.51,217.00,217.95,83.10,192.94,217.49,216.98,226.71,225.88,232.42,229.42,208.66,223.74,188.53,220.85,198.89,211.88,226.51,216.05,,
2014-08-04 22:07:14.381000,L8,219.39,217.92,224.04,221.08,225.31,215.09,216.35,179.26,188.19,217.53,213.54,224.95,223.01,230.08,228.23,205.84,221.63,186.07,218.87,197.09,209.16,221.46,211.96,,208.16
2014-08-11 22:13:03.844000,L8,195.01,140.15,222.28,221.63,222.98,,201.03,35.35,111.18,200.76,201.46,221.11,218.37,229.77,223.70,195.03,218.20,155.39,135.38,129.25,105.23,194.96,,,
2014-08-27 22:13:05.288000,L8,243.53,233.06,249.87,245.76,248.49,227.09,227.06,224.17,234.18,232.99,228.28,236.60,236.95,244.00,235.78,222.10,236.17,246.58,227.77,214.41,220.26,236.41,224.45,231.68,223.96
2014-08-27 22:13:29.246000,L8,264.96,242.53,268.55,259.06,262.19,231.06,236.67,263.86,240.45,240.18,231.24,241.24,240.66,248.21,243.51,226.57,259.27,255.74,231.69,220.29,222.74,239.48,227.26,235.39,227.55
2014-09-05 22:07:21.754000,L8,248.24,246.77,250.73,244.83,247.89,229.32,225.88,227.44,239.00,240.45,222.41,240.68,234.92,248.29,240.44,222.96,249.74,249.58,230.57,214.70,219.59,237.17,225.36,232.66,224.15
2014-09-28 22:13:08.778000,L8,242.60,249.26,245.62,253.26,246.24,234.85,223.40,224.79,231.89,236.81,225.00,238.40,235.83,245.47,239.00,221.07,246.80,238.81,229.14,212.56,218.43,236.38,225.99,232.76,223.78
2014-09-28 22:13:32.732000,L8,242.15,248.89,245.35,253.05,246.02,236.47,222.25,223.67,231.25,236.34,224.72,238.08,235.53,245.20,238.68,220.76,246.23,238.32,228.83,212.49,218.10,236.04,225.79,232.52,223.58
2014-10-07 22:07:25.795000,L8,218.87,216.94,223.40,218.66,223.02,209.49,206.90,182.86,186.73,212.55,210.83,222.13,220.22,227.49,223.83,203.22,219.37,176.60,212.59,195.15,202.36,219.75,208.30,,
2014-10-14 22:13:14.573000,L8,245.41,245.16,251.09,245.96,249.88,228.61,226.05,224.19,232.28,230.38,225.74,237.02,238.08,245.55,239.68,222.52,249.54,246.34,227.13,212.22,218.55,242.05,225.82,234.07,223.86
2014-10-14 22:13:38.532000,L8,244.83,245.07,250.93,245.88,249.37,228.60,226.30,223.93,232.11,230.25,225.47,236.71,237.62,245.45,239.55,222.41,249.37,246.18,226.89,212.00,218.20,241.93,225.73,233.87,223.64
2014-11-08 22:07:28.004000,L8,236.09,231.86,231.07,225.91,239.36,223.22,218.02,217.00,221.54,225.39,218.58,237.53,231.94,236.21,231.47,215.61,232.76,231.65,219.83,206.86,213.37,230.96,216.14,220.78,215.39
2014-11-15 22:13:13.466000,L8,238.22,235.26,235.03,225.48,238.73,224.08,222.06,212.68,223.78,219.57,217.26,167.77,106.61,9.12,230.39,,232.81,225.45,221.29,209.78,211.95,228.72,,,
2014-11-15 22:13:37.425000,L8,236.91,233.31,231.90,223.88,236.11,222.97,221.21,210.30,222.44,217.13,86.48,175.68,112.05,16.17,8.14,,231.66,192.68,220.51,208.13,210.07,225.80,,,
2014-12-01 22:13:12.181000,L8,247.52,251.03,251.97,238.33,246.26,243.69,226.94,238.91,235.83,237.01,228.51,245.81,237.68,245.02,240.85,224.36,257.71,243.91,227.95,212.30,219.17,240.09,226.93,235.21,224.13
2014-12-01 22:13:36.144000,L8,246.97,250.63,245.93,237.72,245.61,242.05,224.77,238.30,234.66,235.84,227.21,244.82,236.87,244.24,239.82,223.03,256.71,243.22,226.24,211.73,218.94,239.03,226.62,234.22,223.54
2014-12-26 22:07:18.944000,L8,246.98,246.39,237.55,233.29,239.02,246.98,222.77,228.57,233.90,239.12,223.73,238.65,235.08,244.96,240.06,224.57,248.17,243.55,226.28,211.44,218.94,236.90,224.91,230.72,225.74
2015-01-02 22:13:02.831000,L8,273.45,274.47,269.38,270.00,268.41,265.45,266.93,266.61,258.82,256.40,254.30,259.48,271.89,267.41,266.07,244.25,276.29,265.76,262.80,255.99,259.95,270.44,253.66,260.20,254.97
2015-01-11 22:07:16.745000,L8,250.10,253.31,242.97,247.75,240.58,229.23,223.19,222.78,233.23,237.69,222.63,234.33,233.55,242.00,240.45,223.81,236.81,245.63,224.74,210.75,217.47,236.52,224.78,229.43,223.77
2015-01-27 22:07:11.201000,L8,253.19,254.82,251.66,250.57,237.44,256.79,250.72,242.07,238.22,243.62,224.52,240.50,244.51,250.94,243.33,225.72,260.12,255.38,226.90,212.05,218.83,238.88,227.40,231.00,228.03
2015-02-12 22:07:03.113000,L8,257.02,256.84,229.22,254.56,234.68,257.00,252.95,257.60,238.44,241.45,222.76,238.72,234.48,243.74,243.06,224.99,260.16,256.24,248.98,215.06,219.88,239.14,226.67,234.22,225.24
2015-02-19 22:12:49.582000,L8,271.65,270.94,273.43,269.14,271.51,273.97,266.24,275.92,266.83,268.38,264.78,266.82,273.19,265.66,268.10,249.86,275.37,269.97,270.52,266.07,268.81,270.75,248.39,255.61,258.62
2015-02-19 22:13:13.545000,L8,271.36,270.63,273.35,269.21,271.60,273.95,265.76,275.45,266.82,267.33,264.54,266.38,273.29,265.42,267.95,249.98,275.17,269.69,269.69,265.90,268.66,270.73,248.23,255.40,258.24
2015-02-28 22:07:00.305000,L8,255.69,254.78,227.77,230.48,236.14,255.79,256.86,257.46,237.43,241.22,224.89,239.66,234.51,237.97,244.14,224.06,258.31,252.81,228.59,217.08,220.27,237.96,226.35,232.31,226.33
2015-03-07 22:12:42.077000,L8,202.08,219.49,165.33,146.02,188.49,201.99,214.16,,,211.98,217.94,217.11,217.21,129.09,224.88,195.25,145.70,166.67,215.64,196.95,207.56,219.86,203.05,,
2015-03-23 22:12:32.997000,L8,246.31,239.06,234.73,231.44,235.92,230.91,230.31,227.04,235.12,236.53,236.99,238.48,239.95,244.84,244.48,224.41,237.51,241.87,231.24,221.42,221.85,238.62,225.46,234.40,228.01
2015-03-23 22:12:56.955000,L8,245.38,238.53,234.43,231.13,235.78,230.77,230.18,227.08,234.97,236.19,236.79,238.32,239.69,244.78,244.29,224.10,237.34,241.49,231.06,222.58,221.55,238.48,225.38,234.19,227.97
2015-04-01 22:06:37.659000,L8,260.11,228.76,229.06,228.34,235.16,222.98,223.22,214.14,227.62,223.39,220.07,234.71,230.27,234.47,233.10,217.69,231.76,198.16,221.79,207.47,214.45,229.69,222.52,215.10,217.41
2015-05-10 22:12:04.351000,L8,227.09,223.00,224.60,212.97,201.93,,,,191.73,222.50,217.97,227.43,226.78,233.83,229.83,212.19,196.17,,208.98,203.60,211.88,227.64,211.83,,
2015-05-19 22:06:16.557000,L8,217.21,54.50,219.77,217.23,220.03,212.90,215.80,103.24,186.68,214.53,212.81,221.55,221.51,229.19,223.43,187.27,219.76,183.27,215.26,197.82,206.96,146.14,,,
2015-05-26 22:12:05.002000,L8,266.91,262.89,256.08,259.37,250.85,260.46,268.73,258.84,253.58,249.86,237.92,249.89,242.02,261.56,251.27,232.02,262.50,260.12,255.58,253.97,256.46,247.80,236.42,241.04,233.43
2015-05-26 22:12:28.969000,L8,267.22,263.21,255.75,259.85,251.03,260.45,269.21,259.25,253.95,250.06,238.13,250.46,242.87,262.04,251.66,232.47,262.70,260.45,255.81,254.23,256.49,248.81,236.69,241.57,233.78
2015-06-20 22:06:32.847000,L8,226.25,128.83,223.94,221.22,224.01,188.77,219.61,120.27,190.66,217.97,217.68,224.18,224.80,234.46,230.45,209.71,222.96,190.00,221.92,203.01,210.30,228.16,215.66,,205.47
2015-06-27 22:12:22.174000,L8,224.39,219.50,222.75,220.52,223.83,184.30,29.33,98.68,190.32,216.69,221.37,227.20,226.79,232.83,228.35,206.03,128.45,190.75,223.07,198.00,209.96,227.98,215.61,,
2015-07-22 22:06:49.445000,L8,227.58,180.59,223.36,221.60,224.83,216.95,216.79,69.91,190.22,220.37,216.43,225.56,226.81,234.48,231.05,210.12,223.99,187.40,111.86,204.32,209.97,228.14,179.17,,204.57
2015-07-29 22:13:01.696000,L8,227.17,202.99,226.45,222.45,226.71,194.10,220.62,177.66,189.03,216.60,221.87,223.57,224.73,234.57,229.46,205.44,226.48,150.62,119.43,54.10,210.48,225.49,211.75,,
2015-08-23 22:07:00.453000,L8,148.08,72.86,,,,,207.09,177.06,192.34,218.24,214.71,224.67,223.42,235.03,227.70,204.86,,183.25,216.18,199.02,208.20,223.56,181.76,,
2015-09-08 22:07:06.448000,L8,249.96,247.56,249.27,251.89,244.00,229.88,225.50,255.01,240.34,241.15,227.57,242.41,233.47,251.05,242.05,223.90,256.42,249.33,230.64,212.14,219.30,236.89,225.42,236.69,226.02
2015-09-24 22:07:13.635000,L8,247.00,252.81,251.34,253.63,247.41,229.55,223.52,223.97,236.10,234.64,223.79,240.14,232.81,248.21,241.50,221.91,253.35,247.60,229.96,209.82,216.47,236.64,224.23,234.86,224.86
2015-10-10 22:07:14.813000,L8,284.78,282.42,279.93,275.50,273.14,276.30,272.97,276.79,264.88,264.15,271.14,269.00,278.23,273.91,276.96,259.92,276.43,271.71,268.26,265.43,267.73,276.69,259.72,266.96,260.64
2015-11-27 22:07:23.156000,L8,205.34,256.83,224.79,135.97,235.54,227.08,219.41,214.41,222.90,225.98,222.04,230.91,230.03,239.67,240.58,218.23,231.62,193.10,222.24,210.29,215.54,234.38,221.75,231.93,220.33
2015-12-04 22:13:09.054000,L8,251.42,248.81,238.93,240.12,245.61,241.40,222.93,223.70,229.77,234.18,226.51,239.06,245.01,249.72,241.22,220.41,250.30,241.42,223.74,213.56,217.82,234.59,224.30,227.33,222.45
2015-12-13 22:07:21.432000,L8,251.00,249.32,229.46,231.98,237.16,228.91,220.54,220.82,230.04,227.98,225.67,231.15,230.61,238.02,236.94,221.50,249.54,237.60,222.84,211.20,217.56,234.89,221.89,228.47,221.22
2015-12-20 22:13:09.373000,L8,253.46,378.70,358.35,296.27,265.07,226.83,221.33,213.60,233.40,227.92,224.93,234.44,230.90,239.84,235.93,220.44,253.31,235.65,225.20,211.43,218.82,232.62,222.78,223.44,220.17
2015-12-20 22:13:33.327000,L8,262.70,309.51,367.80,313.42,277.77,264.68,251.19,217.41,239.70,233.74,226.57,239.03,233.54,260.21,243.25,224.07,310.32,253.60,229.21,214.56,287.09,235.22,225.07,227.05,222.80
2016-01-05 22:13:05.152000,L8,252.05,258.00,245.72,254.81,247.80,253.66,243.05,252.83,239.64,244.23,229.87,240.77,236.65,253.16,250.52,225.64,259.97,248.59,248.63,221.96,245.92,238.17,227.52,266.13,228.66
2016-01-05 22:13:29.107000,L8,250.94,256.61,242.44,253.84,246.72,252.60,226.57,252.10,238.00,243.22,230.19,239.27,234.73,251.75,248.75,225.04,259.30,247.91,247.95,219.27,219.61,237.71,226.80,265.03,227.37
2016-01-21 22:13:05.936000,L8,273.70,271.91,271.49,268.84,269.56,274.23,267.32,272.52,257.31,259.78,262.61,265.36,268.65,269.56,272.21,257.70,270.40,266.89,264.05,255.36,257.65,272.97,257.22,263.91,259.54
2016-02-06 22:13:01.784000,L8,272.55,268.59,274.40,270.92,270.26,263.87,265.25,261.41,255.50,259.59,270.32,264.57,280.83,265.71,274.43,256.22,278.47,266.87,257.73,257.34,265.05,275.90,256.55,267.72,260.82
2016-02-06 22:13:25.747000,L8,272.60,268.57,273.62,270.84,269.90,263.57,265.49,261.06,255.53,259.33,269.97,264.37,280.89,265.38,274.51,256.48,278.16,266.87,257.36,257.42,264.96,275.52,256.20,267.38,260.72
2016-02-22 22:12:54.448000,L8,144.66,73.62,74.05,129.51,208.43,136.72,,,,199.31,108.15,176.59,204.71,210.32,209.11,176.74,130.07,,198.01,182.58,195.12,97.46,,,
2016-03-02 22:07:07.398000,L8,252.26,251.67,242.91,240.53,248.75,256.49,251.90,256.32,240.86,240.15,225.70,235.02,232.71,247.23,244.00,229.50,257.11,201.46,229.28,213.18,219.54,239.55,226.36,233.59,227.63
2016-03-09 22:12:52.770000,L8,279.65,274.36,277.95,269.63,271.27,271.24,263.08,265.55,254.03,246.11,264.56,245.87,240.97,259.65,261.77,236.94,275.30,264.94,256.66,254.26,259.42,250.88,231.57,241.51,233.90
2016-04-10 22:12:37.539000,L8,260.76,244.91,237.07,233.90,246.78,230.56,231.44,236.05,240.02,233.87,237.73,238.28,238.53,247.70,242.93,228.21,257.62,250.33,231.24,216.57,220.08,241.01,228.96,237.45,231.50
2016-04-10 22:13:01.493000,L8,260.75,244.97,236.70,234.34,246.57,230.44,230.31,232.67,239.34,233.63,238.37,237.77,238.42,247.71,242.58,227.69,257.64,250.20,231.03,216.29,220.02,241.14,229.09,237.23,231.19
2016-04-19 22:06:46.856000,L8,235.07,231.66,228.96,228.07,232.01,223.54,222.66,216.15,229.65,227.57,223.69,231.08,230.25,240.26,235.64,221.15,229.98,196.36,224.94,209.08,214.64,233.89,222.60,229.58,223.97
2016-04-26 22:12:33.098000,L8,259.51,265.03,240.60,261.46,245.47,236.90,270.39,255.45,251.05,243.43,237.29,246.59,237.47,258.07,248.00,230.31,256.60,253.54,238.82,218.78,247.35,242.24,232.09,238.49,232.30
2016-04-26 22:12:57.053000,L8,258.54,265.25,240.85,260.58,245.71,237.81,270.03,255.95,251.31,243.51,236.39,246.84,237.28,258.56,248.16,230.30,257.19,253.32,238.44,218.55,246.19,242.24,232.13,238.63,232.50
2016-05-05 22:06:50.290000,L8,206.34,65.76,71.47,,,,57.09,139.05,180.71,210.39,209.97,218.39,218.18,228.08,226.01,187.43,,181.80,216.24,194.92,123.68,217.60,,,
2016-05-12 22:12:32.560000,L8,222.76,220.28,223.73,220.63,64.27,56.07,215.59,182.61,143.73,220.88,220.33,224.40,222.24,232.42,227.51,196.77,105.70,138.13,106.18,52.79,95.37,226.12,164.18,,
2016-05-12 22:12:56.523000,L8,207.73,146.47,68.89,135.20,70.38,195.67,211.46,162.83,184.17,215.84,218.19,222.11,219.04,229.01,223.98,188.70,220.79,183.05,217.28,196.93,206.54,153.87,,,
2016-06-06 22:06:54.973000,L8,223.48,156.03,222.73,60.64,221.93,192.40,217.29,163.08,188.54,218.22,219.74,223.71,224.50,231.68,227.92,192.68,222.47,190.82,220.01,203.21,210.77,228.45,213.41,,203.95
2016-06-13 22:12:42.546000,L8,188.76,144.14,133.05,182.62,220.56,213.70,219.32,151.28,186.33,217.87,221.40,223.51,223.51,230.72,227.81,191.59,223.38,188.15,221.84,201.25,210.15,225.87,,,
2016-06-13 22:13:06.505000,L8,190.53,147.46,224.08,145.75,222.12,195.88,220.09,153.01,187.64,225.10,222.02,224.87,225.89,232.73,229.23,195.92,224.67,190.95,224.45,202.39,112.08,158.45,,,
2016-07-08 22:07:08.628000,L8,27.29,66.59,86.34,140.07,207.65,216.35,218.29,152.80,149.22,219.28,217.69,222.36,220.98,231.68,229.11,197.60,221.29,186.21,219.36,197.69,210.08,225.98,,,
2016-07-15 22:12:58.211000,L8,132.58,,,,,,214.17,154.88,183.76,85.74,211.63,219.73,209.43,230.76,225.30,179.49,,185.72,218.23,197.71,205.32,209.97,,,
2016-07-15 22:13:22.170000,L8,132.73,,,,203.10,,214.90,154.52,184.48,208.41,213.04,219.88,211.31,231.49,225.68,179.78,221.48,187.03,218.67,198.34,206.00,210.90,,,
2016-07-24 22:07:13.819000,L8,172.32,133.32,220.63,213.29,210.04,213.67,216.87,176.07,183.56,210.38,216.24,219.47,215.24,229.90,227.03,116.39,220.59,185.51,216.35,197.83,207.10,215.89,,,
2016-07-31 22:13:01.890000,L8,142.29,,,93.45,198.78,131.11,209.73,177.72,180.46,20.09,35.41,108.62,56.06,232.22,226.06,157.23,220.84,184.62,216.53,192.87,207.03,149.21,,,
2016-08-09 22:07:15.795000,L8,258.53,259.05,237.32,231.00,236.40,264.55,262.69,262.03,250.65,247.85,237.98,250.53,239.79,254.87,246.22,229.20,258.70,258.36,257.42,248.30,221.80,243.31,231.09,239.78,232.16
2016-08-16 22:13:05.571000,L8,221.36,219.70,220.96,211.62,76.41,57.79,213.73,181.64,146.06,213.75,221.53,222.38,224.36,230.43,225.73,191.98,74.48,188.96,107.28,120.04,88.20,157.09,210.16,,
2016-08-16 22:13:29.538000,L8,227.30,223.09,224.56,217.24,219.64,216.54,217.06,197.74,140.37,217.89,223.24,225.24,228.27,234.13,228.40,205.72,226.86,193.16,221.69,112.80,80.12,228.48,216.03,,217.28
