dates,satname,nzd0073-0000,nzd0073-0001,nzd0073-0002,nzd0073-0003,nzd0073-0004,nzd0073-0005,nzd0073-0006,nzd0073-0007
2016-10-19 22:11:45.519000,L8,374.26,346.24,339.85,349.00,340.64,348.05,347.58,344.76
2016-11-04 22:11:45.464000,L8,359.75,344.38,340.16,346.90,334.33,344.25,345.79,340.36
2016-11-04 22:12:09.415000,L8,356.92,344.05,338.24,331.34,329.28,340.12,330.52,339.30
2016-11-20 22:11:45.458000,L8,354.93,340.53,327.66,,,324.82,316.56,333.91
2016-11-20 22:12:09.409000,L8,355.03,340.34,327.38,,,324.28,316.07,333.33
2016-12-22 22:11:39.155000,L8,362.15,347.21,336.78,306.25,326.08,321.83,320.11,336.90
2016-12-22 22:12:03.110000,L8,360.53,346.86,335.69,305.62,323.20,321.92,319.85,337.21
2017-07-02 22:11:12.012000,L8,350.08,346.32,328.84,,,,,
2017-08-19 22:11:29.174000,L8,356.91,299.15,,,342.25,343.94,345.87,
2017-08-19 22:11:53.133000,L8,357.04,296.20,,,,,,
2017-09-04 22:11:31.619000,L8,352.25,338.62,320.25,,,,,
2017-09-04 22:11:55.578000,L8,351.21,336.70,318.87,,,,,
2018-01-10 22:11:30.163000,L8,406.96,375.71,366.44,375.37,368.60,378.95,374.84,366.11
2018-01-10 22:11:54.118000,L8,407.45,375.62,366.45,375.22,368.34,378.53,375.14,365.82
2018-01-26 22:11:21.264000,L8,359.55,345.30,338.81,310.55,322.99,327.57,309.91,
2018-01-26 22:11:45.215000,L8,353.52,339.92,329.37,,,,,
2018-04-16 22:10:42.721000,L8,354.10,347.09,338.15,,,324.51,318.30,332.28
2018-04-16 22:11:06.667000,L8,355.90,348.41,339.90,310.37,,325.64,319.92,332.46
2018-05-18 22:10:23.040000,L8,348.04,346.15,330.26,,,,,
2018-08-06 22:10:46.333000,L8,350.54,343.00,331.59,,,,,
2018-08-06 22:11:10.291000,L8,349.35,341.71,329.72,,,,,
2018-09-07 22:11:00.442000,L8,363.59,347.41,341.40,347.60,333.87,344.74,341.16,340.87
2018-09-07 22:11:24.397000,L8,357.58,342.41,334.50,308.71,324.14,331.63,318.61,335.08
2018-12-12 22:11:17.117000,L8,355.97,347.40,335.95,309.20,,,,
2019-02-14 22:11:09.519000,L8,363.11,348.31,340.26,,,,,323.41
2019-02-14 22:11:33.473000,L8,360.16,347.01,338.30,,,,,
2019-03-02 22:11:05.349000,L8,356.22,342.42,330.22,,,,,
2019-03-02 22:11:29.304000,L8,360.36,346.39,335.57,300.28,,,,331.37
2019-05-21 22:11:27.314000,L8,354.31,350.02,339.80,327.77,331.59,337.53,326.16,338.58
2019-06-06 22:11:11.322000,L8,349.55,347.35,334.15,321.07,,329.55,323.03,331.00
2019-06-06 22:11:35.277000,L8,349.28,344.24,332.56,320.20,,317.68,321.71,329.57
2019-06-22 22:11:17.033000,L8,345.59,345.31,331.07,,,,,
2019-06-22 22:11:40.996000,L8,345.91,345.12,331.18,,,,,
2019-07-08 22:11:20.766000,L8,351.15,348.51,336.37,303.25,,,,
2019-07-08 22:11:44.725000,L8,351.76,347.84,336.42,303.84,,,,
2019-07-24 22:11:25.033000,L8,347.10,342.06,330.27,,,,,
2019-07-24 22:11:48.987000,L8,347.03,340.35,328.94,,,,,
2019-08-09 22:11:31.395000,L8,350.79,344.62,334.71,,,,,
2019-08-09 22:11:55.358000,L8,348.95,342.21,331.84,,,,,
2019-08-25 22:11:35.797000,L8,346.95,339.54,328.52,291.93,,,,
2019-09-26 22:11:45.238000,L8,359.91,346.55,343.34,349.46,337.66,343.71,343.78,342.73
2019-11-29 22:11:44.191000,L8,356.13,346.87,334.63,304.87,,327.69,322.40,339.60
2019-12-31 22:11:38.231000,L8,360.97,347.21,340.63,301.70,,,,
2020-01-16 22:11:35.087000,L8,359.68,350.85,340.30,,,,,
2020-01-16 22:11:59.041000,L8,359.44,350.16,339.78,,,,,
2020-02-01 22:11:29.826000,L8,378.24,355.38,348.20,325.63,342.95,346.07,333.42,341.19
2020-02-01 22:11:53.781000,L8,378.34,355.55,348.33,325.44,342.20,345.97,335.56,341.10
2020-04-21 22:10:57.868000,L8,352.35,343.71,333.41,306.20,,320.62,319.48,338.29
2020-04-21 22:11:21.823000,L8,354.19,345.13,335.46,307.85,,324.89,321.36,339.23
2020-05-07 22:11:12.613000,L8,341.47,345.87,341.30,347.13,332.08,338.37,335.97,340.62
2020-06-08 22:11:00.065000,L8,348.57,349.40,342.54,324.05,304.92,311.36,322.82,335.84
2020-06-08 22:11:24.028000,L8,347.60,347.42,340.59,309.08,,310.15,320.15,333.36
2020-06-24 22:11:08.920000,L8,346.29,346.02,335.21,299.25,,306.53,318.05,332.18
2020-07-10 22:11:15.773000,L8,349.28,349.72,341.98,307.02,302.43,309.26,322.11,
2020-07-10 22:11:39.723000,L8,347.15,345.81,337.32,,,,,
2020-07-26 22:11:44.648000,L8,355.56,350.72,342.85,347.10,332.98,331.77,333.46,338.86
2020-08-27 22:11:32.405000,L8,352.99,343.58,335.63,306.90,,327.65,321.79,336.49
2020-08-27 22:11:56.368000,L8,356.36,346.06,340.34,345.76,331.28,334.86,326.41,339.26
2020-09-12 22:11:38.984000,L8,352.03,341.96,337.78,300.28,,328.13,321.31,338.11
2020-09-28 22:11:43.377000,L8,292.58,341.11,331.00,321.01,322.38,,,
2020-11-15 22:11:42.305000,L8,358.00,343.49,338.50,332.31,329.08,330.72,325.53,339.81
2020-12-01 22:12:09.987000,L8,355.08,331.47,319.95,,,,,
2020-12-17 22:11:45.420000,L8,361.24,349.23,343.18,322.20,330.39,,,338.49
2020-12-17 22:12:09.375000,L8,364.09,351.83,345.45,326.12,336.55,337.71,,340.02
2021-01-18 22:11:57.463000,L8,356.23,343.24,339.02,306.02,,,,
2021-02-03 22:11:56.237000,L8,361.76,344.77,339.05,,,,,
2021-02-19 22:11:27.994000,L8,,,,,296.79,322.46,319.49,334.99
2021-02-19 22:11:51.945000,L8,352.88,356.21,,318.52,336.18,351.14,335.99,344.26
2021-04-24 22:11:01.432000,L8,350.63,340.14,333.46,294.28,,,,
2021-04-24 22:11:25.382000,L8,351.66,341.49,335.07,301.19,,,,
2021-05-26 22:11:07.110000,L8,349.40,350.04,336.27,316.53,,321.95,319.19,335.28
2021-05-26 22:11:31.065000,L8,336.42,338.63,327.01,,,,,
2021-07-13 22:11:19.559000,L8,350.55,348.01,335.68,313.92,296.99,309.92,317.33,333.41
2021-07-13 22:11:43.513000,L8,348.66,344.17,331.98,304.09,,,,
2021-09-15 22:11:42.169000,L8,350.01,337.84,320.33,,,,,
2021-10-01 22:12:10.732000,L8,358.16,345.55,340.55,337.30,335.64,336.59,331.20,339.60
2021-10-17 22:12:14.625000,L8,355.93,343.34,332.46,333.17,,,,335.74
2021-11-06 22:12:48.299000,L9,360.19,348.46,343.17,349.94,332.84,340.67,338.83,335.02
2021-11-18 22:11:44.821000,L8,355.90,343.70,334.29,317.37,326.79,328.78,319.23,329.80
2021-11-18 22:12:08.776000,L8,356.50,345.02,336.15,325.43,329.89,335.50,321.33,332.87
2022-01-13 22:12:02.740000,L9,383.06,370.77,365.18,372.00,355.96,371.84,360.00,351.22
2022-01-21 22:11:35.958000,L8,357.87,344.39,334.87,,,,,
2022-01-21 22:11:59.917000,L8,358.78,345.72,336.20,,,,,
2022-01-29 22:12:05.530000,L9,367.91,347.71,340.31,307.19,317.88,322.05,319.61,282.95
2022-02-22 22:11:26.680000,L8,357.89,341.73,332.12,,,,,
2022-02-22 22:11:50.626000,L8,359.18,343.23,333.86,,,,,
2022-03-26 22:11:11.888000,L8,355.22,343.57,331.22,291.69,318.63,319.52,318.40,297.43
2022-05-21 22:10:55.639000,L9,350.56,344.81,332.70,294.98,,320.04,318.77,329.43
2022-05-21 22:11:19.594000,L9,350.22,343.07,331.69,,,312.16,315.96,327.64
2022-07-08 22:11:15.271000,L9,347.13,343.94,325.97,316.44,,,,
2022-07-08 22:11:39.226000,L9,349.08,342.96,327.01,316.58,,312.64,307.94,333.65
2022-07-16 22:11:39.057000,L8,349.43,348.80,336.85,324.29,301.56,316.25,322.18,336.48
2022-07-16 22:12:03.012000,L8,351.91,350.24,340.66,327.08,325.28,328.06,324.47,338.87
2022-08-09 22:11:34.517000,L9,351.28,346.53,330.78,,,309.14,317.78,338.64
2022-08-09 22:11:58.475000,L9,352.43,345.63,331.94,,,309.15,316.49,337.18
2022-09-02 22:11:56.436000,L8,345.39,339.67,327.36,310.29,,,,
2022-09-10 22:12:03.656000,L9,347.39,342.50,330.94,313.19,,307.97,317.36,325.42
2023-02-09 22:11:45.094000,L8,359.50,345.36,335.09,306.85,322.76,322.04,322.48,338.54
2023-02-09 22:12:09.040000,L8,360.35,345.50,335.80,307.81,326.05,324.19,323.26,338.54
2023-03-13 22:11:23.206000,L8,352.95,327.18,329.00,,,,,
2023-03-13 22:11:47.152000,L8,350.40,324.42,327.59,,,,,
2023-03-21 22:11:31.242000,L9,377.45,356.68,348.36,355.33,347.78,,,
2023-03-21 22:11:55.188000,L9,378.19,356.72,348.46,354.94,347.83,,,
2023-03-29 22:11:37.049000,L8,348.28,339.30,327.43,,,,,
2023-05-16 22:10:40.417000,L8,351.33,348.09,332.91,316.75,,309.65,318.03,326.93
2023-05-16 22:11:04.371000,L8,348.60,342.56,328.10,,,,,
2023-05-24 22:10:53.254000,L9,349.62,348.86,335.88,,,308.55,318.69,329.27
2023-05-24 22:11:17.213000,L9,348.98,345.80,333.78,,,307.08,316.44,327.71
2023-06-09 22:10:48.959000,L9,348.10,350.02,331.25,,,311.19,315.32,301.48
2023-06-09 22:11:12.914000,L9,348.26,348.87,330.20,,,,,
2023-06-25 22:11:08.216000,L9,346.39,343.94,330.49,,,,,
2023-07-11 22:11:00.406000,L9,349.41,351.48,339.40,315.56,,315.75,320.65,339.80
2023-07-11 22:11:24.365000,L9,348.18,347.82,337.03,291.87,,311.37,317.50,335.79
2023-07-27 22:11:03.005000,L9,348.32,348.36,335.38,296.11,,311.88,315.41,334.74
2023-07-27 22:11:26.959000,L9,347.76,346.10,334.25,,,,,
2023-08-20 22:11:23.591000,L8,346.78,343.03,331.00,,,,,
2023-08-20 22:11:47.546000,L8,351.16,348.38,336.74,308.69,304.22,322.95,313.86,336.70
2023-08-28 22:11:20.303000,L9,353.45,345.46,335.82,320.09,,312.33,320.65,334.64
2023-08-28 22:11:44.258000,L9,353.93,343.69,335.13,321.52,302.01,329.72,319.51,333.65
2023-09-29 22:11:26.883000,L9,385.69,363.16,358.20,363.78,353.52,362.92,363.70,356.17
2023-10-07 22:11:57.146000,L8,,,,,,360.11,359.72,349.68
2023-10-15 22:11:39.127000,L9,357.15,347.78,326.97,,317.45,334.92,322.35,339.18
2023-10-15 22:12:03.081000,L9,354.12,344.63,324.31,,,321.99,317.86,336.60
2023-11-24 22:11:40.049000,L8,352.52,341.50,333.87,,,,,
2023-11-24 22:12:03.999000,L8,353.06,341.37,333.97,,,,,
2024-01-11 22:11:32.492000,L8,353.69,344.17,332.57,307.89,,,,
2024-01-11 22:11:56.446000,L8,352.87,343.53,331.23,,,,,
2024-02-04 22:11:43.788000,L9,414.89,396.09,386.71,396.17,390.94,390.41,393.24,383.68
2024-02-04 22:12:07.739000,L9,414.72,396.85,386.65,395.83,390.34,390.38,393.09,383.75
2024-03-07 22:12:00.069000,L9,388.48,361.03,356.86,353.40,353.20,360.23,357.59,366.99
2024-04-16 22:10:55.356000,L8,352.13,346.02,330.65,,,,,
2024-04-16 22:11:19.307000,L8,352.29,345.07,330.47,,,,,
2024-05-02 22:10:44.568000,L8,,,,,,313.98,306.95,333.80
2024-05-02 22:11:08.519000,L8,345.34,341.83,327.98,317.54,,323.05,314.76,336.60
2024-05-10 22:11:00.825000,L9,353.98,348.86,332.76,314.59,298.52,323.72,320.92,334.75
2024-05-10 22:11:24.784000,L9,354.10,347.95,332.29,319.98,297.68,323.46,320.02,334.13
2024-05-18 22:10:31.990000,L8,348.80,346.50,330.34,,,,,
2024-05-18 22:10:55.940000,L8,347.51,342.82,327.82,,,,,
2024-05-26 22:10:48.268000,L9,358.36,352.99,341.14,306.08,,,,
2024-05-26 22:11:12.218000,L9,356.61,349.49,337.93,300.27,,,,
2024-06-27 22:10:29.087000,L9,387.39,373.19,378.73,372.93,361.97,375.75,371.07,356.39
2024-06-27 22:10:53.037000,L9,386.44,370.55,374.41,367.70,359.69,367.98,369.64,351.92
2024-07-05 22:10:45.435000,L8,383.80,377.54,358.07,357.69,347.27,357.50,349.89,346.86
2024-08-06 22:10:57.495000,L8,343.81,340.96,327.02,309.29,,,,
2024-08-06 22:11:21.454000,L8,338.18,338.37,324.25,,,,,
2024-09-07 22:11:43.073000,L8,,,,,,311.93,320.00,335.47
2024-12-04 22:11:36.525000,L9,358.50,347.91,337.23,,,329.74,319.04,331.68
2024-12-04 22:12:00.480000,L9,357.61,347.04,335.91,,,322.10,318.28,330.83
2024-12-28 22:11:26.745000,L8,357.37,345.20,339.16,,,323.37,318.87,337.54
2024-12-28 22:11:50.695000,L8,356.10,345.55,338.36,,,321.82,318.83,338.13
2025-01-29 22:11:28.545000,L8,356.95,343.79,335.79,,,327.70,317.59,335.95
2025-01-29 22:11:52.495000,L8,357.97,344.59,337.23,,,330.23,319.41,337.55
2025-02-06 22:11:31.478000,L9,353.18,342.20,331.03,,,,,
2025-03-18 22:11:06.753000,L8,400.38,383.08,365.21,355.65,355.32,358.14,348.89,350.99
2025-03-26 22:11:41.456000,L9,361.84,345.83,343.10,,,,,
2025-04-11 22:11:17.724000,L9,354.28,344.56,333.70,,,,308.56,332.04
2025-05-05 22:10:48.680000,L8,,,,,,314.28,315.32,336.39
2025-05-13 22:11:22.590000,L9,350.66,346.29,331.31,,,,,
2025-05-21 22:10:52.095000,L8,348.30,340.87,330.66,,,,,
2025-05-21 22:11:16.046000,L8,349.81,342.30,331.98,,,308.49,319.19,325.38
2025-06-22 22:11:07.771000,L8,351.87,341.72,339.91,,,330.78,323.62,336.75
2025-06-22 22:11:31.725000,L8,346.28,329.62,334.13,,,318.38,317.39,332.24
2025-06-30 22:11:31.747000,L9,333.90,343.20,328.51,,,,,
2025-07-16 22:11:36.965000,L9,,,,,392.93,383.88,369.64,389.13
2025-08-01 22:11:18.967000,L9,354.75,352.36,340.39,294.84,,324.93,322.88,339.70
2025-08-09 22:11:25.572000,L8,346.49,341.92,325.54,,,309.62,308.25,329.18
2025-08-09 22:11:49.526000,L8,346.23,340.34,324.58,,,,,
2025-09-18 22:11:37.859000,L9,358.71,346.68,342.56,302.53,326.95,338.78,343.95,340.43
2025-10-04 22:11:42.144000,L9,356.09,345.85,340.61,303.26,321.64,327.29,323.95,339.37
2025-11-05 22:12:10.440000,L9,354.30,344.02,335.11,,,320.13,319.66,336.43
2025-11-13 22:11:40.635000,L8,350.44,339.99,329.90,,,317.85,313.92,334.47
2025-11-13 22:12:04.594000,L8,354.98,344.21,336.66,298.02,319.89,333.09,321.15,339.65
