dates,satname,nzd0213-0000,nzd0213-0001,nzd0213-0002,nzd0213-0003,nzd0213-0004,nzd0213-0005,nzd0213-0006,nzd0213-0007,nzd0213-0008,nzd0213-0009,nzd0213-0010,nzd0213-0011,nzd0213-0012,nzd0213-0013,nzd0213-0014,nzd0213-0015,nzd0213-0016,nzd0213-0017,nzd0213-0018,nzd0213-0019,nzd0213-0032,nzd0213-0033,nzd0213-0034,nzd0213-0035,nzd0213-0036,nzd0213-0037,nzd0213-0038,nzd0213-0039,nzd0213-0040,nzd0213-0041,nzd0213-0042,nzd0213-0043,nzd0213-0044,nzd0213-0045,nzd0213-0046,nzd0213-0047,nzd0213-0048,nzd0213-0049,nzd0213-0050,nzd0213-0020,nzd0213-0021,nzd0213-0022,nzd0213-0023,nzd0213-0024,nzd0213-0025,nzd0213-0026,nzd0213-0027,nzd0213-0028,nzd0213-0029,nzd0213-0031,nzd0213-0030
2015-08-25 21:53:27.637000,L8,344.08,304.02,293.40,283.88,290.39,300.11,309.62,318.91,,,,,,,,,,,,,,,,,,,,,,,,,289.68,323.34,334.32,347.10,353.53,329.73,318.42,,,,,,,,,,,,
2015-09-01 21:59:39.995000,L8,338.16,291.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-09-26 21:53:40.659000,L8,349.68,301.05,277.36,275.10,297.00,317.14,313.15,326.23,,,,,,,,,,,,,,,,,,,,,,,,,305.60,319.03,353.17,353.22,343.95,326.00,315.26,,,,,,,,,,,,
2015-10-03 21:59:52.450000,L8,356.57,324.90,292.41,285.86,296.25,297.42,303.11,318.18,,,293.62,321.62,301.08,312.50,311.28,310.52,305.65,306.50,305.95,302.03,,,,,,,,305.78,313.10,308.43,307.42,307.92,316.36,328.36,344.35,353.50,346.00,333.56,333.94,,,,,,,,,,,,
2015-10-19 21:59:54.006000,L8,333.79,299.48,281.67,275.07,276.25,283.43,290.05,312.33,,,,,,,,,,,,,,,,,,,,,,,,,303.07,325.76,339.05,354.50,341.52,330.07,325.88,,,,,,,,,,,,
2015-11-13 21:53:46.761000,L8,346.90,311.81,291.60,285.57,288.00,296.33,304.10,320.67,287.71,310.47,310.33,314.81,313.12,315.10,315.15,314.16,309.58,309.66,308.01,304.52,,,,,,,315.84,331.90,343.05,319.91,327.76,320.40,324.17,340.64,342.79,352.21,338.26,330.65,331.67,,,,,,,,,,,,
2016-01-16 21:53:45.577000,L8,351.93,301.75,280.21,274.94,276.71,284.41,290.25,309.01,,,,,,,,,,,,,,,,,,,,308.46,305.47,300.81,302.05,290.27,310.14,326.93,331.98,346.44,333.24,328.16,326.46,,,,,,,,,,,,
2016-01-23 21:59:56.211000,L8,303.70,286.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.95,317.91,332.58,320.06,314.03,314.80,,,,,,,,,,,,
2016-02-01 21:53:43.370000,L8,354.55,305.09,285.15,275.46,278.62,285.14,293.03,305.88,,,,,,,,,,,,,,,,,,,,,,,,,,314.81,335.14,346.45,334.82,328.44,329.21,,,,,,,,,,,,
2016-02-24 21:59:45.021000,L8,345.74,304.00,282.15,268.83,273.89,278.81,285.80,308.44,,,,,,,,,,,,,,,,,,,,,,,,,,298.01,346.20,371.31,339.42,341.38,327.63,,,,,,,,,,,,
2016-03-04 21:53:33.647000,L8,340.91,300.42,274.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.59,330.97,344.82,333.83,326.45,324.80,,,,,,,,,,,,
2016-03-11 21:59:42.538000,L8,351.47,313.41,292.64,286.52,286.56,293.49,297.60,318.21,290.66,,,,,,,,,,,,,,,,,,,,,,,,,323.98,337.19,352.16,339.71,330.88,327.52,,,,,,,,,,,,
2016-03-20 21:53:27.214000,L8,366.79,312.69,291.64,282.11,282.99,291.09,292.70,316.88,,,,,,,,,,,,,,,,,,,,,,,,,,312.03,335.98,341.69,329.75,321.41,316.49,,,,,,,,,,,,
2016-03-27 21:59:33.248000,L8,348.39,310.24,284.51,268.22,273.26,278.16,281.22,314.54,,,,,,,,,,,,,,,,,,,,,,,,,,300.64,334.99,346.51,339.65,329.74,326.04,,,,,,,,,,,,
2016-04-05 21:53:18.618000,L8,370.52,356.83,293.87,288.33,290.23,299.32,306.18,322.35,297.50,,,,,,,,,,,,,,,,,,,,,,,,,324.04,337.16,350.10,342.55,332.31,327.25,,,,,,,,,,,,
2016-04-21 21:53:12.322000,L8,374.72,316.05,292.54,281.74,283.77,291.67,295.20,319.89,,,,,,,,,,,,,,,,,,,,,,,,,280.66,321.27,336.17,350.85,342.72,331.95,325.77,,,,,,,,,,,,
2016-05-14 21:59:24.184000,L8,356.93,322.79,299.81,291.74,293.51,299.92,305.65,328.54,304.24,311.10,295.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-06-15 21:59:33.099000,L8,359.16,326.58,303.30,295.89,293.44,296.67,308.53,330.19,310.83,,,,,,,,,,,,,,,,,,,311.17,316.88,315.10,305.54,300.47,,334.73,344.06,355.96,349.54,337.16,345.12,,,,,,,,,,,,
2016-07-17 21:59:49.332000,L8,349.56,314.87,292.43,279.10,280.86,285.55,284.83,314.97,,,,,,,,,,,,,,,,,,,,,,,,,,296.24,372.45,344.54,341.00,326.89,329.77,,,,,,,,,,,,
2016-07-26 21:53:40.722000,L8,345.23,312.90,292.52,281.30,280.20,290.17,342.23,315.44,,,,,,,,,,,,,,,,,,,,,,,,,,308.15,334.31,349.89,338.47,332.35,316.27,,,,,,,,,,,,
2016-08-11 21:53:42.478000,L8,375.77,323.01,335.13,293.41,303.11,345.50,357.38,358.25,356.69,291.47,367.18,358.50,356.37,362.74,317.13,323.25,315.11,359.72,322.93,316.03,,,,,,,,312.22,347.74,318.39,375.94,373.40,354.48,342.00,349.32,355.23,348.80,346.82,338.67,,,,,,,,,,,,
2016-08-18 21:59:57.052000,L8,,,337.77,297.24,296.63,307.79,317.80,327.83,304.20,292.22,294.06,316.68,308.60,311.02,316.08,341.39,309.16,311.39,313.52,307.86,,,,,,,,,,,,,,300.38,340.93,349.41,334.82,324.20,323.04,,,,,,,,,,,,
2016-08-27 21:53:50.127000,L8,375.66,314.93,291.53,280.93,341.67,349.20,352.33,314.47,311.42,,349.08,357.95,358.00,361.74,,,,,,,,,,,,,,,,,,,,323.00,337.12,348.23,366.76,358.68,362.95,,,,,,,,,,,,
2016-09-12 21:53:54.163000,L8,346.78,318.75,295.11,284.52,286.92,295.23,296.87,319.06,298.29,318.81,294.86,314.43,303.66,313.16,311.05,312.25,,,,,,,,,,,,310.62,312.47,312.45,310.72,311.57,322.58,337.94,342.03,352.94,342.22,338.67,328.98,,,,,,,,,,,,
2016-10-14 21:54:00.138000,L8,366.29,343.30,289.91,282.86,283.66,292.90,296.46,313.91,303.00,304.31,291.24,297.38,,,,,,,,,,,,,,,,308.81,309.40,309.40,304.56,297.23,313.30,327.75,335.61,348.76,335.66,352.26,360.78,,,,,,,,,,,,
2016-10-30 21:54:01.489000,L8,341.48,309.35,286.20,271.55,286.84,286.21,296.26,306.98,,,,,,,,,,,,,,,,,,,,310.53,307.10,307.36,304.73,295.11,310.71,323.39,334.22,347.25,332.68,325.99,326.76,,,,,,,,,,,,
2016-11-22 22:00:11.776000,L8,343.68,305.56,281.89,274.11,275.52,283.08,289.09,309.34,,,,,,,,,,,,,,,,,,,,306.55,306.04,304.56,305.23,297.25,312.40,322.16,332.58,345.89,334.99,330.45,343.43,,,,,,,,,,,,
2016-12-24 22:00:05.447000,L8,330.83,297.50,270.76,262.16,266.19,270.52,,,,,,,,,,,,,,,,,,,,,,,,,,,295.80,306.28,326.62,341.67,326.60,325.00,324.96,,,,,,,,,,,,
2017-01-25 21:59:56.835000,L8,350.21,302.95,277.23,269.83,273.89,280.65,285.39,305.65,,,,,,,,,,,,,,,,,,,,,,,,,309.82,321.90,336.42,347.70,331.91,328.06,329.61,,,,,,,,,,,,
2017-02-03 21:53:41.480000,L8,332.95,304.19,277.96,267.74,272.73,279.93,282.87,306.66,,,,,,,,,,,,,,,,,,,,,,,,,299.88,327.11,334.37,346.59,332.33,331.31,334.10,,,,,,,,,,,,
2017-02-10 21:59:48.586000,L8,346.91,306.35,264.91,268.85,284.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.37,329.47,333.69,343.34,330.44,326.94,324.14,,,,,,,,,,,,
2017-03-14 21:59:34.845000,L8,353.71,306.74,282.47,271.47,276.67,282.80,284.20,307.88,,,,,,,,,,,,,,,,,,,,,,,,,,302.03,335.43,351.17,338.06,329.82,326.43,,,,,,,,,,,,
2017-03-30 21:59:26.304000,L8,348.34,317.15,282.62,269.16,275.68,284.58,282.68,308.60,302.60,,,,,,,,,,,,,,,,,,,,,,,,,302.32,365.37,359.09,340.52,330.20,323.94,,,,,,,,,,,,
2017-04-15 21:59:18.187000,L8,349.98,323.26,286.56,276.94,282.43,284.89,286.25,316.98,302.56,,,,,,,,,,,,,,,,,,,,,,,,,308.89,334.64,356.74,340.98,333.59,327.63,,,,,,,,,,,,
2017-04-24 21:53:01.304000,L8,364.78,340.48,291.30,279.43,283.84,290.81,292.91,316.99,309.92,287.49,,,,,,,,,352.54,355.65,,,,,,,,,,,,,306.66,329.78,335.63,352.45,348.92,345.57,327.31,346.66,,,,,,,,,,,
2017-05-01 21:59:07.812000,L8,362.87,317.40,290.90,279.57,282.56,287.23,291.81,315.86,299.64,,,,,,,,,,,,,,,,,,,,,,,,,312.32,337.57,353.85,342.77,334.26,325.62,,,,,,,,,,,,
2017-06-11 21:53:21.571000,L8,346.83,319.48,296.29,279.98,282.49,285.74,285.44,318.78,,,,,,,,,,,,,,,,,,,,,,,,,,324.44,332.01,348.85,340.52,330.57,326.53,,,,,,,,,,,,
2017-06-27 21:53:26.500000,L8,311.73,281.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-29 21:53:37.367000,L8,353.13,316.23,295.89,284.41,285.85,292.72,299.35,321.58,303.78,,,,,,,,,,,,,,,,,,,296.45,309.50,306.37,293.60,293.80,310.67,328.58,338.26,348.54,337.13,328.58,325.92,,,,,,,,,,,,
2017-08-05 21:59:51.079000,L8,360.49,319.10,299.96,289.66,290.27,294.85,303.11,322.43,300.16,301.79,297.49,,,,,,,,,,,,,,,,,,,,,,316.76,336.50,341.26,354.13,343.47,333.88,331.07,,,,,,,,,,,,
2017-10-01 21:53:54.824000,L8,320.24,310.90,288.40,278.90,287.10,341.61,349.65,304.04,,,,,,,,,,351.44,353.44,359.45,,,,,,,,,,,,,,,,,351.11,354.59,337.77,,,,,,,,,,,,
2017-10-17 21:53:58.321000,L8,365.65,352.58,301.26,290.16,292.94,301.80,305.68,321.77,312.35,323.32,305.87,314.58,301.94,313.06,310.82,311.59,306.78,307.78,308.21,303.95,,,,,,,278.85,310.10,307.54,305.36,304.61,306.51,316.80,338.26,367.08,406.02,352.55,387.00,420.41,,,,,,,,,,,,
2017-12-04 21:53:49.317000,L8,350.25,308.73,285.35,273.81,278.14,285.07,287.76,310.67,307.37,303.88,,,,,,,,,,,,,,,,,,,,,,,309.85,322.52,333.56,346.35,333.09,326.93,323.91,,,,,,,,,,,,
2017-12-11 22:00:00.576000,L8,341.36,302.04,279.07,267.44,271.00,278.08,279.97,304.16,302.42,290.67,,,,,,,,,,,,,,,,,,,,,,,303.18,317.13,331.88,342.07,330.68,327.12,325.32,,,,,,,,,,,,
2017-12-20 21:53:52.460000,L8,342.86,304.56,284.26,274.43,279.11,285.37,288.80,309.27,302.63,302.09,,,,,,,,,,,,,,,,,,,,,,,310.21,327.11,335.85,348.16,334.27,330.53,328.57,,,,,,,,,,,,
2018-01-28 21:59:46.257000,L8,326.31,297.46,270.61,256.87,265.18,269.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17 21:59:24.088000,L8,366.46,322.25,304.65,301.79,304.94,307.15,313.83,325.58,322.89,327.94,311.72,317.61,313.16,314.56,313.65,315.66,310.43,309.43,312.08,308.10,,,,,,,287.91,313.35,326.02,313.54,312.55,316.95,328.29,331.30,339.63,354.09,343.15,334.71,329.13,308.34,,,,,,,,,,,
2018-04-11 21:53:01.396000,L8,358.46,321.11,301.25,289.49,296.74,301.30,306.60,321.57,319.47,300.70,295.76,,,,,,,,,,,,,,,,,313.17,313.32,310.22,300.07,293.88,318.31,334.22,342.16,371.79,346.77,345.02,340.14,,,,,,,,,,,,
2018-04-18 21:59:07.664000,L8,346.54,314.36,292.88,272.74,280.40,285.28,289.38,314.94,313.26,296.21,,,,,,,,,,,,,,,,,,,,,,,,311.75,336.82,354.86,338.99,333.28,340.63,,,,,,,,,,,,
2018-05-29 21:52:29.440000,L8,372.99,333.37,314.95,306.00,310.13,316.36,322.10,330.72,332.46,334.42,306.92,323.61,317.81,321.84,321.10,324.83,319.17,317.18,322.60,316.93,,,,,,,,315.52,323.58,316.28,310.47,319.76,325.97,340.64,347.51,359.46,346.88,336.74,347.01,321.40,,,,,,,,,,,
2018-06-05 21:58:37.907000,L8,359.16,322.00,299.57,288.56,296.86,293.80,284.76,342.01,340.89,291.19,,,,,,,,,,,,,,,,,,,,,,,,299.22,364.24,358.79,359.46,352.44,316.84,,,,,,,,,,,,
2018-06-21 21:58:49.257000,L8,366.20,318.53,295.72,276.43,281.68,286.69,288.41,317.72,313.46,290.93,,,,,,,,,,,,,,,,,,,,,,,,315.72,337.36,349.97,341.44,331.37,326.83,,,,,,,,,,,,
2018-07-16 21:52:51.323000,L8,356.81,315.86,297.66,282.19,286.12,289.76,287.24,340.50,325.01,,,,,,,,,,,,,,,,,,,,,,,,,300.05,333.70,349.70,343.78,337.29,321.91,,,,,,,,,,,,
2018-07-23 21:59:04.706000,L8,370.34,328.36,305.66,290.13,296.48,306.21,309.98,324.32,319.23,293.19,,,,,,,,,,,,,,,,,,,,,,302.30,308.26,337.14,342.24,356.45,349.38,341.30,321.96,,,,,,,,,,,,
2018-08-08 21:59:13.788000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.09,330.14,350.08,346.59,337.73,316.90,,,,,,,,,,,,
2018-08-17 21:53:07.726000,L8,344.57,308.27,290.20,267.65,271.98,275.45,276.80,311.31,307.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24 21:59:21.762000,L8,384.49,310.90,291.37,274.33,280.00,286.75,284.94,313.44,311.92,,,,,,,,,,,,,,,,,,,,,,,,,319.20,334.31,343.74,334.01,327.46,318.05,,,,,,,,,,,,
2018-09-25 21:59:32.810000,L8,349.23,312.84,288.69,270.39,275.44,282.05,284.50,311.20,313.67,,,,,,,,,,,,,,,,,,,,,,,,,304.35,338.17,345.40,335.15,350.75,355.18,,,,,,,,,,,,
2018-10-04 21:53:26.589000,L8,367.84,315.64,295.13,283.30,286.18,290.61,291.36,312.71,316.75,,,,,,,,,,,,,,,,,,,301.57,304.19,305.37,305.91,302.82,316.02,332.66,338.70,347.15,334.57,329.22,322.69,,,,,,,,,,,,
2018-10-20 21:53:32.714000,L8,341.04,313.42,290.89,277.57,280.39,288.67,289.03,310.68,312.39,,,,,,,,,,,,,,,,,,,299.76,303.75,302.26,304.52,299.01,311.72,329.75,334.19,346.28,332.24,328.37,322.31,,,,,,,,,,,,
2018-11-05 21:53:36.088000,L8,364.71,335.14,290.23,281.01,283.79,287.75,291.75,310.75,312.89,,,,,,,,,,,,,,,,,,,301.35,303.73,301.87,305.14,297.63,313.13,327.95,335.73,345.24,331.21,326.82,325.07,,,,,,,,,,,,
2018-12-07 21:53:34.018000,L8,368.55,340.80,344.82,297.36,299.23,305.16,312.62,318.35,322.13,328.54,309.50,314.40,311.11,313.20,312.23,314.24,310.64,310.96,308.60,308.95,,,,,,,,309.95,322.11,315.35,318.37,317.03,322.76,337.99,342.13,349.98,335.70,329.37,324.73,307.40,,,,,,,,,,,
2019-01-24 21:53:28.041000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.89,331.51,344.27,333.16,326.59,324.55,,,,,,,,,,,,
2019-02-16 21:59:35.438000,L8,350.00,303.74,277.78,264.95,272.51,276.24,,,,,,,,,,,,,,,,,,,,,,,,,,291.43,309.40,327.23,331.44,340.59,330.70,326.33,325.67,,,,,,,,,,,,
2019-02-25 21:53:22.406000,L8,353.15,340.19,296.02,289.11,291.28,297.32,298.21,315.26,320.67,323.64,293.16,,,,,,,,,,,,,,,,,303.81,309.47,305.58,305.48,300.65,315.75,330.64,333.79,345.77,333.60,330.30,334.13,,,,,,,,,,,,
2019-03-04 21:59:30.951000,L8,352.48,309.84,293.26,282.88,285.06,293.31,292.34,313.85,301.73,,,,,,,,,,,,,,,,,,,,,,,,309.86,331.17,335.01,345.84,334.79,329.85,330.08,,,,,,,,,,,,
2019-03-20 21:59:26.164000,L8,369.81,358.16,299.66,294.79,298.31,303.27,304.64,320.83,322.84,319.27,292.27,,,,,,,,,,,,,,,,,,,,,,315.48,332.13,338.69,352.17,343.96,339.34,328.72,,,,,,,,,,,,
2019-04-05 21:59:22.408000,L8,343.48,312.45,285.72,265.65,273.10,279.24,282.12,311.15,316.87,296.34,,,,,,,,,,,,,,,,,,,,,,,,316.72,331.46,348.12,335.40,328.63,325.42,,,,,,,,,,,,
2019-04-14 21:53:08.330000,L8,367.29,355.53,304.96,302.11,306.85,311.95,316.29,325.30,325.89,329.31,311.00,317.97,313.10,316.32,316.46,320.74,313.38,311.79,314.29,311.26,,,,,,,,311.20,312.78,309.82,309.20,312.64,322.74,338.47,340.67,358.70,342.19,335.14,333.89,,,,,,,,,,,,
2019-05-16 21:53:15.907000,L8,355.29,321.24,300.48,282.97,291.17,293.62,295.79,322.41,325.98,305.66,296.92,,,,,,,,,,,,,,,,,310.03,311.07,308.70,300.14,299.39,313.16,334.62,337.79,352.70,340.12,331.43,337.05,,,,,,,,,,,,
2019-05-23 21:59:30.770000,L8,347.16,319.09,294.45,272.64,280.13,287.73,284.34,318.25,321.07,299.81,290.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-01 21:53:24.564000,L8,362.76,320.30,303.04,284.18,295.29,296.39,291.41,326.33,354.88,291.93,,,,,,,,,,,,,,,,,374.88,372.81,373.99,374.85,370.84,,,307.56,369.11,379.71,356.92,365.10,356.27,,,,,,,,,,,,
2019-06-08 21:59:38.441000,L8,349.63,318.65,296.04,273.13,282.73,287.75,284.34,319.04,321.41,304.22,283.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-17 21:53:30.969000,L8,364.16,327.36,307.74,295.15,300.93,303.05,311.08,329.17,330.62,310.27,306.99,,296.93,310.55,314.30,323.03,315.32,313.57,,,,,,,,,,,,,,,317.06,339.17,340.04,356.40,344.61,336.55,328.31,,,,,,,,,,,,
2019-06-24 21:59:43.906000,L8,366.33,325.02,305.93,292.58,301.80,312.15,320.38,341.10,329.77,303.62,299.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10 21:59:47.381000,L8,364.72,322.58,295.69,284.39,293.81,300.72,301.81,321.85,324.56,296.83,293.80,,,,,,,,,,,,,,,,,307.84,310.02,308.53,283.48,301.59,311.72,336.47,339.71,371.86,344.72,354.28,330.43,,,,,,,,,,,,
2019-07-26 21:59:52.236000,L8,385.12,329.60,305.57,296.98,301.09,310.27,315.71,332.77,331.24,311.71,305.59,,,,,,,,,,,,,,,,,314.78,314.61,313.01,300.89,309.42,316.05,340.48,341.27,354.57,349.19,335.16,331.90,,,,,,,,,,,,
2019-08-04 21:53:45.137000,L8,353.83,315.97,291.23,272.02,276.39,283.31,283.92,338.76,352.05,,,,,,,,,,,,,,,,,,,,,,,,,302.93,356.41,363.38,355.27,337.04,340.09,,,,,,,,,,,,
2019-08-11 21:59:58.366000,L8,342.88,311.36,290.62,268.11,269.75,274.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.41,324.58,344.67,332.26,329.03,309.37,,,,,,,,,,,,
2019-08-27 22:00:02.527000,L8,371.92,364.29,300.64,288.34,293.87,300.09,306.59,323.48,324.61,333.84,302.42,292.04,,,,,,,,,,,,,,,,316.53,311.29,310.62,305.84,309.13,318.49,340.89,340.87,355.09,338.12,332.73,330.42,,,,,,,,,,,,
2019-10-30 22:00:14.793000,L8,346.43,311.92,290.35,277.99,282.63,290.77,294.68,313.10,320.52,330.93,,,,,,,,,,,,,,,,,,316.10,303.48,301.78,304.74,295.14,313.09,331.99,336.76,346.52,335.37,330.67,333.45,,,,,,,,,,,,
2019-11-08 21:54:02.728000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.33,314.44,328.51,341.72,329.85,325.03,320.99,,,,,,,,,,,,
2019-11-24 21:53:59.608000,L8,367.82,340.71,293.55,281.82,283.08,293.17,291.76,312.95,314.76,305.15,288.44,,,,,,,,,,,,,,,,302.44,316.10,305.77,304.53,305.76,299.35,315.28,333.59,336.74,347.84,335.86,329.53,328.86,,,,,,,,,,,,
2019-12-26 21:53:55.397000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.64,334.79,323.70,319.54,319.21,,,,,,,,,,,,
2020-01-11 21:53:51.736000,L8,364.96,344.47,313.49,301.88,310.65,317.17,318.54,327.30,328.77,326.65,313.62,328.00,317.63,318.79,320.84,320.64,320.04,320.06,330.93,335.01,,,,330.15,338.31,309.39,323.43,326.71,325.23,324.77,330.24,332.22,335.73,342.06,344.74,354.00,341.39,338.82,339.80,336.53,348.39,326.67,,,,,,,,,
2020-01-27 21:53:47.263000,L8,348.99,326.79,293.48,284.40,285.21,293.62,300.73,314.88,320.21,319.16,297.37,,,,,,,,,,,,,,,,292.32,314.13,307.78,302.04,304.17,291.32,313.42,335.17,335.87,346.74,333.43,328.73,330.30,,,,,,,,,,,,
2020-02-12 21:53:42.905000,L8,351.33,304.43,279.73,266.22,272.47,277.39,276.30,304.41,308.69,,,,,,,,,,,,,,,,,,,,,,,,295.94,334.76,328.07,339.21,326.63,324.77,326.50,,,,,,,,,,,,
2020-02-19 21:59:52.118000,L8,370.51,294.60,269.03,262.10,268.74,,,,,,,,,,,,,,,,,,,,,,307.03,307.84,304.18,298.87,297.04,,304.33,329.63,333.28,342.68,330.68,326.67,328.82,,,,,,,,,,,,
2020-02-28 21:53:38.517000,L8,354.61,310.40,290.08,280.70,289.73,298.06,293.15,313.28,317.17,,,,,,,,,,,,,,,,,,,,,,,,301.31,332.98,328.57,344.01,331.66,332.85,331.27,,,,,,,,,,,,
2020-03-31 21:53:22.236000,L8,353.67,317.92,297.48,286.79,291.82,297.91,301.19,318.48,319.79,301.69,302.73,,,,,,,,,,,,,,,,,,,,,,314.86,334.53,336.77,351.32,338.44,332.24,333.35,,,,,,,,,,,,
2020-05-09 21:59:15.004000,L8,313.34,285.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-18 21:53:06.441000,L8,371.52,323.01,302.88,290.54,298.65,303.62,311.69,327.50,323.06,316.72,318.75,,,,,,,,,,,,,,,,,314.86,315.06,311.08,304.70,307.30,320.14,338.16,341.35,354.05,343.25,340.62,333.42,,,,,,,,,,,,
2020-06-03 21:53:12.345000,L8,351.51,316.67,299.39,276.37,286.39,288.58,287.61,317.00,315.18,,,,,,,,,,,,,,,,,,,,,,,,,302.59,332.14,347.58,342.98,332.84,326.37,,,,,,,,,,,,
2020-06-10 21:59:27.584000,L8,369.36,330.75,308.88,297.04,303.06,304.96,317.41,331.86,328.41,337.97,311.21,,,,,,,,,,,,,,,,,,,,,,,332.20,342.20,357.68,350.85,339.80,339.16,,,,,,,,,,,,
2020-07-05 21:53:29.345000,L8,343.32,288.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-21 21:53:34.880000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.80,333.23,370.28,351.05,356.27,324.86,,,,,,,,,,,,
2020-07-28 21:59:47.467000,L8,368.24,324.53,304.36,292.46,298.14,303.01,313.11,327.24,325.46,328.18,298.34,,,,,,,,,,,,,,,,,317.99,315.13,313.06,308.47,311.06,320.55,343.23,342.78,355.70,347.69,339.81,336.84,,,,,,,,,,,,
2020-08-29 21:59:59.665000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.70,327.67,310.31,370.59,312.93,371.70,408.74,409.92,331.62,329.27,,,,,,,,,,,,
2020-10-16 22:00:11.491000,L8,359.07,344.53,328.44,293.50,296.23,333.57,314.96,324.82,323.63,324.66,316.59,317.37,313.74,314.52,315.42,317.37,314.49,315.05,313.75,330.93,,,,,,,,327.33,322.22,319.63,322.91,317.53,325.49,340.42,344.52,354.78,340.31,354.02,341.85,321.49,311.49,,,,,,,,,,
2020-12-03 22:00:12.476000,L8,344.29,312.01,284.69,276.19,279.42,286.42,288.62,310.41,314.83,304.87,,,,,,,,,,,,,,,,,,316.21,302.73,300.60,300.85,295.36,312.43,332.41,334.92,344.40,333.01,329.35,332.31,,,,,,,,,,,,
2020-12-12 21:54:01.522000,L8,344.66,309.07,281.81,271.97,276.18,281.42,283.05,307.77,316.71,303.01,,,,,,,,,,,,,,,,,,,,,,,310.92,331.40,332.75,344.36,333.00,327.84,328.96,,,,,,,,,,,,
2020-12-19 22:00:11.380000,L8,353.32,328.11,306.75,294.05,301.22,321.16,321.34,329.06,338.48,317.34,311.82,320.06,294.31,303.49,309.13,312.84,308.33,306.16,309.66,306.54,,,,,,,331.76,324.54,320.31,313.08,311.17,300.47,315.22,337.21,343.01,356.50,343.55,336.97,339.67,,,,,,,,,,,,
2021-01-04 22:00:06.608000,L8,369.23,335.76,320.00,314.25,320.14,331.17,336.38,347.90,341.68,339.74,343.02,349.17,346.72,348.14,353.40,366.28,361.21,370.31,368.61,375.65,,,,339.05,341.27,362.09,360.91,345.66,346.14,332.68,328.58,341.35,362.69,361.69,358.58,410.63,381.56,410.02,374.42,364.85,353.06,304.52,,,,,,,,,
2021-01-20 21:59:59.829000,L8,342.15,308.02,281.46,265.90,273.56,277.73,278.96,311.93,317.12,310.46,,,,,,,,,,,,,,,,,,,,,,,301.37,330.11,327.88,346.54,333.56,331.36,334.14,,,,,,,,,,,,
2021-01-29 21:53:48.540000,L8,354.05,316.33,295.67,280.90,287.14,292.28,296.11,316.08,320.12,326.25,307.53,,,,,,,,,,,,,,,,316.32,311.30,309.05,306.68,304.20,295.69,315.64,334.00,333.38,346.75,334.97,329.42,335.35,,,,,,,,,,,,
2021-02-05 21:59:58.204000,L8,340.29,306.20,281.67,266.38,273.83,277.00,277.00,307.83,314.06,312.23,,,,,,,,,,,,,,,,,,,,,,283.65,301.16,331.53,328.76,340.93,329.89,325.83,330.86,,,,,,,,,,,,
2021-02-21 21:59:53.544000,L8,350.23,308.32,285.46,273.74,280.94,286.16,288.43,308.43,313.84,319.77,,,,,,,,,,,,,,,,,307.22,309.92,302.87,299.06,301.93,289.80,308.05,333.04,329.58,342.99,331.89,330.26,335.20,,,,,,,,,,,,
2021-03-02 21:53:38.693000,L8,343.40,318.46,292.61,279.04,286.71,288.83,283.59,312.65,316.56,319.58,287.95,,,,,,,,,,,,,,,,,,,,,,305.69,332.11,331.92,344.99,336.36,331.15,335.19,,,,,,,,,,,,
2021-03-25 21:59:39.300000,L8,344.78,312.65,287.37,271.85,279.80,283.87,284.31,311.64,319.50,322.66,,,,,,,,,,,,,,,,,,,,,,,303.94,326.25,331.02,347.40,336.95,330.45,335.83,,,,,,,,,,,,
