dates,nzd0375-0000,nzd0375-0001,nzd0375-0002,nzd0375-0003,satname
2023-08-21 22:07:04+00:00,326.976,311.541,304.712,314.67299999999994,L9
2023-09-06 22:07:14+00:00,325.62363636363636,309.9081818181818,303.3418181818182,313.40181818181816,L9
2023-09-30 22:07:21+00:00,325.8277777777778,308.562,302.974,313.92999999999995,L8
2023-11-25 22:07:32+00:00,325.1485714285714,306.34444444444443,301.28999999999996,314.2025,L9
2024-01-28 22:07:30+00:00,327.87,306.27000000000004,300.73285714285714,312.645,L9
2024-02-21 22:07:17+00:00,325.76666666666665,303.584,296.57800000000003,308.83,L8
2024-03-08 22:07:05+00:00,332.59999999999997,306.288,297.65,310.7725,L8
2024-03-16 22:07:23+00:00,332.5333333333333,308.7516666666667,299.6433333333334,312.39799999999997,L9
2024-04-17 22:07:03+00:00,332.5333333333333,311.2616666666667,302.16,313.30499999999995,L9
2024-05-03 22:06:49+00:00,328.94,310.01714285714286,301.6042857142857,312.81399999999996,L9
2024-05-11 22:06:27+00:00,328.244,310.24375000000003,301.72749999999996,313.02,L8
2024-05-19 22:06:42+00:00,328.79333333333335,311.34555555555556,303.01,314.34999999999997,L9
2024-06-04 22:06:35+00:00,328.6685714285714,312.8255555555556,305.16555555555556,315.06,L9
2024-06-28 22:06:31+00:00,327.76875,312.358,305.23,315.49666666666667,L8
2024-07-06 22:06:32+00:00,329.3577777777778,313.85727272727274,306.71818181818185,316.863,L9
2024-08-23 22:06:59+00:00,328.16125,313.994,307.15600000000006,317.6866666666667,L9
2024-09-24 22:07:01+00:00,326.52750000000003,312.44444444444446,306.55,316.90000000000003,L9
2024-10-10 22:07:10+00:00,324.6766666666667,310.66700000000003,304.466,314.4577777777778,L9
2024-10-18 22:07:18+00:00,323.969,308.685,302.35699999999997,313.015,L8
2024-11-19 22:07:19+00:00,323.22999999999996,306.1225,299.81374999999997,310.88625,L8
2025-01-06 22:07:18+00:00,318.876,301.77833333333336,294.0216666666667,305.07166666666666,L8
2025-01-30 22:07:20+00:00,320.45166666666665,302.9171428571429,294.73857142857145,305.51714285714286,L9
2025-02-23 22:07:07+00:00,321.58666666666664,301.9757142857143,293.49285714285713,305.01142857142855,L8
2025-04-12 22:06:48+00:00,325.702,303.78599999999994,295.34799999999996,307.33166666666665,L8
2025-05-06 22:06:54+00:00,324.396,303.67600000000004,296.194,308.5366666666667,L9
2025-05-14 22:06:38+00:00,322.12666666666667,302.6233333333334,296.0216666666667,308.8285714285715,L8
2025-05-30 22:06:42+00:00,326.96166666666664,307.6066666666667,301.50500000000005,312.6557142857142,L8
2025-07-25 22:07:06+00:00,325.4171428571428,305.78833333333336,301.28000000000003,312.84499999999997,L9
2025-08-02 22:07:09+00:00,324.63428571428574,305.465,302.336,314.0683333333333,L8
2025-08-10 22:07:16+00:00,324.44874999999996,305.09999999999997,302.09666666666664,314.08428571428567,L9
2025-08-26 22:07:21+00:00,324.825,305.4414285714286,303.885,314.9028571428571,L9
2025-09-19 22:07:27+00:00,326.96777777777777,308.1975,305.75428571428574,316.15125,L8
2025-10-29 22:07:29+00:00,327.56,307.75888888888886,304.595,317.06624999999997,L9
2025-11-06 22:07:31+00:00,330.34222222222223,308.71666666666664,305.74,318.4275,L8
