dates,nzd0016-0000,nzd0016-0001,nzd0016-0002,nzd0016-0003,nzd0016-0004,nzd0016-0005,nzd0016-0006,nzd0016-0007,nzd0016-0008,nzd0016-0009,nzd0016-0010,nzd0016-0011,nzd0016-0012,nzd0016-0013,nzd0016-0014,nzd0016-0015,nzd0016-0016,nzd0016-0017,nzd0016-0018,nzd0016-0019,nzd0016-0020,nzd0016-0021,nzd0016-0022,nzd0016-0023,nzd0016-0024,nzd0016-0025,nzd0016-0026,nzd0016-0027,nzd0016-0028,nzd0016-0029,nzd0016-0030,nzd0016-0031,nzd0016-0032,nzd0016-0033,nzd0016-0034,nzd0016-0035,nzd0016-0036,nzd0016-0037,nzd0016-0038,nzd0016-0039,nzd0016-0040,nzd0016-0041,nzd0016-0042,nzd0016-0043,nzd0016-0044,nzd0016-0045,nzd0016-0046,nzd0016-0047,nzd0016-0048,nzd0016-0049,nzd0016-0050,nzd0016-0051,nzd0016-0052,nzd0016-0053,nzd0016-0054,nzd0016-0055,nzd0016-0056,nzd0016-0057,satname
2019-11-04 22:17:58+00:00,391.19,,,,,,364.16,344.47333333333336,339.72333333333336,374.88,363.57,336.67,341.04,352.48,,347.34,,,,330.41,316.2366666666667,334.34,289.12,288.595,348.61,347.16499999999996,256.62,299.45,320.86,325.585,,,352.375,272.3,315.17,228.91,301.17499999999995,,,313.14,306.81,298.71,286.44,,330.83,299.53,245.48,231.44,266.345,318.26,301.54499999999996,297.615,333.86,355.39,323.71666666666664,360.03999999999996,357.6466666666667,343.48,L8
2019-12-22 22:17:51+00:00,,,,,,,362.805,340.8866666666667,340.26,374.88,358.46500000000003,330.405,338.42,352.48,330.25,347.34,,,,328.8,326.54333333333335,333.715,299.525,299.73,348.61,349.84,,299.45,320.86,312.53,359.22,359.07,355.64,,315.17,228.91,301.17499999999995,,320.93,317.41499999999996,311.12,301.73,286.44,231.05,306.53,299.0466666666667,243.64666666666665,231.70333333333335,266.99,315.9533333333333,293.4433333333333,292.07,325.0,356.03999999999996,330.3766666666667,358.1066666666666,358.18666666666667,341.545,L8
2020-02-08 22:17:38+00:00,387.36,,,,,,361.99666666666667,340.67333333333335,339.71666666666664,373.86,356.84,326.2,337.03000000000003,352.48,330.25,330.905,347.58,347.89,321.63,326.3666666666667,322.66,333.4433333333333,302.5133333333333,303.5,346.375,349.76,,299.45,320.86,312.53,359.22,359.07,355.4766666666667,,315.17,,302.4,,320.93,317.03,311.12,300.99666666666667,286.44,231.72,278.0333333333333,297.52,241.85999999999999,230.47,267.06666666666666,312.1466666666666,286.86999999999995,283.41,313.33,356.42333333333335,335.7266666666667,356.28499999999997,356.16333333333336,341.87000000000006,L8
2020-02-24 22:17:35+00:00,386.815,,,,,,361.395,340.8825,339.3825,373.46999999999997,355.89,325.73,336.18,355.87,335.015,338.24333333333334,347.58,347.89,321.63,325.405,316.5325,333.7625,304.1325,305.71,347.40000000000003,349.76,230.82,305.615,318.53499999999997,312.205,359.22,359.07,355.755,,315.17,233.12,293.40999999999997,,318.38,315.29,307.16333333333336,300.84499999999997,285.645,231.72,273.4025,297.2,242.035,230.0325,266.82,311.30999999999995,287.03749999999997,282.5525,312.52750000000003,356.42333333333335,335.315,355.91,355.72249999999997,341.735,L8
2020-03-27 22:17:20+00:00,386.9866666666667,,,,,383.41,361.62399999999997,341.802,339.722,374.9175,356.918,326.53666666666663,336.468,355.87,335.015,338.24333333333334,347.58,347.89,321.63,329.39,316.5325,333.7625,304.1325,306.83000000000004,349.4425,350.2833333333333,230.82,305.615,318.53499999999997,312.205,359.22,359.07,355.755,,315.97,233.12,296.30333333333334,,320.68333333333334,315.9125,312.6375,301.358,285.645,231.72,271.256,297.398,242.36599999999999,228.942,265.256,311.974,289.688,291.606,318.08000000000004,356.42333333333335,335.315,356.6375,356.686,341.735,L8
2020-07-01 22:17:22+00:00,386.9866666666667,,,,382.45,383.64,360.8366666666666,342.715,340.91499999999996,374.93,355.8866666666666,326.18,345.4825,359.26,339.78,333.69500000000005,347.58,347.89,321.63,329.78333333333336,309.52,333.81,308.74,311.56333333333333,349.71999999999997,350.505,230.82,311.78,316.21,311.88,,,355.87,,316.77,233.12,293.255,,320.55999999999995,313.9866666666667,314.155,301.10999999999996,284.85,232.05499999999998,260.31666666666666,306.42,242.67666666666665,227.32000000000002,265.5775,313.96000000000004,298.25,304.4475,326.6175,360.185,343.43666666666667,359.0366666666667,357.92,343.58666666666664,L8
2020-09-03 22:17:46+00:00,385.975,,,,382.45,383.64,361.67,342.51666666666665,341.62999999999994,379.26,361.03,324.36999999999995,357.02500000000003,,316.31,302.61,,,,345.33,,333.72,304.82,308.015,355.57,349.625,,,,,,,,,316.77,,302.09,,275.895,314.345,310.53999999999996,296.655,,230.255,262.67,310.74666666666667,243.675,227.185,264.5366666666667,317.11999999999995,304.47333333333336,326.04333333333335,335.0833333333333,363.18,356.93,358.9166666666667,358.0566666666667,345.25,L8
2021-01-25 22:17:44+00:00,385.975,,,,375.82,381.71,360.675,339.405,339.93,372.71,352.68,321.53499999999997,338.44,,316.31,308.32500000000005,332.84,345.73,,323.02,321.63,333.72,304.82,299.475,,347.545,,,,,,,356.01,,,233.78,264.69,,235.56,306.93,280.235,295.69,291.83,228.79,,297.365,243.89,229.365,264.72,314.73,293.03,302.92,316.875,357.47,344.895,355.475,354.39,343.59,L8
2021-05-01 22:17:07+00:00,387.265,,,,375.82,381.71,361.58500000000004,338.13,339.78,373.945,354.56,323.24,338.44,,307.44,308.44500000000005,332.84,345.73,,329.29999999999995,321.63,333.99,304.26,294.23,,347.17,,,,342.81,,,356.01,,,233.78,264.69,,244.62,297.28,268.45,301.48,291.83,231.65,258.16,296.2,244.14499999999998,228.20999999999998,264.505,314.71500000000003,295.9599999999999,284.1,316.84000000000003,357.47,341.76,357.755,356.62,322.99,L8
2021-05-17 22:17:12+00:00,389.01666666666665,,,,375.82,381.71,363.6066666666666,338.8966666666667,340.60999999999996,375.8933333333334,358.1433333333334,323.24,316.735,351.08,289.115,308.44500000000005,339.17499999999995,345.73,,331.47666666666663,322.11,350.13,304.26,298.665,312.99,318.025,275.82,,,319.78,282.26,285.82,356.01,,,233.78,264.69,,244.62,297.28,248.845,301.48,291.83,231.65,258.16,298.98,244.95333333333335,229.40333333333334,264.25666666666666,316.14000000000004,298.66999999999996,284.1,316.91333333333336,357.46000000000004,347.25,358.1566666666667,357.32666666666665,333.87,L8
2021-07-04 22:17:29+00:00,388.34,,,,375.82,381.71,363.6066666666666,338.58,340.225,375.8933333333334,358.1433333333334,318.81,316.735,351.08,289.115,309.79333333333335,339.17499999999995,345.73,,331.47666666666663,314.65000000000003,345.75,293.32,309.2633333333333,312.99,318.025,275.82,,,317.90000000000003,284.71500000000003,285.82,356.01,,,233.78,264.69,,232.805,295.7733333333333,248.845,276.46000000000004,291.83,231.65,258.16,298.98,245.01,229.035,264.05,316.14000000000004,291.72749999999996,284.1,323.33500000000004,357.46000000000004,346.86,358.6975,357.73249999999996,332.9266666666667,L8
2021-10-24 22:18:01+00:00,386.97,,,,,,365.135,337.125,339.92999999999995,375.48,359.83666666666664,314.56,295.03,351.08,293.5733333333333,307.6700000000001,345.51,,,335.705,311.16,345.75,293.32,316.78,312.99,288.88,275.82,,,317.90000000000003,284.71500000000003,285.82,,,,,,,220.99,292.18499999999995,229.24,251.44,,230.32999999999998,262.05,299.3925,244.39249999999998,228.60250000000002,262.625,306.94,286.09,279.87,323.15,353.16999999999996,349.5,359.5466666666666,357.96666666666664,332.9266666666667,L8
2021-11-09 22:17:58+00:00,385.475,,,,,,367.65,337.395,339.9875,374.3866666666667,360.09,314.56,310.53,351.08,286.64,312.49,345.51,,,335.83,311.16,344.15000000000003,280.39,316.78,312.99,288.88,275.82,,,305.44500000000005,284.71500000000003,285.82,,,,,,,220.99,292.76,229.24,251.44,,226.82999999999998,260.125,298.31,243.4575,227.82250000000002,261.5175,303.42333333333335,274.36249999999995,278.85,320.66499999999996,353.16999999999996,351.96000000000004,359.64,355.6466666666667,337.895,L8
2021-12-19 22:17:52+00:00,384.3675,,,,,,361.6,337.03249999999997,339.94500000000005,372.79333333333335,357.31,314.56,333.03499999999997,,302.49,312.49,,,301.87,320.14,310.63,318.5233333333333,281.30333333333334,330.46,336.26,,,,,314.14,278.485,304.67,311.85,,,,,,220.99,292.76,,251.44,,227.35333333333332,260.125,296.92,242.57999999999998,227.92249999999999,261.9875,301.86,263.3775,280.5733333333333,321.02,352.845,336.79499999999996,360.32,355.27,335.855,L9
2022-01-04 22:17:52+00:00,385.035,,,,,,361.6,337.225,339.55,372.79333333333335,357.1225,315.875,334.8633333333333,,302.49,,327.04,,303.03,308.875,321.53,317.58,280.90333333333336,309.17,337.28999999999996,,,,,,274.20000000000005,304.67,307.71500000000003,,,236.79,254.54,,,,,257.03,284.65,243.49,260.125,296.1775,242.42000000000002,227.115,262.73749999999995,304.315,266.3275,280.9625,314.1725,294.24333333333334,327.9,,352.01666666666665,320.57500000000005,L9
2022-01-20 22:17:51+00:00,385.38,,,,,,361.6,337.596,339.36400000000003,372.79333333333335,357.512,316.88,335.2625,,302.49,308.48,322.78,,302.63,312.23333333333335,320.94,321.925,281.0225,309.17,337.28999999999996,,,,,,274.20000000000005,304.67,307.52666666666664,,,235.36,254.125,340.08,,,,257.03,283.28999999999996,253.28000000000003,260.125,296.8,242.80599999999998,228.58200000000002,263.128,306.562,272.602,283.534,315.212,264.6875,328.52,,352.01666666666665,320.57500000000005,L9
2022-03-09 22:17:37+00:00,385.38,,,,,,361.6,337.32,338.7366666666667,372.79333333333335,357.512,316.88,335.2625,,302.49,308.48,322.78,,302.63,312.23333333333335,320.94,321.925,281.14,309.17,337.28999999999996,,,,,,274.20000000000005,304.67,292.185,,,235.36,254.125,340.08,,,,257.03,283.28999999999996,253.28000000000003,255.26,296.8,243.05166666666665,229.36833333333334,262.5283333333333,306.125,275.295,283.87,315.3016666666667,247.17399999999998,328.52,,352.01666666666665,320.49,L9
2022-05-12 22:17:13+00:00,387.72999999999996,,,,,,361.6,337.938,338.27599999999995,375.01,358.7025,317.7633333333333,342.71,323.43,273.28,308.48,322.78,,311.01,312.23333333333335,320.94,319.50333333333333,285.478,297.32500000000005,337.28999999999996,278.46,,,274.04,,274.20000000000005,304.67,292.185,,,233.98000000000002,253.44333333333336,341.09000000000003,212.56,299.52,232.35,257.03,283.28999999999996,268.96000000000004,245.53,297.4925,244.17199999999997,231.048,263.978,311.78000000000003,286.70599999999996,289.698,321.142,213.042,333.6233333333333,356.86,353.29333333333335,323.695,L9
2022-06-05 22:17:39+00:00,387.686,,,,,,361.6,337.845,338.01666666666665,375.01,359.73400000000004,318.23,342.71,323.225,300.32,308.48,322.78,,311.01,312.23333333333335,320.94,325.1925,289.68,299.0,332.3666666666666,278.46,,,274.04,,274.20000000000005,304.67,292.185,,322.42,233.98000000000002,261.5325,341.09000000000003,221.65,302.455,232.35,257.03,283.28999999999996,268.404,245.53,298.842,245.18166666666664,231.03333333333333,264.40833333333336,312.64500000000004,289.65666666666664,291.48333333333335,322.44666666666666,237.0683333333333,340.355,358.70500000000004,354.825,327.32800000000003,L8
2022-06-21 22:17:48+00:00,387.52799999999996,,,,,,,337.22499999999997,337.235,,360.834,317.89,344.44,323.225,305.0833333333333,303.295,322.78,,310.4325,308.28000000000003,320.35,339.735,293.43833333333333,299.0,330.41999999999996,274.495,,,274.04,,278.6,,285.63,,322.42,233.98000000000002,261.5325,341.09000000000003,222.67,300.76666666666665,249.22500000000002,273.91999999999996,283.28999999999996,280.73199999999997,253.015,299.502,245.79,230.90666666666664,263.99333333333334,312.36833333333334,295.57166666666666,293.22499999999997,322.4766666666667,237.54,344.4425,358.3,354.3475,327.71799999999996,L8
2022-08-08 22:18:05+00:00,387.13,,,,,,,335.842,337.634,,362.125,317.985,335.68,323.225,306.6425,296.99,,,317.855,,,340.56,301.298,293.91499999999996,322.52,274.495,,,274.04,,,291.23,249.41,,322.42,231.22,268.94000000000005,342.1,222.67,300.76666666666665,249.22500000000002,266.15999999999997,,273.1066666666666,253.015,300.7366666666666,246.46249999999998,231.5725,263.144,310.55,295.24799999999993,296.418,322.96000000000004,285.49999999999994,349.54333333333335,358.3,356.06666666666666,333.14,L8
2022-09-09 22:18:11+00:00,386.78000000000003,,,,,,,336.31399999999996,338.86199999999997,371.83,361.832,317.736,337.16999999999996,323.225,309.366,298.65333333333336,,,311.3833333333333,,,338.85,306.602,293.91499999999996,322.52,276.4,322.91,,274.04,,282.31,291.23,260.45,,322.42,231.22,268.94000000000005,342.1,222.6875,298.6975,249.22500000000002,257.48,,277.45500000000004,260.5,301.6125,247.27749999999997,231.64,264.22,312.05600000000004,296.464,299.135,324.76250000000005,312.59499999999997,349.54333333333335,358.3,356.06666666666666,336.34499999999997,L8
2022-10-19 22:18:03+00:00,386.78000000000003,,,,,,,336.62166666666667,339.0916666666667,371.83,361.7366666666667,317.98499999999996,340.804,323.225,312.23333333333335,300.02250000000004,,,311.3833333333333,323.99,315.42,338.85,306.83666666666664,297.73,322.44,276.4,316.87,278.01,271.03499999999997,345.92,282.31,291.23,276.25333333333333,,322.42,231.22,268.94000000000005,342.1,224.04000000000002,298.072,249.22500000000002,257.48,,274.398,268.59000000000003,301.544,247.108,232.564,264.44166666666666,312.31666666666666,294.30833333333334,298.6,327.278,320.238,348.885,358.6575,355.4225,337.306,L9
2023-01-15 22:17:53+00:00,385.67333333333335,,,,,,,333.095,338.5875,371.83,356.6775,317.38,333.74666666666667,,319.3833333333334,300.66,,,298.44,323.99,315.42,331.2166666666667,300.385,305.36,322.36,280.21,316.87,278.01,268.03,345.92,282.31,291.23,276.25333333333333,,,,,,226.09500000000003,294.03,,240.81500000000003,,260.0266666666667,265.71500000000003,298.3533333333333,245.11666666666667,230.76,259.62,305.65,279.60999999999996,289.07,318.91,353.06500000000005,346.91,359.73,353.49,325.01,L8
2023-01-31 22:17:58+00:00,385.8025,,,,,,,333.356,337.558,371.83,356.6775,317.22400000000005,334.5925,322.51,318.0425,299.82,302.89,,297.885,323.99,315.42,331.365,300.385,305.36,322.36,288.905,317.68333333333334,266.245,258.59499999999997,345.92,282.31,293.615,273.2625,,,,,,217.54,290.37,275.67,253.27999999999997,,260.0266666666667,265.71500000000003,299.1925,245.0025,231.52749999999997,260.13,305.65,279.05199999999996,289.9,317.28249999999997,353.27,333.75,359.73,348.365,319.265,L8
2023-02-08 22:18:06+00:00,386.2475,,,,,,,334.2,337.684,371.83,355.5833333333333,317.29200000000003,343.84499999999997,322.51,321.34000000000003,301.68,302.89,,297.885,323.99,315.42,332.06,298.2025,305.36,322.36,288.905,315.68,271.87333333333333,260.4733333333333,345.92,291.05,296.0,277.6175,,,,,,215.5225,289.2025,273.23,254.84,,260.0266666666667,265.71500000000003,299.1925,245.652,232.416,260.554,305.60999999999996,278.668,287.385,317.62,352.245,333.75,359.73,348.1233333333333,312.5225,L9
2023-02-16 22:17:50+00:00,386.2475,,,,,,,333.9866666666667,337.6933333333333,370.22,354.99749999999995,316.62,341.7,322.51,318.24,301.62399999999997,302.89,,298.96999999999997,288.355,315.42,331.816,298.512,305.36,322.36,288.905,315.68,271.87333333333333,260.4733333333333,345.92,291.05,296.0,275.848,,,,,,214.442,289.442,271.0833333333333,259.4175,199.33,251.8875,269.2866666666667,298.602,245.295,232.3083333333333,259.7333333333333,304.8825,279.67333333333335,286.65999999999997,316.75,350.4166666666667,332.53333333333336,359.73,346.0675,315.168,L8
2023-03-04 22:17:37+00:00,384.47400000000005,,,,,,,333.74285714285713,337.58,369.3633333333333,354.37399999999997,316.05571428571426,341.7,322.51,318.24,301.62399999999997,302.89,,298.96999999999997,288.355,315.42,330.99,298.512,305.36,322.36,288.905,315.68,271.87333333333333,260.4733333333333,345.92,291.05,296.0,275.848,,,,,,214.442,289.442,271.0833333333333,259.4175,199.26,247.498,265.89,297.49,244.87285714285716,231.43571428571428,258.18142857142857,304.36400000000003,276.8485714285714,285.39,314.7033333333333,350.4166666666667,332.53333333333336,359.73,346.0675,315.195,L8
2023-03-28 22:17:33+00:00,383.57599999999996,,,,,,,333.5185714285714,337.48999999999995,368.13,352.8025,315.8685714285715,340.86400000000003,322.51,317.735,301.53499999999997,302.89,,299.235,288.355,315.42,330.444,293.824,305.36,322.36,297.6,313.27,271.87333333333333,260.4733333333333,345.92,299.79,296.0,277.75,,,,,,212.3675,288.68,271.0833333333333,265.85,196.8066666666667,236.7475,265.89,295.935,244.1957142857143,226.6342857142857,257.1985714285714,303.03000000000003,275.19571428571425,285.9142857142857,315.6471428571428,350.4166666666667,332.53333333333336,359.73,344.01,315.195,L9
2023-04-13 22:17:27+00:00,383.1383333333333,,,,,,,333.86125,338.0675,368.13,352.8025,315.8685714285715,341.4466666666667,322.51,315.916,302.08000000000004,302.89,,304.1066666666667,278.00666666666666,315.42,330.8883333333333,293.86333333333334,305.36,316.76,297.6,313.27,271.87333333333333,260.4733333333333,345.92,299.79,296.0,275.73,,,,,,212.3675,288.68,271.0833333333333,265.85,200.47,236.142,264.746,296.2442857142857,244.6275,227.41625,258.2325,304.55333333333334,277.5475,287.5025,315.59125,351.245,332.4825,351.795,343.70166666666665,316.9871428571428,L9
2023-05-15 22:17:12+00:00,382.5257142857143,,,,,,,333.2471428571429,337.75714285714287,368.13,349.98333333333335,315.3083333333334,338.668,322.51,313.25249999999994,301.5675,291.46500000000003,,304.1066666666667,255.015,,330.8883333333333,293.67,,311.16,297.6,314.49,274.53000000000003,256.695,,309.32000000000005,291.90999999999997,266.0559999999999,,,,,,209.9925,286.93,260.37,265.85,200.47,236.13599999999997,272.492,296.2885714285714,244.57875,226.45125000000002,257.85249999999996,302.6383333333334,280.16249999999997,288.29499999999996,313.40999999999997,351.15250000000003,327.67333333333335,343.86,341.81166666666667,314.57857142857137,L9
2023-05-23 22:16:53+00:00,381.95125,,,,,,,333.2471428571429,337.97875,368.13,349.98333333333335,316.04,341.52,322.11,318.972,301.5675,291.46500000000003,,303.195,255.24,,330.8883333333333,296.0157142857143,,311.16,297.6,314.49,274.53000000000003,256.695,,309.32000000000005,291.90999999999997,266.0559999999999,,,243.12,281.17,,219.102,290.224,263.81000000000006,271.3425,200.47,245.54,280.84,297.68125,245.39111111111112,227.4022222222222,259.49111111111114,303.92857142857144,280.16249999999997,288.29499999999996,316.78444444444443,351.422,332.7975,345.57,341.67999999999995,316.59375,L8
2023-06-16 22:16:54+00:00,382.0311111111111,,,,,,,334.13125,338.3644444444445,368.13,349.98333333333335,316.3575,341.52,324.82666666666665,318.972,301.5675,299.0466666666667,314.1,303.195,255.24,,330.8883333333333,297.96000000000004,276.21,311.16,297.6,314.49,274.53000000000003,256.695,,309.32000000000005,291.90999999999997,266.0559999999999,,,243.12,281.17,,219.102,289.92,266.21166666666664,274.154,200.47,252.32999999999998,286.43142857142857,298.8022222222222,245.552,227.921,259.967,303.92857142857144,280.16249999999997,290.9888888888889,316.78444444444443,351.422,335.192,345.0233333333333,341.9925,317.81,L9
2023-07-02 22:17:05+00:00,381.729,,,,,,,334.72333333333336,338.665,368.13,349.98333333333335,316.7922222222222,341.52,324.155,318.972,301.5675,299.0466666666667,314.1,302.826,256.8175,,330.8883333333333,299.3566666666667,267.66999999999996,311.16,297.6,314.49,274.53000000000003,253.68666666666664,,309.32000000000005,291.90999999999997,266.0559999999999,,,243.12,281.17,,221.85833333333332,291.15285714285716,267.7714285714286,274.154,200.47,257.185,290.72,299.107,245.62636363636364,227.32454545454547,260.21181818181816,304.095,281.8666666666666,292.727,317.64399999999995,351.422,335.3433333333333,343.615,341.5677777777778,317.936,L9
2023-07-10 22:17:17+00:00,381.0627272727272,,,,,,,335.21799999999996,339.4563636363636,368.13,349.98333333333335,317.558,344.6671428571429,324.155,318.972,297.164,299.0466666666667,314.1,302.2666666666667,256.864,,330.8883333333333,300.51,270.3333333333333,311.56500000000005,297.6,314.49,278.475,253.68666666666664,,309.32000000000005,295.2266666666667,266.0559999999999,,,241.235,291.165,,221.85833333333332,293.02125,268.49875000000003,276.4833333333333,200.47,261.10777777777776,293.53333333333336,299.6872727272727,246.0175,227.71083333333334,260.4475,304.095,283.375,293.13454545454545,317.3118181818182,351.422,330.37,343.74,341.782,315.81545454545454,L8
2023-07-26 22:17:23+00:00,380.667,,,,,,,336.98699999999997,340.97636363636366,368.13,352.56,318.35299999999995,347.50374999999997,324.155,318.972,297.164,299.0466666666667,314.1,302.2666666666667,256.864,,331.452,303.1244444444444,270.3333333333333,311.56500000000005,297.6,314.49,278.475,253.68666666666664,,309.32000000000005,295.2266666666667,266.0559999999999,,,239.57333333333335,293.3833333333334,,221.85833333333332,295.63444444444445,273.74666666666667,276.4833333333333,200.47,268.9555555555556,301.1411111111111,302.34818181818184,247.08333333333334,228.895,262.40333333333336,306.735,288.491,295.242,320.61,351.915,332.735,344.21166666666664,341.94454545454545,318.20545454545453,L8
2023-09-20 22:17:40+00:00,378.70625,,,377.08,,,363.09,338.2285714285714,342.62375000000003,374.13,362.92,319.65857142857146,350.28833333333336,324.7033333333333,325.245,291.90500000000003,297.125,314.1,303.7825,257.9,,333.1,301.49125,270.3333333333333,311.56500000000005,,,288.14500000000004,247.67,,318.85,294.84000000000003,263.56999999999994,,,239.57333333333335,293.3833333333334,,237.0433333333333,300.26,275.0783333333334,287.1166666666666,200.45333333333335,280.45571428571435,304.13875,303.1433333333333,247.7466666666667,227.26777777777778,264.2066666666667,307.27857142857147,294.78000000000003,299.55428571428575,324.07375,352.76250000000005,335.1983333333333,344.21166666666664,339.4555555555555,322.065,L9
2023-10-14 22:17:45+00:00,378.65999999999997,,,377.08,,,363.09,339.2033333333333,342.93285714285713,374.13,365.725,320.43857142857144,355.488,325.605,341.85,279.55,312.4633333333333,314.1,300.4266666666667,258.09666666666664,321.28,333.09,303.9357142857143,278.505,311.97,,,288.14500000000004,247.67,,318.85,294.84000000000003,259.49,,,239.6725,294.5875,,236.155,301.38,276.17,288.8275,198.0,289.2557142857143,306.21750000000003,304.18125,248.175,231.09,264.7875,307.5683333333333,297.7,303.86999999999995,327.3,353.26250000000005,337.24333333333334,344.1133333333333,339.86625000000004,322.3475,L8
2023-10-22 22:17:50+00:00,378.42,,,377.08,,,363.09,338.30571428571426,342.48625,374.13,364.37999999999994,320.1725,352.7633333333333,325.605,322.755,290.515,312.4633333333333,309.065,305.6,272.4,321.28,333.07,303.465,278.505,309.735,341.82,,288.14500000000004,247.67,,297.18,289.44,294.045,,,239.6725,294.5875,,242.53000000000003,301.27625,276.12,288.8275,201.12,281.865,300.4277777777778,303.23333333333335,247.71555555555557,230.58777777777777,264.7288888888889,307.5628571428571,296.98999999999995,301.43285714285713,325.02875,353.26250000000005,337.24333333333334,344.1133333333333,339.81444444444446,322.34333333333336,L9
2023-11-15 22:17:47+00:00,378.49375000000003,,,377.08,,,363.09,337.735,342.3333333333333,374.13,361.9625,320.1725,349.2271428571429,325.605,322.755,290.515,328.67499999999995,309.065,305.6,272.4,321.28,331.99,299.08875,278.505,309.735,341.82,,290.31,247.67,,275.51,290.25,328.6,,,239.6725,294.5875,,248.175,303.0914285714286,282.9614285714286,288.8275,198.38333333333333,277.43375000000003,293.7555555555556,302.2655555555555,247.07666666666668,230.60000000000002,264.33000000000004,307.32428571428574,290.14,297.04285714285714,320.85125,354.2033333333334,337.24333333333334,344.1133333333333,335.77,322.1,L8
2024-01-10 22:17:52+00:00,379.13399999999996,,,377.08,,,363.09,336.98333333333335,342.53833333333336,374.13,361.188,319.24,343.91,321.005,313.95500000000004,302.875,343.14,304.03,315.71500000000003,315.91499999999996,321.28,332.8325,287.09000000000003,303.02,307.5,341.82,,258.17,,,279.845,278.64,316.015,,,238.11,298.00999999999993,,250.76000000000005,308.3966666666667,291.4066666666667,272.745,201.41,256.838,272.89200000000005,299.23,245.44166666666663,231.18333333333337,263.7683333333334,307.53666666666663,286.93333333333334,289.504,316.2916666666667,353.83,342.8233333333333,343.84666666666664,332.58,326.22,L9
2024-02-11 22:17:53+00:00,379.41166666666663,,,377.08,,,363.09,336.70666666666665,341.9183333333333,374.13,360.9666666666667,318.61400000000003,338.6933333333333,321.005,316.5366666666667,302.875,343.14,301.405,315.83666666666664,315.09999999999997,318.1,332.8325,288.27000000000004,303.02,311.345,341.82,,258.17,,,278.37,282.15999999999997,314.0266666666667,,,239.97,298.2,,250.76000000000005,304.32500000000005,279.245,272.745,202.63,243.81599999999997,259.61800000000005,295.6683333333333,243.9416666666667,230.5716666666667,263.28833333333336,306.9166666666667,282.395,289.9266666666667,311.84833333333336,353.555,339.59000000000003,342.485,332.1716666666667,324.17499999999995,L9
2024-02-19 22:17:39+00:00,379.56,,,377.08,,,363.09,336.65999999999997,342.39,374.13,360.80571428571426,318.61400000000003,333.49571428571426,321.005,323.73,310.44,343.14,301.405,314.6275,316.5575,319.44,332.8325,288.5785714285715,303.02,311.345,341.82,,258.17,,,278.33,301.90333333333336,313.2125,,,239.97,298.2,,250.76000000000005,304.32500000000005,278.4466666666667,274.8833333333333,202.835,241.92166666666665,259.925,295.86857142857144,244.1957142857143,230.8457142857143,263.5628571428571,307.2942857142857,284.53428571428566,290.10571428571427,312.53285714285715,353.555,339.59000000000003,342.485,333.4785714285714,324.252,L8
2024-04-23 22:17:03+00:00,380.88199999999995,,,,,,364.38,336.742,344.238,377.05,359.218,319.59,328.68,313.7,329.64,312.4533333333333,,298.78,314.99,310.78000000000003,318.52,332.59499999999997,290.126,302.81,317.265,351.53,306.83,258.17,,340.03,279.27,322.75666666666666,316.225,,,,,,276.96,298.72,276.85,260.47333333333336,203.6925,242.692,257.33,296.942,244.85399999999998,231.698,264.31800000000004,307.906,283.142,289.52,309.392,352.35,339.7,341.885,333.64399999999995,325.67333333333335,L8
2024-05-01 22:17:11+00:00,381.34,,,,,,364.38,337.42333333333335,344.76500000000004,377.05,359.218,320.64250000000004,333.915,313.7,329.64,312.4533333333333,313.14,298.78,314.99,310.78000000000003,320.79,332.59499999999997,292.97166666666664,302.735,328.27666666666664,351.53,306.83,258.17,227.72,350.015,279.27,328.85249999999996,317.664,,,243.15,305.49,,276.96,298.72,276.85,260.47333333333336,203.6925,252.1533333333333,271.29200000000003,297.815,244.91333333333333,232.02833333333334,264.43833333333333,307.7716666666667,287.03833333333336,293.35999999999996,313.64166666666665,352.18,337.5566666666667,343.4766666666667,335.56666666666666,325.67333333333335,L9
2024-05-09 22:16:51+00:00,381.06142857142856,,,,,,364.38,337.75999999999993,344.4971428571429,374.935,359.565,320.476,334.34857142857146,313.7,329.762,310.2625,313.14,298.78,314.99,310.78000000000003,320.7,338.03333333333336,293.29714285714283,302.735,325.5075,351.53,306.83,258.17,227.72,345.02666666666664,279.27,331.034,315.25166666666667,,,243.15,305.49,,276.96,294.875,276.85,260.47333333333336,203.6925,257.7657142857143,278.58166666666665,297.4371428571429,244.74571428571429,231.94428571428574,264.1957142857143,307.66857142857145,288.93285714285713,293.9371428571429,315.8,351.49,336.315,343.2175,331.5057142857143,325.2475,L8
2024-06-18 22:16:43+00:00,381.33166666666665,,,,,,364.38,338.9342857142857,344.13571428571424,374.935,360.53599999999994,320.3566666666667,337.88571428571424,317.355,336.19166666666666,318.62199999999996,297.9,298.78,314.87399999999997,308.78000000000003,320.7,347.5133333333333,298.9042857142857,302.735,322.32399999999996,335.52,306.83,258.17,227.72,345.02666666666664,275.1825,331.034,317.20142857142855,,,243.15,305.49,,276.96,294.875,276.85,260.47333333333336,207.28666666666666,262.945,283.226,298.1983333333333,245.48833333333334,232.49333333333334,265.075,308.87000000000006,294.3383333333333,297.58166666666665,320.68833333333333,351.49,336.315,343.2175,335.79833333333335,325.2475,L9
