dates,nzd0257-0000,nzd0257-0001,nzd0257-0002,nzd0257-0003,nzd0257-0004,nzd0257-0005,nzd0257-0006,nzd0257-0007,nzd0257-0008,nzd0257-0009,nzd0257-0010,nzd0257-0011,nzd0257-0012,nzd0257-0013,nzd0257-0014,nzd0257-0015,nzd0257-0016,nzd0257-0017,nzd0257-0018,nzd0257-0019,nzd0257-0020,nzd0257-0021,nzd0257-0022,nzd0257-0023,nzd0257-0024,nzd0257-0025,nzd0257-0026,nzd0257-0027,satname
2023-03-30 22:06:23+00:00,296.8016666666667,288.2825,265.144,276.40999999999997,272.716,265.634,269.392,249.76000000000002,284.232,214.16,273.485,217.78,243.14000000000001,259.964,258.15000000000003,257.6925,259.08,257.71,256.79,259.56666666666666,252.72250000000003,264.46,259.365,246.675,248.935,253.82,232.325,257.51,L9
2023-04-07 22:06:04+00:00,306.7416666666667,290.594,277.7,287.322,283.264,279.73999999999995,282.4425,258.3766666666667,293.35800000000006,,293.545,237.24,249.50500000000002,266.86,267.1025,275.15,283.8933333333334,270.21500000000003,270.365,284.5266666666667,276.135,273.945,270.76666666666665,260.4166666666667,259.20666666666665,264.5733333333333,232.325,272.91,L8
2023-05-25 22:05:44+00:00,300.12999999999994,290.06166666666667,276.5,277.65199999999993,274.98,275.2316666666666,278.37399999999997,256.5466666666667,290.4566666666667,,293.545,237.24,249.50500000000002,266.86,266.178,272.296,283.8933333333334,270.21500000000003,270.365,284.5266666666667,273.72200000000004,271.686,268.0575,256.3975,259.20666666666665,264.5733333333333,232.325,272.91,L8
2023-06-02 22:05:53+00:00,300.12999999999994,290.06166666666667,276.5,277.65199999999993,274.98,275.2316666666666,278.37399999999997,246.78,290.4566666666667,199.29,293.545,237.24,249.50500000000002,259.546,258.97166666666664,264.34999999999997,273.15,260.4433333333333,258.36,271.56,273.72200000000004,263.57166666666666,260.854,246.734,259.20666666666665,264.5733333333333,232.325,272.91,L9
2023-06-10 22:05:51+00:00,301.2914285714286,290.9185714285714,277.31142857142856,276.94166666666666,274.0366666666667,273.27,276.76,250.092,289.6042857142857,199.29,292.93,241.74,248.974,260.79,260.1957142857143,264.26142857142855,273.216,264.285,258.36,271.57399999999996,272.4116666666667,263.57166666666666,261.2366666666667,245.79666666666665,259.20666666666665,264.5733333333333,232.325,272.91,L8
2023-07-28 22:06:14+00:00,297.68333333333334,290.5833333333333,276.5783333333333,272.09666666666664,270.975,270.1242857142857,279.346,245.612,284.9814285714286,208.45999999999998,283.48333333333335,241.74,239.86599999999999,254.88,254.37999999999997,257.98571428571427,266.99333333333334,258.544,251.645,265.065,272.4116666666667,256.5057142857143,261.2366666666667,240.21285714285713,259.20666666666665,264.5733333333333,232.325,272.91,L8
2023-08-21 22:06:16+00:00,303.3228571428572,290.3328571428571,276.0057142857143,271.62,269.73,270.1242857142857,279.346,245.612,284.9814285714286,231.88,282.3857142857143,241.24,242.85166666666666,257.15714285714284,256.26875,258.77875,268.07,260.215,256.36199999999997,265.89285714285717,271.10714285714283,257.27125,261.16285714285715,240.935,255.7625,261.855,232.325,272.91,L9
2023-08-29 22:06:26+00:00,300.29625,289.56,275.9675,270.65749999999997,268.71250000000003,270.1242857142857,281.4533333333333,254.04999999999998,289.45000000000005,255.01749999999998,282.3857142857143,241.24,242.85166666666666,257.15714285714284,256.26875,258.77875,267.0125,260.215,256.36199999999997,265.89285714285717,271.10714285714283,257.27125,261.16285714285715,240.935,255.7625,261.855,232.325,272.91,L8
2023-10-08 22:06:34+00:00,301.66400000000004,288.504,284.762,271.84999999999997,264.1433333333334,248.9133333333333,274.26000000000005,253.74200000000002,283.50000000000006,272.17600000000004,271.995,243.85666666666668,244.215,257.276,254.39499999999998,251.80000000000004,261.39666666666665,260.384,255.6225,257.784,266.8475,247.43400000000003,256.78000000000003,233.39166666666668,251.29500000000002,259.155,,,L9
2023-11-09 22:06:36+00:00,300.07,288.5566666666667,284.762,271.84999999999997,264.1433333333334,248.9133333333333,274.26000000000005,264.85833333333335,294.418,284.69666666666666,271.995,242.0825,244.215,259.43833333333333,256.6585714285714,254.09428571428572,263.63571428571424,262.77500000000003,260.12600000000003,260.83833333333337,267.61,251.42999999999998,257.80833333333334,235.8642857142857,251.82000000000002,258.81666666666666,251.85,283.09,L9
2023-11-25 22:06:44+00:00,303.04333333333335,290.13666666666666,289.562,277.57166666666666,270.65,247.02499999999995,289.59999999999997,273.80333333333334,301.544,290.1228571428572,271.995,242.0825,244.215,259.43833333333333,255.6883333333333,255.80714285714288,263.63571428571424,262.77500000000003,260.12600000000003,260.83833333333337,268.495,249.18599999999998,257.38399999999996,234.45166666666668,251.82000000000002,258.81666666666666,251.85,283.09,L9
2024-01-12 22:06:42+00:00,301.1083333333333,289.2433333333333,287.84000000000003,276.69166666666666,269.89,232.55,294.68666666666667,291.256,305.908,306.84285714285716,269.40999999999997,240.3725,246.715,265.30199999999996,262.65,261.27500000000003,267.5983333333333,267.144,268.95400000000006,267.27000000000004,269.1,258.494,263.76,242.25,252.175,258.81666666666666,251.85,283.09,L9
2024-01-28 22:06:42+00:00,301.1083333333333,289.2433333333333,287.84000000000003,275.4166666666667,267.93833333333333,231.9,294.68666666666667,305.11,319.1775,321.71166666666664,280.4633333333333,233.01,248.6375,264.59000000000003,263.262,263.32,268.62,268.19,270.678,268.646,269.1,262.45,257.526,244.842,252.175,258.81666666666666,251.85,283.09,L9
2024-02-13 22:06:41+00:00,301.5942857142857,289.61857142857144,286.83,274.7785714285714,272.00857142857143,231.9,299.8225,310.08000000000004,319.1775,321.71166666666664,280.4633333333333,233.01,248.6375,264.59000000000003,263.262,263.32,268.62,268.19,270.678,268.646,269.1,262.45,257.526,244.842,252.175,258.81666666666666,251.85,283.09,L9
2024-02-29 22:06:35+00:00,297.545,291.0316666666667,291.326,276.69,278.985,245.70499999999998,294.555,304.28599999999994,310.26,323.448,282.01,232.362,248.7925,263.0325,261.705,263.11800000000005,269.395,268.095,271.38599999999997,270.26599999999996,270.96250000000003,263.802,258.08599999999996,245.94,253.5125,260.77,249.265,277.995,L9
2024-04-17 22:06:15+00:00,296.515,290.8866666666667,281.014,269.30333333333334,275.10166666666663,248.62333333333333,287.078,297.805,305.104,311.17199999999997,278.90666666666664,230.92199999999997,247.865,258.54999999999995,260.125,261.288,267.415,266.0825,270.54200000000003,268.42600000000004,269.3275,261.73400000000004,257.61800000000005,245.72799999999998,252.4875,258.4166666666667,242.04,277.995,L9
2024-05-03 22:06:01+00:00,296.17571428571426,290.70285714285717,280.0433333333333,269.3,273.45571428571424,250.5375,283.4316666666667,292.8,301.5933333333333,307.0416666666667,279.90749999999997,232.19500000000002,249.31799999999998,260.72799999999995,261.906,262.0,269.064,268.496,272.355,270.3966666666667,269.674,262.95166666666665,259.12,247.99,252.686,257.39250000000004,242.04,277.995,L9
2024-06-04 22:05:47+00:00,295.825,289.98333333333335,277.75,267.73285714285714,270.44571428571425,257.698,280.12333333333333,283.936,289.97249999999997,293.0675,286.96999999999997,231.99833333333333,247.635,259.12399999999997,260.66999999999996,258.654,267.904,268.012,271.04333333333335,269.15,267.89400000000006,261.74333333333334,258.7683333333333,247.19166666666663,246.82600000000002,257.1433333333334,237.135,272.9,L9
2024-08-31 22:06:15+00:00,294.46999999999997,288.49666666666667,275.7433333333334,275.4466666666667,267.97666666666663,265.6933333333333,270.2133333333333,264.085,284.26,282.9100000000001,291.4266666666667,237.34333333333333,240.0625,265.28666666666663,267.2666666666666,263.41333333333336,274.3233333333333,274.49,276.29333333333335,273.6433333333333,266.82000000000005,265.88000000000005,264.39666666666665,252.75666666666666,243.37000000000003,255.93500000000006,227.59,,L8
2024-09-24 22:06:13+00:00,294.0075,288.485,274.69,274.0075,274.885,265.6933333333333,270.2133333333333,264.085,284.26,282.9100000000001,291.4266666666667,237.34333333333333,240.0625,265.28666666666663,267.2666666666666,263.41333333333336,274.3233333333333,274.49,276.29333333333335,273.6433333333333,266.82000000000005,265.88000000000005,264.39666666666665,252.83750000000003,243.37000000000003,257.5933333333333,241.38,,L9
2025-01-06 22:06:30+00:00,290.135,286.08500000000004,268.38,268.515,278.01,254.93,257.86,260.22,282.91,280.25,276.48,240.47,234.89499999999998,267.4,272.3,,,,,,,,,253.08,,260.91,255.17,,L8
2025-01-14 22:06:37+00:00,290.8066666666667,291.59666666666664,269.6066666666666,269.96666666666664,277.9166666666667,255.725,263.88,281.03,300.12,305.12,277.05,240.59,241.29333333333332,266.31,271.19,265.67,274.98,274.38,275.2,274.85,268.88,269.7,262.58,253.54000000000002,254.7,264.055,253.265,282.11,L9
2025-02-23 22:06:19+00:00,290.465,291.08500000000004,280.28,280.6275,287.1,275.2133333333333,286.25666666666666,301.43333333333334,300.12,325.2,277.05,240.59,241.29333333333332,266.6166666666667,271.08,266.85,273.46000000000004,276.455,275.2,274.85,268.88,269.7,262.58,253.54000000000002,254.7,264.37333333333333,252.78666666666666,279.06500000000005,L8
2025-03-19 22:06:18+00:00,299.044,298.52,288.688,287.23400000000004,291.99,283.82,295.9575,312.37,315.73333333333335,325.2,277.07,240.92999999999998,257.55,266.6166666666667,271.08,266.85,273.46000000000004,276.455,275.2,274.85,268.88,269.7,262.58,253.54000000000002,254.7,264.37333333333333,252.78666666666666,274.2666666666667,L9
2025-04-12 22:06:00+00:00,306.092,300.464,293.25,291.99,290.97200000000004,287.71999999999997,300.996,313.856,318.4,332.66,281.2975,240.92999999999998,267.5625,276.6775,271.08,275.31,273.46000000000004,288.2233333333333,294.305,274.85,268.88,269.7,262.58,254.0,254.7,266.105,251.59500000000003,274.2666666666667,L8
2025-04-28 22:05:51+00:00,305.70666666666665,300.74333333333334,290.99833333333333,288.78833333333336,287.06333333333333,285.40333333333336,298.56166666666667,313.856,316.02599999999995,331.072,288.512,240.92999999999998,280.81000000000006,273.01599999999996,269.5025,271.15999999999997,272.9866666666667,283.4125,287.2266666666667,271.15,266.80000000000007,265.935,261.71500000000003,250.065,249.225,262.2366666666667,227.45333333333335,253.8625,L8
2025-05-06 22:06:06+00:00,309.1771428571428,303.9871428571428,294.15857142857146,288.6142857142857,287.06333333333333,285.40333333333336,298.56166666666667,313.856,309.9816666666666,331.072,286.7916666666667,241.29250000000002,280.81000000000006,272.2766666666667,269.568,270.37600000000003,273.8025,282.556,284.795,271.25666666666666,268.42333333333335,268.08666666666664,263.32666666666665,251.42999999999998,250.41333333333333,259.13,215.1725,239.04000000000002,L9
