dates,satname,nzd0303-0000,nzd0303-0001,nzd0303-0002,nzd0303-0172,nzd0303-0173,nzd0303-0174,nzd0303-0175,nzd0303-0176,nzd0303-0177,nzd0303-0178,nzd0303-0003,nzd0303-0160,nzd0303-0161,nzd0303-0162,nzd0303-0163,nzd0303-0164,nzd0303-0165,nzd0303-0166,nzd0303-0167,nzd0303-0085,nzd0303-0086,nzd0303-0087,nzd0303-0088,nzd0303-0100,nzd0303-0101,nzd0303-0102,nzd0303-0103,nzd0303-0104,nzd0303-0105,nzd0303-0106,nzd0303-0179,nzd0303-0041,nzd0303-0042,nzd0303-0043,nzd0303-0044,nzd0303-0045,nzd0303-0046,nzd0303-0047,nzd0303-0077,nzd0303-0078,nzd0303-0079,nzd0303-0080,nzd0303-0084,nzd0303-0089,nzd0303-0090,nzd0303-0107,nzd0303-0155,nzd0303-0156,nzd0303-0157,nzd0303-0180,nzd0303-0181,nzd0303-0013,nzd0303-0014,nzd0303-0040,nzd0303-0151,nzd0303-0152,nzd0303-0153,nzd0303-0154,nzd0303-0150,nzd0303-0004,nzd0303-0012,nzd0303-0015,nzd0303-0016,nzd0303-0168,nzd0303-0011,nzd0303-0021,nzd0303-0022,nzd0303-0023,nzd0303-0024,nzd0303-0025,nzd0303-0026,nzd0303-0091,nzd0303-0009,nzd0303-0010,nzd0303-0122,nzd0303-0123,nzd0303-0018,nzd0303-0019,nzd0303-0020,nzd0303-0005,nzd0303-0169,nzd0303-0170,nzd0303-0171,nzd0303-0158,nzd0303-0159,nzd0303-0033,nzd0303-0034,nzd0303-0035,nzd0303-0036,nzd0303-0112,nzd0303-0113,nzd0303-0114,nzd0303-0008,nzd0303-0017,nzd0303-0083,nzd0303-0146,nzd0303-0147,nzd0303-0148,nzd0303-0149,nzd0303-0007,nzd0303-0134,nzd0303-0135,nzd0303-0136,nzd0303-0137,nzd0303-0006,nzd0303-0037,nzd0303-0038,nzd0303-0039,nzd0303-0099,nzd0303-0027,nzd0303-0028,nzd0303-0029,nzd0303-0121,nzd0303-0124,nzd0303-0082,nzd0303-0115,nzd0303-0116,nzd0303-0117,nzd0303-0132,nzd0303-0133,nzd0303-0138,nzd0303-0139,nzd0303-0140,nzd0303-0141,nzd0303-0142,nzd0303-0143,nzd0303-0144,nzd0303-0145,nzd0303-0073,nzd0303-0074,nzd0303-0075,nzd0303-0098,nzd0303-0108,nzd0303-0109,nzd0303-0110,nzd0303-0092,nzd0303-0093,nzd0303-0094,nzd0303-0097,nzd0303-0081,nzd0303-0048,nzd0303-0030,nzd0303-0031,nzd0303-0032,nzd0303-0130,nzd0303-0131,nzd0303-0052,nzd0303-0053,nzd0303-0069,nzd0303-0070,nzd0303-0071,nzd0303-0072,nzd0303-0096,nzd0303-0066,nzd0303-0067,nzd0303-0118,nzd0303-0119,nzd0303-0120,nzd0303-0050,nzd0303-0051,nzd0303-0057,nzd0303-0058,nzd0303-0059,nzd0303-0060,nzd0303-0061,nzd0303-0062,nzd0303-0095,nzd0303-0049,nzd0303-0076,nzd0303-0063,nzd0303-0064,nzd0303-0065,nzd0303-0068,nzd0303-0128,nzd0303-0129,nzd0303-0054,nzd0303-0055,nzd0303-0056,nzd0303-0111,nzd0303-0125,nzd0303-0126,nzd0303-0127
2017-09-29 22:07:03.646000,L8,,,,304.22,351.52,361.75,326.14,296.63,316.94,328.06,,292.66,285.55,289.28,290.37,287.36,287.10,283.91,254.82,,,,,,,,,,,,386.98,,,,,,,,,,,,,,,,209.43,250.55,282.21,,,310.44,307.08,,,,,,,,304.87,,,,359.47,263.41,,,,,,,,384.87,,,319.52,308.77,331.97,,,,,281.41,280.27,,,,,,,,,309.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-15 22:07:07.600000,L8,,,,319.64,370.83,375.30,346.26,308.03,328.70,344.61,,,,,303.70,302.71,299.82,298.06,269.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.45,316.40,,,,,,,,324.04,334.15,281.08,249.84,360.80,,,,,,,,344.10,341.16,,,,,,,,,264.77,,,,,,,,,,371.49,,,,,,,378.17,,,,,382.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-11-16 22:07:04.291000,L8,,,,308.54,361.64,362.53,330.38,297.19,315.85,330.01,,306.11,286.56,294.77,293.57,287.79,291.84,286.09,255.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.21,288.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.44,279.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02 22:06:58.816000,L8,,,,310.67,365.98,364.84,339.38,298.62,314.57,334.44,,,292.93,298.58,296.10,288.83,294.73,292.14,255.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.00,330.25,,,,,,,,373.75,370.10,357.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11 22:00:48.493000,L8,,,,306.92,354.87,364.50,322.28,298.34,314.79,326.99,,297.47,283.68,287.49,278.35,307.04,,,,,,,,,,,,,,,389.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.84,277.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12 22:00:43.434000,L8,,,,,,,,,,,,,,,293.11,299.34,267.55,318.41,303.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.46,,,,,,,,270.69,,,,,275.44,309.06,372.15,,297.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28 22:00:34.167000,L8,,,,310.75,370.86,371.84,348.56,310.88,328.14,342.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.28,321.04,,349.67,333.08,,,,,376.22,367.68,347.63,,379.24,,,,,,,,,387.92,,,,,,,,,,,,,,,,,,,,373.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20 22:06:36.123000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.42,333.63,,,,,,,,385.55,336.06,352.69,,,,,,,,,,,,,,,,,,316.15,296.93,312.87,,,,,,,340.46,366.81,365.25,,381.40,,,,,,,,,,,,,,,,,,,,,,364.95,354.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.87,,,,,,,,,,,,,,,,,,277.80,355.61,337.15,278.25,,,,,,,,251.03,262.36,,,,,,,
2018-03-24 22:06:20.137000,L8,,,,317.15,367.62,369.33,347.84,310.46,322.17,343.73,,,301.71,318.31,304.19,306.22,296.41,,,321.98,337.41,355.42,286.66,,,,,,,,,,,,,,,,,,,,367.32,,,,,,,,,344.12,321.78,,,,,,,,370.79,330.36,336.84,,387.92,,,,,,,,364.17,376.24,,,,,,,,,,,,,,,,,,,,367.98,368.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-18 21:59:55.573000,L8,,,,,,,,,,,,308.28,298.00,308.41,302.94,303.88,297.75,294.97,283.18,,,358.77,349.86,,,,,,,,,,,,,,,,,,,,,309.69,306.77,,,,,,,,,,,,,,,,,,,275.55,,,,,,,,357.81,,,,,,,,,310.27,,,297.71,293.61,,,,,340.33,289.32,308.03,,,,268.91,344.36,,,,,,,,,,,,,,,,,,,347.93,308.95,316.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.27,,,
2018-05-27 22:05:40.687000,L8,,341.86,348.10,317.41,369.77,374.22,347.39,308.19,324.61,343.07,,,298.71,314.19,302.89,304.66,297.80,297.13,260.96,,,,,,,,,,,,,,,305.57,335.63,350.00,386.69,,,,,,,,,,,,,,,334.58,298.99,,,,,,,,345.68,,,,360.70,,,,,,,,380.26,354.98,,,,,,,,,,,,,,,,,,,372.40,,,,,,,376.95,,,,,366.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-21 21:59:37.175000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,368.46,316.04,384.40,321.76,,,,371.57,332.47,378.68,379.36,387.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.64,,,,,,,,,,,345.02,350.19,366.46,,,,,,,,,,,,,,,358.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:05:52.179000,L8,,,,,,383.42,350.29,311.96,325.84,384.79,,,,,,,,,,308.71,329.07,346.85,350.03,395.65,362.92,371.82,367.64,360.61,379.64,386.40,,,,,,,,,,,,,288.35,,,345.94,,,,,,279.39,301.08,,,,,,,281.52,302.59,311.70,264.43,,342.94,335.86,335.81,353.68,342.57,357.66,348.11,,323.44,323.31,,,,313.90,360.64,349.61,,,,,,,,,,,,,328.46,,280.69,245.18,277.76,269.25,274.50,324.40,,,,,314.56,,,,387.05,374.87,,,,,,,,,,,,,,,,,,,,,,323.92,352.62,364.68,393.87,,,,372.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-24 22:00:09.684000,L8,,,,325.75,372.95,378.53,347.76,309.71,329.12,348.45,,,,,306.36,304.96,299.22,299.54,268.79,367.52,374.32,355.92,366.02,,,,,,,,,,378.15,318.76,305.69,358.58,388.04,,340.98,368.10,373.26,366.72,,,,,,,,,,285.47,311.96,,,,,,,340.04,320.09,323.28,276.39,246.64,354.34,,,,,,,,334.44,333.02,,,,,,372.94,,,263.80,,,,,,,,,,355.79,,,,,,,343.09,,,,,360.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:06:23.199000,L8,,,,314.44,369.47,373.11,343.97,304.14,322.24,338.71,,309.36,299.01,313.43,301.74,300.70,295.32,294.92,261.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.31,328.08,,,,,,,,352.05,340.33,339.85,,376.64,,,,,,,,381.89,382.68,,,,,,,,,,297.75,292.23,,,,,,,,383.38,361.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-09 22:00:15.248000,L8,,,,357.82,379.12,374.73,352.90,357.81,351.72,342.17,,,,,,,,,,329.52,338.53,343.23,353.23,,,,,,,390.43,,,,,,,,,,,,,286.29,378.41,378.83,347.95,,,,,,350.98,320.38,,,,,,,,324.86,334.80,336.62,,,276.42,308.46,294.81,301.05,,,350.51,,,,,304.10,,,,,,280.02,,,,,,,,,,,360.45,308.03,,,,,,,,,,,,,,,375.28,357.93,325.53,,,310.11,,,,,,,,,,,,,,,,,,379.68,361.21,374.64,,,,,322.44,,356.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-25 22:00:20.737000,L8,,,,314.65,372.28,375.37,347.20,306.42,323.96,344.54,,,301.30,327.46,302.61,304.67,294.30,295.53,262.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.53,320.71,,,,,,,,324.43,326.88,328.58,244.24,364.39,,,,,,,,345.16,342.07,,,332.82,339.78,,,,,,,,,,,,,,,368.88,348.03,,,,,,365.80,,263.42,292.94,292.39,366.72,,,,,,,,,,,,,,,,323.43,266.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 22:06:35.159000,L8,,,,,,,316.67,283.16,314.87,309.83,,,278.71,287.59,285.48,283.99,277.98,279.60,249.12,,,,,,,,,,,,,,,,,,,329.09,,,,,,,,,,,,,,300.77,323.41,,,,,,,,336.99,333.83,333.23,,372.82,,,,,,,,379.77,352.97,,,349.02,375.02,,,,,,,,,,,,,,,385.89,361.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.93,,,,,,,,,,,,,,,,,,,,,,,,,,,372.57,,,,,,,,,,,,,,
2018-10-18 22:06:41.631000,L8,,,,302.24,354.23,355.07,307.99,290.30,309.02,318.56,,290.19,275.90,284.37,281.85,280.98,276.23,279.62,248.06,,,,,,,,,,,,382.54,,,,,,,,,,,,,,,,209.85,248.40,277.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.10,277.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03 22:06:45.335000,L8,,,,303.02,351.57,359.48,324.49,295.59,314.78,324.84,,302.18,290.99,297.37,295.11,289.02,283.38,283.42,251.26,,,,,,,,,,,,382.90,,,,,,,,,,,,,,,,204.70,247.65,273.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.50,282.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-12 22:00:35.361000,L8,,,,309.57,359.65,364.48,317.49,299.26,313.23,331.76,,302.48,292.16,307.71,290.55,291.13,282.01,286.09,253.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.00,282.78,,,,,,,,,,,,290.98,,,,290.79,,,,,,,,325.60,291.45,,,,,,,,,,290.72,289.20,,,,,,,,354.59,,,,,,,379.70,,,,,352.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.64,338.14,274.64,278.50,311.07,337.24,,,,,,,,,,,,,,,,
2018-12-14 22:00:31.254000,L8,,,,314.40,365.84,368.89,346.62,308.15,320.87,337.51,,,301.33,323.38,304.66,305.60,291.89,294.19,259.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.73,326.49,,,,,,,,367.01,322.75,343.33,,380.48,,,,,,,,383.65,380.06,,,354.74,367.31,,,,,,,,,,,,,,,380.63,373.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21 22:06:42.603000,L8,,,,311.19,363.81,370.48,346.90,305.52,320.70,348.85,,,300.25,318.80,304.33,300.60,294.56,293.42,258.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.28,322.79,,,,,,,,372.48,325.91,342.77,,380.70,,,,,,,,386.14,383.55,,,361.27,366.21,,,,,,,,,,,,,,,,371.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:06:38.169000,L8,,,,309.84,364.01,372.06,348.20,306.56,323.50,337.61,,,299.78,318.29,305.04,301.73,292.04,290.87,258.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.80,327.27,,,,,,,,369.39,322.99,344.58,,377.98,,,,,,,,381.24,371.67,,,,,,,,,,,,,,,,,,,378.05,374.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-07 22:06:35.585000,L8,,,,338.08,373.35,396.83,387.31,384.36,384.16,,,,,,,,,,,,,,271.56,312.26,313.82,339.08,,,,,,,,,,,,,281.44,304.07,303.50,,,295.09,281.41,,,,,,,,,,,,,,,,,,,,,,,,,,,325.94,,,,,,,,,,381.72,307.35,,,,,,,,,,,,,,,,,,,,,,,,,,305.64,,,,,,,,,,,,,,,,,,,,,339.13,365.35,304.13,,,,373.97,380.38,388.37,314.49,,,,,,,,,,,,,,344.86,,,,,,,,,,,,,,,,368.50,,,,,,,,,,,,,
2019-02-16 22:00:23.352000,L8,,,,290.48,340.34,346.84,303.46,286.65,304.89,315.25,,286.89,275.78,273.20,279.55,272.36,274.29,273.44,,,,,,,,,,,,,365.14,,,,,,,,,,,,,,,,199.17,243.56,262.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.06,271.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-27 22:06:23.509000,L8,,354.16,358.21,316.25,370.06,374.87,351.85,311.30,324.06,341.89,369.36,,303.94,315.28,309.55,307.52,299.36,296.05,260.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.93,314.50,376.83,316.49,,,,346.77,345.18,367.87,316.90,329.29,,382.32,,,,,,,,379.27,366.29,,,353.73,354.62,379.14,,,,,,,,,,296.34,,,,376.13,360.62,,,,,,,,,,,,275.47,323.59,340.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:06:18.648000,L8,,,,,,,,,,,,295.01,292.52,287.17,295.79,287.18,285.52,278.69,255.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.95,,,,,,,,,,,,,,,,,,,,,,,,,,300.18,274.57,,,,,,,,283.11,281.63,,,,,,,395.19,,,,,,,,,,,,,,,,,,,,,313.52,,,370.11,400.16,395.51,,,,,,,273.27,315.32,290.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-14 22:06:24.187000,L8,,,,308.52,365.55,368.55,335.60,297.74,315.65,332.76,,310.04,296.75,305.11,301.95,289.81,289.64,284.78,248.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.75,277.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.97,289.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-23 22:00:18.688000,L8,,,,321.24,370.46,376.12,349.92,307.45,325.20,340.79,,,298.71,314.95,307.31,302.98,294.84,294.30,257.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.49,300.96,,,,,,,292.31,307.47,292.54,272.38,,,339.92,342.83,359.81,347.23,346.95,371.55,,369.42,327.63,,,288.58,325.31,355.79,380.09,,,,,,,,,,,,,332.25,,,,,,,367.32,,,,,353.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-08 22:00:26.359000,L8,,,,325.10,373.38,378.31,350.56,309.50,326.82,345.65,,,300.67,315.14,306.87,302.28,296.85,295.78,256.83,361.37,369.44,,,366.43,361.89,363.57,357.63,342.78,372.17,383.99,,,,259.58,290.40,374.28,366.85,365.21,,,,,374.44,,,386.82,,,,,,278.04,296.87,,,,,,,284.71,300.68,283.59,268.81,,,333.85,338.98,359.71,,,,,315.31,314.01,,,,311.34,339.06,351.81,,,,,,,,,,,,,327.84,,405.43,,,,,324.90,,,,,348.02,,,,350.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:06:39.812000,L8,,,,312.03,362.91,369.45,340.87,298.52,318.74,329.86,,,295.28,300.44,300.37,288.64,289.03,286.24,254.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-01 22:06:44.414000,L8,,,,328.40,373.09,378.90,349.43,308.09,322.12,344.18,,,,,,,,,354.75,,,,,312.08,302.61,298.25,302.32,312.62,305.53,315.70,,,,,,,,,309.64,312.52,354.86,,,,,367.43,,,,,,,,,,,,,,,,,,369.75,,335.86,339.27,357.21,347.49,347.05,347.03,,,,,,,314.45,367.06,,,,264.97,,,,,,,,,,,,,,,,,,,,,,,,,,385.95,374.01,,,,,,,,,,,,,,,,,,,,,,364.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-10 22:00:35.303000,L8,,,,311.53,360.82,367.95,333.00,294.43,315.64,328.64,,298.51,292.19,297.57,293.05,282.91,284.43,281.63,246.07,,,,,307.87,295.21,290.19,320.16,283.42,284.50,331.10,387.38,,,,,,,,,,,,,285.27,274.17,344.23,209.65,255.90,271.77,,,331.49,326.92,,,,,,,,362.63,334.71,324.93,,381.76,,,,,,,317.29,381.05,370.89,,,,,,,,,,287.12,280.83,,,,,,,,381.60,363.92,,,,,,384.78,,,,,370.71,,,,295.68,,,,,,,,,,,,,,,,,,,,,,,295.78,323.76,338.83,344.99,358.10,373.78,384.58,310.42,,,,,,,,,,,,,,342.28,,,,,,,,,,,,,,379.69,,,,,,,,,,,,,,,
2019-07-17 22:06:47.008000,L8,,,,,,,,,,,,,307.03,322.51,306.43,305.46,300.69,301.48,275.61,385.21,333.80,358.58,320.48,,,,,,,,,,,,,,,,,,373.59,339.66,352.46,,,,,,,,,,,,,,,,,,,,,249.95,,295.91,328.75,347.08,296.16,292.24,306.30,,329.57,310.00,,,,,,376.02,,,,,,,,,,,,,333.61,,285.61,250.87,294.79,267.95,271.41,344.71,,,,,351.94,,,,,346.76,,,,,308.45,,,,,,,,,,,,,,,,,,,,,,,,,336.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-26 22:00:40.154000,L8,,,,325.11,372.80,379.07,349.54,306.88,326.18,343.70,,,298.84,313.86,304.09,298.69,294.56,294.48,255.94,,,,,,,,,,360.94,381.36,,,,,,,,,,,,,,,,374.78,,,,,,282.24,303.99,,,,,,,,303.25,297.49,268.78,,,340.13,339.25,356.63,345.42,342.13,351.77,,327.48,321.80,,,,331.13,358.95,379.80,,,262.47,,,,,,,,,,348.92,,,,,,,353.18,,,,,353.31,,,,,377.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:06:59.153000,L8,,,,326.72,374.68,380.47,350.21,310.24,330.56,344.56,,,304.76,316.79,307.00,302.00,298.30,297.69,264.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.74,309.17,,,,,,,,310.82,321.07,278.64,247.08,352.70,349.45,347.80,360.28,347.65,355.94,373.03,,332.99,333.49,,,321.74,337.58,367.39,386.08,,,263.66,,,,,,,,,,364.09,347.80,,,,,,365.38,,,,,358.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:07:08.182000,L8,,,,330.52,370.98,378.45,347.69,303.82,322.80,343.23,,,,,,,,,,,,,,311.79,308.47,330.15,348.56,,,,,,,,,,,,339.64,320.92,359.21,,,314.98,317.67,,,,,,,294.82,324.83,,,,,,,,337.90,332.97,336.96,,368.26,,,,,,,339.72,352.40,350.39,,,350.15,355.36,,,,,282.03,,,,,313.71,253.78,,,,378.68,362.14,,,,,,372.63,,,,,,282.94,280.68,307.71,306.88,,,,,,,,,,,,,274.64,287.18,275.15,280.15,276.94,,,,,,315.56,,,,358.11,,,320.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05 22:07:12.239000,L8,,,,327.48,379.83,382.52,351.43,311.63,333.18,395.03,,,305.75,325.66,307.61,305.42,298.53,296.80,267.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.23,,348.68,345.57,355.04,346.69,354.73,357.80,,327.41,333.55,,,323.84,323.12,354.78,361.53,,,265.90,,,,,,,,,,357.74,344.50,,,,,,341.79,,,,,353.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:07:13.798000,L8,,359.19,329.10,318.62,370.54,373.34,342.50,305.63,321.78,344.01,362.90,,297.64,313.83,301.33,298.63,291.25,292.52,259.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.94,263.68,274.99,,,290.65,316.76,,,,,195.03,,357.31,322.41,326.45,337.45,243.29,360.34,361.63,363.92,,,,,,350.37,368.16,,,348.08,351.72,373.14,,,,,295.13,292.50,,,,,,,,378.54,360.48,,,,,,381.38,,,,,366.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-30 22:01:02.711000,L8,,348.33,319.23,322.24,373.65,377.57,348.51,309.47,328.54,350.00,350.76,,301.64,319.10,305.79,302.18,293.76,295.91,262.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.57,320.76,,,,,,,352.24,322.39,322.97,331.32,244.05,358.61,354.24,350.02,362.19,352.53,363.94,371.18,,345.31,340.98,,,345.85,339.01,368.77,387.02,,,263.44,,,,,326.68,256.68,,,,372.97,358.20,,,,,,366.13,,,,,366.23,282.74,325.20,340.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-08 22:07:08.652000,L8,,,,326.16,376.08,381.58,354.91,312.09,332.39,345.45,,,,326.51,309.28,311.34,303.31,301.53,275.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.87,305.25,,328.83,,,,356.47,,326.37,303.09,280.48,248.84,360.63,357.50,354.30,361.56,,,,,340.04,333.45,,,339.13,325.71,366.16,387.62,,,,,,,,,,,,,365.15,364.22,,,,,,363.22,270.02,265.74,259.02,,353.02,,,,,,,,,,,,,,297.38,257.57,,,,,,,,,,,,,,,,,,,,,,,,,,348.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
