dates,satname,nzd0267-0000,nzd0267-0001,nzd0267-0002,nzd0267-0004,nzd0267-0005,nzd0267-0006,nzd0267-0007,nzd0267-0008,nzd0267-0009,nzd0267-0010,nzd0267-0011,nzd0267-0012,nzd0267-0013,nzd0267-0014,nzd0267-0017,nzd0267-0018,nzd0267-0019,nzd0267-0020,nzd0267-0015,nzd0267-0016,nzd0267-0021,nzd0267-0022,nzd0267-0003
2022-02-25 21:54:08.810000,L9,,,,,230.18,249.79,275.95,272.22,277.15,277.06,270.34,271.52,290.54,285.43,286.10,262.67,244.18,227.33,276.39,285.44,248.65,282.82,
2022-03-05 21:54:04.613000,L8,,,,,232.84,251.22,276.93,272.53,278.81,277.78,269.60,272.46,293.87,288.40,293.83,277.01,247.72,243.28,279.25,289.76,299.34,281.58,
2022-04-14 21:53:55.388000,L9,,,,,232.89,255.22,280.55,276.89,282.96,281.67,275.21,273.03,292.08,302.69,297.65,280.40,256.00,239.06,297.27,299.85,261.78,290.12,
2022-04-22 21:53:52.789000,L8,,,,,,,,,249.44,259.88,254.40,245.84,269.04,272.70,261.36,246.73,230.08,214.86,263.73,266.53,224.38,266.36,
2022-04-30 21:53:48.861000,L9,,,,,,,,,,,195.49,223.46,226.16,271.21,253.48,241.93,225.51,191.05,257.29,261.85,212.94,249.19,
2022-05-24 21:54:00.511000,L8,,,,183.57,236.65,255.59,280.53,276.61,281.48,283.64,275.27,267.58,294.47,292.80,290.21,271.05,243.66,239.60,284.44,292.44,260.34,287.92,
2022-06-17 21:53:43.729000,L9,,,,186.61,245.79,267.53,287.03,286.51,290.72,292.77,284.88,280.62,305.36,307.38,299.06,304.73,296.37,283.71,305.02,304.38,259.56,287.11,
2022-06-25 21:54:18.556000,L8,,,,181.01,233.20,252.31,276.76,273.24,276.80,280.91,270.16,262.87,291.46,291.80,281.58,266.04,243.03,230.80,276.59,287.56,253.79,287.53,
2022-07-03 21:53:56.330000,L9,,,,,230.57,252.33,275.31,272.38,275.79,281.01,267.20,264.50,292.29,292.06,279.41,265.85,243.74,228.06,276.56,288.04,251.10,286.06,
2022-08-04 21:54:10.992000,L9,,,,,,,,,,,,223.91,238.03,270.51,252.66,243.56,228.06,193.64,261.51,263.17,215.38,235.71,
2022-08-12 21:54:35.240000,L8,,,,,232.60,253.79,281.73,275.92,279.67,281.24,269.41,264.93,289.65,291.82,289.41,269.19,243.33,230.59,289.76,291.95,249.14,286.65,
2022-08-20 21:54:17.823000,L9,,,,,241.49,254.21,279.31,274.95,280.22,279.43,268.20,262.30,291.32,286.16,285.52,264.93,240.07,226.29,283.81,290.45,246.18,283.59,
2022-10-23 21:54:31.869000,L9,,,,179.72,230.15,251.24,276.55,272.84,275.49,277.54,267.44,259.45,287.75,284.79,288.03,262.71,240.79,223.97,285.12,290.00,244.52,281.78,
2022-10-31 21:54:43.157000,L8,,,,185.47,237.52,256.67,284.63,281.59,284.52,286.49,279.78,267.91,299.52,297.34,291.68,276.16,250.93,237.12,295.03,296.60,251.44,282.67,
2022-11-24 21:54:31.570000,L9,,,,,,314.10,281.17,271.70,278.78,277.87,271.33,263.70,290.83,284.64,287.95,269.00,242.24,223.97,279.17,291.03,244.22,281.57,
2023-01-19 21:54:22.796000,L8,,,,,229.69,250.95,276.22,271.65,279.16,280.74,275.76,272.94,292.68,287.40,291.98,270.44,242.55,234.19,290.57,289.89,257.67,280.14,
2023-02-04 21:54:26.970000,L8,,,,,230.69,252.21,278.94,273.54,278.57,280.64,273.29,264.26,290.39,287.80,289.84,269.87,243.38,234.04,285.61,289.07,249.14,280.65,
2023-02-20 21:54:13.700000,L8,,,,,231.77,254.17,279.93,273.62,279.75,282.26,272.47,272.35,287.76,288.88,285.73,265.71,242.70,233.10,283.12,289.38,252.44,283.74,
2023-02-28 21:54:20.133000,L9,,,,,,,,,,225.75,252.26,241.54,231.50,272.26,253.23,243.02,227.27,209.32,259.56,266.89,216.06,264.21,
2023-03-08 21:54:02.815000,L8,289.24,220.06,235.17,266.13,278.28,302.64,325.80,312.34,315.49,315.75,323.30,311.13,317.98,315.80,307.13,293.77,263.95,249.15,306.08,306.15,268.63,317.65,214.63
2023-03-24 21:53:54.397000,L8,,,,285.27,310.18,286.23,298.70,289.11,297.27,294.11,283.80,282.57,311.08,305.04,298.50,276.65,247.84,234.47,297.98,296.74,252.51,313.31,308.44
2023-05-11 21:53:22.317000,L8,,,,180.35,246.89,268.56,293.46,288.05,292.15,299.95,293.76,287.63,300.14,301.93,296.05,280.92,256.74,238.93,291.92,295.01,259.79,289.01,
2023-05-27 21:53:23.179000,L8,,,,,237.49,256.08,280.88,276.53,285.69,285.81,272.42,268.39,293.59,290.71,286.51,268.08,242.31,225.88,282.70,288.27,248.34,288.10,
2023-06-28 21:53:39.089000,L8,,,,177.99,241.45,262.49,284.94,282.34,324.50,323.30,305.77,287.99,321.43,311.28,314.27,297.63,278.36,245.21,316.34,313.35,266.93,304.30,
2023-07-14 21:53:46.848000,L8,,,,,238.99,256.62,278.56,275.26,285.62,287.46,273.51,280.64,299.13,297.91,296.58,290.18,243.25,228.24,296.73,294.30,258.38,292.38,
2023-07-30 21:53:54.420000,L8,,,,182.94,240.29,260.51,283.08,278.04,286.87,287.38,273.71,276.81,296.15,296.22,300.55,290.98,244.10,230.69,299.72,299.54,254.15,288.07,
2023-08-31 21:54:04.186000,L8,,,,188.46,238.94,258.92,284.10,277.53,283.04,286.05,273.81,271.26,292.27,293.85,300.62,278.88,244.54,233.80,297.34,296.33,252.46,290.35,
2023-09-16 21:54:08.428000,L8,291.01,274.37,269.52,262.06,270.92,307.05,326.48,334.52,318.02,316.87,311.97,310.13,336.56,,,,,,,,,,279.91
2023-10-18 21:54:12.973000,L8,,,,185.50,235.70,259.51,282.33,276.41,283.13,283.11,272.52,274.38,291.00,290.98,295.58,269.09,241.73,231.20,286.23,293.28,246.06,281.67,
2023-11-11 21:54:15.194000,L9,,,,,233.81,257.52,280.47,276.36,280.64,281.69,273.15,265.18,292.16,290.33,294.41,271.53,244.72,230.79,287.42,294.12,248.21,283.77,
2023-11-27 21:54:23.229000,L9,,,,,234.18,255.92,280.23,275.16,281.79,281.46,271.69,277.97,295.13,289.41,293.31,274.42,241.13,228.17,287.95,294.78,250.94,288.16,
2023-12-13 21:54:22.355000,L9,,,,184.28,232.46,255.68,278.46,275.28,280.79,282.36,275.39,265.14,295.39,290.93,294.39,274.54,245.69,229.81,289.56,295.44,250.81,285.91,
2024-01-06 21:54:09.654000,L8,,,,185.30,236.37,259.42,281.96,277.30,282.51,285.59,279.36,263.00,296.78,292.63,291.82,273.93,248.94,238.73,288.63,293.28,250.62,285.18,
2024-01-22 21:54:08.036000,L8,,,,212.09,247.90,283.79,292.93,296.15,340.21,339.46,319.50,312.88,331.50,323.81,318.08,311.70,288.85,275.70,318.42,320.93,281.06,323.34,
2024-02-07 21:54:10.708000,L8,,,,,228.92,252.02,276.43,271.34,275.97,277.97,271.69,262.09,285.74,284.95,284.45,263.33,241.32,228.28,279.55,285.70,243.25,278.76,
2024-02-15 21:54:18.336000,L9,,,,,233.78,254.71,279.81,274.69,282.03,280.35,274.29,275.70,291.45,288.95,290.91,267.88,242.63,230.34,281.60,289.16,248.19,284.32,
2024-02-23 21:54:07.048000,L8,,,,184.52,229.95,252.05,274.11,270.11,274.41,277.66,269.97,261.00,286.37,285.64,284.45,264.85,241.80,226.17,275.55,283.58,243.42,279.72,
2024-03-10 21:53:55.670000,L8,,,,184.29,235.42,256.45,282.40,282.41,285.31,288.17,287.75,281.36,301.19,301.26,303.98,291.07,269.92,256.74,304.41,303.64,264.00,296.62,
2024-03-26 21:53:40.766000,L8,,,,,234.38,252.53,273.63,260.32,278.18,283.04,270.28,259.33,281.14,263.34,289.61,264.62,241.14,228.56,247.87,282.86,244.73,274.96,
2024-04-03 21:54:04.700000,L9,,,,190.87,234.98,255.42,280.19,277.79,283.67,284.25,274.07,273.37,293.47,294.01,292.66,272.07,248.16,237.95,288.61,293.50,267.78,288.13,
2024-04-27 21:53:28.829000,L8,,,,190.90,238.49,256.25,281.74,278.42,283.17,283.88,274.64,267.76,296.38,294.39,292.00,272.28,259.79,233.91,285.43,306.81,260.82,285.34,
2024-05-05 21:53:40.756000,L9,,,,,233.78,253.54,279.86,274.71,280.73,280.94,269.03,265.03,291.88,288.42,286.85,263.49,241.75,227.48,281.07,288.43,246.64,280.03,
2024-05-29 21:53:06.794000,L8,,,,,,,,,,,,224.27,219.82,220.25,243.56,234.81,224.72,192.05,253.32,260.10,220.54,218.04,
2024-06-14 21:53:11.479000,L8,,,,,,,,,,240.57,250.44,248.59,231.95,272.81,256.68,246.32,226.87,213.80,261.10,265.60,224.06,259.58,
2024-07-08 21:53:25.696000,L9,,,,,222.42,253.51,277.26,272.59,277.13,279.68,275.26,267.19,297.73,310.02,302.80,261.57,251.20,237.47,284.58,266.62,244.33,287.26,
2024-07-24 21:53:29.540000,L9,,,,221.81,240.62,261.43,301.97,297.04,301.06,293.00,281.31,280.83,309.14,299.58,301.35,281.41,245.67,235.15,294.01,299.29,262.74,295.58,
2024-08-17 21:53:47.653000,L8,,,,186.11,233.20,253.19,275.15,268.68,270.97,272.32,265.02,257.07,288.56,293.61,280.36,263.42,241.74,229.94,295.07,290.04,248.04,285.34,
2024-09-02 21:53:56.133000,L8,,,,,228.62,250.44,276.76,272.87,279.41,277.31,269.94,263.84,287.95,286.26,285.39,267.07,239.01,223.58,282.63,288.39,246.67,281.38,
2024-09-10 21:53:52.757000,L9,,,,189.77,233.34,254.59,282.63,276.19,278.94,275.89,269.46,262.16,284.97,283.98,285.96,266.70,241.93,228.79,282.31,289.49,244.64,279.43,
2024-10-04 21:53:56.894000,L8,,,,185.87,231.17,255.07,281.90,276.38,277.90,280.92,275.74,270.21,290.17,295.86,289.01,267.69,245.13,240.04,290.30,294.05,253.33,282.04,
2024-10-12 21:54:03.231000,L9,,,,185.79,229.52,252.82,278.21,274.00,276.30,279.51,273.56,269.96,289.45,290.81,288.88,269.68,242.37,224.24,283.36,288.54,242.94,278.04,
2024-10-20 21:54:09.288000,L8,,,,184.28,228.89,252.38,278.55,273.96,278.64,277.19,271.61,270.51,289.85,292.59,284.57,265.77,243.02,226.48,286.12,286.90,248.10,279.52,
2025-02-09 21:54:06.396000,L8,,,,,224.42,246.63,275.21,267.24,273.03,274.01,268.66,267.86,286.91,283.72,280.17,261.46,241.21,229.08,272.60,282.97,249.09,278.64,
2025-02-25 21:53:55.074000,L8,,,,,225.15,245.58,275.04,268.91,274.27,275.00,267.88,261.20,286.49,282.42,282.42,259.32,239.39,224.18,272.38,282.94,245.04,274.38,
2025-03-13 21:53:52.779000,L8,,,,186.47,227.56,250.21,277.53,273.14,275.42,275.42,271.67,254.78,287.80,284.88,284.02,260.28,244.84,233.61,276.88,285.72,250.51,280.84,
2025-03-21 21:53:56.134000,L9,,,,,,,,,,227.51,248.85,230.84,220.13,266.66,255.80,243.46,227.70,204.69,260.08,262.93,222.46,237.85,
2025-03-29 21:53:43.953000,L8,,,,,220.53,242.41,271.11,264.96,268.63,271.68,262.85,246.54,279.13,271.73,,,206.48,223.94,,,242.60,270.21,
2025-04-06 21:53:55.722000,L9,,,,185.68,229.14,251.61,277.31,275.10,275.42,277.45,270.99,262.22,291.25,284.68,285.38,262.91,242.32,231.56,278.42,286.15,246.91,277.78,
2025-05-16 21:53:29.263000,L8,,,,186.23,230.63,252.54,275.93,274.25,274.55,279.46,268.89,258.20,288.77,290.20,282.78,265.12,243.08,233.93,274.75,284.77,249.09,282.79,
2025-06-01 21:53:32.696000,L8,,,,,,,,,,,,235.40,229.27,265.62,255.70,245.04,223.52,208.47,258.28,260.65,219.33,226.74,
2025-06-09 21:53:33.755000,L9,,,,190.36,232.87,254.02,280.68,278.39,278.16,283.88,274.58,264.28,295.75,291.88,286.36,269.43,245.02,231.26,282.99,288.83,256.55,286.58,
2025-07-27 21:53:57.133000,L9,,,,,,,,,,223.36,252.38,237.55,226.28,272.58,258.66,245.36,228.04,210.48,261.53,267.23,226.54,249.75,
2025-09-29 21:54:20.978000,L9,,,,202.89,228.39,252.86,280.20,276.41,277.32,283.28,273.70,267.71,296.63,291.01,288.41,269.04,243.92,228.91,283.59,288.62,247.23,283.82,
2025-10-07 21:54:20.022000,L8,,,,185.22,227.88,252.83,278.89,275.76,277.03,280.29,273.95,272.02,296.50,285.83,286.37,281.59,238.93,224.07,278.09,288.24,245.92,281.36,
2025-11-08 21:54:21.556000,L8,,,,187.40,229.24,253.04,279.75,276.23,277.27,278.61,272.76,266.05,293.74,286.09,290.38,268.38,242.99,228.94,284.89,286.82,245.74,274.31,
2025-11-16 21:54:25.566000,L9,,,,185.22,224.31,251.56,277.45,273.32,273.93,276.44,269.98,269.11,286.62,284.39,281.82,260.67,241.93,224.58,273.81,284.31,243.69,273.63,
