dates,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0052,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0125,nzd0105-0126,nzd0105-0130,nzd0105-0131,nzd0105-0132,nzd0105-0165,nzd0105-0166,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0072,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0008,nzd0105-0021,nzd0105-0022,nzd0105-0030,nzd0105-0150,nzd0105-0151,nzd0105-0152,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0064,nzd0105-0065,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0012,nzd0105-0013,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0160,nzd0105-0161,nzd0105-0162,nzd0105-0163,nzd0105-0164,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0015,nzd0105-0016,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0077,nzd0105-0088,nzd0105-0089,nzd0105-0106,nzd0105-0107,nzd0105-0113,nzd0105-0114,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0179,nzd0105-0149,nzd0105-0153,nzd0105-0121,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0090,satname
2016-03-09 22:11:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.07,310.38000000000005,311.22333333333336,,,,313.98,,,,,,,,,,,,,270.67,,294.525,273.66499999999996,269.03,287.04,292.6066666666666,278.4025,284.19,294.915,317.73,319.0366666666667,324.4633333333333,,,336.59000000000003,347.16333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.99,324.4766666666667,,,,,,L8
2016-03-25 22:11:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.46,336.85,,,,,,,,,,,,,,,,,,,,,,,,,,,304.07,310.38000000000005,311.22333333333336,,,,313.98,,,,,,,,,,,,,270.67,,294.525,273.66499999999996,269.03,287.04,292.6066666666666,278.4025,284.19,294.915,314.34000000000003,317.02750000000003,323.4075,,,334.644,343.97,345.04,,,,,349.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.99,324.4766666666667,,,,,,L8
2016-04-26 22:11:21+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.755,336.785,,,351.5,,,,,,,,,,,,,,,,,,,,,,,,295.11,309.90250000000003,315.355,,,,313.98,,,,,,,,,,,,,270.67,,294.525,273.66499999999996,269.03,287.315,290.1,282.038,289.6,302.394,317.57,315.164,323.57399999999996,,,332.7366666666667,343.282,342.355,280.87,321.71,,323.57,343.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.8875,321.49,,,,,,L8
2016-05-12 22:11:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.16333333333336,336.785,,,339.34000000000003,327.35,,,,,,,,,,,,,,,,,,,,,,,295.11,309.90250000000003,315.355,,,,313.98,,,,,,,,,,,,,270.67,,294.525,273.66499999999996,269.03,287.315,290.1,282.038,289.6,302.394,317.57,315.164,323.57399999999996,,,327.7485714285714,338.77500000000003,337.00666666666666,281.435,321.355,342.82,317.53,338.00333333333333,311.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.8875,321.49,,,,,,L8
2016-08-16 22:11:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.16333333333336,336.785,,,339.34000000000003,327.35,,,,,,,,,,,,,,,,,,,,,,,289.14,310.95000000000005,320.83000000000004,,,,313.98,,,,,,,,,,,,,272.885,,294.525,273.66499999999996,269.03,287.315,295.9433333333334,285.8866666666667,295.48,309.07666666666665,318.47999999999996,313.31333333333333,315.865,,,322.7583333333334,337.586,337.00666666666666,284.29,321.34999999999997,342.82,317.53,338.00333333333333,311.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.455,328.94,,,,,,L8
2016-11-04 22:12:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.15,296.69,296.22,292.4,298.09,286.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.15,308.98,,,,327.18,327.35,,,,303.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.99,,308.34,,310.71,317.49,318.54,304.53,294.21,299.68,,,291.9,,,302.98,316.24,326.31,286.0,321.16999999999996,342.82,311.49,326.17,311.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.44,,,,,,,L8
2017-06-16 22:11:31+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.12,,283.65,,,,,,,,,,,,,,,,,,,306.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-07-18 22:11:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.56,,,,,,,,,,,,256.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.36,250.91,275.53,,,,,,,,,,,,,,,,,,,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2017-08-03 22:11:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.56,,,,,,,,286.77,293.16,301.06,302.28,256.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.36,250.91,275.53,,,,,,,,,286.27,329.32,,,,,,,,,304.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-02-11 22:11:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.82,298.79,312.23,,,,,,,,,,,,,,,,,,,,,,,269.3,275.88,279.59,291.7,318.92,322.26,328.71,,,336.31,344.92,352.06,,354.9,362.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.85,316.74,,,,,,L8
2018-04-16 22:11:06+00:00,,,,,,,,,,,,,,,,,,,275.56,,,,,,,,,,,,,,,,,,,,288.18,,,287.76,,,,,,,,,,,,,286.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.97,285.31,,,283.43,,276.67,,,,,,,,,,,298.82,298.79,312.23,,,,,,,,,,,,,275.82,,,,261.96,253.79,,,313.35,310.53,283.105,282.11,289.79499999999996,296.96000000000004,318.92,322.26,328.71,,,336.31,344.92,352.06,,354.9,362.89,,,,,,,,,,,,,,,,,,,,,303.5,298.48,,,,,,,,,,302.11,316.74,,,,,,L8
2018-05-02 22:10:57+00:00,,,,,,,,,,,,,,,,,,,275.56,,,,,,,,,,,,,,,,,,,,288.18,,,287.76,,,,,,,,,,,,,286.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.97,285.31,,,283.43,,276.67,,,,,,,,,,,298.82,298.79,312.23,,,,,,,,,,,,,275.82,,,,261.96,253.79,,,313.35,310.53,283.105,282.11,289.79499999999996,296.96000000000004,318.92,322.26,328.71,,,336.31,344.92,352.06,261.44,354.9,362.89,,,,,,,,,,,,,,,,,,,,,303.5,298.48,,,,,,,,,,302.11,316.74,,,,,,L8
2018-08-06 22:11:10+00:00,,,,,,,,,,,,,,,,,,,275.56,,,,,,,,,,,,,,,,,,,,288.18,,,287.76,,,,,,,,,,,,,286.12,,,,,,,,,,,,,,,,,,303.03,318.59,,,316.49,331.5,,,,,,244.97,285.31,,,283.43,,276.67,,,,,,,,,,,298.82,298.79,312.23,,,,,,,,,,,,,275.82,,,,261.96,253.79,,,313.35,310.53,283.105,282.11,289.79499999999996,296.96000000000004,318.92,322.26,328.71,,,320.85,344.92,352.06,268.4,354.9,345.075,312.44,,306.88,,,,,,,,,,,,,,,,,,303.5,298.48,,,,,,,,,,302.11,316.74,,,,,,L8
2018-10-25 22:11:42+00:00,,,,,,,,,,,,,,,,293.62,264.21,303.22,320.62,,,,,300.43,299.74,304.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.03,318.59,,,316.49,331.5,,,,,316.35,303.89,320.61,,,,,,,,,,328.42,319.35,,,,,,,,,,,,,,,,334.44,,,,,,,,,,,,,,,,,,,,,,,305.39,,,268.4,,327.26,312.44,,306.88,,,,,,,,,,,,,,,,,,,,322.43,,,,,,,,,,,,,,,,L8
2019-02-14 22:11:33+00:00,,,,,,,,,,,,,,,,293.62,264.21,303.22,320.62,,,,,300.43,299.74,304.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.35,303.89,320.61,,,,,,,,,,328.42,319.35,,,,,,,,,,,,,,,,334.44,,,,,,,,,,,,,,,,,,316.25,322.29,326.31,,,331.55,344.7,,325.83,,,,,,,,,,,,,,,,,,315.48,309.97,,,,,,322.43,,,,,,,,,,,,306.11,,,,L8
2019-03-02 22:11:29+00:00,,,,,,,,,,,,,,,316.25,293.62,264.21,303.22,320.62,,,,,300.43,299.74,304.11,,,,,,,,,,,300.07,309.85,308.63,306.48,311.96,308.66,,,,,,,,,,,,,,,,,,,,,,,,,,,260.75,269.71,283.01,289.17,,,,,,,,,,,316.35,303.89,320.61,,,,,,,,,,328.42,319.35,,,,,,,,,,,,,,,,323.95500000000004,322.28,,,,261.19,270.91,270.67,312.94,317.84,314.38,315.11,324.76,,,,,,316.25,322.29,326.31,,,331.55,344.7,,325.83,,,,,,,,,,,,,,,,,,315.48,309.97,,,,,,322.43,,,,,,,,,,,,306.11,,,,L8
2019-04-19 22:11:14+00:00,,,,,,,,,,,,,,,316.25,293.62,264.21,303.22,320.62,,,,,300.43,299.74,304.11,,,,,,,,,,,300.07,309.85,308.63,306.48,311.96,308.66,,,,,,,,,,,,,,,,,,,,,,,,,,,260.75,269.71,283.01,289.17,308.42,333.09,339.49,359.89,327.89,323.12,,,,,316.35,303.89,320.61,,,,,,,,,,328.42,319.35,,,,,,,316.46,,,,,,,,,323.95500000000004,322.28,,,,261.19,270.91,270.67,312.94,317.84,314.38,315.11,324.76,,,,,,322.4,325.735,327.435,,,332.525,344.685,356.44,317.19,321.1,,328.91,340.78,304.5,300.97,,348.23,,,,,,,,,,315.48,309.97,,,,,,322.43,,,,,,,,,,321.41,,306.11,,,,L8
2019-08-09 22:11:55+00:00,,,,,,,,,,,,,,,316.25,,,,,,,,,,,,,,,,,,,,,,300.07,309.85,308.63,306.48,311.96,308.66,,,,,,,,,,,,,,,,,,,,,,,,,,,260.75,269.71,296.98,289.17,308.42,330.15999999999997,339.49,359.89,327.89,323.12,,,,,,,,,,,,,,,,,,,,,,,,,316.46,,,,,,,,,313.47,322.28,,,,261.19,270.91,283.385,312.94,317.84,314.38,315.11,324.76,,,,,,322.4,325.735,327.435,,,332.525,344.685,356.44,317.19,321.1,,328.91,340.78,304.5,300.97,,348.23,,,,,,,,,,315.48,309.97,,,,,,,,,,,,,,,,321.41,,306.11,,,,L8
2020-07-26 22:11:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.53,314.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.46,299.26,,,,,,,341.97,300.78,,,,,,,,,,,,,,,273.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.22,286.63,276.88,,,,288.73,,,,,L8
2020-12-01 22:12:09+00:00,,,,,,,,,,,,,,293.22,308.7,310.83,274.63,,,,317.03,298.13,,,,,,,,,295.54,305.78,,284.43,312.995,309.975,,,,,322.0,324.16,,,,,,,,,,,,,,,,,,,,,,,,,,280.46,299.26,,,,,,,341.97,300.78,,,,309.03,328.61,,,,,,,,,,273.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.56,309.65,,,,,,,,,,,,,282.22,286.63,276.88,,,,288.73,,,,,L8
2021-01-18 22:11:57+00:00,,,,,,,,,,,,,,293.22,308.7,310.83,274.63,,,,317.03,298.13,,,,,,,,,295.54,305.78,,284.43,312.995,309.975,283.36,279.73,,,322.0,300.96500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,280.46,299.26,266.61,273.88,277.99,,,,341.97,300.78,,,,309.03,328.61,,,,297.15,270.42,,,,,273.04,,,,,,,,,,313.18,313.42,,,,,,,,,,,,,,,,,293.7,278.6,293.37,292.37,293.85,301.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.56,309.65,,,,,,,,,,,,,282.22,286.63,276.88,,,320.64,288.73,,,,,L8
2021-02-03 22:11:56+00:00,,,,,,,,,,,,,,293.22,308.7,310.83,274.63,,,,317.03,298.13,,,,,,,,,295.54,305.78,,284.43,287.46,305.72,283.36,279.73,,,322.0,300.96500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.61,273.88,277.99,,,,,,,,,309.03,328.61,,,,297.15,270.42,,,,,,,,,,,,,,300.59,306.875,312.94500000000005,,,,,,,,,,,,,,,,,293.7,278.6,293.37,292.37,293.85,301.54,,274.0,279.14,288.1,317.31,322.18,327.67,,,,,,,,,,,,,,,,,,,,,,325.56,309.65,,,,,,,,,,,,,,,,,296.51,320.64,,,,,,L8
2021-02-19 22:11:51+00:00,,,,,,,,,,,,,,293.22,308.7,310.83,274.63,,,,317.03,298.13,,,,,,,,,295.54,305.78,,284.43,287.46,305.72,283.36,279.73,,,322.0,300.96500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.61,273.88,277.99,,,,,,,,,309.03,328.61,,,,297.15,270.42,,,,,,,,,,,,,,300.59,306.875,312.94500000000005,,,,,,,,,,,,,,,,,293.7,278.6,293.37,292.37,293.85,301.54,,274.0,279.14,288.1,317.71500000000003,321.475,326.35,,,331.34,342.7,,322.96,280.58,305.9,,,,,,,,,,,,,,325.56,309.65,,,,,,,,,,,,,,,,,296.51,317.135,,,,,,L8
2021-03-23 22:11:37+00:00,,,,,,,,,,,,,,293.22,308.7,310.83,274.63,,,,317.03,298.13,,,,,,,,,295.54,305.78,,284.43,287.46,305.72,283.36,279.73,,,322.0,300.96500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.61,273.88,277.99,,,,,,,,,309.03,328.61,,,,297.15,270.42,,,,,,,,,,,,,,300.59,306.875,312.94500000000005,,,,,,,,,,,,,,,,,293.7,278.6,293.37,292.37,293.85,301.54,,274.0,279.14,288.1,317.71500000000003,321.21,326.39000000000004,,,331.29999999999995,341.93,347.64,337.01,280.58,305.9,,,,,,,,,,,,,,325.56,309.65,,,,,,,,,,,,,,,,,296.51,317.135,,,,,,L8
2021-05-26 22:11:31+00:00,,,,,,,,,,,,,,293.22,308.7,310.83,274.63,,,,317.03,298.13,,,,,,,,,295.54,305.78,,284.43,287.46,305.72,283.36,279.73,,,322.0,300.96500000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.61,273.88,277.99,,,,,,,,,309.03,328.61,,,,297.15,270.42,,,,,,,,,,,,,,300.59,306.875,312.94500000000005,,,,,,,,,,,,,,,,,293.7,278.6,293.37,292.37,293.85,301.54,,274.0,279.14,288.1,317.71500000000003,321.21,326.39000000000004,,,331.29999999999995,341.93,347.64,337.01,280.58,305.9,,,300.57,,,,,,,,,,,325.56,309.65,,,,,,,,,,,,,,,,,296.51,317.135,,,,,,L8
2021-06-11 22:11:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.36,279.73,,,,277.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.61,273.88,277.99,,,,,,,,,,,,,,297.15,270.42,,,,,,,,,,,,,,300.59,306.875,312.94500000000005,,,,,,,,,,,,,,,,,293.7,278.6,293.37,292.37,293.85,301.54,,274.0,279.14,288.1,317.71500000000003,321.21,326.39000000000004,,,331.29999999999995,341.93,347.64,337.01,280.58,305.9,,,299.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.51,317.135,,,,,,L8
2021-10-17 22:12:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,332.93,283.09,,,,,,,,,,,,277.47,276.13,275.28,268.86,295.57,313.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.51,,,,,,,,,,,322.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.24,320.57,312.97,319.06,325.13,,,,,,,,,,,,,,,,,,299.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.03,,,,,,,L8
2021-11-18 22:12:08+00:00,,,,,,,,,,,,,,,,302.59,290.5,,,,,,,332.93,283.09,,289.99,329.18,,,,,,,,,269.385,274.82,277.505,281.545,297.11,307.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.65,,,,,,,,,303.94,,322.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.96,327.71,310.54,,,,,,307.57,323.74,320.57,323.84000000000003,321.78499999999997,326.65999999999997,326.27,,,,,,,,,,,,,,,,,299.725,,,,,,,,,,,,,,,,,,,,,,339.34,,,,,,,334.395,,,,,,,L8
2022-02-14 22:12:01+00:00,,,,,,,,,,,,,,,,302.59,290.5,,,,,,,332.93,283.09,,287.895,311.735,314.21,,,,,,,,273.69,277.75333333333333,281.92333333333335,288.04,295.8533333333333,303.57666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.1166666666667,,,,,,,,,303.94,,322.95,,,,,,,,,,281.42,,,,,,,,,,,,,,,,,,,337.96,327.71,310.54,,,,,,309.845,323.6466666666667,324.63,324.9866666666667,325.82,327.4633333333333,327.76,,330.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.34,,,,,,,334.395,,,,,,,L9
2022-04-03 22:11:45+00:00,,,,,,,,,,,,,,,,302.59,290.5,,,,,,,332.93,283.09,,287.895,311.735,314.21,,,,,,,,273.69,277.75333333333333,281.92333333333335,288.04,295.8533333333333,303.57666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.1166666666667,,,,,,,,,303.94,,322.95,,,,,,,,,,281.42,,,,,,,,306.58,314.63,319.7,,,,,,,,,337.96,327.71,310.54,,,,,,309.845,323.6466666666667,324.63,324.9866666666667,325.82,327.4633333333333,327.76,281.14,311.37,291.78,327.38,333.08,340.33,,,335.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.34,,,,,,,323.72666666666663,326.51,,,,,,L9
2022-05-05 22:11:31+00:00,,,,,,,,,,,,,,,,302.59,290.5,,,,,,,,,,287.895,311.735,314.21,,342.1,,,,,,282.4766666666667,286.0566666666667,292.17333333333335,301.49333333333334,303.71,302.15333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,275.46,275.73,291.52,293.2,282.23333333333335,298.37,334.43,335.24,359.93,336.64,326.44,,,303.94,,,,,292.91,294.18,280.53,,298.55,,,281.42,,,,,,,,306.58,314.63,319.7,,,,,,,,,337.96,327.71,310.54,,,264.43,273.0,283.21,307.19666666666666,319.04333333333335,329.33500000000004,333.33,327.90000000000003,335.77,327.76,281.14,311.37,291.78,327.38,333.08,340.33,,,335.37,,,,,,,335.03,321.05,,,346.16,,,,,,,,,,,,,,,,,,,339.34,,,,,284.22,,325.3233333333333,326.51,,,,,282.18,L9
2022-06-22 22:11:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,285.8,294.29,314.21,,342.1,,,,,,297.95000000000005,301.43666666666667,310.07,305.125,306.24,302.265,,,,,,,,,,,,,,,,,,,,,,,,,,275.46,275.73,291.52,293.2,289.18333333333334,298.37,334.43,335.24,359.93,320.885,318.145,,,,,,,,292.91,294.18,280.53,,298.55,,,281.42,,,,,,,,306.58,314.63,319.7,,,,,,,,,,,,,,264.43,273.0,283.21,307.01,319.445,329.33500000000004,332.64,329.595,339.55999999999995,329.25,281.14,311.37,291.78,327.38,333.08,340.33,,,335.37,,,,,,,335.03,305.815,,,346.16,,,,,,,,,,,,,,,,,,,,,,,,284.22,,325.105,326.51,,,,,282.18,L9
2022-07-08 22:11:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,285.8,294.29,314.21,,342.1,,,,,,297.95000000000005,301.43666666666667,310.07,305.125,306.24,302.265,,,,,,,,,,,,,,,,,,,,,,,,,,275.46,275.73,291.52,293.2,289.18333333333334,298.37,334.43,335.24,359.93,320.885,318.145,,,,,,,,292.91,294.18,280.53,,298.55,,,281.42,,,,,,,,306.58,314.63,319.7,,,,,,,,,,,,,,264.43,273.0,283.21,307.01,319.445,329.33500000000004,332.64,329.595,339.55999999999995,329.25,281.14,311.37,291.78,327.38,333.08,340.33,,,335.37,,,,,,288.41,335.03,305.815,,,346.16,,,,,,,,,,,,,,,,,,,,,,,,284.22,,325.105,326.51,,,,,282.18,L9
2022-08-09 22:11:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,285.8,294.29,314.21,,342.1,,,,,,297.95000000000005,301.43666666666667,310.07,305.125,306.24,302.265,,,,,,,,,,,,,,,,,,,,,,,,,,275.46,275.73,291.52,293.2,289.18333333333334,301.67,334.43,335.24,359.93,320.885,318.145,,,,,,,,273.83000000000004,296.33000000000004,296.0,,298.55,,,281.42,,,,,,,,306.58,314.63,322.635,,,,,,,,,,,,,,264.43,273.0,283.21,307.01,319.445,329.33500000000004,332.64,329.595,339.55999999999995,329.25,281.14,311.37,291.78,337.32,336.505,329.15999999999997,,,335.37,,,,318.47,342.93,302.57500000000005,333.77,305.815,,,346.16,,,,,,,,,,,,,,,,,,,,,,,,284.22,,325.105,326.21500000000003,,,,,282.18,L9
2022-09-10 22:12:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.1,,,,264.58,250.61,312.23,310.34499999999997,319.725,309.22,319.14,309.06,,,,,,,,,,,,,,,,,,,,,,,,,,269.685,281.17,301.935,296.65,299.75,301.67,334.43,335.24,359.93,320.885,318.145,,,,,,,,273.83000000000004,296.33000000000004,296.0,,298.55,,,,,,,,,,,306.58,314.63,322.635,,,,,,,,,,,,,,273.53499999999997,287.025,295.815,301.9,315.43,329.98,338.0,325.3,341.73,,281.14,291.8,291.78,337.32,336.505,329.15999999999997,,,335.37,,,,318.47,342.93,302.57500000000005,333.77,305.815,,,346.16,,,,,,,,,,,,,,,,,,,,,,335.07,337.68,284.22,,325.105,326.21500000000003,254.42,,,,282.18,L9
2023-05-16 22:11:04+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.46,,,,310.05,,,,310.0,336.23,308.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-05-24 22:11:17+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.46,,,,292.745,,,,306.755,336.23,299.07000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-06-09 22:11:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.19,248.83,267.46,,296.11,,311.4,319.3,327.06,,,336.05499999999995,,,,292.745,,,278.0,307.8333333333333,334.95000000000005,298.92333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.22,,,,,,,L9
2023-08-28 22:11:44+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.19,248.83,267.46,,296.11,,311.4,319.3,327.06,,,333.53666666666663,,,,292.745,,,287.6,307.8333333333333,334.95000000000005,298.92333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.22,,,,,,,L9
2023-09-05 22:11:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.19,248.83,267.46,,296.11,,311.4,319.3,327.06,,,333.53666666666663,,,,292.745,,,287.6,307.8333333333333,334.95000000000005,298.92333333333335,,,,,,,,353.31,,,,,,,,,,,,,,,,,,,,,,,320.22,,,,,,,L8
