dates,satname,nzd0105-0000,nzd0105-0001,nzd0105-0002,nzd0105-0003,nzd0105-0004,nzd0105-0023,nzd0105-0024,nzd0105-0025,nzd0105-0026,nzd0105-0027,nzd0105-0028,nzd0105-0029,nzd0105-0066,nzd0105-0067,nzd0105-0068,nzd0105-0073,nzd0105-0074,nzd0105-0075,nzd0105-0076,nzd0105-0078,nzd0105-0079,nzd0105-0080,nzd0105-0081,nzd0105-0082,nzd0105-0083,nzd0105-0084,nzd0105-0099,nzd0105-0100,nzd0105-0101,nzd0105-0102,nzd0105-0103,nzd0105-0104,nzd0105-0105,nzd0105-0118,nzd0105-0119,nzd0105-0120,nzd0105-0133,nzd0105-0134,nzd0105-0135,nzd0105-0136,nzd0105-0137,nzd0105-0138,nzd0105-0005,nzd0105-0006,nzd0105-0007,nzd0105-0042,nzd0105-0043,nzd0105-0044,nzd0105-0045,nzd0105-0046,nzd0105-0047,nzd0105-0048,nzd0105-0049,nzd0105-0050,nzd0105-0051,nzd0105-0052,nzd0105-0053,nzd0105-0054,nzd0105-0055,nzd0105-0056,nzd0105-0057,nzd0105-0058,nzd0105-0059,nzd0105-0060,nzd0105-0061,nzd0105-0062,nzd0105-0063,nzd0105-0125,nzd0105-0126,nzd0105-0130,nzd0105-0131,nzd0105-0132,nzd0105-0165,nzd0105-0166,nzd0105-0167,nzd0105-0168,nzd0105-0169,nzd0105-0170,nzd0105-0069,nzd0105-0070,nzd0105-0071,nzd0105-0072,nzd0105-0085,nzd0105-0086,nzd0105-0087,nzd0105-0091,nzd0105-0092,nzd0105-0093,nzd0105-0094,nzd0105-0095,nzd0105-0096,nzd0105-0097,nzd0105-0098,nzd0105-0115,nzd0105-0116,nzd0105-0117,nzd0105-0008,nzd0105-0021,nzd0105-0022,nzd0105-0030,nzd0105-0150,nzd0105-0151,nzd0105-0152,nzd0105-0031,nzd0105-0032,nzd0105-0033,nzd0105-0064,nzd0105-0065,nzd0105-0009,nzd0105-0010,nzd0105-0011,nzd0105-0108,nzd0105-0109,nzd0105-0110,nzd0105-0111,nzd0105-0112,nzd0105-0127,nzd0105-0128,nzd0105-0129,nzd0105-0139,nzd0105-0140,nzd0105-0141,nzd0105-0142,nzd0105-0143,nzd0105-0144,nzd0105-0145,nzd0105-0146,nzd0105-0147,nzd0105-0148,nzd0105-0154,nzd0105-0155,nzd0105-0156,nzd0105-0012,nzd0105-0013,nzd0105-0157,nzd0105-0158,nzd0105-0159,nzd0105-0160,nzd0105-0161,nzd0105-0162,nzd0105-0163,nzd0105-0164,nzd0105-0171,nzd0105-0172,nzd0105-0173,nzd0105-0174,nzd0105-0175,nzd0105-0176,nzd0105-0177,nzd0105-0178,nzd0105-0015,nzd0105-0016,nzd0105-0017,nzd0105-0018,nzd0105-0019,nzd0105-0037,nzd0105-0038,nzd0105-0039,nzd0105-0040,nzd0105-0041,nzd0105-0077,nzd0105-0088,nzd0105-0089,nzd0105-0106,nzd0105-0107,nzd0105-0113,nzd0105-0114,nzd0105-0122,nzd0105-0123,nzd0105-0124,nzd0105-0179,nzd0105-0149,nzd0105-0153,nzd0105-0121,nzd0105-0034,nzd0105-0035,nzd0105-0036,nzd0105-0090
2023-05-16 22:11:04.371000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,309.36,318.27,332.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.31,329.26,327.17,357.81,326.12,320.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.90,339.46,347.90,,,310.05,349.54,376.87,281.70,310.00,336.23,308.73,322.70,305.51,303.23,304.44,340.20,388.51,381.33,371.31,382.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-24 22:11:17.213000,L9,,,,,,,,,,,,,,,,,342.48,280.49,302.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.75,279.77,319.73,346.44,309.17,316.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.44,296.77,301.88,268.74,303.51,263.44,289.41,315.59,299.04,292.61,296.74,316.63,381.18,371.34,367.00,372.92,,,,,,,,,,,372.44,,,,,,,,,,,,,,,,,
2023-06-09 22:11:12.914000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.79,296.79,334.69,341.14,350.32,370.22,,,,,,,,,,,,,,,,,,,,,,,,,,273.12,292.60,313.97,309.58,299.60,299.71,323.09,314.06,350.85,323.34,323.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.93,320.65,347.03,265.19,248.83,267.46,284.48,296.11,289.89,311.40,319.30,327.06,335.48,337.94,332.65,351.18,,,381.39,383.47,,278.00,309.99,333.67,298.63,321.87,304.76,300.37,305.18,319.79,388.55,383.49,372.44,382.52,,,,,,,,,,,,,,,,,,,,,,320.22,355.00,,,,,
2023-06-17 22:11:17.056000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.75,303.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.10,279.86,284.21,298.94,371.70,358.46,357.62,356.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-04 22:11:40.478000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.66,302.18,310.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.84,289.86,295.84,322.63,377.79,360.77,361.56,365.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-28 22:11:44.258000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.45,381.52,344.72,365.81,352.36,339.60,,,,,,,,,,,,,,,,,,,,,,,336.92,332.49,333.61,,,,,,,,,,,,,,,,,,,,,,,,,351.59,351.33,370.01,328.50,331.75,,,332.20,343.92,352.54,297.20,362.45,370.40,371.01,346.00,331.77,312.56,,363.88,389.30,389.08,372.83,385.33,,,,,,,,,,,,,,,,,,,,,,370.47,346.59,,,,,
2023-09-05 22:11:46.771000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.22,320.50,313.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.77,293.65,304.65,323.74,371.10,338.63,353.31,377.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-13 22:11:53.459000,L9,,,,,,,,,,,262.55,281.71,,,,,,,,,,,,,,,,,,,,,,,,212.13,,,356.54,345.34,378.39,,,,,,,,,,293.32,300.95,331.58,,,,,,,,,,296.48,300.20,329.26,345.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.82,305.42,308.46,315.91,,,,,,,,,,,,,,,,,,,,,,,,370.02,364.17,353.02,325.08,328.28,334.31,,,341.30,346.22,354.43,358.52,362.72,365.26,374.24,,,,,,,,,,,,,,,,,,,,,,,,,,,290.21,321.28,,,299.00,324.80,205.58,,,,
2023-10-15 22:12:03.081000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.91,338.02,331.25,,,,,,,,,,,,,,,,,280.59,272.85,250.62,292.07,265.03,,306.04,284.05,284.00,295.07,330.57,340.32,357.81,,,370.53,390.71,376.72,362.71,364.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.00,332.60,,,,,
2023-11-08 22:11:57.030000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.59,302.42,310.03,,,,,,,,,,,,,,,,,,,,,,,274.68,278.10,282.90,290.54,315.38,324.92,331.08,,,335.53,345.87,354.29,358.14,359.62,369.43,370.73,385.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.94,329.96,,,,,
2023-11-24 22:12:03.999000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.48,367.57,373.57,,,,,,,,,,,,,,,,,281.97,281.04,261.71,268.97,265.21,,285.56,282.82,290.78,298.83,333.05,351.07,380.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.45,351.80,,,,,
2024-01-03 22:12:03.955000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.48,,,,,,,,,,,,,,,,,,,,,,,,,,,313.77,329.25,336.37,,,338.83,345.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.41,,,,,
2024-02-12 22:11:54.234000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.39,284.32,295.01,303.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.06,,,,,,,,,,,,,,,,,,,,,,332.77,321.92,327.54,,,,,350.07,322.62,352.08,,,,,,,,,,,,,,,,,,247.70,275.45,340.25,326.04,358.76,391.68,382.00,305.24,362.21,368.74,340.99,,,,354.02,359.69,366.54,362.19,366.83,370.54,376.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.96,323.02,,,,,
2024-02-20 22:11:56.095000,L9,,,,,,,,,369.66,297.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.11,283.79,264.77,275.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.73,358.38,368.25,,,,,,,,,,,,,,,354.04,310.92,278.37,295.33,285.11,263.72,,,287.35,279.33,290.40,297.31,350.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.97,335.12,,,,,
2024-02-27 22:18:07.927000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.18,285.47,315.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-28 22:11:48.245000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.78,308.46,312.26,,,,,,,,,,,,,,,,,,,,,,,280.93,279.35,282.90,290.93,318.48,327.21,333.93,,,335.83,345.23,357.64,356.36,359.24,368.98,374.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.05,320.10,,,,,
2024-03-07 22:12:00.069000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.41,302.96,309.61,,,,,,,,,,,,,,,,,,,,,,,,275.40,280.55,286.92,318.02,322.71,330.49,,,331.60,342.15,347.74,323.69,264.08,299.92,370.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.47,314.15,,,,,
2024-03-15 22:11:37.973000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.04,316.10,,,,,,,,,,,,,,,,,,,,,,,,,,,366.80,348.50,,,,357.78,379.98,354.50,364.54,361.33,370.57,370.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.63,,,,,
2024-04-08 22:11:47.225000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.71,337.57,352.02,372.04,,,,,,,,,,,,,,,,,,,,,,,,,,,318.46,,,,,,,,,,,,,,,,,,,,,,,,,,,321.61,324.20,329.98,,,327.57,332.46,337.00,273.05,320.31,358.77,352.82,336.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.02,,,,,
2024-05-01 22:17:35.785000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.87,,,,,,,,,,,,,,,,,,,,,,,,,350.15,339.55,283.18,297.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.49,,,,,,
2024-06-27 22:10:53.037000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.32,302.57,316.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.37,285.91,310.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-21 22:11:24.581000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.02,282.58,288.92,308.59,369.69,350.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-06 22:11:21.454000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.74,317.84,325.79,,,,,,,,,,,,,,,,,,,,,,292.86,293.76,299.42,318.53,289.05,366.50,340.74,350.14,,,341.95,358.31,370.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.81,323.40,,,,,
2024-08-22 22:11:34.534000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.49,334.20,338.12,358.79,325.77,321.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.63,329.76,,,334.80,345.65,355.94,357.77,,267.62,323.28,335.56,305.48,300.05,306.56,346.10,386.24,374.20,370.31,380.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-23 22:11:42.698000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.39,388.76,390.13,379.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.52,320.82,327.42,,,328.43,340.95,346.40,351.04,315.81,362.86,366.86,350.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-18 22:11:59.014000,L9,,,,,,,,,,320.56,353.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.28,366.49,,320.31,320.96,325.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.10,306.00,308.29,,,,,,,,,,,,,,,,,,,,,,,,276.37,284.20,295.85,315.55,327.95,329.55,,,333.37,345.51,351.63,356.40,360.95,367.97,373.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.38,273.39,,,,,
2024-12-04 22:12:00.480000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.78,308.38,314.07,,304.04,322.97,,,,,,,,,,,,,,,,,,,,282.74,281.18,285.55,295.91,318.87,334.11,336.90,,,338.11,349.27,355.76,361.25,365.44,375.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.55,299.44,,327.38,,,
2025-01-05 22:11:55.058000,L9,,,,,,292.01,289.58,324.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.31,310.10,315.00,313.21,342.34,310.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.76,300.81,306.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.96,272.67,280.69,335.27,,335.10,328.31,325.14,339.15,346.03,348.45,347.06,365.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-21 22:12:01.239000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.29,307.11,312.90,,,,,,,,,,,,,,,,,,,,,,,,278.48,281.37,290.41,312.34,324.71,333.63,,,334.46,345.83,353.74,358.81,360.91,369.28,371.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.46,293.06,,,,,
2025-01-29 22:11:52.495000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.56,277.43,267.73,271.79,273.20,286.52,,,,,,,,,,,,,,,,,,,,,,,,,,300.26,330.93,,,266.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.34,358.48,368.39,285.89,302.42,306.02,310.85,316.31,316.08,317.17,321.21,328.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-06 22:11:55.429000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.55,310.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.46,307.54,,,,,,,,,,,,,,,,,,317.18,315.72,,,,,,278.55,282.68,290.72,314.46,327.53,332.75,,,335.50,343.44,301.68,322.98,272.42,301.74,371.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.44,,,,,,
2025-02-22 22:11:57.370000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.96,307.18,,,,,,,,,,,,,,,,,,,,,,,,,276.50,282.82,290.34,315.91,324.53,330.89,,,335.44,345.23,351.55,357.59,360.25,368.90,369.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.20,,,,,,
2025-03-01 22:18:03.406000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.40,337.15,292.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-03-02 22:11:40.284000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,324.06,,,,,,,,,,,,,,,,275.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.17,,,,,,,,,,,,,,,,,,310.92,321.04,371.36,,,,,,,,,,,,,,,,,293.81,305.19,308.33,306.11,265.84,,291.05,279.80,291.81,297.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.88,339.03,,,,,
2025-03-10 22:11:52.276000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.36,293.77,323.98,370.89,383.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.78,298.04,296.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.91,343.95,311.81,,,,,,,,,,,,,,240.51,283.32,324.32,,,347.36,339.81,333.69,330.41,324.65,336.11,352.57,374.77,,,,,,,331.30,285.83,334.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.68,,,,,
2025-04-11 22:11:41.675000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.74,341.77,366.75,344.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-27 22:11:32.816000,L9,,,,,,264.74,277.47,,,,,,,,,,,,,,,,,,,,325.82,330.54,320.22,314.65,326.75,354.89,,,,,,,,,,,,,,,,,,,,,,271.95,370.51,,,,,,,,,,,,,,,,,,293.30,333.93,339.94,359.29,324.42,323.33,,,,,,,,,,,,,,303.78,288.50,,,,,,331.72,,,,320.88,,,,,,,,,,,,,,,,,,,,,,,314.88,338.69,350.41,,335.61,331.83,355.88,,,352.80,,,360.61,321.67,347.92,326.38,334.92,308.00,303.92,308.27,348.16,384.06,380.13,374.42,386.24,,,,,,,,,,,,,,,,,,,,,,,322.10,,,,,
2025-05-05 22:11:12.639000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.00,305.17,309.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.89,290.98,290.83,307.24,375.96,359.66,361.35,372.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21 22:11:16.046000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.28,317.40,311.67,342.69,305.34,311.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.64,315.81,299.26,290.37,297.07,313.64,378.18,365.43,363.56,372.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29 22:11:15.744000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.46,325.77,340.06,370.84,339.27,364.46,,,,,,,,,,,,,,,,,,,,,,,312.82,321.64,375.68,,,,,,,,,,,,,,,,,,,,,366.32,353.93,367.23,352.02,346.43,353.27,363.54,378.40,378.11,,,346.03,361.53,,353.68,350.95,361.72,352.31,351.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.15,322.89,,,,,
2025-08-01 22:11:42.925000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.96,322.11,314.42,352.47,312.67,318.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.91,339.16,348.73,365.36,,,,,,,,,,,286.10,304.92,300.43,271.14,300.19,263.36,300.27,317.42,310.03,299.90,296.96,324.34,380.12,367.35,364.52,380.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-17 22:11:54.672000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.17,256.13,238.27,326.73,329.33,333.83,326.92,,331.74,,,,,,,,,,,,,,,,,,,,,,,,,,262.72,272.30,303.60,,,289.32,333.88,344.17,367.75,342.85,355.17,,,,,,,,,,,,,,,,303.03,333.86,307.22,,,,,346.90,354.53,357.23,,,,,,,,,,,,,323.20,292.05,338.05,292.32,283.63,288.59,296.88,308.62,353.65,351.08,,,368.49,348.00,373.27,367.55,383.52,,,324.73,341.26,339.40,295.81,335.37,374.56,331.91,348.86,,,,,,,,,,,,,,,,,,,,,,,,305.05,269.31,,,,,341.21,374.25,,,,,
2025-09-02 22:11:59.494000,L9,,,,,,,,,,,,,,,,305.45,321.32,322.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.32,337.68,349.76,365.71,338.82,374.93,,,,,,,,,,,,,,,,,,,,,,,383.29,350.73,313.84,,,,,,,,,,,,,,,,,,,,,,,,,,,317.73,324.68,327.95,,,324.97,340.32,351.22,276.26,320.99,366.70,330.83,340.40,339.26,,,357.22,386.47,381.80,372.39,390.48,,,,,,,,,,,,,,,,,,,,,,,316.46,,,,,
2025-09-18 22:12:01.813000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.24,321.71,318.28,,,324.53,338.34,275.17,267.45,314.80,360.22,338.03,344.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-04 22:12:06.102000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.59,307.54,313.58,,,,,,,,,,,,,,,,,,264.42,263.06,279.61,305.08,277.97,274.88,276.10,284.19,295.31,321.18,331.56,331.79,,,336.92,346.76,351.78,358.32,362.48,368.45,371.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.53,317.74,,,,,
2025-10-19 22:18:14.408000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.87,348.89,314.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.33,,,,,,,,,,,,,339.65,349.58,343.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.76,303.36,,,,,,,,,,,,,,,,,,,,352.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.44
2025-11-05 22:12:10.440000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.28,271.79,273.11,279.55,291.63,290.72,302.72,267.61,,,,,,,,,,,,,,,,,,,,,,,,,,269.40,,,269.03,267.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.66,295.62,325.27,,366.49,341.14,341.94,336.91,335.86,340.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.29,297.94,289.95,,344.16,,279.11,,,,
