dates,satname,nzd0157-0000,nzd0157-0001,nzd0157-0002,nzd0157-0003,nzd0157-0004,nzd0157-0005,nzd0157-0006,nzd0157-0007,nzd0157-0008,nzd0157-0009,nzd0157-0010,nzd0157-0011,nzd0157-0012,nzd0157-0013,nzd0157-0014
2024-05-03 22:05:14.049000,L9,,287.06,294.17,298.33,289.66,286.54,291.74,293.06,293.03,286.07,293.97,,,231.38,
2024-05-03 22:05:38.004000,L9,,287.17,294.23,298.45,289.75,287.04,291.95,293.22,293.31,286.12,294.27,,,231.56,
2024-05-11 22:04:51.948000,L8,,286.77,290.15,296.92,288.84,281.28,291.66,,,,,,,,
2024-05-11 22:05:15.899000,L8,,289.03,291.72,298.34,290.17,283.33,293.31,,,,,,,,
2024-05-27 22:04:41.027000,L8,316.00,298.36,295.40,302.94,292.25,278.48,,,,,,,,,
2024-06-28 22:04:55.519000,L8,,292.63,293.52,299.76,291.27,290.54,293.82,,,,,,,,
2024-07-22 22:05:04.464000,L9,313.25,295.24,297.51,300.73,292.80,290.88,295.87,,,,,,240.78,230.14,
2024-07-22 22:05:28.427000,L9,314.66,297.92,299.37,302.31,294.33,291.99,297.25,,,,,,252.12,232.39,
2024-07-30 22:05:15.126000,L8,,289.13,289.75,297.94,288.46,280.28,,,,,,,,,
2024-07-30 22:05:39.076000,L8,,288.76,289.73,298.07,288.15,279.44,,,,,,,,,
2024-09-08 22:05:48.031000,L9,315.46,300.54,303.36,302.79,296.34,295.36,292.43,,,,,,253.18,243.70,257.23
2024-09-16 22:05:33.937000,L8,,,,,,,,,,395.40,352.35,349.00,342.90,299.51,284.98
2024-09-16 22:05:57.896000,L8,,,,,,,,,,389.05,352.55,349.65,346.13,299.96,285.53
2024-09-24 22:05:25.519000,L9,293.94,290.45,295.25,298.22,290.77,290.81,289.94,291.31,294.79,287.44,,,,,259.30
2024-09-24 22:05:49.470000,L9,294.26,289.89,294.95,297.41,290.03,290.23,289.90,290.44,294.00,286.88,,,,,259.19
2024-10-26 22:05:48.252000,L9,290.32,291.92,293.19,298.70,289.60,287.27,296.88,,,,,,,,
2024-10-26 22:06:12.211000,L9,292.95,292.13,293.44,298.56,289.72,287.47,296.95,,,,,,,,
2024-12-05 22:05:45.408000,L8,,,,,,,,,,,,,,228.50,
2024-12-13 22:05:46.012000,L9,,,292.10,298.37,288.10,287.15,293.08,,,,,,,,
2024-12-21 22:06:04.889000,L8,,294.85,291.91,302.06,292.46,292.13,299.38,,,,,,,,
2025-01-14 22:06:13.228000,L9,318.06,302.77,302.48,305.90,297.29,295.96,302.89,299.11,300.89,294.92,303.51,295.89,262.38,,
2025-01-22 22:05:37.651000,L8,,285.35,301.59,300.57,290.03,292.15,299.10,,,,,,,,
2025-01-22 22:06:01.605000,L8,,292.50,297.70,300.67,291.07,291.74,298.68,,,,,,,,
2025-02-23 22:05:55.493000,L8,,,,,,,,,,,,,245.09,233.15,
2025-03-19 22:05:30.904000,L9,,,294.01,300.31,289.54,288.04,290.71,,,,,,,,259.99
2025-03-19 22:05:54.855000,L9,,,292.61,299.28,288.34,285.55,288.71,,,,,,,,258.83
2025-05-06 22:05:18.638000,L9,,328.01,338.26,354.97,350.73,304.00,342.51,304.61,308.80,316.78,323.54,342.58,312.86,302.81,329.69
2025-05-06 22:05:42.584000,L9,333.68,308.36,310.22,308.75,305.87,297.01,301.23,297.73,303.76,301.63,308.30,305.58,295.80,253.51,280.38
2025-05-30 22:05:06.698000,L8,,291.05,295.47,297.09,290.43,288.87,289.29,,,,,,239.28,228.54,
2025-06-23 22:05:18.348000,L9,300.47,288.15,289.54,295.22,288.51,282.07,,,,,,,,,
2025-08-02 22:05:33.990000,L8,315.70,293.45,296.01,301.46,292.53,289.01,295.24,,,,,,251.83,227.88,
2025-08-02 22:05:57.944000,L8,315.72,293.13,295.75,301.31,292.41,288.86,295.02,,,,,,251.01,227.25,
2025-08-18 22:05:41.342000,L8,333.02,319.96,313.85,318.69,312.81,309.40,309.57,314.92,367.96,334.76,314.52,318.43,310.42,280.10,281.21
2025-09-19 22:05:51.369000,L8,314.15,295.18,294.35,302.41,284.52,287.09,296.48,,,,,,,,
2025-11-06 22:06:19.899000,L8,,,,,,,,,,,,,,224.16,
2025-11-14 22:06:00.505000,L9,,288.61,290.81,298.16,290.70,287.95,291.30,,,,,,,,262.29
