dates,satname,nzd0255-0000,nzd0255-0001,nzd0255-0002,nzd0255-0003,nzd0255-0004,nzd0255-0005,nzd0255-0006,nzd0255-0007,nzd0255-0008,nzd0255-0009,nzd0255-0010,nzd0255-0011,nzd0255-0012,nzd0255-0013,nzd0255-0014,nzd0255-0015,nzd0255-0016,nzd0255-0017,nzd0255-0018,nzd0255-0019,nzd0255-0020,nzd0255-0021,nzd0255-0022
2016-12-17 21:53:55.739000,L8,257.17,224.04,222.78,259.94,279.59,273.19,272.57,283.42,276.86,277.33,299.17,328.93,323.98,321.73,326.67,323.71,329.57,320.62,317.56,320.30,322.46,318.26,320.87
2016-12-17 21:54:19.694000,L8,257.21,224.08,222.54,260.31,280.22,273.98,273.06,283.53,277.75,278.21,300.28,329.71,324.69,322.07,327.90,324.19,330.16,321.08,318.51,320.69,323.40,319.27,321.69
2017-02-03 21:53:41.480000,L8,250.51,220.89,233.37,262.07,283.35,277.27,277.20,285.68,278.59,285.44,301.73,331.23,322.40,322.57,329.25,326.59,332.56,344.43,328.21,364.11,325.10,326.50,367.05
2017-02-03 21:54:05.431000,L8,250.65,220.48,233.36,262.00,283.95,278.48,277.71,286.05,279.05,285.81,305.01,332.08,323.46,323.47,330.72,327.57,332.98,344.46,349.64,365.24,353.17,326.58,
2017-06-11 21:53:21.571000,L8,259.10,220.60,229.38,264.71,284.97,280.70,284.21,285.39,277.83,283.18,313.34,336.01,331.78,330.70,334.40,332.55,333.63,327.83,326.41,327.18,327.19,324.03,327.44
2017-06-11 21:53:45.526000,L8,258.86,220.05,229.13,264.04,284.72,280.51,284.02,285.12,277.74,282.89,312.74,335.83,331.55,330.56,334.16,332.18,333.55,327.47,326.16,326.87,327.09,323.88,327.02
2017-08-14 21:53:43.292000,L8,257.68,229.52,224.90,263.24,281.96,279.69,282.29,285.56,277.83,281.26,315.86,335.73,334.22,332.27,333.27,332.73,334.88,328.34,327.06,327.92,328.69,325.36,334.70
2017-08-14 21:54:07.255000,L8,258.20,230.42,225.71,264.01,282.67,280.26,283.87,286.08,278.17,281.69,316.45,336.15,334.81,333.73,333.56,333.51,335.56,329.18,327.73,328.47,329.19,325.86,335.39
2017-08-30 21:53:46.660000,L8,245.84,199.74,199.35,242.90,264.90,266.42,214.65,270.85,267.30,265.18,282.17,318.03,313.76,311.67,315.49,313.82,320.34,313.04,311.59,312.58,315.20,310.62,315.44
2017-10-01 21:53:54.824000,L8,264.04,231.43,227.14,263.09,279.96,277.21,271.65,284.62,277.69,280.04,309.61,332.83,325.56,324.55,329.64,325.57,331.62,324.18,321.73,321.16,324.48,321.90,325.29
2017-10-01 21:54:18.775000,L8,264.06,231.12,227.11,263.19,280.01,277.43,271.88,284.86,277.91,280.27,309.94,333.21,326.14,325.11,330.05,325.77,331.76,324.45,322.46,321.34,324.73,322.18,325.55
2017-12-04 21:53:49.317000,L8,260.61,222.00,226.22,264.29,281.98,270.99,273.62,284.73,275.55,277.56,297.19,328.33,322.27,321.62,327.13,323.92,328.28,321.70,316.59,319.27,322.65,319.04,322.02
2017-12-04 21:54:13.271000,L8,261.78,225.97,228.90,265.86,284.15,274.04,275.87,286.40,276.63,279.14,301.76,330.75,323.45,322.66,329.53,324.97,329.80,323.30,318.64,320.60,324.01,320.79,323.83
2018-03-26 21:53:33.717000,L8,265.99,233.46,241.56,263.21,286.92,282.97,290.54,288.72,281.43,284.28,318.70,338.89,331.63,329.60,334.37,332.62,334.63,328.82,325.59,325.23,327.12,323.00,326.70
2018-04-11 21:53:01.396000,L8,260.99,227.60,224.85,260.93,281.89,278.28,277.51,284.92,278.17,282.52,311.44,335.60,328.71,327.77,333.50,330.20,333.02,329.71,326.15,324.16,326.04,324.41,327.44
2018-04-11 21:53:25.350000,L8,260.90,227.75,224.36,260.78,281.46,277.86,276.85,284.60,278.00,282.24,310.86,335.32,328.17,327.20,333.14,328.88,332.52,329.20,325.84,323.02,325.73,323.86,326.93
2018-05-29 21:52:29.440000,L8,266.90,232.07,234.85,270.51,289.21,282.60,290.88,286.99,279.99,285.02,317.10,337.67,334.43,331.59,335.57,334.52,334.75,331.42,329.25,330.00,328.99,328.03,334.46
2018-06-30 21:53:07.704000,L8,261.05,237.40,238.67,272.27,288.28,280.71,297.22,291.66,280.78,283.74,320.57,339.29,332.14,331.97,334.64,338.92,336.49,332.97,330.21,331.50,330.20,328.36,337.06
2018-07-16 21:52:51.323000,L8,260.96,241.26,251.78,274.70,293.51,293.48,299.43,299.89,291.55,297.20,331.55,347.19,344.08,340.57,345.38,347.83,351.16,345.40,339.11,340.47,341.94,337.33,343.23
2018-07-16 21:53:15.277000,L8,262.05,242.08,251.88,275.11,293.59,292.95,299.85,300.11,291.54,296.60,330.85,347.34,344.10,340.72,345.03,347.26,350.35,345.43,338.73,339.93,341.50,336.43,342.87
2018-08-01 21:52:58.834000,L8,,,,,,238.66,224.06,274.17,268.08,266.93,292.64,320.02,314.70,313.65,322.95,314.67,322.45,313.96,314.84,313.16,315.10,310.39,313.40
2018-08-01 21:53:22.789000,L8,,,,,,228.77,223.89,274.61,268.21,266.90,287.56,319.84,314.20,314.00,321.62,314.23,322.06,313.49,314.55,312.99,314.74,309.35,313.16
2018-08-17 21:53:07.726000,L8,255.69,226.20,229.17,261.47,285.57,280.08,288.33,287.18,276.70,283.39,314.11,335.87,332.50,331.34,334.18,333.97,335.28,330.38,327.79,328.17,327.96,326.41,331.37
2018-08-17 21:53:31.689000,L8,255.51,225.78,228.62,260.99,284.96,279.71,287.58,286.80,276.45,282.84,312.68,335.57,331.88,330.72,333.65,333.14,334.63,329.89,327.27,327.02,327.53,325.89,330.55
2018-09-02 21:53:38.308000,L8,265.39,251.11,247.19,278.86,297.46,295.98,302.70,298.23,295.71,306.91,331.08,350.63,338.83,346.67,346.43,351.31,354.22,347.16,340.80,342.74,347.18,341.24,346.50
2018-10-04 21:53:26.589000,L8,261.00,230.45,229.42,261.48,282.15,279.82,275.98,286.00,278.63,281.11,310.52,334.55,329.90,326.18,332.25,331.46,332.70,324.21,324.45,322.75,324.90,321.59,323.83
2018-10-04 21:53:50.552000,L8,261.18,230.86,229.36,261.76,282.38,280.00,276.24,286.38,278.78,281.28,310.50,334.69,330.08,326.93,332.40,331.64,332.90,324.31,324.64,322.90,325.09,321.76,323.76
2018-10-20 21:53:32.714000,L8,260.76,234.10,214.78,260.78,283.03,279.12,272.29,284.85,276.69,280.17,308.03,332.30,324.20,324.30,331.62,328.01,331.40,324.45,323.12,321.41,324.57,321.01,321.84
2018-10-20 21:53:56.677000,L8,262.61,236.46,216.50,262.52,284.81,280.48,274.69,285.99,277.76,281.49,309.21,334.11,327.50,326.24,333.11,329.68,332.68,325.25,325.09,322.59,326.13,322.15,323.34
2018-11-05 21:53:36.088000,L8,257.37,229.97,214.69,261.09,281.19,278.78,274.90,286.57,277.72,279.83,307.49,332.22,323.60,322.92,331.12,327.89,331.48,324.22,322.42,321.88,324.17,320.83,321.20
2018-11-05 21:54:00.051000,L8,256.51,229.11,214.40,260.52,280.57,278.60,274.73,286.41,277.65,279.75,307.72,332.26,323.58,322.84,331.06,327.89,331.50,324.08,322.21,321.84,324.09,320.89,321.28
2018-12-07 21:53:34.018000,L8,264.51,235.43,216.77,263.63,282.46,279.64,277.69,287.08,278.49,280.84,307.21,331.25,323.70,323.08,330.50,326.58,329.78,323.82,322.98,320.50,324.99,321.80,322.67
2018-12-07 21:53:57.973000,L8,264.52,235.56,217.75,263.97,282.70,280.30,278.74,287.45,278.80,281.38,308.87,332.38,324.80,324.01,331.59,327.52,330.42,324.95,324.39,321.41,325.63,322.65,323.57
2019-01-08 21:53:31.930000,L8,258.33,212.96,217.39,267.71,272.66,283.07,273.26,284.57,283.87,274.29,311.96,334.91,336.46,335.12,334.76,335.34,331.44,327.74,325.00,323.63,323.22,319.87,322.05
2019-03-13 21:53:40.441000,L8,262.36,231.76,229.26,268.34,283.04,278.90,286.32,286.68,281.49,300.29,320.91,336.50,334.63,329.00,333.48,335.56,332.22,323.68,329.71,355.15,362.06,348.34,328.11
2019-05-16 21:53:15.907000,L8,252.62,225.98,227.99,262.47,283.79,278.91,285.85,286.86,277.92,284.75,319.20,336.78,334.98,333.85,336.36,336.99,334.98,332.88,328.81,327.00,327.45,325.77,329.46
2019-05-16 21:53:39.870000,L8,252.74,226.10,227.86,262.46,283.79,278.79,285.58,286.90,277.89,284.61,318.73,336.79,334.90,333.74,336.24,336.86,334.92,332.77,328.72,326.37,327.32,325.66,329.37
2019-06-17 21:53:30.969000,L8,253.47,225.99,235.89,266.20,284.88,277.65,285.72,287.29,279.59,285.22,318.77,338.22,337.11,334.86,336.13,338.67,337.84,335.11,329.67,329.47,328.97,326.13,331.35
2019-06-17 21:53:54.928000,L8,253.59,226.48,235.36,265.97,284.53,277.26,284.77,287.22,279.36,284.71,317.46,337.83,336.95,334.39,335.53,338.21,336.02,334.21,329.39,327.40,328.20,325.78,330.03
2019-08-04 21:53:45.137000,L8,254.42,223.02,226.02,262.05,281.18,277.39,283.76,283.44,277.48,282.64,314.43,338.16,335.72,333.11,336.82,335.99,335.31,333.75,330.47,327.27,329.35,325.78,329.93
2019-08-04 21:54:09.092000,L8,255.83,224.59,226.95,262.79,281.73,277.56,284.26,284.27,277.93,283.22,314.04,338.50,336.37,333.75,336.99,336.42,335.87,334.53,331.21,328.21,329.56,326.08,330.23
2019-10-07 21:54:03.049000,L8,260.00,234.19,221.67,262.57,281.65,277.36,277.01,283.19,277.87,282.78,309.43,331.77,324.59,328.22,332.42,333.92,333.48,327.76,326.02,323.25,325.89,321.86,323.55
2019-10-07 21:54:27.004000,L8,260.53,235.05,222.56,262.96,282.04,277.80,277.46,283.84,278.21,283.03,309.66,332.70,326.00,328.74,332.85,334.67,333.67,328.15,326.59,324.49,326.07,322.29,324.11
2019-11-08 21:54:02.728000,L8,263.77,227.95,215.11,260.53,278.07,275.80,271.86,283.51,276.21,279.72,304.17,330.78,323.61,324.37,331.15,331.10,332.46,324.90,321.73,321.53,324.26,318.87,320.79
2019-11-08 21:54:26.682000,L8,264.30,227.87,215.91,261.00,278.78,276.68,272.26,284.01,276.78,280.40,305.37,331.63,324.12,324.97,331.63,332.63,332.90,325.30,322.45,322.00,324.75,319.73,321.44
2019-12-26 21:53:55.397000,L8,,,,,,,,,,,339.47,360.70,348.92,351.38,363.92,366.16,370.91,363.33,365.62,361.14,364.85,355.71,356.84
2019-12-26 21:54:19.351000,L8,,,,,,,,,,,338.80,360.26,348.73,351.02,363.41,366.04,370.57,363.00,365.42,360.23,364.24,355.50,356.72
2020-01-11 21:53:51.736000,L8,260.84,217.83,219.96,260.44,281.78,276.09,275.44,287.02,278.48,280.39,308.23,332.30,323.48,326.97,331.65,328.64,329.85,323.97,325.18,320.71,323.39,321.09,322.67
2020-01-11 21:54:15.691000,L8,260.48,217.33,220.63,260.46,281.84,276.54,275.94,287.19,278.81,280.81,309.44,332.82,324.23,327.70,332.36,330.08,330.14,324.59,325.79,321.29,323.80,321.67,323.59
2020-01-27 21:53:47.263000,L8,261.29,232.80,227.73,264.09,283.62,281.84,287.68,289.24,279.61,283.08,309.65,336.45,332.20,325.61,332.46,329.00,331.88,326.16,327.48,322.73,325.35,324.09,327.93
2020-01-27 21:54:11.218000,L8,260.60,230.53,227.26,263.17,283.07,281.41,287.11,288.82,279.59,282.84,309.61,335.98,331.39,325.33,332.44,329.71,331.67,326.14,327.37,322.85,325.45,323.95,327.53
2020-02-12 21:53:42.905000,L8,261.15,245.89,250.22,271.48,290.48,287.39,298.27,300.41,299.57,306.47,323.29,346.77,343.53,338.91,340.52,346.88,343.36,366.22,341.42,355.75,344.16,337.38,
2020-02-12 21:54:06.855000,L8,259.92,244.49,247.44,269.29,289.67,285.28,296.34,298.55,296.54,304.46,322.61,345.20,341.08,336.55,339.35,346.02,341.38,362.60,336.34,335.39,339.36,334.71,339.99
2020-02-28 21:53:38.517000,L8,,192.21,220.67,248.71,269.59,264.36,268.36,289.06,273.03,275.83,306.84,329.81,320.11,315.60,324.48,322.39,320.37,311.80,319.95,320.84,322.32,319.08,319.89
2020-05-18 21:53:06.441000,L8,,,,,,,220.06,268.88,224.80,253.82,246.66,313.26,314.42,313.13,311.20,303.85,304.15,301.94,,,,,
2020-05-18 21:53:30.404000,L8,,,,,,,218.18,268.88,224.74,253.30,246.45,313.05,314.20,312.93,311.02,303.63,303.97,301.37,,,,,
2020-06-03 21:53:12.345000,L8,257.84,231.89,231.35,260.86,286.54,279.49,295.86,288.04,276.74,284.24,319.80,342.97,337.89,337.54,337.17,340.46,337.60,334.80,329.10,325.39,327.11,325.33,325.54
2020-06-03 21:53:36.300000,L8,255.25,229.65,228.82,258.88,284.05,277.85,292.04,286.26,275.48,281.97,313.73,338.98,334.99,334.47,335.23,337.80,334.71,331.07,327.08,322.28,324.89,323.24,323.33
2020-07-21 21:53:34.880000,L8,222.04,,207.31,236.32,260.25,264.65,235.61,270.43,266.92,267.94,249.89,319.40,314.31,316.09,324.21,322.53,322.19,316.25,318.28,315.33,315.06,312.41,316.20
2020-07-21 21:53:58.839000,L8,223.44,,205.10,236.41,259.89,263.32,236.03,269.82,266.55,266.52,250.55,318.86,313.56,315.29,323.89,321.01,321.63,315.40,316.89,314.23,314.17,310.81,315.44
2020-10-25 21:54:00.296000,L8,253.00,232.20,221.63,261.26,269.86,277.43,277.18,285.12,277.46,279.80,307.20,333.02,325.47,325.62,331.49,329.79,331.38,326.24,324.09,321.00,324.81,322.97,323.29
2020-10-25 21:54:24.251000,L8,252.87,231.79,223.37,261.45,270.04,277.83,277.82,285.31,277.69,280.16,307.90,333.42,326.50,326.62,332.30,331.14,331.70,326.92,325.00,321.59,325.14,323.43,323.95
2020-11-10 21:53:57.133000,L8,264.88,231.04,229.29,267.51,274.86,279.75,282.73,287.75,281.56,282.87,316.14,342.54,333.80,335.46,335.95,336.64,337.45,332.69,329.26,330.64,332.04,328.52,330.27
2020-11-26 21:54:00.815000,L8,263.85,224.37,218.18,274.70,287.37,267.94,251.70,275.28,272.33,276.36,293.86,335.77,326.31,325.07,330.95,331.01,330.71,323.00,328.06,321.92,325.41,321.04,322.71
2020-11-26 21:54:24.779000,L8,263.86,223.29,219.55,274.76,287.35,268.89,251.89,275.90,272.95,276.73,295.71,337.65,327.21,326.24,331.89,332.83,331.19,323.54,328.75,322.82,325.93,321.77,323.42
2020-12-12 21:54:01.522000,L8,257.95,218.63,218.28,258.02,273.30,270.94,269.98,282.85,276.34,279.24,300.41,327.81,320.52,321.28,324.22,325.18,329.00,321.93,315.88,319.49,322.85,319.42,319.53
2020-12-12 21:54:25.476000,L8,257.48,218.48,219.27,258.16,274.49,272.94,270.62,283.24,276.87,279.82,302.81,329.40,320.78,321.69,326.48,325.94,329.66,322.36,317.68,319.91,323.25,320.89,320.53
2021-01-13 21:54:15.589000,L8,262.66,216.94,227.16,266.87,283.11,278.73,287.55,291.24,282.60,281.79,313.14,334.11,328.10,328.61,333.01,332.07,333.05,326.06,322.27,323.08,324.70,323.82,324.19
2021-01-29 21:53:48.540000,L8,259.94,228.58,232.29,262.74,281.60,279.78,284.71,291.74,282.49,289.30,313.72,335.98,331.30,336.04,333.85,336.17,333.35,327.73,326.29,328.76,327.56,325.29,325.65
2021-04-03 21:53:26.137000,L8,262.12,228.82,226.54,261.43,278.62,277.10,287.06,286.84,278.17,281.89,310.16,336.00,334.95,334.19,336.15,334.17,336.49,331.16,323.25,320.51,324.19,321.92,322.69
2021-04-03 21:53:50.092000,L8,262.15,228.89,226.94,261.53,278.79,277.36,288.26,286.93,278.30,282.19,310.52,336.31,335.40,334.51,336.42,334.63,337.19,331.61,323.53,320.73,324.42,322.22,323.04
2021-05-05 21:53:09.749000,L8,262.24,229.69,228.14,264.06,283.14,280.72,283.97,285.39,278.88,282.89,317.57,337.13,335.07,334.47,338.19,340.38,340.45,335.53,329.96,330.61,331.42,327.42,330.76
2021-05-05 21:53:33.703000,L8,262.37,229.90,228.01,264.30,283.00,280.56,283.32,285.47,278.88,282.66,316.10,337.10,334.80,334.28,337.88,339.87,340.08,335.16,329.84,330.08,331.25,327.16,330.45
2021-07-08 21:53:34.932000,L8,250.74,228.99,233.65,265.24,283.22,278.44,285.87,288.04,281.39,288.92,318.60,336.02,332.48,333.85,337.20,337.42,338.94,332.79,328.89,327.99,327.73,323.17,327.82
2021-07-08 21:53:58.887000,L8,250.47,228.96,232.47,264.30,282.59,277.75,284.50,287.26,280.88,287.17,316.71,335.26,331.36,332.98,336.16,335.90,337.94,331.37,327.34,325.59,326.93,322.07,325.60
2021-08-09 21:53:47.526000,L8,265.46,238.78,246.17,277.01,287.96,287.05,299.08,296.11,290.67,298.64,330.76,346.68,338.87,339.50,344.84,354.39,354.63,358.11,350.78,354.05,345.95,346.90,340.02
2021-08-09 21:54:11.490000,L8,269.59,247.98,255.37,284.22,295.10,296.13,324.00,310.60,303.57,315.55,338.24,352.96,347.27,355.07,,,,,,,,,
2021-08-25 21:54:16.007000,L8,252.31,227.74,226.86,258.07,277.55,276.93,277.50,283.34,276.32,281.71,309.88,332.41,328.34,327.92,332.66,331.51,333.77,325.97,322.05,321.67,324.87,317.30,323.66
2021-09-10 21:53:56.812000,L8,252.50,233.95,225.42,262.25,280.99,278.48,280.46,282.99,276.59,280.76,307.51,334.08,328.71,327.11,330.90,328.29,329.99,327.79,323.42,321.65,323.99,321.88,325.73
2021-09-10 21:54:20.775000,L8,252.57,233.74,225.50,262.48,281.12,278.57,280.71,283.09,276.78,280.87,307.73,334.22,328.84,327.29,331.12,328.65,330.03,327.77,323.67,321.85,323.77,321.85,325.89
2021-10-12 21:54:05.415000,L8,260.62,223.86,221.89,260.61,278.02,274.83,274.05,281.88,276.17,278.45,303.46,327.58,322.26,323.32,327.24,317.10,,,,315.38,330.04,308.44,320.90
2021-10-12 21:54:29.370000,L8,261.35,223.89,223.48,261.15,279.14,275.37,275.20,282.91,276.64,279.19,305.08,328.39,323.07,324.24,328.01,317.54,,,,316.23,331.58,309.12,321.65
2021-12-07 21:54:26.664000,L9,262.30,255.89,245.88,275.75,294.49,283.05,287.35,292.64,287.91,286.14,310.49,335.43,332.55,335.07,338.69,340.47,340.82,332.22,329.70,330.80,332.49,324.33,330.95
2021-12-23 21:53:57.848000,L9,268.23,258.21,246.04,285.32,302.46,291.25,298.11,304.85,296.97,306.49,325.81,343.13,341.92,340.08,356.94,347.70,353.01,343.00,342.92,341.98,338.66,339.46,346.05
2021-12-23 21:54:21.811000,L9,268.07,258.34,246.89,285.70,303.04,292.03,298.67,306.02,297.48,307.66,326.31,343.98,343.64,340.78,357.29,348.76,354.39,344.38,342.69,342.44,339.06,340.15,346.49
2021-12-31 21:53:55.291000,L8,256.91,239.34,231.05,265.79,282.01,271.49,276.38,284.87,274.70,277.76,299.41,330.03,321.70,322.34,326.60,326.52,330.78,322.43,315.28,320.12,322.16,314.93,321.77
2021-12-31 21:54:19.245000,L8,255.30,237.45,229.47,263.43,281.06,271.55,277.18,283.90,274.68,277.97,301.91,329.76,321.48,322.32,327.76,326.57,330.82,322.11,315.77,319.35,322.12,316.36,322.17
2022-01-08 21:53:55.798000,L9,262.67,229.97,232.00,270.14,283.40,277.09,285.09,290.18,278.61,279.75,307.18,332.98,325.93,326.55,332.45,329.03,331.54,324.07,320.39,321.00,322.87,320.41,323.99
2022-01-08 21:54:19.756000,L9,262.82,229.76,232.25,271.50,283.46,277.57,285.46,290.13,278.91,280.25,308.01,333.68,327.07,327.40,333.11,330.43,331.83,324.86,321.85,321.53,323.21,320.77,324.58
2022-02-01 21:53:48.690000,L8,,,,303.01,314.36,313.75,309.64,317.35,315.65,323.10,,,,365.54,364.73,371.05,365.64,362.96,359.98,360.28,363.69,357.97,353.73
2022-02-01 21:54:12.645000,L8,,,,303.27,314.96,314.14,310.21,318.75,316.20,323.79,,,,364.70,365.50,371.60,366.01,363.28,360.18,360.75,364.14,359.29,
2022-02-17 21:53:43.465000,L8,254.71,222.16,224.66,261.25,275.76,273.15,277.30,285.53,277.90,279.77,307.44,332.11,322.94,323.26,330.72,327.25,331.54,322.55,321.88,320.67,322.86,316.53,322.53
2022-02-17 21:54:07.419000,L8,254.82,222.35,223.78,261.09,275.30,272.57,276.97,285.31,277.58,279.44,306.77,331.70,322.51,322.90,330.49,326.78,331.31,322.23,321.29,320.13,322.32,315.37,322.00
2022-03-05 21:53:40.654000,L8,261.52,224.15,223.45,263.37,278.32,270.88,279.59,287.04,278.46,278.88,306.24,332.47,323.77,325.29,330.26,326.69,331.78,324.59,321.49,320.32,323.30,317.93,323.94
2022-03-05 21:54:04.613000,L8,261.02,222.41,221.54,262.77,277.72,270.49,279.03,286.24,278.13,278.42,306.20,331.56,323.45,324.76,329.82,326.24,331.62,324.29,320.83,319.88,322.88,317.35,323.44
2022-03-21 21:53:31.735000,L8,,,,,,,,283.98,276.01,276.33,308.08,329.41,318.45,,,329.59,332.00,325.22,323.58,322.94,323.66,320.07,325.43
2022-04-22 21:53:28.835000,L8,264.20,247.92,256.09,277.80,292.91,291.47,300.31,300.97,299.65,304.87,328.38,346.44,338.91,340.69,348.43,347.74,347.67,342.73,343.74,337.63,334.31,332.26,333.90
2022-04-22 21:53:52.789000,L8,265.21,249.00,256.40,278.15,293.48,291.96,300.82,301.43,299.86,305.41,328.72,347.04,339.14,340.99,349.26,348.01,348.10,343.21,344.58,338.65,334.66,333.11,333.83
2022-04-30 21:53:24.906000,L9,264.11,239.53,237.84,273.57,289.65,284.58,294.52,288.42,281.14,289.56,318.76,335.90,331.69,332.00,335.93,338.60,337.38,333.83,328.70,327.34,326.25,319.19,326.53
2022-04-30 21:53:48.861000,L9,264.25,240.20,236.79,273.39,289.41,283.61,294.27,288.25,280.70,288.31,317.29,335.56,331.08,331.15,335.04,337.96,336.30,332.96,328.30,327.15,325.76,318.07,325.38
2022-05-24 21:53:36.556000,L8,261.94,229.41,230.83,268.86,286.59,281.20,284.95,287.19,279.79,284.45,316.59,335.95,332.18,330.10,334.55,334.35,333.28,331.14,327.40,322.37,324.86,321.71,325.79
2022-05-24 21:54:00.511000,L8,262.15,229.80,229.39,268.65,286.07,280.85,284.44,286.95,279.43,284.00,315.01,335.47,331.52,329.29,333.92,333.54,332.63,329.79,326.96,322.15,324.29,320.96,324.82
2022-06-09 21:53:47.431000,L8,253.68,237.98,226.94,266.57,286.40,283.03,288.94,288.21,,289.41,319.33,349.09,331.72,328.90,333.67,335.10,333.85,330.23,326.04,322.52,323.49,318.80,324.28
2022-06-17 21:53:43.729000,L9,,,,,,209.19,232.87,273.29,263.89,266.15,254.12,322.51,316.90,316.68,316.04,247.99,,,,,,,261.21
2022-06-25 21:53:54.601000,L8,258.11,231.08,234.76,273.76,284.47,279.56,288.86,287.77,282.23,287.86,319.13,336.86,334.80,333.49,336.56,336.21,337.57,334.78,327.54,323.43,324.54,322.03,323.83
2022-06-25 21:54:18.556000,L8,258.76,231.98,233.58,274.25,284.44,279.32,288.50,287.88,281.63,287.32,317.88,336.88,334.51,333.31,336.20,335.76,336.58,334.49,327.05,322.70,324.29,321.67,323.34
2022-07-03 21:53:32.375000,L9,271.64,256.82,271.80,296.22,310.71,308.43,322.18,,,,,,,,,,,,,,,,
2022-07-03 21:53:56.330000,L9,270.65,255.54,268.12,293.15,307.21,305.26,315.42,,,,,,,,,,,,,,,,
2022-08-04 21:53:47.033000,L9,278.30,242.17,234.82,269.92,289.99,282.92,289.39,287.34,280.12,288.59,317.18,334.60,332.91,331.57,334.98,335.15,335.96,332.67,325.35,322.33,322.51,319.77,326.86
2022-08-04 21:54:10.992000,L9,278.59,243.02,234.29,270.07,290.04,282.96,289.21,287.44,280.10,288.27,316.32,334.56,332.75,331.47,334.80,334.94,335.44,332.30,325.50,321.45,322.51,319.47,326.24
2022-08-12 21:54:11.286000,L8,255.95,237.20,233.08,267.69,287.65,282.99,290.44,287.93,280.73,288.66,315.12,334.85,332.34,332.49,334.18,335.97,335.92,333.19,325.55,323.19,323.22,318.37,326.25
2022-08-12 21:54:35.240000,L8,257.43,238.62,232.63,268.36,287.93,283.05,290.32,288.03,280.75,288.32,314.05,334.77,332.18,332.38,333.87,335.79,335.13,332.73,325.59,323.16,323.73,317.95,326.06
2022-08-20 21:53:53.868000,L9,259.23,236.99,226.98,269.33,284.97,281.35,286.99,285.46,278.69,286.55,315.41,334.07,333.29,332.06,334.15,335.67,335.82,332.30,326.19,323.26,324.44,319.59,327.24
2022-08-20 21:54:17.823000,L9,259.25,237.24,226.71,269.43,284.78,281.16,286.59,285.35,278.50,286.12,314.56,333.88,332.97,331.56,333.83,335.20,335.21,331.89,325.97,323.08,324.20,319.07,326.29
2022-10-23 21:54:07.910000,L9,267.87,255.23,214.93,270.58,284.21,281.74,283.12,286.50,278.05,282.82,311.96,334.71,324.16,329.12,334.30,332.90,333.38,329.96,327.14,323.62,326.03,321.13,329.74
2022-10-23 21:54:31.869000,L9,268.18,255.17,215.75,271.29,284.32,281.98,283.89,286.82,278.48,283.19,313.30,335.26,325.53,329.60,335.11,334.23,333.67,331.24,327.89,324.83,326.57,322.16,330.11
2022-11-24 21:54:07.607000,L9,252.26,221.34,204.88,259.66,198.12,186.38,245.03,285.48,275.29,279.43,300.00,324.41,260.49,287.49,258.58,243.73,327.74,317.79,314.45,317.50,320.20,311.95,319.92
2022-11-24 21:54:31.570000,L9,255.00,225.96,210.26,262.85,207.27,194.84,255.13,289.43,281.11,289.65,309.94,333.01,267.27,295.16,283.27,312.77,337.10,322.11,319.25,320.41,324.12,316.43,323.34
2023-01-19 21:53:58.846000,L8,262.74,230.79,220.01,262.61,281.93,281.13,288.15,288.93,280.94,283.75,309.58,337.24,328.78,323.89,331.35,334.47,332.05,324.35,321.63,320.24,321.91,314.30,323.28
2023-01-19 21:54:22.796000,L8,262.14,229.59,220.75,262.47,282.06,281.29,288.79,288.74,281.09,284.03,310.41,337.28,329.12,324.03,331.85,335.15,332.24,324.64,321.93,320.76,322.42,315.10,324.46
2023-02-04 21:54:26.970000,L8,268.21,226.63,218.12,262.47,282.06,279.07,279.11,286.15,278.74,281.78,308.93,336.76,331.25,326.62,333.18,332.71,332.24,327.38,321.67,319.78,323.33,315.67,323.32
2023-02-20 21:53:49.750000,L8,256.81,240.21,223.11,263.71,280.01,278.23,286.21,287.27,278.01,281.87,304.98,337.55,326.61,327.22,330.68,328.24,330.80,324.10,319.92,319.46,320.01,314.72,324.00
2023-02-20 21:54:13.700000,L8,255.80,239.27,223.90,263.37,280.14,278.39,287.03,287.19,278.11,282.25,306.70,337.98,326.95,327.58,331.50,328.82,331.24,324.49,320.40,319.40,320.52,315.72,325.06
2023-02-28 21:53:56.178000,L9,263.24,175.57,,,282.33,278.48,283.97,287.10,280.90,281.83,309.35,333.76,327.00,324.70,331.85,330.60,331.43,324.00,322.59,320.71,322.38,315.97,325.25
2023-02-28 21:54:20.133000,L9,260.49,,,,279.45,276.58,281.80,285.41,279.47,280.06,306.53,331.65,324.87,322.69,330.01,328.62,329.61,322.08,321.06,318.63,319.84,313.61,322.07
2023-03-08 21:53:38.861000,L8,275.77,263.80,244.06,279.87,300.94,295.19,295.63,309.11,300.90,305.19,331.31,349.14,339.10,346.43,358.17,353.92,355.85,348.51,350.78,350.71,349.32,345.94,344.39
2023-03-08 21:54:02.815000,L8,275.76,263.66,244.38,280.06,300.79,295.46,295.94,309.46,301.05,305.50,331.91,349.30,339.43,346.75,358.58,354.27,355.90,348.64,351.08,351.33,349.98,346.07,344.41
2023-03-24 21:53:30.443000,L8,260.46,241.53,230.72,268.13,284.22,283.59,289.22,289.51,288.52,293.39,316.83,337.30,338.40,341.80,346.31,348.36,353.98,371.68,330.54,333.75,337.91,333.52,332.81
