dates,satname,nzd0318-0000,nzd0318-0001,nzd0318-0002,nzd0318-0003,nzd0318-0004,nzd0318-0005,nzd0318-0006,nzd0318-0007,nzd0318-0008,nzd0318-0009,nzd0318-0010,nzd0318-0011,nzd0318-0012,nzd0318-0013,nzd0318-0014,nzd0318-0015,nzd0318-0016,nzd0318-0017,nzd0318-0018,nzd0318-0019,nzd0318-0020,nzd0318-0021,nzd0318-0022,nzd0318-0023,nzd0318-0024,nzd0318-0025,nzd0318-0026,nzd0318-0027,nzd0318-0028,nzd0318-0029,nzd0318-0030,nzd0318-0031,nzd0318-0032,nzd0318-0033,nzd0318-0034,nzd0318-0035,nzd0318-0036
2019-02-14 22:12:45.337000,L8,305.69,285.88,262.67,267.12,248.69,265.74,275.97,290.18,279.32,264.44,271.78,262.53,266.67,273.67,270.30,269.29,283.20,287.38,273.02,284.79,271.47,295.68,213.71,295.03,280.32,266.81,294.12,287.01,258.33,224.78,194.09,280.93,266.21,244.44,216.30,185.85,
2019-03-02 22:12:41.167000,L8,299.30,282.28,263.49,265.89,244.16,257.97,270.51,286.92,276.05,261.75,273.16,259.88,267.48,274.43,268.79,269.81,282.02,285.81,271.93,277.39,270.66,251.36,292.62,291.55,277.23,260.93,297.40,285.39,259.73,224.79,194.42,278.03,265.15,243.61,213.92,187.24,
2019-04-03 22:12:32.527000,L8,316.55,297.72,273.80,272.52,255.39,266.83,280.80,294.42,282.04,270.00,272.81,261.01,269.50,274.50,272.94,278.72,287.88,291.77,275.58,286.86,277.28,293.43,292.41,293.46,279.09,267.89,265.46,290.44,266.88,249.91,301.26,285.71,267.86,252.25,222.70,199.92,183.85
2019-04-19 22:12:26.487000,L8,311.88,310.07,266.47,265.48,249.24,259.15,263.23,278.30,,,,,,,264.90,268.95,250.32,265.13,264.00,259.71,259.92,209.95,281.27,276.85,250.88,242.02,289.92,285.21,261.29,285.79,221.91,279.37,264.38,247.66,218.49,193.53,188.33
2019-05-21 22:12:39.194000,L8,312.81,303.68,278.68,271.99,253.28,267.98,274.96,286.27,275.96,265.25,271.67,260.35,272.38,265.23,268.93,268.24,283.37,283.86,274.58,279.80,271.85,264.30,291.81,294.49,271.92,269.00,296.08,291.59,269.46,287.55,300.45,283.93,266.82,250.11,225.00,200.66,185.87
2019-06-06 22:12:47.153000,L8,315.23,312.06,280.76,274.06,257.44,268.04,276.78,288.79,275.93,266.20,269.54,260.60,273.51,271.48,273.30,272.33,287.51,289.56,276.01,283.44,275.24,268.05,293.21,291.65,270.43,265.72,297.64,290.47,268.98,233.05,200.09,285.61,268.13,247.08,222.33,197.91,182.39
2019-06-29 22:19:05.551000,L8,315.25,314.73,285.05,275.49,258.51,270.21,275.99,289.65,283.65,269.65,275.22,262.88,273.74,268.97,271.98,261.04,259.28,287.53,275.10,284.73,277.65,289.78,292.12,292.26,271.83,271.88,297.56,293.98,276.15,233.55,202.86,289.44,270.84,254.40,227.14,202.09,188.00
2019-07-08 22:12:56.597000,L8,315.70,316.48,289.65,276.29,255.20,270.46,281.10,291.03,287.74,269.39,281.91,262.48,274.14,278.85,276.75,277.41,290.16,288.07,275.52,282.88,275.48,296.93,293.19,296.59,280.54,269.89,300.03,294.90,271.00,291.86,305.46,286.88,270.66,250.26,225.44,199.29,188.87
2019-07-24 22:13:00.868000,L8,318.95,315.79,282.63,276.25,257.37,272.17,279.76,289.47,288.49,270.43,281.77,266.06,277.43,278.71,272.33,235.52,251.02,278.19,269.48,276.19,274.20,292.68,293.06,294.81,283.01,271.34,302.77,295.86,270.19,288.52,306.07,287.27,272.59,250.43,225.95,201.96,187.84
2019-07-31 22:19:14.719000,L8,312.62,310.99,307.42,273.16,254.87,281.31,285.14,288.16,281.55,266.87,268.64,262.11,274.35,273.67,273.37,272.11,259.11,288.98,300.12,280.12,270.63,261.22,298.07,295.94,276.87,270.23,305.39,291.91,268.75,233.45,200.65,283.73,267.64,248.19,220.58,196.81,184.56
2019-09-01 22:19:23.782000,L8,316.66,295.55,268.95,265.64,247.31,263.33,266.82,280.21,,258.83,248.09,255.59,264.24,199.92,,,,267.10,260.87,268.02,264.96,191.05,286.16,282.69,255.20,252.17,241.05,250.45,260.00,226.74,195.61,278.68,261.66,242.15,216.88,189.87,
2019-09-10 22:13:15.713000,L8,294.29,280.77,258.71,256.76,239.29,249.54,199.83,,,,,,,,,,,,,,,,274.99,254.09,237.70,225.42,204.50,202.18,180.31,214.85,186.45,269.03,237.09,229.52,202.64,,
2019-09-17 22:19:29.137000,L8,311.18,294.09,271.54,273.99,251.69,273.62,274.65,288.24,259.92,263.62,251.28,260.80,267.59,270.47,269.21,261.26,206.26,268.59,266.15,277.18,268.27,291.57,290.05,291.02,271.85,255.67,273.00,286.50,262.44,228.30,199.41,212.55,264.86,245.39,218.31,189.87,
2019-10-03 22:19:33.486000,L8,309.30,294.01,265.76,264.87,247.61,265.78,268.05,283.94,262.21,258.94,248.19,257.29,260.20,200.71,,,,263.12,209.69,265.16,259.18,183.62,280.22,275.40,259.99,241.22,238.69,247.94,255.72,224.06,194.55,278.11,262.66,240.32,211.43,185.75,
2019-10-28 22:13:24.474000,L8,295.25,277.24,253.43,248.14,234.02,236.87,195.95,,,,,,,,,,,,,,,,,,,,,,,,,262.12,230.52,218.38,195.99,,
2019-11-29 22:13:20.022000,L8,296.67,283.70,261.87,261.01,241.99,256.05,253.76,279.59,,188.92,241.99,254.06,258.19,189.37,,,,249.48,255.49,250.94,261.21,,274.48,267.11,252.52,230.89,230.86,207.58,188.88,219.38,188.91,273.64,250.13,234.26,207.88,178.25,
2019-12-31 22:13:14.062000,L8,295.60,281.61,261.48,263.21,244.47,252.91,204.36,,,258.68,248.72,250.23,249.86,184.88,257.37,266.36,257.86,,,,,,273.46,270.27,257.48,231.39,227.78,276.55,247.16,221.03,189.45,274.79,257.52,237.26,209.52,177.31,
2020-01-16 22:13:10.914000,L8,309.11,288.09,265.52,268.23,246.25,268.51,274.28,285.95,260.44,262.20,250.20,260.91,267.89,271.58,262.86,272.03,284.24,288.50,268.18,276.40,268.98,290.28,210.90,286.83,271.76,243.90,242.12,283.36,256.10,224.51,193.36,278.96,265.33,242.05,213.44,186.26,
2020-02-01 22:13:05.644000,L8,279.80,277.12,257.05,258.24,237.90,249.87,193.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-04 22:12:56.927000,L8,304.52,288.67,265.69,267.96,249.33,277.08,278.16,288.09,279.06,266.97,273.92,296.18,271.30,276.73,271.91,280.36,286.62,292.48,273.33,283.73,272.92,292.99,293.21,293.79,281.99,269.04,298.26,286.45,257.64,224.56,193.72,285.02,266.79,242.11,216.27,189.07,
2020-03-27 22:18:55.950000,L8,309.63,291.89,265.30,266.11,249.78,269.01,274.36,284.10,272.94,263.40,267.33,258.77,267.71,271.81,271.07,272.29,283.63,288.74,271.39,278.09,270.55,261.41,287.06,288.53,269.25,257.79,291.82,283.14,258.81,223.39,193.19,278.88,263.66,242.14,215.69,188.28,
2020-04-28 22:18:40.774000,L8,307.68,297.10,274.23,266.66,250.96,266.47,274.09,283.59,275.51,263.80,271.51,262.04,269.41,271.94,266.99,270.84,258.62,284.64,279.17,277.97,270.87,290.64,287.45,285.46,265.67,261.09,289.85,283.43,263.47,225.42,195.49,278.19,263.46,245.74,218.68,191.58,
2020-05-07 22:12:24.481000,L8,309.03,304.66,279.28,266.35,249.77,266.09,273.31,283.21,270.33,262.79,266.86,260.88,271.90,208.72,201.27,272.74,254.64,285.71,273.04,279.15,270.83,289.36,288.80,284.43,252.87,259.70,244.92,284.37,262.81,226.42,195.82,280.45,265.97,244.80,220.55,195.09,
2020-05-14 22:18:36.665000,L8,273.07,274.34,253.05,241.57,227.30,206.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-30 22:18:40.755000,L8,314.25,309.96,285.41,271.88,255.24,267.94,278.53,289.90,281.09,268.33,272.62,267.39,273.58,275.04,271.35,283.16,284.85,290.70,293.56,284.98,276.49,293.23,291.67,291.28,276.84,269.58,298.99,292.74,270.88,230.94,198.16,284.75,267.57,248.93,222.65,197.89,182.37
2020-06-08 22:12:35.900000,L8,303.21,289.21,267.88,263.56,245.82,254.29,204.50,180.76,,231.26,243.84,248.19,260.89,197.76,,,,262.33,256.91,238.72,264.21,,282.66,238.96,244.28,249.37,207.15,187.12,189.28,219.58,189.49,272.32,257.50,237.09,214.45,,
2020-07-01 22:18:58.788000,L8,312.89,307.13,278.91,271.32,254.15,272.99,276.73,285.45,276.87,267.61,269.39,263.78,273.54,272.57,273.48,279.70,261.18,286.71,289.62,283.50,278.18,267.77,292.46,285.83,270.46,265.87,297.63,290.04,272.47,231.30,199.92,285.53,267.66,247.45,221.37,197.09,
2020-07-10 22:12:51.600000,L8,,,,231.87,249.04,266.91,268.97,281.03,261.03,261.95,254.38,259.20,272.26,208.05,263.39,234.70,249.22,273.16,269.21,273.85,267.92,192.11,183.53,281.00,256.65,260.11,242.43,283.65,264.16,226.20,193.91,279.74,262.72,241.70,216.00,186.09,
2020-07-17 22:19:04.802000,L8,297.42,289.33,268.10,263.47,246.68,252.70,208.69,,,,,,,,,,,,,264.64,267.75,187.22,286.28,272.14,250.63,241.64,,,,,,,,,,,
2020-07-26 22:12:56.525000,L8,320.98,319.56,302.46,277.53,255.75,277.60,280.02,288.99,280.02,271.82,272.93,267.58,275.07,276.27,274.88,284.24,284.70,289.67,293.99,284.53,278.17,297.22,296.91,295.42,285.75,271.74,305.03,330.31,273.71,255.71,309.55,289.82,273.81,257.20,229.37,203.05,188.35
2020-08-11 22:12:59.530000,L8,294.46,280.73,257.68,254.89,239.51,238.17,195.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-19 22:19:27.846000,L8,320.91,313.70,306.89,276.68,258.31,275.87,279.24,291.05,284.04,273.09,280.89,265.52,274.44,276.53,277.29,281.96,288.84,290.47,276.04,284.09,277.83,256.03,296.52,302.65,289.11,316.04,300.43,293.93,269.86,245.34,220.80,289.55,267.77,248.99,228.21,197.63,181.60
2020-10-05 22:19:31.113000,L8,314.21,302.63,272.27,270.44,248.93,269.13,265.64,280.96,257.66,260.11,250.28,260.81,266.83,212.78,,,251.56,266.25,260.70,258.39,266.87,184.73,187.44,262.06,253.69,238.29,238.37,280.83,253.09,224.92,194.74,,,,,,
2020-10-14 22:13:20.968000,L8,299.63,283.42,258.46,259.32,242.61,255.59,205.20,,,248.60,238.69,255.05,254.89,187.22,,,,,256.24,247.45,250.90,,273.22,259.28,248.80,225.86,227.69,206.68,189.04,219.37,186.30,273.30,247.25,230.77,204.97,179.48,
2020-10-21 22:19:31.713000,L8,312.15,299.55,272.31,271.12,249.07,276.89,270.62,284.91,272.79,263.34,258.05,260.48,267.24,270.12,269.02,271.09,281.65,282.51,269.07,274.27,268.73,289.92,288.48,289.24,273.95,257.94,293.45,285.96,258.47,227.89,196.14,279.54,263.77,244.34,213.51,188.95,
2020-11-15 22:13:18.132000,L8,303.64,299.31,268.33,264.74,246.06,270.00,253.09,274.18,250.69,254.33,264.58,263.98,267.89,261.81,262.33,243.37,188.11,196.68,195.80,255.34,240.93,191.24,278.37,271.70,257.51,235.65,235.10,280.55,248.86,222.64,297.20,277.83,255.53,235.86,208.96,181.32,
2020-12-24 22:19:30.619000,L8,324.28,313.76,276.37,276.25,255.65,270.79,283.47,294.60,282.25,340.63,332.17,334.16,272.36,280.28,344.06,329.52,327.55,285.40,285.84,279.05,272.90,299.95,300.39,300.17,282.65,295.01,297.25,288.49,262.98,291.01,298.97,286.19,271.79,252.75,265.33,190.03,
2021-02-10 22:19:17.410000,L8,310.41,296.13,265.56,266.28,246.80,265.00,261.24,275.68,,,,,,268.83,263.92,264.39,253.99,256.22,247.29,245.11,257.44,180.72,280.40,276.75,268.53,243.01,238.02,280.47,252.71,222.44,190.53,276.69,262.94,240.61,211.71,184.87,
2021-04-15 22:18:52.705000,L8,311.54,301.59,270.56,266.02,250.05,271.23,271.68,280.83,266.14,259.90,267.30,258.13,268.91,269.33,267.08,272.79,277.56,280.84,282.01,279.90,270.15,291.03,290.28,292.91,274.41,258.99,242.77,286.97,262.55,226.75,195.05,282.84,263.31,243.80,217.35,191.44,
2021-04-24 22:12:37.250000,L8,318.57,305.86,275.85,269.75,252.67,268.16,275.91,285.69,277.68,266.45,274.31,262.88,297.12,274.13,272.97,280.52,285.77,289.83,276.04,281.66,272.84,295.02,291.51,292.54,279.43,262.11,293.74,289.94,267.55,230.04,198.69,284.35,266.48,245.22,221.03,196.48,179.99
2021-06-02 22:18:57.116000,L8,314.56,308.96,283.57,267.01,251.16,266.45,271.82,279.92,274.71,260.86,268.77,255.41,269.05,222.80,266.35,271.62,256.61,277.19,282.68,277.99,270.39,287.05,226.27,284.85,253.81,260.74,291.19,284.00,268.78,229.52,197.53,282.46,264.38,244.75,220.36,196.99,176.06
2021-06-27 22:12:54.060000,L8,311.68,301.35,277.01,266.30,251.84,270.92,327.99,250.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:12:55.390000,L8,318.83,310.50,278.78,272.85,256.93,281.18,281.39,288.70,284.25,271.45,278.29,263.36,296.21,277.80,276.40,282.39,288.11,291.58,299.43,287.07,280.25,294.55,223.96,295.42,282.32,269.56,269.82,293.11,276.30,298.92,305.19,288.17,269.98,251.45,225.00,203.05,187.25
2021-08-14 22:13:09.539000,L8,320.01,313.32,288.98,275.60,256.50,277.40,282.44,291.64,281.01,268.45,276.69,262.99,286.16,272.20,269.04,271.77,281.94,283.61,276.45,282.35,270.24,293.24,291.63,290.67,280.30,262.24,298.31,288.71,271.96,254.01,305.36,287.21,267.93,250.69,222.22,199.49,
2021-08-30 22:13:14.099000,L8,319.74,307.83,275.94,270.95,252.15,271.07,277.55,286.57,278.13,269.53,271.15,261.21,274.40,272.76,270.88,270.29,282.74,232.85,221.24,279.91,270.52,292.20,295.01,295.05,281.11,261.81,296.99,293.28,267.75,230.22,198.54,286.01,266.34,244.69,219.65,194.51,179.42
2021-10-01 22:13:22.595000,L8,334.00,530.45,533.07,505.38,517.58,335.98,344.21,359.17,347.15,343.31,371.22,377.37,371.91,377.17,390.81,403.69,410.49,415.38,414.64,418.55,418.80,344.13,338.74,332.04,332.87,348.77,341.16,347.74,352.89,344.11,353.90,349.89,495.38,488.34,488.56,354.15,358.20
2021-11-02 22:13:26.046000,L8,312.85,299.70,277.59,276.90,252.22,290.21,312.50,290.28,279.65,274.03,275.27,265.40,323.14,325.50,334.97,343.44,290.97,293.86,298.68,286.70,278.89,299.70,298.05,294.14,282.60,292.39,303.33,295.20,294.93,237.42,305.35,292.08,277.19,296.14,275.31,308.60,293.17
2021-11-06 22:14:00.001000,L9,304.94,288.94,265.40,265.48,250.71,267.97,267.52,283.52,260.27,261.51,253.99,261.76,269.02,273.88,271.79,269.45,282.29,277.72,266.31,275.28,270.36,286.80,285.96,282.87,273.55,246.27,244.48,284.60,259.68,227.18,195.85,281.51,264.46,241.21,215.15,185.65,
2021-11-18 22:13:20.648000,L8,312.46,289.25,263.55,262.06,244.93,257.02,260.03,277.18,241.47,254.05,246.92,256.01,261.76,194.12,261.45,256.59,252.59,269.06,259.28,262.05,266.80,187.97,277.82,270.33,265.88,238.91,238.00,279.20,251.64,224.00,192.27,278.58,261.75,239.69,210.71,182.52,
2021-12-20 22:13:20.111000,L8,310.09,302.79,267.81,270.47,251.65,268.87,279.76,286.61,277.11,262.84,270.36,262.40,274.58,276.04,275.18,281.95,287.99,289.06,271.59,282.29,274.62,294.19,296.43,294.98,282.19,268.37,250.66,285.65,260.07,295.06,303.85,286.61,269.00,248.78,220.65,190.23,
2022-01-13 22:13:14.621000,L9,,210.81,251.24,238.33,217.62,221.91,202.16,,,223.59,241.08,249.37,255.10,186.89,,,,,254.25,244.79,257.20,,272.43,261.99,250.98,228.58,230.07,202.96,194.99,215.19,185.02,271.22,244.77,231.57,203.30,,
2022-01-20 22:19:27.426000,L9,310.98,299.77,275.79,276.74,250.43,293.01,299.88,292.86,286.89,282.50,276.13,300.84,305.27,279.64,282.89,291.84,295.15,299.05,305.16,357.60,287.78,301.75,307.90,315.33,303.14,324.24,331.54,344.32,319.78,314.03,303.71,295.23,293.37,299.95,289.10,284.91,291.64
2022-01-21 22:13:11.780000,L8,311.15,296.36,288.46,280.71,250.12,283.50,295.16,292.59,285.84,268.61,274.81,262.88,271.54,278.02,280.38,282.35,290.46,292.91,302.07,287.18,280.20,298.75,301.18,298.46,288.43,300.77,301.75,295.75,304.12,235.67,199.74,288.20,273.61,254.49,222.23,218.82,
2022-01-28 22:19:19.852000,L8,295.51,281.58,259.84,259.58,238.64,258.56,200.62,,,247.04,244.01,253.22,256.66,184.78,,,,,247.49,241.63,257.74,175.96,175.42,261.49,254.71,228.62,229.47,200.45,,,288.33,268.12,247.85,230.12,201.58,,
2022-01-29 22:13:17.402000,L9,304.35,291.21,269.46,271.06,248.60,272.99,285.52,291.00,279.27,263.33,276.39,260.24,272.73,277.16,271.72,277.75,282.74,285.72,292.01,281.55,272.22,295.49,292.29,293.52,279.75,259.60,296.83,287.87,261.15,289.74,300.33,281.66,267.64,242.73,215.09,189.79,
2022-02-13 22:19:16.656000,L8,309.14,302.63,271.50,264.63,247.89,265.08,274.10,285.70,269.11,256.83,250.00,261.45,267.46,267.07,270.01,266.05,283.06,271.32,257.52,262.28,257.51,282.94,286.06,285.18,273.42,243.46,290.64,281.13,257.67,220.29,190.74,277.02,263.76,237.24,208.82,181.47,
2022-03-01 22:19:12.676000,L8,305.68,295.23,270.35,267.28,248.66,264.38,274.36,289.12,275.40,261.10,265.83,262.72,268.89,205.34,270.51,274.91,281.84,265.46,267.83,271.23,269.59,292.47,292.34,289.29,276.77,265.14,289.73,285.11,260.52,224.48,194.60,277.83,265.08,242.41,212.82,187.40,
2022-03-02 22:13:01.886000,L9,311.64,310.25,280.08,275.74,253.93,279.66,284.35,288.72,279.90,265.87,279.30,310.15,313.69,279.59,311.36,282.37,285.89,285.67,296.55,282.99,273.82,300.08,296.82,295.04,296.44,270.88,267.70,290.31,274.63,296.12,304.02,288.63,274.92,270.22,272.66,275.11,187.59
2022-03-09 22:19:13.418000,L9,299.08,287.30,262.45,261.01,242.06,260.04,259.21,276.15,,218.58,245.24,255.18,255.71,189.55,,,,,253.20,251.24,251.99,175.19,273.25,270.95,251.87,232.26,231.97,275.49,251.23,214.62,184.69,270.21,252.12,231.63,204.11,175.67,
2022-03-25 22:19:08.620000,L9,297.39,285.88,261.61,261.52,242.69,256.55,260.54,274.93,,251.49,247.53,254.05,260.33,194.06,,,,,253.73,262.43,256.27,178.78,277.17,270.87,248.97,237.62,229.91,276.06,251.00,217.10,186.57,215.28,256.62,234.65,205.22,180.31,
2022-03-26 22:12:47.702000,L8,314.95,305.63,291.60,278.44,254.08,272.96,286.20,291.14,284.65,271.15,280.84,265.30,294.51,283.39,286.04,289.02,292.38,293.53,300.73,289.25,281.26,300.33,299.99,298.46,291.24,299.34,301.62,298.54,309.07,235.28,202.56,291.61,276.66,292.39,252.20,276.90,290.60
2022-04-02 22:18:55.660000,L8,296.87,284.82,261.73,260.56,243.80,256.42,203.28,,,,246.17,252.08,258.67,189.40,,,,,,,,,273.99,232.81,245.13,234.77,230.77,206.46,183.54,215.09,188.14,271.30,251.00,233.26,207.05,,
2022-04-03 22:12:57.221000,L9,293.43,287.92,264.17,265.00,246.42,260.10,262.06,276.77,,253.30,250.38,255.90,261.80,192.91,,,,,259.12,256.68,258.52,183.08,177.57,276.13,249.63,238.50,236.71,279.97,255.55,219.66,190.98,274.94,259.63,238.34,210.72,185.37,
2022-05-04 22:19:01.861000,L8,304.88,296.13,269.66,268.15,249.70,258.60,210.70,278.05,,257.35,251.09,248.91,265.34,202.55,261.83,230.99,248.77,,264.05,257.53,263.58,,281.10,269.45,244.08,251.66,231.05,211.92,193.13,221.86,292.21,275.54,257.64,240.79,215.25,188.48,
2022-05-05 22:12:42.986000,L9,315.62,303.06,276.96,276.86,256.71,268.77,278.31,288.75,279.68,265.85,276.98,262.56,273.68,274.58,273.06,279.29,285.70,286.44,288.00,284.01,275.22,294.28,292.70,293.61,279.95,266.13,297.42,290.57,268.60,229.96,197.79,281.56,266.82,247.66,221.12,197.43,
2022-05-21 22:12:31.466000,L9,280.43,277.44,254.13,245.28,234.99,220.88,178.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:19:15.487000,L8,320.84,317.48,294.85,286.10,266.20,294.33,287.75,295.51,288.26,275.70,282.77,265.86,297.14,290.25,286.56,291.85,294.47,293.86,300.67,287.47,286.42,302.25,300.93,304.39,288.54,271.96,305.09,303.61,278.08,238.37,205.65,182.48,179.61,252.13,226.50,201.52,182.90
2022-06-14 22:13:11.037000,L8,313.09,310.15,292.64,285.61,300.40,271.32,283.51,302.41,283.75,285.17,289.99,265.34,279.07,295.79,305.36,308.19,298.96,318.79,315.88,307.58,274.35,322.57,316.62,306.71,294.61,265.56,300.21,288.73,271.43,311.15,319.74,289.75,272.43,248.19,221.47,198.81,179.54
2022-06-21 22:19:24.805000,L8,304.12,294.72,267.98,262.15,246.37,246.61,204.45,179.82,,,,,,,,,,,,,,,,,,,,,,,,269.48,231.65,233.79,185.35,,
2022-06-22 22:12:50.587000,L9,307.93,296.78,269.91,265.52,247.77,251.55,206.35,185.57,,230.47,249.80,238.82,261.13,203.01,,,,,,,,,,,244.72,255.07,,,,,,276.33,258.03,237.68,216.72,,
2022-07-08 22:12:51.102000,L9,299.08,290.66,266.61,259.70,245.29,243.42,200.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 22:19:00.523000,L9,320.33,312.84,281.99,272.57,255.10,267.89,279.17,286.46,280.37,265.71,271.59,258.93,275.83,271.30,270.81,279.32,284.77,285.39,278.82,283.29,273.09,294.12,292.31,294.91,277.15,262.04,298.74,286.57,268.90,234.33,200.96,282.73,265.35,248.04,220.54,196.91,178.15
2022-07-16 22:13:14.888000,L8,306.12,294.55,269.38,262.53,246.33,256.19,205.83,208.00,,236.68,250.40,248.52,263.79,198.48,,,,,,,,,279.74,266.12,242.87,246.33,208.70,191.58,186.30,220.78,191.03,272.71,254.68,235.20,209.09,184.52,
2022-07-31 22:19:15.424000,L9,295.99,286.28,260.90,255.53,240.69,240.31,199.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-09 22:19:47.446000,L8,309.70,293.03,266.18,263.90,247.41,261.14,262.11,278.33,,258.44,250.97,257.70,263.12,203.50,,,,,257.44,268.71,258.00,187.00,286.98,280.32,256.94,244.59,238.28,280.51,257.30,224.55,194.62,277.91,261.61,239.37,210.52,186.42,
2022-11-05 22:13:39.035000,L8,322.25,315.40,275.17,271.11,252.61,274.16,283.77,290.07,279.91,264.52,271.18,266.34,322.75,275.38,273.49,278.72,287.46,289.28,270.67,281.92,273.38,299.39,297.81,297.82,282.41,271.38,297.73,290.11,279.79,290.64,302.10,287.30,269.50,248.57,220.04,199.99,
2022-11-12 22:19:46.252000,L8,294.79,278.53,255.41,253.17,236.31,249.42,201.44,,,238.37,178.47,247.71,249.65,184.57,,,,,,,,,263.07,253.14,240.70,217.83,221.12,194.47,,,,264.84,241.48,223.35,191.51,,
2022-12-23 22:13:23.727000,L8,309.74,293.12,267.24,279.72,251.49,360.80,226.68,239.57,263.60,257.11,253.52,266.04,264.02,263.22,262.83,273.86,302.87,305.87,258.32,,269.78,241.28,,,,,,,,,,272.15,254.86,239.40,210.15,185.45,
2023-01-08 22:13:24.303000,L8,295.23,279.06,258.16,257.79,239.35,254.68,203.93,,,243.70,240.48,253.01,256.56,185.57,,,,,247.29,232.79,255.82,,268.16,259.20,247.41,224.25,227.78,198.58,185.76,213.13,183.07,267.14,242.73,228.46,198.51,,
2023-01-15 22:19:29.807000,L8,298.24,279.79,258.81,257.60,238.37,257.95,256.34,276.59,,246.10,241.87,252.66,256.92,185.30,250.68,217.10,246.89,,250.49,238.56,256.32,176.69,177.77,261.49,257.78,224.88,227.57,269.99,240.02,210.90,180.42,265.76,249.39,226.84,198.58,,
2023-01-16 22:13:22.088000,L9,312.88,294.94,270.33,270.76,251.02,270.21,279.09,289.82,279.39,268.18,271.66,267.55,271.87,279.18,274.61,286.26,287.56,289.86,293.50,284.13,273.65,297.12,297.67,290.55,279.45,264.92,295.49,287.05,258.48,225.40,195.53,280.45,266.51,243.36,214.31,190.83,
2023-01-23 22:19:32.627000,L9,300.88,280.79,259.72,259.84,244.68,259.75,204.90,,,248.15,244.97,256.39,258.15,187.71,,,,,245.95,236.37,256.64,178.61,176.63,260.41,250.86,229.32,231.05,201.63,186.82,215.00,184.50,271.05,251.09,231.87,201.48,,
2023-02-16 22:19:25.853000,L8,312.56,303.21,283.91,286.82,250.16,269.71,289.15,294.92,288.81,268.97,291.95,297.67,302.97,288.04,287.15,290.07,289.89,292.50,296.91,284.25,277.73,300.36,300.77,297.83,282.64,271.74,296.48,282.78,271.50,231.55,198.92,285.85,273.48,252.75,222.90,194.66,
2023-02-17 22:13:25.410000,L9,308.17,292.18,269.45,273.08,248.02,267.92,277.98,289.96,260.23,261.54,258.19,263.29,270.08,284.48,276.16,285.61,283.55,284.75,274.37,279.20,271.55,293.45,289.80,287.39,271.71,248.71,244.58,282.69,259.38,225.28,196.01,278.33,266.04,242.84,213.63,188.06,
2023-02-25 22:13:04.126000,L8,313.55,301.54,279.83,277.00,249.37,272.80,283.17,292.69,280.33,261.35,265.03,275.06,274.27,279.59,275.75,288.49,293.09,293.61,297.89,278.45,273.45,296.12,298.85,295.36,278.07,266.39,294.27,282.13,261.39,225.88,195.43,279.36,266.44,244.01,214.09,190.01,
2023-03-05 22:13:13.287000,L9,297.18,278.28,258.00,256.45,239.46,253.38,201.64,,,,239.87,252.26,258.14,181.14,,,,,,,,,,224.74,242.04,222.16,227.16,195.45,182.36,212.36,182.88,266.02,242.65,228.52,202.39,,
2023-03-12 22:19:20.571000,L9,288.57,275.37,255.92,251.65,236.91,242.84,197.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-13 22:12:59.020000,L8,316.43,299.94,272.54,275.29,250.40,267.02,282.29,294.14,286.37,274.59,274.53,281.38,272.08,280.56,275.77,284.92,291.72,293.88,298.00,287.59,278.95,294.29,295.77,293.93,283.32,291.04,296.84,282.59,264.10,290.94,300.56,282.16,267.95,246.93,218.52,194.25,
2023-03-20 22:19:04.674000,L8,303.74,286.84,265.45,247.69,227.71,221.74,,,,,,,,,,,,,,,,,,,,230.80,231.27,213.84,198.06,218.41,192.05,271.63,254.95,237.92,208.42,184.23,
2023-03-21 22:13:07.064000,L9,312.12,302.69,298.31,313.88,253.00,285.22,291.91,316.68,290.96,271.72,276.51,275.28,307.22,308.48,297.79,302.27,298.63,300.41,297.39,284.90,277.29,314.82,311.91,321.07,282.87,266.23,306.39,291.25,310.10,249.90,216.98,201.36,298.53,299.18,220.38,195.34,
2023-03-28 22:19:09.316000,L9,312.33,300.71,272.98,267.27,250.85,268.04,278.47,284.26,276.84,262.15,269.74,263.51,270.05,277.51,271.86,276.48,284.55,289.22,284.89,278.65,270.29,291.10,296.28,292.90,275.51,260.63,295.41,282.76,262.51,225.98,198.94,278.72,264.77,243.59,215.26,189.86,
2023-03-29 22:12:48.912000,L8,313.04,298.33,273.26,267.70,249.78,268.27,277.80,285.28,278.22,266.04,271.05,264.68,270.22,277.95,273.67,280.50,288.10,292.13,275.95,281.97,272.23,296.29,296.62,295.39,280.62,291.97,296.87,288.13,264.25,228.14,198.30,281.41,266.18,244.77,218.52,191.46,
