dates,nzd0318-0000,nzd0318-0001,nzd0318-0002,nzd0318-0003,nzd0318-0004,nzd0318-0005,nzd0318-0006,nzd0318-0007,nzd0318-0008,nzd0318-0009,nzd0318-0010,nzd0318-0011,nzd0318-0012,nzd0318-0013,nzd0318-0014,nzd0318-0015,nzd0318-0016,nzd0318-0017,nzd0318-0018,nzd0318-0019,nzd0318-0020,nzd0318-0021,nzd0318-0022,nzd0318-0023,nzd0318-0024,nzd0318-0025,nzd0318-0026,nzd0318-0027,nzd0318-0028,nzd0318-0029,nzd0318-0030,nzd0318-0031,nzd0318-0032,nzd0318-0033,nzd0318-0034,nzd0318-0035,nzd0318-0036,satname
2013-12-21 22:20:39+00:00,314.2257142857143,298.3314285714286,272.2757142857143,268.68285714285713,251.33375,270.66999999999996,269.5414285714286,285.695,181.33,250.01666666666665,196.89,260.56000000000006,272.35,269.238,264.00428571428574,260.99,235.55333333333337,281.426,264.56428571428575,271.52000000000004,255.91285714285715,291.305,292.9242857142857,289.42,279.1857142857143,258.00714285714287,299.43999999999994,286.1171428571428,253.9557142857143,227.99,194.96999999999997,287.79857142857145,267.2675,246.9357142857143,219.04625,193.62375,187.59499999999997,L8
2013-12-30 22:14:25+00:00,312.93375,297.23,271.4625,267.8775,251.04666666666668,269.57374999999996,269.5414285714286,285.695,181.33,250.01666666666665,196.89,260.56000000000006,272.35,269.238,264.00428571428574,260.99,235.55333333333337,281.426,264.27125,268.45125,254.78250000000003,291.305,292.9242857142857,287.77500000000003,275.88625,255.62625000000003,299.43999999999994,285.45625,253.17000000000002,227.25166666666667,194.87666666666667,286.96500000000003,266.82,246.38500000000002,218.63888888888889,192.86333333333334,187.59499999999997,L8
2014-01-22 22:20:19+00:00,312.14444444444445,297.25888888888886,270.91777777777776,267.83444444444444,250.17999999999998,268.245,268.6771428571429,285.165,181.33,248.15333333333334,232.155,261.13,268.74,267.884,263.15857142857146,260.5571428571428,247.53500000000003,280.726,265.75666666666666,269.8833333333333,256.1588888888889,290.38800000000003,292.69,288.2966666666667,276.3988888888889,256.8888888888889,298.078,285.7688888888889,253.76000000000002,227.25166666666667,194.87666666666667,286.46875,266.44666666666666,246.78666666666666,218.35333333333335,192.46555555555557,188.24,L8
2014-02-23 22:19:56+00:00,311.852,297.116,270.63,267.527,249.88399999999996,268.0933333333333,269.17,285.0385714285714,181.33,249.165,232.155,261.13,268.74,267.7416666666667,263.20125,261.32374999999996,253.67200000000003,281.49,266.254,270.692,256.83900000000006,289.6433333333334,292.3911111111111,288.303,276.348,257.399,297.04333333333335,285.44899999999996,253.648,227.1442857142857,194.91142857142856,285.53666666666663,266.23799999999994,246.448,218.14900000000003,192.32800000000003,188.24,L8
2014-03-20 22:13:25+00:00,311.572,296.642,270.431,267.241,249.587,267.4888888888888,273.2971428571429,285.2416666666667,181.38,249.165,232.155,261.13,268.74,267.7416666666667,263.2114285714286,261.6714285714285,253.67200000000003,281.49,266.242,269.65,255.67799999999997,285.4116666666667,292.10333333333335,288.429,276.042,256.47799999999995,297.04333333333335,285.051,253.603,226.57142857142853,194.61285714285714,285.31444444444446,266.127,246.32199999999997,217.859,191.874,188.24,L8
2014-04-21 22:12:54+00:00,309.0788888888889,296.3955555555556,270.33666666666664,266.6933333333334,249.6277777777778,267.6244444444444,274.2583333333333,285.408,181.38,256.03000000000003,259.79,261.81,265.66,269.53,264.045,263.08666666666664,264.136,283.55,266.76666666666665,268.97222222222223,249.81333333333336,282.8960000000001,291.84375,289.01666666666665,276.5388888888889,256.1277777777778,296.73199999999997,284.74666666666667,253.7911111111111,226.57142857142853,194.61285714285714,284.49875,266.07,245.76222222222225,217.66666666666666,191.65888888888887,187.35,L8
2014-05-14 22:18:44+00:00,309.5244444444445,298.4788888888889,271.0066666666667,267.12222222222226,250.04000000000002,268.15333333333336,274.2583333333333,285.408,180.2733333333333,256.03000000000003,259.79,261.81,265.66,269.53,264.045,263.08666666666664,264.136,283.55,267.99875,271.2088888888889,250.24555555555557,282.8960000000001,291.88125,289.90666666666664,274.91,258.38222222222225,296.73199999999997,285.0211111111111,254.75666666666666,226.79714285714286,195.4542857142857,284.01,265.7555555555556,246.08222222222219,218.15444444444444,192.81333333333336,187.35,L8
2014-07-17 22:19:04+00:00,309.958,300.84399999999994,271.13200000000006,265.75200000000007,249.248,267.198,275.11,286.5325,178.06,256.03000000000003,259.79,261.81,273.31,270.6625,268.03,269.2033333333333,281.75,286.00333333333333,271.485,277.9733333333333,252.13333333333333,282.55600000000004,290.2233333333333,291.3333333333333,273.7516666666666,261.9866666666667,300.8325,291.4583333333333,259.92333333333335,232.04999999999998,200.55,283.74,266.31166666666667,246.69999999999996,221.12166666666667,196.9033333333333,187.35,L8
2014-07-26 22:12:55+00:00,311.438,302.216,273.806,265.104,249.37199999999999,266.634,275.4966666666667,285.66749999999996,179.53,256.765,252.16,,280.96,271.2666666666667,268.18666666666667,269.42499999999995,280.885,284.81999999999994,260.47249999999997,272.54333333333335,250.99833333333336,281.51500000000004,290.058,289.75500000000005,268.78666666666663,261.04833333333335,287.19,291.1716666666667,260.6333333333333,231.554,200.06799999999998,282.645,265.77500000000003,245.59333333333333,220.26999999999998,196.27166666666668,187.35,L8
2014-08-11 22:13:03+00:00,311.955,301.5733333333333,276.535,270.21666666666664,250.31833333333336,271.26666666666665,284.9775,285.832,179.53,252.34,252.16,,280.96,271.2666666666667,268.18666666666667,269.42499999999995,280.885,284.81999999999994,261.618,273.79285714285714,251.94285714285715,280.814,292.12333333333333,291.1471428571429,267.26714285714286,260.7528571428572,280.01,290.88,259.71,231.79333333333332,199.79333333333332,282.8285714285714,265.89142857142855,245.23714285714283,219.95285714285714,196.38857142857142,183.20499999999998,L8
2014-09-28 22:13:08+00:00,312.71,303.87600000000003,279.298,272.002,251.836,272.978,283.755,286.38199999999995,178.42999999999998,252.41000000000003,252.16,,280.96,273.38500000000005,270.53,272.16,283.55,284.33,258.1775,270.65333333333336,249.88333333333333,285.3933333333334,293.9425,291.61,263.64000000000004,259.30333333333334,269.9,292.085,260.5733333333333,233.23199999999997,200.636,283.5783333333333,266.085,245.27666666666664,220.64999999999998,197.19500000000002,183.20499999999998,L8
2014-10-21 22:19:25+00:00,311.762,301.134,276.762,271.51,251.452,272.46,274.9125,284.85999999999996,178.42999999999998,243.49,,,280.96,272.44,271.33,,,,253.8525,265.39000000000004,254.455,280.96666666666664,292.28,288.865,259.9816666666666,254.53833333333333,257.84,284.805,258.37999999999994,232.45833333333334,199.49,283.14666666666665,265.3566666666667,244.26666666666665,219.11666666666667,195.365,179.06,L8
2014-11-06 22:19:25+00:00,310.7866666666667,299.17333333333335,274.38666666666666,269.8283333333333,250.3183333333333,271.2233333333333,262.26599999999996,284.85999999999996,178.42999999999998,243.49,,,280.96,272.44,271.33,,,,253.842,262.0028571428572,252.92142857142855,278.89,289.898,287.08142857142855,260.86,252.4014285714286,254.5,278.7142857142857,256.5957142857143,232.45833333333334,199.49,282.6385714285714,264.6357142857143,243.26857142857145,217.71142857142857,194.08571428571426,179.06,L8
2015-01-09 22:19:14+00:00,309.27833333333336,295.37833333333333,272.69666666666666,268.7133333333333,248.93666666666664,271.19666666666666,262.26599999999996,284.45166666666665,178.61499999999998,243.49,,,280.96,272.44,271.33,249.89,244.28,262.55,254.0,261.52571428571434,251.81571428571428,261.304,290.385,286.8357142857143,263.7742857142857,251.39857142857144,252.25571428571428,272.3228571428571,255.3642857142857,231.80166666666665,198.29666666666665,282.77,265.0828571428571,242.6,216.58857142857144,193.01,179.06,L8
2015-01-25 22:19:08+00:00,308.0,292.90333333333336,270.62,268.19166666666666,247.75666666666666,271.16833333333335,248.31199999999998,284.0025,176.23,243.49,,,,,258.3,235.675,243.975,261.71000000000004,257.795,261.36833333333334,246.76666666666668,240.86800000000002,290.1333333333334,285.7316666666666,262.795,246.42333333333332,241.715,262.695,250.41,226.37199999999999,193.29,281.09166666666664,263.03833333333336,240.58,213.18000000000004,189.475,179.06,L8
2015-02-19 22:12:49+00:00,306.13500000000005,291.0916666666667,265.89,262.08166666666665,245.73833333333332,265.69,226.92200000000003,283.17333333333335,176.23,,,,,,258.485,231.58,240.08666666666667,261.9166666666667,256.56666666666666,259.56333333333333,244.81000000000003,222.738,283.975,282.79333333333335,263.40000000000003,243.21166666666667,240.12333333333333,261.19166666666666,250.4033333333333,224.52399999999997,192.03799999999998,280.60999999999996,262.32800000000003,240.39666666666668,212.345,188.18999999999997,,L8
2015-02-26 22:18:58+00:00,305.0757142857143,290.62428571428575,265.4085714285714,261.68,244.96857142857144,265.04714285714283,222.65166666666667,283.17333333333335,176.23,,,,,,258.485,231.58,240.08666666666667,261.9166666666667,255.89285714285714,259.79285714285714,241.63285714285715,216.33,283.56666666666666,281.78285714285715,263.40000000000003,242.13000000000002,239.51714285714283,263.4757142857143,249.82142857142858,223.68999999999997,191.33833333333334,279.7942857142857,261.7366666666667,239.93428571428572,211.76,187.80571428571426,,L8
2015-03-07 22:12:42+00:00,305.33250000000004,292.3025,266.175,262.51,245.85,266.13124999999997,222.65166666666667,286.895,230.13500000000002,262.81,279.39,262.9,275.03,276.92,264.01666666666665,231.58,240.08666666666667,269.06,259.68,263.21375,245.05125,216.33,286.4575,283.56374999999997,266.25,245.96375,239.51714285714283,267.04125,252.1925,223.68999999999997,191.33833333333334,281.07,262.54714285714283,241.9625,214.19625,189.3375,,L8
2015-03-23 22:12:32+00:00,305.34,292.1311111111111,266.06444444444446,262.3377777777778,245.75555555555553,266.00777777777773,221.2671428571429,286.895,230.13500000000002,262.81,279.39,262.9,275.03,276.92,264.01666666666665,231.58,240.08666666666667,262.35,258.76222222222225,260.92,245.22111111111113,211.1614285714286,286.4575,283.03666666666663,263.84875,244.60000000000002,239.585,265.59444444444443,252.2111111111111,223.34714285714287,191.5542857142857,280.6922222222222,262.4975,241.71555555555557,214.06444444444443,189.20555555555555,,L8
2015-04-15 22:18:34+00:00,305.31333333333333,291.8533333333333,265.3888888888889,261.84999999999997,245.33444444444447,266.0088888888889,213.09428571428572,286.84999999999997,284.04,262.81,279.39,262.9,275.03,276.92,264.01666666666665,231.58,240.08666666666667,263.95,258.9266666666666,260.9144444444444,245.7977777777778,219.99125,285.57399999999996,281.5744444444444,263.06625,246.06111111111107,239.32375000000002,265.80555555555554,252.42000000000002,222.93714285714285,191.72142857142856,280.35555555555555,262.34499999999997,241.8722222222222,214.10000000000002,189.43222222222224,,L8
2015-05-17 22:18:13+00:00,305.89874999999995,293.8575,268.4125,262.74625,245.38,267.4175,217.99333333333334,286.96000000000004,275.625,259.435,279.39,262.9,275.03,276.92,263.24,231.575,241.01749999999998,266.4428571428571,260.98875,266.22499999999997,248.45875,216.3742857142857,291.685,285.01,261.32428571428574,249.5025,240.2328571428571,273.14375,254.59875,222.93428571428572,192.6657142857143,279.98249999999996,262.87,243.12125,215.825,190.70875,183.87,L8
2015-05-26 22:12:05+00:00,306.96,296.6433333333333,270.13444444444445,264.24555555555554,246.66222222222223,268.7655555555555,227.4557142857143,287.805,276.92333333333335,260.9533333333333,259.905,261.195,276.705,272.57500000000005,265.56800000000004,233.98000000000002,242.82199999999997,269.35375,262.73555555555555,268.1877777777778,250.48444444444445,227.00625,292.73400000000004,286.2966666666667,264.22875,251.09444444444443,244.3225,275.2088888888889,256.1022222222222,231.53125,192.6657142857143,281.1433333333333,264.03499999999997,244.29000000000002,217.03333333333333,191.9477777777778,183.87,L8
2015-06-27 22:12:22+00:00,307.79799999999994,298.433,271.724,265.43600000000004,247.744,270.459,233.99375000000003,288.96999999999997,278.4325,262.22,264.02,260.40000000000003,276.44,270.7633333333333,267.0,235.46666666666667,249.53666666666666,271.33444444444444,264.005,269.46,252.2,235.26444444444445,293.3666666666666,287.20799999999997,266.2111111111111,252.631,245.2688888888889,276.983,257.429,239.10000000000002,195.07875,281.83599999999996,264.43111111111114,245.27100000000002,218.135,193.151,186.575,L8
2015-07-20 22:18:46+00:00,309.027,301.2,275.011,267.489,249.756,271.752,239.84000000000003,290.89399999999995,280.058,262.78000000000003,264.02,260.15999999999997,278.525,272.34000000000003,269.1114285714286,232.58199999999997,257.965,275.26888888888885,268.066,271.06,253.56,247.04888888888888,294.32428571428574,288.85499999999996,268.79,254.38400000000001,246.07875,283.99,260.12700000000007,246.7322222222222,195.75285714285715,284.294,265.3333333333333,247.03699999999998,220.094,194.847,188.07333333333335,L8
2015-08-05 22:18:48+00:00,310.823,303.923,277.111,268.639,251.032,272.43899999999996,247.59888888888887,289.8533333333333,280.31166666666667,262.565,264.02,259.342,279.428,268.122,270.4214285714286,243.02200000000002,258.30833333333334,276.88111111111107,268.966,272.28000000000003,254.342,258.72333333333336,294.3875,289.908,270.6077777777778,255.81300000000002,247.1257142857143,285.43,261.46500000000003,247.79555555555555,197.31571428571428,284.9322222222222,265.8666666666667,247.67400000000004,221.277,196.09300000000002,186.4225,L8
2015-10-24 22:19:16+00:00,314.8016666666667,310.64,284.20166666666665,272.63,254.79833333333337,276.20166666666665,274.315,286.0516666666667,279.566,262.51599999999996,256.335,258.4525,280.5275,265.9225,271.84000000000003,247.93000000000004,263.508,281.21666666666664,266.28833333333336,275.1816666666667,259.66833333333335,293.6766666666667,295.3483333333333,294.555,275.77333333333337,259.75,252.39,293.56800000000004,267.512,260.6433333333334,200.1575,290.85499999999996,266.09166666666664,249.24666666666667,223.385,198.62666666666667,186.4225,L8
2015-12-27 22:19:19+00:00,311.15,303.1675,277.245,268.34250000000003,252.365,270.2675,270.0375,283.7675,284.06999999999994,263.25499999999994,,257.755,283.90999999999997,264.2366666666667,268.5133333333334,249.35000000000002,260.86,277.3075,258.40250000000003,270.90250000000003,244.345,286.6925,290.3225,289.425,277.09,252.6775,263.04,300.6700000000001,263.80333333333334,241.77249999999998,193.17,291.265,263.20500000000004,245.2425,218.5,194.64999999999998,186.27000000000004,L8
2016-01-05 22:13:05+00:00,309.32399999999996,300.284,274.904,267.49,251.47799999999998,270.84000000000003,271.06,284.598,284.06999999999994,263.25499999999994,,257.755,283.90999999999997,265.36,267.06,251.35333333333335,257.925,279.086,258.32000000000005,271.3,247.53400000000002,286.89,290.184,289.136,277.11,251.14600000000002,272.8933333333334,294.94666666666666,261.0125,238.352,193.0775,288.49,263.36199999999997,244.494,217.36999999999998,193.62199999999999,186.27000000000004,L8
2016-02-06 22:13:01+00:00,302.94,291.6625,265.9275,263.485,247.82,269.22249999999997,268.7425,284.205,281.09,268.28,274.35,275.42,271.62,270.11333333333334,264.6,253.35333333333335,261.2233333333333,278.4375,256.89250000000004,270.37750000000005,250.815,286.15,289.71750000000003,287.84749999999997,274.48,241.16333333333333,272.8933333333334,288.58500000000004,259.18666666666667,222.91666666666666,190.83,284.55,264.4925,239.54,211.26,188.29666666666662,,L8
2016-02-13 22:19:08+00:00,303.312,293.58000000000004,270.736,263.922,247.69400000000002,268.688,269.41,285.392,288.97,267.815,263.3,268.49,281.24,270.11333333333334,262.625,255.0025,265.29999999999995,279.48400000000004,261.40200000000004,271.494,254.448,286.15,289.526,288.194,274.358,246.12,277.4625,285.87,258.8975,224.105,191.48000000000002,283.205,264.14,240.5375,211.9575,188.6925,,L8
2016-04-10 22:12:37+00:00,301.0233333333333,292.115,268.99,262.62,246.43166666666664,265.7,269.41,285.392,288.97,267.815,263.3,268.49,281.24,270.11333333333334,262.625,255.0025,265.29999999999995,279.48400000000004,261.40200000000004,271.494,254.448,286.15,287.1816666666667,283.58666666666664,268.0216666666667,246.12,277.4625,285.87,258.8975,222.27999999999997,191.48000000000002,280.336,260.00333333333333,238.6,210.804,187.914,,L8
2016-04-26 22:12:33+00:00,299.5733333333333,291.55833333333334,269.65000000000003,263.01666666666665,246.39499999999998,265.90833333333336,274.57500000000005,287.9275,288.97,267.815,263.3,268.49,281.24,270.11333333333334,262.625,255.0025,265.29999999999995,282.206,269.386,274.15200000000004,255.36,292.4833333333333,288.0316666666667,284.07666666666665,265.12833333333333,249.27,291.08666666666664,285.87,258.8975,222.57199999999997,192.395,279.41,260.11833333333334,238.862,211.906,188.632,,L8
2016-05-12 22:12:32+00:00,301.57571428571424,293.4628571428571,271.3514285714286,264.20428571428573,247.45999999999998,267.46714285714285,276.42400000000004,288.722,286.37,268.13666666666666,265.8533333333333,266.4433333333333,279.00333333333333,272.01750000000004,265.498,260.322,270.77,284.28333333333336,270.4266666666667,276.58833333333337,259.44800000000004,294.095,289.5657142857143,285.7714285714286,264.2271428571429,251.75,293.15999999999997,287.2975,260.57399999999996,222.57199999999997,192.395,280.83714285714285,261.33,240.68499999999997,214.095,191.16666666666666,183.83,L8
2016-06-13 22:12:42+00:00,302.99,293.4628571428571,271.3514285714286,264.20428571428573,248.31375,267.77750000000003,276.67,288.5333333333333,284.1675,267.60749999999996,265.8533333333333,264.3375,278.3225,272.01750000000004,266.4583333333333,257.2766666666667,267.645,283.96,270.8657142857143,277.67,261.35833333333335,294.008,290.08,286.54375,263.095,253.86,293.816,287.954,262.28999999999996,223.915,194.102,281.495,262.0525,242.06428571428572,215.48857142857145,192.75714285714284,183.83,L8
2016-07-15 22:12:58+00:00,303.53833333333336,294.94999999999993,275.175,266.28833333333336,250.17285714285714,268.6985714285714,280.07800000000003,290.166,284.246,267.662,268.3775,264.40999999999997,277.6,271.61333333333334,271.85,268.4,281.02200000000005,284.765,275.8983333333333,280.38166666666666,273.01,297.475,291.73857142857145,287.44571428571425,259.1542857142857,260.13,296.78,289.38800000000003,266.952,225.638,196.6125,282.65857142857146,262.51142857142855,243.4983333333333,218.03166666666667,194.96333333333337,183.83,L8
2016-08-07 22:19:13+00:00,303.124,294.30999999999995,276.7266666666667,266.90500000000003,249.91857142857143,268.3514285714286,279.384,289.236,281.898,265.652,266.38666666666666,260.414,278.85,268.81,270.24,259.918,271.96399999999994,281.56,270.60166666666663,277.3666666666667,268.73,294.9575,289.79571428571427,285.3014285714286,253.89142857142855,260.37166666666667,296.78,287.504,265.198,225.638,196.6125,280.92428571428576,260.0657142857143,243.83142857142857,218.42714285714285,195.1257142857143,183.83,L8
2016-08-16 22:13:05+00:00,306.35,300.7475,275.0233333333333,267.61833333333334,250.6257142857143,269.11857142857144,280.776,288.742,277.84000000000003,265.07599999999996,272.2833333333333,260.466,275.52599999999995,270.49,273.28200000000004,262.036,273.826,282.24333333333334,269.02000000000004,278.38,267.456,295.912,290.97999999999996,286.58,254.6885714285714,260.81,299.59,290.01599999999996,266.48199999999997,226.71599999999998,198.09,281.2166666666667,260.3857142857143,244.23857142857142,219.7357142857143,196.62285714285713,183.83,L8
2016-09-08 22:19:24+00:00,307.28833333333336,301.358,274.78000000000003,267.4342857142857,250.27375,269.05625,278.81666666666666,287.635,276.24833333333333,264.20166666666665,266.21,260.28000000000003,275.09666666666664,269.325,271.7166666666667,262.78833333333336,269.7616666666667,280.12428571428575,268.08857142857147,277.24142857142857,266.065,294.87166666666667,290.78749999999997,286.83875,257.48125,260.68285714285713,298.806,289.305,265.57,227.23833333333332,198.10399999999998,281.2166666666667,260.725,244.27625,219.655,196.55875,183.83,L8
2016-10-10 22:19:30+00:00,310.9016666666667,305.17600000000004,275.98857142857145,269.67571428571426,251.72428571428574,272.4375,277.9714285714286,287.18857142857144,273.7914285714286,264.20166666666665,266.21,261.2114285714286,274.1928571428571,269.548,270.7357142857143,262.92428571428576,267.06714285714287,278.5975,266.3225,277.24142857142857,264.9857142857143,291.6671428571429,291.9625,288.62375,259.7575,258.025,298.806,289.305,265.57,229.68999999999997,198.10399999999998,283.688,263.78285714285715,246.19428571428574,221.57857142857142,198.23857142857145,183.83,L8
2016-10-19 22:13:21+00:00,310.4357142857143,303.105,275.36875,268.9475,251.72428571428574,271.56333333333333,275.30875000000003,285.84625,273.7914285714286,264.20166666666665,266.21,261.2114285714286,274.1928571428571,269.548,270.7357142857143,262.92428571428576,267.06714285714287,276.1511111111111,265.39222222222224,274.8525,264.9857142857143,291.6671428571429,291.1711111111111,287.4555555555555,259.0466666666667,255.7422222222222,288.48499999999996,288.3671428571428,263.4685714285714,228.76666666666665,197.015,283.21166666666664,262.64875,245.33375,220.2925,197.21375,183.83,L8
2016-11-20 22:13:21+00:00,312.94166666666666,307.62199999999996,275.0128571428572,268.96714285714285,252.708,273.10375,273.37375,284.64750000000004,271.3257142857143,262.3983333333333,264.6266666666666,261.0216666666667,274.13666666666666,267.5025,269.6933333333333,259.81166666666667,262.80333333333334,274.49,265.07,274.99666666666667,263.18333333333334,290.4566666666667,291.39428571428573,287.66285714285715,261.45,255.80999999999997,286.306,287.83166666666665,262.8333333333333,230.044,201.21666666666667,284.632,263.6642857142857,245.93,220.28833333333333,196.3557142857143,,L8
2016-12-22 22:13:14+00:00,310.3616666666667,302.9316666666667,272.79875000000004,267.5025,250.02400000000003,271.37375000000003,272.72714285714284,284.2271428571429,270.2866666666667,261.674,264.6266666666666,261.622,273.70799999999997,267.5025,269.38,263.36400000000003,264.96,273.235,263.665,273.16400000000004,261.63800000000003,289.81600000000003,287.9142857142857,282.86,259.80857142857144,249.41285714285712,272.136,287.28200000000004,261.226,226.93400000000003,198.16833333333332,281.70799999999997,259.47857142857146,242.97714285714284,216.6783333333333,195.365,,L8
2016-12-29 22:19:25+00:00,309.30571428571426,301.23,271.9122222222222,267.09777777777776,249.70833333333334,270.6311111111111,267.4375,284.2271428571429,270.2866666666667,260.34166666666664,264.6266666666666,261.1116666666667,271.40166666666664,267.5025,269.38,263.36400000000003,264.96,271.0514285714286,263.06142857142856,270.2183333333333,261.63800000000003,287.695,287.275,282.5525,260.60625,248.6275,266.8383333333333,286.21666666666664,259.46833333333336,226.515,197.5585714285714,281.615,259.60125,242.5575,216.26714285714283,194.3842857142857,,L8
2017-02-15 22:19:07+00:00,307.7728571428571,297.22285714285715,268.4985714285714,266.10571428571427,246.435,268.92571428571426,259.46799999999996,283.13,263.28499999999997,258.04499999999996,247.79000000000002,261.96750000000003,269.66,270.56666666666666,264.92,266.2033333333334,260.3533333333333,263.284,260.23199999999997,264.25250000000005,261.7633333333333,281.28000000000003,283.13166666666666,278.6233333333333,261.4916666666667,242.7933333333333,249.6225,284.09499999999997,255.3775,223.375,196.72199999999998,280.718,258.1716666666667,240.8166666666667,213.494,191.296,,L8
2017-02-24 22:12:53+00:00,306.6075,295.36125,267.49125,265.375,245.748,267.68874999999997,250.355,283.13,263.28499999999997,258.04499999999996,247.79000000000002,261.96750000000003,269.66,270.56666666666666,264.92,266.2033333333334,260.3533333333333,263.284,260.23199999999997,264.25250000000005,261.7633333333333,281.28000000000003,282.14142857142855,276.69571428571425,259.95428571428573,240.99714285714282,245.56599999999997,284.09499999999997,255.3775,222.414,195.1,279.7966666666667,257.29857142857145,239.99285714285716,212.455,190.31833333333336,,L8
2017-03-03 22:19:01+00:00,307.11555555555555,295.60777777777776,268.2944444444445,266.4133333333333,247.01999999999998,268.09777777777776,253.8242857142857,283.89500000000004,267.27200000000005,259.36,255.63,262.122,270.588,271.65999999999997,267.0325,268.745,265.7575,266.855,260.29833333333335,266.17600000000004,262.58,282.624,282.7975,278.9,261.665,243.27124999999998,253.24666666666667,284.01599999999996,255.552,223.56000000000003,195.22714285714284,279.97571428571433,258.25625,240.36625,213.52285714285713,190.51857142857145,,L8
2017-05-06 22:18:31+00:00,306.2528571428571,295.5857142857143,268.5828571428571,266.33714285714285,247.87333333333333,267.4842857142857,250.696,286.6875,270.94000000000005,259.702,257.10999999999996,261.99,271.39750000000004,274.4433333333333,269.65000000000003,262.05333333333334,271.7866666666667,269.74333333333334,265.505,269.7,267.57,285.8725,282.5416666666667,280.15333333333336,262.535,245.56166666666664,255.844,285.1425,258.8025,223.85,196.52666666666667,280.5,259.4214285714286,241.16285714285712,214.99666666666667,191.52666666666667,,L8
2017-06-07 22:18:51+00:00,306.30571428571426,295.9357142857143,271.0657142857143,268.03000000000003,249.38000000000002,267.04,252.73000000000002,288.625,276.7475,261.682,260.8225,262.168,272.456,275.4525,271.07,265.84000000000003,275.2875,273.5725,268.02,271.724,270.3125,287.364,284.37,282.62285714285713,265.6657142857143,249.25285714285715,263.6333333333333,287.782,262.68600000000004,235.42333333333332,212.32000000000002,281.24857142857144,260.10571428571427,242.1857142857143,216.8314285714286,194.3516666666667,187.05,L8
2017-07-02 22:12:47+00:00,308.75199999999995,296.005,270.7083333333333,265.36333333333334,246.14833333333334,269.696,258.31,288.625,276.7475,263.6825,260.8225,263.07000000000005,275.60249999999996,275.4525,271.07,265.84000000000003,275.2875,278.78000000000003,270.16499999999996,275.78249999999997,270.3125,289.9325,287.694,287.926,269.95799999999997,256.402,278.965,289.505,265.6875,243.26,224.345,283.22200000000004,264.49399999999997,245.20200000000006,220.36600000000004,195.52200000000002,187.05,L8
2017-07-09 22:18:59+00:00,308.75199999999995,296.005,275.9071428571429,271.25857142857143,246.14833333333334,276.205,266.40199999999993,290.3,279.702,269.878,268.648,269.744,279.55,278.682,276.102,265.84000000000003,284.816,289.985,270.16499999999996,285.334,279.86199999999997,292.418,289.8983333333333,290.09499999999997,275.25,265.4783333333333,287.77799999999996,297.21999999999997,265.6875,255.962,243.60399999999998,290.19,264.49399999999997,245.20200000000006,220.36600000000004,195.52200000000002,187.05,L8
2017-07-25 22:19:06+00:00,310.94166666666666,299.2628571428572,277.7275,272.16625,248.01285714285717,276.3857142857143,269.4266666666667,290.51,281.02833333333336,269.49333333333334,268.8933333333333,268.66333333333336,279.53,278.4916666666667,275.90166666666664,268.738,285.7316666666666,290.21,271.316,285.485,279.3966666666667,294.01,291.71285714285716,292.3742857142857,276.5814285714286,266.31857142857143,290.68,296.77833333333336,267.844,261.735,255.085,290.19,266.22166666666664,247.0016666666667,221.82666666666668,197.11,188.7,L8
2017-09-20 22:13:10+00:00,315.2733333333333,303.995,282.324,277.685,247.69500000000002,288.11,284.2825,291.265,285.265,272.9075,273.615,271.52,281.4575,280.145,279.005,266.3333333333333,287.92499999999995,299.92333333333335,276.2133333333333,291.515,285.92,297.53499999999997,297.71750000000003,298.82800000000003,283.512,276.806,304.75200000000007,300.48,272.4275,282.562,291.79200000000003,298.695,270.785,252.215,226.52249999999998,203.315,188.01333333333332,L8
2017-09-27 22:19:24+00:00,314.935,304.322,281.64500000000004,276.63142857142856,249.17199999999997,286.085,283.32800000000003,291.265,285.265,270.43600000000004,273.615,270.046,281.454,276.14,276.63,257.5825,287.92499999999995,299.92333333333335,271.895,286.33799999999997,280.634,296.146,297.438,298.09,282.43833333333333,273.66833333333335,303.575,298.5216666666667,270.014,282.91333333333336,294.40000000000003,296.78599999999994,269.834,251.262,225.38400000000001,201.714,188.01333333333332,L8
2017-10-13 22:19:28+00:00,314.632,303.84,280.0514285714286,275.36875,249.42333333333332,283.57428571428574,280.865,289.56399999999996,279.91999999999996,268.06,268.172,268.59999999999997,280.16333333333336,274.0,275.15000000000003,257.258,287.92499999999995,291.6375,269.342,283.06166666666667,276.92333333333335,294.9116666666667,296.0683333333333,296.72285714285715,280.1585714285714,269.28285714285715,303.575,296.87857142857143,267.64000000000004,283.1571428571429,295.3085714285714,294.76,268.90333333333336,250.67,224.12833333333333,200.09166666666667,188.01333333333332,L8
2017-10-22 22:13:19+00:00,315.065,303.88571428571424,279.865,275.56777777777774,250.3814285714286,281.875,280.6928571428572,289.7366666666667,277.815,268.19428571428574,265.0916666666667,268.3157142857143,280.03285714285715,273.7914285714286,274.77000000000004,258.71999999999997,286.698,289.428,269.3966666666667,282.8357142857143,275.57142857142856,295.3742857142857,296.15857142857146,296.675,280.36875,269.15250000000003,304.06,297.0775,266.27714285714285,284.26125,296.73125,294.88714285714286,269.0914285714286,250.74,224.58999999999997,199.74285714285716,187.64499999999998,L8
