dates,satname,nzd0115-0000,nzd0115-0001,nzd0115-0002,nzd0115-0003,nzd0115-0130,nzd0115-0131,nzd0115-0132,nzd0115-0140,nzd0115-0141,nzd0115-0142,nzd0115-0143,nzd0115-0144,nzd0115-0145,nzd0115-0146,nzd0115-0147,nzd0115-0148,nzd0115-0149,nzd0115-0150,nzd0115-0151,nzd0115-0152,nzd0115-0153,nzd0115-0154,nzd0115-0155,nzd0115-0156,nzd0115-0157,nzd0115-0158,nzd0115-0159,nzd0115-0160,nzd0115-0161,nzd0115-0162,nzd0115-0165,nzd0115-0166,nzd0115-0167,nzd0115-0168,nzd0115-0169,nzd0115-0170,nzd0115-0171,nzd0115-0004,nzd0115-0053,nzd0115-0054,nzd0115-0055,nzd0115-0067,nzd0115-0068,nzd0115-0069,nzd0115-0070,nzd0115-0079,nzd0115-0080,nzd0115-0081,nzd0115-0082,nzd0115-0083,nzd0115-0084,nzd0115-0085,nzd0115-0111,nzd0115-0112,nzd0115-0113,nzd0115-0114,nzd0115-0115,nzd0115-0122,nzd0115-0123,nzd0115-0124,nzd0115-0163,nzd0115-0164,nzd0115-0005,nzd0115-0006,nzd0115-0007,nzd0115-0008,nzd0115-0044,nzd0115-0045,nzd0115-0046,nzd0115-0047,nzd0115-0048,nzd0115-0098,nzd0115-0099,nzd0115-0100,nzd0115-0009,nzd0115-0010,nzd0115-0011,nzd0115-0012,nzd0115-0013,nzd0115-0014,nzd0115-0015,nzd0115-0016,nzd0115-0017,nzd0115-0018,nzd0115-0019,nzd0115-0020,nzd0115-0021,nzd0115-0022,nzd0115-0023,nzd0115-0024,nzd0115-0025,nzd0115-0026,nzd0115-0027,nzd0115-0029,nzd0115-0030,nzd0115-0031,nzd0115-0032,nzd0115-0033,nzd0115-0034,nzd0115-0035,nzd0115-0036,nzd0115-0037,nzd0115-0038,nzd0115-0039,nzd0115-0040,nzd0115-0041,nzd0115-0042,nzd0115-0043,nzd0115-0049,nzd0115-0050,nzd0115-0051,nzd0115-0052,nzd0115-0066,nzd0115-0076,nzd0115-0077,nzd0115-0078,nzd0115-0086,nzd0115-0093,nzd0115-0094,nzd0115-0095,nzd0115-0102,nzd0115-0103,nzd0115-0104,nzd0115-0116,nzd0115-0117,nzd0115-0118,nzd0115-0119,nzd0115-0120,nzd0115-0121,nzd0115-0125,nzd0115-0133,nzd0115-0134,nzd0115-0135,nzd0115-0136,nzd0115-0137,nzd0115-0138,nzd0115-0139,nzd0115-0072,nzd0115-0073,nzd0115-0074,nzd0115-0075,nzd0115-0087,nzd0115-0088,nzd0115-0089,nzd0115-0090,nzd0115-0091,nzd0115-0096,nzd0115-0097,nzd0115-0101,nzd0115-0108,nzd0115-0109,nzd0115-0110,nzd0115-0105,nzd0115-0106,nzd0115-0107,nzd0115-0128,nzd0115-0129,nzd0115-0172,nzd0115-0173,nzd0115-0174,nzd0115-0175,nzd0115-0176,nzd0115-0177,nzd0115-0178,nzd0115-0179,nzd0115-0028,nzd0115-0126,nzd0115-0127,nzd0115-0092,nzd0115-0063,nzd0115-0064,nzd0115-0065,nzd0115-0071,nzd0115-0056,nzd0115-0057,nzd0115-0058,nzd0115-0059,nzd0115-0060,nzd0115-0061,nzd0115-0062
2004-11-03 21:56:42.977000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,310.18,342.01,354.23,361.10,368.07,372.40,377.88,391.02,387.05,374.76,396.66,,,,,,,,,,,,,,,,,,,,,,,,,366.03,370.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-11-19 21:56:55.269000,L5,,,,,,,,,,,,,,,,,,,,,313.90,324.63,338.32,344.88,346.72,363.50,429.44,,381.23,358.85,352.92,371.24,375.99,384.44,387.57,397.42,408.80,,,,,,,,,,,,,,,,,,,,,,,,357.10,359.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.85,413.93,414.05,,,,,,,,,,,,,,,,,,,,
2005-02-23 21:58:31.621000,L5,,,,,,,,,,,,,,,,,,,,304.56,338.61,356.01,365.68,364.47,362.30,353.77,357.33,358.57,363.37,360.32,370.31,373.64,381.48,392.68,404.27,410.10,385.76,,,,,,,,,,,,,,,,,,,,,,,,358.50,363.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.16,,,,,,,,,,,,,,,,,,,,,,
2005-03-11 21:58:44.158000,L5,,,,,,,,,,,,,325.45,327.79,331.32,335.41,347.43,346.09,350.68,357.99,350.90,367.96,,,,,391.67,393.95,408.29,415.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.65,424.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-12 21:58:55.193000,L5,,,,,,,,340.57,347.18,336.58,343.37,343.30,334.68,346.48,343.19,374.89,379.71,377.26,383.40,344.16,361.67,378.79,385.13,393.36,398.65,406.94,404.93,415.59,424.24,417.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.69,418.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-07-17 21:59:35.576000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.10,321.20,330.92,338.38,,,,349.61,363.68,,,,,,,,,,,,,,,,,,,,,,,,328.92,329.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.32,366.83,358.28,362.91,370.42,365.46,373.76,,,,,,,,,,,,,,,,
2005-09-03 21:59:56.285000,L5,,,,,,375.46,347.18,,,,,,,,,,,,,,,,373.46,375.98,388.26,384.45,387.74,383.07,387.32,396.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-11-22 22:00:23.113000,L5,,,,,,,338.75,348.71,356.50,346.77,346.45,353.47,368.72,361.38,368.87,389.27,393.01,388.30,392.35,387.90,375.09,400.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.24,351.27,352.55,361.29,349.69,336.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-04-15 22:03:30.798000,L5,,,,,,,,,,,,320.75,324.40,332.06,331.87,332.59,327.91,320.14,306.19,310.31,333.70,352.76,362.22,363.61,374.63,375.84,385.03,391.70,395.22,408.48,411.04,410.12,415.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.50,413.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-02 22:04:12.415000,L5,,,,,,,,,,,,,,,,,,,,,291.36,318.99,332.79,338.19,334.49,344.85,345.77,351.98,360.25,367.22,374.46,374.32,384.98,382.68,394.26,392.34,395.83,,,,,,,,,,,,,,,,,,,,,,,,362.55,356.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.92,406.56,403.07,412.70,415.62,,,,,,,,,,,,,,,,,,
2007-02-13 22:06:47.368000,L5,,,,,,,,,,,,,,,,,,,,,290.62,302.40,321.48,326.85,325.81,330.30,346.46,355.72,359.50,355.76,366.96,368.24,374.61,374.75,374.88,387.11,386.01,,,,,,,,,,,,,,,,,,,,,,,,354.97,358.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.91,397.75,396.16,399.57,419.15,,,,,,,,,,,,,,,,,,
2007-09-25 22:04:48.945000,L5,,,,,,,,,,,,,,,,,390.56,327.85,331.99,358.72,,,,,,,,367.41,366.98,355.03,366.14,359.63,378.24,386.03,392.35,395.70,394.18,,,,,,,,,,,,,,,,,,,,,,,,353.03,362.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.14,,,,,,,,,,,,,,,,,,,,,,
2008-10-29 21:55:24.451000,L5,,,,,,,,,,,,,321.44,323.95,327.83,330.20,328.26,326.17,313.78,307.90,332.34,347.91,356.22,362.15,364.44,366.68,377.15,389.63,400.46,402.48,402.08,407.43,414.34,414.98,418.64,422.35,,,,,,,,,,,,,,,,,,,,,,,,,407.21,411.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009-02-02 21:57:22.411000,L5,,,,,,,,,,,,,,,,,,,,,308.30,327.00,336.46,342.64,338.76,337.21,349.49,352.49,367.60,364.40,369.03,378.66,386.65,391.85,392.32,400.62,398.11,,,,,,,,,,,,,,,,,,,,,,,,363.94,363.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.66,415.66,417.17,,,,,,,,,,,,,,,,,,,,
2011-01-07 22:01:44.406000,L5,,,,,,,,,,,,,,,,,,,,,287.47,305.28,316.87,322.46,315.86,312.89,328.18,338.51,352.44,346.79,358.13,364.53,371.09,371.65,367.68,380.66,386.07,,,,,,,,,,,,,,,,,,,,,,,,351.41,350.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.90,391.66,391.65,389.38,400.88,390.91,401.87,380.87,,,,,,,,,,,,,,,
2011-03-12 22:01:43.554000,L5,,,,,,,,,,,,,,,,,,,,,286.60,308.42,317.13,327.81,324.52,325.40,338.55,345.54,354.36,358.07,365.07,372.32,373.71,379.75,379.42,382.00,388.49,,,,,,,,,,,,,,,,,,,,,,,,359.96,366.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.16,399.56,400.36,404.93,413.63,396.77,408.32,,,,,,,,,,,,,,,,
2011-03-28 22:01:38.376000,L5,,,,,,,,,,,,,,,,,,,,,289.09,312.21,325.69,330.72,334.25,332.38,344.92,349.09,358.49,363.89,370.09,376.81,379.84,386.09,394.96,390.37,402.22,,,,,,,,,,,,,,,,,,,,,,,,360.86,366.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.56,409.21,403.73,411.40,418.07,411.22,,,,,,,,,,,,,,,,,
2011-04-13 22:01:34.017000,L5,,,,,,,,,,,,,,,,,,,,,,306.34,314.27,320.08,325.19,326.66,333.23,345.51,353.72,355.19,360.64,365.53,370.22,376.81,372.56,379.85,384.88,,,,,,,,,,,,,,,,,,,,,,,,361.16,361.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.10,394.55,400.62,395.29,409.81,406.99,408.98,,,,,,,,,,,,,,,,
2011-09-04 22:00:27.603000,L5,,,,,,,,,,,385.15,386.97,383.09,382.92,372.51,375.27,,,,,,305.22,321.10,327.00,325.02,326.63,337.78,348.71,358.13,355.35,362.34,366.96,376.03,377.54,381.25,385.02,393.47,,,,,,,,,,,,,,,,,,,,,,,,356.57,356.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.77,401.56,400.85,396.89,411.53,402.22,405.11,,,,,,,,,,,,,,,,
2013-05-20 22:13:50.559000,L8,,,,,,,,,,,,,,,,,,,,,317.73,344.72,353.87,358.25,363.82,369.61,371.50,372.79,376.56,385.20,397.22,403.16,405.31,411.49,416.15,418.45,426.19,,,,,,,,,,,,,,,,,,,,,,,,387.22,390.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-06-05 22:13:51.261000,L8,,,,,,,,,,,,,,,,,,,,,,296.39,310.76,337.11,321.87,329.64,326.89,334.53,347.13,355.09,360.92,366.50,397.37,400.64,373.49,388.97,374.33,,,,,,,,,,,,,,,,,,,,,,,,355.16,356.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.32,378.09,393.63,401.83,,,,,,,,,,,,,,,,,,,
2013-07-07 22:13:48.209000,L8,,,,,,,,,,,,,,,,,,,,,,304.43,310.39,331.23,346.97,330.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-08-08 22:13:49.700000,L8,,,,,,,,,,,,,,,,,,,,,300.50,316.65,317.63,353.66,330.53,333.40,331.74,336.67,353.14,353.87,360.11,353.64,366.65,403.25,379.03,395.79,379.06,,,,,,,,,,,,,,,,,,,,,,,,362.37,354.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.21,394.69,396.02,402.45,,,,,,,,,,,,,,,,,,,
2013-09-09 22:13:49.699000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.95,361.08,,,,,,,,,,,,,,,
2013-09-25 22:13:41.239000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.79,339.86,365.63,365.24,379.00,,,,,,,,,,,,,,,,
2013-10-11 22:13:41.596000,L8,,,,,,,,401.35,434.34,437.57,403.60,404.30,329.58,,,,,,,,,301.63,316.01,365.94,349.97,335.93,337.77,347.98,357.69,365.27,375.94,384.38,394.95,400.12,384.39,393.33,385.22,,,,,,,,,,,,,,,,,,,,,,,,376.13,370.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.22,,,,,,,,,,,,,,,,,,,,,384.35,406.46,,,,,,,,,,,,,,,,,,,,,
2013-10-27 22:13:31.854000,L8,,,,,,,,391.74,404.19,,,,,,,,,,,,320.38,344.71,349.99,355.61,360.67,365.52,367.49,370.26,376.21,380.25,394.28,403.10,408.83,413.66,415.55,417.35,424.94,,,,,,,,,,,,,,,,,,,,,,,,385.80,387.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.93,378.10,388.76,395.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.36,436.99,484.42,,,,,,,,461.88
2013-11-12 22:13:32.202000,L8,,,,,,,,,,,,,,,,,,,,,306.08,328.38,336.72,346.80,339.66,344.62,345.33,350.80,365.26,370.02,378.55,388.33,398.99,401.21,395.75,401.13,391.59,,,,,,,,,,,,,,,,,,,,,,,,377.39,375.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.38,415.05,421.35,,,,,,,,,,,,,,,,,,,,
2013-11-28 22:13:25.971000,L8,,,,,,,,375.93,371.10,370.12,391.35,392.77,362.41,338.58,331.13,328.05,363.38,366.25,,,,,,407.14,369.50,374.94,427.72,436.17,411.46,410.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.20,354.25,360.01,373.51,372.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-12-14 22:13:21.591000,L8,,,,,,,,,,,,,,,,,,,,,316.24,336.18,343.67,347.59,346.28,349.20,355.77,357.31,366.89,372.27,381.12,389.46,399.29,402.68,400.82,405.20,410.80,,,,,,,,,,,,,,,,,,,,,,,,377.18,379.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.31,,,,,,,,,,,,,,,,,,,,,,
2013-12-30 22:13:13.343000,L8,,,,,438.74,,,362.10,351.35,351.32,367.58,367.14,367.05,362.72,361.39,360.48,360.47,358.23,,,,,,395.98,409.47,403.88,415.45,411.67,430.86,425.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.81,415.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.22,356.66,,,,,,,,,,,,,453.46,455.20,,,,379.14,,425.97,,,,,,,,,,,,,,,,,,,,,,,
2014-01-31 22:12:52.806000,L8,,,,,417.71,393.40,357.26,,,,,,382.05,370.33,359.37,371.31,346.23,337.09,326.04,337.12,348.04,365.18,365.59,400.13,396.95,405.95,429.76,431.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.05,453.92,,,,,,,,,,,,,,,,,,,447.02,427.74,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20 22:12:13.789000,L8,,,,,,,,,,,,,,,,,,,,,329.09,336.29,345.84,351.01,345.65,344.24,357.65,363.27,368.14,374.56,388.02,394.60,401.41,403.88,397.97,407.07,388.20,,,,,,,,,,,,,,,,,,,,,,,,382.62,385.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.64,,,,,,,,,,,,,,,,,,,,,,
2014-04-05 22:11:58.702000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.14,396.46,399.87,402.46,397.69,394.60,381.75,,,,,,,,,,,,,,,,,,,,,,,,,398.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.86,394.33,,,,,,,,,,,,,,,,,,,,,379.44,392.21,396.88,426.79,,,,,,,,,,,,,,,,,,,
2014-04-21 22:11:42.175000,L8,,,,,,,,423.45,415.45,,,,,,,,,,,,321.37,342.06,351.27,357.80,357.28,365.92,363.30,368.86,375.01,379.64,392.77,400.76,407.10,411.27,416.23,420.65,422.30,,,,,,,,,,,,,,,,,,,,,,,,385.15,386.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.65,421.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-05-07 22:11:26.052000,L8,,,,,,,,,,,,,,,,,,,,,313.47,340.26,351.05,354.67,359.75,364.10,362.50,367.47,373.08,379.07,392.48,401.96,406.51,412.40,416.18,414.34,420.96,,,,,,,,,,,,,,,,,,,,,,,,383.77,388.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-07-26 22:11:43.162000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.35,332.48,324.72,308.13,323.89,320.27,,,,,,,,,,,,,,,,,,,,,,,,,,340.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.87,364.83,381.47,,,,,,,,,,,,,,,,
2014-10-14 22:12:02.705000,L8,,,,,,,,,,,,,,,,,,,,,315.32,341.64,345.46,350.68,356.89,357.54,355.43,361.66,370.20,376.12,391.76,402.70,404.33,406.58,397.88,399.31,390.79,,,,,,,,,,,,,,,,,,,,,,,,383.54,388.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.28,446.71,,,390.65,,,,,,,,,,,,,,,,,,,,,,
2014-12-01 22:12:00.318000,L8,,,,,414.99,401.13,390.28,,,,416.81,431.75,428.25,423.95,421.15,,,417.21,424.20,430.63,359.76,376.42,350.67,356.95,363.07,366.23,365.24,366.67,372.58,379.82,422.69,418.78,404.71,403.69,409.56,417.51,,,,,,,,,,,,,,,,,,,,,,,,,387.89,407.53,,,,,,,461.33,468.34,469.61,,,,,,,,,,,,,202.51,227.98,204.60,250.35,252.39,287.69,,,,,,,,,354.21,379.64,,,,,,,,,,468.19,,,,,,,,,,,,,,,,,,,,,,344.85,,,,,,,,,,,,,,,,,,,,,,450.26,453.15,412.02,390.67,421.46,,,,,,,,,,,,,,,,,,,,,,,
2015-01-02 22:11:50.958000,L8,,,,,,403.13,396.60,333.27,351.26,355.60,365.77,365.59,359.96,355.87,380.29,369.34,378.68,405.30,415.18,411.66,411.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.66,358.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.02,,,,,,,,,,,,,,,,,,398.63,404.18,362.55,339.84,465.44,389.26,420.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.35,,,,,,,,
2015-01-18 22:11:48.696000,L8,,,,,,,,,,,,,,,,,,,,,324.78,340.97,348.48,352.77,354.44,356.57,361.91,365.43,371.64,378.51,396.16,402.04,404.36,405.95,412.67,411.71,418.20,,,,,,,,,,,,,,,,,,,,,,,,383.94,391.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24 22:11:08.401000,L8,,,,,,,,,,,,,,,,,,,,,318.06,341.49,350.27,355.90,357.25,364.33,365.22,369.73,375.04,380.98,393.78,401.76,406.19,410.62,413.28,413.14,419.85,,,,,,,,,,,,,,,,,,,,,,,,387.03,389.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-10 22:10:52.487000,L8,,,,,,,,,,,,,,,,,,,,,315.51,338.24,345.99,354.67,356.11,345.92,361.86,366.39,372.61,377.61,390.41,398.79,404.42,407.58,411.05,413.84,418.91,,,,,,,,,523.98,539.84,480.83,,,,,,,,,,,,,384.34,385.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-07-29 22:11:25.856000,L8,,,,,,,,,,,,,,,,,,,,,311.37,305.49,351.58,351.07,327.44,333.74,327.64,336.32,364.93,373.00,379.89,368.21,397.25,400.15,379.93,403.06,378.05,,,,,,,,,,,,,,,,,,,,,,,,355.54,357.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.10,393.12,398.93,415.96,,,,,,,,,,,,,,,,,,,
2016-01-21 22:11:54.068000,L8,,,,,,,,,,,,,,,,,,,,,318.17,336.58,342.73,350.78,354.76,357.14,362.57,365.46,371.27,376.33,392.01,396.85,400.51,405.13,408.50,409.86,414.38,,,,,,,,,,,,,,,,,,,,,,,,381.62,387.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.59,,,,,,,,,,,,,,,,,,,,,,
2016-02-22 22:11:42.580000,L8,,,,,,,,,,,,,,,,,,,,,,,,352.80,375.81,403.24,,,,,374.50,363.19,394.07,391.87,385.04,395.34,380.58,,,,,,,,,,,,,,,,,,,,,,,,336.32,330.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.44,399.03,395.40,396.19,,,,,,,,,,,,,,,,,,,
2016-03-09 22:11:40.902000,L8,214.07,131.85,136.42,215.45,392.84,416.95,424.12,353.25,349.48,352.67,340.55,343.94,350.29,355.90,340.55,323.54,331.11,344.52,322.36,339.35,355.68,347.38,368.90,374.57,369.82,365.30,369.56,368.12,381.17,432.97,408.88,400.88,400.68,404.07,407.25,414.94,421.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
