dates,nzd0115-0000,nzd0115-0001,nzd0115-0002,nzd0115-0003,nzd0115-0130,nzd0115-0131,nzd0115-0132,nzd0115-0140,nzd0115-0141,nzd0115-0142,nzd0115-0143,nzd0115-0144,nzd0115-0145,nzd0115-0146,nzd0115-0147,nzd0115-0148,nzd0115-0149,nzd0115-0150,nzd0115-0151,nzd0115-0152,nzd0115-0153,nzd0115-0154,nzd0115-0155,nzd0115-0156,nzd0115-0157,nzd0115-0158,nzd0115-0159,nzd0115-0160,nzd0115-0161,nzd0115-0162,nzd0115-0165,nzd0115-0166,nzd0115-0167,nzd0115-0168,nzd0115-0169,nzd0115-0170,nzd0115-0171,nzd0115-0004,nzd0115-0053,nzd0115-0054,nzd0115-0055,nzd0115-0067,nzd0115-0068,nzd0115-0069,nzd0115-0070,nzd0115-0079,nzd0115-0080,nzd0115-0081,nzd0115-0082,nzd0115-0083,nzd0115-0084,nzd0115-0085,nzd0115-0111,nzd0115-0112,nzd0115-0113,nzd0115-0114,nzd0115-0115,nzd0115-0122,nzd0115-0123,nzd0115-0124,nzd0115-0163,nzd0115-0164,nzd0115-0005,nzd0115-0006,nzd0115-0007,nzd0115-0008,nzd0115-0044,nzd0115-0045,nzd0115-0046,nzd0115-0047,nzd0115-0048,nzd0115-0098,nzd0115-0099,nzd0115-0100,nzd0115-0009,nzd0115-0010,nzd0115-0011,nzd0115-0012,nzd0115-0013,nzd0115-0014,nzd0115-0015,nzd0115-0016,nzd0115-0017,nzd0115-0018,nzd0115-0019,nzd0115-0020,nzd0115-0021,nzd0115-0022,nzd0115-0023,nzd0115-0024,nzd0115-0025,nzd0115-0026,nzd0115-0027,nzd0115-0029,nzd0115-0030,nzd0115-0031,nzd0115-0032,nzd0115-0033,nzd0115-0034,nzd0115-0035,nzd0115-0036,nzd0115-0037,nzd0115-0038,nzd0115-0039,nzd0115-0040,nzd0115-0041,nzd0115-0042,nzd0115-0043,nzd0115-0049,nzd0115-0050,nzd0115-0051,nzd0115-0052,nzd0115-0066,nzd0115-0076,nzd0115-0077,nzd0115-0078,nzd0115-0086,nzd0115-0093,nzd0115-0094,nzd0115-0095,nzd0115-0102,nzd0115-0103,nzd0115-0104,nzd0115-0116,nzd0115-0117,nzd0115-0118,nzd0115-0119,nzd0115-0120,nzd0115-0121,nzd0115-0125,nzd0115-0133,nzd0115-0134,nzd0115-0135,nzd0115-0136,nzd0115-0137,nzd0115-0138,nzd0115-0139,nzd0115-0072,nzd0115-0073,nzd0115-0074,nzd0115-0075,nzd0115-0087,nzd0115-0088,nzd0115-0089,nzd0115-0090,nzd0115-0091,nzd0115-0096,nzd0115-0097,nzd0115-0101,nzd0115-0108,nzd0115-0109,nzd0115-0110,nzd0115-0105,nzd0115-0106,nzd0115-0107,nzd0115-0128,nzd0115-0129,nzd0115-0172,nzd0115-0173,nzd0115-0174,nzd0115-0175,nzd0115-0176,nzd0115-0177,nzd0115-0178,nzd0115-0179,nzd0115-0028,nzd0115-0126,nzd0115-0127,nzd0115-0092,nzd0115-0063,nzd0115-0064,nzd0115-0065,nzd0115-0071,nzd0115-0056,nzd0115-0057,nzd0115-0058,nzd0115-0059,nzd0115-0060,nzd0115-0061,nzd0115-0062,satname
2014-04-21 22:11:42+00:00,,,,,428.225,393.4,357.26,376.59,375.5466666666667,360.72,379.46500000000003,379.955,370.50333333333333,357.21000000000004,350.62999999999994,353.28000000000003,356.6933333333333,353.8566666666666,,337.12,329.93,353.62,355.6166666666666,369.7966666666667,362.4833333333333,368.79333333333335,365.395,369.56,,,392.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.2,354.59000000000003,369.055,372.49666666666667,374.97,,,,,,,,,,,,,453.46,455.2,,,,,,425.97,,,,,,,,,,,,,424.36,436.99,484.42,,,,,,,,461.88,L8
2014-05-07 22:11:26+00:00,,,,,428.225,393.4,357.26,369.015,361.225,360.72,379.46500000000003,379.955,370.50333333333333,357.21000000000004,350.62999999999994,353.28000000000003,356.6933333333333,353.8566666666666,,337.12,327.6266666666667,349.1666666666667,355.96999999999997,369.48333333333335,362.1766666666667,368.32,362.9,368.165,373.08,,392.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.2,354.25,360.01,364.365,364.56500000000005,,,,,,,,,,,,,453.46,455.2,,,,,,425.97,,,,,,,,,,,,,,,,,,,,,,,,L8
2014-07-26 22:11:43+00:00,,,,,417.71,393.4,357.26,,,,,,382.05,370.33,359.37,371.31,346.23,337.09,,337.12,327.6266666666667,349.1666666666667,355.96999999999997,356.235,358.515,365.01,362.9,368.165,373.08,,392.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.83,,,,,,,,,,,,,,,,,,L8
2014-10-14 22:12:02+00:00,,,,,,,,,,,,,,,,,,,,,316.72,341.32,349.26,354.3833333333334,357.97333333333336,362.52,360.41,365.99666666666667,371.64,,392.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.28,446.71,,,,,,,,364.83,,,,,,,,,,,,,,,,,,L8
2014-12-01 22:12:00+00:00,,,,,414.99,401.13,390.28,,,,,,,,,,,,,,315.32,341.64,348.065,353.815,359.98,361.885,360.33500000000004,364.165,371.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.51,227.98,204.6,250.35,252.39,287.69,,,,,,,,,354.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.26,437.715,429.365,390.67,421.46,,,,,,364.83,,,,,,,,,,,,,,,,,,L8
2015-01-02 22:11:50+00:00,,,,,414.99,402.13,393.44,333.27,351.26,355.6,365.77,365.59,359.96,355.87,380.29,369.34,378.68,,,,315.32,341.64,348.065,353.815,359.98,361.885,360.33500000000004,364.165,371.39,,,,,,,,,,,,,,,,,,,,,,,,,,,412.66,358.14,,,,,,,,,,,,,,,,,,,,,,,,,,,202.51,227.98,204.6,250.35,252.39,287.69,,,,,,,,,354.21,,,,,,,,,,,,,,,520.02,,,,,,,,,,,,,,,,,,398.63,404.18,362.55,339.84,,389.26,,,,,,,,,,,,,,,,,450.26,437.715,429.365,390.67,421.46,,,,,,364.83,,,,,,,,,447.35,,,,,,,,,L8
2015-01-18 22:11:48+00:00,,,,,414.99,402.13,393.44,333.27,351.26,355.6,365.77,365.59,359.96,355.87,380.29,369.34,378.68,,,,320.04999999999995,341.305,348.2033333333334,353.4666666666667,358.1333333333334,360.1133333333334,360.85999999999996,364.58666666666664,371.47333333333336,378.51,,,,,,,,,,,,,,,,,,,,,,,,,,412.66,358.14,,,,383.94,391.26,,,,,,,,,,,,,,,,,,,,,,202.51,227.98,204.6,250.35,252.39,287.69,,,,,,,,,354.21,,,,,,,,,,,,,,,520.02,,,,,,,,,,,,,,,,,,398.63,404.18,362.55,339.84,,389.26,,,,,,,,,,,,,,,,,450.26,437.715,429.365,390.67,421.46,,,,,,364.83,,,,,,,,,447.35,,,,,,,,,L8
2015-04-24 22:11:08+00:00,,,,,414.99,402.13,393.44,333.27,351.26,355.6,365.77,365.59,359.96,355.87,380.29,369.34,378.68,,,,321.41999999999996,341.23,349.8066666666667,355.20666666666665,358.25333333333333,362.3766666666667,364.1233333333333,367.27666666666664,373.08666666666664,379.745,393.78,401.76,406.19,410.62,413.28,,,,,,,,,,,,,,,,,,,,,412.66,358.14,,,,385.485,390.33500000000004,,,,,,,,,,,,,,,,,,,,,,202.51,227.98,204.6,250.35,252.39,287.69,,,,,,,,,354.21,,,,,,,,,,,,,,,520.02,,,,,,,,,,,,,,,,,,398.63,404.18,362.55,339.84,,389.26,,,,,,,,,,,,,,,,,450.26,453.15,412.02,390.67,421.46,,,,,,,,,,,,,,,447.35,,,,,,,,,L8
2015-05-10 22:10:52+00:00,,,,,414.99,402.13,393.44,333.27,351.26,355.6,365.77,365.59,359.96,355.87,380.29,369.34,378.68,,,,319.45,340.23333333333335,348.85249999999996,355.0725,357.7175,358.26250000000005,363.5575,367.055,372.9675,379.0333333333333,392.095,400.275,406.19,410.62,413.28,,,,,,,,,,,523.98,,480.83,,,,,,,,412.66,358.14,,,,385.1033333333333,388.77666666666664,,,,,,,,,,,,,,,,,,,,,,202.51,227.98,204.6,250.35,252.39,287.69,,,,,,,,,354.21,,,,,,,,,,,,,,,520.02,,,,,,,,,,,,,,,,,,398.63,404.18,362.55,339.84,,389.26,,,,,,,,,,,,,,,,,450.26,453.15,412.02,390.67,421.46,,,,,,,,,,,,,,,447.35,,,,,,,,,L8
2015-07-29 22:11:25+00:00,,,,,,,,,,,,,,,,,,,,,314.98,328.4066666666667,349.28,353.87999999999994,346.93333333333334,347.99666666666667,351.5733333333333,357.48,370.85999999999996,377.1966666666667,392.095,389.58666666666664,406.19,410.62,396.605,,378.05,,,,,,,,,523.98,,480.83,,,,,,,,,,,,,375.6366666666666,377.6566666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-01-21 22:11:54+00:00,,,,,,,,,,,,,,,,,,,,,314.77,321.03499999999997,347.155,350.92499999999995,341.1,345.44,345.105,350.89,368.1,374.66499999999996,392.01,382.53,400.51,,379.93,,378.05,,,,,,,,,,,,,,,,,,,,,,,,368.58000000000004,372.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-03-09 22:11:40+00:00,,,,,392.84,416.95,424.12,353.25,349.48,352.67,340.55,343.94,350.29,355.9,340.55,,,344.52,,339.35,336.925,341.98,355.815,362.67499999999995,362.28999999999996,361.22,366.065,366.78999999999996,376.22,376.33,392.01,396.85,400.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.62,387.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2016-03-25 22:11:32+00:00,,,,,392.84,416.95,418.83000000000004,353.25,349.48,352.67,340.55,343.94,357.795,368.03999999999996,356.02,379.98,385.96,344.52,404.85,339.35,336.925,341.98,355.815,362.67499999999995,362.28999999999996,361.22,366.065,366.78999999999996,376.22,376.33,392.01,396.85,400.595,,,,,,,,,,,,,499.28,517.76,,,,449.63,508.26,,,,,,,,,381.62,387.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.63,458.19,486.33,,,484.99,452.58,,,,,,,,399.41,377.26,,,,,395.69,,,,,,,,,,,,,443.38,443.6,,403.88,,,379.66,,,,,,,,,,,,414.74,,,,,,,,,,,,,L8
2016-04-26 22:11:21+00:00,,,,,392.84,416.95,418.83000000000004,353.25,349.48,352.67,340.55,343.94,357.795,368.03999999999996,356.02,379.98,385.96,344.52,404.85,339.35,332.0366666666667,343.78999999999996,354.0333333333333,362.2,362.4433333333333,364.1766666666667,367.90000000000003,370.2133333333333,376.8533333333333,383.135,396.015,401.33500000000004,400.595,,,,,,,,,,,,,499.28,517.76,,,,449.63,508.26,,,,,,,,,388.065,389.90999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.63,458.19,486.33,,,484.99,452.58,,,,,,,,399.41,377.26,,,,,395.69,,,,,,,,,,,,,443.38,443.6,,403.88,,,379.66,,,,,,,,,,,,414.74,,,,,,,,,,,,,L8
2016-05-12 22:11:20+00:00,,,,,392.84,416.95,418.83000000000004,353.25,349.48,352.67,340.55,343.94,357.795,368.03999999999996,356.02,379.98,385.96,344.52,404.85,339.35,328.7175,342.67,352.81,361.1825,361.5,364.78999999999996,367.765,370.32,376.52,382.65000000000003,394.74,399.80333333333334,401.3333333333333,,,,,,,,,,,,,499.28,517.76,,,,449.63,508.26,,,,,,,,,387.29333333333335,388.99666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.63,458.19,486.33,,,484.99,452.58,,,,,,,,399.41,377.26,,,,,395.69,,,,,,,,,,,,,443.38,443.6,,403.88,,,379.66,,,,,,,,,,,,414.74,,,,,,,,,,,,,L8
2017-06-16 22:11:31+00:00,,,,,,,,,,,,,,,,,,,,,319.01,340.57,347.99,355.87,361.36,367.85,370.15,369.23,376.14,381.05,392.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.38,387.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.62,,,,,,,,,,,,405.98,,,,,,,,,,,,,L8
2017-08-03 22:11:47+00:00,,,,,,,,382.05,,,,392.87,,,,,,,,,314.895,337.01,345.145,354.6,344.305,364.27,366.53,368.475,373.41999999999996,378.45500000000004,389.08500000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.85,384.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.62,,,,,,,,,,,,405.98,,,,,,,,,,,,,L8
2018-02-11 22:11:38+00:00,,,,,,,,,,,,,,,,,,,,,319.97,335.09,343.33,352.19,356.18,362.75,368.88,373.53,373.76,377.99,389.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.43,383.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-03-31 22:11:15+00:00,,,,,,,,,,,,,,,,,,,,,319.22,337.12,343.455,352.43,356.41499999999996,369.975,373.615,371.23,372.73,377.685,386.485,,,,,409.91,,,,,,,,,,,,,,,,,,,,,,,,,382.87,385.32000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-04-16 22:11:06+00:00,,,,,,,,,,,,,328.37,334.25,339.93,337.01,345.19,358.1,,346.86,326.18666666666667,343.28999999999996,343.455,359.27666666666664,356.41499999999996,372.48333333333335,372.1366666666667,374.1933333333333,372.73,377.685,386.485,,,,,409.91,,,,,,,,,,,,,,,,,,,,,,,,,382.87,385.32000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-05-02 22:10:57+00:00,,,,,,,,,,,,,328.37,334.25,339.93,337.01,345.19,358.1,372.81,344.95500000000004,326.18666666666667,341.555,343.43666666666667,356.84000000000003,354.6566666666667,369.37,369.8475,371.865,371.73333333333335,377.06333333333333,386.485,,,,,409.91,,,,,,,,,,,,,,,,,,,,,,,,,382.87,385.32000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2018-10-25 22:11:42+00:00,,,,,,,,344.64,343.67,345.05,343.97,361.58,362.73,355.41,374.39,372.72,372.22,364.12,352.945,359.005,372.11,353.53,343.4,349.53,351.14,360.03,362.98,364.88,369.74,375.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.75,416.24,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-02-14 22:11:33+00:00,,,,,,,,344.64,343.67,345.05,343.97,361.58,362.73,355.41,374.39,372.72,372.22,364.12,333.08,374.96,372.11,354.92499999999995,343.68,348.5,348.1,356.53,363.5,364.92,369.63,375.5,388.72,396.52,400.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.14,383.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.75,416.24,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-03-02 22:11:29+00:00,,,,,,,,344.64,343.67,345.05,343.97,361.58,362.73,355.41,374.39,372.72,372.22,364.12,333.08,374.96,372.11,351.2166666666667,346.24,350.88,353.33000000000004,361.365,365.925,368.5,372.22,378.385,391.56,397.21,402.16999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.275,388.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.75,416.24,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-04-19 22:11:14+00:00,,,,,,,,344.64,343.67,345.05,343.97,361.58,362.73,355.41,374.39,376.65,371.975,363.15,348.655,374.1,377.665,351.2166666666667,345.97333333333336,351.01,353.96333333333337,361.25666666666666,366.1433333333334,367.93666666666667,372.2366666666667,378.41,391.5133333333333,396.4533333333333,401.68666666666667,406.33,,412.53,416.65,,,,,,,,,,,,,,,,,,,,,,,,383.16333333333336,388.1466666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.75,416.24,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-08-09 22:11:55+00:00,,,,,,,,,,,,,,,,380.58,371.73,362.18,364.23,373.24,349.35,340.2133333333333,345.5625,351.10249999999996,354.4225,361.16499999999996,365.7475,367.375,372.2366666666667,378.41,391.5133333333333,396.4533333333333,401.68666666666667,406.33,,412.53,416.65,,,,,,,,,,,,,,,,,,,,,,,,383.16333333333336,388.1466666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-05-07 22:11:12+00:00,,,,,,,,,,,,331.07,335.3,337.08,360.3,,369.77,362.18,344.44,339.7,319.77,339.46,348.44,,,,,408.09,383.26,377.42,,,,,,414.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.83,478.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-07-26 22:11:44+00:00,,,,,,,,,,,,331.07,335.3,337.08,360.3,,369.77,362.18,344.44,339.7,317.83,338.78999999999996,345.58500000000004,349.44,354.56,359.02,365.39,388.63,378.595,376.93,,,,,,414.27,,,,,,,,,,,,,,,,,,,,,,,,,383.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.83,478.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-08-27 22:11:56+00:00,,,,,,,,390.01,,,,331.07,335.3,337.08,360.3,,369.77,362.18,344.44,339.7,318.93666666666667,339.7366666666667,346.00333333333333,351.33000000000004,356.06,362.655,367.04999999999995,384.50666666666666,378.2,378.41,391.52,,,,,414.27,,,,,,,,,,,,464.4,499.95,,,,,,,,,,,,384.145,389.08,,,,,,,,417.94,424.97,480.39,491.67,478.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.03,,399.73,,,,,,,,,,,,,,,,,,,,,,,,,,392.79,554.83,478.3,,,,,,,,458.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2020-12-01 22:12:09+00:00,,,,,,395.79,423.99,400.07,,,,,,,,383.52,398.27,393.74,396.61,384.07,318.52,339.875,344.78499999999997,351.33000000000004,356.06,362.655,367.04999999999995,372.71500000000003,375.66999999999996,378.905,391.52,,,,,,,,,,,,,,,,,464.4,499.95,,,,,,,,393.16,,,,384.145,389.08,,,,,,,,417.94,424.97,480.39,491.67,478.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.03,,399.73,,,,,,,459.24,480.31,,,,,,,,,,,435.54,363.46,,,379.41,383.18,387.89,393.20500000000004,,,,,,,,,474.74,458.88,,,,,,,,,387.12,,,,,,,,,,,435.27,402.19,463.67,,,,,,,,,,,,L8
2021-01-18 22:11:57+00:00,,,,,381.95,386.45000000000005,398.725,394.1566666666667,370.89,359.92,357.57,365.88,369.58,369.28,380.17,365.66499999999996,391.01,392.47,396.61,384.07,318.52,339.875,344.78499999999997,351.33000000000004,356.06,372.31,372.4433333333333,374.93666666666667,375.66999999999996,378.905,391.52,,,,,,,,,,,,,,,,,452.565,484.525,467.64,464.21,483.12,,,,,393.16,,,,384.145,389.08,,,,,,,,417.94,424.97,480.39,491.67,478.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.03,,399.73,,,,,,483.04,459.24,480.31,,,,,,,,,,,435.54,370.695,381.04,362.96,368.285,368.22,374.495,384.49333333333334,,,,,,,,500.45,474.74,458.88,,,,,,,,,387.12,427.66,,,,,,,,,,435.27,402.19,463.67,,,,,,491.54,,,,,,L8
2021-02-03 22:11:56+00:00,,,,,381.95,386.45000000000005,398.725,394.1566666666667,370.89,359.92,357.57,365.88,369.58,369.28,380.17,365.66499999999996,391.01,392.47,396.61,384.07,325.40999999999997,344.245,349.08,353.69500000000005,357.01,374.19000000000005,374.17333333333335,376.18666666666667,375.895,382.46000000000004,391.52,,,,,,,,,,,,,,,,,452.565,484.525,467.64,464.21,483.12,,,,,393.16,,,,386.375,389.08,,,,,,,,417.94,424.97,480.39,491.67,478.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.03,,399.73,,,,,,483.04,459.24,480.31,,,,,,,,,,,435.54,370.695,381.04,362.96,368.285,368.22,374.495,384.49333333333334,,,,,,,,500.45,474.74,458.88,,,,,,,,,387.12,427.66,,,,,,,,,,435.27,402.19,463.67,,,,,,491.54,,,,,,L8
2021-02-19 22:11:51+00:00,,,,,381.95,386.45000000000005,398.725,394.1566666666667,370.89,359.92,357.57,365.88,369.58,369.28,380.17,365.66499999999996,391.01,392.47,396.61,384.07,326.77,345.66333333333336,351.17333333333335,354.2266666666667,357.96000000000004,372.4825,373.47249999999997,375.7,375.78000000000003,383.19,391.52,,408.17,413.6,,,,,,,,,,,,,,452.565,484.525,467.64,464.21,483.12,,,,,393.16,,,,387.6066666666666,392.42499999999995,,,,,,,,417.94,424.97,480.39,491.67,478.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.03,,399.73,,,,,,483.04,459.24,480.31,,,,,,,,,,,435.54,370.695,381.04,362.96,368.285,368.22,374.495,384.49333333333334,,,,,,,,500.45,474.74,458.88,,,,,,,,,387.12,427.66,,,,,,,,,,435.27,402.19,463.67,,,,,,491.54,,,,,,L8
2021-04-24 22:11:25+00:00,,,,,381.95,386.45000000000005,398.725,396.23,366.91499999999996,361.28,365.145,372.59000000000003,371.96500000000003,369.28,380.17,365.66499999999996,391.01,392.47,396.61,384.07,329.58,347.68,353.34000000000003,354.73,355.75333333333333,370.11,372.34,373.405,373.8033333333333,381.1266666666667,,,408.17,413.6,,,,,,,,,,,,,,440.73,469.1,467.64,464.21,483.12,,,,,393.16,,,,388.965,395.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.04,459.24,480.31,,,,,,,,,,,435.54,370.695,381.04,362.96,368.285,368.22,374.495,380.345,,,,,,,,500.45,474.74,,,,,,,,,,387.12,427.66,,,,,,,,,,435.27,402.19,463.67,,,,,,491.54,,,,,,L8
2021-05-26 22:11:31+00:00,,,,,381.95,386.45000000000005,398.725,396.23,366.91499999999996,361.28,365.145,372.59000000000003,371.96500000000003,369.28,380.17,365.66499999999996,391.01,381.69,381.83500000000004,380.25,329.58,347.68,350.2966666666667,352.51,354.625,367.60200000000003,370.538,372.24,373.305,379.8925,391.06,394.6,404.295,407.805,404.6,406.66,413.02,,,,,,,,,,,440.73,469.1,467.64,464.21,483.12,,,,,393.16,,,,386.24666666666667,391.075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.04,459.24,480.31,,,,,,,,,,,435.54,370.695,381.04,362.96,368.285,368.22,374.495,380.345,,,,,,,,500.45,474.74,,,,,,,,,,387.12,427.66,,,,,,,,,,435.27,402.19,463.67,,,,,,491.54,,,,,,L8
2021-07-13 22:11:43+00:00,,,,,381.95,377.11,373.46,382.33,366.91499999999996,361.28,365.145,372.59000000000003,371.96500000000003,369.28,380.17,347.81,383.75,375.66499999999996,367.06,376.43,329.58,347.68,350.2966666666667,352.51,354.625,367.60200000000003,370.538,372.24,373.305,379.8925,391.06,394.6,404.295,407.805,404.6,406.66,413.02,,,,,,,,,,,440.73,469.1,467.64,464.21,483.12,,,,360.7,,,,,386.24666666666667,391.075,,,,,,,,,,452.92,459.83,448.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.04,,,,,,,370.06,,,,385.34,389.95,,377.93,381.04,362.96,357.16,353.26,361.1,367.07,,,,,,,,500.45,,,444.48,473.93,,,,,,,,427.66,,,,,,,,,,,,,,,,,,491.54,,,,,,L8
2021-10-17 22:12:14+00:00,,,,,,,,,362.94,362.64,372.72,379.3,374.35,,,,,360.13,367.06,376.43,321.18,342.52,348.05499999999995,351.77,354.46000000000004,360.3066666666667,365.71000000000004,368.56,372.9766666666667,376.6033333333333,391.19,397.04,400.42,402.01,404.6,406.66,413.02,,,,,,,,,,,,,,,,,,,360.7,,,,,382.97,386.895,,,,,,,,,,452.92,459.83,448.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.06,,,,385.34,389.95,,,,,,,,,,,,,,,,,,,444.48,473.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
