dates,satname,nzd0320-0000,nzd0320-0001,nzd0320-0002,nzd0320-0003,nzd0320-0004,nzd0320-0005,nzd0320-0006,nzd0320-0007,nzd0320-0008,nzd0320-0009,nzd0320-0010,nzd0320-0011,nzd0320-0012,nzd0320-0013,nzd0320-0014,nzd0320-0015,nzd0320-0016,nzd0320-0017,nzd0320-0018,nzd0320-0019,nzd0320-0020,nzd0320-0021,nzd0320-0022,nzd0320-0023
2022-11-05 22:13:39.035000,L8,340.62,295.75,300.08,275.94,271.18,265.63,333.60,325.15,327.95,332.53,328.97,335.99,340.26,345.25,329.86,330.35,342.57,306.31,311.68,342.01,380.79,385.39,298.64,325.16
2022-11-12 22:19:46.252000,L8,335.53,282.18,296.97,273.14,269.23,260.90,243.34,284.86,279.02,296.24,307.82,317.39,323.68,326.29,312.74,296.81,295.77,288.39,305.71,338.26,337.49,322.59,285.48,321.61
2023-01-08 22:13:24.303000,L8,362.93,362.04,347.12,355.19,369.69,372.80,367.74,345.86,304.43,302.90,316.86,334.35,332.67,333.25,322.04,322.22,322.19,318.03,319.98,360.74,365.35,356.38,316.26,337.41
2023-01-15 22:19:29.807000,L8,333.99,293.72,299.17,303.83,313.94,319.07,313.16,283.45,277.23,294.08,310.77,319.59,333.17,329.09,311.49,298.35,297.33,287.68,304.40,331.23,330.44,255.58,289.24,322.12
2023-01-16 22:13:22.088000,L9,337.05,292.90,300.43,307.28,317.67,321.37,230.41,286.50,280.05,296.68,311.67,318.35,331.87,330.60,313.85,300.19,301.49,290.58,309.99,340.35,354.79,326.29,296.42,327.19
2023-01-23 22:19:32.627000,L9,367.39,364.05,346.02,348.54,371.41,375.21,365.27,367.49,356.67,357.96,350.26,357.96,339.83,341.64,329.68,327.12,331.73,337.40,328.37,373.50,375.08,363.81,330.11,346.59
2023-02-08 22:19:42.336000,L9,333.73,295.20,298.71,298.11,260.58,253.49,309.42,308.46,296.44,295.18,306.26,314.70,323.17,328.60,313.42,304.35,297.54,287.85,307.79,336.16,337.45,275.04,285.09,328.48
2023-02-16 22:19:25.853000,L8,335.99,292.59,300.51,301.63,264.25,259.44,233.21,307.04,293.23,295.26,308.85,317.84,324.22,327.85,316.85,297.67,298.53,290.42,308.61,339.58,338.90,325.11,291.85,323.50
2023-02-17 22:13:25.410000,L9,334.65,292.62,302.05,298.10,266.06,260.25,232.27,306.74,290.87,297.98,309.44,321.04,323.70,330.06,316.67,299.41,303.70,288.77,308.38,338.99,341.02,266.27,288.95,324.77
2023-02-25 22:13:04.126000,L8,334.86,295.97,297.74,298.93,306.26,314.38,304.37,296.46,281.29,299.24,311.47,323.11,332.08,349.64,323.75,299.50,297.82,292.34,311.37,339.98,349.98,322.64,299.48,328.37
2023-03-05 22:13:13.287000,L9,353.07,348.50,347.26,349.60,368.48,373.78,364.61,360.55,342.14,335.14,327.42,372.34,390.72,354.78,345.67,324.49,349.26,319.92,351.91,369.41,368.89,343.59,322.98,339.41
2023-03-12 22:19:20.571000,L9,219.12,230.86,254.68,254.84,248.88,238.12,,257.84,254.70,276.32,285.90,294.90,302.39,307.55,297.18,265.61,269.30,257.39,275.64,315.42,318.47,209.76,258.04,296.29
2023-03-13 22:12:59.020000,L8,335.57,294.56,296.79,291.88,268.74,262.69,242.52,295.34,284.69,301.18,313.15,324.00,329.75,334.44,322.02,300.67,299.51,292.63,309.16,351.08,353.28,357.14,300.89,332.67
2023-03-20 22:19:04.674000,L8,208.23,219.18,247.87,251.37,247.46,232.46,,,,,,266.81,278.40,297.68,293.82,252.46,213.16,213.78,233.37,282.12,259.58,,,
2023-03-21 22:13:07.064000,L9,336.55,318.30,320.16,275.50,265.82,258.94,232.67,289.27,282.02,303.39,310.64,319.85,326.22,332.57,323.97,300.50,304.47,289.89,306.99,344.27,350.56,290.01,289.58,321.14
2023-03-28 22:19:09.316000,L9,335.96,295.04,297.99,296.69,263.00,259.15,299.31,294.56,278.52,298.60,311.55,320.80,327.79,335.12,320.73,299.27,299.42,291.58,307.42,344.56,347.25,331.74,301.81,327.32
2023-03-29 22:12:48.912000,L8,334.98,294.51,299.73,297.74,262.60,257.12,301.46,293.76,277.87,296.50,311.16,319.91,327.73,332.66,318.70,297.10,296.67,289.54,306.92,340.79,342.43,317.02,300.41,325.51
2023-04-06 22:12:57.203000,L9,337.40,323.53,303.06,298.18,272.35,265.55,231.22,296.44,277.96,296.52,324.33,322.46,336.12,343.13,326.34,307.13,302.35,298.60,313.09,350.92,349.10,313.89,297.08,327.59
2023-04-13 22:19:02.869000,L9,338.96,294.32,298.73,301.42,288.51,264.27,228.67,296.80,279.06,298.61,313.55,321.65,327.79,338.71,323.38,303.12,301.33,293.05,308.80,344.91,385.68,377.85,291.53,327.54
2023-04-22 22:12:51.035000,L9,348.12,306.63,302.73,307.67,311.66,269.68,234.27,304.80,285.21,300.73,315.22,329.63,335.84,340.98,330.03,309.14,305.07,298.18,313.98,380.64,378.62,379.86,307.62,338.40
2023-05-16 22:12:16.239000,L8,322.86,240.38,260.32,263.09,253.31,245.09,,,256.12,278.82,286.50,298.85,306.16,312.25,302.79,265.59,270.75,262.28,272.99,316.72,321.83,216.89,258.94,296.40
2023-05-23 22:18:29.773000,L8,232.96,237.16,266.46,268.23,256.79,252.70,,277.78,266.18,283.57,297.50,304.99,310.70,317.47,307.70,277.86,280.65,264.55,285.07,326.59,329.23,233.10,269.77,311.13
2023-05-24 22:12:29.077000,L9,326.39,246.64,270.50,267.37,258.21,248.59,,274.82,266.26,283.26,293.97,304.44,311.31,318.18,306.83,275.89,281.02,267.21,290.14,326.30,329.05,223.95,271.71,305.45
2023-06-08 22:18:36.190000,L8,352.40,319.23,299.32,304.40,303.25,291.90,238.22,303.11,290.76,303.69,324.06,336.23,336.36,344.65,332.93,320.51,311.06,305.88,316.14,400.84,413.48,395.56,305.12,351.82
2023-06-09 22:12:24.777000,L9,350.03,298.46,299.25,299.22,298.91,288.32,245.42,303.45,292.80,307.74,321.41,330.96,337.62,344.60,331.99,315.87,309.81,300.30,317.75,359.05,399.83,392.12,302.35,348.38
2023-06-16 22:18:30.825000,L9,372.30,302.58,299.64,295.98,298.07,281.27,238.17,299.73,288.77,309.90,323.63,331.90,334.94,338.68,333.76,313.39,313.36,317.03,311.65,361.16,373.01,379.70,298.61,338.49
2023-07-03 22:12:39.306000,L8,373.93,293.79,299.72,329.39,337.59,323.16,324.88,307.88,308.33,311.40,313.09,325.83,329.87,342.02,329.54,307.13,304.77,309.30,309.00,347.95,355.04,339.92,321.20,335.20
2023-07-18 22:18:47.957000,L9,225.26,232.61,263.74,266.24,259.40,249.51,,,,279.06,298.96,302.34,309.92,317.51,309.68,269.55,276.73,261.13,276.65,323.52,327.15,210.28,259.68,294.91
2023-07-27 22:12:38.836000,L9,327.31,240.87,268.93,267.68,258.26,252.87,,279.06,265.71,284.09,299.57,304.81,313.05,318.80,309.17,277.78,285.58,267.64,293.39,329.66,329.47,237.37,272.72,310.46
2023-08-03 22:18:55.648000,L9,,,,,,,,277.35,268.30,285.34,294.53,310.13,314.41,321.10,310.54,258.13,,,253.13,319.43,331.50,215.08,258.59,313.49
2023-08-19 22:18:59.606000,L9,212.72,221.31,257.74,257.64,251.07,238.61,,,,272.67,283.07,295.15,301.89,310.51,300.26,264.32,269.66,255.37,263.87,309.92,318.33,188.79,256.19,282.42
2023-08-28 22:12:56.142000,L9,345.36,281.89,285.70,286.71,281.95,278.81,238.40,298.55,285.69,300.90,319.17,331.49,335.16,339.30,330.31,312.70,306.64,298.26,315.93,388.50,394.68,385.39,300.77,334.81
2023-09-12 22:19:14.051000,L8,342.86,281.39,285.05,284.55,278.36,277.16,231.75,299.41,284.09,298.91,316.18,345.10,336.58,339.48,326.89,313.55,309.22,314.43,320.48,390.16,356.57,322.39,370.11,334.78
2023-10-06 22:19:19.043000,L9,333.64,273.91,280.65,276.50,266.91,262.94,232.82,290.98,283.45,295.41,313.46,322.26,334.70,339.00,330.48,300.40,297.49,289.69,310.54,402.76,390.09,385.88,297.48,329.11
2023-10-15 22:13:14.958000,L9,,,,,,,,,249.48,255.32,262.18,252.15,243.74,263.78,295.59,250.60,233.53,222.73,197.31,270.55,312.00,199.15,214.67,275.64
2023-10-30 22:19:24.762000,L8,362.22,350.01,349.88,355.45,362.51,318.35,303.96,304.17,296.72,328.47,327.21,331.41,337.75,337.02,324.19,307.66,310.48,306.78,324.70,353.57,370.08,354.82,326.63,340.41
2023-10-31 22:13:09.706000,L9,364.20,358.67,358.27,363.54,364.33,363.16,377.56,363.70,315.60,313.96,334.04,359.75,340.87,341.47,333.14,311.29,320.49,323.31,335.57,381.35,380.55,372.83,325.93,351.77
2023-11-23 22:19:29.215000,L9,203.32,235.58,250.94,250.51,247.07,219.47,,258.37,259.27,275.52,283.35,297.43,297.55,297.11,294.87,259.59,213.95,193.15,,263.56,296.61,220.99,263.42,292.72
2023-11-24 22:13:15.871000,L8,360.17,355.89,357.66,348.79,360.81,383.31,412.61,374.95,386.04,352.90,330.76,395.08,360.90,352.41,329.20,378.28,394.37,387.64,429.03,398.07,385.68,383.66,335.25,344.17
2023-12-10 22:13:09.269000,L8,352.84,342.71,312.69,335.57,358.40,367.49,332.87,305.09,327.24,312.22,319.34,337.76,337.91,341.64,322.34,319.65,316.25,300.97,318.02,372.18,372.44,367.69,308.96,338.64
2023-12-18 22:13:20.978000,L9,308.07,256.01,257.84,256.54,251.17,234.51,212.40,273.90,265.36,281.56,293.58,299.31,309.98,313.52,295.43,266.42,245.43,228.48,,,,,,
2024-01-02 22:19:17.594000,L8,326.63,278.22,290.58,266.98,261.45,255.44,225.56,294.98,270.98,289.29,308.21,316.71,323.57,327.08,310.34,291.64,298.22,286.16,306.45,341.38,346.48,318.35,288.35,323.06
2024-01-10 22:19:27.841000,L9,,,251.33,252.81,247.62,230.04,192.04,,,,,,,,,,,,,160.69,219.93,223.90,267.49,286.79
2024-01-11 22:13:08.314000,L8,353.26,343.44,342.17,343.67,358.57,364.98,364.83,368.41,329.29,333.32,323.21,327.21,335.46,333.94,324.45,324.80,317.44,326.96,327.32,352.23,365.88,363.28,318.85,335.63
2024-02-03 22:19:16.877000,L8,333.30,291.01,301.95,309.47,261.65,302.29,229.98,314.18,301.79,297.27,309.06,317.21,324.16,330.80,316.62,297.43,295.04,290.87,306.60,339.63,341.41,333.74,292.93,324.38
2024-02-04 22:13:19.606000,L9,335.74,296.66,303.76,314.07,268.00,262.58,230.67,320.79,298.31,298.78,315.48,324.73,328.28,334.56,320.23,299.78,311.94,299.57,312.99,369.51,361.16,368.63,302.14,334.65
2024-02-11 22:19:28.931000,L9,354.13,340.78,337.21,346.25,367.52,384.87,411.23,421.95,487.04,349.52,358.46,363.13,374.34,362.52,341.33,343.54,326.07,417.19,385.46,423.09,382.56,400.87,391.39,379.61
2024-02-12 22:13:06.098000,L8,332.30,286.23,296.02,299.77,275.90,279.19,226.74,301.47,283.44,294.84,307.34,316.09,322.23,325.90,312.23,294.15,296.54,285.10,306.99,338.96,340.37,271.36,292.19,322.21
2024-02-19 22:19:15.470000,L8,329.26,280.25,294.43,275.91,271.25,273.45,227.32,298.97,283.46,289.82,308.41,313.20,320.08,327.84,313.46,294.50,296.08,285.13,305.76,338.38,338.60,308.57,296.27,319.61
2024-02-20 22:13:07.958000,L9,358.25,346.44,344.25,344.08,366.36,374.08,394.60,399.90,406.63,353.44,367.92,378.92,368.96,360.67,337.89,342.89,363.79,383.32,391.70,419.35,416.72,400.89,378.47,404.66
2024-02-27 22:19:19.790000,L9,329.88,282.03,297.73,299.95,267.93,277.94,226.01,296.21,284.53,293.17,307.69,315.08,323.00,323.35,310.54,291.15,294.63,283.65,303.59,335.29,338.07,257.77,288.64,317.35
2024-03-06 22:19:03.301000,L8,208.04,227.00,249.58,236.34,,,,,,,,,,,,,,,,,,,,
2024-03-15 22:12:49.841000,L8,332.97,287.80,293.43,284.32,279.01,277.27,228.88,300.38,294.48,304.77,310.85,320.23,326.33,334.30,320.54,300.63,299.93,288.66,307.65,341.69,345.59,313.88,295.79,324.53
2024-03-23 22:13:07.482000,L9,191.96,208.31,239.16,250.77,240.04,220.92,,,250.03,268.44,281.58,296.05,304.71,312.35,298.37,263.55,245.46,209.74,257.90,299.10,,,,
2024-04-07 22:18:47.649000,L8,362.72,379.39,336.31,329.60,354.12,340.31,356.46,365.61,405.95,404.43,364.94,392.06,391.00,354.48,333.89,319.22,318.64,340.96,364.83,370.06,382.57,348.60,342.16,349.06
2024-04-15 22:19:04.075000,L9,336.49,282.29,284.87,280.45,278.75,277.55,226.34,294.02,288.85,297.81,309.14,324.62,326.99,334.32,323.98,299.61,296.03,287.45,305.22,343.27,347.53,334.90,290.27,327.28
2024-04-16 22:12:31.166000,L8,201.02,220.92,244.73,246.56,240.94,182.90,,,,206.74,257.50,250.14,,,,,,,245.68,284.68,281.57,182.08,234.96,274.26
2024-05-01 22:18:47.645000,L9,337.10,275.93,291.80,288.68,272.14,270.05,228.28,295.87,284.93,300.90,313.53,322.38,327.72,333.58,322.33,302.34,298.41,296.73,307.56,342.83,346.93,332.88,299.10,326.11
2024-05-02 22:12:20.382000,L8,340.38,287.38,295.74,287.23,275.24,276.55,232.44,300.14,286.79,302.98,316.24,326.18,330.23,338.03,329.01,307.23,301.86,299.18,308.73,350.21,353.19,336.41,301.68,331.66
2024-05-10 22:12:36.648000,L9,217.48,237.54,259.79,262.83,251.31,237.23,,268.50,258.91,279.65,287.02,299.77,304.39,311.24,300.21,266.48,273.45,261.69,270.72,313.25,319.72,201.31,260.95,290.90
2024-06-03 22:12:05.524000,L8,199.09,213.66,254.22,255.46,248.76,234.47,,,,,,292.01,287.82,306.99,297.83,264.56,243.86,225.68,250.64,288.27,316.96,192.02,243.74,288.35
2024-06-11 22:12:18.141000,L9,350.90,290.94,294.55,297.56,291.12,283.46,243.78,303.10,301.30,307.88,320.65,329.90,334.48,343.59,334.50,319.23,308.26,306.45,313.00,355.26,408.10,414.51,305.28,340.80
2024-07-04 22:18:27.941000,L9,330.34,245.18,269.02,270.67,261.99,255.81,198.21,283.10,270.62,286.07,300.35,308.23,312.36,320.94,311.08,291.95,288.55,266.23,292.42,327.97,330.19,239.48,274.09,314.74
2024-07-05 22:12:21.266000,L8,219.13,237.25,263.78,264.87,253.93,242.54,,270.91,258.14,281.26,291.32,301.58,309.35,315.24,303.16,273.47,273.85,263.06,274.73,316.92,324.27,222.52,263.43,295.11
2024-07-12 22:18:36.815000,L8,227.42,247.64,269.02,268.96,258.31,249.20,,280.89,265.05,285.87,296.96,308.68,311.33,319.39,309.95,287.92,285.70,265.94,293.13,325.80,330.32,236.28,271.11,314.24
2024-07-13 22:12:26.404000,L9,346.78,293.05,299.42,292.32,283.04,286.69,233.75,302.09,295.65,309.41,319.11,329.28,335.36,346.05,329.90,318.27,309.25,304.24,316.66,355.23,373.15,346.59,295.89,336.41
2024-08-05 22:18:42.471000,L9,378.22,366.03,361.67,385.16,374.81,387.59,407.48,361.40,344.12,356.40,360.24,362.32,362.93,359.96,363.43,356.34,353.01,394.80,367.11,389.11,396.35,391.97,352.59,379.68
2024-08-06 22:12:33.326000,L8,325.78,241.30,267.08,264.40,255.95,246.69,,274.59,261.63,280.36,290.55,302.91,304.22,312.75,302.63,271.91,270.12,252.21,267.30,308.67,319.02,218.07,255.37,276.60
2024-08-21 22:18:55.546000,L9,217.56,234.25,262.83,263.19,252.72,241.08,,275.14,260.39,280.95,293.14,302.10,308.20,316.07,304.86,277.10,280.00,263.61,276.90,322.63,322.67,232.69,268.13,307.16
2024-09-07 22:12:54.954000,L8,209.98,227.58,255.14,257.04,250.50,237.51,,268.24,257.93,275.70,289.56,300.22,302.74,309.60,299.39,272.24,274.76,262.57,277.32,316.94,320.62,233.22,268.99,300.41
2024-09-14 22:19:06.739000,L8,339.11,294.10,294.94,277.37,280.45,273.13,229.60,295.72,284.61,298.06,311.75,325.31,353.62,356.14,334.55,304.36,303.02,293.42,310.89,364.42,390.17,389.92,299.70,327.49
2024-10-09 22:12:57.415000,L8,338.85,285.71,283.23,288.21,285.71,267.49,247.41,302.59,286.82,300.12,316.06,322.84,330.12,336.60,324.82,301.16,303.30,290.91,318.59,390.46,395.56,381.36,302.35,342.01
2024-11-02 22:13:05.642000,L9,364.14,382.72,350.53,358.18,382.39,389.00,355.47,395.38,371.70,382.74,367.98,376.53,364.33,355.71,362.49,396.19,461.73,368.89,331.04,378.55,382.31,394.26,377.33,382.45
2024-11-10 22:13:01.543000,L8,337.32,293.22,329.49,354.36,303.47,276.41,256.02,288.30,285.02,301.30,321.38,322.63,332.65,335.43,321.06,302.95,302.94,296.27,332.78,377.01,356.98,322.87,303.16,327.56
2024-11-17 22:19:14.668000,L8,361.08,340.89,340.23,344.29,363.27,361.34,373.46,382.94,374.29,338.39,348.83,349.44,342.15,339.58,322.59,306.40,308.56,319.67,319.00,368.64,370.94,355.75,308.78,330.59
2024-12-12 22:13:00.078000,L8,357.32,346.69,341.90,348.40,538.96,510.59,546.10,368.61,361.86,356.69,343.13,352.67,359.88,350.54,329.90,325.20,339.20,332.14,357.97,395.07,391.59,380.04,335.69,342.82
2025-01-05 22:13:06.930000,L9,334.40,289.18,294.16,298.66,298.70,278.50,252.60,295.46,299.53,305.20,315.55,324.36,329.33,332.78,321.66,302.35,299.69,289.96,312.00,347.85,346.90,306.24,306.86,335.89
2025-01-12 22:19:21.390000,L9,329.40,291.54,289.90,293.19,301.55,305.89,264.55,297.45,290.66,312.93,319.33,327.54,334.90,333.58,315.60,297.90,303.89,291.63,320.22,404.67,406.93,354.82,379.70,382.92
2025-01-20 22:19:13.384000,L8,333.63,273.81,286.27,289.05,289.49,279.60,250.60,294.75,289.34,299.99,311.48,316.69,324.05,324.91,315.25,302.50,302.19,288.57,309.22,338.87,337.27,296.81,308.94,321.12
2025-01-21 22:13:13.111000,L9,336.75,268.56,289.85,290.26,291.42,269.51,240.24,295.97,288.87,302.04,311.67,319.08,325.87,327.40,317.23,303.50,303.75,293.40,311.40,339.53,340.31,301.89,314.67,324.40
2025-02-05 22:19:15.641000,L8,335.46,278.46,279.13,281.16,280.76,288.73,232.89,288.93,284.14,297.79,309.41,319.71,325.69,326.93,317.95,298.81,298.49,290.48,308.98,339.48,338.49,305.74,293.53,325.94
2025-02-06 22:13:07.305000,L9,336.32,280.80,280.56,284.43,285.09,291.11,247.93,294.64,287.98,301.33,312.65,323.47,327.74,329.08,320.47,300.55,303.23,291.56,313.59,342.36,340.97,309.47,301.02,327.07
2025-02-13 22:19:22.727000,L9,336.30,323.00,318.33,319.95,333.70,336.28,335.87,327.84,332.26,333.55,343.20,341.33,340.93,337.65,342.79,344.49,339.08,379.93,365.65,375.86,376.97,363.80,330.51,338.88
2025-02-14 22:13:00.313000,L8,339.66,336.16,314.54,324.06,333.24,343.12,339.72,334.54,338.30,338.60,344.00,339.34,348.60,353.25,349.96,349.15,348.07,361.35,371.82,388.74,383.17,374.19,336.32,343.84
2025-02-21 22:19:07.224000,L8,337.12,268.92,276.82,282.27,281.68,284.36,238.67,291.70,281.29,298.83,308.38,318.45,324.26,326.87,316.47,302.15,299.36,291.63,309.03,338.87,340.25,307.38,294.73,325.37
2025-02-22 22:13:09.242000,L9,335.48,276.84,277.48,281.02,281.21,288.04,238.00,294.31,285.52,298.46,308.89,318.16,323.39,328.17,318.27,302.58,302.50,290.35,308.73,339.85,341.16,304.26,296.83,323.74
2025-03-01 22:19:15.278000,L9,329.99,265.61,275.79,278.80,268.01,265.43,231.95,290.54,280.17,296.46,308.50,324.28,336.71,335.01,313.96,298.36,298.34,286.66,306.15,333.80,333.87,297.01,289.29,319.99
2025-03-02 22:12:52.152000,L8,331.63,275.81,280.55,279.33,278.43,266.33,228.57,289.76,288.12,296.18,307.69,318.62,323.50,324.43,313.91,298.11,302.89,287.04,306.60,334.73,337.10,308.28,295.14,320.22
2025-03-10 22:13:04.148000,L9,337.44,281.26,281.19,279.33,279.97,272.33,238.31,294.20,283.79,299.18,310.34,322.66,330.06,330.40,319.97,302.04,302.18,291.03,309.97,339.83,339.99,312.08,297.05,325.24
2025-03-25 22:18:51.922000,L8,333.02,276.38,283.37,276.21,270.62,268.50,231.86,286.67,275.72,293.83,307.28,317.47,322.84,328.12,317.17,299.81,297.95,289.09,307.57,338.86,340.67,314.28,288.53,325.54
2025-03-26 22:12:53.328000,L9,354.94,342.09,338.09,341.89,347.89,359.69,380.32,345.61,330.30,338.76,346.29,355.11,346.43,354.87,353.75,357.63,360.91,365.84,380.17,421.51,394.51,388.77,366.25,373.02
2025-04-11 22:12:53.551000,L9,352.21,340.99,340.97,360.23,366.56,369.93,369.54,348.49,321.22,328.16,336.60,352.78,370.16,350.54,349.46,347.97,335.01,334.40,333.25,374.76,380.58,386.09,338.54,347.84
2025-05-05 22:12:24.502000,L8,217.87,239.00,262.07,262.30,251.10,238.82,,267.06,250.84,278.00,289.03,302.13,305.98,311.79,301.51,272.96,225.61,187.74,,,,,,
2025-05-13 22:12:34.458000,L9,218.87,238.98,261.51,262.85,254.02,243.19,,,255.23,279.89,288.03,302.89,301.05,314.26,304.02,278.56,269.63,263.50,276.92,313.45,324.05,219.27,266.02,303.76
2025-05-21 22:12:27.926000,L8,346.43,295.77,288.29,298.87,291.38,282.50,265.30,300.43,283.44,303.91,320.39,334.03,335.94,342.12,331.61,316.47,310.14,294.81,313.55,362.12,383.71,376.32,306.56,338.10
2025-05-29 22:12:27.625000,L9,222.49,243.32,265.11,265.37,256.03,243.23,,265.25,256.35,281.11,291.72,305.48,307.22,315.74,304.14,268.22,217.72,201.80,263.89,309.70,326.23,230.37,268.42,302.44
2025-06-06 22:12:30.719000,L8,220.41,234.08,261.32,263.24,254.83,239.97,,,,271.79,284.19,299.41,289.48,311.74,300.49,276.88,268.52,255.07,267.21,311.28,321.13,214.28,258.87,288.25
2025-06-13 22:18:48.692000,L8,227.10,237.96,266.43,267.86,262.23,250.38,,,262.32,282.46,299.49,308.64,310.68,317.73,310.53,289.78,285.37,265.41,284.40,324.35,327.53,235.39,264.47,301.48
2025-06-14 22:12:35.113000,L9,387.63,379.35,403.39,385.40,425.30,421.80,434.52,441.44,396.69,408.60,408.91,428.53,417.29,389.13,381.38,379.58,378.93,377.19,366.18,435.35,408.78,409.98,391.48,443.72
2025-06-21 22:18:50.782000,L9,222.08,235.99,262.32,264.18,256.07,245.72,,,255.21,279.19,289.51,301.42,307.04,313.00,303.46,283.54,277.83,260.82,279.76,319.04,321.86,231.15,259.38,301.54
2025-06-22 22:12:43.606000,L8,222.69,243.52,263.61,265.97,257.52,250.81,,273.14,261.74,281.65,291.64,306.70,308.81,316.92,307.06,284.42,281.06,267.06,284.47,323.59,326.67,236.33,270.02,306.39
2025-06-30 22:12:43.619000,L9,220.52,237.11,261.64,265.16,256.51,244.62,,,,278.83,286.70,304.24,297.86,315.41,304.73,278.41,272.92,261.81,272.98,315.43,323.24,221.70,260.69,284.66
2025-07-07 22:18:55.030000,L9,230.07,246.29,265.06,267.42,261.87,250.40,,277.86,262.39,282.24,293.59,308.09,309.89,317.77,307.89,289.66,284.17,266.19,287.20,325.33,328.53,236.99,271.17,308.64
2025-07-23 22:19:03.354000,L9,324.62,239.20,263.56,265.69,261.43,249.03,,,261.77,281.40,299.13,305.56,309.03,316.00,307.54,284.99,281.06,264.97,285.88,323.62,324.89,220.98,262.70,293.31
2025-07-24 22:12:53.821000,L8,217.94,238.80,261.17,264.81,255.61,246.92,,,252.07,279.02,291.30,303.89,303.40,314.01,302.66,279.96,276.76,265.62,277.36,316.58,323.67,231.96,263.42,301.88
2025-07-31 22:19:05.749000,L8,223.38,233.99,261.98,264.98,257.51,244.14,,,250.75,279.16,289.23,302.96,306.48,313.26,303.22,262.11,245.27,206.60,190.24,224.98,312.13,203.21,256.23,282.42
2025-08-01 22:12:54.806000,L9,222.70,243.37,262.50,265.11,256.26,247.08,,,258.45,280.03,290.61,304.23,307.67,315.65,303.08,279.05,280.14,265.44,277.40,314.87,324.00,232.62,266.15,289.49
2025-08-08 22:19:12.326000,L9,212.15,225.22,256.87,258.41,249.85,234.77,,,,274.91,282.61,300.59,297.84,310.58,305.33,274.33,275.11,259.88,268.75,312.44,318.38,205.22,260.04,279.06
2025-08-09 22:13:01.398000,L8,321.14,228.99,258.90,261.43,252.16,239.77,,270.55,254.75,274.34,297.02,301.05,307.93,312.35,300.06,272.17,275.36,259.82,270.90,310.87,318.80,201.50,261.76,282.97
2025-08-24 22:19:18.859000,L9,398.04,394.07,405.29,388.06,400.98,391.99,404.38,417.54,336.54,375.09,330.38,357.26,379.00,376.96,356.90,351.82,340.44,344.97,371.76,386.35,385.01,373.06,364.61,413.51
2025-08-25 22:13:03.791000,L8,346.03,317.90,286.13,287.72,280.98,270.52,240.45,292.37,282.10,296.25,318.34,324.57,337.85,336.77,326.92,307.77,301.43,291.32,307.51,386.74,361.14,372.03,293.24,324.60
2025-09-10 22:13:08.201000,L8,210.45,222.80,254.74,255.92,248.67,230.54,,,254.23,272.56,290.51,295.27,300.91,308.16,296.71,270.11,270.98,255.05,268.46,305.99,315.70,199.90,258.59,277.31
2025-09-26 22:13:14.966000,L8,341.00,291.32,286.63,278.04,276.30,271.17,241.72,289.09,281.02,301.40,311.15,329.88,340.57,344.35,327.68,304.27,304.53,293.75,315.34,395.89,401.37,392.24,294.25,325.38
