dates,satname,nzd0044-0000,nzd0044-0001,nzd0044-0002,nzd0044-0003,nzd0044-0004,nzd0044-0005
2018-12-12 22:11:17.117000,L8,362.12,357.93,357.32,362.40,366.20,374.94
2019-01-04 22:17:27.803000,L8,349.14,334.90,335.25,336.39,333.62,343.88
2019-01-20 22:17:24.544000,L8,347.39,333.56,334.23,333.87,331.16,342.00
2019-02-05 22:17:21.574000,L8,346.29,335.66,334.15,329.24,,
2019-02-14 22:11:09.519000,L8,351.65,347.47,347.97,358.84,354.42,366.07
2019-03-02 22:11:05.349000,L8,349.91,345.85,344.57,350.03,348.75,357.05
2019-03-25 22:17:09.739000,L8,353.93,342.10,339.42,342.01,335.70,346.08
2019-04-26 22:16:59.330000,L8,387.02,375.26,375.34,379.18,369.47,370.14
2019-05-12 22:17:08.680000,L8,342.46,330.85,326.61,329.97,324.56,336.08
2019-05-28 22:17:17.913000,L8,375.91,361.65,356.95,358.26,349.66,358.22
2019-06-22 22:11:17.033000,L8,354.31,351.68,349.14,357.65,356.70,363.23
2019-07-08 22:11:20.766000,L8,378.95,370.67,375.88,375.95,382.17,388.41
2019-07-24 22:11:25.033000,L8,393.94,399.84,379.89,413.97,405.34,414.54
2019-09-10 22:11:39.873000,L8,367.89,358.62,358.28,362.52,361.43,375.05
2019-11-04 22:17:58.697000,L8,366.29,350.50,350.01,352.66,346.20,359.10
2019-11-20 22:17:54.950000,L8,370.76,354.71,355.61,358.72,352.50,362.80
2019-12-22 22:17:51.823000,L8,365.98,353.18,351.03,355.48,346.44,355.82
2019-12-31 22:11:38.231000,L8,356.87,351.75,352.91,359.30,365.05,374.85
2020-02-01 22:11:29.826000,L8,336.40,334.02,335.67,334.02,334.46,353.97
2020-02-08 22:17:38.924000,L8,343.90,330.92,333.51,318.43,330.53,342.53
2020-02-17 22:11:26.315000,L8,336.45,328.87,330.48,320.08,331.01,344.58
2020-02-24 22:17:35.189000,L8,343.82,333.61,333.49,335.81,332.27,342.29
2020-03-11 22:17:28.877000,L8,358.54,344.81,339.08,344.67,331.81,339.56
2020-03-27 22:17:20.128000,L8,343.55,330.75,329.08,335.73,331.58,342.32
2020-04-12 22:17:12.700000,L8,339.89,326.30,321.42,324.65,327.96,339.40
2020-04-21 22:10:57.868000,L8,340.13,335.45,337.00,339.60,345.04,350.88
2020-04-28 22:17:04.952000,L8,340.05,327.88,323.81,329.85,325.84,337.42
2020-06-08 22:11:00.065000,L8,356.47,353.27,352.21,359.30,360.90,366.38
2020-07-01 22:17:22.957000,L8,357.97,344.50,343.19,343.00,335.20,345.49
2020-07-10 22:11:15.773000,L8,371.23,359.76,360.22,364.93,364.27,373.10
2020-08-02 22:17:33.048000,L8,343.86,331.57,313.10,317.85,327.97,326.13
2020-08-27 22:11:32.405000,L8,355.20,350.76,353.68,359.42,360.48,368.02
2020-09-03 22:17:46.393000,L8,352.78,339.75,337.12,339.88,333.04,341.70
2020-09-12 22:11:38.984000,L8,348.68,342.72,344.17,350.04,348.18,358.00
2020-09-19 22:17:52.015000,L8,344.80,331.00,321.82,317.44,,
2020-12-17 22:11:45.420000,L8,339.31,336.78,340.73,337.24,339.04,348.62
2021-01-25 22:17:44.203000,L8,366.51,354.11,354.12,358.26,350.21,360.55
2021-02-19 22:11:27.994000,L8,343.43,338.59,338.55,341.77,346.15,354.72
2021-02-26 22:17:35.944000,L8,374.80,366.35,,,,
2021-03-23 22:11:13.381000,L8,,,,,342.36,347.14
2021-03-30 22:17:22.624000,L8,347.80,335.88,332.58,337.62,331.14,341.87
2021-04-15 22:17:16.883000,L8,339.09,326.18,307.03,331.74,331.29,341.22
2021-04-24 22:11:01.432000,L8,362.61,356.49,355.60,360.39,360.20,370.35
2021-05-01 22:17:07.841000,L8,386.34,369.51,373.02,369.57,371.27,366.77
2021-05-17 22:17:12.707000,L8,348.76,334.14,334.24,337.90,328.09,340.08
2021-05-26 22:11:07.110000,L8,347.35,343.78,344.71,352.30,347.70,357.09
2021-07-13 22:11:19.559000,L8,345.64,339.73,340.56,346.37,335.11,349.76
2021-10-01 22:11:46.773000,L8,354.14,346.48,347.22,353.78,355.46,363.46
2021-10-17 22:11:50.671000,L8,341.35,334.49,335.69,320.60,343.06,347.63
2021-11-25 22:17:57.047000,L8,344.71,329.47,328.56,331.91,325.20,340.07
2021-12-19 22:17:52.616000,L9,352.15,340.44,340.52,341.94,336.50,348.42
2022-01-05 22:11:39.666000,L8,356.89,355.32,,,,
2022-01-21 22:11:35.958000,L8,340.76,337.16,340.34,345.56,340.24,350.74
2022-01-28 22:17:44.030000,L8,356.48,351.28,355.30,353.31,346.82,355.82
2022-02-14 22:11:37.090000,L9,338.89,336.24,336.58,336.71,338.81,348.96
2022-02-22 22:11:26.680000,L8,338.79,339.10,336.19,338.06,341.13,344.71
2022-03-26 22:11:11.888000,L8,367.64,360.31,359.83,363.27,368.74,378.12
2022-05-04 22:17:26.026000,L8,332.52,333.41,333.24,327.69,323.60,336.67
2022-05-05 22:11:07.160000,L9,334.18,333.44,333.84,334.00,330.42,343.38
2022-05-12 22:17:13.223000,L9,345.80,336.39,334.43,337.71,328.07,339.88
2022-05-21 22:10:55.639000,L9,338.44,333.84,335.85,339.45,337.70,344.78
2022-06-05 22:17:39.656000,L8,353.34,342.24,339.95,340.55,329.51,342.20
2022-06-13 22:17:12.050000,L9,352.45,339.47,337.57,341.28,329.57,341.16
2022-06-14 22:11:35.206000,L8,345.44,340.93,342.10,347.37,337.02,352.44
2022-06-21 22:17:48.970000,L8,353.69,341.91,338.38,340.76,329.83,341.93
2022-06-29 22:17:28.498000,L9,353.74,340.97,340.19,341.11,330.73,341.79
2022-07-15 22:17:24.696000,L9,349.36,337.67,336.35,338.81,327.18,338.36
2022-07-16 22:11:39.057000,L8,348.02,344.19,343.37,348.43,347.25,353.72
2022-07-31 22:17:39.593000,L9,365.83,349.11,348.62,350.86,339.26,350.53
2022-08-08 22:18:05.196000,L8,346.97,336.33,329.75,320.07,322.12,333.32
2022-08-09 22:11:34.517000,L9,344.20,340.44,339.65,343.45,337.27,351.17
2022-09-09 22:18:11.619000,L8,358.42,345.53,342.98,347.02,336.31,346.75
2022-09-17 22:17:54.625000,L9,372.92,360.07,356.18,357.91,346.64,358.21
2022-10-19 22:18:03.080000,L9,369.11,358.65,355.67,357.30,351.45,360.06
2022-10-20 22:11:59.771000,L8,363.18,358.62,357.05,362.91,367.82,379.58
2022-11-12 22:18:10.437000,L8,343.63,330.05,322.76,320.60,325.62,338.47
2022-11-13 22:11:53.247000,L9,386.67,376.33,381.60,387.24,430.28,
2022-12-22 22:17:59.519000,L9,348.13,334.58,334.95,331.10,327.71,338.47
2023-01-15 22:17:53.980000,L8,352.95,339.94,337.04,339.88,333.62,343.37
2023-01-24 22:11:46.723000,L8,340.95,335.66,335.98,339.26,337.07,344.36
2023-02-08 22:18:06.517000,L9,351.72,336.27,334.35,336.44,329.66,341.09
2023-02-09 22:11:45.094000,L8,346.76,339.04,337.49,336.65,343.11,347.38
2023-02-16 22:17:50.035000,L8,350.13,338.77,338.16,340.59,334.95,342.93
2023-03-13 22:11:23.206000,L8,365.40,367.59,361.88,370.45,371.96,385.20
2023-03-21 22:11:31.242000,L9,360.59,357.09,355.69,360.27,362.25,374.59
2023-03-28 22:17:33.498000,L9,386.27,368.47,361.98,365.15,367.13,372.56
2023-05-15 22:17:12.111000,L9,357.56,343.49,340.24,340.65,332.50,344.46
2023-05-16 22:10:40.417000,L8,379.15,369.54,367.71,376.94,375.65,380.87
2023-05-23 22:16:53.942000,L8,357.43,346.56,343.03,345.93,333.25,344.07
2023-05-24 22:10:53.254000,L9,346.07,342.18,340.77,343.61,336.51,346.45
2023-05-31 22:17:04.101000,L9,352.35,340.50,335.30,338.57,328.63,337.65
2023-06-09 22:10:48.959000,L9,362.72,360.94,357.52,360.86,363.31,371.74
2023-06-16 22:16:54.981000,L9,350.10,337.63,328.46,335.93,,
2023-06-17 22:10:53.102000,L8,347.72,343.48,340.87,337.47,283.64,347.79
2023-07-10 22:17:17.518000,L8,358.02,344.43,338.60,336.00,326.46,339.01
2023-07-11 22:11:00.406000,L9,351.62,346.21,342.31,344.03,328.23,352.33
2023-07-18 22:17:12.131000,L9,352.82,340.47,334.22,337.59,327.41,340.44
2023-07-26 22:17:23.328000,L8,386.13,367.48,359.54,360.36,357.43,365.65
2023-07-27 22:11:03.005000,L9,345.69,341.53,339.17,342.01,335.97,348.47
2023-08-03 22:17:19.817000,L9,362.39,347.25,341.33,340.67,333.14,345.13
2023-08-11 22:17:27.875000,L8,381.21,373.26,361.41,359.22,344.68,360.82
2023-08-20 22:11:23.591000,L8,343.88,338.79,337.96,320.35,326.07,348.50
2023-08-28 22:11:20.303000,L9,353.24,346.63,346.46,350.57,346.66,359.26
2023-09-12 22:17:38.225000,L8,413.60,374.59,374.91,369.64,367.09,388.90
2023-09-13 22:11:29.496000,L9,371.60,361.78,363.91,365.60,365.99,377.30
2023-09-20 22:17:40.026000,L9,348.67,337.00,333.05,319.98,328.22,335.89
2023-09-28 22:17:43.092000,L8,351.01,337.40,332.98,319.94,329.05,334.26
2023-09-29 22:11:26.883000,L9,,,,,333.53,341.69
2023-10-07 22:11:33.192000,L8,341.45,336.38,334.78,317.87,337.83,347.14
2023-10-14 22:17:45.774000,L8,355.23,340.87,336.19,337.81,333.09,342.65
2023-10-15 22:11:39.127000,L9,347.17,341.47,340.18,341.75,346.39,355.27
2023-10-22 22:17:50.479000,L9,366.14,350.36,351.32,355.43,345.46,356.82
2023-11-08 22:11:33.075000,L8,353.41,349.83,348.48,357.88,354.36,363.66
2023-11-15 22:17:47.856000,L8,346.01,333.23,332.97,320.61,326.11,339.06
2023-12-17 22:17:48.418000,L8,343.93,331.88,331.11,327.36,,
2023-12-18 22:11:45.147000,L9,348.16,342.58,343.61,347.90,347.95,361.14
2024-01-10 22:17:52.010000,L9,342.14,331.31,330.48,323.83,326.03,336.67
2024-02-03 22:17:41.059000,L8,347.05,339.57,338.29,341.85,333.83,345.30
2024-02-11 22:17:53.113000,L9,340.48,331.36,334.64,336.02,,
2024-02-19 22:17:39.652000,L8,366.60,354.65,351.04,355.53,349.79,357.36
2024-02-27 22:17:43.972000,L9,349.20,337.63,337.28,338.72,331.22,341.40
2024-02-28 22:11:24.294000,L8,389.29,379.57,385.38,390.98,404.65,400.25
2024-03-23 22:11:31.656000,L9,331.01,333.27,335.37,337.41,336.90,352.19
2024-03-30 22:17:36.478000,L9,350.56,339.70,339.01,340.98,333.37,344.78
2024-04-08 22:11:23.266000,L9,334.53,329.90,333.95,336.23,334.37,348.98
2024-04-15 22:17:28.257000,L9,341.44,328.86,322.89,318.64,325.39,339.05
2024-04-23 22:17:03.194000,L8,350.27,339.50,337.39,340.03,332.87,343.18
2024-05-01 22:17:11.831000,L9,369.21,359.04,354.86,357.05,353.25,358.05
2024-05-02 22:10:44.568000,L8,391.27,375.85,381.66,383.95,393.89,389.96
2024-05-09 22:16:51.826000,L8,348.77,336.26,336.42,337.99,328.88,340.50
2024-05-10 22:11:00.825000,L9,364.95,363.34,361.64,365.63,370.48,383.31
2024-05-17 22:17:03.987000,L9,353.45,340.44,338.76,341.49,333.87,345.80
2024-05-18 22:10:31.990000,L8,351.91,346.66,347.90,353.09,350.93,359.36
2024-05-26 22:10:48.268000,L9,347.40,342.04,342.93,347.66,348.34,355.76
2024-06-26 22:16:52.651000,L8,353.77,343.12,339.19,341.19,332.69,343.00
2024-06-27 22:10:29.087000,L9,355.45,347.47,346.25,353.58,351.94,362.07
2024-07-05 22:10:45.435000,L8,347.81,343.13,341.79,346.80,345.78,355.42
2024-07-12 22:17:00.992000,L8,361.07,349.02,345.03,347.28,336.47,347.77
2024-08-05 22:17:06.640000,L9,350.79,337.70,335.80,337.89,329.52,340.74
2024-08-22 22:11:10.580000,L8,342.21,337.62,337.73,332.52,326.81,345.71
2024-08-29 22:17:21.978000,L8,353.89,339.08,334.57,336.39,328.39,339.60
2024-09-22 22:17:21.161000,L9,345.27,331.13,321.88,317.26,,
2024-11-01 22:17:31.195000,L8,347.44,335.83,333.77,336.72,329.81,340.68
2024-11-25 22:17:51.900000,L9,351.75,338.26,337.16,339.55,332.65,344.15
2024-12-03 22:17:45.212000,L8,344.01,333.40,324.74,318.77,326.63,337.12
2024-12-04 22:11:36.525000,L9,362.00,361.13,366.32,368.81,374.17,380.71
2024-12-28 22:11:26.745000,L8,346.10,341.25,341.49,347.33,347.87,357.93
2025-01-05 22:11:31.099000,L9,359.94,351.69,353.00,358.37,,
2025-01-12 22:17:45.559000,L9,379.28,372.12,370.79,373.50,379.63,390.50
2025-01-13 22:11:30.558000,L8,341.07,337.73,339.95,338.71,344.04,354.20
2025-01-28 22:17:42.532000,L9,352.36,337.64,337.97,338.66,333.37,343.20
2025-01-29 22:11:28.545000,L8,340.60,338.11,337.92,339.82,342.91,352.57
2025-02-06 22:11:31.478000,L9,339.53,335.94,335.93,338.13,336.24,350.28
2025-02-13 22:17:46.901000,L9,353.55,338.76,336.99,339.39,331.87,341.82
2025-02-21 22:17:31.397000,L8,377.23,366.44,366.79,361.15,355.74,363.50
