dates,nzd0368-0000,nzd0368-0001,nzd0368-0002,nzd0368-0003,nzd0368-0004,nzd0368-0005,nzd0368-0006,nzd0368-0007,nzd0368-0008,nzd0368-0009,nzd0368-0010,nzd0368-0011,nzd0368-0012,nzd0368-0013,nzd0368-0014,nzd0368-0015,nzd0368-0016,nzd0368-0017,nzd0368-0018,nzd0368-0019,nzd0368-0020,nzd0368-0021,nzd0368-0022,nzd0368-0023,nzd0368-0024,nzd0368-0025,nzd0368-0026,nzd0368-0027,nzd0368-0028,nzd0368-0029,nzd0368-0030,nzd0368-0031,nzd0368-0032,nzd0368-0033,nzd0368-0034,nzd0368-0035,nzd0368-0036,nzd0368-0037,nzd0368-0038,nzd0368-0039,nzd0368-0040,nzd0368-0041,nzd0368-0042,nzd0368-0043,nzd0368-0044,nzd0368-0045,nzd0368-0046,nzd0368-0047,nzd0368-0048,nzd0368-0049,nzd0368-0050,nzd0368-0051,nzd0368-0052,nzd0368-0053,nzd0368-0054,nzd0368-0055,nzd0368-0056,nzd0368-0057,nzd0368-0058,nzd0368-0059,nzd0368-0060,nzd0368-0061,nzd0368-0062,nzd0368-0063,nzd0368-0064,nzd0368-0065,nzd0368-0066,nzd0368-0067,nzd0368-0068,nzd0368-0069,nzd0368-0070,nzd0368-0071,nzd0368-0072,nzd0368-0073,nzd0368-0074,nzd0368-0075,nzd0368-0076,nzd0368-0077,nzd0368-0078,nzd0368-0079,nzd0368-0080,nzd0368-0081,nzd0368-0082,nzd0368-0083,nzd0368-0084,nzd0368-0085,nzd0368-0086,nzd0368-0087,nzd0368-0088,nzd0368-0089,nzd0368-0090,nzd0368-0091,nzd0368-0092,nzd0368-0093,nzd0368-0094,nzd0368-0095,nzd0368-0096,nzd0368-0097,nzd0368-0098,nzd0368-0099,nzd0368-0100,nzd0368-0101,nzd0368-0102
2019-02-14 22:13:09+00:00,287.375,314.3175,375.198,374.79200000000003,372.3,369.04400000000004,346.355,354.762,337.22749999999996,355.02200000000005,339.81399999999996,338.19,355.99,361.052,359.175,353.806,331.84749999999997,333.15999999999997,336.97400000000005,329.315,331.194,323.145,330.75,338.0125,344.88500000000005,342.13,317.748,285.354,283.615,243.35,235.865,224.23749999999998,216.095,226.17200000000003,249.38,263.335,266.1075,272.36800000000005,269.52200000000005,261.608,265.084,265.038,260.866,272.4216666666667,260.832,254.24399999999997,256.504,281.428,265.19,266.4575,284.646,308.514,311.79,308.79,311.582,319.53833333333336,314.8,308.38,296.42199999999997,295.68,290.84,292.2916666666667,272.798,280.996,284.444,285.71400000000006,293.706,307.962,319.09166666666664,325.36,331.20166666666665,317.97749999999996,319.21,327.404,323.16600000000005,322.6133333333333,330.59,333.69166666666666,338.08166666666665,358.96999999999997,355.46166666666664,348.08666666666664,346.14000000000004,344.28,343.19166666666666,339.53000000000003,343.0,345.74166666666673,346.49499999999995,349.03833333333336,339.47,338.205,331.31666666666666,334.38166666666666,331.454,314.94,317.21,320.4166666666667,325.47999999999996,329.76666666666665,332.33833333333337,315.906,299.1383333333333
2019-03-02 22:13:05+00:00,302.21000000000004,314.35666666666674,376.52750000000003,376.21500000000003,374.0525,370.805,345.1166666666666,355.4075,340.42,356.945,349.3875,339.3533333333333,357.2025,360.39750000000004,356.21666666666664,351.205,330.56,332.13750000000005,335.9425,330.1933333333333,335.155,325.25333333333333,329.1233333333333,337.91333333333336,342.99333333333334,338.8933333333334,318.4,290.525,292.5,261.39000000000004,242.87,234.41666666666666,219.21333333333334,233.64749999999998,253.86666666666667,263.2333333333333,264.89,276.0125,273.06,264.7775,268.1575,267.7375,265.13,279.376,264.38,257.5725,259.4475,281.6425,266.5675,266.15333333333336,287.53499999999997,308.0175,313.09749999999997,315.20500000000004,318.4725,321.582,316.81,313.072,299.75,298.725,294.4675,296.27599999999995,275.635,282.78499999999997,287.0575,288.315,298.00750000000005,312.40000000000003,323.75,329.304,335.57000000000005,320.21666666666664,319.73,331.7725,325.3425,323.77799999999996,332.678,336.616,340.996,361.158,357.65600000000006,351.68199999999996,349.012,346.912,344.78599999999994,341.31,344.748,347.53000000000003,349.3,352.556,344.336,341.558,333.44399999999996,338.29,334.4275,318.30499999999995,320.198,325.096,330.95799999999997,334.076,336.082,319.7675,303.924
2019-05-05 22:12:52+00:00,301.30333333333334,316.56333333333333,375.34999999999997,375.05249999999995,372.0425,371.4175,344.55,355.21,341.8,355.615,351.08,337.7233333333333,355.76750000000004,357.64,352.6566666666667,347.155,327.84,331.0625,333.65,327.52000000000004,334.885,326.81666666666666,330.2133333333333,338.17333333333335,343.5733333333333,343.07,317.59999999999997,295.6075,298.99,279.3866666666667,246.91000000000003,244.26333333333332,224.1966666666667,240.07500000000002,257.2966666666667,265.67,266.16333333333336,277.775,274.765,266.03499999999997,269.7825,269.7125,268.105,283.43,267.21,261.8925,263.7475,281.8625,268.13,268.03,286.6275,308.3025,313.5775,318.66999999999996,320.26,322.152,317.976,312.93,299.72,298.57750000000004,294.6775,296.934,277.41499999999996,282.615,288.4625,290.46500000000003,300.46000000000004,313.52250000000004,325.238,329.06,335.86199999999997,319.4666666666667,317.8666666666666,330.71,325.1275,322.29200000000003,330.776,334.736,338.334,362.33599999999996,359.564,353.12199999999996,349.63800000000003,347.526,344.084,340.636,344.022,347.428,349.134,352.386,343.528,340.258,331.756,337.48,332.5675,317.8775,317.658,322.618,330.034,333.16400000000004,335.072,319.205,304.628
2019-06-06 22:13:11+00:00,301.30333333333334,316.56333333333333,375.34999999999997,375.05249999999995,372.0425,371.4175,344.55,355.21,341.8,355.615,351.08,337.7233333333333,355.76750000000004,357.64,352.6566666666667,347.155,327.84,331.0625,333.65,327.52000000000004,334.885,326.81666666666666,330.2133333333333,338.17333333333335,343.5733333333333,343.07,317.59999999999997,295.6075,298.99,279.3866666666667,246.91000000000003,244.26333333333332,224.1966666666667,240.07500000000002,257.2966666666667,265.67,266.16333333333336,277.775,274.765,266.03499999999997,269.7825,269.7125,268.105,272.9375,267.21,261.8925,263.7475,281.8625,268.13,268.03,277.108,308.3025,306.412,318.66999999999996,320.26,315.675,311.9375,305.52000000000004,299.72,298.57750000000004,294.6775,289.6775,277.41499999999996,282.615,288.4625,290.46500000000003,293.61,313.52250000000004,320.9175,326.0125,321.998,319.4666666666667,307.3725,330.71,325.1275,318.09999999999997,327.14750000000004,332.10499999999996,333.27250000000004,350.082,351.362,343.8,343.40000000000003,340.885,335.0525,337.27,340.96999999999997,344.29249999999996,346.885,350.755,341.2875,338.25749999999994,327.8325,333.9725,332.5675,317.8775,310.0575,317.1825,327.1025,329.89500000000004,332.3775,312.78,299.215
2019-06-29 22:19:29+00:00,303.2075,319.9625,375.98199999999997,376.07,373.05600000000004,371.54200000000003,346.3575,354.18199999999996,344.71750000000003,354.71799999999996,351.942,339.49,355.89,359.128,355.695,348.262,331.425,332.752,333.98400000000004,330.2325,334.885,326.81666666666666,330.2133333333333,338.17333333333335,343.5733333333333,343.07,317.59999999999997,295.6075,298.99,279.3866666666667,246.91000000000003,244.26333333333332,224.1966666666667,240.07500000000002,257.2966666666667,270.7225,271.28499999999997,278.95,276.754,269.152,271.066,271.69,270.058,273.828,269.93199999999996,264.7,265.9,284.284,268.83399999999995,270.4025,279.09499999999997,309.142,310.0683333333333,321.58,321.844,316.644,312.856,305.762,300.82,298.908,294.86800000000005,289.702,276.89,283.744,290.52,290.68,294.93833333333333,313.86800000000005,321.81399999999996,325.954,324.0683333333333,321.015,310.38199999999995,329.116,325.562,319.512,326.806,331.28599999999994,332.1,350.79,352.61833333333334,345.4066666666667,343.692,341.284,335.79799999999994,337.746,341.608,345.1,346.88599999999997,349.284,339.56600000000003,334.818,325.546,331.342,330.028,317.474,308.274,313.546,322.712,326.718,328.77,313.06,299.976
2019-07-24 22:13:24+00:00,304.468,323.496,373.822,372.84,369.05800000000005,363.6,346.5,345.332,344.808,346.134,343.29,340.438,348.728,355.87800000000004,356.18600000000004,343.69,332.52799999999996,330.22999999999996,329.156,331.06000000000006,327.36,330.24,334.075,342.1075,348.71,348.91499999999996,316.345,290.145,298.99,284.275,257.72333333333336,250.6375,224.1966666666667,231.7775,264.595,274.808,274.424,275.89,275.42600000000004,270.53799999999995,268.054,270.15999999999997,268.22799999999995,270.24399999999997,270.646,268.382,267.954,285.398,264.786,272.692,278.7366666666666,308.68600000000004,312.3066666666667,322.98199999999997,320.882,315.758,309.428,301.998,297.45799999999997,294.144,289.03599999999994,284.71400000000006,277.3,284.74999999999994,291.8,292.216,294.8983333333333,313.78000000000003,320.22799999999995,320.264,317.16333333333336,322.216,312.74833333333333,322.18999999999994,323.086,320.73199999999997,321.85,324.28,324.714,347.97166666666664,350.635,344.355,341.36,338.994,335.092,337.06800000000004,338.946,341.13599999999997,341.61,341.432,330.956,325.838,324.898,323.798,321.51,318.728,307.286,301.52200000000005,310.578,317.108,316.466,313.816,302.306
2019-07-31 22:19:38+00:00,304.825,324.7966666666667,373.55833333333334,374.9633333333333,369.0316666666667,362.2716666666667,345.67833333333334,344.58833333333337,343.84833333333336,345.54,341.8666666666666,341.66166666666663,349.1983333333333,356.43333333333334,355.6566666666667,343.3866666666667,332.07166666666666,329.09166666666664,331.3566666666666,332.72166666666664,328.944,335.472,336.88599999999997,342.95,351.396,355.69,318.568,291.23,302.6675,288.29200000000003,260.72,255.004,226.02,231.888,267.41,280.9633333333333,279.0566666666667,279.62333333333333,278.90500000000003,273.7233333333333,270.59499999999997,272.27,271.51,270.9833333333333,271.9,271.42833333333334,272.4066666666667,288.7533333333334,265.46333333333337,272.6233333333333,280.02428571428567,312.42833333333334,312.54714285714283,322.55,322.32666666666665,317.6766666666667,311.315,303.8,299.2966666666667,296.095,290.43833333333333,285.6016666666667,276.82166666666666,284.02,293.5216666666667,292.37,296.7571428571428,313.89500000000004,322.45,320.3566666666667,318.12,322.575,314.3157142857143,323.125,324.185,320.77666666666664,322.0,323.7333333333333,324.51166666666666,348.61285714285714,351.6614285714286,345.1857142857143,343.74,341.8633333333334,336.4533333333333,338.93,341.1466666666667,344.24666666666667,342.68833333333333,345.27500000000003,335.19666666666666,332.15500000000003,323.665,323.325,321.22666666666663,318.54,306.5133333333333,301.4266666666667,311.00333333333333,316.77,316.466,319.33666666666664,302.306
2019-08-25 22:13:35+00:00,303.70666666666665,325.015,371.44666666666666,371.50500000000005,365.50499999999994,358.15166666666664,342.93833333333333,340.4266666666667,341.45666666666665,341.105,337.09999999999997,338.87,346.20666666666665,353.6116666666667,352.33666666666664,343.25200000000007,332.30600000000004,325.9816666666666,329.685,328.14166666666665,325.244,336.594,338.252,342.06399999999996,356.794,358.256,314.806,294.288,305.66999999999996,293.9825,280.43,258.9175,228.27333333333334,234.872,271.975,284.13800000000003,281.62,281.288,279.8316666666667,279.61333333333334,272.162,273.896,273.646,272.46799999999996,274.13599999999997,273.58600000000007,274.59,290.7,267.51000000000005,273.258,279.1333333333333,313.742,312.205,323.758,324.3066666666667,318.23499999999996,311.4883333333333,301.7666666666667,297.1566666666667,296.15500000000003,293.6666666666667,285.80333333333334,275.10166666666663,283.18666666666667,294.48833333333334,290.5933333333333,294.8771428571428,311.1116666666667,321.51166666666666,318.64,317.62142857142857,320.69166666666666,313.4271428571429,321.09166666666664,322.64166666666665,319.735,321.43333333333334,322.795,323.54833333333335,349.23285714285714,352.02285714285716,346.4742857142857,344.5016666666666,342.7483333333333,336.845,339.1333333333333,341.72166666666664,345.7816666666667,343.33166666666665,345.125,333.8933333333333,332.616,322.03833333333336,322.2816666666667,320.43,316.92,304.09999999999997,299.98499999999996,309.50166666666667,315.51666666666665,315.22999999999996,320.654,295.996
2019-09-17 22:19:53+00:00,302.8233333333333,329.105,371.48999999999995,371.594,365.12199999999996,358.044,342.398,339.724,340.188,339.278,335.628,339.036,346.178,353.83599999999996,352.624,344.44000000000005,333.3575,326.162,330.226,328.256,325.245,341.71999999999997,344.498,348.606,360.28,362.37,317.03249999999997,301.102,310.815,306.22,302.58500000000004,280.185,230.31,235.92750000000004,279.3,289.0875,285.91249999999997,284.7625,282.696,283.128,275.1225,276.5225,276.82,275.025,276.7575,276.71500000000003,280.834,298.62600000000003,274.79,280.234,283.2716666666667,318.026,316.8333333333333,331.58599999999996,331.54833333333335,319.562,313.318,302.37,298.088,302.6616666666667,300.4833333333333,291.5416666666667,280.0466666666666,285.865,298.74833333333333,293.585,297.22428571428566,313.06,323.0216666666667,325.5216666666667,325.00714285714287,321.575,313.8,321.66333333333336,331.3616666666667,320.2,321.994,322.83799999999997,323.606,348.8183333333333,356.2214285714286,350.9242857142857,348.5249999999999,344.734,338.07800000000003,340.04,351.51833333333326,348.5216666666667,345.75666666666666,347.51666666666665,336.3933333333334,335.38599999999997,324.21333333333337,324.74833333333333,323.32,318.71,306.815,303.82,312.20166666666665,317.57166666666666,318.512,322.698,297.94
2019-10-12 22:13:48+00:00,302.8233333333333,335.14,374.81333333333333,371.594,365.12199999999996,358.044,342.398,339.724,340.188,339.278,335.628,339.036,346.178,355.5016666666666,352.624,344.44000000000005,333.3575,328.33,331.7216666666667,331.3883333333333,330.31,345.185,347.1116666666667,355.91,360.28,362.37,317.03249999999997,301.102,310.815,317.602,315.156,295.244,230.31,235.92750000000004,279.3,297.952,296.20799999999997,292.654,282.696,288.9,281.72200000000004,283.156,283.982,275.025,276.7575,276.71500000000003,286.87333333333333,298.62600000000003,274.79,288.5983333333333,290.9971428571429,322.1166666666667,322.66285714285715,338.4533333333333,335.9785714285714,319.562,313.318,302.37,298.088,302.6616666666667,300.4833333333333,291.5416666666667,280.0466666666666,285.865,298.74833333333333,293.585,297.22428571428566,313.06,323.0216666666667,332.35714285714283,332.1175,321.575,313.8,321.66333333333336,337.3228571428572,320.2,321.994,322.83799999999997,323.606,354.2314285714286,356.2214285714286,350.9242857142857,348.5249999999999,344.734,338.07800000000003,348.23333333333335,358.1614285714286,348.5216666666667,345.75666666666666,347.51666666666665,336.3933333333334,335.38599999999997,324.21333333333337,324.74833333333333,330.7471428571429,318.71,306.815,303.82,312.20166666666665,317.57166666666666,318.512,322.698,297.94
2019-12-22 22:19:51+00:00,303.49,337.99833333333333,376.46200000000005,373.77250000000004,366.44499999999994,358.555,342.7825,340.46999999999997,341.03999999999996,340.115,337.385,340.47249999999997,347.01249999999993,357.01599999999996,353.1675,347.1966666666667,336.30333333333334,330.06,334.064,333.45599999999996,336.304,349.738,351.482,360.794,367.4066666666666,368.66,320.53999999999996,303.975,314.4633333333333,333.11400000000003,321.21166666666664,314.68600000000004,231.49,235.76000000000002,284.8,310.412,303.31,298.5475,286.13750000000005,296.7616666666667,286.43250000000006,292.26000000000005,293.30600000000004,285.405,289.04,290.415,297.46166666666664,302.9775,277.4975,292.75,303.842,325.20799999999997,333.226,342.902,339.1933333333333,321.4525,314.41249999999997,303.38250000000005,299.12,304.9,303.12,293.092,281.25199999999995,287.308,301.314,295.21400000000006,303.77799999999996,313.916,324.54800000000006,341.17571428571426,348.09714285714284,322.498,321.14,328.8016666666667,343.09714285714284,321.6875,323.3425,324.1875,325.385,361.306,361.402,356.43199999999996,349.928,346.0525,339.5775,355.23333333333335,364.32,350.22,347.27599999999995,348.828,338.516,338.245,324.076,325.264,337.8342857142857,327.25333333333333,308.09799999999996,305.402,312.82,318.25199999999995,319.4675,325.85,298.4075
2020-01-16 22:13:34+00:00,296.18600000000004,333.81666666666666,375.95000000000005,371.65000000000003,350.78999999999996,354.05999999999995,339.78333333333336,337.27,336.8966666666666,336.4433333333334,331.38333333333327,327.13,330.9575,355.0,349.2866666666667,344.45000000000005,333.365,327.6975,333.75,332.22749999999996,336.304,349.738,351.482,360.794,362.495,368.66,318.22249999999997,301.548,312.72999999999996,327.115,315.7257142857143,308.11,242.945,242.74,281.9225,308.014,299.615,295.935,283.0125,294.37833333333333,283.44500000000005,289.702,290.11,282.65749999999997,285.535,287.41499999999996,295.89166666666665,299.9775,273.82500000000005,289.67600000000004,302.43,324.84,330.214,339.84000000000003,337.9683333333333,319.3875,309.5225,301.545,297.2075,304.008,301.486,291.246,279.746,284.99799999999993,299.16600000000005,292.83599999999996,301.192,312.62199999999996,321.662,339.09857142857135,345.4642857142857,321.004,319.892,328.10499999999996,341.82,319.39,321.58000000000004,322.31,323.0025,359.72799999999995,359.30600000000004,354.894,348.848,344.5175,339.02,356.07166666666666,363.88428571428574,349.014,346.634,348.37199999999996,338.168,340.6375,326.73799999999994,325.976,338.03428571428566,327.015,308.802,305.408,314.76,318.96400000000006,320.165,325.26,295.1625
2020-03-04 22:13:20+00:00,286.92,333.9475,371.425,348.96,328.195,343.93,,,,311.82,307.22,300.165,305.64,345.855,344.81,323.59,307.92,323.07000000000005,323.07,330.01,337.09666666666664,345.7366666666667,350.91333333333336,366.00666666666666,347.02,342.5,308.655,305.9,312.42,331.136,324.064,315.942,254.4,263.68,281.265,312.3933333333334,304.63,298.71000000000004,272.21,298.5833333333333,286.18500000000006,295.47333333333336,293.84,287.775,291.115,292.13499999999993,300.9525,300.355,276.25000000000006,298.08333333333337,310.3933333333334,326.43666666666667,336.57,348.49666666666667,347.59999999999997,314.03,304.875,304.015,305.61,312.77000000000004,299.68,297.02,287.82500000000005,287.80499999999995,296.90666666666664,290.3,300.4733333333333,315.29333333333335,316.18,347.144,353.014,319.77666666666664,317.48333333333335,330.05,349.526,315.17,314.92499999999995,316.85,318.87,360.15333333333336,363.3950000000001,360.86,352.25,341.385,335.355,360.0725,368.576,341.91,343.6133333333333,343.55333333333334,334.73333333333335,332.6033333333333,332.39,328.75333333333333,345.486,332.7275,314.9066666666667,312.37,320.2266666666667,322.77,323.32666666666665,316.52,298.85
2020-03-27 22:19:19+00:00,281.47,327.01,365.57,348.89,331.9533333333333,343.93,,321.14,,312.54999999999995,309.14,304.44,314.0266666666667,337.1066666666666,334.445,320.65,314.74,321.06666666666666,316.7133333333333,326.2366666666667,331.775,334.47,346.11666666666673,359.72,345.0,344.265,311.58,302.60333333333335,305.56,323.168,312.4,304.482,257.055,259.575,269.04,301.90500000000003,293.56333333333333,289.7866666666667,271.71500000000003,290.6525,278.76666666666665,288.3475,286.87,281.48,283.32,283.12666666666667,293.725,282.145,262.075,286.7166666666667,301.44,319.75,328.7166666666667,336.12000000000006,334.14,314.58666666666664,306.0366666666667,303.6066666666666,302.5733333333333,301.92333333333335,287.36333333333334,281.31,271.005,279.65999999999997,290.0733333333333,284.27666666666664,293.7733333333333,311.9433333333333,314.51666666666665,338.61,343.19,319.03999999999996,316.78666666666663,328.2625,339.37600000000003,314.88000000000005,315.78666666666663,318.65000000000003,319.0466666666667,354.9925,345.44500000000005,345.36,345.5666666666666,338.93666666666667,334.36,354.34,356.242,334.9066666666667,335.59000000000003,336.3666666666667,330.59,328.6766666666667,328.17333333333335,323.33666666666664,342.4,329.5075,309.96666666666664,303.73,315.20666666666665,318.49666666666667,318.25666666666666,312.36999999999995,295.18
2020-04-28 22:19:04+00:00,284.105,313.545,356.08666666666664,351.29333333333335,334.905,345.105,332.58,321.14,321.88,310.63666666666666,307.1033333333333,309.89750000000004,316.4775,325.9766666666667,333.46999999999997,320.4433333333333,313.3666666666667,309.55,307.94,313.8866666666667,322.0125,319.28000000000003,338.29,343.3766666666667,348.105,350.7133333333333,317.615,302.4575,307.0175,311.0,296.456,288.682,259.74,259.88,269.8833333333334,286.7775,271.6033333333333,272.8233333333333,270.83666666666664,278.84749999999997,265.4566666666667,278.0125,275.765,278.5775,279.87,279.01,280.8775,283.3533333333333,264.24,267.4066666666667,284.25,308.9766666666667,314.8933333333334,318.24666666666667,319.6233333333333,314.8175,307.7875,302.615,301.05,299.64,286.8475,282.34,272.76666666666665,280.42333333333335,290.48,285.91249999999997,294.80499999999995,311.315,314.90999999999997,327.22200000000004,331.02599999999995,318.5225,317.3075,325.63800000000003,328.382,314.9325,315.96999999999997,318.9575,319.0075,344.64,347.2966666666667,346.7266666666667,345.585,339.1625,335.13,344.14,344.06800000000004,335.8775,335.7375,336.785,330.5075,328.445,327.4425,323.1375,331.65600000000006,327.204,310.1725,304.49,314.72749999999996,318.1375,317.575,312.645,295.6825
2020-05-30 22:19:04+00:00,284.105,313.545,356.08666666666664,351.29333333333335,340.944,345.105,332.58,321.14,321.88,310.63666666666666,307.1033333333333,309.89750000000004,316.4775,325.9766666666667,336.9125,330.21999999999997,313.3666666666667,309.55,307.94,313.8866666666667,322.0125,319.28000000000003,338.29,344.5775,350.63199999999995,355.4,327.654,305.996,315.29200000000003,314.755,300.685,289.35,266.07,263.65,273.3575,287.328,277.765,277.4675,275.9825,280.51599999999996,265.4566666666667,278.0125,275.765,278.5775,279.87,279.01,280.8775,283.3533333333333,264.24,267.4066666666667,284.25,308.9766666666667,314.8933333333334,323.2425,324.43999999999994,318.206,310.698,305.12399999999997,302.98,301.706,291.072,285.635,279.37,286.015,295.06,290.20799999999997,294.80499999999995,311.315,314.90999999999997,327.22200000000004,331.02599999999995,318.5225,317.3075,326.885,329.27333333333337,319.46,319.92999999999995,321.71,322.88199999999995,346.166,350.3525,348.9675,346.926,341.63599999999997,335.13,344.14,344.06800000000004,335.8775,335.7375,336.785,335.198,331.892,331.802,327.676,333.375,329.63,315.526,311.236,319.678,323.096,317.575,312.645,295.6825
2020-06-08 22:12:59+00:00,281.01,307.796,356.08666666666664,351.29333333333335,340.944,345.105,332.58,321.14,321.88,310.63666666666666,307.1033333333333,301.666,316.4775,325.9766666666667,336.9125,330.21999999999997,313.3666666666667,309.55,307.94,313.8866666666667,312.912,310.475,338.29,336.036,350.63199999999995,355.4,327.654,305.996,315.29200000000003,314.755,300.685,289.35,266.07,263.65,266.496,280.62166666666667,271.67999999999995,270.864,269.442,273.80333333333334,265.4566666666667,278.0125,275.765,278.5775,271.916,269.306,280.8775,283.3533333333333,264.24,267.4066666666667,284.25,308.9766666666667,314.8933333333334,323.2425,324.43999999999994,318.206,310.698,305.12399999999997,302.98,301.706,291.072,285.635,279.37,286.015,295.06,290.20799999999997,294.80499999999995,311.315,314.90999999999997,327.22200000000004,331.02599999999995,318.5225,317.3075,326.885,329.27333333333337,319.46,319.92999999999995,321.71,322.88199999999995,346.166,345.92600000000004,345.058,343.1333333333334,338.1383333333333,335.13,344.14,344.06800000000004,335.8775,335.7375,336.785,335.198,331.892,331.802,327.676,327.5657142857143,324.09999999999997,315.526,311.236,319.678,323.096,317.575,312.645,295.6825
2020-07-01 22:19:22+00:00,284.6716666666667,311.99666666666667,359.7375,354.315,342.77500000000003,341.75666666666666,338.955,325.28,321.88,310.065,306.8975,302.71166666666664,316.4775,326.2325,337.494,331.18199999999996,314.9675,311.5275,310.6225,315.84250000000003,307.23199999999997,312.808,338.29,335.77833333333336,350.4983333333333,356.108,327.654,308.5883333333333,317.27500000000003,304.738,291.5516666666667,278.83166666666665,268.188,265.98400000000004,268.425,271.8866666666667,273.16333333333336,272.71166666666664,271.66,268.7183333333333,268.45000000000005,269.92,268.55999999999995,270.0,264.45799999999997,260.39,267.7225,286.095,264.24,267.4066666666667,284.25,308.9766666666667,314.8933333333334,323.2425,324.43999999999994,318.206,310.698,305.12399999999997,302.98,301.706,291.072,285.635,279.37,287.262,296.3183333333333,292.465,297.76599999999996,313.236,317.146,316.054,321.72999999999996,320.054,319.27799999999996,320.65833333333336,323.645,319.8066666666667,320.6766666666667,322.2,319.5233333333333,345.905,346.45,345.63000000000005,343.28000000000003,338.61571428571426,336.002,336.83599999999996,336.17600000000004,336.74,336.572,337.942,336.12666666666667,332.825,332.5233333333333,329.00666666666666,322.52714285714285,318.66285714285715,317.18833333333333,313.65000000000003,320.9633333333333,324.00666666666666,319.262,314.52,298.624
2020-07-17 22:19:28+00:00,289.0416666666667,316.7166666666667,361.196,356.854,350.0216666666667,340.44,334.31333333333333,323.52666666666664,318.985,310.22200000000004,306.054,304.27,321.8125,326.5,335.87833333333333,330.6533333333333,316.908,314.056,311.908,316.72400000000005,309.1066666666666,314.76,339.21500000000003,336.7485714285714,351.27500000000003,357.8533333333333,331.75,312.9583333333333,319.39000000000004,306.6425,292.85333333333335,278.92333333333335,271.808,267.72799999999995,269.39500000000004,272.99333333333334,274.8433333333333,274.905,274.465,271.84999999999997,273.32250000000005,274.72,273.7875,272.5825,267.512,263.656,270.8325,291.1325,270.25,275.15333333333336,288.61999999999995,310.79333333333335,320.0566666666667,326.6375,327.485,320.536,314.86,306.56399999999996,304.82,302.66999999999996,292.912,288.265,283.4825,289.98,298.45666666666665,295.96,301.38599999999997,315.326,319.66999999999996,317.894,324.742,321.348,320.966,321.285,324.0083333333334,320.16,321.06,322.3233333333333,317.425,345.7133333333333,346.7516666666667,346.47333333333336,343.85571428571427,339.24285714285713,336.524,335.36800000000005,335.46999999999997,335.986,335.634,337.17,337.2,333.3766666666667,332.46666666666664,329.98,323.33142857142855,320.30428571428575,320.1083333333333,317.1266666666667,322.1616666666667,324.9716666666667,320.26599999999996,315.43,301.506
2020-07-26 22:13:20+00:00,291.9328571428572,320.55571428571426,363.48499999999996,359.14166666666665,351.65857142857146,340.44,334.31333333333333,323.52666666666664,318.985,310.22200000000004,306.054,304.27,321.8125,326.5,335.87833333333333,331.8371428571428,320.9633333333333,314.48333333333335,312.62333333333333,317.30833333333334,310.95714285714286,316.6242857142857,338.2,337.82375,352.3128571428571,359.1442857142857,331.75,312.9583333333333,319.39000000000004,306.6425,294.76142857142855,279.2657142857143,273.13666666666666,269.8683333333333,271.3671428571429,274.9157142857143,276.6671428571429,276.59142857142854,276.45714285714286,273.74857142857144,275.754,277.122,275.738,274.028,270.43833333333333,266.75,273.666,293.026,274.0025,278.615,291.7625,313.2675,323.9775,328.356,328.666,321.2916666666667,315.815,307.16333333333336,305.54,303.15000000000003,294.125,289.69,284.446,290.6933333333333,299.60714285714283,297.15142857142854,303.565,317.08,321.1116666666666,318.99,327.0333333333333,322.91333333333336,323.06166666666667,322.55,324.30285714285714,321.0585714285714,322.30285714285714,323.3885714285714,315.6557142857143,345.9857142857143,348.0571428571429,347.4542857142857,344.7575,340.2875,337.9716666666667,336.58666666666664,337.15666666666664,337.0933333333333,336.945,337.74666666666667,336.9657142857142,333.87857142857143,333.0857142857143,330.9857142857143,324.55625,321.9375,320.7185714285714,318.29857142857145,323.3128571428571,326.3071428571429,322.16666666666663,317.34666666666664,303.8616666666666
2020-08-11 22:13:23+00:00,293.91125,321.3325,365.07,360.6114285714285,352.9525,340.092,331.84749999999997,320.8125,314.15333333333336,310.22200000000004,306.054,304.6885714285714,321.8125,326.5,335.87833333333333,331.14,320.9633333333333,314.15285714285716,312.2271428571429,316.10714285714283,311.55125,317.47875,336.76,338.09666666666664,351.8575,359.6325,335.226,313.0514285714286,318.98999999999995,306.454,294.13375,278.57375,272.9042857142857,270.27,271.82125,275.24875,276.895,277.24125,277.045,274.51,276.0966666666667,277.8283333333334,276.0416666666667,273.93833333333333,271.2642857142857,268.29714285714283,273.74833333333333,292.65333333333336,274.704,279.954,293.128,314.12600000000003,325.058,328.8016666666667,329.39666666666665,321.5128571428572,316.16285714285715,307.4757142857143,305.8614285714286,302.7942857142857,294.6057142857143,290.2916666666667,283.865,290.43857142857144,300.28499999999997,297.86875,305.07,317.87857142857143,321.88,319.25,327.67571428571426,323.93142857142857,323.83714285714285,322.91875,324.70375,321.2575,322.89375,323.5775,313.4575,346.145,348.32,347.60125,344.6666666666667,340.5111111111111,338.11571428571426,337.1842857142857,337.51142857142855,337.5442857142857,337.2914285714286,337.40999999999997,336.92375,334.07625,333.52625,331.2825,325.2211111111111,322.6044444444444,320.83,318.635,323.77250000000004,326.47,322.6385714285714,318.0671428571428,304.8671428571428
