dates,satname,nzd0199-0000,nzd0199-0001,nzd0199-0002,nzd0199-0003,nzd0199-0004,nzd0199-0005,nzd0199-0006,nzd0199-0007,nzd0199-0008,nzd0199-0009,nzd0199-0011,nzd0199-0010
2024-09-24 22:05:49.470000,L9,316.42,302.87,299.90,304.82,282.88,,,,,,,
2024-09-25 21:59:43.418000,L8,316.82,305.26,303.10,307.07,284.31,,,,,,,
2024-10-03 21:59:47.603000,L9,330.81,300.21,298.31,304.59,280.18,,,,,,,
2024-10-11 21:59:51.003000,L8,313.28,302.50,299.12,303.55,283.30,,,,,,,
2024-11-03 22:06:00.568000,L8,309.29,301.14,296.36,303.42,282.05,,,,,,,
2024-11-11 22:06:03.683000,L9,306.68,302.00,296.72,301.75,280.23,,,,,,,
2024-12-05 22:06:09.362000,L8,344.19,309.36,315.57,326.35,327.17,329.03,333.07,326.04,330.51,309.21,322.91,319.23
2024-12-06 21:59:59.962000,L9,341.90,306.31,305.09,311.60,295.25,288.11,,,,296.99,386.27,319.23
2024-12-14 21:59:51.646000,L8,333.03,300.77,299.31,302.76,284.16,,,,,,,
2024-12-21 22:06:04.889000,L8,326.69,330.89,332.82,334.07,344.04,342.81,332.66,332.35,335.04,357.93,342.44,332.27
2025-01-06 22:06:06.570000,L8,314.19,302.60,300.55,305.57,285.16,,,,,,,
2025-01-07 21:59:57.997000,L9,313.26,301.46,301.11,304.05,283.27,,,,,,,
2025-01-23 22:00:02.662000,L9,324.75,302.50,299.96,303.00,284.15,,,,,,,
2025-01-30 22:06:08.189000,L9,326.50,305.80,304.33,307.59,293.97,286.92,289.21,292.38,289.21,300.49,312.10,312.34
2025-02-07 22:06:05.260000,L8,317.36,302.44,298.66,303.08,283.33,,,,,,,
2025-02-23 22:05:55.493000,L8,308.60,302.54,292.56,298.80,,,,,,,,
2025-02-24 21:59:57.705000,L9,316.36,304.93,297.07,301.34,,,,,,,,
2025-03-12 21:59:53.428000,L9,331.00,306.17,301.13,307.68,282.31,,,,,,,
2025-03-19 22:05:54.855000,L9,317.47,306.48,301.01,308.37,283.20,280.89,,,,,,
2025-03-20 21:59:32.187000,L8,316.75,304.20,301.13,301.85,281.33,,,,,,,
2025-03-27 22:05:40.953000,L8,314.26,305.00,300.01,304.15,283.69,,,,,,,
2025-04-04 22:05:51.931000,L9,315.67,304.68,298.08,302.42,,,,,,,,
2025-04-05 21:59:29.736000,L8,318.01,309.45,303.55,306.16,282.64,,,,,,,
2025-05-06 22:05:42.584000,L9,288.87,290.09,281.96,289.97,,,,,,,,
2025-05-14 22:05:26.593000,L8,292.11,289.84,283.31,288.81,,,,,,,,
2025-05-31 21:59:17.709000,L9,336.64,300.70,302.04,304.92,284.51,,,,,,,
2025-06-07 22:05:29.079000,L9,286.14,285.84,283.30,288.44,,,,,,,,
2025-06-08 21:59:23.461000,L8,338.01,302.36,305.66,308.88,288.62,,,,,,,
2025-06-15 22:05:40.693000,L8,295.19,297.71,292.54,296.97,,,,,,,,
2025-06-16 21:59:27.168000,L9,322.01,309.09,304.78,308.65,290.24,282.60,,,,,,
2025-07-26 21:59:44.475000,L8,327.68,308.98,306.60,308.78,288.62,,,,,,,
2025-08-02 22:05:57.944000,L8,298.11,293.96,288.58,292.34,,,,,,,,
2025-08-10 22:06:04.262000,L9,314.34,302.45,300.75,302.33,282.98,,,,,,,
2025-08-11 21:59:52.776000,L8,312.41,304.60,303.14,303.96,,,,,,,,
2025-08-19 21:59:57.672000,L9,306.68,297.06,291.93,293.57,,,,,,,,
2025-08-27 21:59:54.067000,L8,322.58,314.78,316.91,322.09,325.92,298.05,323.43,323.07,284.95,326.63,311.71,330.15
2025-09-04 22:00:02.921000,L9,335.66,300.72,297.65,300.05,,,,,,,,
2025-09-19 22:06:15.328000,L8,294.05,295.10,290.62,295.84,,,,,,,,
2025-10-05 22:06:16.755000,L8,334.17,298.08,293.13,298.11,285.20,,,,,,,
2025-10-14 22:00:07.657000,L8,344.67,305.85,304.17,316.17,305.64,302.83,297.47,306.58,305.92,311.57,318.55,321.01
2025-10-30 22:00:08.787000,L8,334.90,300.00,302.73,305.50,287.50,288.05,,,,,,
2025-11-06 22:06:19.899000,L8,340.51,301.22,301.56,306.38,288.39,287.77,,,,,,
2025-11-07 22:00:13.813000,L9,289.65,290.06,289.72,293.48,,,,,,,,
