dates,satname,nzd0002-0000,nzd0002-0001,nzd0002-0002,nzd0002-0003,nzd0002-0004,nzd0002-0005,nzd0002-0006,nzd0002-0007,nzd0002-0008,nzd0002-0009,nzd0002-0010,nzd0002-0011,nzd0002-0012,nzd0002-0013,nzd0002-0014,nzd0002-0015,nzd0002-0016,nzd0002-0017,nzd0002-0018,nzd0002-0019,nzd0002-0020,nzd0002-0021
2023-06-24 22:17:06.399000,L8,210.38,225.74,221.58,242.02,254.66,245.55,250.45,255.11,264.14,287.49,286.73,269.37,280.29,296.14,287.86,292.34,278.12,287.73,288.69,309.49,335.77,274.19
2023-07-02 22:17:05.775000,L9,216.45,236.44,236.48,235.29,242.97,254.13,256.84,260.60,263.38,273.68,277.54,276.27,274.97,276.05,277.92,291.77,284.64,292.00,298.76,316.63,340.55,291.58
2023-07-10 22:17:17.518000,L8,,,,,,,,,,228.70,229.70,227.52,237.08,236.30,205.31,215.95,208.21,,,,,
2023-07-18 22:17:12.131000,L9,350.26,260.27,263.15,267.11,300.80,292.03,290.76,286.52,303.18,349.36,337.59,375.79,320.97,318.75,313.06,329.45,389.33,389.06,335.88,355.77,402.09,421.22
2023-07-26 22:17:23.328000,L8,,187.76,200.04,203.23,215.96,223.26,208.11,228.88,191.03,250.24,245.43,253.33,246.39,250.14,233.35,199.99,,,,,,
2023-09-20 22:17:40.026000,L9,259.50,256.53,263.81,269.37,263.09,264.23,276.68,286.76,298.36,301.21,307.04,306.97,298.35,297.09,298.96,299.25,312.66,299.78,324.20,331.08,358.64,313.46
2023-09-28 22:17:43.092000,L8,,,,194.39,219.73,226.52,232.20,235.29,241.69,248.71,207.49,254.70,256.96,257.53,257.19,260.78,236.31,265.15,275.97,299.02,313.24,255.87
2023-10-14 22:17:45.774000,L8,,,,,,,,,,,,,248.68,245.56,245.81,221.49,216.13,220.95,250.68,,,
2023-10-22 22:17:50.479000,L9,286.46,284.29,286.27,298.77,297.25,290.89,296.79,313.50,311.42,316.31,326.33,328.33,313.50,318.46,320.39,322.26,319.65,311.12,338.01,349.23,484.68,322.85
2023-11-15 22:17:47.856000,L8,228.37,241.44,240.82,240.98,250.57,263.73,275.05,264.03,271.83,283.22,288.69,283.23,286.62,286.32,282.45,282.34,284.32,293.93,317.19,336.27,357.12,301.68
2023-12-09 22:17:50.740000,L9,315.68,291.57,291.86,288.92,292.97,291.80,304.03,308.14,330.76,292.20,313.00,310.88,290.73,301.77,297.38,297.00,293.57,291.09,304.50,317.91,498.56,514.04
2023-12-17 22:17:48.418000,L8,,,,,,,,,,246.04,195.70,253.44,252.42,244.84,252.21,224.50,215.80,205.44,,,,
2024-01-10 22:17:52.010000,L9,288.83,264.96,260.88,224.06,259.88,258.93,275.09,288.06,282.71,284.45,295.44,292.07,275.18,286.23,282.70,280.01,266.01,290.75,299.63,314.84,336.89,285.49
2024-01-18 22:17:42.241000,L8,209.46,227.40,224.79,214.09,228.84,237.69,243.49,249.71,258.06,268.91,268.08,270.01,268.47,266.88,265.17,268.77,255.34,275.88,285.24,304.82,328.53,266.13
2024-02-11 22:17:53.113000,L9,280.13,261.42,252.02,263.14,285.53,276.59,288.60,276.57,329.52,288.66,303.77,299.72,300.73,303.57,302.50,292.95,295.60,326.67,330.40,346.00,365.55,312.77
2024-02-19 22:17:39.652000,L8,214.91,226.18,214.74,222.95,225.83,238.87,244.91,251.22,261.52,270.24,267.50,272.48,266.81,264.15,265.31,268.19,250.11,280.69,289.40,309.25,332.75,269.93
2024-04-07 22:17:11.830000,L8,209.02,219.58,215.54,218.57,242.45,238.15,243.42,282.89,251.49,251.43,,403.16,411.05,,261.85,270.29,240.00,283.90,290.83,307.01,328.01,270.06
2024-04-15 22:17:28.257000,L9,209.32,226.64,227.83,213.16,238.33,239.11,259.59,253.20,260.95,281.91,270.21,294.45,284.58,269.95,273.13,277.05,327.23,348.03,293.18,313.62,341.32,268.76
2024-04-23 22:17:03.194000,L8,296.88,292.54,295.31,287.82,292.53,290.44,293.11,310.31,318.64,322.61,325.74,331.45,326.72,317.74,305.67,329.46,308.60,304.59,318.16,336.06,393.12,316.89
2024-05-09 22:16:51.826000,L8,211.54,224.10,215.62,214.21,232.61,237.66,242.60,248.00,258.73,270.17,267.11,267.93,271.20,267.82,265.79,267.51,250.32,279.24,284.30,301.34,322.72,266.52
2024-07-12 22:17:00.992000,L8,220.96,234.38,235.80,224.55,243.38,244.02,256.67,259.73,266.15,280.11,280.83,277.77,274.05,269.97,270.34,274.67,257.77,280.44,292.81,316.38,333.83,274.32
2024-08-05 22:17:06.640000,L9,340.63,273.38,319.24,316.54,278.84,280.25,281.76,282.25,296.87,301.14,316.04,297.73,292.97,291.57,294.16,289.35,294.42,291.61,305.71,329.79,348.25,337.67
2024-08-29 22:17:21.978000,L8,,,,,,,,,,244.11,244.17,248.91,252.18,250.91,251.03,250.40,217.93,260.20,268.58,282.49,302.98,250.14
2024-09-22 22:17:21.161000,L9,279.55,358.77,278.56,292.43,240.02,242.82,252.09,254.05,263.63,278.12,274.13,273.64,258.19,266.61,269.02,274.97,257.34,282.23,274.82,291.46,324.42,274.52
2024-11-01 22:17:31.195000,L8,273.65,277.52,281.50,285.77,282.88,289.99,290.55,286.33,306.50,306.55,306.21,305.76,304.59,302.52,301.38,301.48,293.60,297.86,326.05,334.16,363.65,310.87
2024-11-17 22:17:38.841000,L8,224.96,243.46,233.01,232.29,242.41,251.25,257.52,262.01,280.78,278.87,286.45,280.30,275.85,286.56,284.01,280.41,266.11,284.42,291.29,307.77,332.27,282.28
2024-11-25 22:17:51.900000,L9,212.42,232.79,215.58,217.48,231.30,237.61,243.83,252.44,328.86,262.45,253.04,260.04,258.17,258.60,259.93,260.51,275.06,297.31,286.20,289.43,321.92,387.99
2024-12-03 22:17:45.212000,L8,213.39,228.18,220.91,222.33,235.54,241.14,249.92,252.44,262.05,271.71,268.70,275.12,273.17,268.72,272.16,271.47,255.10,280.05,289.20,306.60,328.94,271.84
2025-01-12 22:17:45.559000,L9,209.08,228.94,214.26,213.97,233.35,239.30,245.11,254.41,256.88,266.75,268.58,267.04,267.40,266.13,270.49,272.55,246.21,284.81,291.64,310.85,331.28,281.37
2025-01-28 22:17:42.532000,L9,209.61,232.83,228.82,220.04,236.46,243.87,250.87,254.08,265.15,274.42,287.82,276.43,274.62,268.59,272.74,272.28,253.01,280.11,291.08,309.10,329.32,274.87
2025-02-21 22:17:31.397000,L8,506.92,,,,,,,,,238.03,254.88,258.35,258.36,252.93,258.44,257.49,234.21,268.10,280.74,299.76,318.39,258.84
2025-03-01 22:17:39.455000,L9,209.17,226.14,220.52,220.68,229.64,235.87,245.17,249.96,258.56,270.82,265.78,270.41,270.73,263.12,264.43,268.00,254.94,302.91,285.29,305.27,322.89,266.37
2025-03-09 22:17:26.663000,L8,201.87,222.98,216.49,212.90,245.14,235.17,241.55,255.66,258.46,270.64,264.43,266.91,267.71,264.71,263.90,267.09,239.93,277.99,285.38,305.86,324.78,267.64
2025-03-25 22:17:16.100000,L8,199.76,220.68,208.34,210.99,224.16,231.81,237.65,242.85,255.36,266.06,257.30,258.06,251.17,247.52,252.99,253.01,192.74,281.88,289.97,310.26,298.63,392.12
2025-05-04 22:17:17.676000,L9,185.44,197.02,206.45,204.56,222.28,224.65,208.57,232.60,242.01,255.64,250.53,254.78,259.51,246.27,250.04,207.39,211.63,,,286.64,310.08,249.64
2025-05-20 22:17:06.544000,L9,206.86,233.36,242.66,234.91,237.78,243.85,255.09,251.35,263.78,278.15,278.68,276.61,274.08,269.77,274.20,280.17,258.93,282.94,292.09,310.90,343.57,267.67
2025-06-13 22:17:12.853000,L8,358.86,349.48,267.31,291.36,277.71,325.90,297.07,313.66,335.98,289.58,301.97,304.07,300.17,298.18,294.17,308.45,387.50,334.20,345.36,423.69,455.36,469.77
2025-06-21 22:17:14.951000,L9,202.76,223.11,225.20,222.45,238.80,243.07,249.97,257.13,266.64,277.16,282.83,282.63,276.05,281.16,280.84,278.15,260.29,281.52,293.81,309.97,338.78,267.09
2025-06-29 22:17:21.081000,L8,409.83,347.34,375.92,324.58,321.34,331.57,361.36,298.59,360.74,370.71,358.14,385.95,304.15,308.10,357.30,322.95,339.14,305.92,317.25,337.88,451.09,477.13
2025-07-23 22:17:27.519000,L9,319.01,287.63,289.60,302.18,292.32,299.97,306.72,320.02,316.07,328.33,367.82,337.51,308.50,316.09,323.16,316.49,331.62,310.95,322.98,341.97,393.90,332.02
2025-07-31 22:17:29.909000,L8,,,,,,,,,,238.22,231.23,234.14,245.66,237.64,241.45,234.95,210.18,235.45,258.42,264.97,292.09,245.91
2025-08-08 22:17:36.495000,L9,207.02,225.02,219.24,217.93,232.43,242.41,243.30,246.38,259.89,276.14,276.70,270.83,270.16,265.92,264.68,273.23,261.33,279.16,285.38,304.04,330.69,265.48
2025-09-25 22:17:52.465000,L9,253.32,265.25,260.33,287.92,345.48,364.47,405.12,307.47,291.59,292.43,298.37,287.28,283.26,305.59,289.37,286.06,296.17,287.58,308.66,323.42,338.63,325.79
