dates,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047
2019-05-28 22:20:29+00:00,307.98,287.28499999999997,289.875,285.795,276.5,257.87,258.46,275.355,270.36,269.87,274.325,273.205,276.02000000000004,274.3433333333333,277.00000000000006,277.28,276.79,281.58666666666664,283.74666666666667,293.7250000000001,294.02,273.1966666666667,296.1766666666667,299.1566666666667,302.9533333333333,303.91,307.3333333333333,307.6933333333333,310.245,310.44499999999994,300.6266666666666,305.87,299.50666666666666,302.805,294.34,302.49333333333334,304.44000000000005,306.50666666666666,304.23,300.56,293.73,290.86,307.55499999999995,,,289.1,298.12,303.28999999999996
2019-06-22 22:14:28+00:00,295.14,284.82,282.87333333333333,278.86,268.31,257.08000000000004,257.67999999999995,269.18333333333334,265.06333333333333,264.47333333333336,269.17333333333335,269.45666666666665,270.83750000000003,269.4275,270.33250000000004,271.59749999999997,270.9875,281.58666666666664,283.74666666666667,293.7250000000001,282.7933333333333,269.1225,293.29499999999996,295.875,300.9525,303.91,307.3333333333333,307.6933333333333,310.245,310.44499999999994,299.6675,304.37999999999994,297.62,302.7366666666667,295.505,302.185,303.2225,306.1,304.23,300.56,293.73,290.86,307.55499999999995,,,289.1,298.12,303.28999999999996
2019-09-10 22:14:51+00:00,300.755,278.425,272.39,267.305,255.61500000000004,257.08000000000004,257.67999999999995,257.335,256.755,255.56500000000003,261.75,263.60999999999996,257.1650000000001,255.02,252.33000000000004,256.19499999999994,255.89000000000001,264.58,268.9,,281.16999999999996,254.34999999999997,287.06499999999994,287.36499999999995,296.425,,303.99,305.0,,,296.07500000000005,301.4,293.01,302.6,289.39,300.56500000000005,299.43,303.89500000000004,304.9,,304.07,299.58,,,,,,
2019-09-26 22:14:56+00:00,286.75333333333333,268.13666666666666,272.39,267.305,255.61500000000004,257.08000000000004,257.67999999999995,245.14,249.41666666666666,247.92666666666665,256.8666666666667,260.57666666666665,247.11,244.20666666666668,239.45000000000002,256.19499999999994,255.89000000000001,264.58,268.9,,281.16999999999996,254.34999999999997,287.06499999999994,287.36499999999995,296.425,,303.99,291.28,289.42,291.19,286.6433333333333,301.4,293.01,287.21000000000004,283.23333333333335,295.2966666666667,294.69,299.06333333333333,295.15999999999997,,304.07,299.58,,,,,,
2019-11-29 22:14:55+00:00,289.41499999999996,271.4533333333334,277.825,277.07500000000005,266.78,268.86,269.38,252.24,251.9333333333333,252.28666666666663,259.37666666666667,262.95666666666665,251.29333333333332,248.85333333333335,244.57666666666668,263.07,263.12,276.44,278.23,281.53,281.16999999999996,256.9,284.65,286.03,294.95,,,277.56,289.42,291.19,282.28499999999997,301.4,291.96,287.21000000000004,284.96000000000004,293.01,292.9166666666667,296.8733333333333,288.395,285.91,293.71500000000003,287.645,299.12,306.86,313.18,,,
2019-12-22 22:21:03+00:00,297.3575,280.59999999999997,297.76,298.645,291.205,292.56,294.11,267.38666666666666,264.62999999999994,251.58999999999995,259.63,263.4549999999999,249.29500000000002,245.94000000000003,241.70000000000002,280.97,281.88,284.35,278.23,281.53,301.935,286.8,320.08,,311.72,306.54,312.22,297.355,289.42,291.19,267.78,,,271.82,270.92,300.96000000000004,296.37,299.09666666666664,293.37,296.27,294.4266666666667,291.06,304.905,306.86,313.18,,,308.7
2020-01-23 22:20:55+00:00,299.344,284.98,299.0,299.43,291.88,293.04,294.1033333333333,273.55,268.6925,262.03,267.79,269.52666666666664,260.43666666666667,257.44,255.51666666666665,281.09666666666664,281.82,284.9533333333333,283.365,286.625,298.22,282.18,307.245,301.13,306.06,303.905,309.275,300.28,299.08000000000004,299.85,285.075,302.34,295.49,284.79499999999996,285.46000000000004,300.90333333333336,298.3425,300.77750000000003,294.345,297.0366666666667,293.81,290.4125,304.79333333333335,306.86,313.18,285.31,,308.7
2020-03-11 22:20:40+00:00,295.634,285.75,296.5475,296.9825,288.955,290.6225,290.315,274.152,269.15,263.9575,269.73,270.2025,263.2825,260.2825,259.65,278.9275,279.1525,283.4675,281.9533333333333,285.53333333333336,291.6666666666667,274.40000000000003,300.26666666666665,296.87,302.05,300.58666666666664,305.80333333333334,299.86,299.6766666666667,299.3966666666667,285.075,287.39,292.12,286.02,286.65000000000003,300.90333333333336,298.3425,300.77750000000003,294.345,295.045,289.41,285.61,303.4375,307.485,313.83000000000004,285.31,,308.7
2020-05-30 22:20:16+00:00,307.34000000000003,298.0933333333333,299.80333333333334,299.59,291.39666666666665,293.68666666666667,295.4375,290.29333333333335,282.1575,278.1233333333334,281.7766666666667,278.77333333333337,277.27000000000004,274.62500000000006,277.1666666666667,282.9425,281.31666666666666,285.80999999999995,283.815,287.535,291.6666666666667,274.40000000000003,300.26666666666665,296.87,305.91999999999996,300.58666666666664,305.80333333333334,307.29333333333335,304.80499999999995,303.5,302.37,287.39,292.12,293.12,294.515,308.975,307.0949999999999,308.68500000000006,300.2950000000001,298.09,291.4266666666667,288.91,304.87666666666667,308.11,314.48,285.31,,306.44
2020-06-08 22:14:11+00:00,307.34000000000003,298.0933333333333,293.6275,292.47749999999996,283.9475,286.2925,288.562,283.10249999999996,277.46,278.1233333333334,281.7766666666667,278.77333333333337,277.27000000000004,274.62500000000006,271.685,278.09000000000003,281.31666666666666,285.80999999999995,283.815,287.535,291.6666666666667,274.40000000000003,300.26666666666665,296.87,305.91999999999996,300.58666666666664,305.80333333333334,307.29333333333335,304.80499999999995,303.5,302.37,287.39,292.12,293.12,296.07666666666665,305.6166666666667,307.0949999999999,308.68500000000006,300.2950000000001,298.09,291.4266666666667,288.91,304.87666666666667,308.11,314.48,285.31,,306.44
2020-07-17 22:20:40+00:00,303.975,293.475,283.37,282.4,272.71750000000003,276.6775,279.15,272.8775,271.08000000000004,278.1233333333334,281.7766666666667,278.77333333333337,277.27000000000004,274.62500000000006,271.685,271.602,276.42499999999995,282.5849999999999,283.815,287.535,286.565,264.49666666666667,290.7633333333334,293.58666666666664,303.9866666666666,297.61,302.595,302.365,304.80499999999995,303.5,296.88,281.30999999999995,292.12,293.12,296.07666666666665,299.845,304.26,305.82,297.27,293.82000000000005,289.21500000000003,284.42,301.97,308.11,314.48,285.31,,304.18
2020-07-26 22:14:32+00:00,300.66,288.83,278.1275,275.27750000000003,265.6775,269.68,273.186,265.7875,266.95799999999997,272.9066666666667,280.61,277.32500000000005,271.82,264.40000000000003,267.86333333333334,267.56600000000003,269.095,279.01,279.13,283.35,282.34,261.77666666666664,289.7266666666667,291.51,305.7799999999999,293.95,298.86,298.6,300.87,298.49,291.39,270.79499999999996,288.75,288.47,294.115,298.9,,,,289.07,286.47,280.37,299.37,308.11,314.48,,,304.18
2020-08-27 22:14:44+00:00,301.035,288.81,279.95,277.996,267.662,272.678,273.2233333333333,267.454,266.68666666666667,272.0625,280.61,274.1466666666667,269.145,264.9266666666667,267.58000000000004,267.56600000000003,269.095,279.01,279.13,285.61,283.825,265.48249999999996,289.995,292.2925,302.93333333333334,296.93,301.985,302.19,300.87,301.405,295.16499999999996,270.79499999999996,288.75,290.84000000000003,295.28000000000003,298.9,,,,289.07,286.47,283.795,299.37,308.11,314.48,284.58,,270.82
2020-11-22 22:21:06+00:00,301.41,287.83500000000004,270.924,279.108,268.634,273.22999999999996,273.115,263.30600000000004,262.6766666666667,266.47249999999997,267.87,271.57666666666665,249.705,265.03000000000003,267.95500000000004,268.038,270.245,276.12,,287.87,285.31,267.69666666666666,290.0525,292.1925,302.81666666666666,296.14,301.65,302.485,303.68,302.59000000000003,295.02,276.525,,289.90999999999997,296.12999999999994,298.33,298.71,299.85,289.89,291.18,286.72,284.97,300.79,,,284.58,,258.15000000000003
2021-06-11 22:14:25+00:00,,,,,,,,,,,,,264.31,267.17,260.6,263.96,,,,,,,294.95,296.77,302.17,311.84,311.55,,,312.82,309.59,312.28,302.82,,,,,,,,,,,,,,,240.21
2021-07-13 22:14:31+00:00,,,,277.4,266.19,273.58,267.5,267.43,264.58,267.54,,,264.31,267.17,260.6,263.96,,,,,,,294.95,296.77,302.17,311.84,311.55,,,312.82,309.59,312.28,302.82,,,,,,,,,,,,278.53,,286.46,237.79500000000002
2021-08-05 22:20:52+00:00,,,277.2,274.37,264.47,269.11,265.76,263.46500000000003,261.98,265.93,264.28,266.48,262.765,263.28,257.83500000000004,261.115,262.89,271.02,,,258.96,256.79,291.195,296.77,302.17,304.76,311.55,,,307.935,302.28499999999997,312.28,302.82,,,,,,,,,,,,278.53,,286.46,237.79500000000002
2021-08-14 22:14:45+00:00,,291.72,277.2,275.7366666666667,266.34999999999997,269.26666666666665,267.59,263.59999999999997,263.25333333333333,266.4666666666667,268.30499999999995,267.415,263.0933333333333,263.25333333333333,259.06,263.7233333333333,265.16999999999996,271.02,,,258.96,264.03,290.2966666666667,296.77,302.17,304.76,311.55,,,307.3533333333333,301.3833333333333,312.28,302.82,,,,299.23,,,,,,,,278.53,274.23,286.46,237.79500000000002
2021-08-30 22:14:49+00:00,,290.31,280.0,276.2125,266.8925,271.10249999999996,270.1775,263.8,263.47,266.6225,269.5233333333333,267.44666666666666,263.3775,263.4975,258.435,265.2975,266.57,273.585,,,270.145,259.70666666666665,289.19,296.77,302.17,301.80333333333334,306.95000000000005,301.55,,307.3533333333333,301.3833333333333,312.28,302.82,290.38,292.07,297.81,297.995,299.94,299.16,290.93,,,,,278.53,274.23,286.46,237.79500000000002
2021-09-22 22:21:05+00:00,302.15,290.31,282.7266666666667,279.21,270.67600000000004,273.76,272.738,267.036,265.894,268.22200000000004,271.61749999999995,269.015,265.316,264.944,261.246,267.20799999999997,268.8775,276.0466666666667,,,275.82666666666665,263.4275,289.04200000000003,295.565,300.14,301.135,306.34666666666664,303.40999999999997,307.35,306.32,300.68,305.085,298.485,292.55,293.985,299.73,298.7033333333333,300.97,299.755,292.31,290.47,288.12,,,278.53,274.23,286.46,237.79500000000002
2021-11-18 22:14:56+00:00,302.78,291.98333333333335,284.9575,281.68,273.05833333333334,276.125,274.88666666666666,269.55833333333334,267.59499999999997,269.1816666666667,273.18399999999997,270.31800000000004,267.00666666666666,266.37833333333333,263.51,268.66333333333336,269.896,277.3175,281.13,287.5,278.2625,261.294,288.64166666666665,294.02,298.59,299.16999999999996,304.27750000000003,301.1666666666667,303.87,305.28200000000004,299.918,297.6133333333333,295.75666666666666,289.95666666666665,291.65333333333336,297.26666666666665,297.395,299.2266666666667,296.86333333333334,290.85999999999996,288.67,287.33000000000004,301.35,306.48,278.53,274.23,286.46,237.79500000000002
2021-12-12 22:14:55+00:00,302.50333333333333,292.45,286.54200000000003,283.3128571428571,274.7814285714286,277.42,276.2457142857143,271.3457142857143,268.75857142857143,269.9957142857143,273.9633333333333,270.955,268.63166666666666,267.115,266.11333333333334,270.34,270.43333333333334,277.52,280.605,285.89,279.46799999999996,260.84666666666664,287.1383333333333,291.8566666666666,295.6566666666667,295.056,300.3025,299.645,302.4666666666667,302.63,296.908,289.1066666666666,290.16,289.0525,290.435,296.405,296.43,298.125,295.1375,289.95,287.9266666666667,287.0733333333333,300.33000000000004,291.58500000000004,278.53,272.94,286.46,233.14499999999998
2021-12-20 22:14:55+00:00,302.50333333333333,291.736,286.40000000000003,284.7625,271.515,277.42,276.2457142857143,271.3457142857143,268.75857142857143,269.9957142857143,273.9633333333333,270.955,268.63166666666666,267.115,266.11333333333334,270.34,270.43333333333334,277.52,280.605,285.89,279.46799999999996,260.84666666666664,287.1383333333333,291.8566666666666,295.6566666666667,295.056,300.3025,299.645,296.415,300.1366666666667,293.90000000000003,284.0575,290.16,287.31,290.116,296.29200000000003,296.00333333333333,297.694,294.718,289.828,288.0675,287.12,300.34666666666664,296.51,282.245,272.94,286.46,230.48333333333335
2022-01-28 22:20:55+00:00,305.6225,293.925,289.37142857142857,288.33375,275.81125,281.21714285714285,280.79714285714283,275.69714285714286,272.55285714285714,273.0842857142857,276.01142857142855,273.2542857142857,271.84714285714284,269.93857142857144,269.12714285714287,272.8771428571428,272.79857142857145,279.26666666666665,284.9733333333333,288.98,282.005,264.1328571428572,288.6557142857143,295.4925,297.97,296.76,302.064,301.594,299.66400000000004,301.7085714285714,295.6,288.598,293.3325,289.65000000000003,292.39166666666665,297.71666666666664,297.3457142857143,299.18666666666667,295.4783333333333,291.9116666666667,289.492,289.214,302.325,302.0125,285.96,278.8066666666667,,228.03500000000003
2022-02-06 22:14:44+00:00,304.704,293.92428571428576,291.7542857142857,291.17375,278.695,284.23285714285714,283.8671428571428,278.74285714285713,274.8071428571429,274.32142857142856,277.66285714285715,274.5957142857143,273.52000000000004,271.68142857142857,272.1742857142857,275.2685714285714,274.2685714285714,280.71666666666664,283.815,288.0175,286.285,266.65000000000003,288.81,294.808,297.146,295.85499999999996,301.04833333333335,300.67833333333334,299.65000000000003,301.12857142857143,295.88714285714286,287.81333333333333,292.71999999999997,289.2857142857143,291.9542857142857,297.1885714285714,296.87625,298.7857142857143,294.76142857142855,291.61857142857144,289.22499999999997,288.7266666666667,301.592,301.68,285.96,277.635,,230.82333333333335
2022-02-13 22:20:52+00:00,306.4533333333333,295.30571428571426,293.66875,294.78000000000003,282.45625,288.4171428571429,287.6142857142857,283.32714285714286,278.1242857142857,277.24,279.8642857142857,277.1914285714286,277.1485714285714,274.90285714285716,275.7685714285714,277.63714285714286,277.15285714285716,281.82142857142856,285.652,289.378,287.4442857142857,268.62,290.4614285714286,296.82166666666666,298.65833333333336,297.3728571428572,302.60714285714283,302.3228571428572,301.63142857142856,301.9328571428572,297.21285714285716,290.67571428571426,294.1333333333333,291.28499999999997,293.65625,298.39374999999995,297.64125,299.92,295.75875,292.81375,290.18857142857144,290.06,302.805,301.68,285.96,281.4125,307.7,230.82333333333335
2022-04-10 22:20:41+00:00,306.84333333333336,295.74571428571426,295.47428571428566,297.32,282.90857142857146,290.1116666666667,288.70166666666665,285.64166666666665,280.4266666666667,278.1566666666667,280.37166666666667,278.455,279.47166666666664,276.70166666666665,279.08,278.46166666666664,278.43666666666667,282.25500000000005,284.59666666666664,288.6383333333333,287.7383333333333,271.62166666666667,291.52,296.98499999999996,298.46333333333337,296.8383333333333,301.91833333333335,301.9216666666667,301.10857142857145,301.16285714285715,296.9866666666667,289.47333333333336,293.68333333333334,290.2314285714286,292.95285714285717,297.37571428571425,297.02714285714285,299.34285714285716,294.81142857142856,293.07714285714286,290.31,290.3833333333334,302.805,301.68,285.96,281.4125,307.7,230.9375
2022-05-05 22:14:18+00:00,305.4042857142857,294.65749999999997,294.0475,294.56125,280.69000000000005,286.64285714285717,284.9685714285714,282.63,277.71999999999997,276.68857142857144,278.1228571428572,276.9714285714286,277.14571428571423,274.18,275.83714285714285,275.9371428571429,276.97285714285715,281.4457142857143,283.75714285714287,288.38714285714286,287.12142857142857,272.33,291.3442857142857,296.71,298.45428571428573,296.89428571428573,302.2214285714286,302.2942857142857,301.74875000000003,301.68875,297.32,291.22,294.38571428571424,290.89375,293.37125,297.4675,297.24125,299.72875,295.77375,293.58750000000003,291.32,290.0857142857143,302.805,301.68,285.96,281.4125,307.7,230.9375
2022-05-28 22:20:18+00:00,303.9485714285714,294.2275,293.50624999999997,292.32750000000004,278.525,283.87142857142857,282.4271428571429,280.45714285714286,276.03285714285715,276.3657142857143,276.53285714285715,276.7685714285714,276.3642857142857,273.39285714285717,274.41285714285715,274.1742857142857,275.7885714285714,280.8357142857143,282.8457142857143,288.3014285714286,284.7471428571429,272.9957142857143,291.9,297.1614285714286,299.0314285714286,298.31857142857143,303.9642857142857,304.31142857142856,302.96375,302.67625,298.32000000000005,294.4142857142857,295.69714285714286,293.4,295.595,298.73499999999996,298.1875,300.88375,296.44428571428574,294.3914285714286,291.9557142857143,290.6766666666667,303.096,300.48,285.96,281.4125,307.7,230.9375
2022-06-05 22:20:51+00:00,303.9485714285714,294.2275,293.50624999999997,290.34333333333336,276.8933333333333,281.5725,280.18,278.34124999999995,275.07375,275.535,275.52375,276.35749999999996,275.2625,272.5775,272.2875,272.67625,274.725,279.9075,281.6025,288.3014285714286,283.47749999999996,272.4675,292.4,296.46875,299.21500000000003,298.31857142857143,303.9642857142857,305.54375,303.8277777777778,303.6233333333333,299.67375000000004,294.4142857142857,295.69714285714286,293.4,296.8877777777778,299.3977777777778,298.1875,300.88375,296.44428571428574,294.3914285714286,291.9557142857143,290.6766666666667,303.096,300.48,285.96,281.4125,307.7,230.9375
2022-06-21 22:21:00+00:00,304.28166666666664,295.1816666666667,294.91333333333336,289.29571428571427,279.7528571428571,276.52875,279.57714285714286,273.00874999999996,272.63625,274.10125000000005,273.38125,274.44625,272.02250000000004,270.1825,267.0175,268.52625,271.77375,277.805,277.0725,282.89428571428573,277.68,270.19125,293.3242857142856,297.3528571428571,300.05000000000007,296.5571428571429,300.7757142857143,305.14125,306.44000000000005,304.02,299.37,293.33666666666664,297.30833333333334,291.7257142857143,295.80875,298.38124999999997,297.4757142857143,302.7133333333333,298.422,296.83600000000007,293.752,292.56,305.2633333333333,309.43500000000006,,284.6666666666667,307.7,233.84
2022-07-15 22:20:36+00:00,304.28166666666664,295.1816666666667,294.91333333333336,289.29571428571427,277.88625,276.52875,279.57714285714286,273.00874999999996,272.63625,273.5455555555556,273.38125,274.44625,272.02250000000004,270.1825,267.0175,268.52625,271.77375,277.805,277.0725,282.89428571428573,277.68,270.19125,293.3242857142856,296.23875,300.05000000000007,296.5571428571429,300.7757142857143,305.14125,306.44000000000005,304.02,299.37,293.33666666666664,297.30833333333334,291.7257142857143,295.80875,298.38124999999997,297.4757142857143,302.7133333333333,298.422,296.83600000000007,293.752,292.56,305.2633333333333,309.43500000000006,,284.6666666666667,307.7,233.84
2022-07-23 22:21:07+00:00,304.28166666666664,295.1816666666667,294.91333333333336,289.29571428571427,275.75444444444446,274.67333333333335,277.41875,271.41777777777776,272.63625,272.58500000000004,273.38125,274.44625,272.02250000000004,270.1825,265.1388888888889,268.52625,271.77375,277.805,275.6066666666667,282.89428571428573,274.8911111111111,268.21333333333337,292.17125,294.4111111111111,299.36125000000004,296.5571428571429,300.7757142857143,305.14125,306.44000000000005,304.02,299.37,288.76142857142855,297.30833333333334,291.7257142857143,295.80875,298.38124999999997,297.4757142857143,285.13714285714286,298.422,296.83600000000007,293.752,292.56,305.2633333333333,309.43500000000006,,284.6666666666667,307.7,233.84
2022-07-31 22:20:51+00:00,302.14199999999994,293.244,292.456,286.51666666666665,271.65444444444444,270.49444444444447,272.0925,266.73,268.73875,269.69800000000004,271.25000000000006,272.6457142857143,269.2914285714286,267.7971428571429,260.7088888888889,265.73,268.305,276.34857142857146,270.90111111111105,280.84999999999997,268.96666666666664,263.20444444444445,289.2,291.0788888888889,297.53125,295.10333333333335,299.3866666666666,304.11375000000004,305.5514285714286,303.0028571428571,298.29833333333335,282.43142857142857,291.34166666666664,288.8728571428572,294.6714285714285,297.4585714285714,296.155,281.5516666666667,298.2075,295.46250000000003,293.3925,290.8833333333334,303.765,300.35,,281.73,307.7,233.84
2022-08-09 22:14:46+00:00,302.41999999999996,293.07500000000005,292.09999999999997,285.008,270.2833333333333,270.5855555555556,269.875,265.15999999999997,267.54875000000004,269.37500000000006,270.48500000000007,272.10833333333335,268.685,267.165,258.7475,264.18333333333334,267.60857142857145,275.7866666666667,269.72125,279.994,267.0075,263.65777777777777,289.7275,291.52,298.625,295.67400000000004,300.07,305.53249999999997,306.89,303.6716666666667,298.56000000000006,282.18833333333333,291.55600000000004,289.16833333333335,295.56166666666667,298.03166666666664,296.668,278.586,300.79,297.3300000000001,295.22666666666663,293.18,308.87,,,282.83,294.91499999999996,221.06
2022-08-24 22:21:19+00:00,297.3625,290.3033333333334,287.10999999999996,279.666,266.97,268.76666666666665,266.12125,261.93,264.8175,267.37600000000003,267.495,269.4866666666667,264.9866666666667,263.735,255.46625,261.2266666666667,265.6042857142857,274.02666666666664,266.39571428571423,277.89,265.3275,262.47999999999996,288.10625,289.6244444444444,297.46124999999995,294.332,297.09749999999997,304.55499999999995,305.89285714285717,302.04200000000003,295.985,277.056,281.458,287.1133333333333,293.56000000000006,296.272,294.49749999999995,271.26750000000004,299.81500000000005,293.62,292.62666666666667,287.475,,,,276.32,282.13,221.06
2022-09-09 22:21:23+00:00,292.7,289.89250000000004,284.53,279.2816666666667,267.687,269.552,265.8155555555556,262.025,264.8622222222223,267.0518181818182,267.5514285714286,269.34714285714284,265.07,263.59000000000003,255.5922222222222,262.1542857142857,265.93874999999997,274.02666666666664,266.39571428571423,277.89,266.9211111111111,260.529,287.8288888888889,289.115,297.14111111111106,294.12,294.704,302.9911111111111,304.5775,300.6933333333333,293.37,275.66333333333336,281.458,287.4142857142857,293.5916666666667,296.272,294.49749999999995,251.84000000000006,299.81500000000005,292.1375,290.3875,286.08,,,,276.32,282.13,221.06
2022-09-10 22:14:51+00:00,293.88,290.084,284.224,279.93571428571425,268.41,270.6454545454546,266.394,262.32272727272726,264.838,267.22166666666664,267.8725,269.6925,265.19625,263.75125,255.69500000000002,262.85125,266.73555555555555,274.6357142857143,267.84,279.29,268.504,259.97090909090906,287.696,288.9127272727273,296.89199999999994,294.3728571428572,294.704,302.9911111111111,304.7877777777778,301.0628571428571,293.37,275.66333333333336,281.458,288.17125,293.5916666666667,296.26,294.49749999999995,237.76166666666668,299.81500000000005,291.406,289.65,285.8225,,,,276.32,282.13,221.06
2022-09-17 22:21:06+00:00,291.28714285714284,289.8233333333333,282.96999999999997,280.3725,268.82416666666666,271.34833333333336,266.9309090909091,262.47249999999997,265.06,267.0684615384616,267.8077777777778,269.4866666666667,264.9777777777778,263.78222222222223,255.8236363636364,263.20222222222225,266.964,274.77125,268.5777777777778,279.7685714285714,268.53636363636366,259.60166666666663,287.06636363636363,288.3541666666667,296.3627272727272,294.12,294.704,302.9911111111111,304.61199999999997,300.88125,293.37,276.17857142857144,282.37166666666667,288.10555555555555,293.36571428571426,296.09857142857146,294.49749999999995,228.44428571428574,299.81500000000005,290.09,287.96999999999997,284.718,,,,276.32,282.13,221.06
2022-10-19 22:21:14+00:00,290.8328571428571,290.215,282.81166666666667,280.45,269.8625,271.77833333333336,267.40000000000003,262.99583333333334,265.0354545454545,267.3546153846154,268.52222222222224,269.9477777777778,264.93111111111114,263.93111111111114,255.70000000000002,263.3066666666667,266.754,274.8375,268.4144444444445,279.4142857142857,268.6218181818181,259.45666666666665,286.66727272727275,288.02166666666665,296.22818181818184,294.41375,294.83000000000004,302.63666666666666,304.71444444444444,301.39750000000004,293.72999999999996,278.72375,281.445,288.9588888888889,294.02714285714285,296.4583333333333,293.2525,227.63000000000002,295.84000000000003,288.62833333333333,285.5933333333333,284.718,,,,277.455,282.13,220.015
2022-12-30 22:21:12+00:00,292.53333333333336,292.556,284.67600000000004,286.8666666666667,273.79200000000003,278.9288888888889,271.23777777777775,268.1888888888889,268.68625,268.71200000000005,273.0366666666667,272.9916666666666,269.755,268.08,260.32125,270.4866666666667,270.9371428571429,279.142,272.00333333333333,285.322,272.6725,261.0622222222222,285.53111111111116,287.578,295.63111111111107,296.41,296.96666666666664,300.474,304.77500000000003,300.746,291.38,277.56333333333333,276.29200000000003,290.84857142857146,294.34749999999997,296.21,290.15999999999997,213.35333333333332,291.25,287.60833333333335,283.18833333333333,287.31600000000003,,,,280.38666666666666,282.13,220.015
2023-02-24 22:21:03+00:00,294.52,293.67333333333335,287.49,290.4216666666667,284.23333333333335,285.975,277.37199999999996,273.146,271.34399999999994,271.212,275.91,274.97999999999996,272.515,268.66200000000003,264.94000000000005,271.028,272.74199999999996,279.45500000000004,279.195,287.11400000000003,283.00500000000005,265.17,288.14000000000004,291.375,295.272,295.738,296.96666666666664,298.6666666666667,303.832,301.295,292.63,288.68999999999994,289.96500000000003,293.5266666666667,295.206,296.34000000000003,291.0,232.865,293.29,288.28999999999996,283.42333333333335,289.52,,,,283.8866666666666,303.73,229.19
2023-02-25 22:14:39+00:00,296.7442857142857,294.36,289.4657142857143,292.5285714285714,286.51714285714286,287.76714285714286,281.0683333333333,277.25666666666666,274.06333333333333,274.0733333333333,277.44,276.06142857142856,274.37,271.18666666666667,268.52500000000003,272.91,275.10999999999996,281.01800000000003,281.724,288.26,284.21857142857147,268.15285714285716,289.47285714285715,293.64,297.0083333333333,297.575,300.5625,301.7525,305.075,302.0185714285714,294.298,291.5516666666667,291.82000000000005,294.4771428571429,296.3183333333333,297.02200000000005,291.5525,242.09999999999997,294.395,289.2214285714286,284.57714285714286,291.04,,,,284.68499999999995,303.23,229.19
2023-03-05 22:14:49+00:00,297.69875,293.96125,289.80375000000004,293.09125,286.99875,287.70125,281.14714285714285,277.9528571428571,274.0357142857143,274.21999999999997,277.40500000000003,275.7775,274.17375,271.4857142857143,269.6557142857143,272.88142857142856,274.64428571428573,280.71333333333337,281.5366666666667,287.95285714285717,284.07,269.03375,289.22125,293.69625,296.6114285714285,297.32714285714286,300.534,301.88199999999995,303.72285714285715,301.3075,293.08666666666664,289.25714285714287,290.90833333333336,294.02750000000003,294.53142857142853,297.02200000000005,291.5525,242.09999999999997,294.395,288.97499999999997,284.39125,290.9414285714286,302.31,307.57,,284.68499999999995,303.23,229.325
2023-04-14 22:14:09+00:00,307.29333333333335,296.732,297.54,300.69166666666666,294.566,292.866,291.73400000000004,289.73999999999995,281.96200000000005,281.008,283.31,280.16833333333335,280.865,278.01,280.304,278.61199999999997,279.796,283.65999999999997,285.898,290.1066666666666,289.50666666666666,281.1083333333333,293.1716666666667,300.325,300.972,302.828,306.764,306.236,307.12,304.4916666666667,296.575,297.74499999999995,293.76500000000004,298.2183333333333,297.1333333333333,299.64750000000004,293.41999999999996,297.394,297.076,291.81666666666666,286.48333333333335,296.86600000000004,302.31,307.57,,284.68499999999995,301.29333333333335,251.6
2023-04-29 22:20:31+00:00,307.235,295.9,296.98,298.375,290.85600000000005,290.35600000000005,288.498,286.68399999999997,280.062,279.534,281.45666666666665,279.16,279.34999999999997,276.81600000000003,278.812,277.29200000000003,279.33000000000004,283.33399999999995,286.008,290.58666666666664,289.24666666666667,278.2916666666667,293.675,300.755,301.216,303.52,307.686,307.434,307.045,305.12833333333333,296.99499999999995,298.29833333333335,295.34000000000003,298.77000000000004,297.46666666666664,299.324,294.238,299.18,299.558,292.77,288.68833333333333,295.4316666666667,301.2,307.57,,286.71666666666664,301.29333333333335,262.80499999999995
2023-05-23 22:20:05+00:00,305.31857142857143,294.2683333333334,294.49000000000007,294.9857142857143,286.8366666666667,287.15000000000003,285.0833333333333,282.90166666666664,277.295,277.36833333333334,279.2257142857143,277.4857142857143,277.34142857142854,274.4583333333333,275.5216666666667,274.69,276.855,281.87499999999994,284.80333333333334,289.92,285.88714285714286,273.8285714285714,292.75428571428574,299.4814285714286,300.96500000000003,303.355,307.7816666666667,307.4316666666667,307.22571428571433,305.57571428571424,297.36571428571426,298.79857142857145,295.5316666666667,299.2871428571429,298.0414285714286,299.29,294.885,299.7183333333333,299.96,292.63142857142856,288.37142857142857,295.4316666666667,301.2,307.57,,286.71666666666664,301.29333333333335,262.80499999999995
