dates,satname,nzd0512-0000,nzd0512-0001,nzd0512-0002,nzd0512-0003,nzd0512-0004,nzd0512-0005,nzd0512-0006,nzd0512-0007,nzd0512-0008,nzd0512-0009,nzd0512-0010,nzd0512-0011,nzd0512-0012,nzd0512-0013,nzd0512-0014,nzd0512-0015,nzd0512-0016,nzd0512-0017,nzd0512-0018,nzd0512-0019,nzd0512-0020,nzd0512-0021,nzd0512-0022,nzd0512-0023,nzd0512-0024,nzd0512-0025,nzd0512-0026,nzd0512-0027,nzd0512-0028,nzd0512-0029,nzd0512-0030,nzd0512-0031,nzd0512-0032,nzd0512-0033,nzd0512-0034,nzd0512-0035,nzd0512-0036,nzd0512-0037,nzd0512-0038,nzd0512-0039,nzd0512-0040,nzd0512-0041,nzd0512-0042,nzd0512-0043,nzd0512-0044,nzd0512-0045,nzd0512-0046,nzd0512-0047
2018-09-30 22:20:31.646000,L8,287.59,275.74,273.63,276.38,271.35,260.59,264.42,258.50,254.81,256.52,259.02,259.10,254.76,255.79,252.30,262.29,259.73,265.07,265.46,272.68,271.95,249.70,270.19,278.13,283.27,286.98,292.38,293.05,295.50,292.05,270.27,258.79,281.21,277.26,274.93,287.67,284.83,287.00,282.69,278.89,274.94,265.76,289.77,271.52,303.14,,,
2018-11-10 22:14:32.733000,L8,300.06,286.80,286.06,289.59,285.91,283.00,281.43,277.45,265.78,266.98,270.28,271.35,269.01,266.91,271.19,270.36,268.70,273.66,278.22,280.23,281.52,268.04,279.65,290.77,290.12,292.76,297.93,300.41,304.55,300.94,285.69,261.45,,,,,,,,,,,,,,,,
2018-12-28 22:14:29.227000,L8,299.65,287.34,290.09,291.89,287.15,286.29,282.78,283.10,270.29,272.18,275.19,273.07,276.11,269.49,274.92,271.14,270.61,277.06,277.91,282.79,280.46,268.63,284.86,293.06,291.47,293.96,298.71,299.87,304.37,303.18,294.37,290.44,288.91,289.68,292.82,295.77,295.73,297.55,289.06,287.87,281.90,272.80,294.20,303.13,314.44,321.44,,282.79
2019-01-13 22:14:27.136000,L8,303.19,288.94,291.42,290.86,288.54,286.39,286.66,283.65,270.17,269.83,274.33,273.57,272.12,272.92,275.76,271.80,269.50,277.01,280.42,282.71,282.56,267.94,287.43,292.07,291.94,293.70,298.90,298.86,304.70,310.82,295.78,293.29,292.04,292.31,,,,,,,,,,,,,,
2019-02-14 22:14:21.185000,L8,301.73,288.83,293.89,295.31,288.12,288.54,290.55,285.52,271.45,274.61,277.86,274.12,276.17,274.46,276.60,273.39,274.97,278.63,282.08,283.49,281.85,272.93,289.00,295.68,292.41,293.93,298.94,300.93,301.29,301.57,295.68,294.84,291.63,291.98,293.62,295.01,296.83,300.13,295.52,290.77,284.50,277.94,297.19,307.62,316.27,303.38,,299.16
2019-02-21 22:20:30.485000,L8,298.23,286.97,289.41,287.72,279.90,283.05,281.23,277.14,269.42,266.71,267.15,268.51,268.74,266.88,272.11,269.31,268.27,275.30,274.79,279.89,279.52,267.58,283.70,290.21,289.65,288.29,294.64,294.35,296.71,294.44,288.28,290.08,285.60,287.54,285.49,289.69,291.05,292.48,287.21,286.36,281.69,273.71,293.64,302.13,316.80,275.27,,286.28
2019-03-02 22:14:17.011000,L8,296.79,282.95,282.75,279.59,273.30,277.78,276.07,272.20,263.04,262.26,263.36,265.23,264.51,262.02,268.28,264.59,263.33,270.30,270.59,276.85,274.33,265.67,279.66,283.53,284.85,285.51,290.58,290.23,292.60,290.54,277.47,264.90,279.94,278.82,269.53,285.18,285.93,288.47,283.71,282.61,278.63,268.05,290.64,300.23,308.05,,,
2019-03-18 22:14:11.817000,L8,292.77,281.15,288.71,280.78,254.28,263.57,270.75,267.85,261.35,258.61,258.24,258.66,257.93,254.34,256.39,263.21,261.40,266.13,268.79,272.77,271.71,250.09,,,,,,,,,,,,,,,,,,273.27,272.20,262.48,289.63,297.16,308.51,,,
2019-05-28 22:20:29.609000,L8,298.89,284.31,279.06,273.87,262.47,256.27,259.58,257.46,260.39,260.78,263.61,263.98,261.27,258.24,255.75,257.19,263.48,269.12,279.82,287.24,283.98,278.98,288.89,289.75,299.34,303.39,304.49,303.27,308.54,304.81,300.47,304.04,294.22,299.19,299.07,296.30,296.27,297.66,301.89,292.96,299.61,286.06,301.12,309.87,319.15,296.48,,
2019-06-22 22:14:28.716000,L8,286.05,280.64,268.28,263.64,253.78,252.02,255.14,253.16,252.11,253.46,255.81,257.83,254.35,254.41,250.06,251.13,251.12,256.49,263.49,275.74,263.78,262.36,280.05,283.36,295.22,300.13,302.26,303.88,306.97,301.72,294.95,301.37,291.21,297.00,297.30,296.06,292.67,300.12,297.19,290.47,285.47,270.13,298.43,,,,,
2019-09-10 22:14:51.565000,L8,295.02,280.09,277.06,277.62,262.79,260.23,266.05,264.97,257.30,260.31,263.91,261.66,260.70,258.52,262.35,263.57,265.84,270.28,273.07,277.77,273.79,265.23,279.04,283.26,287.19,290.35,297.17,297.97,298.88,298.99,289.49,289.77,285.91,284.16,286.05,291.48,291.24,292.72,290.23,284.51,279.97,276.27,292.37,301.42,308.95,271.18,,
2019-09-26 22:14:56.917000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.99,277.63,276.77,285.61,284.91,287.69,280.68,,,,,,,,,
2019-11-13 22:14:57.837000,L8,297.20,289.65,287.78,293.47,288.88,286.45,285.71,280.74,270.10,271.74,276.84,273.90,272.60,274.07,274.29,272.53,274.91,276.25,279.52,283.23,280.18,270.43,285.66,292.51,293.32,298.90,305.73,302.69,304.85,305.64,296.57,293.55,289.61,289.19,293.18,295.51,296.04,296.76,287.61,287.91,281.58,278.33,295.10,305.08,,,,
2019-11-29 22:14:55.870000,L8,294.31,284.29,281.75,284.27,279.87,278.30,277.66,275.30,262.48,264.50,267.19,267.56,267.39,264.22,266.34,266.82,266.37,270.74,272.62,278.24,276.41,259.70,276.12,284.65,286.27,289.02,295.23,293.89,296.96,294.37,289.25,284.61,282.29,283.98,286.05,290.57,288.80,290.58,285.17,281.10,279.63,269.58,291.20,299.80,306.62,273.41,,
2019-12-22 22:21:03.498000,L8,294.56,285.20,286.78,289.01,279.85,280.37,280.91,276.14,267.16,266.57,272.42,270.25,268.96,267.01,271.42,269.63,268.14,272.93,275.79,281.02,277.98,265.02,281.58,287.25,288.71,290.25,295.03,295.97,300.88,300.14,292.81,287.95,285.41,283.86,288.59,293.09,290.78,291.92,284.48,284.22,280.10,272.84,291.88,305.34,307.63,276.33,,294.04
2020-01-23 22:20:55.593000,L8,297.07,288.54,289.58,289.33,281.42,282.82,282.94,279.37,270.08,268.89,271.84,270.62,270.85,268.06,271.69,270.26,269.02,274.99,277.67,280.70,280.08,264.03,283.85,290.06,288.93,291.55,297.99,296.67,298.41,299.94,293.52,292.55,285.56,289.00,292.18,291.57,292.93,296.58,287.59,287.87,282.91,272.85,293.36,301.60,313.65,276.02,,287.76
2020-03-04 22:14:32.767000,L8,299.50,287.31,290.34,289.96,282.95,282.25,281.27,278.18,269.36,269.48,273.94,272.74,269.05,267.11,273.13,270.30,270.66,275.35,278.55,281.89,280.15,271.68,286.48,291.72,291.40,292.85,298.68,299.08,301.39,301.32,292.99,293.10,288.38,290.11,293.46,294.55,293.72,298.59,289.55,289.50,283.98,279.14,294.92,306.80,316.89,277.23,286.65,243.94
2020-03-11 22:20:40.527000,L8,301.87,287.66,289.07,292.21,284.34,285.42,281.69,281.64,270.42,269.27,276.35,271.58,273.27,270.14,273.61,271.25,269.16,276.43,278.90,282.16,280.06,271.51,286.66,294.20,292.60,294.03,299.94,299.28,302.65,299.97,296.32,294.07,288.67,291.18,295.23,296.36,294.96,299.50,290.29,289.71,283.70,279.27,295.62,305.62,314.55,275.28,,
2020-05-30 22:20:16.612000,L8,302.34,288.30,284.05,280.65,275.32,275.23,264.38,269.37,267.16,266.88,269.28,268.32,266.12,262.88,259.94,265.04,270.24,279.88,285.43,290.07,287.18,282.85,295.31,295.87,303.73,308.79,308.45,312.11,310.86,309.33,306.71,307.00,300.41,307.64,303.23,304.25,301.85,304.25,306.63,296.02,302.13,288.07,306.81,315.83,322.26,317.70,,
2020-06-08 22:14:11.756000,L8,311.63,297.89,290.39,291.49,293.99,293.27,291.14,289.40,276.59,276.37,276.94,273.67,276.10,271.84,275.65,278.45,278.87,286.31,296.46,299.87,299.56,292.87,308.40,304.84,314.78,320.18,313.77,318.20,316.53,320.63,312.57,315.05,312.27,317.05,328.67,310.20,308.31,321.71,315.39,301.20,307.29,292.78,315.56,329.41,327.71,326.99,314.35,326.19
2020-07-10 22:14:27.456000,L8,287.13,280.66,274.07,266.95,258.11,257.58,256.39,256.30,254.68,259.93,260.21,259.41,256.97,256.24,252.08,254.69,253.87,264.96,268.35,280.73,270.21,270.45,284.45,286.91,297.10,301.37,303.39,303.72,306.82,301.74,298.91,300.45,293.22,298.66,299.19,295.91,293.46,300.06,298.18,291.05,288.21,278.18,299.61,307.92,313.70,,,
2020-07-17 22:20:40.662000,L8,265.78,265.40,271.56,271.80,260.79,264.75,260.33,260.29,260.60,262.45,263.28,265.63,261.72,259.14,255.61,257.25,266.39,267.74,279.19,281.20,276.73,270.02,289.85,288.29,298.60,303.39,304.49,303.71,306.48,302.91,300.53,302.70,294.28,299.99,299.60,298.39,295.66,300.23,299.80,292.59,292.52,279.67,301.43,308.06,311.66,,,
2020-07-26 22:14:32.385000,L8,297.09,283.80,280.40,269.53,264.50,268.09,264.91,260.88,257.48,265.30,262.71,265.69,262.28,259.28,257.27,259.25,268.89,274.07,280.03,288.17,284.32,279.04,288.36,290.90,299.50,301.18,306.76,304.13,306.75,303.50,301.63,303.58,295.35,299.56,299.70,296.20,297.11,300.46,300.26,292.86,296.61,282.22,300.94,312.35,319.00,317.44,,
2020-08-27 22:14:44.105000,L8,290.55,279.35,274.29,272.95,261.00,266.33,259.44,258.92,253.51,257.56,257.22,256.65,255.43,254.11,253.42,255.60,262.52,265.81,271.39,275.89,270.60,263.65,278.82,282.11,286.20,289.98,296.54,295.92,298.29,295.32,288.57,288.74,288.53,281.53,288.98,289.88,290.57,293.37,288.39,285.79,282.42,275.69,293.71,301.92,307.27,,,
2020-10-14 22:14:56.808000,L8,,,,,,,,,252.36,246.01,254.75,251.55,249.02,253.27,258.97,259.93,258.94,267.32,252.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22 22:21:06.915000,L8,378.53,296.47,296.49,312.07,304.12,324.92,314.59,314.39,333.44,291.52,288.86,285.33,289.14,279.83,308.77,315.98,319.70,277.01,281.36,286.56,296.98,278.39,301.09,296.05,295.45,298.14,307.39,310.93,313.76,309.35,310.64,299.30,297.38,304.79,308.78,320.11,329.66,304.36,292.09,299.24,300.25,290.74,304.44,313.87,317.23,314.84,305.92,309.87
2021-02-19 22:14:39.648000,L8,288.30,275.12,,,,257.94,258.54,250.52,253.97,256.79,248.98,255.83,,252.08,258.53,262.76,262.72,267.78,269.05,274.14,271.11,250.63,275.53,280.58,283.71,281.36,288.72,286.52,292.76,290.80,284.92,268.76,279.06,278.78,280.48,285.52,285.32,288.38,281.19,279.53,277.37,268.03,288.73,296.08,,,,
2021-03-30 22:20:34.287000,L8,303.48,290.30,297.09,295.19,287.29,288.84,289.66,286.94,281.45,275.40,280.22,338.59,342.89,333.67,278.40,277.21,275.96,278.09,282.02,281.65,284.93,275.02,287.41,294.42,296.64,298.97,299.81,303.64,303.73,303.15,304.44,303.62,296.90,297.77,347.34,351.86,354.78,330.84,345.64,298.17,296.48,287.36,306.00,320.38,323.42,312.53,296.65,293.77
2021-05-17 22:20:24.395000,L8,316.10,298.03,298.90,297.20,291.18,292.33,295.34,291.57,283.39,281.12,287.62,285.49,286.67,283.91,284.10,283.09,282.43,290.51,296.94,298.03,305.82,293.54,309.93,308.32,311.19,314.06,314.86,324.13,320.08,326.40,312.10,313.77,318.42,317.24,309.33,317.34,313.44,320.20,316.03,319.14,318.78,309.11,316.83,323.53,331.57,,,
2021-06-11 22:14:25.766000,L8,268.02,272.76,263.15,255.69,241.12,249.82,243.75,249.41,252.10,255.34,255.23,254.06,250.60,255.13,246.55,250.00,249.19,252.17,244.74,250.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-13 22:14:31.246000,L8,,,,,,,,233.06,247.41,244.17,253.45,251.55,246.88,252.45,248.58,247.46,252.04,255.06,242.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-05 22:20:52.997000,L8,293.14,283.09,274.66,267.43,257.27,258.24,259.01,254.32,253.94,258.71,258.74,261.37,258.20,255.89,252.77,253.57,258.78,265.03,271.76,277.81,265.52,260.01,280.10,285.44,294.90,292.36,300.97,297.22,298.93,297.12,286.91,294.93,290.22,292.47,292.14,290.41,290.99,295.46,293.84,287.34,288.61,278.56,291.50,306.74,285.23,,,
2021-08-14 22:14:45.391000,L8,296.51,284.22,276.65,270.88,262.33,257.90,262.72,256.70,257.61,259.36,262.38,261.50,256.92,257.81,254.99,260.11,259.54,266.02,270.29,279.76,276.18,263.87,280.29,282.71,295.51,294.40,300.73,297.59,299.49,297.44,291.76,297.01,290.15,291.51,291.61,291.71,289.96,294.22,293.64,287.31,288.55,277.35,291.76,307.95,307.64,262.69,,
2021-08-30 22:14:49.951000,L8,304.78,296.37,295.32,293.68,286.66,286.84,289.77,283.68,271.85,271.76,275.42,272.41,274.44,275.40,271.67,272.51,275.37,277.85,286.54,290.25,290.40,276.56,287.39,295.16,300.51,304.84,308.45,314.84,310.40,305.62,304.20,302.70,297.74,302.85,302.33,313.97,298.90,301.51,301.54,295.47,295.35,284.12,299.56,311.36,316.12,320.90,306.83,305.68
2021-09-22 22:21:05.391000,L8,301.98,292.19,292.34,292.39,288.26,285.34,285.95,283.63,277.09,274.87,276.96,271.73,276.46,271.96,272.62,273.06,276.40,277.74,283.58,284.25,286.50,273.14,287.10,293.82,298.25,306.22,308.56,307.14,306.67,304.61,304.46,299.98,296.67,301.73,302.25,303.45,298.68,299.71,299.10,291.92,288.63,283.80,298.44,309.99,316.77,317.33,300.28,298.18
2021-11-18 22:14:56.496000,L8,301.67,292.38,289.07,295.24,287.54,287.73,286.16,282.69,275.12,272.92,278.17,273.02,274.29,273.18,274.17,273.20,271.26,277.03,278.17,283.70,282.65,266.71,286.39,289.96,292.41,293.41,299.71,297.88,301.91,302.68,296.55,292.46,287.80,288.85,290.16,293.24,291.49,291.67,286.42,287.90,284.31,282.69,295.63,301.79,316.39,308.98,,259.44
2021-12-11 22:21:08.661000,L8,300.53,294.70,294.73,297.45,288.47,287.07,286.37,284.42,277.03,277.14,277.00,274.23,274.94,274.77,274.74,272.17,272.24,277.68,279.71,283.80,282.01,267.82,285.59,288.88,291.11,293.41,279.95,286.02,276.64,281.17,279.01,,289.50,288.52,290.38,295.03,294.43,291.72,279.98,,,,,,,,,
2021-12-12 22:14:55.412000,L9,302.48,293.07,297.74,298.20,287.83,286.94,284.32,285.19,276.10,275.81,278.21,273.36,274.97,271.73,274.10,272.23,270.94,277.36,281.01,283.54,281.11,269.33,286.26,291.53,291.67,292.84,297.68,297.42,300.66,306.35,295.73,292.09,286.15,288.89,288.88,294.72,291.71,294.15,287.39,285.96,284.03,284.08,295.12,308.99,317.99,300.97,294.58,291.14
2021-12-20 22:14:55.954000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.38,279.31,274.69,289.57,294.23,298.06,,,
2022-01-13 22:14:50.477000,L9,303.32,290.58,292.10,294.12,285.94,285.95,282.47,284.71,275.99,274.77,276.63,273.05,274.85,270.58,275.61,271.95,271.73,277.23,278.96,283.26,280.49,268.36,285.33,292.37,291.16,290.99,298.28,298.57,300.62,301.74,295.89,292.65,286.10,290.47,291.55,293.91,292.72,295.00,288.16,286.72,284.70,283.11,295.49,304.96,318.79,275.74,293.27,244.14
2022-01-28 22:20:55.692000,L8,302.53,291.24,290.66,293.86,286.16,284.73,282.91,283.99,274.84,273.56,275.35,272.65,275.33,271.96,274.47,271.28,269.38,275.74,279.67,282.57,280.85,269.42,285.53,292.15,290.72,292.52,297.91,298.53,300.05,299.75,295.10,294.14,288.62,289.32,290.49,293.52,291.25,294.09,287.52,288.28,284.68,281.93,296.06,304.93,314.95,276.52,297.71,289.67
2022-02-06 22:14:44.088000,L8,300.21,289.44,291.79,292.52,285.69,284.54,281.72,279.37,272.13,270.14,274.17,272.67,270.76,268.84,272.87,270.68,268.91,275.63,277.77,281.48,279.91,271.02,285.90,290.72,290.48,291.40,296.71,295.86,298.99,296.69,295.59,292.22,288.11,288.44,289.72,292.43,289.73,295.07,287.02,288.15,284.56,282.91,295.15,302.35,316.73,274.22,289.51,243.60
2022-02-13 22:20:52.491000,L8,,,,,,,,,252.50,251.55,253.80,255.09,244.39,252.11,245.95,250.46,250.78,254.41,247.43,260.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02 22:14:37.725000,L9,302.97,291.00,294.19,295.23,287.79,285.52,283.96,282.78,274.09,271.73,276.53,274.34,273.45,270.56,272.94,271.72,270.20,277.82,281.60,283.28,282.54,271.32,287.13,292.61,292.63,295.94,303.15,302.42,303.63,303.52,299.68,297.19,292.62,296.66,298.08,296.60,295.50,298.11,291.66,290.02,285.62,282.16,296.09,308.06,320.32,319.55,,242.34
2022-03-09 22:20:49.257000,L9,299.96,288.40,290.93,290.57,283.15,283.59,279.47,280.09,271.14,268.45,273.02,270.75,272.07,266.93,270.71,270.61,268.20,274.70,275.84,280.02,279.67,272.11,284.87,290.50,291.24,293.30,298.65,299.54,299.95,298.93,294.74,293.89,288.44,290.35,293.58,293.54,292.81,293.36,289.20,288.86,284.87,281.90,294.84,306.92,316.21,306.93,287.54,
2022-04-02 22:20:31.499000,L8,305.94,292.63,295.77,295.14,288.59,286.93,287.45,286.51,279.24,273.78,276.37,274.66,279.76,276.18,275.50,276.58,273.89,277.91,284.96,285.53,287.18,275.86,288.83,295.79,297.93,295.57,304.78,302.51,302.56,302.48,,,,,,,301.68,303.58,295.15,290.88,295.46,287.86,302.53,311.91,324.03,277.35,,
2022-04-10 22:20:41.030000,L9,308.61,345.81,344.67,340.45,328.73,308.89,313.38,308.56,326.92,344.20,336.52,322.07,308.72,280.67,319.49,286.39,331.78,318.58,289.35,297.94,318.90,336.52,344.24,349.54,346.73,337.51,350.91,349.37,345.10,333.65,317.17,312.08,331.08,341.85,335.59,327.56,322.24,337.61,344.63,302.45,321.24,318.54,316.45,320.34,325.23,317.83,315.13,316.82
2022-05-05 22:14:18.830000,L9,299.42,283.06,279.95,270.72,261.15,266.97,261.64,258.77,255.74,261.97,259.81,263.08,262.40,258.15,257.70,255.82,264.89,267.47,273.17,280.65,283.51,273.31,284.03,287.82,295.08,291.50,300.14,297.18,299.26,298.84,293.18,297.11,291.94,291.33,291.59,290.65,291.52,294.80,294.87,290.00,291.66,280.95,296.56,312.75,314.13,,,
2022-05-28 22:20:18.438000,L9,297.96,286.92,281.61,273.13,262.62,265.80,262.15,261.16,257.98,266.28,263.84,266.62,264.17,261.91,258.51,258.63,262.15,269.34,276.50,285.04,278.12,270.64,285.47,288.75,297.29,300.21,305.54,305.86,305.85,303.08,300.26,303.05,294.67,299.94,300.11,297.24,295.10,299.56,299.14,292.52,294.64,285.01,302.97,314.94,316.55,312.98,,
2022-06-05 22:20:51.340000,L8,297.94,287.33,281.59,274.26,265.70,266.07,262.17,260.44,265.10,266.13,266.96,267.10,264.78,261.80,257.87,258.13,264.43,268.44,279.59,285.31,281.98,275.42,291.00,291.22,301.02,307.41,307.04,309.59,309.38,307.20,305.07,305.74,298.60,305.18,302.07,300.87,300.00,302.94,306.07,294.69,299.59,287.30,305.84,310.76,320.07,314.54,,
2022-06-14 22:14:46.889000,L8,272.20,270.92,265.05,252.70,241.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 22:20:36.379000,L9,274.41,279.95,272.26,262.69,252.94,254.26,254.64,253.29,253.46,259.07,257.68,260.49,256.03,256.51,248.39,251.59,256.97,256.08,256.17,275.84,241.91,,277.85,276.80,287.84,294.59,300.21,297.38,299.77,297.85,290.03,,288.67,292.73,297.47,295.76,292.43,296.21,291.38,284.83,282.39,280.26,296.76,306.51,313.84,,,
2022-07-23 22:21:07.605000,L8,311.18,299.30,298.74,300.55,293.47,296.77,292.50,291.64,279.56,277.81,281.48,277.36,282.24,277.24,281.87,279.24,280.44,286.89,294.11,296.58,295.05,290.88,299.71,305.77,309.08,321.56,314.81,321.06,320.17,328.46,320.01,315.30,307.66,313.65,314.31,309.03,306.57,311.65,312.48,303.40,303.96,292.99,311.91,325.30,323.12,326.06,323.83,325.64
2022-07-31 22:20:51.284000,L9,297.15,284.61,276.29,268.51,259.97,258.87,258.83,256.62,256.49,259.69,260.59,262.43,257.35,256.54,251.69,255.61,261.91,263.76,267.16,276.23,258.95,268.18,280.43,283.08,294.72,298.75,304.00,298.63,299.62,298.70,291.96,295.85,290.51,292.22,295.86,292.21,290.72,296.94,295.20,288.32,285.20,281.85,295.44,308.79,312.90,264.17,,
2022-08-09 22:14:46.212000,L9,295.47,284.76,275.70,270.49,261.26,273.78,257.88,257.66,255.01,260.68,259.75,262.43,259.40,258.04,254.68,257.61,261.39,268.01,271.62,280.27,270.49,268.41,281.11,285.34,294.12,294.41,303.16,297.93,299.78,299.06,293.30,299.08,289.64,289.91,292.54,292.75,291.46,297.85,293.95,286.69,284.95,277.99,294.31,305.46,308.15,263.51,,
2022-08-24 22:21:19.767000,L8,288.43,281.97,273.70,271.32,260.80,266.51,259.14,256.99,257.35,258.54,260.62,262.65,258.66,257.29,252.59,257.11,263.17,266.94,265.99,274.25,268.01,264.59,276.68,279.01,287.86,290.77,298.98,295.52,297.74,295.91,289.52,296.34,285.19,284.25,288.34,290.17,285.13,291.93,289.78,280.86,278.68,276.25,291.62,302.39,305.77,,,
2022-09-09 22:21:23.307000,L8,296.57,284.20,279.84,285.48,276.30,275.10,266.19,262.00,263.82,260.99,267.87,265.02,263.37,261.07,262.90,265.25,267.01,267.82,263.31,,,,280.17,284.76,290.86,288.26,289.03,292.41,294.12,292.08,284.15,286.72,,290.41,291.68,289.57,285.33,290.77,287.40,283.35,278.81,277.53,294.59,300.63,312.48,,,
2022-09-10 22:14:51.402000,L9,359.35,290.75,290.60,293.82,287.61,285.35,286.15,285.73,278.08,273.13,275.60,273.09,273.79,272.47,272.46,275.76,278.30,278.24,282.57,285.08,287.32,275.38,287.58,293.98,299.22,305.78,310.75,311.45,310.67,307.81,309.49,308.98,298.60,304.82,308.11,320.47,295.95,299.08,297.86,290.40,286.16,282.81,302.74,310.37,323.54,319.45,310.03,300.51
2022-10-19 22:21:14.754000,L9,301.47,291.80,290.48,296.55,290.86,286.96,287.99,285.59,277.19,274.81,280.81,274.23,275.99,273.63,270.96,271.06,272.92,274.64,277.16,280.30,281.69,272.67,286.63,292.66,292.97,296.63,302.33,299.69,305.43,303.85,302.10,301.26,292.21,300.83,300.52,301.49,286.33,288.91,287.21,285.14,279.40,288.51,298.42,304.36,310.45,310.33,304.69,304.01
2022-10-28 22:15:03.247000,L9,299.83,291.33,286.18,292.47,284.90,285.27,281.98,280.79,273.22,270.97,278.25,272.64,270.68,269.94,270.06,272.39,272.06,276.77,275.58,281.95,280.76,268.38,284.77,288.23,293.26,294.68,305.45,302.16,305.87,305.11,293.93,294.80,287.52,293.08,293.91,295.35,289.57,292.06,288.34,285.39,283.05,302.69,303.27,309.14,322.07,320.37,,
2022-12-14 22:21:16.750000,L8,292.81,286.39,286.04,290.44,284.75,284.02,280.71,278.46,270.87,269.27,273.98,270.99,269.01,267.03,267.80,269.57,268.10,274.52,275.30,278.74,279.73,266.90,281.90,287.59,289.30,291.31,297.03,294.56,298.92,297.07,284.75,284.90,281.64,285.97,288.14,285.19,280.93,285.13,280.95,278.92,272.96,283.16,293.71,299.07,309.80,274.89,,243.42
2022-12-30 22:21:12.462000,L8,288.92,281.63,279.72,283.97,274.99,274.37,273.29,270.40,264.15,260.89,265.52,263.16,261.93,259.03,264.88,263.00,259.68,264.18,266.70,268.87,273.08,251.84,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-07 22:21:14.460000,L9,298.94,290.23,288.49,293.27,285.68,285.03,282.05,279.86,271.86,272.22,274.67,272.88,270.66,268.77,273.31,270.83,267.51,275.98,274.83,281.29,281.13,268.47,285.34,289.33,290.58,293.82,298.49,297.84,297.65,296.54,286.51,284.94,281.61,287.29,289.00,288.33,282.33,287.04,284.74,279.30,275.23,284.14,295.32,298.46,311.49,275.70,295.00,
2023-01-08 22:15:00.142000,L8,301.88,291.77,289.16,294.38,287.31,286.24,285.75,283.22,273.67,271.38,276.99,272.59,273.71,271.75,274.10,272.57,268.03,276.72,276.04,334.90,341.54,354.56,352.33,291.52,360.26,362.02,353.08,354.59,354.64,356.87,349.71,287.61,350.37,344.67,341.93,348.50,340.19,351.82,340.55,347.76,343.70,344.53,296.13,303.04,314.28,276.81,298.94,293.71
2023-01-15 22:21:05.646000,L8,294.46,286.32,285.42,285.91,278.30,280.54,278.51,276.26,269.18,267.38,268.99,268.48,266.81,264.90,268.83,267.25,265.71,271.70,272.11,277.33,277.60,263.76,281.37,286.09,286.82,288.61,293.20,289.50,290.14,291.06,281.05,281.08,279.03,282.21,283.25,283.22,277.12,283.84,282.43,275.94,269.88,279.80,292.51,297.05,309.39,273.66,,239.65
2023-02-24 22:21:03.459000,L9,297.27,287.50,288.05,287.84,283.49,284.59,281.10,279.65,270.35,267.90,273.82,270.73,269.77,269.25,271.79,270.05,266.43,273.96,274.90,280.06,279.46,273.27,285.14,289.15,289.90,291.75,296.92,293.85,291.55,292.12,283.25,287.97,283.74,286.41,287.05,282.21,280.65,285.81,285.38,281.70,279.16,284.19,297.38,304.11,321.24,273.89,293.27,293.46
2023-02-25 22:14:39.957000,L8,302.15,288.83,289.71,294.74,288.79,325.47,333.91,315.58,308.56,330.11,325.60,309.57,274.18,313.34,324.32,331.76,331.74,329.32,324.19,283.51,281.64,274.56,288.03,295.88,294.10,295.99,303.82,301.71,299.34,296.78,291.56,349.14,343.19,339.84,326.01,289.86,283.65,287.92,287.65,284.58,283.36,287.24,298.65,307.48,317.87,304.17,299.08,293.93
2023-03-05 22:14:49.135000,L9,301.52,286.89,287.34,291.75,285.59,282.80,279.37,281.95,270.42,270.97,273.02,269.74,271.31,270.61,272.21,267.86,267.14,273.60,275.48,280.72,279.78,271.64,283.95,290.46,289.66,291.83,297.70,299.02,295.81,293.99,285.81,291.34,285.55,287.99,287.62,286.34,279.97,287.74,284.86,282.56,279.74,284.28,297.60,303.27,318.57,270.50,,
2023-04-14 22:14:09.763000,L8,296.37,283.55,279.57,281.98,262.42,274.39,264.22,261.84,257.35,259.08,261.72,262.98,261.54,259.68,263.55,260.69,262.87,268.26,268.69,276.10,273.86,266.68,279.69,284.75,287.64,292.01,298.26,295.65,296.97,294.69,287.95,291.41,286.73,285.61,287.27,288.04,280.85,291.10,287.84,281.29,278.16,279.02,293.55,301.64,308.49,,,
2023-04-29 22:20:31.914000,L9,302.22,286.70,281.59,283.04,279.56,276.13,267.87,266.72,267.72,262.59,265.44,266.49,266.41,264.45,262.58,263.14,269.98,271.05,277.42,279.93,284.56,275.97,284.19,288.07,294.71,299.21,303.77,299.74,301.77,300.77,293.10,296.66,290.75,295.58,295.77,292.62,289.76,295.71,295.29,287.79,286.22,282.36,296.32,313.47,309.20,301.82,,
