dates,satname,nzd0463-0000,nzd0463-0001,nzd0463-0002,nzd0463-0003,nzd0463-0004,nzd0463-0005,nzd0463-0006,nzd0463-0007,nzd0463-0008,nzd0463-0009,nzd0463-0010,nzd0463-0011,nzd0463-0012,nzd0463-0013,nzd0463-0014,nzd0463-0015,nzd0463-0016,nzd0463-0017,nzd0463-0018,nzd0463-0019,nzd0463-0020,nzd0463-0021,nzd0463-0022,nzd0463-0023,nzd0463-0024,nzd0463-0025,nzd0463-0026,nzd0463-0027,nzd0463-0028,nzd0463-0029,nzd0463-0030,nzd0463-0031,nzd0463-0032,nzd0463-0033,nzd0463-0034,nzd0463-0035,nzd0463-0036,nzd0463-0037,nzd0463-0038,nzd0463-0039,nzd0463-0040,nzd0463-0041,nzd0463-0042,nzd0463-0043,nzd0463-0044,nzd0463-0045,nzd0463-0046,nzd0463-0047,nzd0463-0048,nzd0463-0049,nzd0463-0050,nzd0463-0051,nzd0463-0052,nzd0463-0053,nzd0463-0054,nzd0463-0055,nzd0463-0056,nzd0463-0057,nzd0463-0058,nzd0463-0059,nzd0463-0060,nzd0463-0061,nzd0463-0062,nzd0463-0063,nzd0463-0064,nzd0463-0065,nzd0463-0066,nzd0463-0067,nzd0463-0068,nzd0463-0069,nzd0463-0070,nzd0463-0071,nzd0463-0072,nzd0463-0073,nzd0463-0074,nzd0463-0075,nzd0463-0076,nzd0463-0077,nzd0463-0078,nzd0463-0079,nzd0463-0080,nzd0463-0081,nzd0463-0082,nzd0463-0083,nzd0463-0084,nzd0463-0085,nzd0463-0086,nzd0463-0087,nzd0463-0088,nzd0463-0092,nzd0463-0093,nzd0463-0094,nzd0463-0095,nzd0463-0096,nzd0463-0097,nzd0463-0098,nzd0463-0099,nzd0463-0100,nzd0463-0101,nzd0463-0102,nzd0463-0103,nzd0463-0104,nzd0463-0105,nzd0463-0106,nzd0463-0107,nzd0463-0108,nzd0463-0109,nzd0463-0110,nzd0463-0111,nzd0463-0112,nzd0463-0113,nzd0463-0114,nzd0463-0115,nzd0463-0116,nzd0463-0117,nzd0463-0118,nzd0463-0119,nzd0463-0120,nzd0463-0121,nzd0463-0122,nzd0463-0123,nzd0463-0124,nzd0463-0125,nzd0463-0126,nzd0463-0127,nzd0463-0128,nzd0463-0129,nzd0463-0130,nzd0463-0131,nzd0463-0132,nzd0463-0133,nzd0463-0089,nzd0463-0090,nzd0463-0091
2018-03-31 22:13:39.641000,L8,385.07,370.34,377.17,401.72,385.05,397.62,404.02,370.39,410.82,390.52,427.65,398.17,391.32,389.44,394.10,396.96,428.57,421.66,418.78,395.98,358.90,355.95,393.97,394.74,401.75,406.32,416.99,427.34,416.19,429.28,415.37,374.57,403.35,413.53,410.69,415.80,419.17,424.14,397.67,384.21,375.25,386.19,429.99,419.13,417.42,402.91,413.39,422.86,425.94,413.21,406.70,427.30,437.36,436.62,432.11,418.16,381.97,379.20,375.57,416.75,417.59,429.33,426.74,432.01,389.82,429.10,417.37,388.53,424.81,435.30,438.79,424.53,427.39,437.80,434.12,431.11,433.40,426.49,434.21,428.65,427.17,428.69,424.92,420.42,414.45,424.11,417.05,427.23,415.34,426.98,420.62,418.74,427.06,427.94,430.19,429.22,435.76,433.81,431.81,425.42,415.79,414.11,429.37,423.74,429.83,417.94,409.19,406.53,403.59,370.64,369.13,413.54,420.13,424.25,424.67,424.87,431.42,428.60,417.32,427.58,428.14,419.22,426.55,384.39,400.10,426.86,428.63,427.06,438.59,427.86,416.72,385.75,416.79,429.67
2018-04-16 22:13:30.411000,L8,325.56,,,,,,,,322.27,325.91,335.92,289.60,198.36,214.59,226.90,234.97,291.21,293.76,309.78,303.39,302.41,298.26,299.57,301.23,316.19,329.75,324.74,319.47,314.56,309.78,309.87,308.73,301.47,300.13,228.92,203.66,287.78,353.17,356.96,353.64,346.13,356.64,356.20,356.68,349.33,350.39,345.53,345.15,351.10,353.04,356.00,349.34,354.14,355.20,358.17,347.27,348.93,340.68,336.87,339.64,333.52,322.59,322.11,323.27,328.99,340.37,347.83,353.63,346.01,355.85,351.79,355.70,352.40,356.84,327.07,325.54,326.03,330.56,327.30,327.89,319.12,317.47,327.46,313.79,280.37,321.16,317.33,,,,,344.38,347.89,340.74,336.34,334.12,324.75,316.36,300.93,294.63,291.98,298.04,288.05,228.02,231.13,153.27,230.01,282.79,288.34,281.57,293.74,299.17,325.45,329.03,332.61,327.03,326.66,323.06,302.48,299.11,301.32,300.17,253.15,289.98,310.93,318.03,317.94,315.99,323.48,327.00,328.31,,,
2018-05-02 22:13:21.609000,L8,,,,,,,,,315.38,318.28,333.43,286.09,,,,,291.47,283.23,306.04,300.58,216.76,295.87,297.01,300.80,319.95,327.34,328.16,319.90,311.68,309.21,309.89,308.29,298.43,297.58,232.50,205.49,291.67,359.93,357.31,352.37,347.94,355.42,353.85,205.02,207.63,216.25,220.09,238.93,239.78,239.61,239.42,250.74,244.61,369.94,365.93,360.36,357.96,347.19,359.49,349.45,347.24,331.08,330.24,325.93,336.96,353.62,365.52,362.49,366.24,371.56,365.77,360.72,352.13,356.96,331.93,331.03,329.64,336.67,331.64,333.30,323.38,320.82,330.31,316.26,296.37,342.87,333.23,,,184.97,190.99,351.91,351.08,344.95,349.65,339.18,333.83,321.58,306.95,300.23,293.85,302.23,291.56,237.40,247.93,235.25,255.34,295.88,298.93,295.98,301.01,309.53,351.57,338.00,361.73,335.41,343.30,336.68,315.46,372.09,312.87,318.34,311.06,307.07,356.62,345.99,368.05,322.28,296.70,315.48,321.73,,,
2018-05-18 22:13:10.727000,L8,,,,,,,,,313.26,313.90,327.78,291.89,334.19,242.77,219.94,310.73,294.73,291.55,306.78,304.47,300.14,298.31,298.43,302.58,321.75,335.29,332.92,320.59,312.37,312.07,309.04,307.99,302.85,297.93,292.95,225.34,291.66,354.62,354.78,352.13,354.68,359.11,365.71,357.98,349.48,353.46,196.46,237.69,244.70,232.77,238.00,253.06,255.33,365.79,357.71,356.99,350.50,352.01,333.89,343.55,335.56,326.09,319.67,322.97,329.71,344.32,357.36,355.41,346.90,348.57,363.16,356.45,356.78,353.20,325.29,328.49,312.86,327.47,325.86,323.87,318.16,316.00,324.84,312.73,302.63,318.14,302.74,,,,,348.31,340.41,340.62,335.98,328.66,323.92,314.75,298.94,296.03,291.95,295.26,290.19,238.66,237.72,174.80,245.23,276.78,294.76,290.79,288.71,294.97,318.22,329.54,328.49,328.25,326.28,320.30,301.53,299.34,305.14,303.87,256.84,291.16,312.36,317.30,319.84,321.21,325.00,337.20,333.74,,,
2018-07-21 22:13:25.431000,L8,375.87,369.01,383.89,380.91,374.46,368.19,377.80,398.64,410.31,410.09,411.84,415.87,406.38,406.53,409.30,392.58,414.91,400.94,395.31,394.21,389.69,384.32,374.85,382.01,379.97,388.53,384.90,396.26,400.10,404.53,390.88,397.35,399.53,400.80,401.49,402.47,404.95,402.00,397.94,388.67,398.48,390.37,393.23,385.40,380.42,385.10,375.31,381.17,397.70,392.51,385.02,410.89,407.98,402.10,388.36,386.26,388.37,376.97,385.06,404.61,394.90,385.54,390.16,405.51,403.30,399.08,395.48,395.39,393.28,404.51,405.66,389.71,404.79,401.12,413.09,401.76,395.84,404.34,386.97,401.25,400.27,402.27,392.36,390.74,387.78,387.07,395.26,390.48,394.27,395.57,391.25,392.88,398.77,394.47,398.34,389.60,393.28,387.54,390.28,392.70,387.88,390.35,394.10,381.95,394.96,379.45,375.88,386.84,379.69,386.26,375.36,381.91,384.91,399.58,383.78,385.09,398.14,395.91,403.64,396.94,409.84,388.95,394.70,385.26,403.67,398.67,400.49,381.76,379.13,392.91,376.77,401.62,382.06,398.69
2018-09-07 22:13:48.162000,L8,334.68,331.46,337.16,343.81,344.13,338.80,338.25,357.87,338.39,336.89,363.75,377.45,371.43,373.80,373.24,341.73,322.93,315.82,323.12,324.43,332.02,331.13,332.57,319.27,351.23,358.50,350.72,344.91,325.77,339.88,334.88,325.52,324.20,330.93,310.54,271.36,319.35,366.17,364.39,361.63,365.04,359.35,359.22,350.92,350.47,349.68,353.87,355.30,363.08,363.59,372.64,365.81,372.20,369.06,372.17,361.39,359.86,354.71,361.29,363.20,353.71,349.85,351.28,353.48,357.77,359.00,362.86,367.78,367.24,374.87,372.73,372.58,365.81,365.14,352.71,359.90,357.71,353.84,346.80,355.17,331.38,338.75,363.16,342.49,357.56,364.49,349.88,347.47,255.60,358.93,357.11,363.33,363.15,361.69,359.47,359.69,345.82,335.53,313.73,316.99,308.56,312.66,304.73,282.71,276.31,237.22,241.25,270.00,289.63,294.20,299.71,307.87,352.64,351.08,349.96,365.37,348.91,361.67,319.36,322.24,321.51,317.20,275.18,314.04,349.82,331.47,349.09,344.58,348.19,359.05,355.06,,349.01,359.29
2018-11-10 22:14:08.770000,L8,366.79,363.77,367.84,371.13,377.28,368.27,362.88,365.36,380.11,387.13,381.89,403.16,390.12,388.44,396.79,383.05,386.79,422.51,419.78,368.42,358.38,357.02,391.07,395.06,406.52,408.65,376.25,378.77,373.29,371.34,372.10,381.01,374.41,376.69,376.91,377.94,376.10,379.18,383.69,376.55,379.28,378.54,382.37,374.92,375.21,372.21,374.69,378.54,393.02,379.85,385.34,382.54,389.95,387.62,387.05,382.51,373.80,377.85,396.87,376.17,371.40,373.58,375.65,386.70,380.59,389.67,384.92,379.30,385.97,383.85,393.96,426.97,391.45,389.14,383.05,383.84,386.36,386.22,383.43,413.36,381.85,381.45,399.88,378.66,384.30,374.30,375.54,375.90,371.77,380.02,370.25,375.05,404.57,385.04,386.56,421.27,387.61,389.53,386.72,377.33,380.74,406.43,375.70,306.92,329.92,309.67,293.82,396.21,368.96,368.03,374.71,363.27,373.40,375.41,374.16,382.77,383.79,381.38,382.55,380.04,379.98,374.97,381.52,381.15,372.74,384.40,375.70,378.78,378.27,371.65,369.62,376.86,376.38,370.83
2019-02-14 22:13:57.218000,L8,,,,,,,,,,,295.83,,,,200.20,222.64,290.09,281.76,294.55,294.77,288.13,287.74,287.44,290.99,312.70,317.27,317.90,311.85,301.78,305.27,300.75,298.64,285.44,276.11,222.81,202.06,283.41,334.99,347.89,347.32,340.07,346.28,352.73,343.06,334.34,333.40,335.57,341.04,346.86,348.66,344.40,340.70,341.37,353.41,341.24,332.61,331.14,336.56,328.13,332.79,325.41,317.24,315.15,313.67,318.06,326.86,331.04,328.52,332.62,333.07,342.39,342.98,344.33,344.28,322.97,329.88,311.23,318.99,319.13,318.64,313.53,310.28,316.42,312.20,283.06,305.57,313.92,,,,,338.83,332.22,330.15,326.32,316.79,315.38,308.48,303.99,303.57,296.47,299.54,286.45,214.57,238.62,215.33,195.49,223.84,244.09,255.39,276.32,289.74,313.51,326.06,322.53,318.87,315.81,317.17,299.72,293.05,297.48,300.07,253.26,288.23,307.64,312.92,312.15,312.20,318.80,320.23,324.56,,,
2019-03-02 22:13:53.044000,L8,336.58,337.17,349.55,346.62,348.50,341.39,338.32,355.88,332.13,331.73,342.22,354.88,377.05,375.38,378.47,338.14,321.78,311.98,315.41,306.48,304.84,303.88,303.18,305.33,326.60,359.35,342.44,323.53,313.95,315.04,315.23,314.92,310.30,312.11,299.94,243.73,298.00,368.47,363.63,368.97,356.10,366.42,368.49,360.26,343.89,349.30,349.88,364.98,362.93,363.85,362.03,362.15,371.96,364.72,361.47,352.43,361.91,356.42,358.33,356.62,357.30,333.20,329.16,327.98,331.45,367.63,358.87,361.72,352.45,376.53,376.81,371.10,365.35,367.28,331.85,373.25,339.94,330.09,330.91,329.92,320.29,322.21,326.83,325.73,323.07,330.78,333.54,219.85,254.64,,313.24,351.26,357.64,340.27,337.94,332.58,325.50,320.72,318.01,315.40,309.73,312.15,142.08,316.40,327.08,327.60,330.61,316.10,314.51,311.00,291.96,305.73,329.66,339.93,340.09,332.69,329.66,328.15,311.50,312.06,312.74,315.02,270.99,302.61,319.10,321.44,320.26,324.01,329.03,360.38,348.67,,,
2019-06-06 22:13:59.042000,L8,336.75,325.17,344.57,338.34,344.27,331.99,341.67,318.81,331.50,330.25,374.60,367.94,367.23,371.27,357.56,320.73,299.21,299.60,319.42,309.84,312.05,310.06,308.17,312.06,339.51,345.80,349.73,322.36,315.85,316.92,316.09,314.97,311.76,313.41,303.87,285.30,301.75,358.78,365.30,367.37,357.81,363.81,367.12,358.84,350.63,356.49,356.79,354.79,362.22,362.90,365.49,364.51,363.28,372.57,355.80,354.82,347.19,355.01,357.23,361.25,353.73,331.34,326.72,328.88,331.11,364.32,371.10,366.36,368.09,370.30,377.65,370.90,375.91,373.21,337.70,372.18,360.61,339.69,328.84,331.42,320.37,324.73,328.25,322.98,326.98,334.97,355.41,,,,314.93,365.96,359.07,361.73,338.38,331.27,325.74,321.61,317.00,316.99,309.12,310.58,166.76,244.01,250.91,231.24,254.66,277.00,301.33,306.85,294.15,304.72,331.55,337.10,340.46,331.63,329.51,328.02,313.64,315.24,314.87,309.76,266.92,307.53,325.82,325.15,325.16,328.38,351.43,350.83,346.20,,,
2019-06-22 22:14:04.757000,L8,380.57,380.12,392.90,411.27,413.56,424.34,415.01,406.01,416.57,417.14,398.03,409.70,408.83,412.91,415.67,416.75,417.91,425.16,422.87,422.92,416.12,407.58,398.64,405.63,407.77,416.03,418.74,421.40,416.97,411.96,417.92,407.76,408.27,417.12,413.28,425.36,425.14,412.33,426.84,417.47,411.99,417.43,420.07,417.76,398.71,416.10,415.19,418.70,385.03,415.00,391.06,384.08,389.85,415.87,413.72,419.25,392.22,393.02,408.89,418.16,402.24,410.49,409.99,422.14,411.35,415.86,415.90,415.47,428.84,410.77,388.17,403.57,387.09,417.73,427.40,416.87,390.63,411.53,409.45,429.30,415.33,417.61,410.48,408.49,415.58,410.87,396.26,374.76,402.82,397.47,379.00,374.11,403.42,391.63,408.21,415.04,424.90,417.36,419.58,414.56,424.50,413.72,425.76,413.22,410.55,405.75,368.78,399.17,404.89,399.42,401.86,380.93,417.25,422.31,432.95,420.27,428.90,413.94,411.88,411.73,414.71,410.48,419.44,412.07,384.99,429.86,420.29,417.17,405.52,407.75,404.98,403.82,404.88,394.52
2019-07-24 22:14:12.757000,L8,332.60,328.85,336.07,344.10,329.36,329.12,321.37,337.15,334.98,340.98,365.98,356.19,367.29,360.74,363.32,325.83,311.60,297.29,315.13,330.79,328.16,311.12,314.56,309.66,324.30,332.96,333.91,332.92,320.87,321.37,317.90,318.03,311.06,336.25,224.21,201.53,304.67,340.56,345.44,348.29,351.15,346.63,348.29,340.13,334.31,335.19,335.34,339.02,355.54,359.67,348.79,347.39,355.38,358.39,355.34,355.24,348.51,352.39,344.20,343.14,326.69,326.23,325.09,340.69,344.95,349.73,340.84,344.81,344.69,346.92,345.19,359.38,356.04,354.83,351.71,350.98,351.93,339.28,345.46,343.91,335.03,320.52,334.62,336.51,321.73,345.54,345.54,,,309.44,344.32,352.37,345.24,338.51,340.13,339.81,330.43,348.72,310.50,310.15,300.99,306.14,,,,170.70,238.49,268.33,285.45,290.34,306.24,334.15,339.63,352.14,344.05,350.39,352.11,351.13,311.35,316.75,313.14,304.27,256.57,309.75,339.22,330.51,341.79,342.99,338.48,341.01,333.47,,,
2019-09-10 22:14:27.602000,L8,327.85,320.72,335.38,333.68,332.41,332.83,327.19,322.65,325.37,324.11,354.69,367.78,365.62,367.49,362.22,324.68,306.27,290.60,303.74,306.17,302.78,301.39,305.89,301.87,334.21,330.65,322.87,318.93,316.23,314.34,311.50,308.49,302.35,297.12,239.77,208.94,293.10,365.63,359.56,345.74,338.67,345.46,350.48,340.92,336.37,341.35,345.05,345.37,364.88,350.68,356.33,357.23,357.92,354.66,354.82,347.05,346.61,344.38,344.33,344.79,343.84,339.72,348.58,328.29,336.75,350.11,351.24,356.80,359.32,363.87,354.39,353.69,356.28,361.21,326.18,322.80,327.73,332.51,325.26,322.57,315.29,309.72,321.56,321.66,320.98,354.25,314.91,,,,178.91,340.81,341.84,341.16,348.09,343.60,319.20,316.06,298.90,294.42,291.51,292.09,283.96,226.86,238.41,169.42,231.09,268.22,293.53,285.35,292.76,299.91,325.13,335.69,333.82,328.04,329.39,325.66,302.33,305.33,311.63,305.57,260.33,295.28,306.43,317.36,326.24,325.92,334.42,344.50,343.83,,,
2019-10-28 22:14:36.351000,L8,354.30,342.35,356.84,357.96,358.29,356.60,361.84,364.32,370.21,343.74,383.42,384.65,379.45,377.92,376.74,335.27,315.87,306.63,316.33,314.73,308.23,305.91,308.48,307.95,354.29,368.53,367.89,365.92,322.52,322.74,321.25,319.97,316.69,314.73,299.46,260.51,321.73,376.47,375.13,372.12,368.44,364.62,364.13,362.49,352.53,354.81,367.22,381.22,373.46,374.08,367.62,372.52,379.01,381.68,376.33,374.49,367.91,371.26,370.29,366.52,368.71,374.33,371.36,370.32,369.76,373.41,379.03,377.19,383.56,382.00,383.84,380.38,376.54,377.16,335.95,333.11,329.58,339.30,333.22,335.14,326.60,329.54,332.90,330.41,331.65,337.48,366.04,222.94,253.94,265.57,324.66,362.57,359.19,377.72,346.50,339.21,335.80,328.80,314.70,310.42,314.72,308.56,290.41,287.47,279.40,245.58,250.59,279.75,295.06,290.06,292.05,300.41,325.94,334.72,340.07,337.67,333.65,335.34,317.25,316.50,318.75,310.42,280.34,304.76,320.07,327.87,326.82,324.24,333.65,364.11,363.78,,,218.95
2019-11-13 22:14:33.870000,L8,336.63,319.95,329.03,327.85,332.20,332.64,323.50,321.44,331.92,326.28,342.64,353.47,358.49,364.30,361.33,324.25,305.70,293.29,309.44,306.76,302.56,300.53,302.59,303.62,320.91,325.79,325.87,320.78,317.74,315.37,315.43,313.05,309.32,303.70,282.84,228.25,297.97,336.09,329.66,324.24,318.54,318.06,320.02,291.80,305.94,308.61,317.76,361.46,350.64,364.49,354.29,371.48,365.42,365.05,364.40,360.55,354.68,337.92,331.99,337.34,340.14,324.57,328.14,326.76,327.37,340.19,347.58,351.53,347.67,361.41,362.08,391.50,374.77,375.62,337.60,331.86,356.32,338.76,332.86,329.77,320.92,323.81,329.33,329.58,286.42,329.36,319.20,161.44,160.67,183.04,270.81,346.75,345.24,339.95,369.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16 22:14:22.794000,L8,377.67,377.48,378.78,385.37,392.36,391.39,389.23,397.94,409.08,407.31,415.18,412.22,398.60,396.73,406.02,410.83,409.05,397.34,393.94,378.93,399.25,392.77,396.44,387.27,407.41,405.49,420.76,406.63,402.09,411.96,409.79,407.95,407.87,412.91,414.51,415.81,400.95,405.59,403.98,409.53,399.22,408.48,407.69,399.87,393.45,396.73,400.44,384.19,410.12,407.65,415.59,409.69,415.22,412.86,417.96,404.07,409.38,402.83,411.30,404.33,417.31,398.50,413.91,407.44,405.49,415.08,416.31,419.61,411.45,403.96,416.83,413.07,422.02,424.17,420.31,423.79,417.36,418.97,421.91,409.58,411.10,408.65,419.20,413.94,409.50,403.14,407.26,393.96,399.98,405.82,401.01,400.98,395.58,378.39,381.20,409.29,381.21,397.43,378.66,417.38,409.23,407.98,413.21,409.29,411.35,401.70,400.24,391.36,390.75,393.19,412.54,393.51,409.27,408.08,414.41,410.15,408.81,414.14,409.71,403.13,410.23,409.28,426.02,414.78,414.68,403.45,413.47,408.01,391.12,401.19,407.23,417.76,398.90,409.79
2020-03-04 22:14:08.808000,L8,330.97,327.53,340.33,339.44,328.23,337.15,326.78,345.95,332.61,326.21,351.56,367.05,349.87,366.15,365.27,325.68,311.19,295.20,311.08,304.47,301.06,300.02,302.39,304.75,322.33,327.93,331.71,316.76,315.57,318.58,315.25,313.31,310.16,310.38,294.90,252.61,297.57,345.79,357.39,351.51,346.00,350.44,354.31,351.87,348.93,344.62,345.10,346.70,349.17,355.12,364.22,362.45,363.49,357.79,342.88,332.28,344.14,329.45,327.46,334.40,336.48,323.92,319.58,322.54,328.29,329.60,332.31,334.70,337.01,335.46,351.80,344.94,356.43,345.42,323.28,325.86,325.40,329.34,327.27,325.76,318.53,321.48,322.45,325.42,326.71,325.34,326.51,,,,245.36,337.28,335.81,336.07,332.78,327.17,322.98,314.08,309.27,308.97,309.19,306.54,295.53,307.85,288.55,287.35,284.19,279.48,296.84,292.68,302.45,300.19,318.96,329.81,328.61,323.18,323.05,316.62,308.18,304.29,314.34,300.83,274.16,299.36,319.85,320.58,320.95,319.49,326.26,334.28,335.44,,,
2020-05-23 22:13:39.631000,L8,331.15,,,,,,,,322.71,318.26,343.54,362.91,362.96,365.34,345.48,310.69,294.89,278.89,300.27,294.25,293.94,289.74,293.38,298.25,303.99,319.57,317.69,311.98,231.49,213.81,218.40,235.29,227.77,283.46,214.55,187.26,285.77,356.17,241.93,241.85,231.01,227.25,224.24,218.23,213.52,220.50,230.39,245.37,246.95,238.43,244.12,251.44,237.88,355.87,343.82,339.70,341.79,333.24,327.40,332.91,334.41,318.07,315.30,321.44,317.67,338.02,346.28,344.65,336.61,343.96,348.13,343.31,345.24,359.53,310.55,303.82,296.78,319.78,315.49,311.15,302.23,274.04,310.01,308.99,311.92,322.03,312.28,,,,164.07,341.99,338.02,336.74,335.48,322.33,294.35,306.88,291.62,286.88,287.06,284.27,270.18,228.16,231.39,214.87,241.65,275.82,285.96,291.19,293.68,302.31,316.99,324.80,326.81,322.19,323.52,318.83,294.19,292.93,304.11,296.50,256.49,289.83,305.36,311.32,312.22,320.11,325.06,347.78,333.92,,,
2020-07-10 22:14:03.489000,L8,,,,,,,,,314.75,308.19,334.64,342.68,359.89,361.96,351.17,313.09,296.04,278.20,293.42,289.96,290.50,287.93,291.05,295.32,305.96,317.72,313.95,311.83,229.79,299.64,295.79,295.23,286.15,,,,280.23,306.88,301.70,,284.73,309.64,327.62,302.72,277.68,311.28,317.92,335.98,345.29,334.18,336.55,337.16,340.33,342.84,340.63,335.32,337.73,329.78,321.56,329.97,322.34,316.27,307.56,319.13,315.91,331.46,337.64,339.31,336.11,339.83,342.53,343.62,344.81,343.74,313.89,304.39,292.69,321.24,318.24,315.35,307.40,273.54,318.14,312.07,290.69,326.28,282.73,,,,,336.36,334.69,336.11,327.79,325.06,303.20,302.68,284.19,289.14,283.95,281.06,,,,,,,255.34,282.37,290.02,300.93,316.97,322.24,323.94,322.65,321.84,315.52,287.21,282.42,301.93,297.52,236.63,284.96,305.40,311.42,317.09,320.52,328.55,334.34,334.67,,,
2020-07-26 22:14:08.414000,L8,200.58,260.18,239.25,271.69,318.20,321.11,309.15,288.29,317.67,310.88,337.14,349.18,363.61,366.42,362.69,320.05,301.45,280.93,297.66,291.33,293.06,288.26,291.74,295.36,307.24,320.56,314.74,313.53,311.46,301.99,298.30,296.95,287.05,280.26,211.31,190.87,282.80,329.14,233.69,229.53,223.22,224.85,207.43,318.34,290.44,314.21,321.39,341.11,347.21,337.83,338.53,341.48,344.46,345.54,341.95,338.48,340.03,328.68,322.05,331.99,323.40,316.68,308.09,319.02,315.91,331.39,339.97,342.15,337.40,341.63,346.66,343.97,344.13,344.72,312.55,305.20,300.17,321.14,317.87,312.59,305.93,267.83,316.55,311.49,283.82,325.07,296.51,,,,,333.84,329.66,333.45,324.35,317.22,295.11,300.17,284.80,287.08,282.81,279.70,157.19,221.42,227.68,177.05,191.53,149.72,142.28,263.03,280.60,298.64,315.58,320.56,321.73,320.03,319.43,312.66,289.61,284.46,302.44,299.63,250.29,282.60,302.91,309.73,312.86,315.74,323.37,327.15,324.57,,,
2020-08-27 22:14:20.137000,L8,361.28,367.93,385.61,379.48,391.13,387.17,394.20,393.63,402.24,400.67,389.08,396.33,395.57,401.40,401.70,420.71,402.84,406.75,397.06,376.43,379.49,378.55,374.67,377.44,374.45,385.63,402.54,404.12,402.94,380.98,395.92,385.02,396.05,404.99,404.56,400.33,391.94,395.47,399.54,402.43,386.28,390.71,394.11,394.74,392.71,402.07,386.71,394.50,398.55,393.37,401.67,396.54,403.09,417.95,406.28,420.21,414.26,414.26,405.78,400.06,401.11,400.93,405.52,405.36,406.13,407.60,410.37,402.07,401.30,409.16,428.84,417.92,413.05,421.62,413.58,413.20,412.77,416.59,414.16,403.90,391.19,393.90,396.86,395.58,397.79,404.51,390.72,391.12,391.59,389.38,396.55,388.55,402.62,398.35,420.15,416.13,415.86,400.89,407.32,412.18,399.56,404.57,412.38,406.77,394.64,399.53,380.21,399.45,377.73,391.58,391.89,397.01,391.60,394.67,406.70,401.87,422.87,400.96,403.08,403.54,413.74,418.86,405.34,415.85,417.57,422.29,406.76,398.56,398.30,389.50,387.45,394.14,398.45,384.86
2020-09-28 22:14:31.097000,L8,331.29,328.16,335.03,332.68,333.15,334.45,324.50,320.40,319.31,314.71,337.17,334.63,352.15,350.95,361.27,318.30,301.13,284.80,298.83,298.17,292.61,290.76,292.62,292.23,305.56,318.53,318.90,314.91,308.12,305.37,301.78,301.08,293.09,290.91,214.29,197.23,286.83,352.55,360.22,345.95,335.82,340.29,350.69,335.19,331.37,335.80,337.89,334.23,352.27,345.67,350.16,351.45,361.37,345.60,352.65,339.51,342.09,347.84,320.80,333.64,329.13,318.58,317.87,315.65,315.56,331.66,353.95,333.41,335.43,334.37,341.90,342.06,344.00,344.34,320.91,319.71,311.17,323.88,323.62,318.69,315.66,309.47,318.96,315.09,280.80,323.88,319.42,,,,,,,,,,,,,,,,,,,,,,,,200.83,294.33,283.61,248.37,266.18,315.17,322.87,322.25,300.89,295.31,301.58,294.42,239.67,280.76,295.49,305.88,306.68,310.01,316.11,325.29,320.45,,,
2020-10-14 22:14:32.849000,L8,318.38,318.45,345.22,338.17,316.41,335.63,527.84,340.45,365.40,407.58,364.59,399.21,363.91,334.96,343.18,403.74,322.30,326.61,261.69,335.85,289.46,340.81,326.01,314.16,351.22,362.52,354.72,339.72,318.36,314.27,316.55,350.30,335.37,354.70,289.58,256.42,296.18,348.33,370.38,367.05,346.67,366.32,369.53,357.16,361.20,365.80,363.24,366.73,370.56,362.52,366.78,347.28,359.28,359.30,363.58,350.66,348.18,337.04,337.30,350.84,353.92,336.14,348.05,337.81,333.23,351.08,341.75,361.47,361.58,365.13,373.19,372.68,373.99,368.92,358.19,348.56,370.36,334.20,333.57,333.68,330.98,328.92,334.35,324.11,313.48,326.45,313.69,161.27,254.34,211.56,312.18,347.97,351.05,342.20,344.12,341.82,328.58,326.41,309.39,305.41,309.79,305.46,295.85,241.36,237.53,279.25,249.52,267.90,263.51,278.92,289.80,297.85,327.18,333.84,353.26,342.18,340.50,337.89,323.49,326.68,327.81,317.61,272.54,297.93,316.63,320.08,316.92,320.68,327.19,335.77,345.31,148.01,175.31,194.83
2020-10-30 22:14:31.894000,L8,389.52,386.88,394.80,395.01,414.38,399.47,412.66,411.80,414.07,414.23,433.65,420.85,417.79,405.45,440.26,,412.09,431.28,430.74,430.24,402.43,404.07,398.85,408.47,407.79,418.83,425.54,424.13,404.24,402.82,413.82,416.89,423.13,412.91,421.64,420.16,431.93,423.23,419.58,406.07,386.34,391.17,394.18,414.43,408.90,410.15,418.85,426.51,418.94,410.46,425.24,424.30,422.95,436.91,426.19,429.45,425.96,417.20,414.16,407.50,408.78,421.28,418.95,422.10,418.75,430.94,428.64,428.63,415.65,424.55,428.69,419.40,430.38,429.83,435.81,427.55,424.65,418.81,428.27,418.16,408.67,423.58,416.60,407.95,392.81,415.98,402.90,393.68,407.06,390.99,390.41,394.77,407.91,419.28,417.97,404.97,422.22,415.41,418.85,405.21,407.39,406.32,400.91,400.83,412.48,410.46,402.70,408.54,403.70,402.47,400.23,412.20,413.67,414.54,427.06,426.80,427.46,415.03,409.71,419.60,416.52,403.90,409.31,413.16,411.08,423.44,423.17,412.93,405.00,410.62,410.65,411.96,402.70,389.68
