dates,satname,nzd0061-0000,nzd0061-0001,nzd0061-0002,nzd0061-0003,nzd0061-0004,nzd0061-0005,nzd0061-0006,nzd0061-0007
2018-08-29 22:17:08.269000,L8,404.40,340.27,333.65,444.24,405.76,361.43,,
2018-11-17 22:17:31.986000,L8,434.53,377.14,363.07,367.71,357.35,315.69,328.81,326.22
2019-06-29 22:17:29.720000,L8,337.52,324.35,332.37,325.19,,,,
2019-10-03 22:17:57.660000,L8,427.17,359.38,362.23,371.27,366.55,325.66,360.48,344.79
2019-11-04 22:17:58.697000,L8,426.12,380.49,357.69,357.20,356.59,316.71,331.41,325.78
2020-02-24 22:17:35.189000,L8,370.33,,,,,,,
2020-04-28 22:17:04.952000,L8,341.60,325.18,327.49,336.25,335.91,,,
2020-07-01 22:17:22.957000,L8,375.62,339.27,338.70,351.93,347.26,317.31,327.33,321.78
2020-07-17 22:17:28.975000,L8,346.77,324.62,323.74,337.22,336.34,,,
2020-09-03 22:17:46.393000,L8,353.05,323.33,,,,,,
2021-05-01 22:17:07.841000,L8,381.81,350.92,340.12,343.99,343.12,312.69,325.90,323.53
2021-05-17 22:17:12.707000,L8,336.72,318.33,,,,,,
2021-06-18 22:17:27.030000,L8,340.55,320.24,324.86,329.62,323.01,,,
2021-07-04 22:17:29.944000,L8,386.64,353.21,345.17,354.55,345.43,316.59,334.60,329.19
2021-10-24 22:18:01.850000,L8,354.77,323.19,328.37,332.96,328.81,,,
2021-11-06 22:12:48.299000,L9,369.68,320.60,,,,,,
2021-11-09 22:17:58.951000,L8,415.04,344.12,338.32,350.14,341.98,313.42,326.20,324.44
2022-02-21 22:17:43.336000,L9,430.59,353.77,350.81,354.39,357.41,318.57,337.67,329.75
2022-03-09 22:17:37.608000,L9,340.11,317.62,,,,,,
2022-05-04 22:17:26.026000,L8,343.56,,,,,,,
2022-05-12 22:17:13.223000,L9,390.36,355.80,338.99,347.94,350.88,337.53,333.71,330.41
2022-06-13 22:17:12.050000,L9,343.07,320.92,322.16,,,,,
2022-06-21 22:17:48.970000,L8,388.34,360.95,368.23,366.28,354.16,318.93,344.48,337.56
2022-07-31 22:17:39.593000,L9,,,,,,,368.28,323.31
2022-09-17 22:17:54.625000,L9,343.26,318.68,,,,,,
2023-03-04 22:17:37.574000,L8,391.65,346.98,344.14,345.21,349.18,316.15,328.32,327.61
2023-06-08 22:17:00.359000,L8,441.07,362.09,362.77,370.59,367.50,328.48,347.23,343.84
2023-07-10 22:17:17.518000,L8,346.36,318.79,323.76,328.25,322.05,,,
2023-07-18 22:17:12.131000,L9,409.01,351.09,353.54,358.98,358.26,348.41,362.73,354.95
2023-09-20 22:17:40.026000,L9,347.17,318.88,322.37,327.10,319.48,,,
2023-10-22 22:17:50.479000,L9,356.14,321.78,327.48,329.61,325.67,,,
2023-11-15 22:17:47.856000,L8,349.35,318.38,,,,,,
2023-12-09 22:17:50.740000,L9,,414.98,417.36,383.10,389.87,314.29,405.78,399.38
2023-12-17 22:17:48.418000,L8,,421.12,377.40,339.69,337.71,310.41,326.90,325.93
2024-02-27 22:17:43.972000,L9,459.66,360.96,371.54,377.93,379.80,367.88,372.50,366.93
2024-04-07 22:17:11.830000,L8,409.75,348.89,330.73,336.01,328.43,315.73,333.94,340.31
2024-04-23 22:17:03.194000,L8,345.83,316.64,,,,,,
2024-05-17 22:17:03.987000,L9,361.96,328.62,327.46,331.32,329.13,310.13,317.63,313.91
2024-06-26 22:16:52.651000,L8,380.14,343.07,336.99,349.44,339.62,320.26,326.68,327.69
2024-07-12 22:17:00.992000,L8,359.99,320.76,325.71,331.65,327.90,,,
2024-11-01 22:17:31.195000,L8,449.29,360.66,361.38,360.69,360.22,352.05,351.59,351.76
2025-03-01 22:17:39.455000,L9,385.34,340.18,,317.73,323.83,309.67,314.71,317.25
2025-05-20 22:17:06.544000,L9,376.79,343.67,,,,,,
2025-06-13 22:17:12.853000,L8,465.56,363.51,368.64,375.78,377.27,357.06,366.28,361.33
2025-07-23 22:17:27.519000,L9,394.97,351.69,355.68,359.86,358.33,327.07,339.34,336.10
2025-08-08 22:17:36.495000,L9,353.94,322.10,,,,,,
2025-08-24 22:17:43.028000,L9,448.31,374.21,370.40,373.52,370.97,340.99,352.31,350.17
2025-09-25 22:17:52.465000,L9,366.61,334.51,343.67,327.62,330.38,308.52,,
