dates,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2023-05-25 22:04:56+00:00,,,,241.78428571428572,223.654,207.32399999999998,211.64,216.98000000000002,229.58777777777777,211.345,228.82125,219.02222222222224,213.45142857142858,211.73857142857142,201.38166666666666,195.06285714285715,199.53285714285715,204.0588888888889,195.8957142857143,195.81444444444443,191.9,196.106,195.298,200.94400000000002,207.17399999999998,199.04666666666665,195.14666666666665,205.48333333333335,198.16666666666666,200.34142857142857,201.60142857142858,217.9257142857143,208.1314285714286,203.62857142857143,202.17000000000002,198.08166666666668,196.576,195.342,196.506,198.126,201.684,203.166,211.9675,208.42,212.6875,209.255,208.4975,198.17666666666665,201.4433333333333,203.61666666666667,209.26749999999998,196.20749999999998,197.3375,204.08249999999998,212.03,193.145,212.12333333333333,201.7733333333333,192.47,190.45,193.6,204.82999999999998,204.575,,185.64666666666668,195.02,203.2275,199.85333333333332,206.7625,209.64249999999998,186.255,185.61,194.755,185.63,193.58499999999998,194.98666666666668,188.76666666666665,186.535,195.39499999999998,227.17,191.615,185.0,,,,188.7,191.58,189.75,189.87333333333333,206.31333333333336,191.83,194.34,190.60999999999999,188.186,205.204,189.8,197.166,196.394,194.29,195.6925,195.0025,194.9675,194.79666666666665,193.70666666666668,215.54500000000002,191.18666666666664,190.26999999999998,190.23000000000002,185.61,198.75,205.79,197.13333333333333,189.95666666666668,184.665,185.695,184.38666666666666,,,,,,213.49,180.16,198.89499999999998,194.63,200.61,185.08,193.34666666666666,186.49666666666667,189.06333333333336,191.84666666666666,177.7,188.71,222.82,,,,,,,,,,198.56333333333336,204.80999999999997,199.53666666666666,189.63,185.44000000000003,178.32999999999998,,,,198.63,203.34,205.9,214.42,178.55,,,,,,,,,,,342.71,,270.87,284.3,274.37,285.84
2023-06-02 22:05:05+00:00,,,,240.20749999999998,223.654,207.32399999999998,207.51714285714283,212.28142857142856,229.58777777777777,210.26571428571427,225.9488888888889,217.892,212.2075,210.02499999999998,200.02285714285716,193.92374999999998,197.4825,204.0588888888889,193.80625,195.81444444444443,191.9,196.106,195.298,200.94400000000002,207.17399999999998,199.04666666666665,195.14666666666665,205.48333333333335,198.16666666666666,200.34142857142857,201.60142857142858,217.9257142857143,208.1314285714286,203.62857142857143,202.17000000000002,198.08166666666668,196.576,195.342,196.506,198.126,201.684,203.166,211.9675,208.42,212.6875,209.255,208.4975,198.17666666666665,201.4433333333333,203.61666666666667,209.26749999999998,196.20749999999998,197.3375,204.08249999999998,212.03,193.145,212.12333333333333,201.7733333333333,192.47,190.45,193.6,204.82999999999998,204.575,,185.64666666666668,195.02,203.2275,199.85333333333332,206.7625,209.64249999999998,186.255,185.61,194.755,185.63,193.58499999999998,194.98666666666668,188.76666666666665,186.535,195.39499999999998,227.17,191.615,185.0,,,,188.7,191.58,189.75,189.87333333333333,206.31333333333336,191.83,194.34,190.60999999999999,188.186,205.204,189.8,197.166,196.394,194.29,195.6925,195.0025,194.9675,194.79666666666665,193.70666666666668,215.54500000000002,191.18666666666664,190.26999999999998,190.23000000000002,185.61,198.75,205.79,197.13333333333333,189.95666666666668,184.665,185.695,184.38666666666666,,,,,,213.49,180.16,198.89499999999998,194.63,200.61,185.08,193.34666666666666,186.49666666666667,189.06333333333336,191.84666666666666,177.7,188.71,222.82,,,,,,,,,,198.56333333333336,204.80999999999997,199.53666666666666,189.63,185.44000000000003,178.32999999999998,,,,198.63,203.34,205.9,214.42,178.55,,,,,,,,,,,342.71,,270.87,284.3,274.37,285.84
2023-06-09 22:11:12+00:00,,,,240.20749999999998,223.654,207.32399999999998,207.51714285714283,212.28142857142856,229.58777777777777,210.26571428571427,225.9488888888889,217.892,212.2075,210.02499999999998,200.02285714285716,193.92374999999998,197.4825,204.0588888888889,193.80625,195.81444444444443,191.9,196.106,195.298,210.525,217.98000000000002,199.04666666666665,195.14666666666665,205.48333333333335,215.0,200.34142857142857,201.60142857142858,217.9257142857143,208.1314285714286,203.62857142857143,202.17000000000002,198.08166666666668,196.576,195.342,196.506,198.126,201.684,213.68666666666664,211.9675,216.32799999999997,212.6875,217.56199999999998,210.38400000000001,198.17666666666665,201.4433333333333,213.565,209.26749999999998,196.20749999999998,201.34,204.08249999999998,219.702,195.58333333333334,211.6775,211.9475,192.47,190.45,193.6,204.82999999999998,204.575,,185.64666666666668,195.02,203.2275,199.85333333333332,218.122,219.80599999999998,186.255,185.61,194.755,185.63,193.58499999999998,194.98666666666668,188.76666666666665,186.99333333333334,195.39499999999998,237.26666666666665,191.615,211.93,197.56,,195.21,188.7,191.58,189.75,189.87333333333333,206.4025,191.83,194.34,190.60999999999999,188.186,205.204,189.8,197.166,196.394,194.29,200.988,198.76399999999998,198.548,204.83499999999998,193.70666666666668,215.54500000000002,191.18666666666664,190.26999999999998,190.23000000000002,185.61,198.75,205.79,197.13333333333333,189.95666666666668,184.665,185.695,184.38666666666666,,,,198.4,216.51,218.32999999999998,180.16,198.89499999999998,194.63,211.70000000000002,185.08,194.26999999999998,197.3675,189.06333333333336,191.84666666666666,177.7,188.71,222.82,,,,276.28,216.21,,250.62,,,198.56333333333336,204.80999999999997,199.53666666666666,189.63,185.44000000000003,178.32999999999998,,,,198.63,211.01999999999998,212.09,218.75,198.29000000000002,,,,,,,298.38,,,,336.15,233.38,270.87,302.295,287.69,294.265
2023-06-18 22:04:57+00:00,,,,241.69777777777776,226.98333333333335,207.32399999999998,207.51714285714283,212.28142857142856,232.05,210.26571428571427,225.9488888888889,217.892,212.2075,210.02499999999998,200.02285714285716,193.92374999999998,197.4825,206.529,193.80625,198.241,194.44333333333333,198.4766666666667,196.44000000000003,213.53285714285715,220.99142857142857,200.6575,198.1925,205.22,218.48200000000003,204.82375,204.32375000000002,219.17499999999998,209.5125,206.4525,203.31875,202.12000000000003,198.78666666666666,198.92166666666665,198.59333333333333,200.13333333333333,202.62666666666667,215.92000000000002,218.92799999999997,217.99166666666667,212.35,217.56199999999998,211.45000000000002,199.65,205.75,217.658,208.868,197.77,202.20333333333335,206.158,217.74666666666667,197.4275,210.61399999999998,212.132,195.21666666666667,188.74,200.625,200.73333333333335,204.575,180.24,196.0975,197.49,203.66,206.14999999999998,216.8033333333333,216.52666666666664,190.33,189.09333333333333,196.09333333333333,189.69333333333336,193.26333333333332,193.99,191.01749999999998,187.9775,196.2733333333333,224.48,207.93666666666664,214.89000000000001,197.56,,195.21,188.7,204.97000000000003,203.64666666666668,190.5,203.298,194.0075,193.1775,193.084,191.29,204.49,192.048,197.41666666666666,199.97333333333333,196.898,201.6,199.335,198.28166666666667,211.42399999999998,198.81,209.60666666666665,192.845,191.4325,190.23000000000002,199.54999999999998,198.0325,202.3725,203.98250000000002,196.4675,186.91199999999998,186.862,185.88,201.9,228.71,183.71,188.85500000000002,205.485,206.29666666666665,178.63333333333333,191.80999999999997,189.41333333333333,202.87,185.04500000000002,191.728,199.81199999999998,190.11,189.9875,177.7,188.71,222.82,,,,276.28,216.21,,250.62,,,195.59,203.58749999999998,199.7025,190.3875,185.445,179.61666666666667,177.35,181.82,,198.63,211.01999999999998,212.09,218.75,198.29000000000002,174.45,,,179.62,,,298.38,,,,336.15,233.38,270.87,302.295,287.69,294.265
2023-06-25 22:11:08+00:00,,,,241.119,226.98333333333335,201.56500000000003,206.25625,210.7475,229.7790909090909,209.60125,223.525,216.6827272727273,211.02444444444444,208.6877777777778,198.88,193.02,196.50666666666666,204.87727272727273,192.8322222222222,196.68454545454549,192.76500000000001,198.4766666666667,196.44000000000003,213.53285714285715,220.99142857142857,200.6575,198.1925,205.22,218.48200000000003,204.82375,204.32375000000002,219.17499999999998,209.5125,206.4525,203.31875,202.12000000000003,198.78666666666666,198.92166666666665,198.59333333333333,200.13333333333333,202.62666666666667,215.92000000000002,218.92799999999997,217.99166666666667,212.35,217.56199999999998,211.45000000000002,199.65,205.75,217.658,208.868,197.77,202.20333333333335,206.158,217.74666666666667,197.4275,210.61399999999998,212.132,195.21666666666667,188.74,200.625,200.73333333333335,204.575,180.24,196.0975,197.49,203.66,206.14999999999998,216.8033333333333,216.52666666666664,190.33,189.09333333333333,196.09333333333333,189.69333333333336,193.26333333333332,193.99,191.01749999999998,187.9775,196.2733333333333,224.48,207.93666666666664,214.89000000000001,197.56,,195.21,188.7,204.97000000000003,203.64666666666668,190.5,203.298,194.0075,193.1775,193.084,191.29,204.49,192.048,197.41666666666666,199.97333333333333,196.898,201.6,199.335,198.28166666666667,211.42399999999998,198.81,209.60666666666665,192.845,191.4325,190.23000000000002,199.54999999999998,198.0325,202.3725,203.98250000000002,196.4675,186.91199999999998,186.862,185.88,201.9,228.71,183.71,188.85500000000002,205.485,206.29666666666665,178.63333333333333,191.80999999999997,189.41333333333333,202.87,185.04500000000002,191.728,199.81199999999998,190.11,189.9875,177.7,188.71,222.82,,,,276.28,216.21,,250.62,,,195.59,203.58749999999998,199.7025,190.3875,185.445,179.61666666666667,177.35,181.82,,198.63,211.01999999999998,212.09,218.75,198.29000000000002,174.45,,,179.62,,,298.38,,,,336.15,233.38,270.87,302.295,287.69,294.265
2023-07-27 22:11:26+00:00,,,,240.52818181818182,226.98333333333335,201.56500000000003,204.70666666666668,209.4477777777778,227.85833333333335,208.7388888888889,221.30090909090907,215.69500000000002,209.657,207.675,198.29888888888888,192.247,195.464,203.47833333333335,192.064,195.27916666666667,191.17545454545453,198.4766666666667,196.44000000000003,213.53285714285715,220.99142857142857,200.6575,198.1925,205.22,218.48200000000003,204.82375,204.32375000000002,219.17499999999998,209.5125,206.4525,203.31875,202.12000000000003,198.78666666666666,198.92166666666665,198.59333333333333,200.13333333333333,202.62666666666667,215.92000000000002,218.92799999999997,217.99166666666667,212.35,217.56199999999998,211.45000000000002,199.65,205.75,217.658,208.868,197.77,202.20333333333335,206.158,217.74666666666667,197.4275,210.61399999999998,212.132,195.21666666666667,188.74,200.625,200.73333333333335,204.575,180.24,196.0975,197.49,203.66,206.14999999999998,216.8033333333333,216.52666666666664,190.33,189.09333333333333,196.09333333333333,189.69333333333336,193.26333333333332,193.99,191.01749999999998,187.9775,196.2733333333333,224.48,207.93666666666664,214.89000000000001,197.56,,195.21,188.7,204.97000000000003,203.64666666666668,190.5,203.298,194.0075,193.1775,193.084,191.29,204.49,192.048,197.41666666666666,199.97333333333333,196.898,201.6,199.335,198.28166666666667,211.42399999999998,198.81,209.60666666666665,192.845,191.4325,190.23000000000002,199.54999999999998,198.0325,202.3725,203.98250000000002,196.4675,186.91199999999998,186.862,185.88,201.9,228.71,183.71,188.85500000000002,205.485,206.29666666666665,178.63333333333333,191.80999999999997,189.41333333333333,202.87,185.04500000000002,191.728,199.81199999999998,190.11,189.9875,177.7,188.71,222.82,,,,276.28,216.21,,250.62,,,195.59,203.58749999999998,199.7025,190.3875,185.445,179.61666666666667,177.35,181.82,,198.63,211.01999999999998,212.09,218.75,198.29000000000002,174.45,,,179.62,,,298.38,,,,336.15,233.38,270.87,302.295,287.69,294.265
2023-08-05 22:05:23+00:00,,,,240.39,228.79714285714286,201.56500000000003,207.27200000000002,211.789,228.5423076923077,208.7388888888889,222.60583333333332,217.2269230769231,209.657,210.08454545454543,201.567,195.19545454545457,197.42818181818183,204.05307692307693,193.07,195.27916666666667,191.17545454545453,199.92000000000002,198.28,210.95625,217.4325,205.238,198.75,205.21800000000002,216.3216666666667,211.09666666666666,204.24666666666667,220.17333333333332,211.7188888888889,209.9077777777778,201.56888888888886,202.5375,202.1557142857143,201.18428571428572,201.08285714285714,200.45714285714286,206.4185714285714,214.27125,214.11,216.2057142857143,211.83666666666667,217.56199999999998,209.71571428571428,198.49200000000002,206.628,213.63166666666666,208.54,200.5,200.7357142857143,202.65833333333333,215.32571428571427,199.76600000000002,210.29833333333332,209.95833333333334,196.2025,192.4075,202.978,200.73333333333335,204.575,180.24,196.0975,197.49,201.39,205.064,214.18,215.36142857142858,187.7875,192.315,195.995,189.69333333333336,193.26333333333332,193.99,191.01749999999998,187.9775,196.2733333333333,224.48,207.93666666666664,214.89000000000001,197.56,,195.21,188.7,197.6175,205.175,190.94400000000002,201.18666666666664,194.244,194.5,195.13333333333333,192.91857142857143,202.49714285714285,192.875,198.60285714285715,202.2657142857143,197.92499999999998,202.01285714285714,201.7357142857143,197.66714285714286,208.33666666666667,199.66199999999998,208.8,196.16,194.082,190.99,200.035,199.20999999999998,200.902,204.656,199.908,186.23833333333334,189.3033333333333,185.4,200.305,214.025,186.765,186.65333333333334,196.34,202.665,178.63333333333333,191.80999999999997,189.41333333333333,202.87,185.69333333333336,190.53666666666666,197.96,191.44400000000002,189.93599999999998,177.7,188.71,222.82,,,,276.28,216.21,,250.62,,185.0,196.322,204.026,199.63,191.81,184.904,179.61666666666667,177.35,181.82,,198.63,211.01999999999998,212.09,218.75,198.29000000000002,174.45,,,179.62,,,298.38,,,,336.15,233.38,270.87,302.295,287.69,294.265
2023-08-21 22:05:28+00:00,,,,239.02833333333334,226.4557142857143,198.53400000000002,204.417,209.51999999999998,226.81923076923078,207.59666666666666,221.56916666666666,216.49076923076925,208.698,208.72363636363636,200.086,193.78181818181818,196.59272727272727,203.50846153846155,191.9,194.595,189.62833333333333,203.96,202.49833333333333,210.95625,217.4325,205.238,198.75,205.21800000000002,216.3216666666667,214.86874999999998,206.3025,222.90875,213.70875,211.79500000000002,203.39124999999999,205.47285714285712,202.1557142857143,201.18428571428572,201.08285714285714,200.45714285714286,206.4185714285714,214.27125,214.11,216.2057142857143,211.83666666666667,217.56199999999998,209.71571428571428,198.49200000000002,206.628,213.63166666666666,208.54,200.5,200.7357142857143,202.65833333333333,215.32571428571427,199.76600000000002,210.29833333333332,209.95833333333334,196.2025,192.4075,202.978,200.73333333333335,204.575,180.24,196.0975,197.49,201.39,205.064,214.18,215.36142857142858,187.7875,192.315,195.995,189.69333333333336,193.26333333333332,193.99,191.01749999999998,187.9775,196.2733333333333,224.26,207.93666666666664,214.89000000000001,197.56,,195.21,188.7,197.6175,205.175,190.94400000000002,201.18666666666664,194.244,194.5,195.13333333333333,192.91857142857143,202.49714285714285,192.875,198.60285714285715,202.2657142857143,197.92499999999998,202.01285714285714,201.7357142857143,197.66714285714286,208.33666666666667,199.66199999999998,208.8,196.16,194.082,190.99,200.035,199.20999999999998,200.902,204.656,199.908,186.23833333333334,189.3033333333333,185.4,200.305,214.025,186.765,186.65333333333334,196.34,202.665,178.63333333333333,191.80999999999997,189.41333333333333,202.87,185.69333333333336,190.53666666666666,197.96,191.44400000000002,189.93599999999998,177.7,188.71,222.82,,,,276.28,216.21,,250.62,,185.0,196.322,204.026,199.63,191.81,184.904,179.61666666666667,177.35,181.82,,198.63,211.01999999999998,212.09,218.75,198.29000000000002,174.45,,,179.62,,,298.38,,,,329.59,233.38,270.87,302.295,287.69,294.265
2024-01-12 22:05:54+00:00,,,,233.0525,208.59,173.18,201.87250000000003,207.6125,212.5775,201.17666666666665,209.35999999999999,212.245,198.4466666666667,207.20499999999998,201.5,195.21,195.1525,193.2525,189.3525,179.89666666666668,174.10666666666668,208.58,209.32,192.92,192.52,223.56,200.98,205.21,205.52,261.28,203.63,228.16,229.37,237.55,187.57,205.46,222.37,214.76,216.02,202.4,229.17,202.73,190.02,205.49,209.27,,199.31,193.86,210.14,193.5,206.9,214.15,191.93,185.16,200.8,209.12,208.72,199.09,199.16,203.41,212.39,,,,,,190.04,200.72,198.44,208.37,180.16,201.98,195.7,,,,,,,,,,,,,,175.56,209.76,192.72,190.63,195.19,199.79,205.38,202.69,190.54,197.01,205.72,216.02,203.06,204.49,216.14,193.98,192.9,203.07,206.38,209.42,204.68,193.27,201.49,203.92,195.02,207.35,213.67,182.87,201.51,183.48,198.71,199.34,189.82,182.25,178.05,191.77,,,,,186.99,184.58,188.7,196.78,189.73,,,,,,,,,,,,185.0,199.25,205.78,199.34,197.5,182.74,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-05 22:05:44+00:00,,,,231.45000000000002,189.29333333333332,169.75,192.4333333333333,198.63,202.12,200.40333333333334,199.4333333333333,203.11666666666667,198.03,198.59666666666666,189.87,185.48333333333335,188.47333333333336,186.29,184.48666666666668,178.96,172.66666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-02-13 22:05:53+00:00,,,,235.22500000000002,189.29333333333332,169.75,192.4333333333333,198.63,202.12,200.40333333333334,199.4333333333333,203.11666666666667,198.03,198.59666666666666,189.87,185.48333333333335,188.47333333333336,186.29,184.48666666666668,188.6175,180.555,228.45,232.12,201.15,206.25,216.54,222.91,186.71,201.79,210.96,217.64,221.92,210.7,211.85,208.53,206.49,204.35,208.91,206.74,209.08,208.44,208.0,210.72,213.19,208.99,205.75,204.05,204.85,202.38,204.86,203.48,201.5,203.98,208.21,204.1,205.02,207.67,209.46,212.09,212.77,208.17,196.52,167.99,186.86,194.09,192.69,205.79,202.4,199.23,200.96,198.14,192.95,196.89,192.92,195.47,195.31,192.49,201.15,,,,,,,,,179.36,182.24,181.83,179.7,185.85,188.82,192.62,199.82,188.54,206.38,204.97,196.1,204.16,197.47,191.63,193.55,193.95,189.53,191.93,191.17,192.16,193.29,191.58,186.06,185.67,186.95,187.34,186.78,181.18,178.62,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46,199.1,201.37,193.68,188.55,180.37,,,,,,,,,239.3,,,286.65,,,,,,,,,,,,,
2024-02-21 22:05:41+00:00,,,,236.565,183.27666666666664,168.38333333333333,193.08,198.19333333333336,201.11666666666667,200.81000000000003,199.25,203.06333333333336,198.23666666666668,200.12666666666664,190.24333333333334,187.42333333333332,189.62666666666667,186.8166666666667,185.28,188.7125,180.69750000000002,228.45,232.12,201.15,206.25,216.54,222.91,186.71,201.79,210.96,217.64,221.92,210.7,211.85,208.53,206.49,204.35,208.91,206.74,209.08,208.44,208.0,210.72,213.19,208.99,205.75,204.05,204.85,202.38,204.86,203.48,201.5,203.98,208.21,204.1,205.02,207.67,209.46,212.09,212.77,208.17,196.52,167.99,186.86,194.09,192.69,205.79,202.4,199.23,200.96,198.14,192.95,196.89,192.92,195.47,195.31,192.49,201.15,,,,,,,,,179.36,182.24,181.83,179.7,185.85,188.82,192.62,199.82,188.54,206.38,204.97,196.1,204.16,197.47,191.63,193.55,193.95,189.53,191.93,191.17,192.16,193.29,191.58,186.06,185.67,186.95,187.34,186.78,181.18,178.62,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46,199.1,201.37,193.68,188.55,180.37,,,,,,,,,239.3,,,286.65,,,,,,,,,,,,,
2024-02-28 22:11:48+00:00,,,,234.76,182.815,168.38333333333333,192.7275,197.9975,200.7125,200.45499999999998,198.97500000000002,203.03,197.94,199.505,190.405,187.2325,189.22,187.10000000000002,185.10750000000002,186.598,179.22600000000003,228.45,232.12,201.15,206.25,216.54,222.91,186.71,201.79,210.96,217.64,221.92,210.7,211.85,208.53,206.49,204.35,208.91,206.74,209.08,208.44,208.0,210.72,213.19,208.99,205.75,204.05,204.85,202.38,204.86,203.48,201.5,203.98,208.21,204.1,205.02,207.67,209.46,212.09,212.77,208.17,196.52,167.99,186.86,194.09,192.69,205.79,202.4,199.23,200.96,198.14,192.95,196.89,192.92,195.47,195.31,192.49,201.15,,,,,,,,,179.36,182.24,181.83,179.7,185.85,188.82,192.62,199.82,188.54,206.38,204.97,196.1,204.16,197.47,191.63,193.55,193.95,189.53,191.93,191.17,192.16,193.29,191.58,186.06,185.67,186.95,187.34,186.78,181.18,178.62,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46,199.1,201.37,193.68,188.55,180.37,,,,,,,,,239.3,,,286.65,,,,,,,,,,,,,
2024-02-29 22:05:47+00:00,,,,234.76,182.815,168.38333333333333,193.878,196.998,201.14600000000002,200.81199999999998,199.652,203.31,198.388,199.64399999999998,190.77,187.454,189.598,187.44400000000002,185.44400000000002,185.47166666666666,178.60333333333335,228.45,232.12,201.15,206.25,216.54,222.91,186.71,201.79,210.96,217.64,221.92,210.7,211.85,208.53,206.49,204.35,208.91,206.74,209.08,208.44,208.0,210.72,213.19,208.99,205.75,204.05,204.85,202.38,204.86,203.48,201.5,203.98,208.21,204.1,205.02,207.67,209.46,212.09,212.77,208.17,196.52,167.99,186.86,194.09,192.69,205.79,202.4,199.23,200.96,198.14,192.95,196.89,192.92,195.47,195.31,192.49,201.15,,,,,,,,,179.36,182.24,181.83,179.7,185.85,188.82,192.62,199.82,188.54,206.38,204.97,196.1,204.16,197.47,191.63,193.55,193.95,189.53,191.93,191.17,192.16,193.29,191.58,186.06,185.67,186.95,187.34,186.78,181.18,178.62,,,,,,,,,,,,,,,,,,,,,,,,,,,182.46,199.1,201.37,193.68,188.55,180.37,,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-05-10 22:11:24+00:00,,,,238.38333333333333,182.815,168.38333333333333,200.635,196.998,201.14600000000002,200.81199999999998,205.84833333333336,209.08833333333334,198.388,199.64399999999998,190.77,187.454,189.598,187.44400000000002,191.83666666666667,185.47166666666666,178.60333333333335,221.315,220.445,203.39,206.825,213.445,220.095,197.505,202.51,211.185,220.58499999999998,226.79,218.175,223.75,213.05,211.61,207.345,206.7,207.03,207.465,208.67000000000002,212.76999999999998,211.3,210.32,210.495,213.225,212.675,207.1,210.60500000000002,213.41000000000003,211.37,207.76999999999998,206.45,207.56,209.84,209.895,213.095,216.015,213.525,217.85500000000002,214.945,206.555,189.96,183.93,204.095,204.315,211.68,211.26,204.385,205.69,201.83499999999998,193.475,197.785,196.165,195.89,197.60500000000002,195.16500000000002,198.8,190.93,192.43,190.36,190.41,190.86,183.6,188.49,195.34,187.66500000000002,188.405,190.445,189.39,193.745,193.615,197.10500000000002,203.345,194.14999999999998,203.14999999999998,203.435,203.405,207.7,201.68,198.115,198.85500000000002,203.725,199.17000000000002,200.265,200.74,199.985,195.83499999999998,194.87,191.765,191.02999999999997,192.045,191.085,193.45499999999998,186.41500000000002,183.845,193.27,187.08,183.06,179.69,176.96,176.52,181.34,187.07,187.69,185.5,186.29,194.09,188.73,194.02,187.34,183.3,183.93,183.17,184.4,,,,,,,173.02,192.03500000000003,200.115,204.97,196.465,192.04000000000002,182.94,,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
2024-05-11 22:04:51+00:00,,,,237.19,184.552,168.38333333333333,200.635,196.75333333333333,200.96833333333333,200.40666666666667,205.84833333333336,207.78714285714287,197.83333333333334,198.6533333333333,190.335,187.10666666666665,188.77333333333334,187.04833333333332,191.83666666666667,184.3114285714286,177.36142857142858,221.315,220.445,203.39,206.825,213.445,220.095,197.505,202.51,211.185,220.58499999999998,226.79,218.175,223.75,213.05,211.61,207.345,206.7,207.03,207.465,208.67000000000002,212.76999999999998,211.3,210.32,210.495,213.225,212.675,207.1,210.60500000000002,213.41000000000003,211.37,207.76999999999998,206.45,207.56,209.84,209.895,213.095,216.015,213.525,217.85500000000002,214.945,206.555,189.96,183.93,204.095,204.315,211.68,211.26,204.385,205.69,201.83499999999998,193.475,197.785,196.165,195.89,197.60500000000002,195.16500000000002,198.8,190.93,192.43,190.36,190.41,190.86,183.6,188.49,195.34,187.66500000000002,188.405,190.445,189.39,193.745,193.615,197.10500000000002,203.345,194.14999999999998,203.14999999999998,203.435,203.405,207.7,201.68,198.115,198.85500000000002,203.725,199.17000000000002,200.265,200.74,199.985,195.83499999999998,194.87,191.765,191.02999999999997,192.045,191.085,193.45499999999998,186.41500000000002,183.845,193.27,187.08,183.06,179.69,176.96,176.52,181.34,187.07,187.69,185.5,186.29,194.09,188.73,194.02,187.34,183.3,183.93,183.17,184.4,,,,,,,173.02,192.03500000000003,200.115,204.97,196.465,192.04000000000002,182.94,,,,,,,,,239.3,,,286.65,,,,321.13,,,,,,,,,
