dates,satname,nzd0119-0000,nzd0119-0001,nzd0119-0002,nzd0119-0003,nzd0119-0004,nzd0119-0005,nzd0119-0006,nzd0119-0007,nzd0119-0008,nzd0119-0009,nzd0119-0010,nzd0119-0011,nzd0119-0012,nzd0119-0013,nzd0119-0014,nzd0119-0015,nzd0119-0016,nzd0119-0017,nzd0119-0018,nzd0119-0019,nzd0119-0020,nzd0119-0021,nzd0119-0022,nzd0119-0023,nzd0119-0024,nzd0119-0025,nzd0119-0026,nzd0119-0027,nzd0119-0028,nzd0119-0029,nzd0119-0030,nzd0119-0031,nzd0119-0032,nzd0119-0033,nzd0119-0034,nzd0119-0035,nzd0119-0036,nzd0119-0037,nzd0119-0038,nzd0119-0039,nzd0119-0040,nzd0119-0041,nzd0119-0042,nzd0119-0043,nzd0119-0044,nzd0119-0045,nzd0119-0046,nzd0119-0047,nzd0119-0048,nzd0119-0049,nzd0119-0050,nzd0119-0051,nzd0119-0052,nzd0119-0053,nzd0119-0054,nzd0119-0055,nzd0119-0056,nzd0119-0057,nzd0119-0058,nzd0119-0059,nzd0119-0060,nzd0119-0061,nzd0119-0062,nzd0119-0063,nzd0119-0064,nzd0119-0065,nzd0119-0066,nzd0119-0067,nzd0119-0068,nzd0119-0069,nzd0119-0070,nzd0119-0071,nzd0119-0072,nzd0119-0073,nzd0119-0074,nzd0119-0075,nzd0119-0076,nzd0119-0077,nzd0119-0078,nzd0119-0079,nzd0119-0080,nzd0119-0081,nzd0119-0082,nzd0119-0083,nzd0119-0084,nzd0119-0085,nzd0119-0086,nzd0119-0087,nzd0119-0088,nzd0119-0089,nzd0119-0090,nzd0119-0091,nzd0119-0092,nzd0119-0093,nzd0119-0094,nzd0119-0095,nzd0119-0096,nzd0119-0097,nzd0119-0098,nzd0119-0099,nzd0119-0100,nzd0119-0101,nzd0119-0102,nzd0119-0103,nzd0119-0104,nzd0119-0105,nzd0119-0106,nzd0119-0107,nzd0119-0108,nzd0119-0109,nzd0119-0110,nzd0119-0111,nzd0119-0112,nzd0119-0113,nzd0119-0114,nzd0119-0115,nzd0119-0116,nzd0119-0117,nzd0119-0118,nzd0119-0119,nzd0119-0120,nzd0119-0121,nzd0119-0122,nzd0119-0123,nzd0119-0124,nzd0119-0125,nzd0119-0126,nzd0119-0127,nzd0119-0128,nzd0119-0129,nzd0119-0130,nzd0119-0131,nzd0119-0132,nzd0119-0133,nzd0119-0134,nzd0119-0135,nzd0119-0136,nzd0119-0137,nzd0119-0138,nzd0119-0139,nzd0119-0140,nzd0119-0141,nzd0119-0142,nzd0119-0143,nzd0119-0144,nzd0119-0145,nzd0119-0146,nzd0119-0147,nzd0119-0148,nzd0119-0149,nzd0119-0150,nzd0119-0151,nzd0119-0152,nzd0119-0153,nzd0119-0154,nzd0119-0155,nzd0119-0156,nzd0119-0157,nzd0119-0158,nzd0119-0159,nzd0119-0160,nzd0119-0161,nzd0119-0162,nzd0119-0163,nzd0119-0164,nzd0119-0165,nzd0119-0166,nzd0119-0167,nzd0119-0168,nzd0119-0169,nzd0119-0170,nzd0119-0171,nzd0119-0172
2017-03-05 22:05:27.019000,L8,428.55,499.83,443.17,213.85,181.00,,191.09,200.32,202.60,199.16,198.10,198.56,194.12,191.52,185.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-04-06 22:05:10.007000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.12,522.54,521.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.28,500.09,268.74,274.60,345.83,416.27,339.26,300.76,209.78,206.65,407.98
2017-05-08 22:04:59.325000,L8,492.40,549.35,487.51,276.20,261.96,238.36,212.25,215.05,219.73,210.53,211.64,215.44,214.56,206.68,207.72,205.70,206.16,250.88,246.21,248.15,207.31,183.23,225.80,228.23,222.76,185.09,213.47,178.12,185.13,194.48,196.41,202.89,197.78,190.33,183.37,180.94,172.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.03,489.72,535.85,,,,,497.11,480.44,494.96,486.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.09,229.28,215.65,209.64,199.02,194.65,,187.23,185.94,181.18,186.23,184.51,185.79,182.11,,,,,,,,,,,,,,,,
2017-05-24 22:05:10.453000,L8,533.03,454.11,468.40,365.31,369.30,184.53,186.86,233.02,270.09,214.89,219.19,200.61,214.39,201.32,188.40,195.99,201.29,198.01,187.86,177.64,173.41,,,,,,,,,,186.15,196.76,190.82,192.54,186.38,177.26,,,,,,,,,,,,,,,,459.31,,,171.90,237.85,243.71,251.89,264.14,350.44,366.44,,,,,357.64,321.63,292.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-16 22:11:31.847000,L8,469.99,513.63,459.20,271.76,231.79,233.53,230.22,239.14,234.34,229.87,235.16,231.58,242.43,231.81,215.32,227.90,227.00,221.44,218.55,226.53,206.32,199.29,204.81,201.24,198.96,203.55,196.33,194.31,200.29,208.03,216.18,223.48,254.71,240.02,215.26,204.74,201.92,203.72,208.62,204.49,200.35,200.42,200.84,204.56,195.50,194.85,205.54,199.89,198.85,200.27,187.15,189.64,186.86,188.44,195.36,198.63,194.70,197.75,197.07,191.63,199.26,184.79,188.55,,171.57,180.31,188.04,198.69,215.43,209.99,204.34,204.21,181.82,,,,,,,,,,,,,,,,176.16,181.45,183.94,184.74,195.58,186.82,195.22,191.57,193.04,199.86,188.62,193.26,184.14,188.19,188.86,183.18,187.81,182.91,183.26,188.70,,185.33,192.10,186.40,192.47,179.35,185.18,177.69,,,,,,,,,,,,179.56,177.63,190.24,182.37,182.14,178.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-06-25 22:05:23.687000,L8,449.76,530.58,492.89,276.57,243.93,250.01,249.71,251.98,256.00,328.90,248.61,251.60,280.27,281.39,284.97,231.43,239.40,236.96,260.38,236.96,233.17,274.51,240.29,228.22,235.83,238.64,241.23,294.73,247.85,229.39,254.91,314.94,292.81,222.49,220.62,230.40,235.69,234.32,211.47,222.32,257.38,209.43,218.14,222.49,222.91,209.63,203.49,220.58,234.10,200.83,195.95,205.36,215.44,207.89,206.26,208.31,206.59,211.95,215.25,215.83,225.62,211.07,184.44,,184.19,212.24,236.88,255.72,230.37,266.69,207.26,198.35,204.81,200.42,192.43,197.90,202.28,219.07,188.33,193.89,205.54,198.67,183.39,217.52,201.37,239.95,205.13,225.18,204.47,194.85,197.46,195.31,206.17,202.22,197.60,248.38,252.13,205.08,209.20,230.30,228.29,198.57,200.79,219.24,215.10,201.70,214.10,236.18,208.53,225.61,214.25,202.66,194.83,208.17,251.82,248.29,205.26,197.63,220.27,264.47,254.55,222.48,242.81,209.14,194.49,177.03,196.27,183.98,197.62,226.88,206.11,184.05,180.70,,,,,,,,,,,202.68,223.69,206.31,222.63,228.13,177.30,,183.33,230.78,235.80,192.54,194.37,506.10,484.61,229.07,190.48,238.62,257.13,186.91,,,515.93,514.06,436.02,,,,,,
2017-07-11 22:05:26.464000,L8,434.13,495.99,433.13,233.55,200.89,174.35,194.58,203.24,200.09,198.92,192.65,200.63,194.47,193.00,183.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.97,437.92,487.55,498.11,,,,,,,,,,,,,,,,,,,,,,,,,,,278.13,362.65,385.81,,,,,,,,,255.43,282.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-07-18 22:11:40.412000,L8,487.37,499.80,441.58,234.00,200.39,177.10,196.07,205.75,204.40,201.08,204.62,202.65,198.40,195.32,189.58,194.02,191.64,185.48,186.41,177.97,171.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.24
2017-08-03 22:11:47.949000,L8,493.23,483.87,423.02,235.99,184.35,164.68,194.61,202.35,200.75,197.08,196.19,199.43,194.55,192.43,190.46,186.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-08-28 22:05:44.051000,L8,438.65,432.42,390.47,,,486.39,509.63,,,,,,,,203.73,199.44,262.45,290.97,178.52,,427.63,420.78,,,438.92,431.63,491.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-09-13 22:05:44.459000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,296.60,384.36,454.24,299.83,457.81,445.58,,,,,,,,,539.93,473.44,533.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-02 22:05:46.939000,L8,487.88,494.41,469.13,243.52,184.97,173.14,195.21,205.12,206.58,201.20,202.82,203.12,199.27,200.84,195.43,195.09,192.61,189.66,188.25,181.18,174.43,,,,,,,,,175.60,183.98,194.76,187.33,184.69,175.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.23,327.42,260.72,,,,,
2017-12-18 22:05:49.621000,L8,,,,,,,,293.85,456.56,248.13,247.71,260.12,249.37,248.66,246.76,242.51,256.62,255.11,240.73,247.51,234.27,220.69,232.53,229.27,215.64,214.15,215.99,217.42,220.09,228.21,223.08,235.66,251.82,224.48,217.68,219.96,217.41,212.22,208.98,218.14,240.10,216.29,229.21,238.69,221.75,230.42,223.82,246.36,246.04,205.54,203.03,211.93,211.27,204.50,223.25,216.39,209.93,211.21,222.56,209.65,211.29,198.13,197.58,191.35,204.38,215.49,211.90,212.28,206.94,209.47,209.69,205.16,209.40,206.80,203.59,208.86,206.26,190.42,187.96,188.91,189.83,191.26,188.56,185.01,191.06,191.50,195.82,194.67,196.31,199.18,202.82,202.09,204.37,207.47,192.51,206.76,199.52,207.06,324.39,239.79,266.28,310.57,371.19,301.25,384.33,406.20,200.81,201.09,225.94,194.44,194.60,198.57,191.58,210.55,201.41,187.83,193.83,191.47,182.14,180.21,179.71,,,,,,176.00,178.65,193.37,193.37,187.77,211.34,178.12,,,,,,,,,,178.07,200.68,212.00,202.61,193.28,190.66,180.54,179.41,179.00,192.56,,,,,,,,,,,,,,272.12,264.97,265.29,,,,,
2018-01-10 22:11:54.118000,L8,529.10,528.97,499.95,288.69,257.84,242.22,248.22,251.10,256.83,213.15,214.89,213.65,262.51,264.09,283.37,258.87,254.42,281.28,214.92,263.09,263.48,257.83,245.58,252.80,230.55,233.44,236.65,242.52,179.16,181.09,193.80,200.15,196.27,194.57,190.58,183.35,179.87,188.51,226.93,225.58,229.93,233.52,205.82,229.54,522.30,500.67,482.45,495.84,517.31,219.92,215.31,211.12,209.21,211.08,216.83,223.41,182.53,187.50,182.20,210.41,226.06,223.85,259.04,263.56,240.58,224.89,224.86,224.43,221.90,237.52,240.15,236.11,224.25,231.28,234.51,225.71,220.62,219.85,222.00,204.50,219.53,205.32,204.01,212.86,201.56,201.00,202.59,207.65,207.90,206.62,208.04,209.01,211.00,208.07,205.37,208.98,209.90,211.01,211.41,209.08,204.96,204.57,206.70,209.13,211.10,204.24,204.24,206.04,208.63,211.26,206.79,199.76,200.25,200.56,199.78,202.29,195.30,195.49,190.03,187.43,187.72,182.59,183.63,187.41,188.68,192.78,184.22,190.70,196.08,203.49,199.43,193.84,196.27,193.36,186.03,182.27,179.23,,,,,170.43,198.29,205.11,224.03,213.50,204.25,197.09,202.51,201.31,193.32,186.39,188.76,189.59,184.05,185.55,184.62,181.81,182.50,190.07,190.26,199.12,190.57,191.66,183.36,190.16,182.29,178.47,182.92,181.76,186.30,173.42,
2018-01-19 22:05:38.704000,L8,441.45,468.92,366.71,249.53,220.04,214.54,214.98,217.71,234.66,199.19,207.24,205.23,202.05,201.09,198.21,194.80,196.14,190.81,188.35,178.10,173.04,,,,,,,,,173.31,184.83,193.43,186.76,182.62,177.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.37,354.12,307.92,277.71,509.96,416.37,317.92,,,,,,,,,,,326.08,401.17,234.28,223.97,208.33,,211.17,235.14,246.96,286.56,330.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.34,289.18
2018-01-26 22:11:45.215000,L8,496.52,532.11,476.50,452.01,257.40,245.78,245.16,256.26,265.01,281.60,282.03,263.16,257.49,260.31,254.72,256.62,255.69,255.25,372.33,465.07,319.98,311.59,318.15,352.52,402.11,511.00,258.74,403.25,455.12,243.25,477.74,351.12,247.63,275.64,281.81,236.02,263.61,228.73,379.75,381.55,458.08,400.42,269.56,267.66,259.81,235.44,235.02,262.83,260.32,267.59,225.79,248.19,219.09,227.73,259.85,254.78,238.24,274.67,274.96,260.75,244.61,268.67,265.96,265.72,269.60,268.51,522.10,376.88,302.58,298.59,,,,,450.33,440.34,296.48,353.36,293.75,289.17,281.36,277.28,417.18,495.11,522.90,453.45,452.39,214.55,230.17,256.75,263.57,269.49,260.04,231.66,232.00,266.44,268.89,281.28,274.04,269.74,277.78,260.80,259.75,247.63,250.86,254.28,228.67,255.37,217.84,215.56,212.26,207.31,210.15,203.94,203.75,199.41,203.73,206.86,214.12,297.25,321.11,303.67,233.49,194.51,202.93,209.41,242.98,220.12,392.81,406.94,349.51,288.44,346.56,378.43,497.93,470.30,302.94,464.93,,239.07,522.73,341.09,472.24,458.61,321.52,324.98,,,302.50,221.64,391.23,495.38,491.54,196.85,199.70,202.48,194.66,205.08,209.47,205.79,201.02,205.30,204.78,306.16,347.95,307.67,435.43,482.87,,,512.60,519.97,554.17
2018-02-04 22:05:29.733000,L8,421.79,471.16,392.97,238.10,182.73,175.08,193.56,201.75,200.89,196.80,199.83,202.41,197.02,199.97,185.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.22,382.23,416.87,454.24,,,256.68,236.51,309.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.82,288.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.14,438.28,,397.84,304.43,234.82,301.50,246.62
2018-02-20 22:05:24.255000,L8,431.61,476.00,349.24,232.38,179.13,,188.37,196.25,189.57,189.10,193.93,199.54,195.03,194.47,183.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08 22:05:15.942000,L8,430.06,472.62,390.06,239.97,181.17,,191.21,196.19,205.96,199.85,200.68,196.83,199.99,203.63,183.00,434.70,435.55,,,439.86,446.89,460.88,405.50,480.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31 22:11:15.901000,L8,431.67,470.76,357.53,223.01,179.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.40,361.57,310.14,322.13,356.80,412.48,391.52,,,,,,,,,413.63,434.32,,,,,,,,405.37,440.63,401.81,496.13,470.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.79,309.37,339.10,348.48,346.23,,,,
2018-04-09 22:05:00.233000,L8,432.65,489.03,476.54,234.14,203.20,176.59,195.10,206.13,209.22,203.01,202.83,204.61,201.19,202.59,196.76,197.07,194.30,192.25,191.19,182.32,178.44,172.46,,,,,,,174.11,177.70,185.98,193.48,187.09,184.63,177.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.71,429.11,474.14,480.96,469.12,,,,,,,,,,360.72,401.59,340.63,401.20,527.90,446.94,270.94,394.25,,,,,,,,,,,,,,,,,,,,,,210.15,229.93,239.92,226.53,226.09,179.66,,363.71,456.87,483.98,479.25,523.84,473.38,,,,,,,,,,,,,,,,414.25,411.03,,,,,358.58,383.68,391.19,382.43,316.03,,,,,,,,,,,,,,,,,,,517.91,476.98,545.84,,397.76
2018-04-16 22:11:06.667000,L8,373.62,299.98,522.69,403.64,513.25,,315.95,504.26,215.47,198.47,,,,,,191.42,189.94,187.86,185.44,175.70,175.91,,,,,,,,,,,,,525.16,236.18,395.46,395.94,379.31,,228.42,277.55,408.59,437.50,462.14,431.61,310.26,335.73,360.56,367.78,429.18,403.36,419.61,420.16,278.46,332.71,356.06,258.23,299.26,245.85,324.42,320.80,355.78,360.75,403.35,257.89,441.99,,,,,,,,,,,,,,,214.16,322.22,222.75,280.25,338.04,530.86,516.67,421.61,208.80,335.73,333.39,302.55,342.75,396.07,450.91,340.02,355.49,333.62,,466.19,460.99,456.47,498.96,359.58,458.47,,,,,240.85,304.79,,,,,,,,185.88,288.38,283.15,315.17,338.58,314.06,,504.43,526.39,404.82,,,,507.76,488.33,458.30,350.13,314.63,,,,463.87,412.69,444.91,514.36,535.30,534.45,519.12,316.63,434.95,478.34,,,,,,,,,,,,,,418.52,496.96,498.09,383.73,344.96,371.42,423.36,549.04,,329.38,401.99
2018-05-02 22:10:57.873000,L8,432.58,461.42,337.64,225.02,177.18,,190.89,198.94,194.39,195.28,194.79,200.09,193.67,194.63,188.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404.09,,,,,,,,,,,,,,,494.27,538.24,505.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.47,494.49,386.46,372.38,454.30,410.46,402.45,258.11,252.80,301.30,,,,,
2018-06-28 22:04:40.307000,L8,429.49,495.44,357.69,235.16,178.91,,191.51,201.76,197.85,199.87,192.94,199.18,195.56,195.01,184.80,180.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.62,221.49,243.92
2018-07-05 22:10:54.795000,L8,440.19,493.18,429.10,242.95,180.37,,194.91,201.79,203.69,200.80,197.01,201.68,196.95,199.29,189.98,191.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-06 22:11:10.291000,L8,463.96,487.10,398.37,238.04,182.91,183.48,191.28,198.27,200.49,196.57,196.55,198.40,191.94,194.87,194.87,188.24,187.71,188.19,183.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:05:11.322000,L8,,,,,,,,,,,174.50,186.35,282.99,194.51,179.68,,,,,,,,,,,,,,,,,,,,,,,,443.26,447.31,432.88,493.15,504.46,491.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-07 22:11:24.397000,L8,505.62,494.76,438.89,231.03,180.54,,189.84,197.63,196.60,195.87,195.74,199.14,195.16,199.23,190.46,190.29,187.57,186.45,185.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-09-16 22:05:15.874000,L8,423.54,484.09,409.49,222.95,181.95,185.60,192.63,199.84,200.65,202.59,204.38,201.73,205.79,207.53,203.36,199.37,195.79,194.22,190.40,183.57,178.73,,,,,,,,,175.56,185.45,193.89,186.21,185.28,180.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-02 22:05:23.291000,L8,432.14,505.70,448.91,233.95,181.22,,190.53,198.95,202.76,199.84,199.83,201.40,199.11,201.57,195.29,191.43,192.38,189.01,185.70,176.35,172.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-18 22:05:29.751000,L8,435.20,502.04,458.27,223.65,183.40,,190.93,199.01,203.08,200.37,199.81,201.98,198.63,202.93,195.70,191.56,193.86,189.67,187.99,178.60,174.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-25 22:11:42.546000,L8,431.17,495.32,432.58,224.17,182.35,170.79,,,,,,,,,,,188.53,199.37,193.91,224.36,233.67,,246.34,271.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-11-03 22:05:33.462000,L8,493.54,523.66,488.30,228.19,181.93,,188.65,199.37,203.76,200.15,198.84,200.19,198.44,203.15,193.38,190.75,193.58,190.46,187.04,176.89,174.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21 22:05:30.731000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.47,256.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-06 22:05:29.894000,L8,435.35,495.64,420.40,218.99,181.98,,190.41,200.41,199.26,194.07,188.47,202.25,199.32,,,,,,,,,,,,,,,,,172.46,185.51,191.07,182.03,180.40,174.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.69,399.12,426.83,401.97,503.90,532.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:05:26.296000,L8,410.74,299.35,342.83,295.11,492.32,,,,,,,,,,,,,,,,,,,,,,,,172.81,174.17,185.31,193.86,186.75,184.20,178.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.58,301.88,288.94,322.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.99,301.67,437.51,389.90,395.87,376.38,,,,,,,,,,,,,339.66
2019-02-14 22:11:33.473000,L8,482.52,483.05,423.30,205.77,183.20,,189.32,198.95,204.63,202.16,202.07,202.93,201.78,201.10,196.21,193.53,193.02,188.09,186.22,179.86,174.66,,,,174.54,226.91,229.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.04,527.29,,,,,520.93,531.18
2019-03-02 22:11:29.304000,L8,484.19,473.60,430.26,213.02,180.39,,192.46,200.36,204.83,199.67,200.64,202.61,199.84,200.16,198.17,196.46,193.84,191.16,187.71,179.55,174.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-04-12 22:05:06.784000,L8,423.05,493.26,426.79,216.26,179.61,,190.08,199.79,201.32,196.30,200.26,201.98,197.35,202.75,189.75,171.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
