dates,satname,nzd0346-0000,nzd0346-0001,nzd0346-0002,nzd0346-0003,nzd0346-0011,nzd0346-0004,nzd0346-0005,nzd0346-0006,nzd0346-0007,nzd0346-0008,nzd0346-0009,nzd0346-0010
2006-07-22 21:54:10.491000,L5,330.04,342.95,325.66,326.04,,340.57,348.61,345.36,335.05,331.81,327.58,300.10
2006-09-01 21:48:31.320000,L5,352.47,360.50,349.71,355.27,,357.26,367.18,361.38,352.69,348.22,342.96,333.06
2006-09-17 21:48:42.941000,L5,351.77,362.91,344.95,357.64,,366.89,370.20,371.80,357.36,352.54,343.15,333.48
2006-11-20 21:49:20.699000,L5,325.32,320.04,291.62,306.06,,317.78,330.62,328.95,324.23,324.75,319.20,
2006-12-06 21:49:29.117000,L5,330.06,326.81,302.19,320.16,,331.95,341.26,341.80,341.57,336.34,328.48,304.77
2007-02-08 21:49:50.615000,L5,366.82,357.06,342.70,349.04,,355.75,357.28,349.20,356.13,350.76,342.70,332.29
2011-01-25 21:50:59.151000,L5,334.95,330.12,294.45,327.34,,320.09,300.64,304.02,303.96,302.70,297.43,293.20
2013-05-31 21:56:55.601000,L8,,,,278.71,,303.75,311.33,309.09,292.09,285.87,284.40,
2013-07-25 22:02:37.865000,L8,326.65,327.57,329.77,330.47,,333.19,340.05,333.49,323.34,321.07,317.48,309.37
2013-07-25 22:03:01.828000,L8,319.11,318.48,278.24,320.15,,325.76,334.74,324.30,313.69,313.29,309.88,
2013-10-29 22:02:22.230000,L8,349.17,339.77,338.69,338.21,,346.82,349.41,347.08,346.69,341.87,331.99,289.03
2013-10-29 22:02:46.185000,L8,348.91,339.66,338.18,337.81,,346.60,349.32,347.09,346.46,341.28,331.14,287.06
2013-11-14 22:02:21.400000,L8,313.39,303.90,277.33,314.84,,323.46,330.02,328.78,309.43,321.75,315.68,
2013-11-14 22:02:45.355000,L8,315.13,338.79,279.97,321.47,,326.32,334.65,332.35,314.42,328.18,320.43,
2013-11-30 22:02:16.559000,L8,350.76,313.34,283.40,321.14,,340.75,342.07,344.39,361.38,323.31,331.47,
2013-11-30 22:02:40.518000,L8,350.90,313.48,283.68,321.22,,340.63,342.15,344.00,360.92,323.27,331.16,
2014-02-02 22:01:41.567000,L8,303.63,280.33,253.34,296.94,,318.70,318.49,320.98,304.04,302.52,297.29,
2014-02-02 22:02:05.518000,L8,,,,291.64,,316.45,314.35,312.05,297.79,297.25,292.00,
2014-02-18 22:01:51.922000,L8,303.84,287.37,263.10,299.17,,312.80,320.31,317.13,307.04,305.79,299.17,
2014-03-06 22:01:13.234000,L8,308.79,294.58,265.83,298.50,,309.37,315.04,312.90,309.45,305.12,297.84,
2014-03-06 22:01:37.193000,L8,329.80,324.51,305.10,316.67,,324.17,325.84,326.24,327.48,333.30,324.78,312.74
2014-08-13 22:00:42.730000,L8,334.94,332.25,317.31,334.96,,339.61,341.90,341.27,332.09,337.30,322.83,300.54
2014-08-13 22:01:06.684000,L8,337.39,334.15,331.20,336.76,,341.12,345.29,343.18,334.42,339.12,325.11,302.17
2014-09-14 22:01:11.669000,L8,339.31,329.97,322.17,329.69,,331.95,338.95,380.29,337.01,327.96,317.96,284.36
2014-11-01 22:00:50.529000,L8,344.41,341.54,329.88,336.46,,343.35,348.14,342.06,332.19,334.52,322.66,259.95
2014-11-01 22:01:14.483000,L8,344.65,341.74,329.90,336.65,,343.68,348.37,342.43,332.50,334.68,323.12,296.46
2014-11-17 22:00:50.637000,L8,345.74,339.66,334.24,342.24,,343.98,344.99,340.64,336.10,335.34,326.29,301.06
2014-11-17 22:01:14.600000,L8,345.02,338.77,332.37,341.42,,343.37,344.77,340.06,335.46,334.59,325.72,297.53
2015-01-04 22:00:41.874000,L8,309.21,293.54,270.97,300.77,,315.96,317.57,309.65,304.98,295.30,302.25,
2015-01-04 22:01:05.828000,L8,310.12,295.61,273.45,303.65,,320.23,321.46,310.98,306.79,297.99,304.83,
2015-03-09 22:00:18.465000,L8,312.19,307.21,274.78,325.01,,317.40,319.06,310.12,302.71,298.79,296.11,287.71
2015-03-09 22:00:42.428000,L8,312.38,307.68,274.50,324.91,,317.78,318.69,310.06,302.69,298.82,295.69,288.11
2015-05-12 21:59:40.983000,L8,323.25,329.93,305.12,323.72,,325.23,334.21,330.34,326.36,332.58,322.93,
2015-05-12 22:00:04.946000,L8,322.77,329.26,295.97,322.59,,324.74,332.37,329.40,324.00,330.19,319.31,
2015-05-28 21:59:43.617000,L8,327.66,328.55,295.42,320.70,,321.37,334.18,333.33,331.94,330.94,320.75,
2015-05-28 22:00:07.580000,L8,310.38,313.45,273.95,294.29,,311.62,323.88,314.94,307.15,305.95,297.87,
2015-06-13 21:59:55.847000,L8,329.96,329.11,293.48,333.02,,332.75,331.96,329.78,332.46,332.04,327.85,
2015-06-13 22:00:19.815000,L8,335.66,331.91,299.33,335.28,,335.60,334.40,334.16,335.50,335.36,334.55,
2015-06-29 22:00:02.432000,L8,,,,,,279.61,308.98,300.93,293.74,287.27,283.55,
2015-06-29 22:00:26.396000,L8,,,,272.36,,299.51,313.71,306.28,297.50,292.52,288.33,
2015-07-15 22:00:12.360000,L8,314.61,320.90,285.76,324.10,,331.45,330.85,329.31,316.86,317.01,307.28,
2015-07-15 22:00:36.323000,L8,,,,,,,322.08,317.98,308.49,300.25,295.90,
2015-07-31 22:00:40.324000,L8,313.74,315.80,281.33,300.39,,319.08,331.15,324.12,318.15,316.65,310.56,
2015-08-16 22:00:22.731000,L8,323.48,322.28,284.64,301.76,,318.62,326.97,322.73,308.46,313.78,305.23,
2015-08-16 22:00:46.699000,L8,352.58,343.64,338.39,342.13,,333.39,337.93,336.02,326.93,330.67,321.47,329.43
2015-09-17 22:01:00.336000,L8,338.57,331.66,329.48,332.23,,333.78,333.05,322.75,326.56,319.84,332.89,
2015-12-06 22:00:46.946000,L8,318.67,308.52,278.73,316.52,,322.58,318.86,317.08,309.90,314.42,313.29,
2015-12-06 22:01:10.909000,L8,333.10,322.51,291.64,334.88,,333.89,326.71,324.19,318.68,321.85,317.46,
2016-02-08 22:01:03.169000,L8,310.96,310.56,276.29,333.19,,326.41,315.66,318.94,303.16,305.29,308.29,
2016-02-24 22:00:32.934000,L8,309.79,315.77,273.89,325.56,,319.38,329.87,309.64,299.52,294.22,292.06,
2016-02-24 22:00:56.902000,L8,309.63,307.45,270.85,322.10,,317.18,311.07,308.41,298.41,293.31,290.79,
2016-03-27 22:00:21.157000,L8,317.58,328.64,284.17,324.13,,325.57,316.58,311.56,319.26,327.20,318.60,308.48
2016-03-27 22:00:45.116000,L8,323.71,332.09,327.98,328.46,319.73,330.32,325.39,317.63,325.48,332.88,322.74,317.14
2016-04-28 22:00:13.508000,L8,311.44,312.73,275.67,301.54,,316.37,318.35,312.67,310.47,301.23,293.44,
2016-04-28 22:00:37.466000,L8,311.85,311.27,275.34,301.19,,316.31,318.52,313.03,309.48,301.75,293.76,
2016-05-07 21:54:27.379000,L8,311.52,312.08,273.68,301.61,,315.33,320.17,315.30,307.93,299.94,293.70,
2016-06-15 22:00:21.016000,L8,,,,,,,305.89,299.06,293.65,287.76,282.24,
2016-06-15 22:00:44.975000,L8,,,,,,,307.29,299.87,294.76,288.74,282.99,
2016-07-01 22:00:54.396000,L8,,286.89,269.60,286.48,,311.51,323.26,317.25,307.62,303.78,296.36,
2016-11-22 22:01:23.648000,L8,353.94,343.55,335.73,338.35,,333.34,336.66,333.76,322.20,323.10,320.99,312.88
2017-01-09 22:00:50.195000,L8,310.66,308.15,274.60,323.29,,332.03,333.00,332.60,328.77,328.36,317.09,
2017-01-09 22:01:14.158000,L8,310.15,306.93,272.79,321.81,,330.41,332.54,332.13,328.25,327.76,315.64,
2017-01-25 22:01:08.707000,L8,,,,284.67,,306.81,323.42,320.33,307.03,303.19,295.67,
2017-02-10 22:00:36.499000,L8,307.55,301.85,271.67,322.15,,324.41,327.55,322.52,316.27,324.60,314.23,
2017-02-10 22:01:00.454000,L8,302.60,287.22,258.11,302.44,,317.75,318.63,315.22,305.24,313.25,303.33,
2017-03-30 22:00:38.167000,L8,313.31,315.57,278.27,311.11,,321.76,327.59,319.23,314.79,313.29,311.18,
2017-04-15 22:00:06.096000,L8,321.75,319.97,307.46,321.63,,324.94,380.20,357.17,350.93,327.32,324.85,302.89
2017-04-15 22:00:30.050000,L8,321.65,319.47,304.22,320.65,,324.13,334.84,355.25,349.57,326.40,323.31,293.91
2017-05-01 21:59:55.729000,L8,325.13,332.25,377.74,331.32,,351.98,354.39,360.50,333.43,330.99,325.13,300.30
2017-05-01 22:00:19.697000,L8,316.50,323.99,291.42,307.50,,315.75,325.12,321.99,328.77,317.89,313.72,283.89
2017-06-18 22:00:46.718000,L8,308.26,302.70,274.31,293.05,,311.11,316.23,309.05,301.41,295.85,291.48,
2017-07-04 22:00:26.578000,L8,,,,283.32,,304.79,312.75,298.38,287.20,285.04,278.04,
2017-07-04 22:00:50.541000,L8,304.93,309.09,272.08,296.27,,310.40,319.18,308.69,300.49,296.20,289.78,
2017-09-06 22:01:09.877000,L8,318.80,320.99,291.38,309.32,,319.17,263.96,,,,,
2017-09-22 22:00:49.855000,L8,341.28,336.25,328.04,334.66,,331.38,336.20,332.31,329.38,332.69,332.87,313.83
2017-09-22 22:01:13.818000,L8,341.06,335.62,327.64,333.76,,330.17,334.36,331.81,328.73,332.26,331.96,312.98
2017-10-24 22:01:21.408000,L8,328.66,333.11,326.96,325.92,,329.42,323.44,322.26,319.42,312.63,311.46,280.38
2018-03-17 22:00:35.960000,L8,313.02,321.43,281.98,305.11,,329.16,321.24,314.96,300.94,284.98,,
2018-04-18 21:59:55.573000,L8,321.63,321.65,295.00,323.76,,326.90,325.62,316.32,316.30,294.47,295.26,
2018-04-18 22:00:19.528000,L8,321.40,321.96,294.41,323.57,,326.77,324.05,313.80,310.97,292.39,293.72,
2018-05-20 21:59:59.627000,L8,322.44,325.85,293.76,318.15,,327.40,328.94,325.98,316.07,315.08,313.71,282.92
2018-08-08 22:00:01.706000,L8,,,,255.86,,288.26,323.93,316.30,308.39,302.12,297.90,
2018-08-24 22:00:09.684000,L8,320.16,317.25,289.05,305.81,,319.03,325.71,325.36,327.77,311.44,304.71,
2018-08-24 22:00:33.638000,L8,318.89,314.63,287.11,300.87,,318.06,324.77,324.03,322.50,309.52,303.14,
2018-09-09 22:00:15.248000,L8,336.92,332.26,294.13,324.38,,331.64,349.14,336.68,332.50,333.76,325.71,248.03
2018-10-27 22:00:57.222000,L8,339.26,333.79,329.67,337.29,,339.83,343.30,334.34,331.97,324.32,322.08,310.26
2018-11-12 22:00:35.361000,L8,326.50,321.02,292.72,325.02,,328.75,331.70,322.13,318.71,319.69,313.21,
2018-11-12 22:00:59.324000,L8,338.84,333.39,310.77,333.69,,336.43,335.13,326.76,322.82,327.78,319.70,304.79
2019-01-31 22:00:25.273000,L8,,,,304.61,,319.51,332.35,325.97,312.23,308.30,306.62,
2019-02-16 22:00:23.352000,L8,348.31,337.07,321.87,331.63,236.85,338.76,345.17,344.64,345.41,344.63,310.06,
2019-02-16 22:00:47.319000,L8,353.59,344.63,335.25,342.52,351.45,350.24,355.36,350.91,353.71,363.31,358.52,349.83
2019-03-04 22:00:18.869000,L8,313.18,312.18,284.53,320.83,,328.51,313.71,310.75,306.96,304.96,302.48,
2019-03-04 22:00:42.823000,L8,312.90,310.84,283.79,319.93,,326.49,311.33,309.74,306.14,304.04,301.55,
2019-05-07 22:00:32.643000,L8,318.77,325.54,296.55,323.24,,332.26,346.85,339.87,333.71,335.79,325.93,308.50
2019-05-23 22:00:18.688000,L8,320.28,329.03,293.10,328.80,,332.47,334.90,336.43,330.26,331.69,321.97,246.96
2019-05-23 22:00:42.651000,L8,,,,312.59,,321.93,329.86,328.46,318.07,321.03,312.64,
2019-06-08 22:00:26.359000,L8,325.62,322.26,308.24,322.43,,326.32,331.55,321.59,321.69,322.28,312.87,307.81
2019-06-08 22:00:50.322000,L8,324.69,322.17,304.68,321.43,,325.85,331.92,320.91,320.37,321.64,312.24,306.69
2019-07-10 22:00:35.303000,L8,,,,302.68,,315.91,321.64,315.82,308.17,310.42,303.57,
2019-07-10 22:00:59.262000,L8,322.96,326.81,295.26,324.86,,327.34,332.50,329.02,320.26,326.46,317.43,
2019-07-26 22:00:40.154000,L8,331.22,331.16,311.76,321.70,,325.42,335.88,333.58,327.94,324.92,321.68,301.02
2019-07-26 22:01:04.108000,L8,332.51,331.23,310.91,322.14,,326.08,335.87,333.49,328.80,325.31,322.59,300.63
2019-08-27 22:00:50.444000,L8,334.59,330.94,304.54,332.75,,344.61,343.81,340.40,335.26,325.53,319.28,286.90
2019-08-27 22:01:14.407000,L8,348.73,342.60,334.55,339.08,,352.52,354.64,352.37,342.99,334.88,326.45,324.18
2019-10-30 22:01:02.711000,L8,310.48,297.17,270.17,306.40,,321.16,330.15,320.10,313.09,303.65,295.42,
2019-10-30 22:01:26.665000,L8,310.68,297.32,270.43,306.67,,320.95,330.06,319.78,312.93,303.30,294.92,
2020-01-02 22:00:51.777000,L8,,,,,,332.38,302.12,305.50,293.61,295.83,297.63,
2020-02-03 22:01:07.154000,L8,310.37,334.72,332.38,332.53,,333.34,342.48,319.28,295.85,327.02,309.53,290.45
2020-02-19 22:00:40.027000,L8,350.06,340.59,331.07,332.57,,327.77,307.61,303.25,292.52,294.74,302.15,281.27
2020-03-06 22:00:34.507000,L8,,,,340.01,,340.62,343.36,325.38,,,,
2020-04-23 22:00:35.031000,L8,,,,290.30,,309.96,325.19,319.45,309.95,307.90,302.85,
2020-05-09 22:00:02.918000,L8,332.76,333.01,319.30,334.72,330.33,338.38,339.17,339.51,336.68,336.93,331.14,320.91
2020-05-09 22:00:26.885000,L8,327.14,330.00,302.62,329.32,,334.53,337.33,337.21,333.31,334.36,327.24,311.81
2020-06-10 22:00:15.501000,L8,,,,289.07,,312.39,324.44,317.38,308.40,308.08,303.08,
2020-06-10 22:00:39.456000,L8,320.21,326.49,295.47,312.34,,326.54,337.50,332.07,330.68,332.54,318.42,282.91
2020-07-28 22:00:35.385000,L8,316.81,319.20,292.24,319.91,,324.10,333.71,331.24,328.13,327.47,317.50,
2020-08-29 22:00:47.583000,L8,344.26,344.08,335.42,344.50,316.79,353.99,361.71,359.25,352.52,354.61,347.42,336.46
2020-08-29 22:01:11.546000,L8,325.65,329.68,299.82,328.46,,338.31,342.51,340.13,334.58,333.30,323.46,
2020-09-14 22:01:17.845000,L8,316.49,316.27,285.54,304.46,,320.35,333.44,329.87,312.92,315.66,308.50,
2020-09-30 22:00:57.970000,L8,336.07,332.18,329.23,334.92,,339.59,341.16,339.21,343.01,337.79,341.88,287.39
2020-09-30 22:01:21.925000,L8,349.60,354.02,342.81,342.45,381.61,353.51,353.66,353.48,354.53,364.42,355.99,333.48
2021-01-04 22:00:54.521000,L8,317.34,313.60,291.91,321.92,,323.48,327.08,324.81,308.37,318.79,313.99,
2021-01-04 22:01:18.489000,L8,316.06,311.79,290.86,321.47,,323.10,326.87,324.35,307.95,317.82,313.45,
2021-02-21 22:00:41.462000,L8,318.78,331.44,336.97,339.02,244.88,340.08,331.20,332.42,330.45,330.44,332.46,268.37
2021-02-21 22:01:05.416000,L8,312.00,326.60,334.14,336.99,,336.33,323.90,327.94,328.31,305.59,301.78,279.80
2021-03-25 22:00:27.214000,L8,314.46,339.99,294.83,332.90,251.47,329.56,327.66,323.95,319.95,328.65,309.83,284.59
2021-03-25 22:00:51.177000,L8,314.19,337.45,293.36,331.96,,328.34,324.56,319.24,311.25,309.66,307.21,283.75
2021-04-10 22:00:46.354000,L8,314.33,334.09,292.78,324.59,,321.73,338.96,334.12,333.13,342.79,342.87,326.22
2021-07-31 22:01:06.526000,L8,,,,,,,314.15,306.27,300.39,294.54,289.16,
2021-09-01 22:00:53.143000,L8,313.11,314.74,288.05,303.87,,316.06,330.75,326.93,320.54,318.32,311.84,
2021-09-01 22:01:17.106000,L8,310.08,309.15,284.16,297.90,,311.86,328.31,322.53,315.01,307.28,306.86,
2021-11-18 22:00:10.866000,L9,352.53,346.18,342.51,343.67,342.97,347.27,343.04,343.74,337.67,339.85,337.55,331.87
2021-11-18 22:00:34.762000,L9,353.23,347.15,342.96,344.78,343.76,348.09,344.42,345.02,337.98,340.65,338.28,332.40
2021-12-22 22:00:57.791000,L8,335.54,335.29,329.34,338.84,,344.77,351.43,345.38,337.58,338.22,333.90,329.20
2021-12-22 22:01:21.754000,L8,335.64,335.29,329.46,338.92,,344.90,351.56,345.49,337.66,338.29,334.05,329.22
2021-12-30 22:00:56.398000,L9,310.99,306.23,285.93,332.54,,329.27,328.18,320.63,312.28,311.07,311.05,
2021-12-30 22:01:20.361000,L9,311.64,307.03,286.91,315.96,,330.70,328.80,322.51,313.39,310.93,311.89,
2022-01-07 22:00:53.698000,L8,310.83,308.28,287.29,308.49,,318.63,318.17,315.69,312.98,306.23,304.66,
2022-01-07 22:01:17.661000,L8,329.72,326.57,313.30,324.94,,327.21,330.51,327.61,321.74,332.03,315.53,317.36
2022-01-15 22:00:53.737000,L9,314.73,312.99,291.14,338.58,,338.73,333.88,334.98,330.92,327.99,313.18,
2022-01-15 22:01:17.704000,L9,315.48,315.75,292.23,340.52,,340.08,335.48,336.30,332.45,328.83,316.49,
2022-01-31 22:01:19.676000,L9,324.93,318.94,292.02,332.25,,334.53,327.46,329.50,312.08,310.28,312.38,
2022-02-16 22:00:50.156000,L9,310.06,306.77,286.95,309.52,,319.98,321.38,310.04,303.77,304.16,300.18,
2022-02-16 22:01:14.119000,L9,310.82,309.84,287.63,310.98,,321.42,322.27,310.62,304.26,304.66,300.81,
2022-03-12 22:01:00.535000,L8,324.12,326.13,295.09,333.14,,334.19,324.25,326.45,308.85,309.72,307.25,289.45
2022-04-22 21:54:40.716000,L8,310.49,311.28,288.30,301.25,,317.80,328.33,322.86,318.91,315.98,309.96,
2022-04-29 22:00:25.301000,L8,315.31,324.91,291.81,324.34,,329.84,333.36,334.06,333.10,330.40,320.53,285.74
2022-04-29 22:00:49.264000,L8,330.27,330.22,296.64,335.69,,335.87,338.24,338.53,342.41,337.23,333.66,301.42
2022-05-07 22:00:20.204000,L9,322.77,331.33,334.74,335.23,,323.17,336.73,334.86,333.02,333.86,327.17,297.53
2022-05-23 22:00:09.789000,L9,327.65,326.62,313.78,331.36,,329.69,338.63,337.07,335.89,332.99,331.15,308.52
2022-05-23 22:00:33.752000,L9,329.80,328.82,318.02,334.40,,333.59,341.36,339.31,338.50,335.64,333.79,313.12
2022-05-31 22:00:38.643000,L8,336.08,333.05,321.77,337.88,,334.58,340.91,334.07,324.50,330.69,322.30,314.97
2022-05-31 22:01:02.606000,L8,336.03,332.59,320.85,338.11,,335.47,342.60,334.43,326.58,330.68,322.38,314.13
2022-06-09 21:54:59.308000,L8,327.51,330.99,314.93,333.02,,338.19,346.36,338.70,335.97,338.01,335.41,309.95
2022-06-17 21:54:31.655000,L9,304.99,313.12,286.35,299.30,,322.24,327.72,322.03,316.50,313.28,306.22,
2022-06-25 21:55:06.478000,L8,316.68,331.17,294.37,334.20,,333.74,339.61,337.35,330.74,330.63,324.48,293.27
2022-07-02 22:00:53.961000,L8,326.04,335.39,334.04,328.13,,333.61,340.86,338.39,,,,
2022-07-02 22:01:17.924000,L8,305.36,314.31,282.19,285.86,,308.25,327.63,321.49,311.43,313.00,305.53,
2022-07-03 21:54:44.252000,L9,,,,293.20,,307.68,326.77,322.70,313.49,306.82,303.67,
2022-08-03 22:01:06.229000,L8,313.33,316.48,290.43,307.73,,320.91,333.46,330.55,321.14,,,
2022-08-03 22:01:30.192000,L8,314.12,317.42,291.19,310.14,,321.79,334.14,331.08,322.63,,,
2022-08-04 21:54:58.918000,L9,313.45,322.79,291.23,305.27,,316.35,332.69,327.93,319.11,,,
2022-09-12 22:00:55.317000,L9,326.82,321.52,298.69,317.54,,323.84,321.11,324.54,,,,
2022-09-12 22:01:19.280000,L9,345.65,340.85,338.38,339.85,,341.82,337.96,345.97,335.42,336.25,338.61,333.84
2022-10-22 22:01:15.118000,L8,312.51,306.18,287.63,300.46,,331.40,,,,,,
2022-10-22 22:01:39.081000,L8,311.84,304.44,286.81,299.52,,329.37,,,,,,
2022-10-23 21:55:19.786000,L9,363.84,358.62,353.04,362.97,,357.43,369.43,353.85,365.09,,,
2022-11-07 22:01:16.764000,L8,311.03,306.10,285.14,300.24,,327.48,,,,,,
2022-11-07 22:01:40.727000,L8,309.31,297.35,282.35,298.22,,320.66,,,,,,
2022-11-15 22:01:07.604000,L9,319.28,314.86,293.28,312.67,,329.23,266.58,,,,,
2022-11-15 22:01:31.563000,L9,319.37,314.56,293.43,313.02,,329.58,266.20,,,,,
2022-11-23 22:01:36.006000,L8,329.16,317.34,293.86,332.74,,335.97,266.72,,,,,
2023-02-03 22:01:08.748000,L9,334.53,330.24,313.97,322.51,,334.07,345.89,350.36,359.54,,,
