dates,nzd0430-0000,nzd0430-0001,nzd0430-0002,nzd0430-0003,nzd0430-0004,nzd0430-0005,nzd0430-0006,nzd0430-0007,nzd0430-0008,nzd0430-0009,nzd0430-0010,nzd0430-0011,nzd0430-0012,nzd0430-0013,nzd0430-0014,nzd0430-0015,nzd0430-0016,nzd0430-0017,nzd0430-0028,nzd0430-0029,nzd0430-0030,nzd0430-0031,nzd0430-0032,nzd0430-0033,nzd0430-0034,nzd0430-0035,nzd0430-0036,nzd0430-0037,nzd0430-0052,nzd0430-0053,nzd0430-0054,nzd0430-0055,nzd0430-0056,nzd0430-0057,nzd0430-0058,nzd0430-0059,nzd0430-0060,nzd0430-0061,nzd0430-0062,nzd0430-0063,nzd0430-0064,nzd0430-0065,nzd0430-0066,nzd0430-0067,nzd0430-0068,nzd0430-0069,nzd0430-0070,nzd0430-0071,nzd0430-0072,nzd0430-0073,nzd0430-0074,nzd0430-0075,nzd0430-0076,nzd0430-0077,nzd0430-0078,nzd0430-0079,nzd0430-0080,nzd0430-0081,nzd0430-0082,nzd0430-0083,nzd0430-0084,nzd0430-0085,nzd0430-0086,nzd0430-0087,nzd0430-0088,nzd0430-0089,nzd0430-0090,nzd0430-0091,nzd0430-0092,nzd0430-0093,nzd0430-0094,nzd0430-0095,nzd0430-0096,nzd0430-0097,nzd0430-0098,nzd0430-0099,nzd0430-0100,nzd0430-0101,nzd0430-0102,nzd0430-0103,nzd0430-0104,nzd0430-0105,nzd0430-0106,nzd0430-0107,nzd0430-0108,nzd0430-0114,nzd0430-0115,nzd0430-0116,nzd0430-0117,nzd0430-0118,nzd0430-0119,nzd0430-0120,nzd0430-0121,nzd0430-0122,nzd0430-0123,nzd0430-0124,nzd0430-0125,nzd0430-0126,nzd0430-0127,nzd0430-0128,nzd0430-0129,nzd0430-0130,nzd0430-0154,nzd0430-0155,nzd0430-0158,nzd0430-0159,nzd0430-0160,nzd0430-0161,nzd0430-0162,nzd0430-0163,nzd0430-0164,nzd0430-0166,nzd0430-0167,nzd0430-0168,nzd0430-0179,nzd0430-0018,nzd0430-0020,nzd0430-0021,nzd0430-0022,nzd0430-0026,nzd0430-0027,nzd0430-0038,nzd0430-0039,nzd0430-0040,nzd0430-0041,nzd0430-0042,nzd0430-0043,nzd0430-0019,nzd0430-0023,nzd0430-0024,nzd0430-0025,nzd0430-0044,nzd0430-0156,nzd0430-0157,nzd0430-0169,nzd0430-0170,nzd0430-0171,nzd0430-0172,nzd0430-0177,nzd0430-0178,nzd0430-0109,nzd0430-0110,nzd0430-0111,nzd0430-0112,nzd0430-0113,nzd0430-0142,nzd0430-0143,nzd0430-0144,nzd0430-0145,nzd0430-0146,nzd0430-0147,nzd0430-0148,nzd0430-0151,nzd0430-0152,nzd0430-0153,nzd0430-0165,nzd0430-0176,nzd0430-0149,nzd0430-0150,nzd0430-0045,nzd0430-0046,nzd0430-0047,nzd0430-0048,nzd0430-0049,nzd0430-0050,nzd0430-0051,nzd0430-0173,nzd0430-0174,nzd0430-0175,nzd0430-0131,nzd0430-0132,nzd0430-0133,nzd0430-0134,nzd0430-0135,nzd0430-0136,nzd0430-0137,nzd0430-0138,nzd0430-0139,nzd0430-0140,nzd0430-0141,satname
2016-09-10 22:07:51+00:00,,,,,,,,,,284.55,271.47666666666663,242.40500000000003,,,,,235.93666666666664,,,306.1,,,,,,,,,,318.41,,,,331.79,,,,,316.42333333333335,258.65999999999997,296.31666666666666,278.86,,267.49,334.855,332.72,320.325,302.91999999999996,265.78499999999997,277.92,316.09999999999997,282.78,274.39,,,,,,,,,,,,,,,,,,,,,,,277.3,,,,,,,,,226.26,,,290.4266666666666,288.0466666666667,267.23,283.72999999999996,279.14000000000004,282.04,297.49000000000007,271.84666666666675,301.86,307.1000000000001,320.68333333333334,315.99333333333334,323.25,294.05,245.68,,,279.99,,,,,,,,,328.77,321.595,,,,,227.54,,,,,,263.55,,,,,,,,314.39,263.685,334.55,,,,,244.39,,,295.67,,,,,,,,,,,,,,,,,,,,,291.01,,329.35,365.73,,,,,,,,,,,,,L8
2016-10-12 22:07:57+00:00,,,,,,,,,,290.7075,271.47666666666663,242.40500000000003,,,,,235.93666666666664,,,306.1,,,,,,,,,,318.41,,,,331.79,,,,,316.42333333333335,258.65999999999997,296.31666666666666,278.86,,267.49,334.855,332.72,320.325,302.91999999999996,265.78499999999997,277.92,316.09999999999997,282.78,274.39,,,,,,,,,,,,,,,,,,,,,,,277.3,,,,,,,,,226.26,,,290.4266666666666,288.0466666666667,267.23,283.72999999999996,279.14000000000004,282.04,297.49000000000007,271.84666666666675,301.86,307.1000000000001,320.68333333333334,315.99333333333334,323.25,294.05,245.68,,,279.99,,,,,,,,,328.77,321.595,,,,,227.54,,,,,,263.55,,,,,,,,314.39,263.685,334.55,,,,,244.39,,,295.67,,,,,,,,,,,,,,,,,,,,,291.01,,329.35,365.73,,,,,,,,,,,,,L8
2016-11-20 22:14:09+00:00,,,,,,,,,,290.7075,271.47666666666663,242.40500000000003,,,,,231.58999999999997,,,,,,,,,,,,,318.41,,,,331.79,,,,,314.92499999999995,252.31,296.52,278.86,,267.49,334.18,332.48,319.89,317.81,263.9,266.73,315.395,282.34499999999997,274.39,,,,,,,,,,,,,,,,,,,,,,,277.3,,,,,,,,,226.26,,,297.1766666666667,291.36999999999995,263.885,278.43499999999995,279.15000000000003,279.20000000000005,302.94,276.3466666666667,300.175,306.845,319.27,313.28499999999997,321.73,294.05,,,,279.99,,384.75,,,,,,,,315.16,,,,,227.54,,,,,,263.55,,,,,,,,,273.77,334.55,,,,,244.39,,,295.67,,,,,,,,,,,,299.49,,,,,,,,,291.01,,,,,,,,,,,,,333.49,335.86,345.59,L8
2016-12-15 22:07:53+00:00,,,,,,,,,,298.59749999999997,271.8933333333334,234.58,,,,,222.985,,,,,,,,,,,,,,,,,,,,,,318.38,252.31,298.54,,,,,,319.89,317.81,263.9,284.69,318.78,282.85,,,,,,,,,,,,,,,,,,,,,,,,277.3,,,,,,,,,226.26,,,303.975,294.32499999999993,272.98,288.33,280.7,281.73,307.07500000000005,279.78499999999997,303.55,310.66,323.13,321.91,326.22,294.05,,,,,,384.75,,,,,,,,320.14750000000004,,,,,227.54,,,,,,,,,,,,,,,273.77,334.55,,,,,244.39,,,,,,,,,,,,,,,299.49,,,,,,,,,,,,,,,,,,,,,,333.49,335.86,345.59,L8
2016-12-31 22:07:51+00:00,,,,,,,,,,299.492,271.305,234.58,,,,,222.985,,,,,,,,,,,,,,,,,,,,,,318.38,252.31,298.54,,,,,,319.89,317.81,263.9,284.69,318.78,282.85,,,,,,,,,,,,,,,,,,,,,,,,277.3,,,,,,,,,226.26,,,303.975,294.32499999999993,272.98,288.33,280.7,281.73,307.07500000000005,279.78499999999997,303.55,310.66,323.13,321.91,326.22,294.05,,,,,,384.75,,,,,,,,321.95799999999997,,,,,227.54,,,,,,,,,,,,,,,273.77,334.55,,,,,244.39,,,,,,,,,,,,,,,299.49,,,,,,,,,,,,,,,,,,,,,,333.49,335.86,345.59,L8
2017-01-16 22:07:46+00:00,,,,,,,,,,306.4125,273.36333333333334,,,,,,213.7,,,,,,,,,,,,,,,,,,,,,,318.38,252.31,298.54,,,,,,319.89,322.0133333333333,263.9,303.615,318.78,282.85,,,,,,,,,,,,,,,,,,,,,294.34,296.59,295.85,285.63,,,,,,,,,226.26,,,303.975,294.32499999999993,272.98,288.33,280.7,281.73,307.07500000000005,279.78499999999997,303.55,310.66,323.13,321.91,326.22,294.05,,,,,,384.75,,,,,,,,322.53999999999996,,,,177.56,,,,,,,,,,,,,,,,273.77,334.55,,,,,244.39,,,,,,,,,,,163.39,,,,296.96500000000003,,159.93,,,,,,,,,,,,,,,,,,,,333.61,335.88,345.59,L8
2017-02-08 22:13:46+00:00,,,,,,,,,,308.84000000000003,273.36333333333334,,,,,,213.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.52,,322.54,,,,,,,,,,,,,,,,,,,,,,,294.34,296.59,295.85,293.96,,,,,,,,,,,,315.61,299.96,,,,,313.49,287.52,,,,,,,,,,,,384.75,,,,,,,,323.08799999999997,,,,177.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.39,,,,296.96500000000003,,159.93,,,,,,,,,,,,,,,,,,,,333.61,335.88,345.59,L8
2017-04-06 22:07:09+00:00,,,,,,,,,,311.4525,275.99,,,,,,220.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.52,,322.54,,,,,,,,,,,,,,,,,,,,,,,294.34,296.59,295.85,293.96,,,,,,,,,,,,315.61,299.96,,,,,313.49,287.52,,,,,,,,,,,,384.75,,,,,,,,322.96999999999997,,,,177.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.39,,,,296.96500000000003,,159.93,,,,,,,,,,,,,,,,,,,,333.61,335.88,345.59,L8
2017-04-22 22:07:00+00:00,,,,,,,,,,309.24,275.99,,,,,,220.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.52,,322.54,,,,,,,,,,,,,,,,,,,,,,,294.34,296.59,295.85,293.96,,,,,,,,,,,,315.61,299.96,,,,,313.49,287.52,,,,,,,,,,,,384.75,,,,,,,,322.238,,,,177.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.39,,,,296.96500000000003,,159.93,,,,,,,,,,,,,,,,,,,,333.61,335.88,345.59,L8
2017-05-24 22:07:10+00:00,,,,,,,,,,309.776,275.99,,,,,,220.555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.42,,322.54,,,,,,,,,,,,,,,,,,,,,,,294.34,296.59,295.85,293.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.225,,,,177.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.39,,,,294.44,,159.93,,,,,,,,,,,,,,,,,,,,333.73,335.9,,L8
2017-06-16 22:13:31+00:00,,,,,,,,,,308.46750000000003,269.54,,,,,,227.41,,,297.59,,,,,,,,,,,,,,,,,,,319.21,,300.45,,,266.53,336.55,336.24,320.78,309.45500000000004,257.24,306.395,,287.49,,,,,,,,,,,,286.36,,187.24,295.74,,,,242.12,,294.34,296.59,295.85,293.96,,,,,,,,,,,,,,,280.9,281.5,276.44,299.1,272.81,297.21,305.13,,,,299.34,,,,,,,,,,,,,,324.5966666666667,,,,177.56,,,,,,,,,,,,,220.16,,,,,,,,,,,,,,,,,,,,163.39,,,,294.44,,159.93,,205.27,,,206.75,,280.63,,,359.01,345.88,,,,,,,,,333.73,335.9,,L8
2017-06-25 22:07:23+00:00,,,,,,,,,,307.98400000000004,281.885,,,,,,227.41,,,297.59,,,,,,,,,,,,,,,,,,,319.21,,300.45,,,266.53,336.55,336.24,320.78,309.45500000000004,257.24,306.395,,287.49,,,,,,,,,,,,286.36,,187.24,295.74,,,,242.12,,294.34,296.59,295.85,293.96,,,,,,,,,,,,,,,280.9,281.5,276.44,299.1,272.81,297.21,305.13,,,,299.34,,,,,,,,,,,,,,323.6975,,,,177.56,,,,,,,,,,,,,220.16,,,,,,,,,,,,,,,,,,,,163.39,,,,294.44,,159.93,,205.27,,,206.75,,280.63,,,359.01,273.94,,,,,,,,,333.73,335.9,,L8
2017-08-03 22:13:47+00:00,,,,,,,,,,309.21250000000003,294.23,,,,,,227.41,,,297.59,,,,,,,,,,,,,,,,,,,319.21,,300.45,,,266.53,336.55,336.24,320.78,288.49,257.24,290.25,,287.49,,,,,,,,,,,,286.36,,187.24,295.74,,,,242.12,,,,,,,,,,,,,,,,,,,,280.9,281.5,276.44,299.1,272.81,297.21,305.13,,,,299.34,,,,,,,,,,,,,,321.29249999999996,,,,,,,,,,,,,,,,,220.16,,,,,,,,,,,,,,,,,,,,157.64,,,,,,152.84,158.41,205.27,,,206.75,,280.63,,,359.01,248.53666666666666,,,,,,,,,,,,L8
2017-12-09 22:13:57+00:00,,,,,,,,,,306.05,294.23,,,,,,,,290.26,278.355,,,,,,,,,,,,,,,,,,,319.21,,300.45,,,266.53,336.55,336.24,320.78,288.49,257.24,290.25,,287.49,,,,,,,,,,,,286.36,,187.24,295.74,,,,242.12,,,,,,220.63,,,,,,,204.14,,,,,,,280.9,281.5,276.44,299.1,272.81,297.21,305.13,,,,299.34,,,,,,,,,,,,,,320.28999999999996,,,,,,,,,,,,,,278.6,,,220.16,,,,,,,,375.24,,,,,,,,,,,,164.695,,,,299.22,,160.935,176.92000000000002,205.27,,,206.75,,280.63,,,359.01,248.53666666666666,,,,,,,,,,345.18,,L8
2018-01-26 22:13:45+00:00,,,,,,,,,,,,,,,,,,,290.26,259.12,,,,,,,,,,,,,,,,,,,,,293.6,,,,,340.95,337.05,324.02,283.92,314.29,,,,,,,,,,,,,,,,,,,,,,,,,,,220.63,,,,,,,204.14,,,,310.96,291.92,,,,328.83,338.26,295.45,,342.46,346.7,,322.82,331.39,,,,,,,,,,,,,,306.905,,,,,,,,,,,,,,278.6,,,,,,,,,,,375.24,,320.34,,,,243.22,,,,,,164.695,,,,296.13,,166.69333333333336,176.92000000000002,,,,,,,,,,197.73,306.74,,,,,,321.01,,154.46,345.18,290.31,L8
2018-02-11 22:13:38+00:00,,,,,,,,,,315.38,,,,,,,,,290.26,259.12,,,,,,,,,,,,,,,,,,,,,293.6,,,,,340.95,337.05,324.02,283.92,314.29,,,,,,,,,,,,,,,,,,,,,,,,,,,220.63,,,,,,,204.14,,,,310.96,291.92,,,,328.83,338.26,295.45,,342.46,346.7,,322.82,331.39,,,,,,,,,,,,,,294.23,,,,,,,,,,,,,,278.6,,,,,,,,,,,375.24,,320.34,,,,243.22,,,,,,171.75,,,,296.13,,173.62,195.43,,,,,,,,,,,306.74,,,,,,321.01,,154.46,345.18,290.31,L8
2018-03-31 22:13:15+00:00,,,,,,,,,,305.945,257.31,,,,,,,,290.26,259.12,,,,,,,,,,,,,,,,,,,,,293.6,,,,,340.95,337.05,324.02,283.92,314.29,,,,,,,,,,,,,,,,,,,,,,,,,,,220.63,,,,,,,204.14,,,,310.96,291.92,,,,328.83,338.26,295.45,,342.46,346.7,,322.82,331.39,,,,,,,,,,,,,,307.25,,,,,,,,,,,,,,278.6,,,,,,,,,,,375.24,,320.34,,,,243.22,,,,,,171.75,,,,296.13,,173.62,195.43,,,,,,,,,,,306.74,,,,,,321.01,,154.46,345.18,290.31,L8
2018-05-02 22:12:57+00:00,,,,,,,,,,306.46666666666664,263.58500000000004,,,,,,,,290.26,259.12,,,,,,,,,,,,,,,,,,,,,293.6,,,,,340.95,337.05,324.02,283.92,314.29,,,,,,,,,,,,,,,,,,,,,,,,,,,220.63,,,,,,,204.14,,,,310.96,291.92,,,,328.83,338.26,295.45,,342.46,346.7,,322.82,331.39,,,,,,,,,,,,,,307.25,,,,,,,,,,,,,,278.6,,,,,,,,,,,375.24,,320.34,,,,243.22,,,,,,171.75,,,,296.13,,173.62,195.43,,,,,,,,,,,306.74,,,,,,321.01,,154.46,345.18,290.31,L8
2018-05-18 22:12:46+00:00,,,,,,,,,,304.4975,262.78333333333336,,,,,,,,290.26,259.12,,,,,,,,,,,,,,,,,,,,,293.6,,,,,340.95,337.05,324.02,283.92,314.29,,,,,,,,,,,,,,,,,,,,,,,,,,,220.63,,,,,,,204.14,,,,310.96,291.92,,,,328.83,338.26,295.45,,342.46,346.7,,322.82,331.39,,,,,,,,,,,,,,307.25,,,,,,,,,,,,,,278.6,,,,,,,,,,,375.24,,320.34,,,,243.22,,,,,,171.75,,,,296.13,,173.62,195.43,,,,,,,,,,200.25,306.74,,,,,,321.01,,154.46,345.18,290.31,L8
2018-06-28 22:06:40+00:00,,,,,,,,,,302.398,264.1775,250.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.6,,,,,340.95,337.05,324.02,283.92,314.29,,,,,,,,,,,,,,,,,217.96,262.96,275.78,272.07,276.05,,,,,,,,,,,,,,,,,310.96,291.92,,,,328.83,338.26,295.45,,342.46,346.7,,322.82,331.39,,,,,,,,,,,,,,307.25,,,,,,,,,,,,,,,,,,,,,,,,,,,320.34,,,,243.22,,,,,,,,,,293.04,,178.21,,,,,,,,,,,200.25,306.74,,,,,,321.01,,154.46,,290.31,L8
2018-07-21 22:13:01+00:00,,,,,,,,,,299.2316666666666,264.63,250.65,,,,231.57,,,,,,,,,,,,,,,,,,,,,,,,,293.6,,,,,340.95,337.05,324.02,283.92,314.29,,,,,,,,,,,,,,,,,208.63,254.51,265.32,258.095,276.05,,,,,,,,,,,,,,,,,310.96,291.92,,,,328.83,338.26,295.45,,342.46,346.7,,322.82,331.39,,,,,,,,,,,,,,310.6066666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,320.34,,,,243.22,,,,,,,,,,293.04,,178.21,,,,,,,,,,,200.25,306.74,,,,,,321.01,,154.46,,290.31,L8
2018-12-21 22:07:30+00:00,,,,,,,,,287.0,297.0566666666666,267.40000000000003,250.65,,,,223.19,196.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.63,254.51,274.06666666666666,258.095,276.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-01-22 22:07:26+00:00,,,,,,,,,287.0,314.17999999999995,272.84,260.15,,,,214.81,196.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-02-07 22:07:23+00:00,,,,,,,,,287.0,315.3533333333333,272.84,260.15,,,,214.81,196.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.68,244.87,263.155,246.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2019-02-14 22:13:33+00:00,,,,,,,,,287.0,316.2,272.84,260.15,,,,212.305,196.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.68,244.87,263.155,246.06,,,,,,,,,,,233.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.69,336.79,,,,,,,,,,,,,,,,,,,,158.51,205.95,242.41,215.96,,334.95,296.18,,,,L8
2019-06-06 22:13:35+00:00,,,,,,,,,287.0,316.2,272.84,260.15,,,,212.305,196.88,,,290.99,,,,,,,,,,,,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,237.68,244.87,263.155,246.06,,,,,,,,,,,233.59,,,,,,,,,,,,289.16,309.93,276.45,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.74,,,,,,,,,,,,,,,,,,368.69,336.79,,,,,,,,,203.96,,,,,,,,,,,158.51,208.70999999999998,246.74,230.015,,334.95,258.995,,,,L8
2019-07-17 22:07:34+00:00,,,,,,,,,,313.59749999999997,277.065,256.205,,,,218.59,214.06,,,290.99,,,,,,,,,,,,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,237.68,244.87,234.75,246.06,,,,,,,,,,,233.59,,,,,,,,,,,,289.16,309.93,276.45,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.74,,,,,,,,,,,,,,,,,,368.69,336.79,,,,,,,,,203.96,,,,,,,,,,,158.51,208.70999999999998,246.74,230.015,,334.95,258.995,,,,L8
2019-07-24 22:13:48+00:00,,,,,,,,,,313.26666666666665,281.29,252.26,,,,218.59,214.06,195.49,,290.99,,,,,,,,,,,282.42,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,237.68,244.87,249.875,272.25,,,,,,,,,,,233.59,,,,,,,,,,,,289.16,309.93,278.79999999999995,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,154.75,,,,277.76,,,,,,,,,,,,211.74,,304.97,257.74,,,,,,,,,,,,,,,368.69,336.79,,,,,,,,,203.96,,,,,,,,,,,158.51,208.70999999999998,246.74,230.015,,334.95,258.995,,,,L8
2019-08-02 22:07:41+00:00,,,,,,,,,,309.8775,272.33500000000004,252.26,,,,226.73666666666668,216.475,195.49,,290.99,,,,,,,,,,,282.42,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,237.68,244.87,249.875,272.25,,,,,,,,,,,233.59,,,,,,,,,,,,289.16,309.93,278.79999999999995,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,154.75,,,,277.76,,,,,,,,,,,,211.74,,304.97,257.74,,,365.64,,,,,,,,,,,,368.69,336.79,,,,,,,,,203.96,,,,,,,,352.96,,,158.51,208.70999999999998,246.74,230.015,,334.95,258.995,,,,L8
2019-08-18 22:07:47+00:00,,,,,,,,,,301.45666666666665,269.4166666666667,252.26,,,,235.205,214.23000000000002,195.49,,290.99,,,,,,,,,,,282.42,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,,,265.0,298.44,,,,,,,,,,,,,,,,,,,,,,,289.16,309.93,278.79999999999995,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,154.75,,,,277.76,,,,,,,,,,,,211.74,,304.97,257.74,,,365.64,,,,,,,,,,,,,,,,,,,,,,203.96,,,,,,,,352.96,,,,211.47,251.07,244.07,,,221.81,,,,L8
2019-10-05 22:08:00+00:00,,,,,,,,,,301.745,269.4166666666667,252.26,,,,235.205,218.525,195.49,,290.99,,,,,,,,,,,282.42,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,,,265.0,298.44,,,,,,,,,,,,,,,,,,,,,,,289.16,309.93,278.79999999999995,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,154.75,,,,277.76,,,,,,,,,,,,211.74,,304.97,257.74,,,365.64,,,,,,,,,,,,,,,,,,,,,,203.96,,,,,,,,352.96,,,,211.47,251.07,244.07,,,221.81,,,,L8
2019-10-28 22:14:12+00:00,,,,,,,,,303.65,306.21999999999997,269.4166666666667,252.26,,,,226.9,218.525,195.49,,290.99,,,,,,,,,,,282.42,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,,,265.0,298.44,,,,,,,,,,,,,,,,,,,,,,,289.16,309.93,278.79999999999995,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,154.75,,,,277.76,,,,,,,,,,,,211.74,,304.97,257.74,,,365.64,,,,,,,,,,,,,,,,,,,,,,203.96,,,,,,,,352.96,,,,211.47,251.07,244.07,,,221.81,,,,L8
2019-11-13 22:14:09+00:00,,,,,,,,,303.65,307.4583333333333,273.05,252.615,216.66,,,226.9,218.525,195.49,,290.99,,,,,,,,,,,282.42,,,,,,,,,,,,,,,,321.38,,,,,285.37,280.21,,,,,,,,,,,,,,,,265.0,298.44,,,,,,,,,,,,,,,,,,,,,,,289.16,309.93,278.79999999999995,306.08,317.5,332.29,333.35,337.67,311.56,,,,,,,,,,,,,,,154.75,,,,277.76,,,,,,,,,,,,211.74,,304.97,257.74,,,365.64,,,,,,,,,,,,,,,,,,,,,,203.96,,,,,,,,352.96,,,,211.47,251.07,244.07,,,221.81,,,,L8
2020-01-16 22:13:58+00:00,,,,,,,,,303.65,308.27799999999996,270.30333333333334,252.97,216.66,,,226.66000000000003,220.01333333333332,195.49,,,228.5,,,,,,307.39,302.18,,,282.42,,,,,,,,,,,,,,,337.68,335.07,322.64,276.56,315.78,,,,,292.95,,,295.7,286.21,279.9,298.13,303.91,298.91,,,,262.45,255.91,265.0,282.20500000000004,,,,,,,,,,,,,,218.07,282.59,,,,,,,,,,281.15,,349.4,354.06,,,,,,,,342.6,388.74,,,,,,,,,154.75,,,,277.76,,308.13,,,,,,,,,,,,304.97,257.74,,,365.64,,,311.41,,,,,272.35,,,,,,,,,,291.72,,,,,,,,,,,,352.96,,,,,,,,,,,337.9,312.38,L8
2020-02-10 22:07:40+00:00,,,,,,,,,303.65,310.178,273.765,252.97,216.66,,,210.29,220.57500000000002,,,,228.5,,,,,,307.39,302.18,,,,,,,,,,,,,,,,,,337.68,335.07,322.64,276.56,315.78,,,,,292.95,,,295.7,286.21,279.9,298.13,303.91,298.91,,,,262.45,255.91,,265.97,,,,,,,,,,,,,,218.07,282.59,,,,,,,,,,,,349.4,354.06,,,,,,,,342.6,388.74,,,,,,,,320.93,,,,,,,308.13,,,,,,,,,,,,,,,,,,,311.41,,,,,272.35,,,,,,,,,,291.72,,,,,,,,,,,,,,,,,,,,,,,337.9,312.38,L8
2020-03-04 22:13:44+00:00,,,,,,,,,303.65,311.65600000000006,283.95,252.97,216.66,,,210.29,231.41,,,,228.5,,,,,,307.39,302.18,,,,,,,,,,,,,,,,,,337.68,335.07,322.64,276.56,315.78,,,,,292.95,,,295.7,286.21,279.9,298.13,303.91,298.91,,,,262.45,255.91,,265.97,,,,,,,,,,,,,,218.07,282.59,,,,,,,,,,,,349.4,354.06,,,,,,,,342.6,388.74,,,,,,,,320.93,,,,,,,308.13,,,,,,,,,,,,,,,,,,,311.41,,,,,272.35,,,,,,,,,,291.72,,,,,,,,,,,,,,,,,,,,,,,337.9,312.38,L8
2020-04-21 22:13:21+00:00,,,,,,,,,301.28,313.522,277.41999999999996,253.225,232.89,287.16,238.25,216.31,215.26,,,,228.5,,,,,,307.39,302.18,,,,,,,,,,,,,,,,,,337.68,335.07,322.64,276.56,315.78,,,,,292.95,,,295.7,286.21,279.9,298.13,303.91,298.91,,,,262.45,255.91,,265.97,,,,,,,,,,,,,,218.07,282.59,,,,,,,,,,,,349.4,354.06,,,,,,,,342.6,388.74,,,,,,,,320.93,,,,,,,308.13,,,,,,,,,,,,,,,,,,,311.41,,,,,272.35,,,,,,,,,,291.72,,,,,,,,,,,,,,,,,,,,,,,337.9,312.38,L8
2020-05-07 22:13:12+00:00,,,,,,,,,299.265,311.63399999999996,280.24333333333334,253.55666666666664,235.92666666666665,282.70000000000005,237.85,223.05,213.78,,,,228.5,,,,,,307.39,302.18,,,,,,,,,,,,,,,,,,337.68,335.07,322.64,276.56,315.78,,,,,292.95,,,295.7,286.21,279.9,298.13,303.91,298.91,,,,262.45,255.91,,265.97,,,,,,,,,,,,,,218.07,282.59,,,,,,,,,,,,349.4,354.06,,,,,,,,342.6,388.74,,,,,,,,320.93,,,,,,,308.13,,,,,,,,,,,,,,,,,,,311.41,,,,,272.35,,,,,,,,,,291.72,,,,,,,,,,,,,,,,,,,,,,,337.9,312.38,L8
2020-05-16 22:07:03+00:00,,,,,,,,,299.265,307.454,274.64333333333326,252.60666666666665,245.56,283.1466666666667,232.84,223.05,213.78,,,,228.5,,,,,,307.39,302.18,,,,,,,,,,,,,,,,,,337.68,335.07,322.64,276.56,315.78,,,,,292.95,,,295.7,286.21,279.9,298.13,303.91,298.91,,,,262.45,255.91,,265.97,,,,,,,,,,,,,,218.07,282.59,,,,,,,,,,,,349.4,354.06,,,,,,,,342.6,388.74,,,,,,,,320.93,,,,,,,308.13,,,,,,,,,,,,,,,,374.24,,,311.41,,,,,272.35,,,,,,,,,,291.72,,,,,,,,,,,,,,,,,,,,,,,337.9,312.38,L8
