dates,satname,nzd0430-0000,nzd0430-0001,nzd0430-0002,nzd0430-0003,nzd0430-0004,nzd0430-0005,nzd0430-0006,nzd0430-0007,nzd0430-0008,nzd0430-0009,nzd0430-0010,nzd0430-0011,nzd0430-0012,nzd0430-0013,nzd0430-0014,nzd0430-0015,nzd0430-0016,nzd0430-0017,nzd0430-0028,nzd0430-0029,nzd0430-0030,nzd0430-0031,nzd0430-0032,nzd0430-0033,nzd0430-0034,nzd0430-0035,nzd0430-0036,nzd0430-0037,nzd0430-0052,nzd0430-0053,nzd0430-0054,nzd0430-0055,nzd0430-0056,nzd0430-0057,nzd0430-0058,nzd0430-0059,nzd0430-0060,nzd0430-0061,nzd0430-0062,nzd0430-0063,nzd0430-0064,nzd0430-0065,nzd0430-0066,nzd0430-0067,nzd0430-0068,nzd0430-0069,nzd0430-0070,nzd0430-0071,nzd0430-0072,nzd0430-0073,nzd0430-0074,nzd0430-0075,nzd0430-0076,nzd0430-0077,nzd0430-0078,nzd0430-0079,nzd0430-0080,nzd0430-0081,nzd0430-0082,nzd0430-0083,nzd0430-0084,nzd0430-0085,nzd0430-0086,nzd0430-0087,nzd0430-0088,nzd0430-0089,nzd0430-0090,nzd0430-0091,nzd0430-0092,nzd0430-0093,nzd0430-0094,nzd0430-0095,nzd0430-0096,nzd0430-0097,nzd0430-0098,nzd0430-0099,nzd0430-0100,nzd0430-0101,nzd0430-0102,nzd0430-0103,nzd0430-0104,nzd0430-0105,nzd0430-0106,nzd0430-0107,nzd0430-0108,nzd0430-0114,nzd0430-0115,nzd0430-0116,nzd0430-0117,nzd0430-0118,nzd0430-0119,nzd0430-0120,nzd0430-0121,nzd0430-0122,nzd0430-0123,nzd0430-0124,nzd0430-0125,nzd0430-0126,nzd0430-0127,nzd0430-0128,nzd0430-0129,nzd0430-0130,nzd0430-0154,nzd0430-0155,nzd0430-0158,nzd0430-0159,nzd0430-0160,nzd0430-0161,nzd0430-0162,nzd0430-0163,nzd0430-0164,nzd0430-0166,nzd0430-0167,nzd0430-0168,nzd0430-0179,nzd0430-0018,nzd0430-0020,nzd0430-0021,nzd0430-0022,nzd0430-0026,nzd0430-0027,nzd0430-0038,nzd0430-0039,nzd0430-0040,nzd0430-0041,nzd0430-0042,nzd0430-0043,nzd0430-0019,nzd0430-0023,nzd0430-0024,nzd0430-0025,nzd0430-0044,nzd0430-0156,nzd0430-0157,nzd0430-0169,nzd0430-0170,nzd0430-0171,nzd0430-0172,nzd0430-0177,nzd0430-0178,nzd0430-0109,nzd0430-0110,nzd0430-0111,nzd0430-0112,nzd0430-0113,nzd0430-0142,nzd0430-0143,nzd0430-0144,nzd0430-0145,nzd0430-0146,nzd0430-0147,nzd0430-0148,nzd0430-0151,nzd0430-0152,nzd0430-0153,nzd0430-0165,nzd0430-0176,nzd0430-0149,nzd0430-0150,nzd0430-0045,nzd0430-0046,nzd0430-0047,nzd0430-0048,nzd0430-0049,nzd0430-0050,nzd0430-0051,nzd0430-0173,nzd0430-0174,nzd0430-0175,nzd0430-0131,nzd0430-0132,nzd0430-0133,nzd0430-0134,nzd0430-0135,nzd0430-0136,nzd0430-0137,nzd0430-0138,nzd0430-0139,nzd0430-0140,nzd0430-0141
2013-10-27 22:15:31.632000,L8,,,,,,,,,,,,,486.33,499.03,488.63,489.43,462.23,507.00,480.33,481.22,502.49,489.47,502.53,504.84,506.45,510.33,515.31,515.05,437.67,,,,,,375.93,500.26,432.66,488.55,450.34,486.94,464.21,365.88,378.54,483.32,485.32,473.41,487.70,413.67,449.78,448.93,469.40,482.52,459.62,486.35,472.47,460.08,395.46,468.42,458.66,446.12,465.70,466.27,466.63,471.89,471.45,477.78,482.41,476.17,477.28,480.32,475.16,475.08,490.23,475.87,478.23,465.45,373.82,446.12,479.56,481.84,486.18,485.75,487.73,479.66,470.93,497.40,498.09,494.06,496.57,237.18,189.79,201.44,220.19,207.26,232.41,262.09,264.54,269.18,247.35,254.86,222.29,143.73,509.13,505.16,475.21,511.10,,,,493.50,483.27,500.33,509.33,502.66,305.29,495.51,505.62,225.98,185.43,511.57,501.50,517.26,519.79,520.92,524.91,523.39,525.14,516.64,487.57,517.39,514.39,526.45,467.88,470.51,,,,522.75,446.72,388.90,439.87,462.85,449.48,489.08,499.88,506.60,496.95,509.18,503.18,513.49,523.25,520.68,156.29,468.72,477.01,302.09,469.36,158.13,164.69,,,,,525.43,522.17,524.98,507.84,512.58,509.91,,521.37,513.36,512.18,506.61,515.83,517.00,513.98,504.17,511.66,507.20
2013-11-12 22:15:31.992000,L8,,,,,,,,,,308.10,475.85,499.96,515.60,520.38,519.37,510.86,193.43,530.90,,,,,,,,,,,,,,,,524.61,522.16,523.72,518.22,517.36,521.27,515.90,513.57,510.31,513.87,516.21,517.00,525.54,517.74,505.62,501.57,506.86,514.97,510.08,504.90,519.05,519.94,511.61,514.88,509.91,505.68,504.30,499.43,499.89,497.82,496.00,495.60,499.58,505.54,503.08,507.13,503.67,507.85,500.93,511.13,505.45,495.10,478.52,426.72,472.49,488.87,502.94,508.47,513.08,504.79,493.36,499.46,512.88,518.60,524.80,517.72,517.41,528.26,521.74,495.07,516.85,500.30,508.90,504.13,,,,,,342.60,263.52,,,,,,253.26,282.33,,,,,,,,,,,,,,,,,,,,,,,,,515.91,218.10,233.55,,,509.96,513.84,510.81,513.79,513.85,371.86,350.81,237.96,180.40,,,,,,402.01,,,,,,,,,,,,246.92,211.45,414.27,,,493.12,384.84,335.72,361.12,404.96,470.77,374.61,367.94,401.56
2013-12-07 22:09:14.668000,L8,,,,,,,,,,,,501.57,512.55,443.19,474.52,461.41,498.19,291.24,,,,,535.21,517.65,527.89,510.40,,212.84,,,,,,526.85,519.00,432.17,157.87,147.80,163.39,290.90,344.74,367.19,403.89,411.18,425.67,515.11,516.68,507.90,502.09,508.73,519.61,512.38,503.32,517.01,509.62,504.70,510.93,516.07,500.77,503.82,501.84,489.87,489.98,495.67,485.05,490.58,494.77,505.33,502.66,499.83,515.44,501.64,508.61,502.05,506.97,492.07,446.70,482.02,501.41,505.83,509.16,511.51,401.20,447.56,485.55,271.52,,190.63,233.29,245.91,467.81,365.95,,,221.32,235.16,205.92,243.98,199.25,164.15,155.49,,,,,,,,,,,,,,319.01,,,,,,,286.09,197.15,294.85,448.60,374.62,334.56,,,,,348.41,,,,,,,475.86,402.80,522.11,327.74,338.00,175.63,464.32,,,,,,,,,,,,505.56,,,353.12,,,,,,,,,,276.11,315.18,339.51,377.48,408.75,395.61,312.42,386.41,400.03,447.30,476.63
2013-12-14 22:15:21.385000,L8,,,,,,,,,,311.49,298.42,267.94,520.27,401.80,338.04,215.32,,,,,,,,,,,,,,,,,,,499.92,355.50,278.00,216.95,279.85,231.99,213.62,308.46,367.49,,,,,,,,,,,,,521.21,521.82,520.86,507.26,511.27,507.47,504.84,501.47,505.94,505.06,506.86,510.05,509.77,511.92,501.43,524.14,510.51,516.07,515.05,510.88,496.43,451.10,489.13,505.27,515.93,503.54,497.15,343.22,482.57,493.20,528.09,496.92,399.82,392.94,399.09,354.45,352.52,298.30,514.10,,,,,,,,,,,,,,,,,,,,,327.90,,,,,,,,,,,,,,,,,,,,,,,,485.66,413.85,439.30,472.43,517.84,526.46,,,,,,,,,,,,,509.45,,,,,,,,,,,,,,,,,,,499.57,514.61,479.36,,
2013-12-30 22:15:13.133000,L8,,,,,,,,,,305.53,279.58,344.57,217.94,514.10,513.73,507.46,503.18,531.18,514.30,520.84,523.00,524.82,524.35,525.06,527.99,,,,,,,,,,,,,,,,,,,,,,518.85,508.80,506.40,511.11,520.08,513.25,508.08,526.13,,517.20,518.86,515.44,510.12,509.59,504.78,503.54,503.66,503.45,502.58,506.56,508.75,505.46,509.55,509.89,512.49,506.24,514.44,514.24,510.68,494.54,452.10,482.86,501.94,504.56,510.78,511.93,507.94,512.49,515.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326.44,,,,,,529.23,,,,,,,,,,,,,,,,,,483.25,411.21,514.73,517.64,516.94,521.57,,,,,,,,,,,,,506.14,,,,,,,,,,,,,,,,,,,,,,,
2014-02-25 22:08:20.274000,L8,,,,,,,,,,307.76,275.25,495.13,503.94,508.48,506.27,499.44,498.67,528.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.28,513.60,517.55,510.54,508.79,512.56,505.27,506.72,511.26,513.77,514.13,513.41,514.51,515.13,509.82,517.02,518.92,514.42,500.00,453.41,484.31,503.36,507.82,512.71,516.41,509.54,514.37,519.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.42,,,,,,,,,,,,,,,,,,,,,,,,481.58,408.31,516.08,516.50,512.81,525.45,,,,,,,,,,,,,503.80,,,,,,,,,,,,,,,,,,,,,,,
2014-03-13 22:08:09.214000,L8,,,,,,,,,,301.09,469.62,492.10,501.07,506.72,501.30,494.75,497.52,527.64,,,,,,,,,,,,,,,,,,,,,,520.47,515.97,475.89,507.79,516.09,516.43,516.25,500.43,491.24,505.54,509.87,521.58,511.74,504.78,525.86,,519.67,518.55,514.31,512.43,516.53,507.65,508.88,508.33,503.40,503.71,508.09,511.84,510.05,509.91,513.61,513.22,507.26,513.27,517.53,510.48,494.58,446.29,483.61,498.80,504.57,509.99,513.76,506.61,512.53,517.20,502.46,516.55,527.88,,,,,,,,,,,,,,,,,,,,,,,,,,,321.48,,,,,,,,,,,,,,,,,,,,,,,,479.13,405.55,515.81,516.86,502.45,516.35,510.61,,,,,,,,,,,,501.30,,,,,,,,,,,,,,,,,,,,,,,
2014-03-20 22:14:13.571000,L8,,,,,,,,,,,,482.35,499.47,416.21,498.01,493.33,493.55,526.94,,,,,,336.17,333.87,,,,522.35,439.30,500.51,247.35,234.79,404.41,285.67,445.30,515.36,520.17,517.72,517.86,513.28,504.44,514.30,516.65,518.52,523.25,517.21,500.80,505.65,508.93,506.25,495.08,481.44,497.61,496.22,521.38,407.19,461.73,512.20,497.40,502.69,506.64,486.64,251.42,238.79,204.85,198.04,169.05,212.48,405.05,488.14,491.82,501.78,177.48,483.59,332.21,419.57,487.39,493.18,506.70,509.80,514.38,504.69,512.90,514.55,303.24,514.66,451.68,,,,,,,,521.61,508.73,315.40,252.10,430.76,438.78,263.39,,513.56,503.05,511.63,,430.20,412.88,287.44,265.93,478.04,,482.73,307.02,,,506.65,399.46,,,,,,,,,,514.16,528.81,,,527.00,519.76,433.75,364.77,448.25,495.59,477.24,400.51,489.32,508.30,509.03,520.00,335.09,,,,,,,274.19,374.16,329.94,,367.33,500.36,398.09,417.07,,,456.15,525.15,288.80,395.71,476.72,524.42,,,395.35,,,,,,,,,,
2014-04-30 22:07:22.351000,L8,,,,,,,,,,,,489.05,501.69,506.82,503.98,495.90,499.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.96,507.07,506.81,511.77,521.43,515.72,505.42,527.75,,,,,,523.23,519.16,514.68,514.52,510.93,513.78,515.32,518.01,518.30,516.49,519.57,520.35,512.12,518.62,519.24,514.36,498.69,447.67,486.21,505.50,512.29,518.15,519.64,513.07,518.57,520.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.32,,,,,,,,,,,,,,,,,,,,,,,,478.80,400.14,515.66,519.15,,,,,,,,,,,,,,,504.29,,,,,,,,,,,,,,,,,,,,,,,
2014-06-01 22:07:14.657000,L8,,,,,,,,,,,,464.83,495.42,425.98,,418.58,467.20,363.81,514.83,518.79,520.99,516.22,452.88,388.73,329.67,201.27,293.06,523.59,,,,531.46,531.08,520.44,513.73,522.26,508.16,514.97,513.29,463.53,491.04,358.23,370.44,169.31,309.52,353.41,334.54,330.77,,,284.01,437.01,452.89,460.30,482.22,248.79,326.31,366.45,361.37,459.48,405.80,269.70,337.72,265.49,228.12,470.86,451.37,444.55,496.05,496.76,446.44,,384.15,263.70,483.17,182.96,163.86,366.93,270.81,331.52,491.21,500.37,391.91,272.73,341.57,207.93,444.15,157.48,261.94,221.78,249.94,258.65,360.12,503.02,507.15,287.50,283.91,299.14,257.71,286.18,219.82,520.22,493.12,473.43,477.41,325.21,269.57,515.59,,524.71,327.04,514.16,519.68,,307.09,452.46,521.62,447.66,486.06,,529.07,,266.06,212.72,321.72,294.18,493.90,522.56,514.45,526.04,,527.13,463.81,479.72,,,,,465.79,388.91,433.49,323.37,420.79,242.44,223.36,499.02,512.34,513.12,510.47,520.93,528.99,359.41,485.18,461.81,473.78,413.18,485.39,381.03,509.39,369.18,529.33,,,,,,,,524.10,414.79,357.51,521.31,517.36,516.24,520.96,519.38,522.15,511.05,375.82,513.26
2014-07-03 22:07:25.958000,L8,,,,,,,,,,,,,,,,,,,,,432.61,339.74,497.32,501.27,502.77,508.09,510.59,514.61,510.83,350.99,151.93,432.43,491.01,476.06,476.64,484.50,377.92,347.54,306.58,180.79,295.85,339.30,347.82,263.03,327.27,327.75,316.91,258.21,213.76,241.32,276.10,279.07,425.41,445.11,463.25,477.49,473.35,481.06,463.39,472.75,460.09,458.03,440.98,406.14,462.98,456.52,373.13,448.03,474.49,171.99,171.76,298.15,487.13,468.98,468.20,429.47,348.40,445.25,475.62,481.81,482.04,478.23,486.44,209.05,247.73,240.18,193.36,488.93,494.73,498.09,491.39,190.02,442.65,494.89,488.80,490.28,296.19,480.34,490.23,505.30,493.09,507.38,401.78,459.51,442.19,460.36,463.38,,483.34,478.44,461.54,484.79,481.77,328.10,,,,,,,,427.96,516.57,518.83,523.11,514.21,524.91,,,494.05,,515.00,422.16,307.17,488.76,332.41,423.74,477.30,,,212.52,,,476.59,213.56,,489.47,501.41,494.71,463.42,498.72,509.04,,,435.83,,,,,315.46,308.94,431.02,483.37,518.20,517.78,517.49,499.26,506.09,506.21,510.39,513.04,509.62,504.68,494.15,504.55,506.08,509.18,495.70,502.14,
2014-08-04 22:07:38.344000,L8,,,,,,,,,,,,,,,,,,,,,420.82,339.21,256.69,500.05,502.18,506.80,505.03,494.88,511.56,341.18,503.66,431.24,470.11,485.94,483.23,486.12,378.50,353.63,311.58,,292.59,340.63,345.76,267.29,324.85,330.38,315.20,245.43,217.24,245.47,274.31,429.74,424.73,441.84,422.11,477.09,469.43,476.67,463.34,468.68,464.68,460.97,452.01,461.08,464.09,461.01,479.23,455.84,474.73,477.00,473.46,290.02,478.48,468.38,468.55,451.72,369.65,,473.88,480.18,480.40,475.04,483.50,202.39,189.14,490.56,494.85,485.81,491.99,441.36,487.57,493.82,485.00,494.43,492.83,491.82,487.84,480.64,490.56,496.94,477.94,484.50,463.15,383.48,447.20,453.59,455.51,466.64,469.55,459.77,460.47,470.11,482.30,251.03,,,,,,507.04,,509.13,517.75,512.40,522.10,513.02,524.37,,,,,514.86,431.13,361.30,247.27,177.60,522.16,466.42,,,218.07,334.47,262.75,471.61,495.36,,487.57,499.07,497.75,500.90,490.14,418.55,,,428.71,,,,,519.36,518.75,519.71,520.43,515.71,516.35,514.88,196.83,434.02,321.36,507.58,510.43,510.34,503.86,499.06,504.33,503.33,506.10,494.93,504.60,
2014-08-27 22:13:53.214000,L8,,,,,,,,,,,473.00,489.50,502.16,410.99,499.06,495.29,499.26,532.66,512.53,519.01,522.95,517.10,521.66,524.74,257.74,278.64,192.66,,,,,,,,,,,,,516.59,512.49,508.76,509.99,511.50,512.66,521.83,513.87,499.21,496.67,494.07,503.15,498.57,491.99,504.32,516.26,513.61,514.15,511.31,508.98,517.24,507.96,505.08,506.42,503.59,506.04,512.48,514.61,513.08,511.24,517.44,514.62,507.51,515.31,516.24,514.31,494.79,445.22,485.38,502.41,508.89,512.08,511.48,508.54,513.68,514.83,,,,,,,,,,,,,,,,,,518.02,517.10,518.96,,,,,,,,,,308.57,,,,,,526.46,,276.82,249.47,,,,,,,,,526.81,525.40,,,,,464.35,397.53,506.61,514.10,510.04,521.25,,,,,,,,,501.52,483.06,510.55,,479.39,,,,,,,,,,,,518.53,,,,,,,,,,,
2014-09-28 22:13:56.699000,L8,,,,,,,,,,307.09,453.87,442.64,506.77,512.29,515.34,499.67,202.48,537.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.98,515.17,518.30,512.18,515.98,520.13,520.28,518.74,518.62,523.29,518.23,510.91,519.33,520.23,522.27,502.07,454.52,486.64,506.95,516.74,518.85,519.43,517.11,518.56,520.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.70,,,,,,,,,,,,,,,,,,,,,,,,480.05,407.73,515.68,519.24,517.63,525.69,,,,,,,,,,,,,505.22,,,,,,,,,,,,,,,,,,,,,,,
2014-10-14 22:14:02.495000,L8,,,,,,,,,,,,,,,,370.20,445.36,496.04,304.64,275.71,224.90,461.33,338.81,345.79,353.13,356.07,318.16,326.65,516.36,521.24,512.30,509.47,504.59,503.38,493.03,502.88,395.59,491.73,492.30,477.82,464.45,356.69,376.01,346.14,341.60,338.44,328.97,315.34,283.93,314.49,451.93,442.44,434.99,443.32,430.59,487.79,476.06,482.02,469.02,475.96,467.99,461.38,461.80,468.77,470.59,471.39,482.03,466.66,483.36,480.65,473.71,471.40,489.60,472.93,474.64,459.07,368.61,441.99,241.90,484.82,485.19,479.98,486.53,211.14,465.68,399.18,497.45,261.03,496.53,499.61,490.44,497.44,485.66,495.44,494.58,498.21,461.55,483.26,418.70,503.55,499.96,511.48,463.78,456.44,454.05,458.47,458.38,473.48,460.55,470.05,456.10,488.58,487.90,492.55,295.74,488.22,379.44,223.88,178.82,321.14,281.30,325.19,362.68,357.43,341.84,520.11,525.50,515.51,436.02,303.21,275.74,,450.00,460.28,497.17,523.24,,456.38,299.14,330.03,434.85,456.98,442.13,476.20,497.19,499.75,491.58,501.02,496.96,368.82,500.16,510.64,300.13,451.24,352.04,290.45,452.59,350.55,377.33,,,,,524.39,524.20,520.87,500.58,504.47,504.84,445.90,219.93,381.34,231.45,499.40,512.11,160.08,329.71,497.85,502.92,497.82
2014-10-23 22:07:51.237000,L8,,,,,,,,,,,,,,,,291.65,355.82,522.87,,,,,,,,468.95,481.50,204.95,464.43,502.20,508.90,,487.74,306.28,258.11,234.65,329.41,305.07,258.92,218.25,194.41,514.29,515.57,520.98,521.12,524.38,518.90,506.60,504.08,510.54,519.21,512.18,505.10,524.62,525.53,525.83,521.62,516.47,513.66,518.36,512.46,509.19,511.57,508.40,512.16,501.58,515.18,516.62,511.54,518.28,514.82,507.55,514.30,514.59,513.83,497.03,447.17,481.23,499.18,509.95,510.92,510.24,506.95,510.85,513.10,,,,,,,,,,,,,,,,,,519.56,516.72,521.80,,,,,,,,,,322.41,312.91,300.36,269.93,300.03,525.13,,,,,203.96,310.72,263.36,426.44,299.70,327.89,388.77,413.38,522.03,524.86,,,,,466.24,402.39,509.28,511.87,509.44,519.12,,,,,,,,,515.12,508.20,512.40,,473.52,,,,,156.00,200.89,226.71,271.98,483.88,,,512.28,,,,,,,,,,,
2014-11-08 22:07:51.967000,L8,,,,,,,,,,313.62,285.95,493.05,507.29,509.35,507.95,222.90,501.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.55,510.97,509.01,513.85,524.12,515.36,511.34,528.51,,,,520.99,515.76,520.20,517.34,514.56,513.34,509.25,512.23,515.86,517.49,518.35,516.26,519.77,517.75,512.40,516.85,519.46,516.46,502.02,449.27,487.30,504.78,512.86,518.49,516.49,512.32,518.44,519.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.29,,,,,,,,,,,,,,,,,,,,,,,,476.83,405.48,517.85,517.04,518.41,526.62,,,,,,,,,,,,,501.82,,,,,,,,,,,,,,,,,,,,,,,
2014-11-15 22:14:01.388000,L8,,,,,,,,,,,,,,,,413.60,450.37,501.91,473.13,479.49,502.92,471.60,285.96,335.60,335.15,320.06,300.86,305.47,520.62,524.19,518.81,516.60,512.04,510.12,500.06,508.38,497.36,499.09,498.18,484.47,467.83,373.05,403.41,373.30,361.11,374.53,355.96,336.40,342.69,331.32,458.08,451.10,444.43,447.15,441.02,498.01,482.57,489.46,472.26,483.15,475.00,464.85,468.24,475.64,476.68,481.87,485.05,472.46,486.70,487.53,480.03,476.28,492.19,477.58,482.89,463.33,374.44,446.27,481.58,489.93,488.62,486.03,490.28,485.60,471.17,497.64,502.07,497.39,500.54,504.66,497.89,502.80,491.86,500.08,289.13,313.47,336.54,384.99,378.05,384.76,231.54,319.16,468.56,460.10,461.84,462.51,460.15,477.09,467.16,475.68,464.90,493.41,489.20,495.03,301.25,512.20,509.18,221.79,178.74,513.99,499.51,304.82,329.86,328.63,330.68,263.85,527.09,517.33,414.92,501.92,511.17,,457.21,464.35,508.28,,,519.38,412.62,350.70,441.81,464.87,447.13,488.13,502.08,501.75,493.53,504.01,502.87,511.93,519.47,519.02,469.42,458.36,462.52,298.46,465.24,488.01,472.97,,,,,,,525.54,503.44,510.44,509.68,387.33,519.72,515.76,508.55,502.01,513.74,518.64,515.23,501.88,506.45,502.65
2014-12-26 22:07:42.898000,L8,,,,,,,,,,295.82,260.11,495.87,508.75,512.73,509.59,502.96,244.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.10,517.44,519.55,514.40,511.14,514.50,509.79,511.40,512.86,516.59,519.28,516.20,517.63,518.34,511.08,517.47,516.93,515.00,502.94,450.99,486.42,505.58,513.33,517.49,517.83,512.82,518.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.03,,,,,,,,,,,,,,,,,,,,,,,,476.88,403.91,,,,,,,,,,,,,,,,,501.93,,,,,,,,,,,,,,,,,,,,,,,
2015-01-18 22:13:48.486000,L8,,,,,,,,,299.54,320.56,287.22,439.41,506.44,511.47,511.65,503.42,514.00,533.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.56,493.67,499.91,474.75,482.76,471.53,473.86,469.00,471.72,483.22,491.06,481.74,480.23,486.37,503.86,511.28,498.12,493.43,484.06,297.66,282.69,291.62,281.36,444.48,480.28,503.35,513.83,520.31,518.77,513.21,515.84,519.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.89,,,,,,,,,,,,,,,,,,,,,,,,478.81,406.52,522.62,522.21,,,,,,,,,,,,,,,502.08,,,,,,,,,,,,,,,,,,,,,,,
2015-02-03 22:13:44.870000,L8,,,,,,,,,,,,,,,,,,,519.23,523.11,527.71,525.45,524.39,527.96,529.83,,,,,,,,,,,,,,,,,,,,,,525.59,512.94,511.13,516.50,524.51,515.71,515.66,526.04,526.40,525.96,522.45,523.33,515.05,517.10,512.80,511.38,513.37,506.70,509.79,510.89,516.44,515.53,516.38,515.88,514.31,513.85,520.06,518.05,512.00,500.98,452.05,485.27,507.21,513.80,517.45,519.84,511.00,515.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.28,,286.13,276.65,465.29,,531.93,,,,,,,,521.04,,,,,,,,,,478.20,405.71,,,,,,,,,,,,,,,,,502.53,,,,,,,,,,,,,,,,,,,,,,,
2015-02-12 22:07:27.072000,L8,,,,,,,,,,314.07,305.98,,,,,505.76,511.18,445.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.83,512.33,510.35,515.85,520.67,515.37,515.27,522.42,526.25,522.13,520.39,520.44,514.03,515.24,511.40,508.35,510.40,504.26,505.80,510.11,506.14,513.57,513.22,518.52,505.96,507.25,519.10,510.86,510.42,497.99,450.67,480.31,502.61,509.02,514.38,515.50,509.66,513.33,518.51,,,,,,,,,,,,,,,,,,521.41,487.80,,,,,,,,,,,321.53,421.81,,464.43,472.07,,,,,,,,,,501.12,479.94,,,522.28,524.83,,,,,477.74,404.75,517.26,518.01,515.15,523.81,,,,,,,,,518.84,518.77,525.18,,501.93,,,,,,,,,,,,,,,,,,,,,,,
2015-02-19 22:13:37.503000,L8,,,,,,,,,,303.37,272.65,248.49,504.69,507.57,514.64,499.67,181.37,528.25,514.46,518.71,524.21,521.39,521.94,524.08,525.79,,,,,,,,,,,,,,,,,,,,,,520.12,512.28,510.83,515.68,520.78,515.04,512.78,524.39,525.81,519.59,521.07,520.40,516.15,516.34,510.23,510.83,509.89,502.90,506.00,509.43,512.08,513.35,510.92,512.37,512.83,507.32,514.60,514.94,506.34,492.54,442.10,480.74,497.67,505.39,510.78,513.29,507.22,512.14,516.67,,,,,,,,,,,,,,,,,,,,469.36,469.40,467.26,503.45,,,,,,,315.33,529.01,527.85,501.68,492.43,,524.36,,,,,,,,518.63,,,,524.41,523.73,,,,,474.96,394.25,518.76,519.32,516.38,525.87,,,,,,,,,,,,,495.79,,,,,,,,,,,,516.80,,,,,,,,,,,
2015-02-28 22:07:24.273000,L8,,,,,,,,,,306.90,262.32,492.89,500.34,506.51,500.87,493.64,500.63,523.18,510.24,517.53,520.37,517.20,520.27,521.01,523.28,522.48,525.44,,,,,,,,,,,,,522.17,512.84,511.51,514.52,517.60,519.43,525.60,517.28,507.33,504.79,509.60,515.36,510.98,504.28,510.66,520.94,513.21,513.85,512.48,508.39,509.19,503.84,504.01,501.47,497.17,499.74,503.19,505.87,505.49,505.33,505.83,507.39,502.69,510.14,509.39,503.45,489.94,440.81,478.42,496.26,502.50,507.86,507.51,505.24,509.45,512.29,521.57,522.48,526.04,,,,,,,,,,,,,,,520.32,514.32,,,,,,,,,,,318.13,524.90,525.98,499.08,492.42,525.94,521.50,,,,,,,,519.75,525.04,528.15,,525.79,527.95,,,,,471.12,398.30,512.77,511.76,507.36,521.27,518.98,,,,,,,,513.52,514.09,516.28,,494.48,,,,,,,,,,,,522.44,,,,,,,,,,,
2015-03-23 22:13:20.918000,L8,,,,,,,,,,,,,,,,,,,,,266.92,447.02,384.03,498.18,453.66,471.65,477.90,470.57,508.92,508.51,499.47,439.37,476.15,456.22,480.18,469.27,385.34,388.43,316.85,252.31,280.76,343.52,345.64,339.46,337.87,331.96,329.24,313.44,274.77,304.07,327.66,345.75,331.22,434.49,422.36,460.84,463.56,462.91,434.43,464.11,456.34,449.72,445.80,452.47,455.05,454.88,470.89,447.28,388.61,464.79,461.60,464.66,474.95,461.87,461.69,448.93,255.95,341.49,,,447.93,462.54,480.24,197.42,286.23,485.75,492.23,264.83,266.99,246.02,218.65,244.28,259.05,272.57,228.61,267.63,255.94,262.51,246.17,262.49,230.22,,455.41,305.18,413.99,,,,428.16,458.15,240.73,321.80,392.86,473.86,,,,,,413.33,,373.83,508.95,491.96,518.45,508.70,499.31,,,474.79,461.93,491.83,332.28,249.99,477.43,374.06,385.66,367.18,359.32,,427.39,445.54,436.92,448.13,489.16,,,480.14,484.68,475.50,481.35,484.50,453.73,323.99,,228.52,424.73,462.21,463.20,516.66,512.01,518.99,518.79,515.62,514.96,511.61,344.56,166.57,498.67,,306.40,313.61,492.20,483.42,492.46,,,,331.08,338.08
2015-04-01 22:07:01.610000,L8,,,,,,,,,,,,493.68,501.77,504.67,504.39,493.83,499.96,522.64,506.84,517.65,521.59,515.61,521.07,522.82,524.06,525.81,,,,,,,,,,,,,,,,,,,,,516.80,507.94,504.95,510.77,516.96,511.40,503.00,519.47,520.94,517.26,518.78,516.62,512.00,513.86,504.70,504.00,504.53,501.61,504.60,508.77,509.80,507.05,509.73,510.99,509.51,504.78,512.80,512.16,502.99,488.72,441.64,479.34,496.76,503.43,509.18,510.20,505.84,508.35,514.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.61,526.82,,,,,520.96,,,,,,,,,,,,,,,,,,469.24,395.94,514.71,510.86,510.55,524.61,,,,,,,,,,,,,486.50,,,,,,,,,,,,521.67,,,,,,,,,,,
