dates,nzd0033-0000,nzd0033-0001,nzd0033-0002,nzd0033-0003,nzd0033-0004,nzd0033-0005,nzd0033-0006,nzd0033-0007,nzd0033-0008,nzd0033-0009,nzd0033-0010,nzd0033-0011,nzd0033-0012,nzd0033-0013,nzd0033-0014,nzd0033-0015,nzd0033-0016,nzd0033-0017,nzd0033-0018,nzd0033-0019,nzd0033-0020,nzd0033-0021,nzd0033-0022,nzd0033-0023,nzd0033-0024,nzd0033-0025,nzd0033-0026,nzd0033-0027,nzd0033-0028,nzd0033-0029,nzd0033-0030,nzd0033-0031,nzd0033-0032,nzd0033-0042,nzd0033-0043,nzd0033-0044,nzd0033-0045,nzd0033-0046,nzd0033-0047,nzd0033-0048,nzd0033-0049,nzd0033-0050,nzd0033-0051,nzd0033-0052,nzd0033-0053,nzd0033-0054,nzd0033-0055,nzd0033-0056,nzd0033-0057,nzd0033-0058,nzd0033-0059,nzd0033-0060,nzd0033-0061,nzd0033-0062,nzd0033-0063,nzd0033-0064,nzd0033-0065,nzd0033-0066,nzd0033-0067,nzd0033-0068,nzd0033-0069,nzd0033-0070,nzd0033-0071,nzd0033-0072,nzd0033-0073,nzd0033-0074,nzd0033-0075,nzd0033-0076,nzd0033-0077,nzd0033-0078,nzd0033-0079,nzd0033-0080,nzd0033-0081,nzd0033-0082,nzd0033-0083,nzd0033-0084,nzd0033-0085,nzd0033-0086,nzd0033-0087,nzd0033-0088,nzd0033-0089,nzd0033-0090,nzd0033-0091,nzd0033-0092,nzd0033-0093,nzd0033-0094,nzd0033-0095,nzd0033-0033,nzd0033-0034,nzd0033-0035,nzd0033-0036,nzd0033-0037,nzd0033-0038,nzd0033-0039,nzd0033-0040,nzd0033-0041,satname
2015-08-05 22:17:13+00:00,184.24,187.825,185.53500000000003,202.52999999999997,189.42666666666665,191.38666666666666,188.1525,187.15666666666667,189.185,186.7225,190.985,202.47500000000002,195.215,188.95,185.11,180.765,179.09,184.51999999999998,186.31000000000003,187.46333333333334,195.4666666666667,187.77666666666667,187.16666666666666,188.78666666666666,190.92666666666665,187.22333333333333,190.81333333333336,191.51333333333332,191.25,190.84666666666666,194.26999999999998,194.84,198.12333333333333,195.79333333333332,195.21,194.42,199.39666666666668,195.36,201.5725,196.15333333333334,197.75,213.6,206.315,202.36,202.42000000000002,225.76333333333332,201.42,214.515,220.37333333333333,193.09,215.1833333333333,213.28333333333333,194.42000000000002,191.365,205.255,190.33,188.12,188.81,,,,,,,,,272.51,194.175,202.23,195.585,184.72,187.66500000000002,198.51999999999998,200.59,203.70000000000002,218.01999999999998,200.315,203.28,201.16,202.29500000000002,205.22,196.82999999999998,206.58,209.13,205.44,203.92,200.78,200.0533333333333,195.03333333333333,192.60666666666665,192.05333333333337,196.75,191.86666666666667,200.97,199.46666666666667,205.70666666666668,L8
2015-10-24 22:17:40+00:00,184.24,187.825,185.53500000000003,202.52999999999997,189.42666666666665,191.38666666666666,189.92333333333332,187.63,190.26999999999998,187.85,192.3166666666667,207.5966666666667,198.54,191.02999999999997,186.08333333333334,180.86999999999998,179.09,186.16999999999996,187.15500000000003,187.83499999999998,199.14500000000004,188.43,187.635,189.645,191.575,187.57999999999998,192.47000000000003,193.40499999999997,191.66,191.575,196.37499999999997,195.14499999999998,197.965,196.435,196.345,195.86,204.19500000000002,193.1275,200.415,193.4,195.90333333333334,211.33249999999998,204.00500000000002,198.515,199.87,238.5,195.9666666666667,212.625,235.17000000000002,196.33,229.35499999999996,224.88,198.81,197.44,221.2,,,,,,,,,,,,272.51,194.175,192.385,193.06333333333336,185.2,188.39000000000001,194.33,194.60666666666665,197.23666666666668,234.95,201.17,,,203.33,205.35,195.88,206.58,209.13,205.44,203.92,200.78,201.47499999999997,195.37,192.66499999999996,193.68000000000004,202.55,193.85000000000002,206.66499999999996,204.04999999999998,212.775,L8
2015-12-11 22:17:42+00:00,191.1933333333333,197.67666666666665,196.09666666666666,207.095,197.3675,198.89499999999998,195.26,195.05666666666664,194.58749999999998,192.3675,198.19,207.9625,200.145,195.51,191.13,188.06249999999997,193.2,194.23,197.25666666666666,195.89,201.25333333333333,194.1,193.07333333333335,195.03,198.34,198.71333333333334,197.11333333333334,202.59,203.12,199.42,203.93666666666664,205.71666666666667,208.48000000000002,204.62666666666667,205.64333333333335,206.73333333333335,213.75,193.1275,205.21999999999997,198.8775,198.4025,211.33249999999998,204.00500000000002,198.515,199.87,240.27666666666667,206.84250000000003,216.47200000000004,236.12,196.33,229.61333333333332,223.29,199.805,210.485,213.175,,189.76,189.3,187.7,189.5,190.85,,,,,,272.51,194.26999999999998,192.92333333333332,194.985,190.08,195.2375,202.28,194.60666666666665,206.07,232.64499999999998,217.3,200.53,214.36,203.33,205.35,195.88,204.55,221.45499999999998,208.315,211.365,210.54000000000002,205.34333333333333,197.49,194.27666666666664,193.52666666666667,203.08666666666667,201.55333333333337,210.48333333333332,210.01999999999998,215.38,L8
2015-12-27 22:17:43+00:00,197.6925,202.405,203.4,210.248,201.102,202.112,198.214,199.65,198.22599999999997,198.174,201.004,209.632,201.904,198.60399999999998,196.06,193.218,199.97333333333336,200.01749999999998,201.745,202.18,204.81,200.14499999999998,198.8075,203.4325,201.84,198.51749999999998,196.1225,201.1625,203.11,200.5,205.0275,207.1225,210.66,207.51749999999998,207.8125,211.04250000000002,208.5275,193.56400000000002,210.06499999999997,204.644,201.398,215.882,204.76000000000002,199.482,200.754,231.4025,205.66000000000003,214.10666666666668,236.12,196.87,228.70749999999998,215.4025,200.95000000000002,218.19333333333336,206.15666666666667,198.91,200.03,189.3,187.7,211.265,204.685,221.04,205.49,202.9,187.62,,272.51,194.95,194.22,198.74,201.0625,195.2375,202.28,194.60666666666665,205.772,232.72,224.91666666666666,200.53,225.995,198.04000000000002,201.09,196.985,203.29,213.17999999999998,204.38333333333333,205.0233333333333,205.21333333333334,210.98749999999998,195.61,195.025,193.5075,204.72,206.57000000000002,212.17249999999999,211.45499999999998,214.2425,L8
2016-01-12 22:17:40+00:00,208.80749999999998,209.875,210.8925,217.734,204.756,204.73999999999998,204.074,204.96999999999997,203.82999999999998,202.316,204.59599999999998,210.294,199.44400000000002,204.426,200.554,200.156,212.61666666666667,206.46,211.39000000000001,210.64249999999998,207.43,208.0375,207.905,210.61499999999998,208.845,201.11666666666665,195.33,207.51749999999998,211.46,209.02249999999998,214.70499999999998,217.655,215.54749999999999,213.76999999999998,213.75,220.36999999999998,205.1,190.0025,213.87833333333333,210.66333333333333,207.73166666666668,216.846,203.3825,198.26999999999998,198.09,235.5725,210.13600000000002,208.81000000000003,248.46333333333334,197.41,240.4725,220.69333333333336,202.02,235.87333333333333,198.63500000000002,198.91,200.03,206.47500000000002,192.495,205.29333333333332,200.97333333333336,209.35,201.875,202.9,187.62,246.5,260.565,195.09666666666666,194.22,202.3175,213.584,206.46999999999997,211.1,194.60666666666665,205.772,226.23250000000002,220.44,204.345,216.53666666666666,197.52666666666667,200.1,198.82666666666668,212.0825,220.20749999999998,208.02,203.9075,207.83,214.73749999999998,203.57,206.1825,200.3125,201.86666666666665,216.61,212.7125,212.48,212.02,L8
2016-05-19 22:17:11+00:00,208.265,209.31,209.79,211.57500000000002,210.41,209.7825,208.45499999999998,208.85500000000002,207.435,206.53,207.44,205.705,203.4,207.93999999999997,204.305,204.4875,212.61666666666667,205.67499999999998,210.57999999999998,210.3275,206.625,208.1825,208.3225,210.975,209.41250000000002,202.08,196.60333333333332,207.55,211.35,209.6275,213.945,217.1575,214.945,214.3575,213.935,220.2825,205.23333333333335,192.71,224.7875,219.48749999999998,213.55,227.51,204.69,201.93,202.08999999999997,221.285,217.625,210.09,227.22000000000003,194.13,223.4975,200.40333333333334,198.27,223.85750000000002,195.51333333333332,195.12,196.89333333333335,200.87333333333333,191.26333333333332,202.485,198.6925,204.20333333333335,201.37666666666667,199.055,185.45499999999998,246.5,248.62,194.32666666666668,198.16666666666666,207.76333333333332,225.895,224.73666666666668,226.33,206.81,214.15666666666667,217.97,219.455,204.51666666666665,212.4225,196.48,198.92,199.35,211.125,218.45999999999998,207.7425,203.55,207.8025,213.2375,202.2725,204.9475,198.6225,200.15666666666667,216.0675,212.3,212.61499999999998,211.94,L8
2017-03-03 22:17:25+00:00,,,,,,,178.84,181.31,183.02,183.9,181.33,183.4,182.99,185.13,182.02,,,180.6,183.65,182.47,181.52,184.79,185.91,186.15,184.89,187.19,188.49,186.49,184.67,188.75,185.41,189.79,193.22,192.41,192.54,192.25,189.9,187.93,190.19,190.53,192.25,195.07,197.51,198.75,198.5,196.63,195.96,195.08,190.19,189.93,184.29,188.99,190.55,185.63,186.54,185.92,185.75,184.91,187.32,186.89,188.38,191.9,197.69,191.32,183.66,,,191.78,198.2,204.1,200.38,201.58,203.97,201.26,200.74,201.93,197.1,197.87,191.96,189.66,195.41,191.17,195.06,195.78,197.68,195.26,189.27,190.89,185.74,184.18,177.68,180.88,182.75,186.32,187.63,190.65,L8
2017-03-19 22:17:15+00:00,,,,,,,178.84,181.31,183.02,182.565,179.88,183.59,181.65,181.70499999999998,181.215,,,179.14999999999998,182.45499999999998,182.365,180.59,183.89499999999998,185.215,185.12,185.07999999999998,185.82999999999998,186.275,185.91500000000002,183.65499999999997,186.495,184.64,187.89499999999998,191.38,191.465,191.845,191.075,189.18,187.27,189.98000000000002,188.965,192.08499999999998,194.855,196.885,197.765,198.63,197.62,196.69,193.35500000000002,188.51999999999998,186.685,182.225,187.195,188.91500000000002,183.625,186.18,184.745,185.75,183.925,184.49,185.565,187.345,189.47500000000002,195.91,190.01,181.415,,,187.83499999999998,194.33499999999998,201.52499999999998,198.405,198.39,200.255,196.475,194.065,198.79500000000002,191.53,197.505,190.68,189.33499999999998,195.28,191.935,195.055,194.68,198.065,195.88,189.27,189.19,183.51,182.60500000000002,175.54000000000002,180.88,181.94,185.1,186.905,190.815,L8
2017-08-10 22:17:37+00:00,187.03,188.57,186.39,186.57,186.37,186.11,189.79500000000002,187.74,195.23000000000002,189.35999999999999,182.51,185.6,184.51666666666665,184.40666666666667,184.90666666666667,,,181.66,184.98666666666668,183.24666666666667,182.65333333333334,187.4333333333333,185.28666666666666,185.24666666666667,186.87,188.23333333333335,188.04,188.60666666666668,185.54999999999998,188.13,187.77666666666667,201.14666666666668,200.86666666666667,194.48000000000002,195.27666666666664,196.0666666666667,190.3166666666667,187.1833333333333,191.37333333333333,189.29333333333332,194.21333333333334,197.54333333333332,199.94666666666663,201.07333333333335,200.9433333333333,199.79333333333332,198.9433333333333,198.11333333333334,198.92333333333332,198.19333333333336,188.42666666666665,189.87,193.51,183.78,189.20333333333335,189.72,195.82999999999998,189.09333333333333,184.49,185.565,187.345,189.47500000000002,195.91,190.01,181.415,,,187.83499999999998,194.4433333333333,197.33333333333334,194.26666666666665,194.87666666666667,201.71666666666667,191.30666666666664,194.065,198.79500000000002,191.53,197.505,190.68,189.33499999999998,195.28,191.935,195.055,194.68,198.065,195.88,189.27,199.17333333333332,185.39000000000001,182.60500000000002,186.81000000000003,181.02499999999998,185.01999999999998,187.76333333333332,189.49333333333334,193.49666666666667,L8
2018-04-07 22:16:59+00:00,,,,,,,,,,185.17,181.35,184.49,182.81,183.87,182.08,,,179.88,183.54,183.11,183.11,182.8,184.23,185.85,184.42,186.36,187.18,187.83,185.29,189.23,187.19,189.08,191.67,193.24,190.84,190.99,189.42,188.76,191.26,194.32,192.77,196.29,198.64,197.84,199.97,199.34,195.53,193.28,187.01,188.49,182.02,189.11,187.95,185.2,188.4,185.51,180.31,186.53,185.19,188.6,188.76,191.85,197.16,189.25,183.29,,,,194.77,199.64,198.36,198.16,202.03,195.12,198.27,200.77,181.14,200.47,194.12,189.88,193.54,194.29,196.63,193.25,195.9,195.25,186.63,191.24,183.25,182.97,177.55,179.81,182.52,186.25,187.11,191.91,L8
2018-06-26 22:16:36+00:00,,,,,,,,,,185.825,181.35,184.49,182.81,183.87,182.08,,,179.88,183.54,183.11,183.11,182.8,184.23,186.44,187.375,188.235,189.47500000000002,189.24,191.56,191.36,191.825,190.97500000000002,193.745,194.25,191.72500000000002,192.70499999999998,191.1,189.35,192.64499999999998,194.015,193.89,198.12,200.37,198.60000000000002,200.815,201.79000000000002,203.685,205.565,191.095,193.78500000000003,182.71,190.0,187.91,186.245,188.8,187.43,180.31,186.53,185.19,190.04,190.035,192.865,199.53,195.54000000000002,184.51,,,198.39,199.135,200.89499999999998,199.555,201.425,204.625,189.14,198.27,200.77,181.14,200.47,197.14499999999998,195.245,193.855,196.375,198.88,195.29500000000002,198.305,197.67000000000002,186.63,192.16000000000003,184.575,185.425,179.2,179.11,184.72500000000002,187.84,188.55,194.35,L8
2018-07-28 22:16:51+00:00,,,,,,,,,,185.825,181.35,184.49,182.81,183.87,182.08,,,179.0,182.57999999999998,181.695,182.0,183.35500000000002,183.29,184.51999999999998,186.33666666666667,186.62333333333333,189.47500000000002,189.24,191.56,191.36,191.825,190.97500000000002,193.745,193.37666666666667,192.59666666666666,192.51999999999998,189.79333333333332,188.39,191.74333333333334,192.29666666666665,193.66,196.63,199.16666666666666,198.58666666666667,200.20000000000002,198.54666666666665,201.13,201.13666666666666,189.5533333333333,191.35666666666668,181.67666666666665,188.65333333333334,187.75666666666666,185.22666666666666,186.90666666666667,187.43,180.31,186.53,185.19,190.04,190.035,192.865,199.53,195.54000000000002,184.51,,,194.295,198.11,200.39666666666668,198.74333333333334,199.7266666666667,203.98333333333335,185.84666666666666,198.27,200.77,181.14,199.315,195.12,194.04,192.49,195.35333333333332,197.96666666666667,195.21666666666667,198.57000000000002,196.26,186.63,192.16000000000003,184.575,185.425,179.2,179.11,183.38666666666668,186.60666666666665,187.48000000000002,193.07333333333335,L8
2019-01-04 22:17:27+00:00,,,,,,,,,,,212.05,199.07,196.55,195.69,205.92,206.0,201.95,187.035,185.715,182.85,182.925,186.825,185.87,184.03,198.365,196.95499999999998,213.06,222.34,202.03,210.03,,,,191.63,194.34,192.15,187.18,186.47,189.94,188.86,193.2,230.67000000000002,199.385,198.57,200.135,193.51,197.2,192.075,183.41,189.805,185.57,191.85000000000002,187.305,184.35,187.64499999999998,184.6,181.54,,,190.3,187.53,187.31,201.67,184.57,186.84,,,193.06,194.21,199.4,197.12,196.33,202.7,179.26,,,,198.16,191.07,191.63,189.76,193.31,196.14,195.06,199.1,193.44,219.02,,,,,,180.71,184.14,185.34,190.52,L8
2019-01-20 22:17:24+00:00,220.7,232.23,237.88,,221.48,213.98,221.65,217.19,216.23,210.47,213.33,202.03,204.175,205.86,214.68,209.45999999999998,204.605,191.58,194.40666666666667,191.6,195.23000000000002,200.57333333333335,198.26,193.61666666666667,202.55666666666664,199.42333333333332,213.675,218.845,213.60500000000002,226.7,,,234.51,207.965,209.17000000000002,201.56,206.43,194.125,199.58499999999998,201.88,210.5,232.35,199.385,198.57,200.135,193.51,205.20000000000002,197.09,196.63,202.74666666666667,185.57,204.0566666666667,201.07333333333335,184.35,187.64499999999998,186.02499999999998,184.54,224.65,206.39,197.465,209.63,187.31,201.67,184.57,186.84,270.03,256.08,193.06,194.21,201.055,198.815,197.32,201.16,187.76,203.12,198.58,193.6,199.635,192.945,191.185,190.53,214.78,202.685,195.06,199.1,193.44,219.02,209.97,211.25,221.83,,191.49,200.97,204.14,203.69,211.35500000000002,L8
2019-05-28 22:17:17+00:00,220.7,232.23,237.88,,221.48,196.42000000000002,202.055,202.83499999999998,200.13,197.34,203.54,197.86,197.90666666666667,198.51,204.74333333333334,199.75333333333333,195.1,193.00666666666666,196.05666666666664,193.60333333333332,196.54999999999998,202.06333333333336,200.85,196.04666666666665,204.58,201.48666666666668,206.03333333333333,210.04333333333332,205.16666666666666,226.7,,,234.51,210.525,209.345,202.65,209.13,197.24,201.0,205.035,213.11,234.88,203.38,201.255,201.88,198.815,206.93666666666664,198.02,197.02999999999997,204.95666666666668,186.82,206.6833333333333,203.15333333333334,187.11,191.22,187.35666666666665,184.54,224.65,199.345,196.07333333333335,204.52666666666664,190.335,200.82999999999998,190.285,184.91,270.03,256.08,195.795,196.325,203.64,195.105,201.35500000000002,203.44,189.915,203.12,198.58,193.6,203.61,197.52499999999998,194.46,194.71,218.17000000000002,205.70999999999998,199.74,199.24,200.5,219.02,209.97,211.25,221.83,,187.15,204.235,206.83999999999997,206.78,213.95999999999998,L8
2019-11-04 22:17:58+00:00,,,,,,178.86,182.46,188.48,184.03,184.21,183.96,189.52,185.37,183.81,184.87,180.34,176.09,180.57999999999998,183.925,184.485,183.85,185.63,186.995,185.925,187.3,187.065,188.91,190.64,183.89,,178.38,180.57,,194.595,190.35,189.79000000000002,189.22000000000003,188.04,189.87,193.675,196.86,199.02999999999997,202.48000000000002,200.485,200.96,199.225,197.42000000000002,191.64499999999998,184.855,190.685,183.66500000000002,193.31,192.285,187.245,188.745,190.02,,,189.11,190.595,190.735,188.60000000000002,197.32,192.04500000000002,183.185,,,195.67,200.29,204.57,189.7,204.4,207.26,183.57,,,179.02,203.05,195.695,194.53,191.8,195.78,198.81,195.745,196.38,200.5,,183.19,181.05,182.85,176.61,182.81,185.445,187.52499999999998,187.07,192.475,L8
2019-12-22 22:17:51+00:00,,,,,,,,,,,,,,,,,,178.76,181.28,182.68,182.85,182.88,183.87,183.88,184.27,184.54,187.07,188.84,179.49,,178.38,180.57,,192.44,186.01,185.25,185.86,180.875,185.405,190.16500000000002,193.12,189.71999999999997,197.265,193.625,196.115,189.10500000000002,191.41500000000002,185.28,182.04,185.72500000000002,184.35,190.75,189.58499999999998,184.12,184.385,,,,185.92,187.9,187.15,183.84,194.65,188.09,183.39,,,,,,,,,,,,179.02,199.99,191.16,190.88,185.48,191.47,195.43,191.75,193.52,,,183.19,181.05,182.85,176.61,,183.65,185.51,182.62,189.22,L8
2020-02-08 22:17:38+00:00,239.03,251.14,262.58,,,,240.53,235.95,220.58,231.41,,,,,222.44,237.56,235.29,178.76,181.28,202.125,182.85,182.88,207.195,183.88,208.91000000000003,204.255,206.70999999999998,216.06,179.49,260.25,217.7,180.57,253.55,192.44,186.01,185.25,185.86,180.875,185.405,201.81000000000003,201.77666666666667,189.71999999999997,197.265,193.625,219.15333333333334,189.10500000000002,191.41500000000002,185.28,182.04,201.71333333333334,198.33333333333334,206.74666666666667,189.58499999999998,184.12,184.385,225.87,,230.38,185.92,187.9,187.15,183.84,194.65,188.09,183.39,,228.1,,,,,,,,,,179.02,199.99,191.16,190.88,185.48,191.47,195.43,191.75,193.52,,,183.19,181.05,182.85,176.61,,183.65,185.51,182.62,208.425,L8
2020-02-24 22:17:35+00:00,228.67000000000002,236.55,243.315,228.04,227.4,,230.575,230.47,218.47000000000003,223.945,,,,216.52,219.075,223.31,222.665,178.76,181.28,213.99666666666667,182.85,182.88,213.96666666666667,183.88,214.3166666666667,209.13333333333333,211.5533333333333,217.28,179.49,244.84,220.6933333333333,180.57,238.10500000000002,192.44,186.01,187.88,188.13,184.36,187.94333333333336,211.905,213.8725,189.71999999999997,197.265,193.625,223.8025,189.10500000000002,191.41500000000002,185.28,182.04,216.2575,211.4525,204.755,191.5233333333333,188.74,184.385,244.46,,239.845,189.58999999999997,189.94,191.56,190.11,197.495,192.9,186.105,,226.29,200.51,199.85,203.53,205.11,207.33,244.77,,,,179.02,199.99,191.16,190.88,185.48,191.47,195.43,191.75,193.52,,,183.19,181.05,182.85,176.61,,183.65,185.51,182.62,220.04,L8
2020-03-27 22:17:20+00:00,228.67000000000002,236.55,243.315,228.04,227.4,,230.575,230.47,218.47000000000003,210.22666666666666,180.24,187.24,184.71,196.88,207.37,223.31,222.665,179.195,181.525,206.24,181.435,183.54500000000002,207.88,185.285,207.4875,203.1875,205.7875,210.8075,182.17000000000002,226.63333333333333,213.75,180.57,238.10500000000002,192.57,185.13,186.54666666666665,187.84666666666666,182.5925,188.04250000000002,211.905,213.8725,191.59666666666666,197.4,193.625,223.8025,189.10500000000002,191.41500000000002,185.28,182.04,225.37600000000003,221.7,204.755,191.5233333333333,188.74,184.385,244.46,,239.845,189.58999999999997,189.94,191.56,190.11,197.495,192.9,186.105,,226.29,200.51,199.85,203.53,205.11,207.33,244.77,,,,179.02,199.97,191.815,190.51999999999998,187.81,192.17000000000002,195.02,191.75,193.52,,,183.19,181.05,182.85,176.61,182.5,183.685,185.605,185.285,212.7725,L8
2020-08-02 22:17:33+00:00,228.67000000000002,236.55,243.315,228.04,227.4,,230.575,230.47,218.47000000000003,210.22666666666666,180.24,187.24,184.71,196.88,207.37,223.31,222.665,179.63,181.77,214.09333333333333,180.02,184.21,215.88333333333333,186.69,215.2266666666667,209.40333333333334,212.02666666666664,218.13,184.85,226.63333333333333,225.54,,238.10500000000002,192.7,186.23000000000002,186.37666666666667,188.72,184.56000000000003,190.74333333333334,233.64499999999998,234.625,196.46499999999997,199.485,197.04,234.27333333333334,195.28,193.17,191.42,184.81,236.2275,230.63,210.13666666666666,192.95,193.14499999999998,186.75,244.46,,239.845,190.075,190.515,192.88,193.77499999999998,198.64499999999998,193.47,183.64499999999998,,226.29,200.51,199.85,203.53,205.11,207.33,244.77,,,,187.81,201.24,195.035,193.57999999999998,189.975,195.37,196.125,194.44,197.35,,,,,,,182.5,183.72,185.7,187.95,220.62333333333333,L8
2020-09-03 22:17:46+00:00,206.09,210.83,207.8,206.89,197.33,,,,,182.79,180.24,187.24,184.71,177.24,183.96,,,179.89999999999998,183.06,183.475,180.27,186.86,194.82999999999998,205.325,184.26999999999998,185.35,188.49,191.39,184.85,190.22,192.92,,,191.24,185.63,184.31,187.88,181.175,189.60500000000002,,,196.46499999999997,199.485,197.04,199.84,195.28,193.17,191.42,184.81,225.66500000000002,222.705,192.89,190.5,188.31,186.75,,,,186.89,189.05,189.79,191.17,196.95,189.23,178.47,,,,,,,,,,,,187.81,201.24,195.035,193.57999999999998,189.975,195.37,196.125,194.44,197.35,,,,,,,180.23000000000002,182.135,184.51,187.14499999999998,189.94,L8
2020-09-19 22:17:52+00:00,206.09,210.83,207.8,206.89,197.33,,,,,182.79,180.24,187.24,184.71,177.24,183.96,,,179.89999999999998,183.06,183.475,180.27,186.86,198.62333333333333,197.33333333333334,184.26999999999998,185.35,188.49,191.39,184.85,190.22,192.92,,,190.79666666666665,184.8175,184.31,187.88,181.175,189.60500000000002,,,196.46499999999997,199.485,197.04,199.84,195.28,193.17,191.42,184.81,225.66500000000002,222.705,192.89,190.5,188.31,186.75,,,,186.89,189.05,189.79,191.17,196.95,189.23,178.47,,,,,,,,,,,,203.985,207.16,200.58,206.28666666666666,189.975,195.37,196.125,194.44,197.35,,245.31,,,,199.75,189.01,182.135,183.99333333333334,186.51666666666665,189.61333333333334,L8
2021-01-25 22:17:44+00:00,206.09,210.83,207.8,206.89,197.33,,,,,,,,,,,,,180.17,184.35,183.98,180.52,189.51,203.125,202.655,181.54,,,,,,,,,189.9,184.7475,184.74,188.48,185.06,190.87,268.42,274.85,197.58,201.3,197.04,199.84,195.28,193.17,191.42,184.81,189.48,182.72,192.89,190.5,188.31,186.75,,,,186.89,189.05,189.79,191.17,196.95,189.23,178.47,,,,,,,,,,,,203.985,210.76500000000001,204.635,214.35000000000002,189.81,197.87,197.64,194.44,197.35,,245.31,,,,199.75,192.265,177.39,181.97333333333333,184.05666666666664,188.04666666666665,L8
2021-03-30 22:17:22+00:00,,,,,,,,,,183.06,183.95,186.87,182.9,178.17,181.29,,,181.01,181.99,184.38,184.35,184.95,184.88,186.77,186.86,186.02,188.71,192.55,185.43,189.09,183.72,183.2,191.19,191.385,184.79500000000002,187.28,189.01,189.34,188.71,231.32,235.8,197.93,203.19,199.15,197.92,194.82,196.09,189.3,187.07,189.97,185.52,192.0,191.92,187.64,192.83,185.5,182.92,189.81,187.86,189.53,192.71,194.36,196.12,192.4,183.01,,,,,,,,,,,,185.52,199.77,196.15,194.05,187.88,194.5,196.89,194.26,190.84,191.47,,185.73,184.37,180.01,178.85,183.13,178.06,183.345,185.465,188.07,L8
2021-05-01 22:17:07+00:00,,,,,,,,,,183.06,183.95,186.87,182.9,178.17,181.29,,,180.505,181.92000000000002,184.32,183.215,184.08999999999997,184.31,186.435,187.135,185.74,187.925,190.47500000000002,184.785,189.44,184.125,183.55,192.39,192.00333333333333,186.64000000000001,187.625,188.745,187.655,189.77,218.71666666666667,222.05000000000004,197.30999999999997,203.19,199.15,197.92,194.82,196.09,189.3,187.07,188.615,184.64,191.98000000000002,190.82999999999998,188.76999999999998,190.64,185.5,182.92,189.81,187.86,190.35500000000002,192.12,193.025,196.465,190.76999999999998,181.13,,,,,,,,,,,,185.52,199.77,196.15,194.05,187.88,195.755,197.15499999999997,194.54500000000002,190.84,191.47,,185.73,184.37,180.01,178.85,181.815,180.22333333333333,184.51,186.13666666666666,189.07000000000002,L8
2021-05-17 22:17:12+00:00,,184.44,185.29,185.18,179.5,187.82,191.69,191.2,186.56,184.57999999999998,185.855,188.87,186.51,181.015,183.28,181.62,179.84,181.93666666666664,184.39666666666668,185.33,183.60666666666665,186.01,186.21333333333334,187.42666666666665,187.85666666666668,186.95000000000002,189.70000000000002,191.63666666666668,186.88666666666666,191.00333333333333,187.10666666666665,183.55,192.39,193.53,189.5525,187.625,188.745,189.47,191.96,213.36,216.87,198.69666666666663,203.925,192.96,201.75,197.64499999999998,198.485,191.88,187.97,189.96,185.5666666666667,193.02666666666667,192.7266666666667,190.87,191.5233333333333,188.0,182.92,189.81,189.83,192.50333333333333,193.24666666666667,194.49,197.89333333333335,192.53666666666666,182.78,,,,,,,,,,,,186.96,203.73000000000002,198.32,195.92000000000002,191.03,196.80999999999997,197.67,196.71333333333334,190.84,191.47,,185.73,184.37,180.01,178.85,183.96333333333334,182.725,186.255,188.15,191.065,L8
2021-07-04 22:17:29+00:00,,184.44,185.29,185.18,179.5,187.82,191.69,191.2,186.56,184.57999999999998,185.855,188.87,186.51,181.015,183.28,181.62,179.84,181.805,184.365,185.34,183.635,186.125,186.055,187.7725,187.4275,186.91750000000002,189.785,191.52,185.885,190.665,186.9,183.55,192.39,193.81,189.214,189.73333333333335,189.95333333333335,189.46,191.825,210.092,213.44400000000002,199.73,203.15,196.03333333333333,202.63,196.86333333333334,198.45666666666668,191.73333333333335,188.1833333333333,189.69,185.4375,192.445,192.0075,190.52249999999998,190.99,188.0,183.235,190.28,189.40666666666667,192.74,193.315,193.53,198.2575,192.5725,180.69,,,,,,,,,,,,186.96,203.73000000000002,198.32,195.92000000000002,191.03,196.80999999999997,197.67,196.71333333333334,190.84,191.47,,185.73,184.37,180.01,178.85,183.625,183.35,186.53199999999998,188.284,191.504,L8
2022-01-20 22:17:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,182.81,187.2,181.88,186.79,178.48,179.59,188.82,188.2,182.42,180.99,185.91,182.01,183.61,190.12,191.48,187.99,,,,,,,,186.67,184.98,189.93,189.28,185.32,183.86,,,,,187.25,188.21,186.07,191.18,180.89,178.3,,,,,,,,,,,,178.46,196.13,189.78,188.18,177.62,187.02,185.5,189.19,,,,183.95,181.45,179.5,178.84,,179.9,183.18,185.97,184.24,L9
