dates,satname,nzd0568-0000,nzd0568-0001,nzd0568-0002,nzd0568-0003
2022-06-22 22:12:50.587000,L9,,,118.82,60.96
2022-06-22 22:13:14.546000,L9,177.29,151.11,38.48,74.27
2022-06-30 22:13:39.455000,L8,178.29,120.30,120.92,185.61
2022-07-01 22:07:06.314000,L9,,,115.50,61.37
2022-07-16 22:13:14.888000,L8,178.28,187.11,182.31,115.74
2022-08-10 22:07:44.129000,L8,111.58,182.26,118.81,182.63
2022-08-26 22:07:46.208000,L8,178.81,188.69,183.35,187.41
2022-09-03 22:07:27.941000,L9,172.28,181.91,,180.15
2022-10-05 22:07:34.692000,L9,179.69,189.28,187.77,188.61
2022-10-29 22:07:52.427000,L8,167.46,174.69,174.20,178.85
2022-11-05 22:13:39.035000,L8,182.76,192.62,191.46,191.03
2022-11-06 22:07:39.965000,L9,41.29,184.37,181.44,185.00
2022-11-14 22:07:47.062000,L8,189.41,198.14,200.80,226.92
2022-11-22 22:07:41.635000,L9,,,,186.20
2022-12-23 22:13:23.727000,L8,172.71,184.83,183.67,186.58
2022-12-23 22:13:47.690000,L8,177.12,191.23,189.48,191.36
2022-12-24 22:07:37.966000,L9,166.00,180.23,176.97,181.80
2022-12-31 22:13:51.762000,L9,198.88,204.79,212.74,232.57
2023-01-01 22:07:39.051000,L8,,99.68,126.49,177.66
2023-01-08 22:13:24.303000,L8,182.58,193.50,197.44,192.40
2023-01-08 22:13:48.257000,L8,176.76,189.33,190.95,189.84
2023-01-16 22:13:22.088000,L9,181.37,191.35,191.36,191.20
2023-01-16 22:13:46.043000,L9,181.81,191.26,191.37,191.45
2023-01-17 22:07:30.257000,L8,178.27,189.38,188.95,188.46
2023-01-25 22:07:37.119000,L9,,116.51,120.24,178.87
2023-02-10 22:07:44.308000,L9,190.20,198.45,203.37,230.68
2023-02-17 22:13:25.410000,L9,176.92,188.08,185.78,188.16
2023-02-18 22:07:25.855000,L8,177.34,188.88,188.10,188.60
2023-03-05 22:13:13.287000,L9,177.65,188.02,186.56,189.15
2023-03-05 22:13:37.250000,L9,177.10,187.58,185.83,188.65
2023-03-06 22:07:14.102000,L8,173.42,184.29,182.81,186.13
2023-03-13 22:12:59.020000,L8,180.40,189.59,189.44,190.71
2023-03-13 22:13:22.974000,L8,185.68,193.80,195.85,194.44
2023-03-14 22:07:23.107000,L9,179.47,189.07,189.19,190.60
2023-03-21 22:13:07.064000,L9,168.36,181.35,178.64,184.70
2023-03-21 22:13:31.023000,L9,165.99,172.50,175.15,182.52
2023-03-22 22:07:04.713000,L8,171.33,181.49,181.01,185.04
2023-03-29 22:12:48.912000,L8,182.88,191.05,192.42,192.76
2023-03-29 22:13:12.871000,L8,179.41,188.63,189.14,190.45
2023-03-30 22:07:11.153000,L9,182.85,190.47,191.01,191.92
2023-04-06 22:12:57.203000,L9,179.20,188.48,190.57,189.29
2023-04-06 22:13:21.161000,L9,179.58,188.76,190.76,189.35
2023-04-14 22:12:57.887000,L8,183.83,192.07,194.09,192.68
2023-04-22 22:12:51.035000,L9,179.32,189.76,189.71,189.70
2023-04-22 22:13:14.998000,L9,169.74,113.93,175.72,183.49
2023-04-23 22:06:45.046000,L8,179.90,188.80,189.40,189.67
2023-05-16 22:12:16.239000,L8,173.64,185.52,182.81,186.05
2023-05-16 22:12:40.194000,L8,,,120.03,60.87
2023-05-24 22:12:29.077000,L9,174.22,186.88,182.64,185.83
2023-05-24 22:12:53.035000,L9,84.14,186.47,181.11,185.02
2023-06-01 22:12:19.164000,L8,177.35,187.00,184.18,187.80
2023-06-01 22:12:43.119000,L8,176.65,186.66,183.38,187.39
2023-06-02 22:06:41.744000,L9,172.05,184.51,34.72,184.24
2023-06-09 22:12:24.777000,L9,175.53,188.17,181.53,66.66
2023-06-09 22:12:48.736000,L9,175.66,187.75,180.82,59.32
2023-06-10 22:06:39.746000,L8,169.09,182.08,177.49,182.26
2023-07-03 22:12:39.306000,L8,174.31,184.82,44.06,185.16
2023-07-11 22:12:36.241000,L9,105.20,186.66,160.14,186.00
2023-07-20 22:06:49.934000,L9,,,115.00,183.84
2023-07-27 22:12:38.836000,L9,173.22,184.94,158.85,186.33
2023-07-28 22:07:02.846000,L8,174.85,185.87,180.53,186.20
2023-08-05 22:06:59.027000,L9,180.13,190.72,189.85,191.88
2023-08-13 22:07:07.940000,L8,182.26,191.49,191.18,191.41
2023-08-20 22:12:59.423000,L8,170.41,183.55,178.56,109.69
2023-08-20 22:13:23.386000,L8,180.78,189.77,189.67,190.93
2023-08-21 22:07:04.005000,L9,182.41,191.42,190.75,191.51
2023-08-28 22:12:56.142000,L9,179.14,189.41,187.63,188.23
2023-08-28 22:13:20.105000,L9,179.17,189.31,187.61,188.29
2023-08-29 22:07:14.014000,L8,180.10,189.50,186.82,189.58
2023-09-06 22:07:14.613000,L9,181.65,190.82,188.49,190.83
2023-09-29 22:13:26.677000,L9,171.42,183.34,177.35,183.77
2023-10-07 22:13:32.986000,L8,165.81,179.20,131.22,178.19
2023-10-08 22:07:22.193000,L9,184.96,191.27,193.95,192.40
2023-10-15 22:13:14.958000,L9,,,70.38,174.18
2023-10-24 22:07:27.973000,L9,173.76,183.78,167.40,
2023-10-31 22:13:09.706000,L9,186.79,196.82,191.75,193.64
2023-10-31 22:13:33.669000,L9,186.39,197.47,191.62,193.30
2023-11-09 22:07:24.721000,L9,177.90,188.21,186.78,187.38
2023-11-17 22:07:27.133000,L8,192.25,202.17,207.45,232.08
2023-11-24 22:13:15.871000,L8,182.84,193.06,195.89,192.15
2023-11-24 22:13:39.830000,L8,184.70,194.45,201.40,193.30
2023-11-25 22:07:32.484000,L9,203.43,211.16,214.39,233.96
2023-12-10 22:13:09.269000,L8,166.72,175.41,175.72,180.67
2023-12-10 22:13:33.227000,L8,166.22,173.59,174.80,180.09
2023-12-18 22:13:20.978000,L9,182.89,192.20,191.73,191.01
2023-12-18 22:13:44.941000,L9,177.47,189.53,188.13,189.33
2024-01-03 22:13:39.786000,L9,174.06,185.18,182.31,186.17
2024-01-11 22:13:08.314000,L8,170.30,181.35,178.61,182.94
2024-01-11 22:13:32.277000,L8,169.73,180.28,178.23,182.12
2024-01-12 22:07:30.793000,L9,174.66,184.78,182.57,185.41
2024-01-28 22:07:30.090000,L9,175.69,185.90,182.63,187.10
2024-02-04 22:13:19.606000,L9,184.95,191.11,190.97,191.78
2024-02-04 22:13:43.561000,L9,185.01,190.99,190.91,191.77
2024-02-05 22:07:19.904000,L8,184.53,191.58,191.29,191.63
2024-02-12 22:13:06.098000,L8,176.29,186.69,184.40,187.28
2024-02-12 22:13:30.056000,L8,175.00,185.92,183.23,186.39
2024-02-20 22:13:07.958000,L9,186.24,194.18,194.10,192.79
2024-02-21 22:07:17.333000,L8,174.08,185.45,182.40,186.02
2024-02-28 22:13:00.104000,L8,178.91,188.89,185.04,188.20
2024-02-28 22:13:24.063000,L8,177.78,187.47,183.76,187.59
2024-02-29 22:07:23.348000,L9,176.45,186.46,185.16,188.03
2024-03-15 22:12:49.841000,L8,181.82,190.21,191.02,190.69
2024-03-15 22:13:13.795000,L8,181.83,190.21,191.16,190.80
2024-03-16 22:07:23.404000,L9,186.62,192.88,192.39,192.27
2024-03-23 22:13:07.482000,L9,179.72,183.86,178.72,189.02
2024-04-17 22:07:03.684000,L9,181.57,189.41,188.90,190.21
2024-04-25 22:06:40.168000,L8,165.61,120.82,112.41,177.52
2024-05-02 22:12:20.382000,L8,185.69,193.66,191.49,192.28
2024-05-02 22:12:44.341000,L8,185.14,193.52,191.70,191.78
2024-05-03 22:06:49.872000,L9,187.06,193.09,192.22,193.73
2024-05-10 22:12:36.648000,L9,176.45,123.97,181.35,185.53
2024-05-10 22:13:00.607000,L9,177.38,152.13,183.06,186.20
2024-05-11 22:06:27.762000,L8,,,118.78,109.67
2024-05-26 22:12:24.082000,L9,178.26,185.84,184.61,186.77
2024-05-26 22:12:48.041000,L9,,115.66,121.01,63.24
2024-06-03 22:12:05.524000,L8,177.03,186.34,180.34,63.56
2024-06-04 22:06:35.804000,L9,,,114.64,39.58
2024-06-11 22:12:18.141000,L9,,186.46,120.61,69.87
2024-06-11 22:12:42.100000,L9,179.63,188.55,185.69,77.49
2024-06-27 22:12:04.918000,L9,179.70,187.06,183.00,129.13
2024-06-27 22:12:28.885000,L9,,,116.32,47.35
2024-06-28 22:06:31.354000,L8,182.45,188.96,187.91,189.79
2024-07-05 22:12:21.266000,L8,180.19,187.69,184.32,184.79
2024-07-05 22:12:45.229000,L8,182.30,189.68,187.38,186.34
2024-07-06 22:06:32.918000,L9,176.68,184.06,180.05,184.29
2024-08-06 22:12:33.326000,L8,176.21,184.86,182.52,124.98
2024-08-06 22:12:57.285000,L8,68.69,184.46,181.80,112.52
2024-08-23 22:06:59.383000,L9,170.02,182.37,177.84,181.90
2024-08-31 22:07:03.291000,L8,,,,32.10
2024-09-24 22:07:01.359000,L9,186.54,192.85,194.27,190.64
2024-10-10 22:07:10.262000,L9,233.86,238.91,241.76,235.99
2024-10-18 22:07:18.673000,L8,168.13,181.62,178.16,172.73
2024-11-02 22:13:05.642000,L9,221.97,214.27,211.96,228.88
2024-11-02 22:13:29.609000,L9,180.82,189.07,188.79,188.43
2024-11-10 22:13:01.543000,L8,174.63,185.52,179.60,
2024-11-10 22:13:25.502000,L8,174.22,184.93,179.10,
2024-11-11 22:07:15.564000,L9,168.71,176.20,175.00,176.17
2024-11-19 22:07:19.849000,L8,169.34,180.10,181.16,182.02
2024-12-04 22:13:36.311000,L9,187.06,195.45,200.13,192.34
2024-12-05 22:07:21.239000,L8,192.85,199.69,206.22,220.43
2024-12-12 22:13:00.078000,L8,174.40,183.92,181.33,181.30
2024-12-13 22:07:21.847000,L9,176.54,185.15,184.60,184.76
2025-01-05 22:13:06.930000,L9,183.82,191.05,191.83,189.00
2025-01-05 22:13:30.889000,L9,184.43,191.65,192.21,189.63
2025-01-06 22:07:18.443000,L8,201.82,199.52,203.96,229.46
2025-01-13 22:13:30.339000,L8,39.80,181.77,179.74,174.86
2025-01-21 22:13:13.111000,L9,187.98,195.13,196.31,192.52
2025-01-21 22:13:37.070000,L9,188.50,195.57,196.88,192.86
2025-01-22 22:07:13.469000,L8,187.31,194.44,194.84,191.73
2025-02-06 22:13:07.305000,L9,185.03,192.15,191.63,189.81
2025-02-07 22:07:17.137000,L8,183.47,191.38,192.57,188.29
2025-02-14 22:13:00.313000,L8,181.45,190.92,190.03,189.42
2025-02-14 22:13:24.276000,L8,176.23,186.21,184.13,183.47
2025-02-22 22:13:09.242000,L9,187.42,193.26,193.61,191.47
2025-02-22 22:13:33.201000,L9,187.26,193.25,193.86,191.33
2025-02-23 22:07:07.365000,L8,185.35,192.21,191.84,189.82
2025-03-02 22:12:52.152000,L8,186.56,193.24,193.73,191.09
2025-03-02 22:13:16.115000,L8,177.54,184.54,182.89,183.22
2025-03-10 22:13:04.148000,L9,38.48,186.97,184.11,182.52
2025-03-18 22:13:06.526000,L8,,,114.66,157.84
2025-03-19 22:07:06.727000,L9,188.54,194.63,197.39,193.31
2025-03-26 22:12:53.328000,L9,188.33,195.46,198.62,192.15
2025-03-26 22:13:17.287000,L9,180.26,187.56,188.06,184.74
2025-04-11 22:12:53.551000,L9,176.62,187.54,186.12,182.71
2025-04-11 22:13:17.506000,L9,172.88,184.96,182.00,179.57
2025-04-12 22:06:48.304000,L8,33.85,186.55,184.98,184.70
2025-05-05 22:12:24.502000,L8,,,111.56,107.44
2025-05-05 22:12:48.453000,L8,,,111.55,107.06
2025-05-06 22:06:54.456000,L9,80.08,58.19,121.36,180.14
2025-05-21 22:12:27.926000,L8,175.52,184.97,152.59,182.18
2025-05-21 22:12:51.885000,L8,176.76,185.67,152.06,182.90
2025-05-22 22:06:43.734000,L9,,,114.53,7.62
2025-05-29 22:12:27.625000,L9,173.12,182.71,180.15,183.05
2025-05-29 22:12:51.583000,L9,,95.16,123.08,124.14
2025-05-30 22:06:42.533000,L8,172.44,151.23,178.63,69.79
2025-06-06 22:12:30.719000,L8,177.18,186.60,182.83,79.83
2025-06-06 22:12:54.682000,L8,179.26,188.37,185.87,112.25
2025-06-07 22:06:40.959000,L9,175.64,83.06,181.28,182.53
2025-06-14 22:12:35.113000,L9,179.23,34.69,33.62,183.10
2025-06-14 22:12:59.081000,L9,183.31,190.22,189.73,186.31
2025-06-22 22:12:43.606000,L8,178.01,184.57,181.58,54.34
2025-06-22 22:13:07.565000,L8,180.07,88.76,34.63,183.07
2025-06-23 22:06:54.196000,L9,174.61,184.04,179.77,117.79
2025-06-30 22:12:43.619000,L9,174.76,183.94,116.79,57.35
2025-06-30 22:13:07.586000,L9,182.05,190.66,188.66,82.16
2025-07-17 22:07:04.709000,L8,170.91,184.00,179.78,1.76
2025-07-24 22:12:53.821000,L8,173.59,29.06,178.31,180.74
2025-07-24 22:13:17.780000,L8,115.71,184.04,114.01,179.85
2025-07-25 22:07:06.294000,L9,176.00,185.89,182.17,183.30
2025-08-01 22:12:54.806000,L9,171.02,134.48,120.71,73.85
2025-08-02 22:07:09.825000,L8,171.38,109.62,118.77,180.91
2025-08-09 22:13:01.398000,L8,173.05,183.10,181.18,180.46
2025-08-09 22:13:25.366000,L8,176.07,185.14,185.72,183.29
2025-08-10 22:07:16.143000,L9,172.45,183.61,178.43,180.84
2025-08-25 22:13:03.791000,L8,178.01,187.14,187.91,185.12
2025-08-25 22:13:27.754000,L8,176.33,186.03,185.20,183.67
2025-08-26 22:07:21.236000,L9,178.83,188.48,186.57,185.84
2025-09-10 22:13:08.201000,L8,170.75,181.69,178.63,176.45
2025-09-10 22:13:32.164000,L8,170.97,182.23,178.85,176.94
2025-09-18 22:13:37.653000,L9,179.26,187.39,189.93,183.60
2025-09-19 22:07:27.204000,L8,178.73,188.80,187.74,186.35
2025-09-26 22:13:14.966000,L8,33.20,187.75,186.76,183.88
2025-09-26 22:13:38.933000,L8,181.81,187.88,186.89,183.98
2025-10-04 22:13:17.983000,L9,173.19,183.33,181.00,177.08
2025-10-29 22:07:29.182000,L9,187.52,193.05,193.23,190.02
