dates,nzd0084-0000,nzd0084-0001,nzd0084-0002,nzd0084-0003,satname
2013-06-21 22:13:43+00:00,291.09666666666664,284.16333333333336,267.14000000000004,242.1,L8
2013-07-07 22:13:48+00:00,289.615,282.7925,267.14000000000004,242.1,L8
2013-11-28 22:13:25+00:00,286.91999999999996,279.5425,265.43,237.37499999999997,L8
2013-12-14 22:13:21+00:00,290.54499999999996,284.04999999999995,275.1366666666667,253.95,L8
2014-03-20 22:12:13+00:00,300.4633333333333,294.0133333333333,288.2666666666667,281.15,L8
2014-04-05 22:11:58+00:00,305.53249999999997,300.21999999999997,294.4425,287.82,L8
2014-04-21 22:11:42+00:00,301.216,292.44399999999996,294.4425,287.82,L8
2014-05-23 22:11:18+00:00,298.585,291.015,294.4425,287.82,L8
2014-10-14 22:12:02+00:00,287.47,277.06666666666666,278.3,248.33,L8
2014-12-01 22:12:00+00:00,295.29999999999995,286.525,281.22,257.13,L8
2015-01-02 22:11:50+00:00,295.29999999999995,285.35999999999996,280.2033333333333,252.57666666666668,L8
2015-03-07 22:11:30+00:00,295.29999999999995,288.6075,282.6625,254.29000000000002,L8
2015-04-24 22:11:08+00:00,291.54999999999995,287.4,284.11666666666673,256.2766666666667,L8
2015-05-10 22:10:52+00:00,297.67333333333335,291.172,287.4525,260.36,L8
2015-06-27 22:11:10+00:00,297.725,294.314,289.4475,263.32000000000005,L8
2015-07-29 22:11:25+00:00,297.725,296.678,291.89,268.91,L8
2015-12-20 22:11:57+00:00,292.48,294.5366666666667,286.6466666666667,264.83,L8
2016-02-22 22:11:42+00:00,288.83500000000004,280.355,267.745,250.89,L8
2016-03-09 22:11:40+00:00,291.24333333333334,283.6766666666667,271.73,249.98000000000005,L8
2016-03-25 22:11:32+00:00,289.28,282.2475,271.73,249.98000000000005,L8
2016-04-26 22:11:21+00:00,289.854,283.046,272.5025,249.98000000000005,L8
2016-05-12 22:11:20+00:00,289.97666666666663,283.55,272.646,247.7166666666667,L8
2016-06-13 22:11:30+00:00,291.2757142857143,285.7785714285714,275.215,250.95750000000004,L8
2016-07-15 22:11:46+00:00,290.0757142857143,285.1942857142857,274.282,250.98000000000005,L8
2016-08-16 22:11:53+00:00,290.0757142857143,285.1942857142857,272.51166666666666,250.98000000000005,L8
2016-11-20 22:12:09+00:00,292.43333333333334,290.9066666666667,279.15333333333336,266.845,L8
2017-08-19 22:11:53+00:00,301.29,298.03,290.93,268.55,L8
2018-01-10 22:11:54+00:00,290.32000000000005,284.995,290.93,268.55,L8
2018-01-26 22:11:45+00:00,293.0,288.50333333333333,289.28999999999996,265.69,L8
2018-07-05 22:10:54+00:00,287.57,282.91333333333336,287.65,262.83,L8
2018-08-06 22:11:10+00:00,285.745,281.11,260.96,,L8
2018-09-07 22:11:24+00:00,290.28000000000003,286.5566666666667,273.525,261.68,L8
2019-03-02 22:11:29+00:00,291.225,284.94,286.09,261.68,L8
2019-05-21 22:11:27+00:00,290.51,286.805,290.31,269.94,L8
2019-06-06 22:11:35+00:00,289.81333333333333,286.43,290.31,269.94,L8
2019-06-22 22:11:40+00:00,295.4125,291.9475,294.33000000000004,273.28,L8
2019-07-08 22:11:44+00:00,297.444,293.236,293.90333333333336,271.9166666666667,L8
2019-07-24 22:11:48+00:00,294.43666666666667,293.236,293.90333333333336,271.9166666666667,L8
2019-08-09 22:11:55+00:00,293.05571428571426,290.945,293.90333333333336,271.9166666666667,L8
2020-01-16 22:11:59+00:00,284.92333333333335,282.25,276.29,,L8
2020-04-21 22:11:21+00:00,292.35,287.22,276.805,248.9,L8
2020-05-07 22:11:12+00:00,294.19666666666666,290.49333333333334,280.9533333333333,263.03000000000003,L8
2020-06-08 22:11:24+00:00,292.6175,288.625,278.72249999999997,263.03000000000003,L8
2020-07-10 22:11:39+00:00,294.584,290.554,281.416,266.23333333333335,L8
2020-08-27 22:11:56+00:00,295.58000000000004,292.26599999999996,283.81800000000004,265.84749999999997,L8
2020-12-17 22:12:09+00:00,298.505,293.44,286.8866666666667,263.1233333333333,L8
2021-02-03 22:11:56+00:00,308.175,293.93333333333334,287.31666666666666,262.74999999999994,L8
2021-02-19 22:11:51+00:00,305.56333333333333,294.495,287.4675,264.8425,L8
2021-04-24 22:11:25+00:00,303.9525,294.86,287.005,266.4,L8
2021-05-26 22:11:31+00:00,301.156,293.036,287.005,266.4,L8
2021-06-11 22:11:38+00:00,298.22499999999997,291.1816666666667,287.005,266.4,L8
2021-07-13 22:11:43+00:00,299.2266666666667,292.75,290.1425,269.695,L8
2021-10-01 22:12:10+00:00,293.3075,290.1425,290.02,273.43666666666667,L8
2021-11-06 22:12:48+00:00,291.3525,287.7525,286.3766666666666,266.4733333333333,L9
2021-11-18 22:12:08+00:00,292.81600000000003,289.026,287.21999999999997,270.03999999999996,L8
2022-01-13 22:12:02+00:00,292.21,287.14000000000004,280.61749999999995,271.6466666666666,L9
2022-01-21 22:11:59+00:00,292.11,287.15000000000003,280.06399999999996,271.6466666666666,L8
2022-02-14 22:12:01+00:00,293.974,288.836,281.325,271.41749999999996,L9
2022-02-22 22:11:50+00:00,295.87333333333333,290.805,282.95285714285717,273.082,L8
2022-05-21 22:11:19+00:00,297.844,294.33,283.61,276.8633333333333,L9
2022-07-08 22:11:39+00:00,294.8633333333333,291.8283333333333,283.61,276.8633333333333,L9
2022-08-09 22:11:58+00:00,297.304,294.676,289.0525,271.97499999999997,L9
2023-02-09 22:12:09+00:00,294.09,287.57,280.93,251.16,L8
2023-03-13 22:11:47+00:00,295.875,291.595,285.11,262.4,L8
2023-03-21 22:11:55+00:00,299.09,294.7133333333333,287.25666666666666,267.1033333333333,L9
2023-05-16 22:11:04+00:00,298.8325,295.3025,287.0875,266.8275,L8
2023-05-24 22:11:17+00:00,298.738,295.856,287.256,266.838,L9
2023-06-09 22:11:12+00:00,296.53000000000003,293.99,287.256,261.5366666666667,L9
2023-07-11 22:11:24+00:00,297.88142857142856,294.95714285714286,288.42833333333334,263.7885714285714,L9
2023-07-27 22:11:26+00:00,296.39,293.15999999999997,288.42833333333334,263.7885714285714,L9
2023-08-20 22:11:47+00:00,295.20875,292.45874999999995,289.928,265.8933333333333,L8
2023-08-28 22:11:44+00:00,295.6722222222222,292.71111111111105,288.995,266.00142857142856,L9
2023-10-07 22:11:57+00:00,294.71625,291.45,288.736,265.8966666666667,L8
2023-10-15 22:12:03+00:00,294.4566666666667,290.9533333333333,286.81666666666666,264.8957142857143,L9
2024-01-11 22:11:56+00:00,294.03,289.42833333333334,284.71500000000003,268.775,L8
2024-02-04 22:12:07+00:00,294.20000000000005,289.15333333333336,281.13,268.775,L9
2024-02-12 22:11:54+00:00,293.57142857142856,288.66285714285715,277.7633333333333,268.775,L8
2024-02-28 22:11:48+00:00,295.46500000000003,290.8433333333333,278.5166666666667,271.60249999999996,L8
2024-04-16 22:11:19+00:00,297.43600000000004,294.44,279.11199999999997,274.9433333333333,L8
2024-05-10 22:11:24+00:00,298.33333333333337,295.11833333333334,281.2233333333333,273.6375,L9
2024-05-18 22:10:55+00:00,297.2642857142858,293.7885714285714,280.5228571428571,273.6375,L8
2024-05-26 22:11:12+00:00,296.34625000000005,292.81875,280.5228571428571,273.6375,L9
2024-06-11 22:11:06+00:00,294.88666666666666,291.72222222222223,280.5228571428571,273.6375,L9
2024-08-06 22:11:21+00:00,294.6175,291.97625,281.1816666666667,268.77500000000003,L8
2024-12-04 22:12:00+00:00,292.77666666666664,291.02666666666664,284.98,263.57000000000005,L9
2024-12-28 22:11:50+00:00,297.49,294.25,286.31,269.06333333333333,L8
2025-01-13 22:11:54+00:00,297.73,296.11,287.0675,268.89,L8
2025-02-06 22:11:55+00:00,298.1675,296.105,288.5875,271.33500000000004,L9
2025-03-26 22:11:41+00:00,298.1675,295.974,288.548,273.264,L9
2025-05-05 22:11:12+00:00,296.286,293.50666666666666,285.80833333333334,273.264,L8
2025-05-21 22:11:16+00:00,296.3283333333333,293.34857142857146,285.27285714285716,272.56,L8
2025-05-29 22:11:15+00:00,295.0585714285714,292.045,285.27285714285716,272.56,L9
2025-06-06 22:11:18+00:00,292.40142857142854,289.24875000000003,283.98833333333334,270.96200000000005,L8
2025-06-22 22:11:31+00:00,292.31875,289.09444444444443,282.9414285714286,268.365,L8
2025-07-16 22:11:36+00:00,289.91285714285715,282.7225,280.456,265.4425,L9
2025-08-01 22:11:42+00:00,291.11,284.50666666666666,281.695,265.748,L9
2025-08-09 22:11:49+00:00,291.65625,285.1955555555556,282.2066666666667,267.458,L8
2025-11-05 22:12:10+00:00,293.98625,286.40125,284.99,268.242,L9
2025-11-13 22:12:04+00:00,294.5855555555556,287.49222222222227,285.315,270.24333333333334,L8
