dates,nzd0356-0000,nzd0356-0001,nzd0356-0002,nzd0356-0003,nzd0356-0004,nzd0356-0005,nzd0356-0006,nzd0356-0007,nzd0356-0008,nzd0356-0009,nzd0356-0010,nzd0356-0011,nzd0356-0012,nzd0356-0013,nzd0356-0014,nzd0356-0015,nzd0356-0016,nzd0356-0017,nzd0356-0018,nzd0356-0019,nzd0356-0020
2024-07-12 22:19:00+00:00,277.6225,274.3088888888889,246.91444444444446,226.97250000000003,228.3942857142857,229.3211111111111,208.0518181818182,212.17555555555555,198.89363636363635,213.78625,229.56111111111113,230.125,238.58222222222219,252.695,268.21600000000007,276.54571428571427,276.4788888888889,277.52090909090913,278.243,274.9755555555555,285.73
2024-07-13 22:12:50+00:00,278.9211111111111,274.3088888888889,246.91444444444446,226.97250000000003,230.6275,231.21300000000002,211.025,215.17200000000003,201.95416666666665,213.78625,232.052,231.46888888888887,240.964,252.695,268.5916666666667,277.775,277.78499999999997,278.65333333333336,279.2590909090909,275.931,285.73
2024-07-20 22:19:02+00:00,278.9211111111111,274.3088888888889,246.91444444444446,226.97250000000003,228.1488888888889,229.29454545454547,211.025,212.1936363636364,200.14923076923077,209.62777777777777,229.80272727272725,231.46888888888887,240.964,252.695,268.5916666666667,277.775,273.7672727272727,277.8192307692308,278.62166666666667,274.5509090909091,285.73
2024-08-05 22:19:06+00:00,280.815,275.50625,247.06375,227.1757142857143,229.41875000000002,225.18363636363637,211.1927272727273,209.33333333333334,199.87538461538458,205.80599999999998,229.0381818181818,232.95874999999998,239.815,247.38222222222223,264.64833333333337,282.0314285714286,274.187,278.0125,278.35833333333335,274.51181818181817,285.73
2024-09-07 22:13:18+00:00,275.598,260.876,229.892,205.96200000000005,219.11166666666668,217.50333333333333,202.19625000000002,199.685,190.9290909090909,189.79,218.07444444444448,219.65333333333334,230.05125,232.1442857142857,245.3575,272.54,266.87125000000003,273.53200000000004,273.898,268.1455555555556,283.66
2024-10-09 22:13:21+00:00,279.305,246.96999999999994,209.38,206.19800000000004,219.58166666666662,218.41444444444446,208.22714285714284,195.3988888888889,187.7588888888889,182.41714285714284,213.34875000000002,212.97799999999998,226.37833333333333,224.192,236.29333333333332,274.54799999999994,267.15999999999997,274.0944444444445,274.8644444444445,268.80875,293.6
2024-11-01 22:19:30+00:00,283.56,248.925,229.29000000000002,219.98000000000002,219.3485714285714,218.12375000000003,212.0683333333333,195.94875,188.7275,182.53666666666666,212.92000000000002,217.79250000000002,229.05,224.65499999999997,232.8825,275.62749999999994,266.825,272.9766666666667,274.431,268.4755555555555,274.725
2024-11-17 22:19:38+00:00,285.2525,262.51666666666665,244.35666666666668,226.292,222.46999999999997,220.48555555555558,222.62833333333333,203.77125,195.0475,191.525,220.4414285714286,224.74,234.21666666666667,234.86399999999998,241.262,277.65599999999995,273.9483333333333,275.74,276.222,271.2055555555555,280.63000000000005
2025-01-05 22:13:30+00:00,289.21999999999997,274.075,255.78000000000003,234.3666666666667,229.83125,226.46333333333334,235.90333333333334,213.05125,204.36875,203.21714285714285,227.26500000000001,233.80499999999998,241.04571428571427,247.7833333333333,250.07500000000002,281.9433333333333,278.88428571428574,284.32875,282.15,277.2566666666667,286.25750000000005
2025-01-12 22:19:45+00:00,297.32399999999996,293.59749999999997,276.39,249.1583333333334,242.65285714285713,233.21375,250.89600000000002,220.54714285714286,210.55999999999997,219.83714285714285,235.9714285714286,252.32600000000002,250.115,263.5233333333333,258.1616666666667,291.778,286.5416666666667,289.67285714285714,282.38428571428574,283.61125,295.478
2025-01-20 22:19:37+00:00,295.80333333333334,292.588,275.29,249.26428571428573,248.375,236.51428571428573,250.89600000000002,226.90333333333334,215.90499999999997,227.08333333333334,240.74833333333336,252.32600000000002,251.3842857142857,263.5233333333333,258.1616666666667,291.778,295.9683333333333,293.03000000000003,284.7471428571428,287.09875,295.478
2025-01-21 22:13:37+00:00,295.01142857142855,292.165,274.94166666666666,249.61875000000003,248.375,236.51428571428573,250.89600000000002,229.33714285714288,215.90499999999997,227.08333333333334,240.74833333333336,252.32600000000002,252.70749999999998,263.5233333333333,258.1616666666667,291.19166666666666,295.44571428571425,293.15375,285.72625,287.4555555555555,295.478
2025-02-13 22:19:46+00:00,298.57,296.0028571428571,278.87142857142857,254.8088888888889,255.02142857142857,253.65571428571428,258.09666666666664,245.35142857142858,234.9183333333333,250.68166666666664,257.305,260.46999999999997,262.795,283.9933333333333,279.045,298.5028571428571,300.96875,293.15375,294.15374999999995,295.9788888888889,302.7583333333334
2025-02-14 22:13:24+00:00,300.9788888888889,299.1725,282.74625000000003,259.658,261.41,259.67375,263.6557142857143,250.7575,243.7028571428571,250.68166666666664,265.2471428571429,267.89714285714285,268.9766666666667,291.3528571428571,287.3385714285714,304.34250000000003,306.37,293.15375,299.3666666666666,301.25,310.1228571428572
2025-02-21 22:19:31+00:00,301.34700000000004,299.2366666666667,283.11777777777775,261.23727272727274,262.15,260.59666666666664,268.3825,256.0155555555555,250.72375,258.42,271.47875,271.81875,273.137,296.7,287.3385714285714,309.22,310.151,293.15375,302.75699999999995,303.99454545454546,314.46125
2025-03-18 22:13:06+00:00,300.34909090909093,298.67600000000004,283.021,267.19,265.63222222222225,265.19666666666666,266.31111111111113,262.27777777777777,257.84499999999997,267.99142857142857,278.78000000000003,278.1675,281.19,303.16999999999996,296.2342857142857,314.6611111111111,313.277,295.87625,306.49888888888887,311.1290909090909,311.82
2025-03-25 22:19:15+00:00,298.94916666666666,298.04,282.1890909090909,265.8333333333333,263.24,262.85900000000004,263.229,260.041,254.59888888888887,264.30875000000003,275.86555555555555,275.1,279.10818181818183,300.1111111111111,293.51374999999996,311.696,310.9045454545454,295.1177777777778,304.79499999999996,309.47499999999997,308.966
2025-03-26 22:13:17+00:00,298.2130769230769,297.4725,281.64416666666665,264.9976923076923,261.67636363636365,261.65909090909093,261.15999999999997,258.5172727272727,252.468,262.73555555555555,274.00100000000003,273.108,278.0358333333333,298.137,294.09777777777776,310.0372727272727,309.41,294.911,304.04090909090905,308.2338461538462,306.4690909090909
2025-04-11 22:13:17+00:00,299.7176923076923,297.9823076923077,282.1646153846154,265.9661538461539,264.8354545454545,263.7690909090909,263.00636363636363,260.2633333333333,253.70818181818183,264.649,275.42,274.3727272727273,279.2661538461538,300.05181818181813,296.066,312.9609090909091,311.91833333333335,298.56,307.5263636363636,311.0523076923077,306.0318181818182
2025-04-27 22:13:08+00:00,299.7176923076923,296.14,280.06357142857144,263.72214285714284,264.8354545454545,263.7690909090909,263.00636363636363,260.2633333333333,253.70818181818183,264.649,275.42,274.3727272727273,279.2661538461538,300.05181818181813,296.066,312.9609090909091,311.91833333333335,298.56,307.5263636363636,311.0523076923077,306.0318181818182
