dates,nzd0122-0000,nzd0122-0001,nzd0122-0002,nzd0122-0003,nzd0122-0004,nzd0122-0005,nzd0122-0006,nzd0122-0007,nzd0122-0008,nzd0122-0009,nzd0122-0010,nzd0122-0011,nzd0122-0012,nzd0122-0013,nzd0122-0014,nzd0122-0015,nzd0122-0016,nzd0122-0017,nzd0122-0018,nzd0122-0019,nzd0122-0020,nzd0122-0021,nzd0122-0022,satname
2002-10-14 21:53:19+00:00,,340.85,321.63,355.39,367.76,367.405,,338.44,,375.34,326.47,,,,,287.135,284.575,280.93,288.20000000000005,306.41999999999996,307.85,306.01,302.09,L7
2003-07-21 21:42:09+00:00,,,,,,,,285.7,303.02,312.37,320.28,292.04,298.51,304.81,310.52,313.01,310.89,301.32,305.04,309.54,320.3,315.3,305.57,L5
2003-10-25 21:43:40+00:00,,,,,,,276.77,286.865,302.47,313.16499999999996,319.95,295.77,302.44,308.005,313.81,315.305,311.15,303.645,306.72,312.24,318.515,314.58000000000004,305.07,L5
2004-02-14 21:44:33+00:00,,,,,,,279.125,290.19,304.12,313.625,321.3,297.255,301.14,308.625,312.33500000000004,314.95500000000004,310.01,306.95000000000005,308.445,315.05,319.17,311.83500000000004,305.5,L5
2004-03-01 21:44:38+00:00,,,,,,,278.62666666666667,288.84666666666664,303.45,313.51,320.16333333333336,297.5233333333333,305.7033333333333,315.51,320.3966666666667,316.40333333333336,311.4566666666667,306.6933333333333,308.8333333333333,316.00666666666666,318.51,312.6666666666667,304.6566666666667,L5
2004-04-02 21:44:54+00:00,,,,,,,278.62666666666667,288.84666666666664,303.45,313.51,320.16333333333336,297.5233333333333,299.0375,308.9475,312.995,311.7525,305.48,301.58500000000004,303.4575,310.505,314.8425,308.855,299.745,L5
2004-09-09 21:49:19+00:00,,,,,,,,,,,,,281.125,288.91499999999996,291.845,299.25,290.15,285.98,288.92499999999995,294.28499999999997,304.215,297.59000000000003,287.905,L5
2004-09-25 21:49:43+00:00,,,,,,,278.0,284.82,302.46,313.34,320.2,297.8,288.2366666666667,296.07666666666665,299.19,304.6166666666667,297.62,292.24,295.27,300.16333333333336,309.82666666666665,299.8,290.28,L5
2005-04-21 21:52:46+00:00,,,,,,,278.77,285.58,303.03,308.69,319.46,286.95,296.19,303.49,305.8,314.94,305.11,306.02,306.24,312.95,317.47,307.62,301.61,L5
2005-11-15 21:54:02+00:00,,,,,,,,,,,,,284.39,296.42,298.61,304.88,297.91,292.53,295.81,302.95,310.73,300.31,287.6,L5
2007-09-18 21:58:42+00:00,,,,,,,,,,,,,278.66,283.24,288.6,294.69,282.95,277.48,278.15,,,,,L5
2010-01-13 21:56:25+00:00,,,,,,,284.03,294.29,305.79,318.32,321.46,303.55,310.66,324.65,320.09,322.84,320.89,311.4,313.6,322.14,327.01,316.53,309.96,L5
2010-10-28 21:55:27+00:00,,,,,,,289.81,298.83,308.94,323.62,318.59,304.47,311.35,316.01,318.57,321.75,317.07,313.35,310.6,322.19,327.82,318.11,314.09,L5
2010-11-13 21:55:25+00:00,,,,,,,287.345,296.78499999999997,306.9,319.065,317.895,303.005,309.485,314.52,318.37,320.14,316.775,310.66,310.5,321.95,325.75,320.33500000000004,311.875,L5
2010-12-31 21:55:32+00:00,,,,,,,284.91333333333336,295.62,305.3066666666667,334.3933333333334,318.09999999999997,301.00666666666666,309.06666666666666,313.53,317.69,320.93,315.32,311.72,310.7633333333333,322.86999999999995,324.43666666666667,320.33666666666664,310.67333333333335,L5
2013-04-11 22:07:51+00:00,,354.57,339.33,,,,,,,,,,285.48,293.44,297.14,302.97,295.8,294.26,300.51,309.51,316.54,308.97,291.92,L8
2013-10-20 22:07:26+00:00,,342.06,342.78,,,,,284.8,330.04,365.52,296.93,279.03,286.44,292.4,298.47,301.98,298.25,297.15,,,,,,L8
2013-11-21 22:07:13+00:00,,342.06,342.78,,,,,284.8,330.04,365.52,296.93,279.03,286.44,292.4,298.47,301.98,292.405,290.315,282.2,298.5,300.19,293.32,,L8
2013-12-07 22:07:14+00:00,,342.06,342.78,,,,,284.8,330.04,365.52,296.93,279.03,286.44,292.4,298.47,301.98,291.21666666666664,289.2366666666667,286.23,300.65999999999997,301.40999999999997,295.19,,L8
2014-01-08 22:06:55+00:00,,342.06,343.655,,,,,286.315,330.04,364.245,296.73,283.495,288.355,296.96,302.175,306.425,293.565,292.72,292.43333333333334,305.60999999999996,307.99,301.59666666666664,300.1,L8
2014-01-24 22:06:45+00:00,,342.06,343.655,,,,,286.315,330.04,364.245,296.73,283.495,288.355,296.96,302.175,306.425,291.854,290.504,291.0425,303.925,306.22249999999997,300.1575,300.1,L8
2014-02-09 22:06:33+00:00,360.53,342.06,343.655,,,,,286.315,330.04,364.245,296.73,282.18,287.87333333333333,296.67,301.58666666666664,306.44666666666666,292.94,292.0,293.31,305.616,308.538,302.586,300.1,L8
2014-02-25 22:06:20+00:00,360.53,342.06,343.655,,,,,286.315,330.04,364.245,296.73,282.18,287.87333333333333,296.67,301.58666666666664,306.44666666666666,290.63428571428574,290.2642857142857,290.97999999999996,303.4316666666667,306.855,300.6983333333333,300.1,L8
2014-04-30 22:05:22+00:00,360.53,341.78,343.725,353.51,356.48,357.15,339.48,287.83,,362.97,296.53,283.755,288.5366666666667,298.52,303.37666666666667,309.09666666666664,290.7142857142857,290.7685714285714,292.8885714285714,304.7285714285714,308.4628571428571,302.09714285714284,295.84000000000003,L8
2014-05-16 22:05:09+00:00,360.53,343.52,343.9633333333333,353.51,361.97,359.02,341.97,287.83,,362.97,296.53,281.9766666666667,288.36,297.79999999999995,303.2875,308.7325,291.7175,291.89625,294.2975,306.29375,309.69125,303.71125,297.0466666666667,L8
2014-08-20 22:05:42+00:00,,343.52,343.67999999999995,353.51,361.97,359.02,341.97,,,,,278.42,285.06666666666666,294.04333333333335,302.3533333333333,307.0333333333333,294.09000000000003,293.795,300.0675,309.9625,313.0375,305.0775,293.97999999999996,L8
2014-10-07 22:05:49+00:00,,343.52,343.67999999999995,353.51,361.97,359.02,341.97,,,,,278.42,284.7375,293.4975,301.6625,306.2875,298.83500000000004,297.6125,305.5575,314.635,317.125,307.9375,292.36,L8
2014-11-08 22:05:52+00:00,359.04,342.26,340.555,,367.46,360.89,344.46,283.31,291.53,354.8,295.44,281.24,285.55499999999995,293.7825,302.655,306.30499999999995,298.96,297.405,305.71750000000003,315.8575,316.8225,309.03499999999997,294.1875,L8
2015-02-28 22:05:24+00:00,359.04,342.855,336.47,,,,,283.31,291.53,354.8,295.44,284.06,286.33666666666664,295.58666666666664,303.17,306.66333333333336,297.2,296.70666666666665,302.73333333333335,312.8833333333333,314.42333333333335,307.01,290.74333333333334,L8
2015-04-01 22:05:01+00:00,359.04,342.855,336.47,338.72,,,,283.31,291.53,354.8,295.44,282.185,286.3275,296.5425,302.9525,306.9325,298.0075,297.1425,303.04,312.3075,314.3075,306.97249999999997,291.9225,L8
2015-07-06 22:05:06+00:00,,346.45,336.27,338.72,,,,,,,,280.31,284.93,297.61000000000007,302.20500000000004,300.8,293.31666666666666,292.06666666666666,296.34666666666664,304.4666666666667,308.05999999999995,305.155,290.65000000000003,L8
2015-08-23 22:05:24+00:00,,346.45,336.27,338.72,,,,,,,,280.31,282.66,294.32,299.1,299.83500000000004,292.2325,290.82,296.2225,304.5725,307.90999999999997,303.83666666666664,289.63666666666666,L8
2016-05-21 22:05:14+00:00,,343.09,339.73,346.74,367.49,363.59,,284.95,,380.4,296.69,289.49,288.5,299.18,303.32,307.64,297.9,299.98,301.84,310.57,317.55,309.43,294.67,L8
2016-09-10 22:05:51+00:00,,343.09,339.73,346.74,367.49,363.59,,284.95,,380.4,296.69,284.88,286.78999999999996,294.935,302.32,306.1,298.17999999999995,297.67,301.80999999999995,309.76,314.475,306.84000000000003,294.03,L8
2017-01-16 22:05:47+00:00,,,,,370.46,,,,,,299.36,283.88,288.03,294.735,302.32,305.875,300.075,295.915,302.55499999999995,310.355,312.54999999999995,305.98,293.39,L8
2017-02-01 22:05:40+00:00,,,,,370.46,,,,,,299.36,283.88,288.03,294.735,302.32,305.875,296.59666666666664,290.56333333333333,298.77666666666664,306.8333333333333,308.6766666666667,302.53666666666663,293.39,L8
2017-03-05 22:05:27+00:00,,,,,370.46,,,,,,299.36,283.88,288.03,294.735,302.32,305.875,293.03249999999997,288.145,295.6175,305.0575,306.495,300.25,293.39,L8
2017-05-24 22:05:10+00:00,,,,,370.46,,,279.61,287.98,382.48,301.065,282.15999999999997,289.795,300.87,305.16499999999996,309.55,293.9275,289.365,296.095,306.38,309.1125,302.7425,293.38,L8
2017-09-13 22:05:44+00:00,,351.05,345.45,,,,,279.61,287.98,382.48,300.96500000000003,280.31,290.02,298.945,305.065,308.305,300.665,299.0,302.96000000000004,312.925,318.8,310.95500000000004,292.995,L8
2017-12-02 22:05:46+00:00,,345.435,339.88,,,,,284.14,288.13,388.68,299.555,287.925,291.57,298.51,302.865,306.885,300.52,300.095,304.71000000000004,312.28499999999997,317.01,307.185,296.805,L8
2017-12-18 22:05:49+00:00,,345.435,339.88,,,,,284.14,288.13,388.68,299.555,287.925,291.57,298.51,302.865,306.885,297.25,296.3333333333333,301.46333333333337,309.18666666666667,312.5933333333333,303.6033333333333,296.805,L8
2018-08-31 22:05:11+00:00,,,,,,,,,,,,,279.42,286.57,291.24,297.71,287.52,288.82,290.5,302.93,308.03,299.26,,L8
2018-10-02 22:05:23+00:00,,,,,,,,,,,,,282.485,287.93,294.39,298.21500000000003,290.325,289.9,292.265,305.815,308.695,300.51,285.84,L8
2018-10-18 22:05:29+00:00,,320.2,345.07,343.76,352.42,,,283.52,287.22,385.05,301.57,292.46,285.34,291.91,297.6666666666667,301.04,293.75666666666666,293.48333333333335,296.42,307.79333333333335,311.9633333333333,303.37333333333333,290.095,L8
2018-11-03 22:05:33+00:00,,320.2,346.53,345.75,352.42,,,285.335,288.69000000000005,403.245,303.71000000000004,294.63,288.19,294.415,301.195,303.2825,297.0075,296.05,298.97749999999996,310.17,313.675,305.84749999999997,292.67,L8
2018-12-21 22:05:30+00:00,,336.105,345.4066666666667,344.08,352.42,,,285.64666666666665,288.57666666666665,394.6766666666667,304.5366666666667,296.07,289.21400000000006,295.852,302.36199999999997,304.62600000000003,298.004,297.85,300.418,311.012,315.11,307.106,291.775,L8
2019-01-06 22:05:29+00:00,,336.105,345.4066666666667,344.08,352.42,,,285.64666666666665,288.57666666666665,394.6766666666667,304.5366666666667,296.07,289.21400000000006,295.852,302.36199999999997,304.62600000000003,295.045,295.29833333333335,297.55833333333334,308.8233333333333,312.7366666666667,304.7583333333333,291.775,L8
2019-01-22 22:05:26+00:00,,339.2966666666667,345.5025,345.545,342.90999999999997,350.84,,285.64666666666665,288.57666666666665,394.6766666666667,304.65,294.955,290.34999999999997,296.43333333333334,302.805,305.11833333333334,295.95285714285717,296.3442857142857,298.7057142857143,309.8742857142857,313.5457142857143,306.4142857142857,290.782,L8
2019-04-12 22:05:06+00:00,,339.2966666666667,345.5025,348.682,342.90999999999997,350.84,,286.115,288.9725,386.0325,304.88,295.33000000000004,295.082,300.68199999999996,307.382,308.544,299.2316666666666,299.03000000000003,302.03833333333336,312.43,316.58500000000004,309.99666666666667,292.576,L8
2019-05-14 22:05:12+00:00,,348.845,344.475,350.6366666666667,333.4,350.84,,286.89500000000004,289.255,368.82000000000005,305.66,295.7966666666667,295.8733333333333,300.53666666666663,306.97,308.6733333333333,293.588,294.45,296.722,307.83,312.452,305.91200000000003,290.2366666666667,L8
2019-07-17 22:05:35+00:00,,345.68,345.79,355.58500000000004,333.4,350.84,,287.52,290.16,360.1,305.39500000000004,294.22,297.1549999999999,300.005,306.94000000000005,300.65333333333336,292.4175,290.735,293.41,305.09,310.03499999999997,308.1333333333334,290.81000000000006,L8
2020-01-09 22:05:49+00:00,,,,,,,,,,,303.84,292.84,295.36,299.6,304.92,297.325,292.08000000000004,290.195,292.055,304.14,309.385,311.07,,L8
2020-01-25 22:05:45+00:00,,,,,,,,,,,303.99,293.0,295.79,298.675,304.78499999999997,308.36,300.155,301.28,303.695,314.055,318.56,310.745,,L8
2020-02-10 22:05:40+00:00,,,362.18,367.44,368.73,345.87,,,,,304.25333333333333,294.09,295.8066666666667,299.52333333333337,305.26666666666665,308.59666666666664,300.23,301.63,304.17333333333335,314.18,319.24333333333334,310.9533333333333,296.22,L8
2020-08-20 22:05:42+00:00,,,,,,,,289.38,287.26,360.11,305.06,292.02,300.63,298.92,306.86,313.64,303.67,301.53,307.05,306.96,315.37,307.51,,L8
2020-09-21 22:05:54+00:00,,,,,,,,289.38,287.26,360.11,302.195,289.115,291.425,295.54,302.08500000000004,308.69,298.315,297.92499999999995,301.175,307.09000000000003,313.445,305.055,,L8
2020-10-23 22:05:58+00:00,,,,,,,,289.38,287.26,360.11,302.195,289.115,291.425,295.54,302.08500000000004,308.69,292.33,292.16,294.92,303.89000000000004,308.51666666666665,300.7366666666667,,L8
2021-02-12 22:05:43+00:00,,,,,,,,289.38,287.26,360.11,303.0466666666667,291.56666666666666,291.83666666666664,296.7,303.33666666666664,309.12,294.6,294.3925,297.365,306.28,311.77,303.23,293.09,L8
2021-04-01 22:05:24+00:00,,,,,,,,,,,304.75,296.47,292.66,299.02,305.84,298.73,287.41,286.94666666666666,289.9866666666667,302.34,306.62333333333333,298.6666666666667,293.09,L8
2021-05-03 22:05:08+00:00,,351.98,348.86,355.55,360.75,,,287.34,288.95,356.22,305.51,296.275,294.33000000000004,297.97,307.075,302.36333333333334,294.12333333333333,292.1433333333334,295.91333333333336,308.47666666666663,313.11,306.22666666666663,294.53499999999997,L8
2021-10-26 22:06:04+00:00,,351.98,348.86,355.55,360.75,,,287.34,288.95,356.22,304.98,296.185,296.11,297.29,307.985,312.115,304.365,300.73,306.78999999999996,317.78,318.87,310.19,296.01,L8
2021-12-29 22:05:53+00:00,,,337.18,337.32,,,,,,,302.73,295.415,295.82500000000005,297.645,306.285,311.06,304.55,302.105,307.875,316.24,318.56,307.045,297.17,L8
2022-02-15 22:05:42+00:00,,,337.18,337.32,,,,,,,302.6466666666667,295.22,294.37,299.04,305.72,308.9633333333333,299.80333333333334,297.92,302.06333333333333,313.3066666666667,318.80333333333334,307.9266666666667,298.17333333333335,L8
2022-02-23 22:05:44+00:00,,,337.18,337.32,,,,,,,302.3025,294.9875,293.7425,298.96000000000004,304.97,308.4525,299.745,298.57,302.22249999999997,312.9825,318.495,307.58500000000004,295.755,L9
2022-06-15 22:05:16+00:00,,342.88,338.395,337.32,,,,282.25,286.78,345.23,301.745,293.71750000000003,292.40250000000003,297.9475,303.19,306.5575,297.63,296.4825,297.8425,310.44,317.0925,307.7675,295.02750000000003,L9
2022-10-05 22:05:58+00:00,,342.88,339.61,,,,,285.47,289.485,384.655,304.53,294.7,293.55,297.265,305.49,310.53,303.615,301.45,304.73,319.85,318.91499999999996,310.29999999999995,299.26,L9
2022-10-21 22:06:05+00:00,,340.705,339.40999999999997,,,,,285.4766666666667,288.82,385.4266666666667,303.6133333333333,295.55333333333334,293.15333333333336,298.38000000000005,306.0,310.16,303.56666666666666,302.01666666666665,304.25,317.8433333333333,319.55,311.68333333333334,302.3,L9
2022-11-22 22:06:05+00:00,,340.705,339.40999999999997,,,,,285.4766666666667,288.82,385.4266666666667,303.85249999999996,296.4925,293.8175,299.555,306.4275,310.2325,303.1175,303.9525,307.5875,321.2875,320.625,312.4425,302.845,L9
2023-02-18 22:05:50+00:00,,338.53,339.21,,,,,287.09000000000003,289.84000000000003,405.525,304.6499999999999,298.25333333333333,294.80333333333334,301.5366666666667,308.39000000000004,311.30333333333334,297.3725,301.48249999999996,303.8025,317.5825,317.0875,308.9825,306.08333333333337,L8
2023-03-14 22:05:47+00:00,,338.53,339.21,,,,,284.1033333333333,288.83,386.55333333333334,303.3925,297.3125,294.115,300.025,306.4325,310.1575,297.51,301.052,303.48400000000004,316.004,316.072,307.976,301.8725,L9
2023-03-22 22:05:28+00:00,,338.53,339.40999999999997,342.29,346.45,359.23,,282.8325,288.9775,377.51,302.56399999999996,296.488,293.702,298.602,304.91999999999996,309.63800000000003,297.69166666666666,301.1433333333333,303.36833333333334,315.34666666666664,315.6166666666667,308.25166666666667,299.27200000000005,L8
2023-04-23 22:05:09+00:00,,,339.61,342.29,346.45,359.23,,278.0433333333333,289.21999999999997,350.8066666666667,301.2925,295.3575,294.05,297.16,304.28999999999996,311.805,293.805,301.162,302.984,312.916,313.984,306.724,293.14750000000004,L8
2023-05-25 22:04:56+00:00,,,339.61,342.29,346.45,359.23,,278.0433333333333,289.21999999999997,350.8066666666667,300.2,294.04,293.46333333333337,294.2,303.1499999999999,307.0075,289.7375,296.03000000000003,296.172,306.71400000000006,309.918,302.446,289.37000000000006,L8
2023-06-02 22:05:05+00:00,,,339.61,342.29,346.45,359.23,,278.0433333333333,289.21999999999997,350.8066666666667,300.5575,295.645,293.64750000000004,297.40333333333336,303.6675,307.82,291.716,297.055,297.63666666666666,308.1233333333334,311.74833333333333,304.57,289.8275,L9
2023-06-10 22:05:03+00:00,,,339.61,342.29,346.45,359.23,,278.0433333333333,289.21999999999997,350.8066666666667,300.5575,295.645,293.64750000000004,297.40333333333336,303.6675,304.94,290.4733333333333,295.1828571428572,295.5957142857143,306.84285714285716,310.2271428571429,303.2342857142857,289.8275,L8
2023-07-12 22:05:20+00:00,,340.47,339.61,342.29,346.45,359.23,,277.23,288.025,357.635,299.71999999999997,294.922,292.266,295.0025,302.45799999999997,304.7128571428571,291.5571428571429,295.28375,295.33,307.01375,310.25625,303.2725,289.618,L8
2023-08-05 22:05:23+00:00,,340.47,339.61,342.29,346.45,359.23,,277.23,288.025,353.586,299.0,294.62666666666667,290.40833333333336,293.67400000000004,301.51666666666665,304.39875,292.30875,295.1888888888889,295.2188888888889,306.9777777777778,310.2077777777778,303.07,289.618,L9
2023-08-21 22:05:28+00:00,,340.11,323.235,340.245,345.615,340.71000000000004,334.41,277.466,287.322,355.58500000000004,298.92285714285714,294.35571428571427,290.1,292.61,300.7514285714286,304.47444444444443,294.76125,296.20000000000005,296.90444444444444,308.43222222222226,311.34444444444443,304.2944444444445,289.42,L9
2023-09-30 22:05:45+00:00,,340.11,306.86,338.2,344.78,322.19,334.41,276.7266666666667,286.7933333333333,356.188,298.855,293.88666666666666,288.43333333333334,291.11199999999997,300.6433333333334,303.95374999999996,294.09000000000003,295.39500000000004,295.505,307.85375,310.805,303.61749999999995,288.50199999999995,L8
2023-11-25 22:05:56+00:00,,340.11,306.86,338.2,344.78,322.19,334.41,277.6666666666667,285.51666666666665,360.61,298.14500000000004,293.765,287.2633333333333,291.9866666666667,299.03833333333336,303.5157142857143,296.1742857142857,296.12857142857143,296.2414285714285,308.2128571428571,310.5371428571429,303.90999999999997,287.568,L9
2023-12-19 22:05:51+00:00,,340.11,306.86,338.2,344.78,322.19,334.41,278.9275,286.505,362.28,298.1766666666667,293.0366666666667,287.05833333333334,290.9266666666667,299.12999999999994,305.09999999999997,298.36,298.2733333333333,298.0833333333333,310.29333333333335,311.48,304.38500000000005,286.248,L8
2024-01-28 22:05:54+00:00,,339.75,306.86,338.2,344.78,322.19,334.41,280.3066666666667,287.1933333333333,361.1983333333333,298.538,298.4216666666667,292.74833333333333,297.8766666666667,304.075,309.14166666666665,303.0833333333333,298.72999999999996,304.1233333333333,315.71333333333337,317.37166666666667,309.505,285.615,L9
2024-02-05 22:05:44+00:00,,339.75,306.86,338.2,344.78,322.19,334.41,280.3066666666667,287.1933333333333,365.96,297.56800000000004,297.19666666666666,292.54,297.72666666666663,303.22833333333335,308.9116666666667,302.3683333333333,298.14399999999995,303.78999999999996,315.385,316.9583333333333,309.31666666666666,285.615,L8
2024-02-13 22:05:53+00:00,,339.75,306.86,338.2,344.78,322.19,334.41,279.81,287.1425,363.27833333333336,297.9066666666667,296.7271428571429,291.9857142857143,297.54285714285714,303.18142857142857,308.9185714285714,302.0828571428571,298.2633333333333,303.12857142857143,314.52714285714285,316.37857142857143,308.68142857142857,285.615,L9
2024-02-29 22:05:47+00:00,,,,,,,,280.27666666666664,288.02,362.81800000000004,297.796,297.3933333333334,292.60833333333335,299.2516666666667,304.35166666666663,307.35714285714283,300.39142857142855,296.17833333333334,301.28714285714284,312.17285714285714,315.22714285714284,309.54333333333335,284.6766666666667,L9
2024-03-08 22:05:29+00:00,,,,,,,,279.8225,287.6925,364.26,297.445,296.1528571428571,291.5942857142857,298.2742857142857,303.76714285714286,307.2725,299.9,296.2514285714286,300.30875,312.02625,314.64,308.78285714285715,286.605,L8
2024-03-16 22:05:47+00:00,,,,,368.01,,,279.35,287.738,364.60857142857145,297.4971428571429,296.03249999999997,290.88375,297.88375,303.21375,306.9866666666667,299.67777777777775,296.175,300.25333333333333,311.50666666666666,314.1766666666666,308.17,286.512,L9
2024-03-24 22:05:18+00:00,,,,,368.01,,,278.705,287.63666666666666,363.90625,297.40125,295.52777777777777,290.34888888888895,297.2733333333333,302.6144444444444,306.51599999999996,299.312,295.6711111111111,299.87399999999997,311.027,313.542,307.5866666666667,286.70166666666665,L8
2024-05-27 22:04:41+00:00,,,,,368.01,,,278.486,287.644,364.88166666666666,297.03333333333336,296.50428571428574,291.41,298.6857142857143,303.5871428571428,304.5811111111111,297.1255555555556,292.81625,297.6111111111111,309.2055555555555,312.6233333333333,308.5457142857143,287.695,L8
2024-08-31 22:05:27+00:00,,287.19,293.3,274.91,325.88,284.27,,278.485,287.7325,370.51,298.745,293.89250000000004,286.495,293.385,299.6225,301.81,293.38,292.566,293.77,305.45,308.048,304.545,289.44,L8
2024-09-08 22:05:24+00:00,,285.55,291.865,274.015,311.15000000000003,281.145,353.56,278.605,287.6675,370.65749999999997,300.145,296.4,286.62,293.78999999999996,299.565,301.614,293.604,292.326,294.802,305.096,308.296,304.98,288.58,L9
2024-09-24 22:05:25+00:00,,284.9533333333333,291.2733333333333,274.22333333333336,283.34,282.0833333333333,353.56,280.47,287.81000000000006,376.5466666666666,302.64000000000004,299.3066666666667,287.82666666666665,293.96,300.93333333333334,301.57,293.7975,292.94000000000005,295.015,305.75750000000005,309.1375,307.2966666666667,288.21,L9
2024-10-26 22:05:48+00:00,,286.1625,291.3975,275.3425,284.5425,282.72249999999997,353.56,282.45500000000004,289.41333333333336,376.5466666666666,303.5075,301.115,290.8925,296.1925,302.77,304.88199999999995,295.69,295.06000000000006,297.07399999999996,307.61600000000004,311.192,308.5475,288.015,L9
2024-12-05 22:05:45+00:00,,286.1625,291.3975,275.3425,284.5425,282.72249999999997,353.56,282.45500000000004,289.41333333333336,376.5466666666666,303.5075,301.115,290.8925,296.1925,302.77,308.99249999999995,296.90200000000004,295.26200000000006,297.514,308.046,311.15,305.36199999999997,288.015,L8
2024-12-13 22:05:46+00:00,,297.134,291.3975,275.3425,284.5425,282.72249999999997,354.45500000000004,282.45500000000004,289.41333333333336,376.5466666666666,303.456,300.98199999999997,291.322,297.15199999999993,303.704,310.27799999999996,298.305,296.48833333333334,299.06333333333333,309.3283333333333,312.34166666666664,306.66,288.015,L9
2025-01-14 22:05:49+00:00,,297.134,291.3975,275.3425,284.5425,282.72249999999997,354.45500000000004,282.45500000000004,289.41333333333336,376.5466666666666,303.456,300.98199999999997,291.322,297.15199999999993,303.704,310.27799999999996,296.82428571428574,294.8328571428571,297.05428571428575,307.9214285714285,310.6671428571429,304.8342857142857,288.015,L9
2025-02-23 22:05:31+00:00,,297.134,291.3975,275.3425,284.5425,282.72249999999997,354.45500000000004,281.758,288.2025,376.5466666666666,302.68333333333334,299.9483333333333,290.74333333333334,297.09999999999997,304.2916666666667,310.87333333333333,297.92125,295.4975,298.005,308.5025,311.7325,305.7375,288.015,L8
2025-06-23 22:05:18+00:00,,,,,,,,278.81500000000005,286.655,389.81,300.46500000000003,295.345,287.06,295.905,304.03,310.73,298.24,294.63,296.2533333333334,308.49333333333334,310.47,305.00666666666666,288.68,L9
2025-08-18 22:05:41+00:00,,,,,,,,278.81500000000005,286.655,389.81,300.46500000000003,295.345,287.06,295.905,304.03,303.4566666666667,296.76,293.8833333333334,295.42333333333335,308.3433333333333,310.25666666666666,304.64,288.68,L8
2025-09-11 22:05:51+00:00,,,,,,,,278.66,288.74,389.81,302.11,295.91,286.27,294.97,300.83,295.1333333333334,288.93666666666667,289.18333333333334,288.13,303.44666666666666,303.4566666666667,300.92999999999995,288.68,L9
2025-09-27 22:05:54+00:00,,339.4,,276.24,281.2,283.69,,280.52,288.18,380.27,304.77,297.275,290.06,294.485,301.81,298.125,291.3125,291.8175,291.25,306.0025,306.24,303.4933333333333,290.405,L9
