dates,satname,nzd0566-0000,nzd0566-0001,nzd0566-0006,nzd0566-0007,nzd0566-0008,nzd0566-0002,nzd0566-0003,nzd0566-0004,nzd0566-0005,nzd0566-0009,nzd0566-0010,nzd0566-0011
2015-07-22 22:06:49.445000,L8,197.78,198.65,196.12,191.72,190.98,196.87,193.71,195.24,198.06,189.38,187.89,189.50
2015-07-29 22:13:01.696000,L8,167.06,100.05,162.11,147.08,138.81,84.26,40.97,21.40,162.48,,,
2015-09-08 22:07:06.448000,L8,195.82,195.46,187.65,186.54,179.95,188.31,188.38,189.25,190.58,185.35,182.45,187.15
2015-09-24 22:07:13.635000,L8,192.96,194.75,189.71,188.26,181.86,186.81,186.10,188.57,192.20,185.68,185.94,188.54
2015-10-01 22:13:01.841000,L8,198.84,196.32,186.69,185.21,178.76,187.84,194.46,193.65,195.19,173.22,104.30,45.54
2015-10-10 22:07:14.813000,L8,193.00,194.45,187.21,188.53,184.49,185.80,186.65,187.76,191.10,185.58,186.47,187.91
2015-11-27 22:07:23.156000,L8,218.06,226.40,209.73,208.40,206.50,213.51,219.01,213.58,221.75,211.11,221.87,212.63
2015-12-04 22:13:09.054000,L8,192.63,194.39,182.59,181.68,176.86,186.38,188.62,187.09,192.50,177.82,174.05,178.52
2015-12-13 22:07:21.432000,L8,198.82,198.34,194.03,192.69,193.52,196.97,198.84,195.23,198.37,191.52,196.70,195.68
2015-12-20 22:13:09.373000,L8,191.40,192.50,182.66,180.58,178.07,185.99,188.59,187.09,191.24,179.56,176.64,181.26
2015-12-20 22:13:33.327000,L8,191.41,192.53,182.66,180.74,178.10,186.28,188.56,186.94,191.38,179.54,176.57,181.24
2016-01-05 22:13:05.152000,L8,187.57,189.00,179.49,175.50,175.40,185.05,185.72,183.08,189.68,177.89,174.80,178.22
2016-01-05 22:13:29.107000,L8,188.00,189.42,179.80,176.34,175.98,185.20,186.22,183.76,190.17,178.35,175.51,178.78
2016-01-21 22:13:05.936000,L8,198.05,196.17,203.02,199.72,191.13,192.32,193.98,194.29,197.29,191.71,195.94,197.81
2016-02-06 22:13:01.784000,L8,180.03,179.12,168.30,168.88,166.55,176.93,176.35,175.63,181.20,169.37,166.52,170.12
2016-02-06 22:13:25.747000,L8,177.81,176.67,164.44,165.54,162.59,174.86,173.64,172.81,178.63,166.15,163.34,167.12
2016-03-02 22:07:07.398000,L8,186.17,191.99,178.74,194.29,180.48,183.77,187.05,181.60,187.01,178.66,177.17,186.65
2016-03-09 22:12:52.770000,L8,166.98,160.70,154.48,137.74,152.32,168.34,166.57,157.31,169.22,156.13,152.84,154.37
2016-04-10 22:12:37.539000,L8,188.86,191.28,188.94,194.37,208.18,187.42,187.25,187.14,190.20,186.52,184.90,188.39
2016-04-10 22:13:01.493000,L8,177.46,179.61,173.84,174.29,176.35,177.39,175.62,175.24,179.36,172.99,170.47,176.95
2016-04-19 22:06:46.856000,L8,217.51,206.17,206.80,196.56,202.60,209.09,199.77,207.80,201.90,202.33,202.39,208.15
2016-04-26 22:12:33.098000,L8,195.71,196.71,188.08,186.34,183.82,189.54,190.96,190.87,192.37,183.58,187.23,187.46
2016-04-26 22:12:57.053000,L8,197.44,197.44,189.34,187.39,185.54,190.17,191.92,192.34,193.29,184.84,188.60,188.57
2016-05-05 22:06:50.290000,L8,211.71,207.60,204.09,197.19,200.14,213.04,203.60,206.99,219.62,196.37,203.32,206.09
2016-05-12 22:12:32.560000,L8,,,,,,166.19,148.12,137.47,,126.59,152.87,156.36
2016-05-12 22:12:56.523000,L8,86.96,74.77,,,64.23,168.94,154.11,146.46,161.93,138.29,155.39,162.59
2016-06-06 22:06:54.973000,L8,190.91,190.54,189.68,186.76,181.89,187.09,228.02,186.46,189.86,175.79,172.84,177.93
2016-06-13 22:12:42.546000,L8,207.69,203.19,202.82,192.90,191.61,201.43,197.48,196.25,199.13,187.31,184.61,188.87
2016-06-13 22:13:06.505000,L8,209.41,204.04,204.22,193.75,192.72,203.03,198.17,197.63,199.92,188.36,186.12,189.86
2016-07-15 22:12:58.211000,L8,208.46,205.57,198.09,195.35,199.69,199.07,200.09,206.32,199.81,195.73,200.85,191.78
2016-07-15 22:13:22.170000,L8,209.74,207.10,199.66,197.13,200.67,201.10,201.34,207.76,201.24,196.11,201.96,193.06
2016-07-24 22:07:13.819000,L8,172.80,179.85,173.91,167.43,166.30,176.43,175.24,167.59,178.12,165.31,158.33,157.30
2016-07-31 22:13:01.890000,L8,224.95,225.28,217.92,219.04,223.25,215.45,222.93,233.17,228.52,221.66,232.97,223.59
2016-08-09 22:07:15.795000,L8,196.40,198.56,192.37,189.52,185.19,189.94,191.65,189.68,194.14,185.02,185.55,187.95
2016-08-16 22:13:05.571000,L8,213.74,208.74,209.27,207.87,207.83,208.48,205.08,210.87,211.49,208.84,207.34,211.64
2016-08-16 22:13:29.538000,L8,156.95,152.20,162.03,155.79,155.27,165.09,160.08,156.02,165.42,151.18,150.21,
2016-09-10 22:07:27.365000,L8,193.35,196.44,188.52,189.05,186.57,187.73,190.46,191.43,192.28,185.97,182.85,187.15
2016-10-12 22:07:33.085000,L8,188.83,194.44,185.32,185.71,180.28,187.15,186.05,187.24,189.85,180.78,178.78,185.19
2016-10-19 22:13:21.341000,L8,189.45,191.84,186.15,186.58,180.31,185.24,186.53,185.43,190.49,182.32,184.65,185.49
2016-11-20 22:13:21.277000,L8,192.52,197.60,187.55,191.45,182.70,187.17,192.24,187.54,196.11,187.57,187.44,186.02
2016-11-20 22:13:45.240000,L8,192.38,197.24,187.34,191.28,181.99,187.01,192.13,187.52,195.89,187.24,186.98,185.84
2016-12-15 22:07:29.991000,L8,200.89,199.71,203.59,195.38,199.90,196.88,196.26,201.97,201.19,193.95,200.05,203.29
2016-12-22 22:13:14.982000,L8,191.74,194.70,183.95,183.71,178.23,186.48,189.47,186.92,193.85,182.45,181.99,182.87
2017-01-07 22:13:12.261000,L8,193.90,197.09,187.27,193.51,181.40,191.22,193.75,190.28,198.46,189.71,195.95,189.65
2017-02-08 22:12:58.815000,L8,209.67,207.42,207.70,207.68,203.56,208.22,205.07,208.71,207.06,204.87,205.62,209.85
2017-02-08 22:13:22.774000,L8,209.32,207.24,207.38,207.36,203.29,208.02,204.31,208.24,206.61,204.32,205.05,209.53
2017-02-24 22:12:53.892000,L8,207.82,200.19,198.85,197.06,198.79,199.94,197.20,206.13,200.03,199.73,203.35,206.40
2017-02-24 22:13:17.856000,L8,207.85,200.18,199.05,197.00,198.55,200.04,197.02,205.82,199.95,199.13,203.12,207.06
2017-03-05 22:07:02.841000,L8,213.26,206.19,207.13,199.38,204.01,209.06,206.92,211.00,210.66,200.64,203.45,208.98
2017-03-28 22:13:00.546000,L8,188.95,192.59,184.79,184.54,182.88,185.20,188.09,184.67,190.07,185.12,189.77,187.60
2017-04-06 22:06:45.830000,L8,193.23,196.87,191.03,189.84,185.05,191.87,194.42,193.23,195.22,186.28,190.08,189.96
2017-04-29 22:12:18.412000,L8,194.70,194.51,188.38,188.92,187.01,187.80,189.16,189.73,189.40,185.97,192.00,191.93
2017-05-08 22:06:35.164000,L8,205.12,201.51,202.94,196.36,198.92,200.75,198.89,203.12,201.72,203.78,201.16,207.46
2017-06-09 22:06:54.260000,L8,215.73,216.54,211.99,207.39,209.88,213.00,222.93,212.87,215.08,211.81,205.27,214.83
2017-06-25 22:06:59.518000,L8,218.38,219.35,212.79,210.31,207.43,212.74,216.41,213.42,219.67,213.32,206.85,213.37
2017-07-02 22:12:47.839000,L8,213.13,205.98,207.20,195.87,200.86,211.52,203.67,207.21,201.45,191.05,202.11,192.40
2017-07-02 22:13:11.807000,L8,214.07,210.02,208.36,197.52,202.26,212.61,205.63,208.42,203.35,192.94,203.88,195.49
2017-08-03 22:12:59.825000,L8,197.04,197.55,188.16,187.85,186.62,190.94,193.99,191.25,193.71,185.02,190.25,190.07
2017-08-03 22:13:23.788000,L8,196.90,197.55,188.35,187.85,186.52,190.67,193.91,191.11,193.58,185.05,190.00,189.81
2017-09-20 22:13:10.497000,L8,205.80,214.09,203.08,201.28,195.07,203.39,198.10,200.34,197.05,192.44,196.65,200.57
2017-10-22 22:13:19.023000,L8,218.03,209.46,209.80,215.03,211.22,208.78,213.11,215.46,220.04,216.82,223.08,222.23
2017-11-07 22:13:17.610000,L8,,,163.73,166.18,157.58,173.61,169.88,176.99,170.79,159.77,138.79,144.71
2017-12-02 22:07:22.770000,L8,207.71,201.11,207.79,197.29,204.03,202.25,198.91,207.18,201.30,195.15,203.36,207.19
2018-02-20 22:07:00.077000,L8,205.89,206.08,193.70,192.97,188.34,202.21,202.79,190.68,193.06,201.64,196.38,192.54
2018-03-15 22:12:34.251000,L8,233.92,220.72,221.80,221.23,231.14,217.71,217.68,217.06,225.03,226.38,230.44,207.23
2018-03-24 22:06:44.096000,L8,192.74,192.23,183.11,181.46,177.68,186.22,189.90,186.05,190.39,173.36,173.00,173.20
2018-03-31 22:12:27.765000,L8,219.33,208.76,210.22,204.46,204.41,213.28,214.62,212.82,208.39,202.07,202.95,208.83
2018-03-31 22:12:51.719000,L8,219.15,208.27,209.76,202.66,203.92,212.71,213.20,212.62,206.21,199.95,202.44,208.19
2018-04-25 22:06:26.771000,L8,199.85,197.53,188.42,187.65,185.33,196.77,193.27,191.32,192.85,179.67,179.74,177.88
2018-05-18 22:12:22.813000,L8,,,88.90,87.07,146.27,124.19,109.51,90.47,54.36,156.97,88.03,141.92
2018-05-27 22:06:04.650000,L8,220.07,212.12,211.32,211.48,206.64,211.86,212.31,214.14,212.32,209.04,208.74,213.02
2018-06-19 22:11:57.514000,L8,159.61,196.95,182.14,178.98,176.46,191.56,189.07,183.44,186.58,170.81,168.01,163.79
2018-06-19 22:12:21.473000,L8,159.71,196.98,182.27,179.12,176.68,191.09,189.18,183.45,186.70,170.90,168.17,163.62
2018-06-28 22:06:16.147000,L8,177.81,181.06,172.40,168.65,166.89,176.61,176.28,169.90,176.04,153.55,154.86,
2018-07-05 22:12:06.676000,L8,201.21,200.43,194.79,191.07,188.07,200.86,196.88,197.06,194.87,181.01,178.83,176.32
2018-08-31 22:06:47.157000,L8,197.64,198.52,188.69,183.33,181.27,188.09,193.42,190.05,192.98,179.67,183.85,183.69
2018-09-07 22:12:36.278000,L8,218.31,220.49,211.57,217.93,208.78,211.76,212.63,213.73,209.15,216.27,211.17,214.43
2018-09-07 22:13:00.241000,L8,218.13,217.62,211.46,217.69,208.70,211.47,209.65,213.54,206.28,216.28,210.80,214.19
2018-09-23 22:12:41.211000,L8,211.47,206.72,207.46,202.34,197.69,204.64,205.41,206.31,202.71,200.06,200.80,207.25
2018-10-18 22:07:05.594000,L8,194.83,195.65,185.09,182.63,181.32,187.45,190.04,187.81,192.46,181.02,185.92,186.12
2018-11-10 22:12:56.881000,L8,189.98,188.97,178.24,179.44,177.31,183.50,186.23,185.62,187.84,174.85,178.59,180.48
2018-11-10 22:13:20.844000,L8,190.73,189.64,179.71,180.70,178.30,184.25,186.98,186.41,188.61,175.92,180.07,181.50
2019-01-22 22:07:02.132000,L8,217.91,214.80,203.57,216.12,199.55,210.90,221.89,205.59,224.17,217.04,225.73,225.70
2019-02-07 22:06:59.544000,L8,191.95,190.96,182.89,181.26,178.08,188.86,188.16,188.13,190.50,180.01,174.10,173.91
2019-03-02 22:12:41.167000,L8,193.01,191.57,176.84,179.19,174.56,188.03,188.15,184.60,189.33,177.68,174.73,175.36
2019-03-02 22:13:05.126000,L8,191.89,191.12,175.47,178.52,173.57,187.32,187.83,183.89,188.91,177.08,173.46,174.86
2019-03-18 22:12:35.978000,L8,185.47,187.58,172.68,177.02,174.99,183.89,187.32,179.72,185.94,176.07,173.03,174.90
2019-03-18 22:12:59.932000,L8,185.16,187.49,172.64,177.01,174.80,183.50,187.44,179.27,185.58,175.98,172.92,174.82
2019-03-27 22:06:47.460000,L8,191.42,195.19,170.28,180.06,179.69,187.16,199.60,185.48,190.30,180.23,176.52,177.70
2019-04-03 22:12:32.527000,L8,213.68,206.72,204.95,200.60,203.51,206.18,200.79,206.45,204.08,203.50,200.84,211.04
2019-04-03 22:12:56.485000,L8,213.40,206.57,204.74,199.71,203.38,205.77,200.58,206.11,203.91,202.88,200.72,211.07
2019-04-19 22:12:26.487000,L8,214.16,229.51,207.62,219.17,202.26,220.20,225.10,208.60,203.10,202.09,200.66,214.64
2019-05-05 22:12:52.815000,L8,181.51,183.80,174.39,175.54,178.77,181.50,185.02,180.76,184.08,171.87,172.62,170.81
2019-05-14 22:06:48.150000,L8,201.64,200.61,184.07,183.15,192.13,189.88,193.87,190.08,207.59,185.48,195.55,185.73
2019-05-21 22:12:39.194000,L8,179.24,183.03,100.64,,,179.90,179.16,178.02,175.90,,,
2019-05-30 22:06:57.095000,L8,203.59,203.38,194.21,196.70,203.61,200.03,199.59,197.72,197.20,197.23,199.48,211.81
2019-06-06 22:12:47.153000,L8,204.70,205.02,191.26,190.05,188.55,197.69,195.91,195.74,194.83,187.02,186.91,189.94
2019-06-06 22:13:11.112000,L8,184.34,188.50,173.45,173.85,175.12,183.71,185.53,178.36,182.65,172.12,170.74,171.97
2019-06-15 22:07:03.775000,L8,214.02,204.41,203.55,198.99,199.79,209.48,202.77,204.83,202.89,194.30,198.34,207.25
2019-07-17 22:07:10.971000,L8,171.26,167.13,165.89,163.38,166.22,168.92,165.83,164.43,170.41,155.95,155.99,
2019-07-24 22:13:00.868000,L8,215.55,205.30,192.08,187.84,187.09,201.32,199.23,199.37,195.74,186.43,186.79,188.53
2019-07-24 22:13:24.827000,L8,213.28,203.58,189.46,186.08,183.43,197.27,197.65,196.96,193.98,184.22,182.54,186.24
2019-08-02 22:07:17.867000,L8,216.07,207.35,207.23,200.55,202.43,206.88,203.88,208.81,203.22,201.06,206.28,207.20
2019-08-25 22:13:11.637000,L8,213.16,216.01,211.70,207.26,206.69,211.64,211.00,210.59,209.81,207.78,205.73,215.35
2019-08-25 22:13:35.591000,L8,196.41,203.22,186.20,184.79,181.71,189.36,192.30,188.36,193.44,180.08,178.37,182.63
2019-09-10 22:13:15.713000,L8,198.02,196.90,187.01,186.81,181.32,187.91,189.68,188.35,191.11,183.04,181.97,185.10
2019-09-19 22:07:32.145000,L8,194.15,193.85,189.78,188.41,183.72,187.65,187.93,188.07,191.37,184.46,183.04,186.19
2019-09-26 22:13:21.074000,L8,218.17,213.01,211.79,212.50,207.34,209.89,204.55,211.03,208.81,207.61,206.54,209.12
2019-10-05 22:07:36.198000,L8,195.34,196.52,186.54,187.07,188.08,186.17,188.83,188.96,191.17,183.46,179.57,186.65
2019-10-12 22:13:24.068000,L8,172.05,167.65,53.18,115.77,160.09,166.65,159.06,163.54,97.55,156.12,109.92,
2019-10-12 22:13:48.022000,L8,171.79,167.80,54.43,119.71,160.10,166.28,159.20,163.81,49.13,156.36,149.92,
2019-10-21 22:07:37.761000,L8,194.47,196.01,186.54,187.93,185.23,189.42,188.13,188.42,192.38,183.99,178.92,185.20
2019-11-29 22:13:20.022000,L8,191.27,188.73,184.35,184.87,176.03,185.23,186.73,186.72,189.88,176.43,172.28,176.50
2019-11-29 22:13:43.981000,L8,191.32,188.85,184.28,184.84,176.16,185.33,186.94,186.56,189.99,176.29,172.48,176.51
2019-12-31 22:13:14.062000,L8,203.29,200.66,195.66,195.01,192.71,194.42,197.01,194.06,199.30,190.84,191.27,190.60
2019-12-31 22:13:38.020000,L8,204.29,201.50,197.37,195.51,194.70,195.58,197.73,195.37,200.01,191.35,192.33,191.14
2020-01-09 22:07:25.588000,L8,205.70,203.15,198.98,198.12,199.56,201.00,199.47,202.05,199.88,193.15,199.25,198.69
2020-01-16 22:13:10.914000,L8,195.21,196.87,185.46,187.62,179.79,186.75,191.66,187.94,193.07,179.74,173.43,176.03
2020-01-16 22:13:34.872000,L8,195.48,197.18,185.74,187.84,180.20,187.00,191.68,187.98,193.28,179.68,173.76,175.92
2020-01-25 22:07:21.445000,L8,52.62,158.01,169.28,164.51,160.18,166.51,170.22,171.50,179.00,165.79,150.26,164.47
2020-02-01 22:13:05.644000,L8,201.47,203.76,185.49,194.58,199.13,198.10,198.48,189.20,197.55,182.09,174.84,176.58
2020-02-26 22:07:12.690000,L8,197.21,193.86,177.52,166.23,179.29,190.71,189.52,183.79,187.73,158.82,145.62,
2020-03-04 22:12:56.927000,L8,196.61,194.37,183.51,182.28,178.35,189.31,193.08,187.85,189.18,178.41,173.78,175.61
2020-03-04 22:13:20.890000,L8,197.39,195.09,184.78,183.11,179.14,189.96,193.79,188.93,189.97,179.14,174.87,176.27
2020-04-14 22:06:50.036000,L8,195.66,193.37,182.53,184.19,179.55,197.27,197.67,186.44,190.00,178.21,170.36,175.30
2020-04-21 22:12:33.691000,L8,219.82,221.00,212.78,212.73,206.74,212.94,213.37,213.84,219.04,210.99,208.43,210.78
2020-05-07 22:12:24.481000,L8,216.88,213.93,210.09,211.72,206.15,211.66,216.60,211.38,206.86,207.34,204.51,208.59
2020-05-07 22:12:48.436000,L8,216.29,211.08,209.55,211.77,205.76,211.27,216.11,211.00,206.02,205.94,203.72,207.74
2020-05-16 22:06:39.488000,L8,203.03,197.64,189.97,188.81,186.95,193.87,192.69,189.15,191.49,182.84,176.31,183.30
2020-06-01 22:06:44.481000,L8,203.20,199.30,193.87,190.81,188.91,201.33,194.05,196.27,193.81,186.25,183.60,187.86
2020-06-08 22:12:35.900000,L8,203.69,201.93,195.32,191.55,191.31,197.42,195.09,193.96,193.71,187.03,184.10,186.57
2020-06-08 22:12:59.859000,L8,204.70,202.75,196.25,192.29,192.16,198.56,195.61,194.84,194.26,187.94,185.37,187.34
2020-07-10 22:12:51.600000,L8,204.41,201.45,196.75,193.45,191.80,199.20,196.02,195.61,193.91,185.59,187.71,187.15
2020-07-10 22:13:15.559000,L8,204.74,201.69,197.18,193.97,192.31,200.10,196.07,196.30,194.23,186.07,188.19,187.52
2020-07-19 22:07:07.773000,L8,,,159.32,148.53,110.94,146.01,145.38,136.57,151.21,89.85,,
2020-07-26 22:12:56.525000,L8,205.00,200.10,196.95,192.48,192.28,193.02,195.11,196.05,195.22,185.67,186.08,186.69
2020-07-26 22:13:20.488000,L8,205.12,200.28,197.07,192.62,192.45,193.30,195.18,196.25,195.29,185.84,186.44,186.80
2020-08-04 22:07:11.601000,L8,160.60,137.83,159.06,146.83,118.31,160.91,151.94,125.44,156.29,,,
2020-08-11 22:12:59.530000,L8,197.00,197.24,188.31,190.51,187.78,189.31,192.53,189.68,191.87,182.42,179.54,181.95
2020-08-11 22:13:23.493000,L8,196.41,196.78,187.86,189.73,186.24,188.54,191.79,189.11,191.13,181.49,178.78,181.01
2020-08-27 22:13:08.244000,L8,196.83,195.68,188.12,190.63,182.16,186.81,191.84,187.63,192.21,184.51,178.91,182.08
2020-08-27 22:13:32.207000,L8,197.12,196.01,188.32,190.89,182.88,187.16,192.26,188.04,192.60,184.75,179.90,182.28
2020-09-21 22:07:30.724000,L8,198.48,199.91,189.28,189.65,178.14,185.96,191.48,188.12,193.95,185.04,177.34,183.33
2020-09-28 22:13:19.208000,L8,174.18,43.86,179.91,177.91,172.61,174.31,160.60,177.39,182.42,169.79,166.32,170.02
2020-10-14 22:13:20.968000,L8,,,168.32,163.05,,,,158.50,172.70,122.26,158.36,165.00
2020-10-14 22:13:44.927000,L8,,,163.57,156.90,,,,138.77,168.21,,150.42,158.09
2020-10-23 22:07:33.943000,L8,192.82,193.63,184.35,188.23,181.60,185.57,190.29,188.52,191.87,181.41,178.19,181.86
2020-11-15 22:13:18.132000,L8,161.18,155.40,154.44,153.22,143.85,155.83,150.89,155.20,158.01,142.59,148.23,151.50
2021-01-11 22:07:26.124000,L8,208.82,203.03,205.38,198.38,203.12,202.21,203.12,209.30,201.67,199.55,202.32,207.65
2021-02-03 22:13:08.109000,L8,195.25,194.32,185.19,187.61,198.73,187.31,190.89,189.16,192.83,186.30,197.53,180.36
2021-02-03 22:13:32.068000,L8,195.35,194.87,185.27,188.17,198.77,187.38,190.99,189.26,192.90,188.17,198.05,181.38
2021-02-12 22:07:19.216000,L8,214.25,203.68,207.69,200.16,202.70,203.10,199.21,205.96,201.42,202.95,203.25,206.91
2021-02-19 22:13:27.767000,L8,173.38,174.77,164.97,159.57,158.46,140.77,,141.44,168.68,152.01,160.93,159.14
2021-03-07 22:12:56.281000,L8,197.99,199.32,204.16,186.27,178.16,193.58,199.72,212.45,194.15,177.67,174.18,177.41
2021-03-16 22:07:03.784000,L8,194.63,194.42,183.73,184.54,181.36,188.22,191.16,187.01,191.01,180.84,178.92,182.19
2021-03-23 22:12:49.196000,L8,192.68,193.30,178.77,192.21,180.54,187.09,190.10,186.57,188.74,181.43,178.01,180.66
2021-03-23 22:13:13.154000,L8,193.27,193.84,179.54,193.58,181.07,187.41,190.53,187.40,189.19,181.92,178.71,180.90
2021-04-17 22:06:54.118000,L8,193.48,193.61,185.62,187.37,181.84,186.49,189.76,186.57,189.88,183.33,186.90,186.79
2021-04-24 22:12:37.250000,L8,215.63,209.41,207.76,205.01,202.26,208.59,206.66,209.38,204.36,200.65,202.77,206.05
2021-05-03 22:06:44.632000,L8,198.53,196.08,188.31,190.31,181.18,189.73,189.93,185.32,190.75,183.52,184.64,185.96
2021-05-19 22:06:52.116000,L8,205.24,199.77,187.60,191.12,194.15,194.45,193.63,189.78,199.29,188.57,189.43,187.22
2021-06-27 22:12:54.060000,L8,171.64,179.21,146.31,166.05,168.83,176.30,176.75,161.01,172.98,170.92,166.93,166.19
2021-06-27 22:13:18.019000,L8,172.24,179.52,154.90,167.09,169.18,176.45,177.10,162.42,173.58,171.00,167.70,167.36
2021-07-06 22:07:08.299000,L8,211.50,204.32,200.18,197.71,205.15,201.08,201.67,192.97,195.83,201.11,205.18,201.51
2021-07-13 22:12:55.390000,L8,207.83,202.00,198.69,192.45,192.78,198.27,199.08,198.81,197.88,190.19,191.29,190.44
2021-07-13 22:13:19.348000,L8,207.30,201.49,197.67,191.87,192.04,197.49,198.48,198.04,197.36,189.56,190.44,189.83
2021-08-14 22:13:09.539000,L8,197.71,199.41,189.53,190.83,181.75,190.91,192.86,189.42,194.77,187.14,186.99,186.20
2021-08-14 22:13:33.494000,L8,198.49,199.54,190.04,191.32,181.92,190.63,193.28,189.87,195.16,187.43,187.12,186.47
2021-08-30 22:13:14.099000,L8,195.42,195.62,190.06,188.45,183.77,187.63,190.00,188.21,191.33,185.57,186.70,187.61
2021-08-30 22:13:38.062000,L8,195.10,195.17,189.06,188.33,182.94,187.54,190.06,188.10,191.30,185.46,186.56,187.37
2021-10-01 22:13:22.595000,L8,192.28,193.17,185.29,186.02,182.21,185.17,187.72,188.40,190.46,186.14,186.41,186.61
2021-10-01 22:13:46.563000,L8,191.88,192.69,184.68,185.56,181.73,184.69,187.36,188.06,190.09,185.65,185.58,186.17
2021-10-17 22:13:26.489000,L8,,,166.19,164.13,155.24,,,,167.35,159.47,157.69,161.36
2021-11-02 22:13:26.046000,L8,,,32.80,157.85,153.52,,,,,89.10,156.14,153.01
2021-11-02 22:13:50.004000,L8,,,152.17,155.50,150.75,,,,,,151.78,149.14
2021-11-18 22:13:20.648000,L8,213.85,204.85,206.83,199.71,204.19,207.16,207.11,209.19,202.55,205.06,202.08,213.11
2021-11-18 22:13:44.611000,L8,213.06,203.54,205.82,198.43,203.37,206.15,203.69,208.38,201.57,202.98,201.22,211.48
2021-12-20 22:13:20.111000,L8,197.09,192.17,193.34,197.30,191.36,191.31,195.46,191.83,195.28,188.86,191.91,190.21
2021-12-20 22:13:44.065000,L8,198.19,192.68,194.29,198.05,192.40,192.09,197.06,193.22,197.36,189.85,192.53,190.86
2021-12-21 22:07:31.120000,L9,200.04,200.17,233.15,196.35,190.46,194.05,196.28,197.11,288.30,187.29,192.73,195.75
2022-01-13 22:13:38.580000,L9,202.53,200.22,203.43,196.04,199.30,197.88,197.66,197.85,199.74,193.14,197.91,192.43
2022-01-14 22:07:27.312000,L8,191.65,194.33,181.27,179.34,174.49,184.72,187.36,183.84,189.00,176.84,171.31,174.71
2022-01-21 22:13:11.780000,L8,193.66,192.98,184.82,184.49,179.43,185.67,190.55,188.05,191.75,181.70,174.79,178.33
2022-01-21 22:13:35.739000,L8,194.13,193.47,185.27,184.93,179.99,186.03,190.75,188.22,192.14,182.00,175.02,178.45
2022-01-29 22:13:17.402000,L9,192.19,192.92,185.58,182.69,178.65,187.76,188.37,187.06,189.41,178.07,175.79,176.14
2022-01-30 22:07:22.237000,L8,213.89,204.91,207.29,200.76,203.97,207.40,202.01,207.34,205.69,205.25,203.12,211.25
2022-02-14 22:13:36.888000,L9,169.67,154.19,55.97,98.76,154.06,161.52,,70.65,80.36,129.70,123.82,
2022-02-15 22:07:18.025000,L8,210.99,205.73,207.56,217.45,205.80,211.23,202.96,208.43,207.20,216.23,208.22,215.60
2022-02-23 22:07:19.963000,L9,183.84,184.64,179.49,174.80,176.26,179.98,180.75,180.16,183.37,175.84,172.96,176.49
2022-03-02 22:13:01.886000,L9,194.14,192.86,189.96,189.21,186.38,187.27,190.28,190.44,193.13,187.10,185.13,183.86
2022-03-02 22:13:25.844000,L9,179.53,179.43,176.60,172.06,173.49,176.62,177.63,177.15,179.97,172.25,161.95,164.25
2022-03-26 22:12:47.702000,L8,187.42,187.43,182.62,179.66,176.39,182.47,184.52,180.05,185.55,178.19,172.79,175.50
2022-03-26 22:13:11.665000,L8,188.96,189.04,183.78,181.62,177.55,183.65,185.81,181.85,186.62,179.68,174.36,177.19
2022-03-27 22:07:10.369000,L9,190.58,189.73,181.98,180.74,177.45,183.58,185.80,182.40,185.56,177.77,173.70,175.46
2022-04-03 22:12:57.221000,L9,211.75,210.63,208.16,207.54,203.81,208.26,201.42,206.86,204.69,211.50,205.29,208.52
2022-04-03 22:13:21.180000,L9,211.81,212.63,208.41,209.46,204.14,208.36,201.99,207.53,205.04,212.05,205.62,210.50
2022-04-11 22:12:50.301000,L8,179.91,180.82,163.11,128.55,,175.33,177.37,169.62,175.27,,,
2022-04-28 22:06:58.925000,L9,218.09,211.49,209.99,215.51,206.00,210.15,208.39,212.67,206.43,212.06,210.37,216.42
2022-05-05 22:13:06.945000,L9,197.82,196.59,188.35,187.13,181.28,192.82,192.37,188.88,192.11,182.02,181.76,185.45
2022-05-06 22:07:05.573000,L8,,50.86,162.66,161.36,149.62,79.98,119.66,158.87,167.93,157.66,121.23,
2022-05-21 22:12:31.466000,L9,201.56,203.22,187.39,190.07,185.75,193.90,199.08,189.38,194.55,184.15,186.98,186.37
2022-05-22 22:07:10.472000,L8,206.37,204.11,195.98,189.12,186.87,199.04,198.64,189.80,193.49,183.91,188.32,187.53
2022-06-07 22:07:19.428000,L8,175.27,172.94,161.82,115.10,24.35,170.04,171.15,124.25,114.39,,,
2022-06-14 22:13:11.037000,L8,223.65,225.17,218.35,218.38,222.89,219.91,225.92,230.04,224.74,215.33,218.30,221.18
2022-06-22 22:12:50.587000,L9,167.33,163.64,145.15,144.88,158.62,165.47,162.41,155.54,162.72,154.69,155.39,152.75
2022-06-22 22:13:14.546000,L9,162.68,155.95,57.83,134.68,156.25,163.83,158.56,149.74,152.90,151.92,152.91,140.42
2022-06-30 22:13:39.455000,L8,166.21,163.81,159.12,152.32,160.47,165.68,165.28,154.47,164.08,156.13,155.93,152.34
2022-07-01 22:07:06.314000,L9,199.32,196.88,187.32,184.84,187.11,193.58,193.27,192.19,191.83,182.39,184.98,185.55
2022-07-16 22:13:14.888000,L8,199.39,196.90,189.46,186.87,186.20,190.64,193.00,189.30,191.14,184.85,185.18,184.93
2022-08-09 22:13:10.348000,L9,195.69,196.16,188.30,186.93,185.34,187.87,191.46,189.51,191.96,184.41,186.49,186.51
