dates,satname,nzd0040-0000,nzd0040-0001,nzd0040-0002,nzd0040-0003,nzd0040-0004,nzd0040-0005,nzd0040-0017,nzd0040-0018,nzd0040-0019,nzd0040-0006,nzd0040-0007,nzd0040-0008,nzd0040-0009,nzd0040-0010,nzd0040-0011,nzd0040-0012,nzd0040-0013,nzd0040-0014,nzd0040-0015,nzd0040-0016
2021-01-25 22:17:44.203000,L8,393.32,366.66,364.38,332.21,326.62,334.21,321.90,308.61,323.05,337.25,311.29,299.89,320.36,310.33,306.42,308.62,317.33,313.97,312.58,317.05
2021-02-26 22:17:35.944000,L8,363.23,350.75,347.67,317.99,319.78,326.02,314.67,298.73,,325.32,,,,,296.50,299.24,310.83,303.46,302.65,307.46
2021-03-14 22:17:26.977000,L8,358.69,348.17,341.40,313.56,315.89,321.91,,,,320.68,,,,,,,,,,
2021-03-23 22:11:13.381000,L8,477.89,,,,,,349.60,342.43,342.62,,,,310.81,308.92,310.35,318.87,332.93,329.61,332.31,339.10
2021-03-30 22:17:22.624000,L8,352.91,345.12,342.41,,,,,,,,,,,,,,,,,
2021-04-15 22:17:16.883000,L8,354.73,343.28,337.26,,,,,,,,,,,,,,,,,
2021-04-24 22:11:01.432000,L8,319.64,308.31,,,,,335.23,327.55,,,,,,,,,316.75,312.71,319.79,323.41
2021-05-01 22:17:07.841000,L8,360.92,348.95,344.62,315.70,316.30,322.26,313.38,,,322.77,,,,,293.21,298.76,310.64,302.58,303.19,304.88
2021-05-17 22:17:12.707000,L8,375.75,360.08,356.56,327.62,322.81,329.71,,,,333.27,308.10,,,,,,,,,
2021-05-26 22:11:07.110000,L8,320.47,308.43,311.58,,,,335.99,327.62,,,,,,,,,315.58,311.82,318.59,318.84
2021-07-13 22:11:19.559000,L8,326.06,314.61,315.72,,,,333.01,330.35,,,,,,,,,315.90,313.00,318.87,323.01
2021-08-14 22:11:33.700000,L8,331.75,316.81,314.23,,,,,,,,,,,,,,,,,
2021-10-01 22:11:46.773000,L8,,,,,,,340.06,333.38,,,,,,,295.21,306.44,319.69,316.41,322.60,326.36
2021-10-17 22:11:50.671000,L8,,,,,,,338.01,326.94,,,,,,,284.47,301.10,315.92,314.89,319.50,323.41
2021-10-24 22:18:01.850000,L8,354.96,343.34,342.34,,,,,,,,,,,,,,,,,
2021-11-18 22:11:44.821000,L8,318.50,304.97,,,,,332.45,,,,,,,,282.85,295.53,310.95,304.54,307.66,304.97
2021-12-19 22:17:52.616000,L9,356.52,347.78,343.82,,,,,,,,,,,,,,,,,
2022-01-05 22:11:39.666000,L8,321.54,,,,,,355.47,338.84,329.98,,,,,,303.13,314.90,321.45,315.22,326.44,332.91
2022-01-21 22:11:35.958000,L8,321.22,309.93,,,,,,,,,,,,,,,,,,
2022-02-14 22:11:37.090000,L9,324.51,307.72,313.67,,,,341.70,329.11,,,,,,,297.98,307.20,322.22,317.90,321.88,329.16
2022-02-21 22:17:43.336000,L9,358.23,345.64,343.85,,,,,,,,,,,,,,,,,
2022-02-22 22:11:26.680000,L8,320.16,304.18,,,,,335.33,319.90,,,,,,,,,320.90,313.43,319.01,324.02
2022-03-09 22:17:37.608000,L9,360.52,349.54,345.48,318.76,319.55,327.51,315.50,300.72,,323.28,,,,302.31,297.59,301.46,311.89,305.43,305.50,311.91
2022-03-10 22:11:23.323000,L8,417.95,347.16,343.62,301.35,301.75,319.97,350.23,345.78,345.38,324.99,,,322.10,320.97,318.48,322.43,335.47,333.30,336.06,344.45
2022-03-26 22:11:11.888000,L8,320.53,306.51,,,,,339.77,330.86,,,,,,,297.30,303.59,320.61,315.46,322.50,326.73
2022-04-18 22:17:25.504000,L8,351.25,341.61,,,,,,,,,,,,,,,,,,
2022-05-04 22:17:26.026000,L8,352.43,343.56,336.60,,,,,,,,,,,,,,,,,
2022-05-05 22:11:07.160000,L9,317.05,305.32,,,,,335.14,327.68,,,,,,,,,316.13,312.41,320.21,311.97
2022-05-12 22:17:13.223000,L9,349.82,340.95,336.39,,,,,,,,,,,,288.96,295.82,307.73,297.11,301.32,
2022-06-05 22:17:39.656000,L8,353.55,342.76,338.45,,,,,,,,,,,,,,,,,
2022-06-13 22:17:12.050000,L9,353.98,346.05,339.34,,,,,,,,,,,,,,,,,
2022-06-14 22:11:35.206000,L8,,,,,,,348.69,338.53,337.69,,,,,,303.10,313.84,326.57,322.63,326.29,335.02
2022-06-21 22:17:48.970000,L8,379.96,367.05,363.80,338.10,328.50,338.61,327.19,313.42,319.02,340.34,322.13,294.26,320.17,311.31,307.85,314.16,320.34,316.26,313.93,317.48
2022-06-22 22:11:14.747000,L9,323.97,310.71,316.49,,,,343.39,333.80,,,,,,,300.96,308.15,322.83,318.83,324.50,329.60
2022-07-15 22:17:24.696000,L9,355.32,345.57,337.25,,,,,,,,,,,,,,,,,
2022-07-16 22:11:39.057000,L8,332.46,315.46,317.85,,,,337.54,332.61,,,,,,,297.18,304.87,319.63,316.08,320.52,325.49
2022-07-31 22:17:39.593000,L9,360.47,351.21,344.70,,,,313.51,296.53,,,,,,,295.47,300.75,310.18,302.47,302.36,304.53
2022-08-09 22:11:34.517000,L9,,,,,,,342.76,335.83,336.56,,,,,,299.37,309.16,322.52,318.74,324.43,330.29
2022-09-09 22:18:11.619000,L8,355.34,344.95,342.06,,,,,,,,,,,,,,,,,
2022-09-17 22:17:54.625000,L9,356.05,348.82,344.60,,,,313.04,299.68,,,,,,,293.36,299.08,310.68,304.10,302.43,303.62
2022-10-20 22:11:59.771000,L8,319.57,307.48,,,,,,,,,,,,,,,,,,
2022-10-27 22:18:13.761000,L8,351.64,338.08,332.54,,,,,,,,,,,,,,,,,
2022-11-04 22:18:00.514000,L9,355.98,351.32,348.81,,,,,,,,,,,,,,,,,
2022-11-13 22:11:53.247000,L9,322.93,309.67,,,,,336.42,327.70,,,,,,,,,313.85,316.00,318.03,304.01
2022-12-22 22:17:59.519000,L9,412.77,399.18,408.15,385.56,357.20,359.35,336.49,333.54,330.70,365.50,365.12,349.95,362.26,340.74,341.99,344.61,344.71,344.24,341.45,337.70
2023-01-15 22:17:53.980000,L8,357.16,,,,,,,,,,,,,,,,,,,
2023-02-08 22:18:06.517000,L9,322.42,350.49,347.41,318.91,316.49,323.46,313.60,299.41,,325.30,,,,,,300.28,310.32,303.51,303.22,306.61
2023-02-16 22:17:50.035000,L8,357.10,346.62,343.81,,,,312.93,298.69,,,,,,,291.19,297.04,308.79,300.24,302.27,303.80
2023-03-04 22:17:37.574000,L8,361.12,353.15,347.79,319.69,307.41,319.64,,,,322.56,,,,,,,,,,
2023-03-13 22:11:23.206000,L8,316.43,307.34,,,,,,,,,,,,,,,,,,
2023-03-21 22:11:31.242000,L9,325.98,311.38,,,,,337.13,329.74,,,,,,,,,317.84,314.15,318.94,323.19
2023-04-13 22:17:27.047000,L9,365.30,353.13,349.98,322.77,319.06,326.41,,,,328.49,,,,,,,,,,
2023-05-15 22:17:12.111000,L9,361.23,352.47,348.67,,,,,,,,,,,,,,,,,
2023-05-16 22:10:40.417000,L8,325.32,312.96,315.22,,,,341.42,330.71,,,,,,,299.31,309.29,322.83,319.26,321.47,328.58
2023-05-23 22:16:53.942000,L8,349.66,346.27,343.72,319.65,,,,,,,,,,,,,,,,
2023-05-24 22:10:53.254000,L9,322.73,306.75,,,,,,,,,,,,,,,,,,
2023-06-01 22:10:43.329000,L8,318.31,304.21,,,,,,,,,,,,,,,,,,
2023-06-08 22:17:00.359000,L8,352.53,343.92,337.19,,,,,,,,,,,,,,,,,
2023-06-09 22:10:48.959000,L9,326.76,312.43,315.38,,,,338.58,332.24,,,,,,,296.21,308.16,321.64,318.07,320.58,329.56
2023-06-16 22:16:54.981000,L9,350.04,343.61,339.19,,,,,,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,350.98,342.40,337.19,,,,,,,,,,,,,,,,,
2023-07-03 22:11:03.475000,L8,335.64,318.59,322.22,,,,343.80,335.92,,,,,301.44,300.08,303.55,313.19,326.65,324.50,326.55,332.52
2023-08-03 22:17:19.817000,L9,350.61,342.30,340.23,,,,,,,,,,,,,,,,,
2023-08-11 22:17:27.875000,L8,354.68,347.32,342.04,,,,313.09,,,,,,,,,298.52,308.52,299.23,301.06,302.73
2023-08-28 22:11:20.303000,L9,320.78,305.04,,,,,336.68,329.99,,,,,,,,,320.09,314.37,320.13,322.24
2023-09-05 22:11:22.812000,L8,325.45,313.64,313.31,,,,331.52,321.65,,,,,,,,,310.19,307.97,313.31,309.52
2023-09-20 22:17:40.026000,L9,357.98,347.45,343.22,316.47,315.71,321.52,312.57,300.78,,324.49,,,,,287.46,300.38,309.74,304.27,301.87,305.41
2023-09-28 22:17:43.092000,L8,357.70,348.43,346.15,317.25,314.16,321.92,,,,326.36,,,,,,,,,,
2023-09-29 22:11:26.883000,L9,321.84,304.81,,,,,,,,,,,,,,,,,,
2023-10-07 22:11:33.192000,L8,316.32,302.21,,,,,,,,,,,,,,,,,,
2023-10-14 22:17:45.774000,L8,351.25,343.91,341.41,,,,,,,,,,,,,,,,,
2023-10-15 22:11:39.127000,L9,314.31,301.53,,,,,332.51,324.28,,,,,,,,,310.81,308.91,315.32,305.22
2023-10-22 22:17:50.479000,L9,352.82,344.89,340.54,,,,,,,,,,,,,,,,,
2023-11-07 22:17:46.155000,L9,417.53,404.84,405.82,379.85,362.11,365.36,347.12,338.78,335.26,379.24,372.74,358.12,344.64,339.56,337.71,342.15,345.06,340.89,339.00,343.38
2023-11-15 22:17:47.856000,L8,358.38,346.45,345.86,315.31,313.63,322.44,,,,325.42,,,,,,,,,,
2023-11-24 22:11:40.049000,L8,316.54,304.14,,,,,334.22,329.84,,,,,,,,,313.14,309.39,316.95,319.25
2023-12-17 22:17:48.418000,L8,360.50,348.76,347.92,316.67,315.45,324.28,311.72,295.54,,322.04,,,,,291.16,299.08,309.42,303.21,303.22,308.52
2023-12-18 22:11:45.147000,L9,320.63,306.36,,,,,335.41,,,,,,,,,,318.61,315.03,319.72,324.23
2024-01-10 22:17:52.010000,L9,364.38,353.41,351.07,319.49,318.43,327.34,,,,326.05,,,,,,,,,,
2024-02-04 22:11:43.788000,L9,324.00,307.27,,,,,,,,,,,,,,,,,,
2024-02-11 22:17:53.113000,L9,359.65,349.31,347.10,,,,311.47,,,,,,,,294.07,299.08,310.26,303.49,302.09,306.27
2024-02-12 22:11:30.284000,L8,326.41,312.23,315.46,,,,336.36,322.43,,,,,,,,,307.48,316.54,319.21,325.95
2024-02-19 22:17:39.652000,L8,359.74,350.13,345.19,,,,315.59,298.92,,,,,,,296.93,300.13,310.14,304.19,302.42,305.90
2024-02-28 22:11:24.294000,L8,,,,,,,337.18,326.67,,,,,,,289.96,302.97,315.36,313.61,319.94,325.57
2024-03-23 22:11:31.656000,L9,,,,,,,373.64,,,,,424.09,301.12,319.43,387.76,,,326.95,361.61,337.24
2024-03-30 22:17:36.478000,L9,359.63,349.11,343.32,,,,314.64,298.72,,,,,,,298.53,301.98,311.68,305.92,305.91,306.72
2024-04-15 22:17:28.257000,L9,,,366.55,338.76,326.87,339.16,328.39,319.09,322.62,341.86,306.08,302.24,320.96,311.57,308.25,314.91,320.41,324.04,359.23,357.06
2024-04-23 22:17:03.194000,L8,354.09,345.96,338.30,,,,,,,,,,,,,,,,,
2024-05-01 22:17:11.831000,L9,398.62,368.05,366.67,338.28,326.44,338.00,325.28,314.66,319.55,340.53,321.15,302.31,323.62,311.98,311.19,312.42,323.52,316.72,313.75,319.20
2024-05-02 22:10:44.568000,L8,319.18,305.46,,,,,337.16,328.53,,,,,,,293.03,301.43,318.15,314.29,320.98,326.90
2024-05-09 22:16:51.826000,L8,362.39,349.79,342.48,,,,312.81,,,,,,,,293.17,300.68,310.66,304.05,301.93,305.24
2024-05-10 22:11:00.825000,L9,323.99,310.64,311.90,,,,337.21,330.99,,,,,,,292.25,302.57,318.76,314.59,320.56,326.20
2024-05-17 22:17:03.987000,L9,365.92,352.61,350.60,323.13,321.04,318.28,317.27,305.99,,,,,,,,297.72,309.08,309.36,309.66,315.18
2024-05-18 22:10:31.990000,L8,404.94,338.82,341.92,314.08,309.56,323.47,359.63,350.32,347.40,330.02,314.62,317.18,325.39,319.71,323.95,357.16,346.12,336.16,341.85,344.53
2024-06-26 22:16:52.651000,L8,358.26,348.21,340.17,,,,,,,,,,,,,,,,,
2024-06-27 22:10:29.087000,L9,320.98,309.29,,,,,334.30,329.00,,,,,,,,,317.91,315.46,320.68,325.40
2024-07-12 22:17:00.992000,L8,353.43,346.68,339.49,,,,311.28,,,,,,,,285.87,296.49,309.00,301.86,300.77,304.73
2024-08-05 22:17:06.640000,L9,358.60,350.49,347.63,,,,,,,,,,,,,,,,,
2024-08-21 22:17:19.711000,L9,353.32,343.29,340.36,,,,,,,,,,,,,,,,,
2024-08-22 22:11:10.580000,L8,316.23,300.79,,,,,,,,,,,,,,,,,,
2024-08-29 22:17:21.978000,L8,354.12,344.83,341.44,,,,,,,,,,,,,,,,,
2024-09-22 22:17:21.161000,L9,355.98,344.86,340.34,,,,,,,,,,,,,,,,,
2024-09-23 22:11:18.739000,L8,,,,,,,345.89,347.16,344.26,,,,,304.05,302.76,314.41,326.82,323.22,328.25,333.93
2024-11-25 22:17:51.900000,L9,355.48,345.36,341.71,316.22,315.46,323.76,311.56,299.30,,323.27,,,,,294.68,299.62,309.36,302.01,302.73,305.85
2024-12-03 22:17:45.212000,L8,355.27,347.15,340.34,,,,311.88,,,,,,,,286.85,296.51,308.74,300.31,301.61,304.46
2024-12-04 22:11:36.525000,L9,326.01,309.59,,,,,339.71,332.34,,,,,,,293.75,303.98,325.46,318.21,324.22,329.82
2024-12-28 22:11:26.745000,L8,318.99,303.48,,,,,336.21,,,,,,,,296.47,299.38,315.35,314.48,318.54,324.36
2025-01-05 22:11:31.099000,L9,320.44,304.53,,,,,336.16,325.64,,,,,,,,,318.07,313.97,318.67,323.78
2025-01-12 22:17:45.559000,L9,355.70,345.30,341.80,,,,313.35,,,,,,,,,297.94,309.09,302.60,302.48,306.93
2025-01-13 22:11:30.558000,L8,324.77,310.80,311.74,,,,337.92,329.69,,,,,,,,,321.96,315.91,321.65,327.13
2025-01-29 22:11:28.545000,L8,325.16,310.63,312.57,,,,339.14,329.56,,,,,,,296.90,304.21,317.88,316.04,321.53,326.50
2025-02-06 22:11:31.478000,L9,318.41,320.04,,,,,,,,,,,,,,,,,,
2025-02-21 22:17:31.397000,L8,359.69,349.69,344.95,,,,314.72,300.87,,,,,,,299.08,296.55,307.42,305.03,302.01,307.97
2025-03-01 22:17:39.455000,L9,357.75,343.44,339.26,,,,312.48,,,,,,,,297.31,298.36,309.97,302.87,301.21,307.23
2025-03-09 22:17:26.663000,L8,399.26,400.39,363.75,330.38,319.66,325.71,321.67,307.14,321.50,316.89,,300.60,311.76,308.10,306.93,307.76,318.77,312.99,312.51,316.72
2025-03-10 22:11:28.326000,L9,,,,,,,343.54,330.96,,,,,,,300.27,308.28,323.43,318.52,323.84,330.38
2025-03-17 22:17:32.112000,L9,356.89,347.47,340.02,,,,,,,,,,,,,,,,,
2025-03-25 22:17:16.100000,L8,358.89,347.53,343.57,,,,315.31,304.62,,,,,,,302.53,302.16,312.81,307.08,306.23,310.88
2025-05-04 22:17:17.676000,L9,358.77,350.00,346.03,,,,316.79,,,,,,,,302.46,301.02,313.59,306.44,304.14,308.71
2025-05-05 22:10:48.680000,L8,320.89,310.56,311.86,,,,338.96,322.05,,,,,,,,306.63,322.70,317.79,322.56,327.20
2025-05-12 22:16:59.753000,L8,357.61,348.63,342.10,318.41,313.68,322.51,313.14,,,325.47,,,,,300.83,301.29,312.95,304.43,303.14,305.86
2025-05-13 22:10:58.639000,L9,320.89,308.98,312.95,,,,334.79,327.06,,,,,,,,,320.90,316.75,320.84,326.15
2025-05-20 22:17:06.544000,L9,357.73,350.68,343.49,318.21,311.93,324.00,315.62,,,324.01,,,,,302.43,304.05,312.91,306.58,304.21,308.54
2025-05-21 22:10:52.095000,L8,319.32,307.00,,,,,334.60,323.71,,,,,,,,306.08,320.02,316.36,319.83,325.31
2025-06-06 22:10:54.888000,L8,322.71,307.89,,,,,336.79,324.95,,,,,,,,300.03,318.41,314.63,319.21,323.33
2025-06-13 22:17:12.853000,L8,352.70,344.65,337.89,,,,,,,,,,,,,,,,,
2025-06-21 22:17:14.951000,L9,355.80,348.08,339.26,,,,314.85,,,,,,,,300.14,300.56,310.92,304.87,303.15,304.96
2025-06-22 22:11:07.771000,L8,316.41,304.59,,,,,329.22,,,,,,,,,,313.93,311.13,317.07,315.70
2025-06-29 22:17:21.081000,L8,357.06,349.28,341.08,,,,309.87,,,,,,,,298.06,297.25,309.38,301.51,301.80,303.95
2025-06-30 22:11:07.788000,L9,319.12,304.98,,,,,,,,,,,,,,,,,,
2025-07-23 22:17:27.519000,L9,355.94,347.56,341.55,,,,314.40,,,,,,,,299.26,299.40,310.18,306.04,303.11,305.74
2025-07-31 22:17:29.909000,L8,351.54,343.43,337.26,,,,,,,,,,,,,,,,,
2025-08-01 22:11:18.967000,L9,320.91,305.76,,,,,331.83,326.83,,,,,,,,,317.59,311.17,318.96,318.21
2025-08-08 22:17:36.495000,L9,357.41,349.06,342.18,,,,,,,,,,,,,,,,,
2025-09-02 22:11:35.536000,L9,323.85,306.55,,,,,335.90,331.33,,,,,,,,301.47,315.91,314.23,319.90,326.26
2025-09-18 22:11:37.859000,L9,321.12,306.77,,,,,335.28,,,,,,,,,299.93,317.06,314.32,320.76,324.54
2025-10-03 22:17:49.249000,L8,345.24,,,,,,,,,,,,,,,,,,,
2025-10-19 22:17:50.450000,L8,380.56,362.60,361.41,332.13,325.19,332.55,322.25,311.63,321.18,337.30,306.44,299.29,317.75,309.81,309.72,311.46,319.93,313.34,311.07,317.85
2025-11-04 22:17:53.875000,L8,355.33,345.94,340.28,,,,,,,,,,,,,,,,,
2025-11-05 22:11:46.482000,L9,321.72,306.45,,,,,334.46,327.66,,,,,,,,,316.61,311.85,318.36,317.58
