dates,nzd0458-0000,nzd0458-0001,nzd0458-0002,nzd0458-0003,nzd0458-0004,nzd0458-0005,nzd0458-0006,nzd0458-0007,nzd0458-0008,nzd0458-0009,nzd0458-0010,nzd0458-0011,nzd0458-0012,nzd0458-0013,nzd0458-0014,nzd0458-0015,nzd0458-0016,nzd0458-0017,nzd0458-0018,nzd0458-0019,nzd0458-0020,nzd0458-0021,nzd0458-0022,nzd0458-0023,nzd0458-0024,nzd0458-0025,nzd0458-0026,nzd0458-0027,nzd0458-0028,nzd0458-0029,nzd0458-0030,nzd0458-0031,nzd0458-0032,nzd0458-0033,nzd0458-0034,nzd0458-0035,nzd0458-0036,nzd0458-0037,nzd0458-0038,nzd0458-0039,nzd0458-0040,nzd0458-0041,nzd0458-0042,nzd0458-0043,nzd0458-0044,nzd0458-0045,nzd0458-0046,nzd0458-0047,nzd0458-0048,nzd0458-0049,nzd0458-0050,nzd0458-0051,nzd0458-0052,nzd0458-0053,nzd0458-0054,nzd0458-0055,nzd0458-0056,nzd0458-0057,nzd0458-0058,nzd0458-0059,nzd0458-0060,nzd0458-0061,nzd0458-0062,nzd0458-0063,nzd0458-0064,nzd0458-0065,nzd0458-0070,nzd0458-0071,nzd0458-0072,nzd0458-0073,nzd0458-0066,nzd0458-0067,nzd0458-0068,nzd0458-0069,satname
2016-04-08 22:26:11+00:00,209.2625,199.44,194.2,201.5975,204.1725,219.13500000000002,222.6975,225.3925,197.9766666666667,237.75,298.56666666666666,291.3566666666666,297.4566666666667,296.71999999999997,295.84499999999997,298.8875,300.6725,295.29,305.38,311.65,306.79,302.415,293.66999999999996,290.93,280.79333333333335,281.60999999999996,282.6133333333333,284.31666666666666,267.3825,276.24,278.145,275.96000000000004,278.58000000000004,277.17,279.3233333333333,281.63666666666666,288.33,288.6133333333333,292.3933333333334,294.3175,296.60749999999996,291.28666666666663,291.88,286.97749999999996,285.55999999999995,286.1225,285.096,280.314,277.11,270.438,270.4175,271.21250000000003,268.2525,274.275,265.5675,265.05,249.67,273.5525,256.48749999999995,246.47,241.115,228.595,228.72000000000003,211.9475,226.6275,180.43666666666664,,250.535,287.6066666666666,351.995,,310.19,313.4,313.25,L8
2016-05-26 22:26:12+00:00,211.23200000000003,201.886,194.2,201.5975,207.80599999999998,220.824,224.77399999999997,224.752,199.9375,235.53249999999997,296.23,291.9475,295.425,287.9675,296.808,300.088,302.532,297.212,307.74,311.704,308.20799999999997,302.718,294.33000000000004,290.93,279.2475,291.0925,282.85249999999996,283.53999999999996,267.3825,277.06333333333333,278.2366666666666,275.68333333333334,278.82,276.93,280.225,281.6775,288.2875,288.78249999999997,292.1575,293.152,295.24199999999996,291.97,292.6675,288.63599999999997,286.804,287.344,286.02166666666665,281.6766666666667,278.44666666666666,271.78,271.052,271.434,268.85200000000003,274.57599999999996,266.62600000000003,267.416,257.44,274.12600000000003,256.48749999999995,246.47,247.08199999999997,233.526,228.72000000000003,211.9475,226.6275,181.33249999999998,,250.535,287.6066666666666,351.995,167.84,310.19,313.4,313.25,L8
2016-06-02 22:32:25+00:00,211.23200000000003,201.886,194.2,201.5975,207.80599999999998,220.824,224.77399999999997,224.752,199.9375,235.53249999999997,296.23,291.9475,295.425,287.9675,296.808,300.088,302.532,297.212,307.74,311.704,308.20799999999997,302.718,294.33000000000004,290.93,279.2475,297.508,290.39,283.53999999999996,267.3825,285.45,278.2366666666666,275.68333333333334,289.21000000000004,285.014,283.306,286.244,289.68,288.5,291.93199999999996,291.675,294.3383333333333,290.524,290.87199999999996,287.80833333333334,286.804,287.344,286.02166666666665,281.6766666666667,278.44666666666666,271.78,271.052,271.434,268.85200000000003,274.57599999999996,266.62600000000003,267.416,257.44,274.12600000000003,256.48749999999995,246.47,247.08199999999997,233.526,228.72000000000003,211.9475,226.6275,181.33249999999998,,250.535,287.6066666666666,351.995,167.84,310.19,313.4,313.25,L8
2016-06-27 22:26:23+00:00,212.35,202.628,194.5775,203.98000000000002,211.652,217.51000000000002,224.404,226.41,202.045,235.39499999999998,297.7925,293.56,294.865,283.0225,296.85,301.214,311.386,296.79200000000003,307.302,311.68999999999994,308.982,302.29,293.84250000000003,296.75,278.33500000000004,301.2875,291.13800000000003,284.18,267.835,286.385,278.9866666666666,276.2833333333333,290.3075,285.406,283.66400000000004,286.676,290.546,289.382,292.146,291.59666666666664,294.5466666666666,291.058,291.092,288.1933333333333,286.792,286.92600000000004,286.1316666666667,281.63000000000005,278.28333333333336,271.605,270.81600000000003,270.854,268.806,274.53999999999996,267.642,268.77000000000004,263.91,275.15999999999997,258.74,249.4375,248.106,237.836,234.63333333333335,225.89999999999998,224.24,183.345,,241.98333333333335,287.78999999999996,351.995,167.84,310.19,313.4,313.25,L8
2016-08-05 22:32:46+00:00,210.76500000000001,200.82,192.13,202.29000000000005,212.35,218.64000000000001,221.9425,222.83,203.13333333333333,226.1,300.22333333333336,295.51,296.6266666666667,280.9533333333333,296.6675,301.315,313.3025,295.305,306.2825,311.22999999999996,309.095,301.94000000000005,293.7166666666667,323.73,277.9333333333334,312.445,299.116,292.935,264.2966666666666,289.82,279.155,276.43499999999995,293.5833333333333,286.84000000000003,284.08250000000004,287.4,290.5175,289.35249999999996,287.828,280.894,290.894,292.18,283.962,287.214,285.125,285.095,283.7425,278.6275,275.4825,267.66,270.63000000000005,270.49666666666667,268.3833333333333,273.46,266.69,268.3566666666667,269.7533333333334,271.47666666666663,269.06500000000005,259.26,258.65333333333336,249.00666666666666,238.18500000000006,237.2,211.60000000000002,187.1475,,236.82,282.75,355.53,182.715,,,,L8
2016-08-14 22:26:38+00:00,212.584,202.58800000000002,195.27249999999998,203.125,215.148,220.895,224.37800000000001,225.642,201.8775,224.79,296.7425,294.1725,294.82,277.745,299.938,304.668,315.96,303.438,308.27000000000004,311.23199999999997,309.028,307.7275,295.4025,323.73,276.55,312.445,297.4016666666667,294.384,275.435,287.185,279.00666666666666,274.8566666666666,289.8075,284.526,286.434,288.32599999999996,294.526,294.192,287.81,282.21666666666664,290.56333333333333,291.84833333333336,285.0933333333333,288.26500000000004,285.61199999999997,285.836,284.84000000000003,279.902,276.634,269.604,269.555,269.69500000000005,267.56,272.7575,266.115,265.0675,270.72,269.935,267.00666666666666,257.62666666666667,259.5875,247.39999999999998,238.5566666666667,238.12333333333333,220.94333333333336,185.074,,232.13,275.38,349.345,182.715,,,,L8
2016-09-22 22:32:59+00:00,213.90500000000003,204.1725,196.2166666666666,201.60333333333332,216.9325,217.45333333333335,222.85500000000002,226.495,203.6833333333333,226.52999999999997,290.2166666666667,293.5033333333334,288.88666666666666,267.74666666666667,297.83500000000004,305.53249999999997,316.5125,303.76000000000005,306.7875,306.98249999999996,306.4125,318.1175,304.0075,330.865,289.04,323.6925,303.02500000000003,298.13,283.22,290.334,284.23749999999995,279.945,289.912,287.172,288.702,288.996,295.6625,295.83000000000004,287.27,281.23,290.87800000000004,286.14500000000004,278.93666666666667,280.315,275.404,274.48,283.5575,278.1725,275.20500000000004,268.41249999999997,270.6933333333333,270.6333333333334,268.59,273.4833333333333,268.18,269.2966666666667,279.40000000000003,271.87666666666667,270.275,261.745,267.0633333333333,253.17999999999998,249.70000000000002,252.73499999999999,224.82500000000002,187.3725,,227.44,268.01,343.16,182.715,,,,L8
2016-10-08 22:33:02+00:00,221.58,212.24666666666667,205.83999999999997,211.15999999999997,225.33666666666667,227.62,232.90666666666672,234.08333333333334,203.6833333333333,226.52999999999997,290.2166666666667,293.5033333333334,288.88666666666666,267.74666666666667,304.38000000000005,311.59,329.0566666666667,315.1433333333334,315.07666666666665,312.99999999999994,312.84999999999997,339.1525,322.655,331.13,297.85600000000005,324.012,305.3542857142857,301.0283333333333,301.07,292.3016666666667,287.256,282.57399999999996,289.715,287.11,288.0933333333333,287.195,292.116,291.574,284.00333333333333,276.25500000000005,285.79833333333335,281.8071428571429,275.1357142857143,276.5266666666667,270.664,269.31,290.49333333333334,287.1933333333333,283.5366666666667,278.07,270.6933333333333,270.6333333333334,268.59,273.4833333333333,268.18,269.2966666666667,279.40000000000003,271.87666666666667,270.275,261.745,267.0633333333333,253.17999999999998,249.70000000000002,252.73499999999999,224.82500000000002,187.3725,,227.44,271.15999999999997,347.93,182.715,,,,L8
2016-11-09 22:33:04+00:00,221.58,212.24666666666667,205.83999999999997,211.15999999999997,225.33666666666667,227.62,232.90666666666672,234.08333333333334,203.6833333333333,226.52999999999997,290.2166666666667,293.5033333333334,288.88666666666666,267.74666666666667,304.38000000000005,311.59,329.0566666666667,315.1433333333334,315.07666666666665,312.99999999999994,312.84999999999997,339.1525,327.85,331.945,304.24,325.75333333333333,307.3025,302.80285714285714,302.246,294.10571428571427,289.685,285.1233333333333,289.8228571428571,287.0942857142857,287.64142857142855,285.91857142857145,289.66833333333335,288.57666666666665,281.5385714285714,272.62714285714287,282.2057142857143,278.5475,272.15875,271.84714285714284,265.3433333333333,263.6516666666667,290.49333333333334,287.1933333333333,283.5366666666667,278.07,270.6933333333333,270.6333333333334,268.59,273.4833333333333,268.18,269.2966666666667,279.40000000000003,271.87666666666667,270.275,261.745,267.0633333333333,253.17999999999998,249.70000000000002,252.73499999999999,224.82500000000002,187.3725,,227.44,265.8,350.15333333333336,182.715,,,,L8
2016-11-18 22:26:54+00:00,221.33249999999998,213.5425,207.29666666666665,209.09333333333333,221.54749999999999,226.86666666666667,233.5575,235.2,203.7275,226.89749999999998,289.53000000000003,292.84000000000003,288.09,265.34,303.385,309.2325,323.435,311.9625,314.99,312.435,311.845,339.1525,321.8066666666667,331.945,304.24,325.75333333333333,307.3025,299.865,298.47333333333336,291.79125,287.93285714285713,283.7757142857143,288.28625,285.8175,286.7875,285.36875,289.02000000000004,288.49857142857144,282.33125,274.12375000000003,283.34,279.95000000000005,274.3277777777778,274.34875,269.0857142857143,263.6516666666667,290.5125,287.64,283.8775,278.28999999999996,270.87,271.01,268.84749999999997,273.29749999999996,267.1675,267.1325,274.0325,270.345,267.97,258.6333333333333,265.40749999999997,249.94,244.02666666666667,237.82000000000002,224.96333333333334,186.08200000000002,,239.76,272.08500000000004,350.15333333333336,182.715,,,,L8
2016-12-11 22:33:02+00:00,222.07333333333335,214.16666666666666,207.29666666666665,209.09333333333333,221.28333333333333,226.51000000000002,233.71666666666667,239.53666666666666,203.03,226.23666666666668,289.6333333333334,292.5466666666667,287.6766666666667,266.55,304.2933333333333,310.68,327.92333333333335,314.31666666666666,314.26,312.6066666666666,311.1666666666667,350.89333333333326,326.774,331.945,310.166,327.9525,314.15857142857146,302.53000000000003,298.47333333333336,290.835,289.5183333333334,285.21666666666664,284.435,282.16333333333336,285.9566666666667,282.77333333333326,287.946,288.566,279.3616666666667,270.035,281.18666666666667,277.2557142857143,274.1575,277.5514285714286,268.67,257.93600000000004,295.14500000000004,287.3566666666666,290.2975,280.47749999999996,266.84749999999997,276.395,275.6825,265.9275,259.47,261.77,271.79333333333335,273.0925,267.89750000000004,255.5475,260.2225,245.70499999999998,236.69750000000002,233.925,224.2,191.102,,233.86333333333334,276.16400000000004,351.4225,197.59,238.41,,276.88,L8
2017-02-22 22:26:28+00:00,219.385,214.56,207.07999999999998,204.55,221.29000000000002,225.235,235.05,228.515,202.03,247.64500000000004,286.75,289.495,285.645,253.805,297.995,300.305,306.975,302.555,314.665,310.295,308.25,363.79499999999996,330.09,331.88,333.7366666666667,328.58,317.03,299.548,295.012,292.59799999999996,290.4,287.148,284.972,282.914,283.844,279.294,281.9125,281.10249999999996,278.08000000000004,267.7225,276.09499999999997,269.962,273.7083333333333,273.99333333333334,264.705,235.72333333333336,296.07,286.895,292.84666666666664,280.72999999999996,265.86999999999995,278.45666666666665,278.29333333333335,263.74666666666667,256.07666666666665,257.18333333333334,257.975,272.96000000000004,265.3,253.61666666666665,257.46999999999997,238.02666666666667,230.49333333333334,218.95333333333335,226.16,191.25333333333333,,239.99666666666667,279.726,354.5525,,238.41,,276.88,L8
2017-03-17 22:32:26+00:00,219.385,214.56,207.07999999999998,204.55,221.29000000000002,225.235,235.05,228.515,202.03,247.64500000000004,286.75,289.495,285.645,253.805,297.995,300.305,306.975,302.555,337.05333333333334,336.0833333333333,330.4866666666667,364.0233333333333,332.87833333333333,330.4175,334.26750000000004,328.13750000000005,317.36999999999995,301.3483333333333,296.83666666666664,293.9183333333333,291.59166666666664,287.9083333333333,285.8183333333333,283.68666666666667,283.62333333333333,279.1166666666667,281.434,280.004,276.158,264.152,273.236,267.8016666666667,273.7083333333333,273.99333333333334,264.705,235.8925,296.07,286.895,292.84666666666664,280.72999999999996,265.86999999999995,278.45666666666665,278.29333333333335,263.74666666666667,256.07666666666665,237.17249999999999,257.975,272.96000000000004,265.3,253.61666666666665,257.46999999999997,238.02666666666667,230.49333333333334,218.95333333333335,226.16,191.25333333333333,,239.99666666666667,279.726,346.66999999999996,,238.41,,276.88,L8
2017-03-26 22:26:10+00:00,219.385,214.56,207.07999999999998,204.55,221.29000000000002,225.235,235.05,271.8933333333333,202.03,247.64500000000004,297.7033333333333,299.34666666666664,297.06333333333333,253.805,306.8,310.20666666666665,306.975,302.555,344.5075,345.615,334.2825,359.36999999999995,336.805,330.6933333333334,334.2225,335.12,317.28333333333336,304.4916666666667,294.998,299.72333333333336,297.06333333333333,291.53999999999996,290.39000000000004,283.03799999999995,282.944,278.886,281.434,280.004,276.158,264.152,273.236,270.19,284.9483333333333,287.6266666666667,278.6983333333333,235.96333333333337,296.07,286.895,292.84666666666664,280.72999999999996,265.86999999999995,278.45666666666665,278.29333333333335,263.74666666666667,256.07666666666665,237.17249999999999,257.975,272.96000000000004,265.3,253.61666666666665,257.46999999999997,238.02666666666667,230.49333333333334,218.95333333333335,226.16,191.25333333333333,,239.99666666666667,279.726,346.66999999999996,,238.41,,276.88,L8
2017-04-02 22:32:18+00:00,219.385,214.56,207.07999999999998,204.55,221.29000000000002,225.235,235.05,285.7525,202.03,247.64500000000004,297.7033333333333,299.34666666666664,297.06333333333333,253.805,306.8,310.20666666666665,306.975,302.555,351.7,353.344,342.07399999999996,359.9675,336.805,330.6933333333334,334.2225,335.12,317.28333333333336,304.4916666666667,295.99833333333333,299.23,296.9414285714285,291.17857142857144,289.79714285714283,283.44666666666666,282.51,278.16333333333336,280.33666666666664,278.7633333333333,274.415,261.49333333333334,270.86499999999995,267.50166666666667,279.7371428571429,281.19,272.76142857142855,235.16250000000002,296.07,286.895,292.84666666666664,280.72999999999996,265.86999999999995,255.1925,253.09,263.74666666666667,256.07666666666665,223.712,257.975,272.96000000000004,265.3,253.61666666666665,257.46999999999997,238.02666666666667,230.49333333333334,218.95333333333335,226.16,191.25333333333333,,239.99666666666667,279.726,346.66999999999996,,238.41,,276.88,L8
2017-05-04 22:32:03+00:00,219.385,214.56,207.07999999999998,204.55,221.29000000000002,225.235,235.05,294.532,202.03,247.64500000000004,297.7033333333333,299.34666666666664,297.06333333333333,253.805,306.8,310.20666666666665,306.975,302.555,356.5466666666667,358.2416666666666,347.345,359.425,336.46999999999997,328.5233333333333,333.14,335.0075,316.83666666666664,303.225,295.005,298.36571428571426,296.2685714285714,290.5571428571429,289.90999999999997,283.0733333333333,282.1016666666667,277.8016666666667,279.41333333333336,278.58,273.72499999999997,260.75333333333333,270.9766666666667,267.46666666666664,279.64428571428573,280.90999999999997,272.7085714285714,234.975,296.07,286.895,292.84666666666664,280.72999999999996,265.86999999999995,242.11599999999999,238.552,263.74666666666667,256.07666666666665,215.455,257.975,272.96000000000004,265.3,253.61666666666665,257.46999999999997,238.02666666666667,230.49333333333334,218.95333333333335,226.16,191.25333333333333,,239.99666666666667,281.08000000000004,339.536,,238.41,,276.88,L8
2017-05-20 22:32:14+00:00,218.18,211.69,203.95,204.14,232.4,225.11,234.59,313.298,200.2,267.29,302.82,303.59499999999997,302.745,249.49,310.0,314.23,307.38,302.69,364.91,370.3516666666667,358.12000000000006,360.328,344.61199999999997,324.18333333333334,331.3675,332.7525,316.32666666666665,307.524,297.628,301.09499999999997,298.08666666666664,292.0683333333333,291.965,284.05,281.82,277.122,278.17199999999997,276.42600000000004,270.43999999999994,256.714,266.68199999999996,262.94399999999996,277.3583333333333,278.935,269.70666666666665,235.04999999999998,298.82,284.81,296.82,281.61999999999995,263.10499999999996,226.156,221.42,259.25,252.05,202.1866666666667,258.02,276.56500000000005,266.27,254.21999999999997,255.98499999999999,236.93,229.4,224.435,226.62,196.42,,233.95499999999998,289.15000000000003,335.77,,238.41,,276.88,L8
2017-09-02 22:26:40+00:00,218.73,210.21,203.28,206.52,226.23,230.78,237.44,318.712,229.52,262.33,303.355,304.74,302.985,255.67,311.31,317.265,310.01,303.56,364.276,370.91833333333335,358.33833333333337,350.9066666666667,351.505,312.4325,319.67600000000004,322.65,310.774,308.222,298.034,301.01666666666665,298.31,292.74,292.36833333333334,284.81800000000004,282.572,282.252,277.566,276.532,270.43199999999996,257.13399999999996,267.236,263.21799999999996,267.65,264.0925,260.165,235.04999999999998,288.97,281.04,274.73,265.76,,201.9,180.61333333333332,244.27,239.21,175.5525,288.36,270.72,277.13,253.87,233.51,236.22,217.19,265.96,204.35,154.92,,,,316.0849999999999,,,,,L8
2017-09-09 22:32:51+00:00,218.73,210.21,203.28,206.52,226.23,230.78,237.44,318.712,229.52,262.33,303.355,304.74,302.985,255.67,311.31,317.265,310.01,303.56,364.276,370.91833333333335,358.33833333333337,350.9066666666667,353.86199999999997,312.4325,319.67600000000004,322.65,310.774,308.222,298.034,301.01666666666665,298.31,292.74,293.73428571428576,289.53333333333336,288.45666666666665,284.2266666666667,280.73499999999996,280.92,275.7483333333333,265.83,267.236,263.21799999999996,263.2,259.512,254.77200000000002,234.82799999999997,288.97,277.58000000000004,277.98,274.92999999999995,,213.68800000000002,181.405,244.27,239.21,176.022,288.36,272.685,267.92999999999995,260.185,233.51,236.22,217.19,265.96,204.35,154.92,,,,316.0849999999999,,,,,L8
2017-09-18 22:26:42+00:00,220.785,210.265,206.54000000000002,209.75,226.5,231.98000000000002,236.76999999999998,306.9316666666667,221.825,265.99,307.7266666666667,311.42,307.1233333333333,285.915,314.28000000000003,318.28,310.365,312.62,352.68999999999994,361.8766666666667,350.60833333333335,345.1433333333334,343.82,302.2925,314.642,316.818,307.3,302.738,292.78999999999996,296.83166666666665,294.045,291.26666666666665,296.1014285714286,292.355,293.63666666666666,290.6066666666666,286.44,284.4166666666667,283.97333333333336,276.7133333333333,280.124,274.736,263.2,259.512,254.77200000000002,234.43499999999997,290.665,280.8233333333333,281.13000000000005,276.8433333333333,271.02,223.0716666666667,181.405,259.645,253.76999999999998,175.7425,284.83000000000004,272.0933333333333,270.58,263.4633333333333,251.59,246.22000000000003,237.925,259.60499999999996,201.98000000000002,156.665,,250.61,282.62,336.13,,,,,L8
2017-10-04 22:26:49+00:00,222.1933333333333,211.99,206.90333333333334,209.75,223.23333333333335,232.92333333333332,237.29666666666665,281.06399999999996,232.11,265.99,301.785,307.605,302.93666666666667,296.02666666666664,310.48333333333335,312.77666666666664,310.0266666666667,312.59,335.5025,348.1,342.8,335.474,332.83000000000004,304.90999999999997,309.54200000000003,306.012,302.962,296.556,294.13199999999995,291.38800000000003,288.342,289.574,296.7316666666666,292.4483333333333,298.51,294.185,291.7233333333333,289.24666666666667,292.115,289.2683333333333,292.846,288.662,248.90666666666672,242.33666666666667,237.53000000000006,234.9933333333333,299.69666666666666,291.24,292.355,284.205,271.02,230.606,182.71333333333334,259.645,260.1466666666667,177.70000000000002,284.49666666666667,271.7625,271.35249999999996,266.055,256.82666666666665,248.85333333333335,242.22000000000003,255.76999999999998,201.11,157.75,,251.48000000000002,283.775,344.7366666666667,,,,,L8
2017-10-11 22:33:02+00:00,222.1933333333333,211.99,206.90333333333334,209.75,223.23333333333335,232.92333333333332,237.29666666666665,281.06399999999996,232.11,265.99,301.785,307.605,302.93666666666667,296.02666666666664,310.48333333333335,312.77666666666664,310.0266666666667,312.59,335.5025,348.1,342.8,340.15333333333336,335.09833333333336,309.2866666666667,312.91,309.52166666666665,305.77166666666665,299.245,296.395,292.69666666666666,290.28,290.1316666666667,295.8357142857143,291.77,296.3771428571428,292.1714285714286,289.8671428571428,287.31,292.115,284.1457142857143,292.846,288.662,248.82750000000001,242.33749999999998,237.32750000000001,235.22,299.69666666666666,291.24,292.355,284.205,271.02,230.606,183.83249999999998,259.645,260.1466666666667,178.5325,284.49666666666667,271.7625,271.35249999999996,266.055,256.82666666666665,248.85333333333335,242.22000000000003,255.76999999999998,201.11,157.75,,251.48000000000002,275.79,344.7366666666667,,,,,L8
2017-10-27 22:33:03+00:00,222.1933333333333,211.99,206.90333333333334,209.75,223.23333333333335,232.92333333333332,237.29666666666665,281.06399999999996,232.11,265.99,301.785,307.605,302.93666666666667,296.02666666666664,310.48333333333335,312.77666666666664,310.0266666666667,312.59,335.5025,348.1,342.8,340.15333333333336,335.09833333333336,309.2866666666667,312.91,309.52166666666665,305.77166666666665,299.245,296.395,292.69666666666666,290.28,290.1316666666667,295.8357142857143,291.77,296.3771428571428,292.1714285714286,289.8671428571428,287.31,292.115,284.1457142857143,292.846,288.662,248.82750000000001,242.33749999999998,237.32750000000001,235.22,313.1125,291.24,292.355,284.205,271.02,230.606,183.83249999999998,259.645,260.1466666666667,178.5325,284.49666666666667,271.7625,271.35249999999996,266.055,256.82666666666665,248.85333333333335,242.22000000000003,255.76999999999998,201.11,157.75,,259.2266666666667,275.79,344.7366666666667,,,,,L8
2017-11-05 22:26:51+00:00,221.9875,216.7925,207.5175,214.85333333333332,224.06,231.9275,237.93,264.598,237.91750000000002,267.48333333333335,306.2266666666667,304.12666666666667,299.0525,299.8175,312.5525,316.125,314.96000000000004,311.24,326.03,339.70799999999997,334.38800000000003,334.89,331.33,302.7666666666667,309.73400000000004,307.07666666666665,303.2916666666667,298.12166666666667,294.43833333333333,291.685,291.72166666666664,290.0466666666667,298.0357142857143,293.3285714285715,296.80285714285714,296.93857142857144,292.58,290.4942857142857,301.78333333333336,289.9585714285714,304.428,301.14,247.87666666666667,242.13333333333333,236.49333333333334,235.16666666666666,313.1125,291.36800000000005,291.404,283.65999999999997,273.92999999999995,248.32,184.97666666666666,266.3533333333333,263.38,179.98666666666668,284.035,271.146,271.258,267.78000000000003,258.2525,250.94750000000002,244.065,244.92499999999998,198.5025,157.75,191.35,262.64,275.79,358.59000000000003,,,,,L8
2017-11-12 22:33:00+00:00,221.9875,216.7925,207.5175,214.85333333333332,224.06,231.9275,237.93,264.598,237.91750000000002,267.48333333333335,306.2266666666667,304.12666666666667,299.0525,299.8175,312.5525,316.125,314.96000000000004,311.24,337.24,339.70799999999997,334.38800000000003,339.3985714285714,333.44571428571425,306.0214285714286,312.5783333333334,309.87857142857143,305.49142857142857,300.31142857142856,296.10571428571427,293.00999999999993,292.71714285714285,290.29428571428576,297.00625,292.37375,295.16375,294.76,290.77,288.655,296.79285714285714,285.63,297.33666666666664,301.14,248.04999999999998,242.3125,237.05,235.135,313.1125,291.36800000000005,291.404,283.65999999999997,273.92999999999995,248.32,185.3975,266.3533333333333,263.38,179.9275,284.035,271.146,271.258,267.78000000000003,258.2525,250.94750000000002,244.065,244.92499999999998,198.5025,157.75,191.35,262.64,273.05,346.9766666666667,,,,,L8
2017-11-28 22:32:54+00:00,221.9875,216.7925,207.5175,214.85333333333332,224.06,231.9275,237.93,247.65249999999997,237.91750000000002,267.48333333333335,306.2266666666667,304.12666666666667,299.0525,299.8175,312.5525,316.125,314.96000000000004,311.24,337.24,328.78499999999997,324.615,340.2785714285714,335.7,309.63571428571424,314.58,311.6885714285714,303.4266666666667,298.52666666666664,294.6783333333333,292.09,292.52166666666665,292.0285714285714,299.4225,294.38875,296.73125,296.635,292.57374999999996,290.37125,299.67428571428576,288.98625,301.46999999999997,316.16,247.51999999999998,250.56,246.6225,234.96,308.05,289.3616666666667,289.1983333333333,283.77500000000003,281.5333333333333,267.72200000000004,185.87666666666667,263.9275,267.806,179.55999999999997,284.035,271.146,271.258,267.78000000000003,258.2525,250.94750000000002,244.065,244.92499999999998,198.5025,157.75,191.35,262.64,273.05,346.9766666666667,,,,,L8
2018-02-25 22:26:18+00:00,221.994,216.01,207.83,215.265,224.31199999999998,231.73200000000003,237.35,247.808,239.968,268.1925,302.88,300.9575,296.596,292.836,309.968,317.804,315.808,310.636,334.9866666666667,326.578,321.848,340.2785714285714,335.7,309.63571428571424,314.58,311.6885714285714,300.17857142857144,295.92857142857144,292.4157142857143,289.7457142857143,290.3957142857143,290.57375,297.20666666666665,293.16777777777776,295.3911111111111,295.65,291.9122222222222,290.65444444444444,298.6975,288.96666666666664,299.79571428571427,312.8566666666667,247.51999999999998,259.294,255.56,234.96,305.2,289.2442857142857,288.9428571428572,283.2542857142857,279.555,269.04333333333335,185.87666666666667,267.014,268.52666666666664,179.55999999999997,284.098,270.87666666666667,271.135,270.34,260.318,253.738,247.07799999999997,238.17799999999997,198.5025,157.75,187.22,262.16400000000004,278.852,346.9766666666667,,,,,L8
2018-03-04 22:32:25+00:00,222.81,217.45999999999998,208.96750000000003,218.17999999999998,223.83249999999998,231.97000000000003,237.3275,248.3725,242.57999999999998,270.1466666666667,308.14,304.46666666666664,299.2275,302.1275,312.9075,321.125,317.2575,312.40500000000003,339.698,329.90999999999997,325.065,348.53000000000003,336.80125,316.39,323.5966666666667,317.70714285714286,305.37,300.17571428571426,296.33428571428567,292.5542857142857,293.76142857142855,292.23625,297.8122222222222,293.73111111111115,294.8833333333333,292.49111111111114,290.87111111111113,288.7388888888889,295.59250000000003,289.31874999999997,294.88428571428574,306.65166666666664,247.53,259.294,255.56,234.285,308.446,290.6116666666667,291.31166666666667,286.17,279.555,274.842,184.3825,272.7,274.39,178.04,283.0325,270.908,269.936,273.634,267.02,258.1175,254.54999999999995,231.23249999999996,196.5533333333333,159.16500000000002,187.22,262.16400000000004,278.852,346.9766666666667,,,,,L8
2018-06-01 22:25:21+00:00,224.215,212.02499999999998,210.87,211.655,225.01999999999998,230.93,234.29000000000002,246.985,231.485,269.675,292.4,290.94999999999993,286.92499999999995,263.725,298.23,311.84000000000003,312.45,304.71000000000004,319.08500000000004,314.78999999999996,309.355,332.01,319.43499999999995,302.005,302.01,297.55,291.5366666666667,287.43333333333334,285.81,281.94,281.8766666666667,282.1133333333333,279.77000000000004,282.7766666666667,280.96999999999997,281.9633333333333,281.46999999999997,285.31333333333333,282.04,288.86,280.41333333333336,281.79,269.225,291.9,289.95,261.44,290.745,287.845,287.225,280.80499999999995,273.925,274.48,179.9,278.99,272.70500000000004,173.48,285.99,276.28,277.89,278.64,276.03,265.235,259.13,213.59999999999997,,,183.09,260.26,302.06,,,,,,L8
2018-09-05 22:26:09+00:00,223.8,212.71499999999997,212.60500000000002,224.725,232.60500000000002,233.99,239.61,247.44,214.8,267.83500000000004,291.7,292.05999999999995,288.625,257.315,308.35,311.605,318.195,302.885,326.77,312.91499999999996,309.19,303.28999999999996,295.19499999999994,282.185,277.115,276.395,282.655,273.35,292.815,291.98,285.32500000000005,292.645,287.27,295.58000000000004,277.64,295.85,287.42499999999995,310.53,291.95,289.665,295.025,294.885,292.54,291.345,290.62,292.65,291.795,289.005,287.615,282.67499999999995,276.925,276.575,,281.42,275.865,,290.40500000000003,284.085,285.76,284.935,285.67,268.08,268.07,216.56999999999996,186.8,,,270.18,282.04,354.96,,183.94,,264.9,L8
