dates,satname,nzd0249-0000,nzd0249-0001,nzd0249-0002,nzd0249-0003,nzd0249-0004,nzd0249-0005,nzd0249-0006,nzd0249-0007,nzd0249-0008,nzd0249-0009,nzd0249-0010,nzd0249-0011,nzd0249-0012,nzd0249-0013,nzd0249-0014,nzd0249-0015
2004-04-04 21:33:01.582000,L5,328.12,332.89,316.94,320.07,321.58,324.60,321.97,314.47,317.35,313.42,304.72,298.42,325.60,332.85,326.63,314.62
2004-05-06 21:33:58.336000,L5,292.02,301.43,283.92,298.89,298.01,301.84,298.05,295.83,296.49,292.28,284.12,282.95,300.61,310.92,303.42,292.49
2004-05-06 21:34:22.023000,L5,298.92,306.47,289.58,302.06,300.86,305.57,301.03,299.73,299.70,295.22,287.24,285.23,304.03,314.86,306.70,295.35
2004-06-07 21:34:54.755000,L5,291.98,310.04,288.29,292.46,296.40,301.65,297.95,299.55,303.57,294.78,284.94,280.90,298.42,306.13,299.50,296.87
2004-06-07 21:35:18.585000,L5,309.09,319.82,298.38,305.50,307.55,311.75,309.99,311.62,314.37,306.87,298.07,291.68,311.28,318.71,311.63,305.20
2004-06-23 21:35:22.995000,L5,292.85,295.52,275.84,281.22,293.33,291.73,288.14,285.55,290.55,281.33,273.00,275.85,298.82,313.78,304.69,292.61
2004-06-23 21:35:46.683000,L5,346.45,348.22,335.98,348.26,347.64,349.14,369.67,364.19,361.75,352.27,359.52,357.52,367.12,376.72,365.18,347.52
2004-07-25 21:36:14.167000,L5,327.63,326.40,317.71,319.63,314.91,317.53,312.47,316.60,317.18,308.12,298.22,299.84,328.86,342.91,333.85,319.68
2004-07-25 21:36:37.854000,L5,,,,,251.04,283.84,281.01,283.49,285.27,277.96,267.39,266.05,295.44,305.54,304.08,294.09
2004-08-26 21:36:59.731000,L5,,,,,250.50,294.54,284.71,276.66,282.57,275.18,266.74,,297.49,314.92,306.67,299.41
2004-10-13 21:38:32.826000,L5,328.44,340.30,323.99,321.61,310.77,314.05,312.12,306.21,309.15,306.60,309.12,302.11,329.83,342.11,333.16,318.10
2004-11-14 21:38:42.981000,L5,278.45,287.89,286.75,299.76,273.54,286.06,294.55,270.72,271.17,264.56,261.41,,,,,
2005-02-18 21:40:18.476000,L5,297.19,308.18,282.58,291.23,287.86,288.28,286.10,279.16,281.32,265.10,280.65,269.48,291.19,304.92,302.73,283.17
2005-02-18 21:40:42.163000,L5,299.04,311.36,283.27,292.51,288.69,289.33,285.38,281.89,282.20,268.13,281.12,270.49,293.17,307.16,302.94,284.81
2005-03-22 21:40:41.327000,L5,,,,,294.00,297.51,294.95,287.81,297.03,286.14,280.66,278.00,302.14,323.84,304.86,290.99
2005-05-09 21:40:56.205000,L5,340.67,344.24,332.54,336.42,328.93,332.29,334.98,332.26,339.01,326.29,319.89,313.70,348.20,365.16,349.16,334.44
2005-05-09 21:41:19.893000,L5,348.34,349.95,341.15,344.27,339.67,340.47,346.58,346.15,351.25,344.06,327.52,326.37,358.81,373.92,360.33,343.16
2005-05-25 21:41:28.038000,L5,,,264.64,274.19,271.96,277.95,276.05,276.63,276.43,270.85,,266.72,288.63,306.60,296.82,284.17
2005-06-10 21:41:12.271000,L5,,,270.03,291.66,270.84,283.71,276.89,283.77,283.16,277.52,268.57,272.74,293.21,314.50,304.96,297.55
2005-06-10 21:41:36.102000,L5,314.06,315.10,295.98,309.38,292.50,301.96,298.31,299.54,300.77,292.18,286.62,286.61,313.42,326.48,318.42,310.29
2005-06-26 21:41:16.724000,L5,341.77,334.05,325.88,339.85,342.51,341.62,339.47,339.57,343.65,325.03,319.14,320.54,340.39,355.13,343.31,334.47
2005-06-26 21:41:40.412000,L5,,,,,266.26,290.17,287.67,293.77,294.89,276.06,274.83,268.56,291.23,307.07,301.64,297.40
2005-07-12 21:41:23.560000,L5,301.17,305.75,267.41,284.30,275.57,284.09,277.57,286.23,292.23,281.90,282.06,269.47,299.46,319.13,307.48,294.09
2005-07-12 21:41:47.390000,L5,309.16,315.33,284.97,291.44,294.69,295.69,290.73,294.11,299.65,290.81,290.20,277.86,307.08,325.63,313.01,299.88
2005-07-28 21:41:34.002000,L5,,,259.37,287.44,280.67,289.18,278.46,275.71,295.71,280.84,273.78,268.32,298.51,315.54,294.05,284.55
2005-07-28 21:41:57.832000,L5,349.89,351.71,339.41,334.85,342.80,344.27,357.15,368.69,362.01,346.62,342.60,346.33,360.16,368.41,349.62,343.13
2005-08-13 21:41:41.670000,L5,313.79,322.87,311.64,318.39,319.91,320.77,316.65,301.50,307.93,292.79,291.12,282.69,315.11,330.94,326.82,313.36
2005-08-13 21:42:05.358000,L5,313.44,322.06,313.23,317.88,319.67,320.04,317.16,300.85,306.62,291.85,291.12,282.69,313.98,329.90,326.67,313.36
2005-08-29 21:41:46.875000,L5,305.24,309.29,290.47,294.92,297.42,300.31,306.20,302.69,307.62,300.12,293.70,282.05,301.58,320.89,305.44,295.62
2005-08-29 21:42:10.705000,L5,314.57,319.31,304.53,306.68,307.96,309.70,318.42,313.68,317.13,311.41,303.75,292.98,313.29,329.04,317.96,306.85
2005-09-14 21:41:48.852000,L5,327.32,325.20,307.61,316.05,317.49,317.80,313.46,317.13,324.78,316.70,310.11,299.85,328.17,333.72,323.17,308.89
2006-01-20 21:43:37.291000,L5,300.22,305.39,286.58,291.05,283.87,278.27,285.73,277.14,289.35,284.01,279.28,277.23,298.93,322.64,314.77,290.31
2006-01-20 21:44:01.121000,L5,269.84,276.57,273.51,283.91,272.00,266.83,277.13,268.00,274.44,273.29,269.71,268.63,288.51,314.20,305.63,283.01
2006-02-21 21:44:44.561000,L5,339.30,343.77,340.62,336.08,336.08,336.47,337.26,343.02,345.82,329.86,325.02,330.45,341.46,355.47,347.84,331.43
2006-04-10 21:45:17.175000,L5,326.83,333.24,321.27,324.06,316.36,317.01,315.43,307.42,314.97,306.46,303.40,298.14,326.08,340.57,333.27,318.09
2006-04-10 21:45:40.863000,L5,326.52,333.35,319.96,323.54,315.35,317.01,315.38,306.94,313.96,305.66,303.02,298.43,326.43,340.52,334.01,318.42
2006-04-26 21:45:56.580000,L5,327.71,329.31,315.86,320.92,321.15,316.54,314.84,314.41,312.93,307.19,301.14,300.65,320.09,339.41,329.20,318.85
2006-06-13 21:46:13.914000,L5,298.80,306.08,281.88,302.34,298.46,300.68,295.28,293.01,294.59,284.47,276.65,275.98,306.00,323.88,314.35,304.60
2006-06-13 21:46:37.602000,L5,295.66,303.63,281.77,300.02,296.26,298.86,293.91,290.87,291.18,282.34,274.40,273.49,304.01,322.01,312.28,303.13
2006-06-29 21:46:28.892000,L5,,,,,284.27,286.66,273.91,278.29,274.10,267.26,267.70,,,,,
2006-06-29 21:46:52.580000,L5,,,,,285.21,286.72,276.10,278.15,273.19,266.98,269.70,,,,,
2006-09-01 21:47:19.401000,L5,318.16,323.63,319.03,316.26,318.09,320.66,315.58,315.03,314.20,299.99,296.31,286.95,311.32,328.21,323.32,314.44
2006-09-01 21:47:43.231000,L5,314.24,321.15,315.01,312.04,315.57,317.54,312.65,311.39,311.59,295.11,293.58,283.79,308.67,324.58,319.86,311.54
2006-09-17 21:47:31.164000,L5,311.35,322.75,323.10,320.40,321.16,320.72,317.24,313.80,305.52,296.63,292.51,285.32,308.43,325.62,323.12,313.43
2006-09-17 21:47:54.852000,L5,310.17,322.35,322.48,320.36,320.25,319.92,316.38,312.88,305.69,295.74,292.10,284.77,307.76,323.51,321.58,313.48
2006-12-06 21:48:41.029000,L5,318.39,314.51,309.73,309.99,308.14,311.55,316.07,330.58,336.15,322.77,311.32,315.57,319.51,336.47,309.65,294.22
2007-01-07 21:48:55.368000,L5,284.83,309.97,295.21,308.42,298.52,292.09,284.14,286.31,288.04,278.93,271.92,277.42,308.52,330.89,322.52,309.11
2007-02-08 21:48:38.839000,L5,334.63,345.04,345.79,354.50,352.37,349.46,364.48,372.26,362.94,348.22,341.56,340.43,345.29,361.08,350.55,338.99
2007-02-08 21:49:02.527000,L5,333.90,345.04,342.41,353.21,351.57,348.82,364.39,373.73,363.29,348.16,341.41,340.80,345.28,360.85,350.55,338.41
2011-01-02 21:43:35.332000,L5,308.11,320.52,306.06,312.02,307.71,317.56,327.18,309.66,319.66,310.50,308.53,288.24,309.64,329.93,320.11,305.93
2011-01-02 21:43:59.020000,L5,306.87,319.91,305.96,310.49,307.06,316.95,326.97,307.83,321.16,310.27,307.57,287.69,309.39,329.08,319.42,303.93
2011-03-07 21:43:36.874000,L5,281.87,287.57,286.66,294.84,287.50,289.19,285.11,277.72,286.80,279.82,272.46,266.07,297.54,305.04,296.13,282.45
2011-03-07 21:44:00.562000,L5,326.61,331.61,327.47,329.11,328.22,323.34,327.06,317.13,328.49,320.35,312.61,306.39,334.20,342.89,330.89,321.20
2013-04-29 21:55:51.104000,L8,291.93,295.55,291.93,292.43,294.68,291.24,295.37,284.20,290.31,275.33,273.60,265.26,295.83,307.65,297.23,288.22
2013-05-31 21:55:43.729000,L8,299.65,297.69,287.30,294.90,299.69,297.60,300.79,289.73,295.42,283.18,278.97,274.67,299.22,314.99,301.94,297.22
2013-05-31 21:56:07.688000,L8,299.89,297.80,287.22,295.02,299.68,297.79,301.03,289.78,295.48,283.43,278.91,274.65,299.34,314.99,302.00,297.60
2013-07-18 21:56:02.364000,L8,295.84,290.64,271.14,290.83,295.09,291.94,298.29,289.51,295.64,281.71,275.53,270.54,297.56,310.10,299.44,292.39
2013-08-19 21:55:42.209000,L8,307.91,308.85,290.68,293.99,299.30,298.36,298.84,289.11,296.63,285.17,280.15,272.64,297.14,310.03,298.12,287.48
2013-08-19 21:56:06.167000,L8,306.36,307.79,289.21,293.27,296.41,296.96,297.84,288.03,295.52,284.35,278.89,271.52,296.12,308.73,296.97,286.69
2013-10-06 21:55:33.702000,L8,301.07,303.53,287.52,297.30,294.24,296.63,294.22,286.60,292.42,280.10,277.22,269.58,295.75,311.76,296.10,286.57
2013-10-06 21:55:57.648000,L8,303.02,304.77,290.70,302.44,301.32,301.45,296.26,288.67,294.23,283.40,279.64,272.19,296.64,313.70,301.33,294.29
2013-12-09 21:55:16.438000,L8,283.76,290.98,283.39,287.95,292.14,293.18,294.32,282.55,291.87,278.57,278.38,262.56,293.57,305.64,302.02,283.37
2014-01-10 21:54:55.235000,L8,293.75,296.27,293.46,292.69,292.15,290.58,298.31,283.57,290.91,279.56,275.08,,293.35,306.94,296.58,279.28
2014-01-10 21:55:19.190000,L8,293.03,295.87,292.88,292.41,291.71,290.12,297.46,283.54,289.95,279.33,274.12,,292.84,306.13,296.07,279.12
2014-02-11 21:54:32.873000,L8,293.19,297.61,280.70,293.52,292.50,290.62,294.11,280.59,290.52,275.74,272.89,,295.34,303.14,298.62,285.29
2014-02-11 21:54:56.823000,L8,292.89,297.64,279.79,293.47,292.62,290.56,293.92,282.01,290.43,275.75,272.70,,295.12,303.16,298.62,285.24
2014-03-15 21:54:10.286000,L8,297.56,297.65,284.02,297.83,296.86,296.92,299.76,287.35,295.82,284.08,282.74,274.58,300.11,313.71,302.38,290.73
2014-03-15 21:54:34.241000,L8,297.94,297.68,284.17,298.04,297.13,297.09,299.87,286.82,295.98,284.07,283.00,274.86,300.40,313.77,302.40,290.60
2014-03-31 21:53:53.631000,L8,295.81,296.04,283.42,294.86,293.41,292.17,297.60,286.24,293.36,279.94,275.53,263.54,296.18,309.33,299.82,288.41
2014-05-02 21:53:22.380000,L8,,,241.58,283.70,281.13,278.19,272.93,265.87,,,,,284.24,296.02,283.42,268.30
2014-05-02 21:53:46.331000,L8,,,,,,,,,,,,,280.74,293.90,280.81,264.96
2014-05-18 21:53:11.680000,L8,304.59,303.86,291.51,298.79,299.45,298.32,300.63,291.03,297.28,282.21,280.22,270.97,301.97,312.86,301.24,293.47
2014-05-18 21:53:35.635000,L8,305.46,304.96,292.20,299.86,300.26,299.01,302.14,291.84,298.00,282.92,281.27,271.89,303.24,313.62,301.79,294.14
2014-06-19 21:53:23.387000,L8,304.47,308.50,293.22,299.04,303.56,301.88,305.51,294.00,301.70,286.38,280.01,272.36,302.96,312.89,303.08,295.01
2014-06-19 21:53:47.342000,L8,304.50,308.29,293.15,298.92,303.47,301.84,305.54,293.60,301.63,286.32,280.12,272.26,302.88,312.81,302.99,294.71
2014-07-05 21:53:29.728000,L8,302.98,308.55,290.63,298.29,301.00,299.71,299.66,291.96,297.14,281.74,279.51,269.91,298.56,310.91,300.82,291.67
2014-07-05 21:53:53.692000,L8,302.85,308.47,290.42,298.40,300.94,299.80,299.64,291.90,297.13,281.76,279.47,269.93,298.49,310.83,300.82,291.60
2014-07-21 21:53:33.067000,L8,309.71,311.65,286.38,294.09,296.64,299.03,304.23,290.03,297.65,284.85,281.23,271.46,297.86,311.66,300.52,293.79
2014-07-21 21:53:57.022000,L8,309.19,310.75,285.57,293.73,294.98,298.29,303.34,288.86,297.22,283.32,281.02,270.91,297.27,311.18,299.90,292.53
2014-08-06 21:53:41.801000,L8,305.22,306.10,294.02,294.08,301.85,301.73,306.29,289.31,298.59,285.72,281.27,271.92,296.89,311.63,301.59,292.13
2014-08-06 21:54:05.764000,L8,304.66,305.11,292.78,293.84,300.65,301.18,305.82,288.48,298.13,285.01,281.03,271.38,296.46,310.90,301.09,291.05
2014-09-07 21:53:48.789000,L8,300.25,300.44,290.20,292.12,296.42,294.31,304.22,286.16,295.90,281.59,279.64,266.43,292.89,306.08,296.28,278.27
2014-09-07 21:54:12.743000,L8,299.62,299.52,289.10,292.05,295.45,292.88,304.01,283.13,295.73,281.23,279.75,266.23,292.82,304.70,295.65,277.86
2014-09-23 21:53:45.463000,L8,297.44,298.92,288.52,293.47,296.24,295.32,299.13,284.65,296.03,279.68,279.43,262.99,293.75,304.26,295.57,276.47
2014-09-23 21:54:09.418000,L8,297.55,298.58,288.33,293.48,296.05,295.59,299.15,284.50,296.09,279.74,279.74,263.17,293.81,304.75,295.93,276.62
2014-10-25 21:53:52.818000,L8,297.98,297.51,285.67,293.45,295.09,293.56,298.41,284.14,295.42,276.71,279.47,,296.06,310.07,298.65,278.31
2014-10-25 21:54:16.772000,L8,298.40,297.89,286.37,293.60,295.87,294.81,299.02,285.77,295.87,277.16,279.74,,296.21,310.69,299.11,278.65
2014-11-10 21:53:54.574000,L8,293.89,296.86,282.71,292.94,292.66,292.02,298.15,280.52,294.79,275.94,279.02,,295.49,306.01,296.71,278.45
2014-11-10 21:54:18.528000,L8,293.92,296.87,282.79,293.03,292.77,292.11,298.38,280.78,294.88,276.11,279.05,,295.53,306.13,296.84,278.53
2014-12-28 21:54:07.841000,L8,296.01,297.72,295.00,293.19,293.89,294.41,297.63,286.55,295.24,279.82,274.49,,294.99,308.03,300.29,286.54
2015-01-13 21:53:42.692000,L8,297.23,296.95,296.48,291.17,291.57,291.12,297.86,283.07,291.81,275.59,274.43,,292.23,305.98,298.30,283.68
2015-01-29 21:53:37.750000,L8,295.69,298.30,286.56,293.93,292.04,292.14,296.80,280.11,288.85,279.45,,,,,,
2015-03-18 21:53:39.323000,L8,,,,,,,,,,,,,280.69,298.40,288.70,274.74
2015-04-03 21:53:02.921000,L8,299.05,299.89,275.01,293.69,293.69,292.11,296.16,279.97,289.67,262.34,275.06,,294.58,306.75,298.98,290.72
2015-04-03 21:53:26.876000,L8,298.92,299.93,274.62,293.61,293.81,292.14,296.18,280.08,289.56,262.28,274.98,,294.52,306.72,298.82,290.36
2015-04-19 21:53:02.761000,L8,299.48,298.06,275.17,294.34,294.49,294.21,296.23,281.80,290.72,267.86,276.63,,294.45,310.57,300.18,290.42
2015-04-19 21:53:26.711000,L8,305.01,305.33,282.38,298.93,298.72,298.25,298.73,285.97,293.57,274.12,279.16,266.13,296.47,314.09,302.92,297.28
2015-05-05 21:52:48.765000,L8,298.56,297.61,277.77,294.56,294.34,293.02,298.39,283.69,292.33,266.17,273.25,,295.26,309.15,299.37,290.71
2015-05-05 21:53:12.716000,L8,298.82,297.73,277.84,294.64,294.62,293.26,298.50,283.63,292.54,266.56,273.69,,295.34,309.60,299.56,290.82
2015-06-06 21:52:52.670000,L8,,,,,,,,,,,,,,295.75,283.03,272.13
2015-06-06 21:53:16.624000,L8,,,,,,,,,,,,,,295.73,282.97,272.07
2015-10-12 21:53:41.053000,L8,292.45,294.44,277.85,291.75,291.33,289.14,293.99,276.72,288.32,264.13,272.67,,292.44,301.18,294.82,277.72
2015-10-12 21:54:05.008000,L8,291.94,294.12,276.71,291.43,290.97,288.85,293.63,276.16,287.55,263.08,272.19,,291.89,300.96,293.74,277.39
2015-10-28 21:54:10.619000,L8,304.45,339.33,318.18,302.59,297.72,298.14,304.47,284.13,297.45,325.85,311.32,298.61,375.79,397.77,380.02,369.44
2015-11-13 21:53:46.761000,L8,291.00,296.20,282.96,289.40,293.52,289.74,293.83,275.47,288.51,270.02,276.04,,,,,
2015-11-13 21:54:10.716000,L8,292.75,297.23,288.87,290.27,294.81,290.63,294.60,276.39,289.63,271.05,277.08,,,,,
2015-12-15 21:54:12.402000,L8,297.97,312.06,312.94,297.52,299.57,299.58,304.64,292.14,299.67,283.65,281.22,272.37,297.00,368.07,365.07,333.06
2016-01-16 21:53:45.577000,L8,291.56,293.47,279.16,290.56,291.68,288.01,295.94,281.16,287.35,271.92,274.33,,286.91,301.07,293.47,280.67
2016-01-16 21:54:09.540000,L8,292.29,294.18,280.72,291.02,292.55,288.79,296.95,282.63,288.83,273.42,275.19,,288.08,301.42,294.60,283.41
2016-02-01 21:53:43.370000,L8,290.35,293.36,279.92,290.35,291.14,287.69,295.35,278.08,286.86,270.12,272.22,,286.45,299.14,292.59,279.08
2016-02-01 21:54:07.333000,L8,290.74,293.73,281.08,290.64,291.61,288.22,295.75,279.16,287.52,270.65,272.31,,286.87,299.41,293.33,279.84
2016-03-04 21:53:33.647000,L8,294.98,295.33,290.08,291.60,293.02,296.91,301.89,286.61,293.08,278.83,278.64,,292.75,304.20,296.09,286.50
2016-03-04 21:53:57.602000,L8,294.97,295.42,289.89,291.67,293.20,296.96,302.00,286.89,293.11,278.88,278.77,,292.78,304.32,296.23,286.62
2016-04-21 21:53:12.322000,L8,298.04,297.26,287.50,291.47,297.09,297.54,299.64,285.98,294.55,277.22,277.40,267.41,292.96,302.81,295.64,287.54
