dates,satname,nzd0564-0000,nzd0564-0001,nzd0564-0002,nzd0564-0003,nzd0564-0004,nzd0564-0005,nzd0564-0006,nzd0564-0007,nzd0564-0008,nzd0564-0009,nzd0564-0010,nzd0564-0011,nzd0564-0012,nzd0564-0013,nzd0564-0014,nzd0564-0015,nzd0564-0016,nzd0564-0017,nzd0564-0018,nzd0564-0019,nzd0564-0020,nzd0564-0021,nzd0564-0022,nzd0564-0023,nzd0564-0024,nzd0564-0025,nzd0564-0026,nzd0564-0027,nzd0564-0028,nzd0564-0029,nzd0564-0030,nzd0564-0031,nzd0564-0032,nzd0564-0033,nzd0564-0034,nzd0564-0035,nzd0564-0036,nzd0564-0037,nzd0564-0038,nzd0564-0039,nzd0564-0040,nzd0564-0041,nzd0564-0042,nzd0564-0043,nzd0564-0044,nzd0564-0045,nzd0564-0046,nzd0564-0047,nzd0564-0048,nzd0564-0049,nzd0564-0050
2013-07-07 22:15:00.081000,L8,184.35,57.94,60.08,60.73,58.36,60.36,53.86,64.22,67.13,196.94,198.70,198.91,176.73,176.42,196.64,201.19,218.92,192.89,192.20,185.99,179.56,180.11,177.05,168.90,176.96,171.30,164.68,160.50,152.61,158.12,159.61,169.42,165.83,166.39,165.16,170.41,178.09,175.38,177.94,175.29,172.88,169.19,169.32,169.90,173.50,173.81,161.66,155.09,155.10,159.23,153.00
2013-07-07 22:15:24.044000,L8,,,,137.47,139.95,134.47,,,,,69.89,130.64,129.15,114.35,131.48,166.44,126.17,125.65,117.73,118.06,121.63,99.34,131.94,128.06,129.53,118.44,121.84,124.19,124.52,124.42,,140.84,112.85,125.51,120.24,128.60,150.99,151.31,138.96,150.42,149.53,145.16,144.96,144.99,153.18,151.34,141.48,123.65,105.96,136.02,135.04
2013-07-23 22:14:58.777000,L8,,,,,,,,,,,,,67.85,90.19,95.39,116.87,113.91,108.24,103.98,79.23,73.91,78.35,97.18,116.87,116.02,,100.86,111.49,109.04,109.94,,,,108.60,106.83,109.01,121.70,133.29,,132.77,135.11,131.61,133.78,139.82,148.48,146.82,136.18,90.07,,128.36,130.74
2013-07-23 22:15:22.744000,L8,154.36,161.38,149.58,140.53,141.04,107.52,126.85,,,,,100.39,123.37,115.62,134.93,169.22,157.50,126.23,119.74,125.69,127.15,112.23,134.96,129.12,128.77,116.63,118.61,124.54,122.94,41.12,,117.00,114.68,126.04,121.79,129.69,153.21,153.67,151.13,153.21,150.00,145.13,143.80,146.68,153.83,151.60,141.50,127.53,107.55,137.52,135.77
2013-09-02 22:09:16.475000,L8,174.09,50.91,55.82,55.80,55.92,60.97,53.84,68.89,61.29,186.46,187.56,183.14,170.02,165.85,182.47,191.68,186.47,182.25,177.45,173.39,169.69,167.64,164.38,163.99,161.91,159.40,153.85,151.36,149.58,151.25,155.73,162.70,159.48,158.31,160.02,159.60,168.41,168.47,168.46,169.00,166.37,163.23,160.91,163.42,169.14,166.00,155.30,148.63,151.33,150.86,147.92
2013-09-25 22:14:53.099000,L8,167.03,53.11,56.84,57.03,56.20,57.39,49.19,68.61,60.13,178.43,181.18,169.01,162.33,160.47,171.91,183.51,181.27,174.92,168.95,165.59,161.62,157.67,157.89,156.92,154.26,151.06,143.17,145.77,143.51,144.43,149.28,156.31,152.03,151.89,151.77,154.34,162.45,163.67,165.23,163.82,162.06,158.76,156.45,159.16,163.14,161.84,150.92,142.28,143.60,146.14,144.34
2013-11-12 22:15:08.029000,L8,163.99,168.55,160.19,158.49,157.67,152.98,154.59,157.16,162.96,172.53,177.08,167.87,158.45,154.08,168.58,177.52,176.03,169.64,165.55,163.89,156.57,156.00,155.95,153.79,150.86,141.15,139.68,144.99,140.21,142.65,147.31,153.27,150.23,152.05,149.38,150.12,159.33,160.93,163.15,173.80,162.31,156.29,153.95,155.84,160.55,157.85,146.69,138.47,139.03,143.78,144.82
2013-11-28 22:14:37.848000,L8,219.65,225.44,219.34,212.77,216.14,207.78,212.70,210.22,220.70,232.73,233.73,226.14,215.52,214.19,218.37,231.11,224.78,229.45,224.04,219.08,210.87,209.18,210.79,214.08,206.22,208.54,201.81,193.90,195.50,195.60,199.13,203.77,193.44,183.68,192.35,183.04,188.29,193.00,189.98,187.83,192.02,182.34,180.73,182.44,190.95,185.10,173.54,169.47,191.81,168.17,170.20
2013-12-14 22:14:57.422000,L8,180.88,197.56,178.22,170.44,170.40,166.90,164.86,170.48,175.24,187.83,187.89,185.65,174.44,166.60,178.75,191.91,185.35,184.01,182.06,178.66,168.79,165.97,168.86,163.75,162.01,160.41,155.65,154.38,150.12,155.14,155.45,163.19,160.80,160.25,160.86,159.89,165.95,166.42,167.13,166.72,163.99,161.02,159.54,162.02,166.04,164.08,153.52,146.86,147.98,150.21,148.05
2013-12-30 22:14:25.215000,L8,175.30,184.04,175.79,175.38,175.95,167.88,166.43,169.06,174.21,186.93,190.75,194.57,174.87,168.64,184.02,193.69,190.67,188.76,183.12,179.99,171.68,171.95,174.16,244.12,211.96,192.83,370.83,,,,,,313.04,228.12,283.72,246.97,194.79,,,,,,,311.42,169.34,237.29,399.83,382.76,309.85,260.96,151.16
2014-01-31 22:14:04.661000,L8,167.89,46.56,50.51,51.26,51.95,47.75,49.01,57.34,68.70,176.84,180.25,172.61,158.97,156.00,169.81,178.12,178.49,174.63,166.58,165.41,158.77,157.40,155.98,153.42,154.40,149.11,145.38,143.60,140.17,143.59,146.81,155.47,152.41,152.45,150.46,150.52,161.20,159.14,158.87,159.81,158.22,154.51,151.59,155.07,158.63,155.89,147.58,139.02,139.59,143.13,141.43
2014-02-09 22:08:09.113000,L8,172.20,177.12,169.97,164.42,164.56,162.75,162.45,167.22,171.72,183.39,186.00,178.53,164.89,164.15,174.56,185.12,183.09,178.79,173.33,171.39,164.30,163.18,162.06,160.24,159.08,156.38,151.30,151.92,145.29,149.17,152.66,158.50,157.25,156.35,156.08,157.43,164.27,165.53,165.76,164.76,162.95,160.77,159.28,161.03,163.51,164.12,152.91,143.51,146.56,147.68,145.16
2014-02-16 22:13:50.683000,L8,163.67,170.01,160.80,157.81,157.53,153.26,154.78,156.64,164.65,173.48,180.31,169.14,157.65,156.32,166.39,176.50,177.57,170.21,164.44,163.76,157.62,154.51,154.19,154.92,152.69,149.00,143.53,142.27,138.89,141.19,145.91,150.40,146.81,147.45,143.64,146.39,153.94,155.75,156.61,157.37,155.20,151.99,149.28,153.01,156.73,154.29,145.26,135.69,139.55,141.45,142.15
2014-03-13 22:07:45.256000,L8,211.17,216.13,210.30,208.82,203.89,203.78,202.19,204.69,214.10,225.08,230.27,221.87,200.65,206.41,212.16,220.06,226.92,227.93,207.60,213.81,205.11,203.79,197.93,196.52,203.78,198.00,183.56,190.13,185.13,188.71,188.11,204.47,192.57,191.24,193.84,181.48,200.07,183.43,189.21,181.31,199.76,182.75,177.18,177.66,179.45,182.16,168.90,182.38,165.48,165.33,178.40
2014-03-20 22:13:49.616000,L8,161.26,166.27,157.04,154.02,155.70,148.66,150.01,152.45,160.25,167.06,173.05,167.16,151.19,150.82,162.75,172.39,172.48,166.62,159.45,159.30,152.29,151.38,150.72,150.27,148.11,142.38,140.82,137.75,134.83,137.73,143.25,148.53,142.97,147.72,143.11,145.04,152.40,152.32,152.44,155.94,153.25,149.82,146.97,151.08,154.70,152.56,143.95,130.09,134.86,140.52,138.96
2014-04-05 22:13:34.516000,L8,223.89,223.22,218.91,211.56,213.86,205.04,210.28,204.21,216.85,215.34,233.18,219.07,213.94,211.82,214.79,234.31,231.75,230.44,225.96,220.95,203.77,216.65,210.58,215.49,207.91,209.38,183.75,176.20,187.44,193.67,185.28,187.51,186.49,179.64,183.86,180.47,187.53,188.95,186.31,184.50,184.04,178.17,178.49,181.89,186.84,180.79,169.02,166.49,201.07,,
2014-04-21 22:12:54.038000,L8,168.77,59.39,61.20,66.51,60.83,64.87,58.16,68.84,69.34,180.94,182.42,173.36,162.88,162.72,174.63,185.59,182.62,176.96,174.88,170.81,163.03,162.11,160.90,158.78,157.51,155.65,149.12,149.50,145.63,146.81,152.19,158.35,156.77,156.08,155.85,156.14,164.15,164.87,165.61,164.86,163.25,160.82,159.63,161.22,163.91,162.93,152.42,143.34,147.08,147.90,148.43
2014-04-30 22:06:58.400000,L8,193.17,204.42,198.14,200.06,192.53,193.11,188.30,194.65,190.67,197.45,222.72,213.77,193.52,176.52,206.10,215.12,220.64,192.52,200.25,207.19,178.84,195.95,191.87,170.51,175.02,166.61,163.78,159.80,156.29,159.42,163.51,171.76,169.22,166.28,163.80,166.22,172.54,172.20,174.15,172.79,170.78,166.48,165.68,168.45,172.70,171.14,159.77,151.78,155.05,155.47,152.20
2014-05-07 22:12:37.911000,L8,218.79,230.18,223.63,217.58,216.23,217.37,209.50,216.72,226.83,237.75,242.44,241.37,248.83,226.94,230.04,247.57,235.16,228.97,224.80,219.76,215.40,216.59,214.73,211.28,212.13,219.40,204.90,200.97,197.56,200.19,203.92,210.23,202.54,202.97,215.69,203.43,208.24,212.30,217.37,219.73,297.48,293.33,249.93,212.05,214.43,199.99,189.97,187.24,190.06,187.94,180.29
2014-05-16 22:06:45.666000,L8,175.98,204.47,178.05,199.21,170.20,192.75,170.63,194.53,178.79,189.10,191.51,188.81,174.62,168.83,188.00,215.60,193.44,188.86,181.17,209.05,173.67,171.00,171.42,169.00,163.75,162.70,155.86,154.82,152.13,153.45,158.72,167.11,164.95,160.66,162.19,162.65,170.22,170.38,169.47,170.15,167.96,164.78,161.61,164.87,170.04,166.48,156.57,147.54,152.40,152.21,151.02
2014-06-01 22:06:50.694000,L8,183.61,206.74,184.94,201.64,174.99,182.01,176.12,191.90,185.04,196.46,203.77,200.34,177.93,179.49,195.58,203.01,213.65,191.55,190.27,191.01,184.55,179.46,178.10,174.64,172.75,172.69,161.43,162.05,157.13,161.39,164.02,173.90,171.60,168.78,169.47,167.87,176.84,177.28,176.69,175.67,172.74,171.26,168.98,170.33,175.65,173.31,162.37,154.56,157.68,157.62,155.61
2014-07-03 22:07:01.995000,L8,203.59,207.84,207.18,201.40,197.10,197.63,193.86,196.49,204.42,212.82,220.51,216.72,205.09,200.92,209.39,219.25,217.20,218.82,205.11,204.54,199.37,192.84,194.65,194.49,190.73,189.89,186.43,181.51,176.26,182.81,179.34,190.71,186.45,184.38,185.79,183.75,192.08,193.84,192.07,190.18,187.72,185.32,181.75,185.36,190.68,184.85,175.77,172.40,173.06,170.15,168.23
2014-08-04 22:07:14.381000,L8,169.90,61.33,66.15,65.91,66.84,65.64,59.11,73.01,77.44,179.63,181.29,173.63,160.96,162.15,174.53,186.80,182.84,175.57,173.27,168.53,162.77,162.61,160.77,157.47,158.82,153.90,149.19,148.20,145.06,147.27,152.82,162.13,154.45,156.64,154.65,156.62,167.58,169.20,166.23,167.38,165.56,163.03,160.11,163.17,166.26,164.27,153.48,145.47,147.24,150.23,149.18
2014-08-27 22:13:29.246000,L8,169.80,48.26,56.72,51.33,52.64,52.53,22.35,165.18,170.18,181.49,179.86,173.95,160.80,158.20,172.19,183.23,180.35,176.05,170.66,166.76,159.67,159.06,158.31,156.88,157.17,151.83,148.69,145.68,143.21,146.62,150.46,158.95,154.30,154.36,151.97,151.85,165.18,163.53,162.33,163.53,162.08,158.28,156.66,158.36,163.15,160.28,150.77,143.09,142.62,147.29,145.79
2014-09-05 22:07:21.754000,L8,202.42,232.92,226.17,271.48,393.50,335.25,388.48,228.92,218.29,220.68,217.53,225.36,229.68,212.17,213.89,386.95,,288.21,219.05,206.96,200.90,195.39,191.73,194.72,190.11,190.04,216.61,198.86,207.92,198.07,203.74,217.75,193.66,191.57,187.91,189.11,195.55,196.60,197.90,245.20,208.21,187.11,193.77,199.61,203.53,197.02,184.81,182.08,185.04,180.42,173.46
2014-09-28 22:13:32.732000,L8,207.57,208.93,202.56,203.40,205.49,199.27,197.91,199.18,212.96,213.74,226.90,217.45,201.72,206.46,209.25,217.44,222.72,219.07,202.28,210.71,205.48,199.85,193.74,198.29,201.42,173.78,188.49,184.62,187.52,162.76,175.34,175.41,172.45,171.31,166.64,173.04,175.54,174.07,180.54,177.20,173.58,171.15,168.51,172.17,175.62,173.55,162.55,156.35,169.65,156.30,157.90
2014-10-07 22:07:25.795000,L8,162.84,50.18,56.80,57.70,54.51,57.65,45.73,70.05,65.51,169.46,178.20,171.52,154.64,148.03,168.95,177.91,175.71,163.59,159.60,160.07,151.10,152.37,157.16,155.55,152.79,146.05,137.13,138.41,139.62,144.65,145.15,150.76,140.69,148.66,154.21,149.72,157.96,159.02,163.61,162.63,162.29,160.14,157.83,157.32,161.22,164.64,149.48,139.00,143.11,144.10,143.03
2014-10-14 22:13:38.532000,L8,215.13,219.88,216.65,207.61,216.07,203.56,210.87,208.67,219.49,226.05,230.80,225.00,205.80,210.04,218.06,230.59,223.03,227.30,219.68,214.93,212.86,206.97,203.41,213.43,205.65,187.00,203.26,190.31,194.08,195.65,201.84,195.05,186.34,181.86,184.26,184.94,186.79,189.86,189.48,187.44,189.80,183.76,180.57,183.20,191.38,183.76,173.12,170.76,196.03,168.84,167.25
2014-11-08 22:07:28.004000,L8,211.54,211.81,203.94,207.69,203.84,203.77,190.04,204.72,209.16,215.49,227.81,220.62,202.75,207.27,212.50,220.83,224.98,221.05,207.60,213.83,205.50,202.05,198.93,194.30,199.65,196.63,164.51,187.53,190.71,193.85,184.21,204.00,187.18,181.87,190.42,173.95,180.18,173.32,187.29,177.39,172.58,168.31,167.44,172.01,173.36,172.35,163.43,177.14,163.73,162.68,182.51
2014-11-15 22:13:37.425000,L8,205.19,209.20,173.81,166.74,54.84,34.04,54.30,71.59,62.05,,273.27,214.06,209.34,202.82,204.52,217.40,216.64,208.66,242.24,312.03,242.45,235.13,262.32,261.26,277.69,308.21,297.39,271.30,194.02,159.42,159.85,164.96,161.73,161.19,162.84,162.66,166.96,171.56,170.51,169.27,169.18,164.39,161.08,166.10,170.47,165.55,166.64,155.65,158.89,152.33,153.61
2014-12-01 22:13:12.181000,L8,167.26,52.11,54.27,56.42,52.75,54.95,45.75,65.90,62.01,176.85,180.99,171.31,158.21,158.02,170.66,179.89,178.83,173.18,169.38,166.82,160.32,160.47,159.40,157.14,156.36,152.11,149.43,145.81,145.69,146.96,152.32,155.83,155.81,155.59,152.12,154.28,161.01,162.08,163.36,162.67,161.55,157.90,156.63,158.66,162.19,159.49,149.61,139.72,144.04,144.91,147.60
2014-12-26 22:07:18.944000,L8,170.82,55.55,66.05,62.59,60.04,60.09,40.66,67.50,175.28,183.60,187.56,179.82,175.88,168.51,182.33,190.24,185.94,184.09,176.25,179.40,172.31,165.66,166.37,162.22,163.59,159.83,155.09,152.11,151.57,157.89,155.49,160.84,160.84,160.48,160.97,160.22,167.10,168.66,168.41,166.72,164.99,163.94,160.45,162.79,165.59,163.44,155.03,148.32,149.96,149.98,154.66
2015-01-02 22:13:02.831000,L8,167.20,171.52,163.64,159.13,158.45,154.61,155.20,159.32,165.45,175.26,178.37,171.10,160.32,156.90,169.18,178.04,177.57,172.23,166.39,165.25,157.67,156.21,156.84,155.76,154.05,149.88,147.15,144.32,141.78,145.57,148.88,154.68,151.12,150.54,150.20,149.55,157.49,158.13,157.93,160.55,156.79,153.17,152.46,155.54,158.11,156.39,147.15,138.96,138.76,143.72,142.09
2015-01-11 22:07:16.745000,L8,176.16,51.73,56.84,57.66,55.95,49.15,170.17,171.21,175.98,185.15,192.77,186.28,172.86,169.25,182.52,192.83,186.36,181.85,177.86,177.82,169.53,168.78,170.00,165.55,164.62,159.90,159.39,155.07,152.36,155.43,159.95,165.16,163.21,163.75,164.80,163.54,167.69,170.34,171.33,169.53,167.55,164.51,162.94,164.62,167.54,166.98,156.03,151.10,154.56,152.17,151.11
2015-01-18 22:13:00.564000,L8,178.67,200.64,177.29,169.41,169.43,163.99,166.23,167.59,174.59,183.97,191.17,185.96,169.89,167.95,177.56,187.00,186.70,183.98,175.43,174.21,165.34,167.27,167.48,164.31,163.88,160.63,155.54,152.93,151.33,153.32,157.80,162.02,163.67,159.66,158.05,159.23,166.55,166.50,167.70,166.34,165.42,161.41,157.52,164.24,165.41,163.20,156.13,146.78,152.27,148.57,149.70
2015-01-27 22:07:11.201000,L8,164.56,165.07,158.73,156.33,158.42,152.43,154.65,155.59,159.82,168.66,176.02,167.58,154.95,153.65,165.08,176.15,174.56,163.49,157.66,158.76,153.65,154.03,159.94,154.60,127.41,85.99,108.89,116.23,134.29,135.10,278.73,281.34,314.13,148.69,150.14,145.90,157.51,156.44,157.52,159.07,384.18,323.48,54.01,155.26,157.77,156.45,143.42,133.89,139.15,143.02,143.19
2015-02-12 22:07:03.113000,L8,181.66,58.80,63.53,61.86,61.87,62.77,50.92,68.59,175.90,187.08,193.76,186.40,173.85,168.08,182.08,191.37,185.42,182.10,178.77,180.51,170.65,170.47,167.82,165.75,164.57,162.18,157.29,155.07,151.89,156.07,158.50,165.51,163.61,160.91,162.45,161.32,166.85,168.12,169.60,167.80,167.07,164.30,162.52,164.24,168.67,165.45,156.35,151.63,155.94,151.92,151.93
2015-02-19 22:12:49.582000,L8,205.29,205.56,203.71,201.53,198.58,196.89,189.99,199.88,193.17,210.32,223.64,218.90,198.90,190.63,208.67,216.98,219.97,206.14,204.37,209.77,200.47,198.22,195.03,186.48,191.69,188.90,180.21,184.08,184.54,181.87,180.06,159.98,162.50,172.02,188.30,164.19,183.85,168.13,171.32,171.64,167.83,163.22,162.03,166.04,165.47,168.07,163.26,278.73,159.90,155.87,178.72
2015-02-19 22:13:13.545000,L8,205.19,204.74,202.74,201.21,198.04,196.23,189.92,199.56,193.31,209.95,223.16,218.78,198.61,184.72,208.79,216.73,219.45,205.86,204.15,209.49,198.74,197.49,194.75,186.11,189.85,188.96,179.84,183.66,183.99,181.37,183.09,159.72,162.02,171.91,186.83,163.30,183.48,167.52,169.78,171.25,167.54,162.58,161.77,167.36,165.06,166.70,164.37,278.63,159.43,155.10,177.36
2015-02-28 22:07:00.305000,L8,182.22,204.97,184.13,178.30,175.44,178.51,171.08,174.42,181.00,191.93,201.02,199.59,194.01,172.23,189.23,198.92,190.76,189.01,184.70,183.92,177.46,176.44,172.49,169.89,173.24,165.40,163.49,160.27,160.75,159.19,166.75,169.31,169.33,164.33,166.35,166.65,169.45,174.81,172.91,171.78,170.22,167.39,166.06,166.65,171.47,169.48,158.50,150.96,156.01,153.42,152.24
2015-03-07 22:12:42.077000,L8,176.09,55.88,57.48,62.06,59.01,61.49,42.40,164.78,172.02,176.45,185.39,175.87,164.03,161.90,173.46,182.16,184.01,175.40,171.67,166.77,160.17,162.82,161.28,158.87,155.72,151.87,149.73,148.45,146.07,147.86,151.59,157.00,151.70,153.65,151.73,151.74,158.20,159.41,159.77,160.07,156.78,155.52,152.99,155.24,161.83,159.62,151.22,139.13,145.08,145.44,146.96
2015-03-23 22:12:32.997000,L8,182.08,61.99,63.47,62.24,59.51,63.92,53.69,69.16,65.01,185.08,190.80,183.07,171.98,168.60,179.49,191.13,185.60,182.50,178.52,180.42,172.64,164.75,163.86,165.51,162.85,160.16,156.71,156.60,156.72,156.45,159.54,161.93,165.42,164.89,162.89,159.98,165.23,175.40,171.90,166.83,163.50,169.25,165.54,164.11,165.21,163.98,154.40,151.67,151.80,152.93,150.25
2015-03-23 22:12:56.955000,L8,183.18,59.85,61.94,60.46,58.14,62.08,48.76,169.14,179.30,186.22,193.57,186.35,172.89,170.36,181.81,192.50,186.93,184.32,181.17,182.14,174.61,167.05,165.54,167.25,164.25,162.04,158.43,157.92,158.51,157.98,161.46,163.77,166.82,166.48,164.00,161.63,166.41,176.70,173.43,167.68,165.17,170.62,166.51,165.24,166.56,165.43,155.74,153.23,153.46,154.20,151.12
2015-04-01 22:06:37.659000,L8,201.13,58.44,61.13,64.13,59.77,62.46,39.77,61.43,64.04,199.42,225.90,216.58,197.35,200.77,207.81,215.26,221.34,215.21,201.05,208.59,201.67,198.25,193.35,172.69,173.42,172.39,179.23,183.72,163.02,161.57,167.96,172.14,170.52,168.74,166.19,169.21,171.72,175.02,176.03,173.91,171.20,167.25,167.05,169.20,172.31,171.01,162.46,158.71,157.52,157.57,152.18
2015-05-10 22:12:04.351000,L8,,,,,,,,,,,64.89,54.16,154.06,128.25,144.43,207.62,188.13,187.09,180.53,253.30,232.04,190.43,265.09,166.11,150.80,120.41,140.90,139.71,135.97,147.70,161.53,156.60,,,,,,,,,,,,39.92,70.52,129.82,146.89,137.31,117.79,135.91,152.01
2015-05-19 22:06:16.557000,L8,132.13,160.65,106.70,137.49,141.27,131.08,,,,43.56,107.75,125.42,128.38,116.44,129.42,147.04,144.90,130.36,128.40,124.76,123.28,117.69,132.64,128.42,123.85,113.65,114.97,113.80,110.15,110.99,,,,117.12,116.79,121.04,145.09,145.70,123.91,146.25,142.07,131.00,120.53,127.69,56.39,,,,,,
2015-05-26 22:12:05.002000,L8,214.50,221.81,219.04,207.95,210.93,209.49,210.25,207.53,218.72,234.16,236.65,234.49,217.20,211.31,225.46,235.45,227.32,227.40,208.34,214.42,201.70,196.50,208.85,197.61,193.49,186.27,179.96,177.12,173.83,179.83,182.20,191.44,184.94,182.40,185.42,180.09,188.98,190.53,188.65,193.69,190.15,183.42,181.25,182.84,190.50,182.85,174.14,172.75,176.05,170.66,167.22
2015-05-26 22:12:28.969000,L8,221.30,230.59,225.05,212.40,218.25,216.61,215.27,217.96,227.06,238.95,246.61,245.07,227.95,218.37,235.94,245.01,242.53,231.86,234.46,234.07,220.73,222.17,222.08,218.42,214.87,215.94,204.29,200.34,199.17,204.43,210.56,215.74,194.96,209.77,211.59,189.04,204.20,203.28,197.82,203.31,198.97,191.44,190.08,194.27,201.23,190.17,181.75,187.58,185.44,179.11,178.40
2015-06-20 22:06:32.847000,L8,184.55,190.81,181.42,179.07,181.67,176.89,173.48,177.97,186.63,193.85,203.05,200.17,180.14,181.75,193.42,204.29,203.90,190.70,189.84,195.77,191.17,182.85,179.35,175.33,176.60,173.95,175.67,173.96,165.46,172.81,176.50,183.00,174.22,173.95,170.50,171.95,181.53,189.68,190.67,189.76,185.30,174.64,172.27,174.83,185.02,183.40,175.64,168.41,167.44,166.74,159.85
2015-06-27 22:12:22.174000,L8,190.87,200.25,193.94,191.48,186.44,186.50,180.53,189.14,191.85,202.59,207.98,210.20,202.19,189.29,199.13,209.17,211.53,191.96,193.70,194.44,188.60,184.78,180.98,175.38,183.61,174.17,169.27,166.46,164.31,167.78,168.29,175.25,172.41,172.23,174.52,170.90,180.55,180.12,180.88,179.57,177.79,175.37,173.40,173.36,178.89,177.23,165.88,162.64,163.20,162.36,157.02
2015-07-22 22:06:49.445000,L8,212.85,55.88,59.11,62.13,58.25,62.09,189.02,191.96,201.89,210.07,215.38,215.70,210.46,205.25,204.36,217.14,213.47,201.40,202.79,199.61,192.45,189.11,184.67,188.66,188.18,177.51,175.95,171.03,167.90,170.70,180.85,181.55,179.24,175.96,178.37,176.02,184.30,185.61,182.84,183.59,185.53,178.83,177.45,180.58,186.76,178.66,168.93,164.30,168.54,163.67,160.59
2015-07-29 22:13:01.696000,L8,180.25,184.48,175.27,171.47,169.72,166.91,165.45,174.07,177.85,187.84,186.78,183.20,172.21,165.07,181.60,195.24,186.31,184.75,181.03,179.46,168.40,168.98,170.50,164.44,163.58,161.41,158.35,156.10,150.08,155.34,158.42,166.92,160.29,159.49,160.48,160.44,169.47,169.58,170.60,170.75,169.90,163.47,162.43,165.45,171.17,169.05,157.95,151.46,149.60,152.88,150.10
2015-09-08 22:07:06.448000,L8,220.99,224.57,223.44,211.97,217.96,209.14,211.67,211.89,217.10,231.03,230.86,224.05,209.25,212.00,217.25,235.19,227.59,228.08,209.81,218.72,208.84,207.63,208.50,206.92,207.27,207.25,204.74,186.87,199.17,176.60,194.42,188.66,186.45,179.49,184.40,180.42,187.35,188.90,188.09,185.42,184.94,183.35,180.28,180.95,191.07,184.02,174.10,171.11,177.66,166.64,167.07
2015-09-24 22:07:13.635000,L8,209.72,205.50,204.19,179.67,181.95,194.61,180.86,180.20,189.69,196.53,203.22,212.99,185.44,178.86,192.38,202.65,197.40,190.64,186.26,190.13,178.28,178.90,175.58,171.51,176.02,168.12,164.95,161.44,161.67,158.64,167.48,170.90,168.38,164.88,166.24,166.54,174.11,174.87,174.29,173.45,173.11,168.11,168.14,170.68,175.95,172.56,161.23,157.18,159.45,156.26,152.52
2015-10-01 22:13:01.841000,L8,214.64,195.16,186.79,188.19,179.99,182.58,179.41,183.64,189.94,200.74,203.61,198.84,184.38,177.26,194.61,202.75,206.85,193.68,190.28,189.87,182.62,180.08,177.65,173.60,173.23,172.08,170.53,165.82,161.48,166.65,170.23,178.59,168.13,168.22,169.02,166.97,175.82,177.96,178.69,177.32,175.76,179.34,178.75,176.62,181.27,176.03,167.07,161.14,174.59,267.07,182.59
2015-10-10 22:07:14.813000,L8,175.61,179.50,173.37,167.21,168.12,161.97,166.24,167.18,174.90,182.87,186.86,176.95,166.03,164.45,174.32,187.69,184.77,179.19,177.49,171.95,164.78,164.45,164.09,160.90,161.62,158.13,156.14,151.94,149.87,152.00,156.46,160.64,156.95,157.21,155.06,157.55,165.39,165.25,165.57,165.55,163.52,160.74,160.82,162.98,166.86,163.72,152.95,147.01,147.77,148.95,144.94
2015-11-27 22:07:23.156000,L8,165.19,54.90,59.10,59.52,55.93,57.98,42.89,68.98,66.34,172.29,178.82,168.87,158.70,159.60,168.28,177.13,176.92,170.26,166.02,163.42,157.53,154.73,156.36,154.42,153.97,149.74,149.70,144.74,144.01,143.51,149.61,153.76,150.49,152.35,150.55,149.00,155.29,157.75,158.60,158.69,157.16,154.64,152.27,155.99,159.07,155.88,146.99,136.46,139.46,143.42,140.66
2015-12-04 22:13:09.054000,L8,162.48,168.18,155.25,153.80,150.41,145.18,141.51,145.54,111.83,164.16,172.21,164.33,154.66,156.37,166.38,175.17,176.64,170.42,164.69,164.58,160.42,157.55,156.31,155.88,153.31,148.48,144.99,143.23,142.46,143.35,147.65,151.44,149.76,150.32,148.55,149.27,153.29,155.61,158.14,159.73,157.74,154.90,153.05,156.62,161.07,156.89,145.21,135.84,143.00,145.99,147.96
2015-12-13 22:07:21.432000,L8,177.51,197.54,179.74,174.21,171.87,167.96,167.59,170.80,178.42,186.50,187.69,184.63,170.16,169.43,178.51,190.44,186.16,186.78,180.62,179.06,169.72,169.28,168.45,166.81,164.08,166.20,157.98,156.17,150.99,156.39,157.06,164.00,161.20,160.28,159.26,159.78,163.86,163.95,166.33,165.52,164.14,161.98,159.42,162.21,166.57,163.89,152.81,146.23,149.84,148.55,147.95
2015-12-20 22:13:09.373000,L8,211.59,53.85,56.74,58.46,57.38,65.94,44.92,69.29,65.06,193.14,219.29,201.43,175.69,205.78,191.60,196.36,188.03,187.01,186.93,184.22,175.85,180.34,171.02,172.00,165.37,171.74,165.16,161.62,159.36,158.29,163.31,167.26,164.85,162.88,164.51,163.37,166.87,169.78,171.48,169.93,171.10,167.09,168.05,168.99,173.22,170.87,159.38,156.67,157.33,152.78,154.14
2015-12-20 22:13:33.327000,L8,211.83,211.53,209.22,204.97,206.25,198.86,203.44,178.20,189.56,194.75,219.25,200.83,176.66,206.26,191.98,196.83,190.20,187.69,187.11,185.84,175.76,180.55,171.73,172.05,165.53,171.71,165.48,161.45,159.43,158.35,163.64,167.61,165.27,163.10,165.20,164.06,167.04,170.34,172.13,170.13,172.19,167.56,168.36,169.18,173.61,171.07,159.62,157.27,157.18,152.84,154.16
