dates,satname,nzd0362-0004,nzd0362-0005,nzd0362-0055,nzd0362-0056,nzd0362-0075,nzd0362-0076,nzd0362-0077,nzd0362-0078,nzd0362-0079,nzd0362-0007,nzd0362-0008,nzd0362-0043,nzd0362-0044,nzd0362-0045,nzd0362-0068,nzd0362-0069,nzd0362-0070,nzd0362-0071,nzd0362-0072,nzd0362-0073,nzd0362-0074,nzd0362-0080,nzd0362-0081,nzd0362-0082,nzd0362-0083,nzd0362-0084,nzd0362-0085,nzd0362-0086,nzd0362-0087,nzd0362-0088,nzd0362-0009,nzd0362-0010,nzd0362-0089,nzd0362-0090,nzd0362-0091,nzd0362-0092,nzd0362-0093,nzd0362-0050,nzd0362-0051,nzd0362-0052,nzd0362-0053,nzd0362-0013,nzd0362-0014,nzd0362-0030,nzd0362-0031,nzd0362-0032,nzd0362-0033,nzd0362-0034,nzd0362-0060,nzd0362-0061,nzd0362-0062,nzd0362-0063,nzd0362-0064,nzd0362-0065,nzd0362-0066,nzd0362-0067,nzd0362-0011,nzd0362-0017,nzd0362-0018,nzd0362-0023,nzd0362-0024,nzd0362-0057,nzd0362-0058,nzd0362-0015,nzd0362-0046,nzd0362-0047,nzd0362-0012,nzd0362-0016,nzd0362-0094,nzd0362-0095,nzd0362-0096,nzd0362-0097,nzd0362-0098,nzd0362-0099,nzd0362-0020,nzd0362-0021,nzd0362-0022,nzd0362-0025,nzd0362-0035,nzd0362-0026,nzd0362-0028,nzd0362-0029,nzd0362-0036,nzd0362-0037,nzd0362-0038,nzd0362-0054,nzd0362-0059,nzd0362-0104,nzd0362-0105,nzd0362-0106,nzd0362-0100,nzd0362-0101,nzd0362-0102,nzd0362-0103,nzd0362-0107,nzd0362-0108,nzd0362-0109,nzd0362-0110,nzd0362-0111,nzd0362-0112,nzd0362-0113,nzd0362-0114,nzd0362-0116,nzd0362-0117,nzd0362-0118,nzd0362-0115,nzd0362-0119,nzd0362-0120,nzd0362-0121,nzd0362-0129,nzd0362-0130,nzd0362-0131
2017-12-02 22:07:22.770000,L8,,,,,,,,392.20,383.29,,,,,,,418.57,423.60,386.83,369.08,370.47,399.50,374.69,369.55,365.09,365.49,357.33,349.68,334.06,331.36,328.20,,,324.11,313.85,310.72,308.17,302.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.16,288.54,272.02,275.73,263.51,255.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19 22:07:14.526000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,402.44,405.12,394.82,401.49,380.72,,,375.34,372.59,376.32,361.50,375.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.52,344.32,326.57,327.66,308.49,318.82,,,,,,,,,,,,,,296.40,282.31,285.68,295.84,301.72,291.97,285.86,276.51,,,,,,,,,,,,,,,,,
2018-02-20 22:07:00.077000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,409.20,395.68,410.84,421.69,,,407.47,409.92,393.14,395.21,383.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.58,363.61,345.57,344.69,343.91,325.55,,,,,,,,,,,,,,306.06,305.47,291.34,327.98,315.76,316.76,312.27,290.83,288.55,287.51,276.64,274.21,257.20,,,,,,,,,,,,
2018-03-24 22:06:44.096000,L8,,,,,401.71,391.66,395.32,385.93,374.82,,,,,,412.40,404.55,418.15,378.90,368.09,362.27,386.60,365.75,364.25,356.63,361.03,356.37,342.30,331.77,330.48,323.71,,,312.54,306.83,301.12,301.82,294.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-25 22:06:26.771000,L8,,,,,,398.39,392.11,386.45,375.91,,,,,,,,,,,,,369.41,364.08,357.47,364.36,355.76,342.78,333.97,331.63,325.10,,,315.15,310.18,304.58,302.76,295.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-05-27 22:06:04.650000,L8,,,,,,400.62,394.27,389.25,379.46,,,,,,419.12,416.93,422.28,379.20,369.37,369.04,,372.91,367.47,359.79,368.61,358.01,371.29,370.33,340.25,327.38,,,321.27,313.55,309.00,306.87,299.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.77,281.14,271.05,276.43,289.97,265.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-28 22:06:16.147000,L8,,,,,,391.88,392.40,384.59,372.86,,,,,,417.28,414.48,416.32,377.91,366.61,359.97,,367.81,363.25,357.27,367.71,349.76,342.47,333.83,332.85,326.40,,,314.57,309.87,304.07,303.73,295.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-08-31 22:06:47.157000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,408.88,397.01,402.07,410.75,,,396.84,378.94,388.81,371.73,368.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.51,361.22,347.87,343.99,339.06,325.67,,,,,,,,,,,,,,296.46,307.35,283.62,322.60,314.92,315.11,302.21,286.46,291.85,283.63,280.43,263.70,252.88,263.72,248.79,,,,,,,,,,
2018-10-18 22:07:05.594000,L8,,,,,,,,,,,,,,,,,,,,,,,,403.49,394.84,391.48,390.75,380.52,382.49,400.44,,,376.09,365.82,361.01,355.31,352.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.94,337.60,324.71,320.00,308.32,296.23,,,,,,,,,,,,,,280.49,274.14,283.81,289.83,302.45,276.68,282.11,,,,,,,,,,,,,,,,,,
2018-11-03 22:07:09.298000,L8,,,,,,,,389.91,380.74,,,,,,416.70,415.61,423.71,373.60,367.00,369.32,399.86,372.97,365.86,363.97,366.02,357.23,348.83,336.88,334.25,326.16,,,321.49,316.04,306.99,309.42,301.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.30,286.74,274.04,275.30,268.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-12-21 22:07:06.566000,L8,,,,,,,,396.18,387.07,,,,,,,,,,,,,378.91,374.68,378.51,373.97,364.64,365.52,353.32,343.34,335.00,,,333.82,321.38,321.92,327.23,312.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.66,296.86,278.68,279.49,275.18,262.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-01-22 22:07:02.132000,L8,,,,,,,,,,,,,,,,,,,,,,,,,404.49,394.41,395.41,392.18,383.37,377.79,,,372.34,368.92,362.08,353.00,352.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.49,332.25,322.83,316.13,304.51,298.58,,,,,,,,,,,,,,277.93,270.89,265.59,290.01,287.08,276.37,280.93,,,,,,,,,,,,,,,,,,
2019-02-07 22:06:59.544000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.43,406.05,420.07,,,406.81,412.09,396.70,393.41,388.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.34,367.91,332.27,336.47,316.45,299.89,,,,,,,,,,,,,,302.98,274.95,284.42,329.26,287.51,312.96,297.64,287.48,270.90,260.36,,,,,,,,,,,,,,,
2019-03-27 22:06:47.460000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.03,,,397.59,363.54,341.08,340.23,330.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.91,359.22,380.08,,,,,,,,,,,,,,,,,304.59,269.91,267.40,355.46,354.47,289.60,280.43,,,,,,,,,,,,,,,,,,
2019-05-14 22:06:48.150000,L8,,,,,400.63,392.16,381.74,383.07,376.45,,,,,,412.38,410.09,420.05,382.41,370.10,364.78,390.51,368.95,365.84,360.13,361.88,353.05,344.29,334.15,329.58,326.52,,,316.80,306.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-05-30 22:06:57.095000,L8,,,,,402.92,395.72,389.91,384.39,378.71,,,,,,,,426.52,381.61,374.51,377.02,395.08,373.18,367.92,369.22,369.30,358.37,347.93,340.96,336.86,330.83,,,320.90,312.09,304.41,304.67,301.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-15 22:07:03.775000,L8,,,,,,392.31,389.64,385.58,376.25,,,,,,,,,,,,,372.79,368.50,364.30,372.69,365.75,368.43,336.43,337.24,328.58,,,321.09,310.25,308.02,304.83,299.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-17 22:07:10.971000,L8,,,,,397.69,386.92,377.29,374.70,370.72,,,,,,406.11,403.38,407.95,368.44,363.27,357.60,358.18,365.12,361.97,358.26,362.07,354.52,338.58,332.47,327.77,324.36,,,310.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-02 22:07:17.867000,L8,,,,,400.64,390.45,379.24,378.81,376.97,,,,,,413.85,411.52,415.78,373.05,366.75,362.50,385.90,369.32,364.85,367.54,367.93,358.42,342.92,334.28,330.37,325.90,,,313.02,305.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:07:23.116000,L8,,,,,400.57,390.98,379.78,381.19,378.06,,,,,,413.38,406.11,419.56,373.62,372.16,362.64,388.00,370.96,367.94,365.31,365.41,357.78,341.69,332.59,329.42,325.92,,,313.68,305.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-19 22:07:32.145000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,395.84,391.92,381.51,380.53,380.41,,,376.02,371.76,362.88,356.25,355.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.66,336.77,325.05,317.79,310.94,298.53,,,,,,,,,,,,,,283.78,272.45,271.17,292.58,286.12,280.44,289.86,266.64,,,,,,,,,,,,,,,,,
2019-10-05 22:07:36.198000,L8,,,,,,,,395.28,386.56,,,,,,,417.71,425.09,380.80,373.75,373.72,400.03,381.34,380.90,377.69,376.32,366.31,353.71,339.96,339.43,331.56,,,327.86,318.63,320.16,311.16,306.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.66,293.37,277.87,279.53,277.64,261.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:07:37.761000,L8,,,,,,,,,,,,,,,,,,,,,,,,398.61,392.08,386.08,380.48,372.81,373.89,365.83,,,362.09,355.35,350.65,350.38,341.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.88,327.42,320.50,309.65,297.55,289.86,,,,,,,,,,,,,,275.10,271.66,262.37,283.72,274.81,276.54,274.92,,,,,,,,,,,,,,,,,,
2019-12-08 22:07:32.611000,L8,,,,,,,,397.39,389.45,,,,,,,,,,,,,388.93,377.49,378.26,375.01,365.49,363.77,351.50,343.66,334.15,,,334.04,323.02,330.28,330.42,312.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.49,299.95,279.74,280.96,278.54,263.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 22:07:25.588000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.25,371.22,368.60,343.77,331.31,321.08,,,,,,,,,,,,,,323.19,308.97,280.29,310.93,382.58,325.35,328.14,287.12,272.64,271.92,268.50,264.11,257.43,,,,,,,,,,,,
2020-02-10 22:07:16.756000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.23,420.96,,,410.58,407.19,394.73,390.82,382.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.88,368.34,370.81,348.95,349.62,341.94,,,,,,,,,,,,,,317.54,315.05,300.91,329.09,329.41,316.19,314.33,297.88,295.46,298.28,303.20,282.37,,,,,,,,,,,,,
2020-02-26 22:07:12.690000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.04,407.13,412.01,,,403.24,395.34,391.43,395.58,386.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.55,367.91,359.74,349.23,338.96,327.95,,,,,,,,,,,,,,308.10,309.18,296.72,324.35,318.83,314.82,305.83,296.37,294.47,278.67,280.26,270.03,274.25,254.93,,,,,,,,,,,
2020-03-13 22:07:06.074000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,405.31,404.01,393.45,407.73,399.74,,,401.12,386.60,392.99,389.10,380.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.51,363.95,354.22,346.85,333.03,329.40,,,,,,,,,,,,,,305.23,295.61,287.22,323.54,317.52,315.09,312.19,268.42,273.30,264.75,268.55,273.24,247.74,,,,,,,,,,,,
2020-04-14 22:06:50.036000,L8,,,,,,,,378.53,392.38,,,,,,330.87,365.08,354.96,362.12,345.58,348.87,,328.90,,,329.93,340.95,326.19,322.45,311.24,313.70,,,,,,,,,,,,,,,,,,,,,,,,296.17,332.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 22:06:39.488000,L8,,,,,390.99,384.64,376.81,372.32,363.54,,,,,,418.01,414.27,422.78,384.96,361.91,361.42,389.47,362.29,358.77,351.76,355.88,347.90,337.17,333.15,328.77,325.94,,,309.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.15,393.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-01 22:06:44.481000,L8,,,,,401.18,389.08,388.48,387.91,371.15,,,,,,,413.27,423.87,382.25,369.26,364.39,394.26,370.05,368.06,358.28,381.83,364.13,368.87,333.80,335.19,329.44,,,310.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-19 22:07:07.773000,L8,,,,,,,,389.04,377.44,,,,,,,413.80,422.33,381.85,374.85,368.49,,371.86,370.43,368.83,373.52,357.30,345.74,339.86,336.16,331.14,,,316.72,309.77,307.45,304.39,294.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-04 22:07:11.601000,L8,,,,,394.13,386.71,376.28,377.83,372.12,,,,,,405.18,403.15,412.09,367.24,359.05,348.94,342.05,365.91,363.06,357.92,355.63,344.80,328.53,325.95,316.04,311.15,,,301.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:07:30.724000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,389.56,383.98,379.38,381.10,376.98,,,392.79,386.42,356.78,350.20,369.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.60,361.98,331.90,338.53,304.11,295.03,,,,,,,,,,,,,,299.99,273.30,286.72,309.52,302.44,278.08,282.61,289.09,286.62,258.77,,,,,,,,,,,,,,,
2020-10-23 22:07:33.943000,L8,,,,,,,,,,,,,,,,,,,,,,,,399.98,394.83,391.06,380.85,382.60,391.29,408.34,,,393.91,367.01,385.69,356.33,350.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.79,340.77,326.50,315.64,304.49,319.88,,,,,,,,,,,,,,279.10,270.21,274.48,326.66,306.05,303.03,280.53,,,,,,,,,,,,,,,,,,
2021-01-11 22:07:26.124000,L8,,,,,,,,388.05,383.13,,,,,,,,,,,,,377.13,372.01,370.66,368.74,361.67,357.23,344.69,340.88,334.42,,,331.70,320.09,318.94,314.12,308.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.24,293.90,276.25,276.08,269.49,259.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:07:19.216000,L8,,,,,396.24,378.58,371.00,369.64,364.66,,,,,,411.02,407.10,421.92,378.81,357.04,369.58,392.24,357.25,354.36,340.13,355.35,352.62,343.52,332.03,324.73,323.11,,,309.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:07:03.784000,L8,,,,,393.53,385.09,378.08,373.58,358.47,,,,,,415.01,411.57,423.29,383.24,352.57,383.64,393.94,354.99,350.62,342.10,357.83,350.12,341.52,333.73,330.67,323.47,,,307.98,309.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17 22:06:54.118000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,405.55,383.40,383.87,379.15,,,396.06,375.54,391.93,378.30,377.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.00,361.78,350.24,341.71,328.23,317.93,,,,,,,,,,,,,,279.89,275.91,290.09,296.92,306.24,310.89,294.74,292.30,291.87,263.09,,,,,,,,,,,,,,,
2021-05-03 22:06:44.632000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,405.52,398.27,408.57,392.94,,,385.14,381.62,386.75,379.77,377.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.52,362.84,346.26,342.77,322.60,320.55,,,,,,,,,,,,,,304.08,297.48,290.66,319.95,311.90,311.38,301.73,286.92,288.05,281.34,276.46,283.05,264.96,254.27,250.64,,,,,,,,,,
2021-07-06 22:07:08.299000,L8,,,,,399.28,390.21,380.95,384.46,379.84,,,,,,414.66,412.42,409.18,376.64,371.59,365.87,365.46,371.33,364.82,366.96,372.18,366.29,348.16,345.13,335.78,329.17,,,312.67,310.07,302.35,301.09,294.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23 22:07:25.117000,L8,,,,,402.57,395.06,394.90,387.31,379.72,,,,,,,411.25,423.34,381.31,377.49,372.40,395.67,375.45,370.08,360.94,366.48,358.25,345.29,335.37,333.32,327.90,,,317.55,310.52,304.23,302.30,295.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:07:29.873000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,412.18,399.50,398.67,411.31,412.41,,,391.68,383.84,375.58,371.99,371.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.24,366.39,363.13,345.90,338.99,324.88,,,,,,,,,,,,,,298.01,287.25,282.77,326.23,311.23,303.95,294.15,277.77,289.83,293.09,273.12,277.44,268.22,,,,,,,,,,,,
2021-09-24 22:07:32.728000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,384.80,377.83,380.02,374.02,,,392.45,367.25,386.15,361.06,348.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.74,332.74,320.89,337.63,304.33,293.87,,,,,,,,,,,,,,298.27,293.79,290.41,285.08,282.01,275.83,279.00,,,,,,,,,,,,,,,,,,
2021-12-21 22:07:31.120000,L9,,,,,,,,,,,,,,,,,,,,,,,,,406.15,395.14,396.65,388.83,405.19,379.11,,,389.49,370.75,382.64,361.82,374.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.45,357.03,352.56,341.14,345.73,312.37,,,,,,,,,,,,,,300.63,305.30,288.28,299.54,296.35,290.45,289.65,290.25,293.93,289.11,279.29,277.77,277.08,260.40,253.03,,,,,,,,,,
2022-01-06 22:07:29.828000,L9,,,,,,,,,,,,,,,,,,,,,,,,398.99,390.49,390.79,379.53,375.52,379.90,375.08,,,361.98,361.14,349.51,391.81,382.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.02,328.34,319.40,309.70,300.78,291.99,,,,,,,,,,,,,,,,,283.62,282.20,272.88,,,,,,,,,,,,,,,,,,,
2022-01-14 22:07:27.312000,L8,,,,,,403.67,392.83,384.55,378.22,,,,,,,,,,,,,373.06,365.52,376.36,369.38,359.66,349.98,341.68,337.06,332.26,,,328.56,315.95,313.54,312.86,307.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.02,288.95,273.22,272.25,266.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15 22:07:18.025000,L8,,,,,399.30,386.58,379.08,376.12,371.38,,,,,,415.57,410.56,423.72,378.61,363.13,374.45,393.55,366.03,361.35,356.56,361.51,356.31,345.62,334.12,330.33,325.01,,,312.82,307.94,303.43,301.34,296.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.03,275.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23 22:07:19.963000,L9,,,,,403.82,392.21,385.95,384.96,378.30,,,,,,,414.15,423.92,381.64,369.42,383.40,396.47,372.11,368.24,362.21,367.29,361.77,349.82,336.87,333.34,328.10,,,319.75,312.69,308.24,305.25,302.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.35,282.21,271.89,272.55,262.18,261.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-27 22:07:10.369000,L9,,,,,395.51,388.45,379.58,393.60,370.63,,,,,,,,,,,,,364.53,361.15,354.60,368.98,372.45,355.37,333.62,303.47,329.53,,,311.76,323.16,384.99,337.99,295.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:07:05.573000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,410.33,408.24,402.93,400.03,,,393.77,403.26,390.78,399.41,395.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.40,367.79,366.58,347.05,320.75,325.09,,,,,,,,,,,,,,298.96,292.72,289.02,326.51,308.62,303.38,299.07,287.51,281.61,275.55,271.99,273.81,261.45,256.79,250.71,,,,,,,,,,
2022-05-22 22:07:10.472000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,406.52,414.18,401.90,410.15,,,394.41,371.40,385.86,395.99,381.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.88,372.12,369.79,352.22,344.72,325.87,,,,,,,,,,,,,,306.80,306.32,290.76,309.30,311.05,311.23,305.77,287.88,288.46,271.47,265.93,,,,,,,,,,,,,,
2022-06-07 22:07:19.428000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,414.22,401.80,416.94,408.76,399.25,,,396.71,384.65,383.07,389.13,377.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.03,356.06,342.73,338.63,325.53,313.96,,,,,,,,,,,,,,300.95,294.95,289.47,313.56,305.71,313.96,301.18,288.42,270.71,262.86,281.81,277.41,256.36,257.70,255.13,,,,,,,,,,
2022-07-01 22:07:06.314000,L9,,,,,,399.55,389.91,384.75,381.12,,,,,,,,,,,,,375.98,389.77,371.91,370.03,361.65,358.48,350.52,339.32,334.24,,,331.86,342.81,321.12,313.89,309.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.31,283.54,314.82,287.05,273.81,287.40,,,,,,,,,,,,,,,,,277.69,,,,,,,,,,,,,,,,,,,,,
2022-07-17 22:07:05.202000,L9,,,,,,,,394.85,386.06,,,,,,,,,,,,,378.63,391.12,391.34,379.55,356.89,352.00,352.74,312.09,,,,,,319.69,314.85,306.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.77,287.07,272.95,280.94,275.39,259.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:07:44.129000,L8,,,,,,,,392.89,384.13,,,,,,,,,,,,,374.45,368.70,395.36,373.37,360.08,373.01,352.31,337.69,329.46,,,323.39,312.43,311.28,308.61,306.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.16,283.68,272.54,277.31,295.98,259.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 22:07:46.208000,L8,,,,,402.41,382.88,,,,,,,,,,408.25,382.53,374.52,364.74,358.39,395.51,379.04,364.63,385.02,384.06,362.12,346.14,335.91,337.09,328.75,,,313.23,346.48,306.28,306.64,301.36,,,,,,,,,,,,,,411.47,406.46,370.17,336.18,399.04,,,,,,,,,,,,,,292.26,284.00,274.47,276.12,266.52,254.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 22:07:27.941000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,408.21,398.75,387.77,383.51,398.20,,,400.65,376.62,386.69,365.49,356.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.97,352.55,350.55,340.89,320.20,302.59,,,,,,,,,,,,,,298.51,301.72,292.45,296.87,298.20,290.49,287.45,287.41,281.21,278.46,269.82,256.57,249.57,,,,,,,,,,,,
2022-09-19 22:07:33.648000,L9,,,,,,,,,,,,,,,,,,,,,,,,,406.80,394.89,393.72,387.43,383.52,383.00,,,375.29,371.90,371.51,358.83,375.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.47,348.38,333.10,338.41,309.08,305.39,,,,,,,,,,,,,,278.77,305.90,281.44,292.32,293.34,290.06,286.67,286.54,265.13,265.09,,,,,,,,,,,,,,,
2022-10-05 22:07:34.692000,L9,,,,,,,,,,,,,,,,,,,,,,,,,,,386.69,381.84,392.73,391.31,,,373.68,403.38,365.28,360.48,358.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.07,342.97,323.06,316.31,306.30,315.34,,,,,,,,,,,,,,284.90,273.27,272.38,291.26,286.77,317.61,317.95,269.61,,,,,,,,,,,,,,,,,
2022-10-21 22:07:41.412000,L9,,,,,,,,,,,,,,,,,,,,,,,,,406.28,394.28,389.81,379.01,384.66,380.90,,,379.00,370.45,360.02,359.73,355.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.99,339.83,329.36,327.84,313.26,293.26,,,,,,,,,,,,,,280.84,282.07,275.54,289.66,287.52,275.64,307.04,273.27,268.09,262.09,,,,,,,,,,,,,,,
2022-10-29 22:07:52.427000,L8,,,,,,,,,,,,,,,,,,,,,,,,397.32,389.55,378.97,375.90,379.05,365.86,368.35,,,360.22,361.83,348.94,348.41,337.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.00,329.55,317.38,299.33,299.67,282.75,,,,,,,,,,,,,,,,,273.63,271.59,271.68,,,,,,,,,,,,,,,,,,,
2022-11-06 22:07:39.965000,L9,,,,,,,,,,,,,,,,,,,,,,,,,403.66,395.06,391.19,384.39,387.42,382.90,,,383.31,375.05,364.19,358.52,356.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.21,339.54,329.08,320.51,308.18,301.86,,,,,,,,,,,,,,291.24,308.18,274.10,292.32,294.93,292.78,284.74,270.97,268.40,260.08,260.03,254.42,,,,,,,,,,,,,
