dates,satname,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0021,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045
2015-05-05 21:53:12.716000,L8,,,,,,,,304.30,312.38,329.21,316.18,297.26,,,,,,,,,,318.33,283.36,291.95,306.46,303.09,301.22,299.22,322.07,301.96,288.95,301.16,315.09,318.57,320.59,325.25,313.49,311.87,324.50,324.80,330.12,337.80,350.41,347.99,345.97,352.17
2015-06-06 21:52:52.670000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.44,286.18,285.63,281.47,315.98,311.65,,316.47,311.42,297.87,305.80,293.92,327.01,336.13,348.87,345.50,344.04,351.01
2015-06-06 21:53:16.624000,L8,,,,,,,,308.87,313.44,327.90,314.39,295.77,316.06,,,,,,,,,322.02,285.71,279.38,306.99,296.28,296.29,301.69,315.40,293.20,291.61,301.52,320.80,313.69,288.89,319.51,313.27,303.95,312.84,322.06,328.87,338.03,349.94,346.91,345.24,352.91
2015-07-08 21:53:09.931000,L8,,,,,,311.35,304.32,322.52,315.12,334.66,321.05,307.39,318.46,322.08,316.31,,,,,,,,,281.49,309.39,304.31,306.86,305.83,323.41,315.06,319.88,308.12,330.24,321.39,,327.13,318.32,313.53,325.51,328.77,334.13,343.61,355.49,351.65,348.14,356.52
2015-08-25 21:53:27.637000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.74,319.26,321.96,315.28,319.17,263.58,,289.61,,,,,324.15,334.44,346.88,342.94,340.84,349.46
2015-08-25 21:53:51.592000,L8,342.59,346.29,323.72,336.04,319.45,323.64,327.27,339.47,330.57,342.67,333.72,317.29,333.63,336.77,325.71,,341.21,356.96,355.05,377.85,369.36,369.09,378.08,358.20,338.57,344.64,360.44,371.81,353.32,337.05,353.83,338.83,349.28,351.31,383.38,337.73,327.83,325.02,334.66,337.83,344.64,353.80,361.33,359.33,354.93,365.12
2015-10-12 21:53:41.053000,L8,347.86,325.36,324.21,319.01,317.61,324.32,323.80,341.35,337.79,348.82,340.22,321.50,341.48,338.32,327.74,284.89,340.02,345.57,345.30,364.71,356.57,348.58,319.69,316.85,331.83,327.75,329.04,325.81,346.14,333.59,350.15,340.53,347.00,339.95,350.74,339.13,328.90,325.67,333.87,336.49,343.09,354.19,359.09,358.69,357.67,362.36
2015-10-12 21:54:05.008000,L8,347.84,325.53,324.29,319.19,317.65,324.40,323.82,341.43,337.96,348.86,340.18,321.63,341.57,338.37,327.84,284.87,340.19,345.69,345.24,364.83,356.64,348.64,319.98,316.99,332.00,327.99,329.26,326.02,346.29,333.70,350.30,340.47,347.08,339.96,351.02,339.47,329.07,325.75,333.96,336.63,343.23,354.41,359.44,358.87,357.82,362.48
2015-10-28 21:54:10.619000,L8,351.07,334.74,330.66,326.08,326.86,331.00,334.47,347.11,344.45,353.14,344.83,327.49,343.52,339.82,331.32,297.08,344.40,349.15,353.98,367.89,360.55,348.85,324.24,319.33,335.10,327.56,334.21,333.82,348.78,338.81,350.10,341.03,349.70,342.43,354.60,341.10,329.26,327.17,334.69,337.76,342.56,351.23,358.88,358.22,360.27,367.93
2015-11-13 21:53:46.761000,L8,353.85,329.67,327.28,322.71,331.27,329.80,333.40,346.12,342.47,351.52,343.31,324.68,336.59,339.47,334.11,304.83,340.32,349.61,368.65,383.80,359.94,347.24,322.18,312.80,330.05,323.36,353.60,,,387.05,354.03,344.03,345.65,343.20,366.44,346.77,333.08,334.20,337.06,339.06,340.28,350.99,357.67,354.38,,
2015-11-13 21:54:10.716000,L8,356.58,333.08,331.21,330.74,334.05,334.35,338.96,354.26,345.48,354.22,372.43,327.17,339.84,341.01,337.36,311.72,342.18,352.32,377.74,388.26,363.16,348.87,324.35,315.19,332.32,331.21,363.62,,,,360.02,347.76,350.39,349.46,379.71,351.61,337.84,366.97,338.69,342.40,342.61,354.21,359.99,394.54,,
2015-12-15 21:54:12.402000,L8,351.83,323.48,321.42,319.33,322.56,327.80,333.51,347.69,348.54,353.88,347.84,328.09,344.64,340.03,331.07,302.96,348.61,355.30,357.76,369.23,359.03,352.95,332.31,326.65,342.10,332.56,340.61,349.01,353.12,342.14,354.28,345.40,352.16,348.21,358.69,343.68,333.13,335.76,337.12,343.38,347.41,355.63,365.28,364.54,360.18,362.87
2016-01-16 21:53:45.577000,L8,344.04,326.16,320.54,315.68,317.08,320.71,324.34,339.54,337.57,348.29,342.32,327.97,336.32,343.38,334.61,295.90,346.98,351.80,348.53,368.39,354.83,348.78,320.97,316.29,332.81,325.90,332.29,338.66,349.00,332.02,349.52,338.60,347.17,338.60,350.15,339.86,326.23,323.30,334.08,338.87,342.33,348.61,357.90,359.42,355.29,361.52
2016-01-16 21:54:09.540000,L8,342.64,324.84,319.05,313.93,316.33,319.76,322.78,338.51,336.53,347.58,341.04,326.96,335.49,341.63,332.73,292.66,346.34,351.08,346.66,367.83,354.29,348.20,320.08,315.79,332.31,325.01,328.66,337.59,348.32,332.01,349.21,337.82,347.04,337.88,349.65,339.67,326.33,323.18,334.24,338.89,342.17,348.73,358.26,359.51,355.13,361.82
2016-02-01 21:53:43.370000,L8,337.31,319.98,315.70,311.24,312.79,318.48,317.89,335.55,331.63,345.64,338.56,324.25,330.42,335.19,328.43,299.44,343.52,349.74,319.09,363.97,353.51,346.36,316.35,310.74,326.62,318.55,324.80,334.49,344.82,331.44,346.93,335.62,344.76,334.23,346.95,338.17,324.86,322.96,332.54,336.43,337.85,348.23,358.09,358.46,355.34,359.03
2016-02-01 21:54:07.333000,L8,337.39,320.08,315.86,311.37,313.08,318.89,318.54,336.30,332.95,346.30,338.88,325.20,331.52,335.82,328.88,301.32,344.64,350.94,342.98,364.72,354.13,346.87,317.66,311.88,327.25,319.91,327.58,336.32,346.11,332.01,348.11,337.04,346.10,334.93,347.63,339.37,325.65,323.78,333.24,337.11,339.36,348.88,358.92,359.13,356.70,359.55
2016-03-04 21:53:33.647000,L8,337.47,319.26,316.26,314.29,316.28,322.83,323.93,340.73,340.06,351.29,349.09,331.71,339.49,341.45,330.40,287.36,350.19,362.31,359.60,367.68,358.04,349.46,325.40,318.59,330.03,323.50,334.80,341.89,351.81,336.89,352.79,341.87,350.30,342.64,354.66,342.47,327.17,325.57,335.58,338.91,342.34,349.88,358.96,359.12,358.53,361.08
2016-03-04 21:53:57.602000,L8,337.55,319.57,316.63,315.10,316.95,323.34,325.00,341.41,340.94,352.13,350.28,334.71,340.67,342.42,331.45,289.25,351.25,363.28,360.56,368.20,358.72,350.12,326.28,319.48,330.99,324.82,336.32,342.98,352.81,338.04,354.10,343.10,351.21,343.77,355.41,343.40,327.83,326.32,336.32,339.59,343.35,350.77,359.79,359.67,359.35,361.91
2016-04-21 21:53:12.322000,L8,351.52,323.34,311.08,331.07,311.99,323.86,327.62,337.08,335.16,345.96,333.12,316.88,340.87,364.38,333.07,311.01,355.04,359.84,358.35,366.26,359.26,346.64,324.52,321.64,327.53,321.52,321.94,332.15,344.38,331.51,350.79,335.86,346.78,339.20,354.46,339.60,327.19,324.10,335.24,338.08,339.51,348.61,358.85,359.23,359.12,380.43
2016-04-21 21:53:36.277000,L8,356.31,344.20,312.19,337.57,314.03,325.70,330.71,339.18,340.12,349.97,338.27,330.23,342.67,373.27,337.44,316.21,357.55,360.74,359.43,367.90,359.93,347.58,325.70,323.40,330.07,322.99,322.58,333.20,345.50,332.29,351.57,336.51,348.09,340.10,355.28,340.28,328.43,325.51,335.92,338.80,340.43,349.34,359.48,359.84,359.54,381.04
2016-05-23 21:53:17.616000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.84,340.18,347.97
2016-05-23 21:53:41.571000,L8,,,,,,,,,,,,,,,,,,,,,,,,,301.28,302.74,307.77,308.08,316.62,273.09,,,,,,,,,,,,,335.09,341.35,344.58,353.96
2016-07-26 21:53:40.722000,L8,,,278.11,297.05,289.17,309.96,283.69,297.43,,,,,,,,,,,,,,323.25,298.10,285.91,303.79,304.04,308.54,316.15,329.60,305.76,307.13,309.77,323.07,316.78,294.68,318.85,318.08,290.73,269.97,323.03,326.37,339.02,347.58,348.36,346.28,354.22
2016-07-26 21:54:04.677000,L8,,,,,,,,,,,,,,,,,,,,,,,,279.54,301.61,300.88,305.72,313.53,327.71,298.28,293.17,304.16,318.33,314.11,,315.93,316.32,,,319.26,323.19,336.51,345.23,346.30,344.32,351.60
2016-08-27 21:53:50.127000,L8,,,,,,,,,,,,,,,,,,,,,,,,272.70,300.76,300.00,302.23,310.29,327.82,303.60,282.73,311.86,318.30,314.95,,316.66,313.26,277.68,,316.85,322.01,333.24,342.03,340.37,338.62,345.90
2016-08-27 21:54:14.090000,L8,,,,,,,,,,,,,,,,,,,,,,,,271.13,300.01,298.67,300.86,309.28,327.25,295.20,279.98,308.34,,,,,,,,315.82,321.20,332.30,340.23,339.03,337.58,345.03
2016-09-12 21:53:54.163000,L8,324.50,305.07,292.48,299.30,,,,,,,,,,,,,,,,,,,,273.71,299.99,298.57,300.94,309.41,326.89,305.49,288.71,312.61,312.29,313.92,,314.10,310.59,292.53,,315.23,321.20,331.93,339.57,337.88,337.43,344.77
2016-09-12 21:54:18.117000,L8,323.34,304.81,292.36,298.96,,,,,,,,,,,,,,,,,,,,274.06,299.96,298.17,300.96,309.36,326.88,305.36,288.54,312.34,312.31,313.85,,314.07,310.86,292.55,,315.29,321.31,332.20,339.54,337.87,337.67,345.07
2016-10-14 21:54:00.138000,L8,328.11,305.10,307.14,297.16,,311.66,315.82,336.65,332.08,324.02,332.76,,,,,,,,,,,,,308.87,312.07,316.74,320.05,329.32,346.95,329.32,346.08,334.49,339.64,336.94,,340.88,323.85,321.65,330.79,333.56,337.15,348.55,353.58,353.10,353.09,360.93
2016-10-14 21:54:24.092000,L8,328.41,305.24,307.28,297.25,,311.77,315.91,336.86,332.24,326.32,333.08,,,,,,,,,,,,,308.79,312.08,316.90,320.09,329.31,347.03,329.30,346.09,334.55,339.53,337.02,,340.79,323.80,321.64,330.71,333.50,337.11,348.42,353.56,353.10,352.95,360.91
2016-12-17 21:53:55.739000,L8,342.07,324.47,320.16,320.15,318.29,323.73,324.12,341.13,338.06,348.92,346.15,337.73,339.82,340.77,345.52,290.87,346.86,355.32,357.17,365.71,353.89,347.65,326.08,319.85,318.80,323.70,329.04,337.22,348.35,332.48,346.50,338.09,343.00,339.10,354.76,335.63,327.11,326.73,335.07,341.03,342.89,352.26,359.46,358.10,353.29,359.84
2016-12-17 21:54:19.694000,L8,342.95,325.82,322.25,322.41,319.09,325.02,325.63,342.89,339.48,349.99,347.78,341.33,341.62,342.53,347.04,291.96,348.25,357.14,358.79,366.88,355.15,348.94,328.04,320.74,321.32,325.66,332.55,338.95,350.09,334.53,347.63,339.86,344.21,340.77,356.04,337.48,328.34,328.41,336.18,342.38,344.51,354.40,364.87,359.03,356.85,361.18
2017-02-03 21:53:41.480000,L8,340.33,323.60,319.24,317.22,320.37,322.71,329.35,342.00,343.03,353.28,349.33,342.34,342.55,343.91,334.44,298.70,347.72,359.94,361.57,367.42,360.48,351.83,327.34,323.44,321.27,329.06,337.78,341.75,352.65,339.91,352.70,341.75,351.78,343.78,355.67,341.94,328.98,336.02,339.10,343.36,346.73,358.42,365.75,365.24,359.74,369.51
2017-02-03 21:54:05.431000,L8,339.51,323.10,318.17,316.99,320.17,322.76,329.26,341.96,342.98,353.32,349.27,342.05,343.12,344.17,334.76,298.83,347.99,360.19,361.51,367.90,360.70,351.94,327.52,324.82,321.69,329.35,338.25,342.12,352.93,340.98,353.23,342.00,352.76,344.11,355.93,342.36,329.33,336.75,339.45,344.27,347.11,358.27,367.09,366.10,360.38,370.24
2017-06-11 21:53:21.571000,L8,,,,,,,,,,,,,,,,,,,,,,,,275.41,301.01,303.27,310.36,317.05,328.73,318.44,325.85,316.82,329.44,319.14,,320.97,308.05,314.28,323.07,322.16,327.33,338.41,346.22,347.29,344.96,350.67
2017-06-11 21:53:45.526000,L8,,,,,,,,,,,,,,,,,,,,,,,,278.98,301.01,302.99,310.51,317.19,328.53,318.69,326.34,316.82,330.75,318.89,,321.75,312.18,314.49,324.11,322.20,328.30,339.44,346.65,347.61,345.56,352.11
2017-08-14 21:53:43.292000,L8,,,,,,310.00,308.30,323.92,321.60,333.73,289.14,,,,,,,,,,,,,,,,,,,,,290.25,264.60,306.29,,314.84,306.18,303.53,322.36,322.90,327.64,339.78,348.23,345.78,343.20,353.28
2017-08-14 21:54:07.255000,L8,330.75,309.80,305.24,304.19,302.47,313.50,313.50,330.19,326.17,338.42,326.11,313.92,330.47,,,,,,,356.66,345.68,335.91,310.10,292.97,308.44,304.76,311.69,317.19,323.35,310.78,329.40,317.98,320.93,317.54,339.60,324.89,314.55,313.89,326.75,328.22,332.23,344.02,352.54,349.22,346.22,356.56
2017-08-30 21:53:46.660000,L8,268.40,305.63,300.41,292.11,,,,,,,,,,,,,,,,,,326.98,300.02,270.32,299.55,298.82,307.13,313.83,327.18,305.05,286.46,315.93,318.84,318.83,277.66,317.19,310.95,305.13,261.69,316.69,320.24,334.00,343.18,341.82,339.33,347.89
2017-10-01 21:53:54.824000,L8,335.90,326.11,322.22,318.52,321.17,325.42,329.78,343.31,341.05,350.74,349.51,337.72,343.47,334.33,333.85,287.23,345.31,352.72,358.14,371.22,360.48,351.08,327.27,320.76,324.53,320.66,329.45,333.69,348.84,334.03,350.88,340.11,344.23,342.74,356.06,341.39,327.71,326.69,336.32,340.64,339.88,351.60,359.17,357.72,355.63,364.05
2017-10-01 21:54:18.775000,L8,336.47,328.99,325.50,320.95,323.49,326.79,331.62,346.00,343.22,353.03,352.17,343.92,348.53,337.94,335.92,289.16,347.53,354.66,361.88,374.11,363.55,352.73,330.17,324.40,327.21,322.90,333.05,337.97,351.73,340.17,352.58,343.51,348.15,346.20,358.54,344.15,330.57,329.55,338.45,344.74,342.49,354.35,362.34,359.71,358.95,367.90
2017-12-04 21:53:49.317000,L8,342.30,319.01,320.89,313.26,320.52,325.00,320.60,338.22,336.09,346.51,345.24,336.36,339.78,335.76,327.63,285.89,345.71,351.90,355.21,362.89,353.23,347.90,325.12,316.65,327.17,327.54,325.50,335.42,348.51,334.89,346.19,337.95,344.19,337.56,348.90,335.70,326.71,323.59,333.37,336.67,338.97,347.73,357.52,357.23,352.38,361.21
2017-12-04 21:54:13.271000,L8,347.80,319.73,333.89,314.60,323.21,330.16,322.25,340.05,337.88,347.42,346.99,339.41,342.69,336.91,328.30,287.14,347.34,353.20,357.01,364.49,354.64,349.11,327.75,318.13,329.67,329.66,328.06,338.87,350.63,337.92,348.47,340.34,347.21,339.16,350.88,338.70,328.32,325.14,335.10,338.61,341.16,350.73,359.51,358.62,355.22,365.50
2018-04-11 21:53:01.396000,L8,326.05,303.72,292.43,300.31,269.37,306.50,308.03,323.46,319.66,333.17,324.04,317.96,319.36,313.08,,,,,,,,,,283.35,303.94,305.83,308.29,319.84,331.54,312.66,315.07,319.89,325.71,312.58,,318.20,310.29,308.80,319.59,323.64,326.66,333.45,347.30,346.11,341.98,347.55
2018-04-11 21:53:25.350000,L8,,,,,,,,,,,,,,,,,,,,,,,,278.21,301.04,304.04,303.85,317.65,329.45,304.74,291.04,317.37,322.11,309.57,,314.67,304.71,305.33,311.49,321.25,323.74,330.45,345.39,344.20,340.36,345.67
2018-05-29 21:52:29.440000,L8,,,,,,,,,,,,,,,,,,,,,,,,285.55,302.37,299.74,303.80,315.70,329.47,302.17,289.70,301.24,322.28,309.07,,317.44,307.77,302.03,320.20,315.98,322.30,339.73,349.02,348.12,342.42,353.69
2018-06-30 21:53:07.704000,L8,,,,,,,,,,,,,,,,,,,,,,,,276.35,299.65,298.74,308.55,317.32,329.70,301.91,286.84,284.95,323.21,314.70,,315.76,298.83,,,,,334.08,347.27,346.25,341.40,346.97
2018-07-16 21:52:51.323000,L8,,,,,,310.62,305.42,323.83,316.44,331.13,290.44,,,,,,,,,,,,,283.78,301.05,300.55,309.17,317.58,330.43,304.81,292.98,301.21,325.95,318.15,,317.17,312.99,302.83,322.50,321.53,,337.38,348.44,346.02,343.85,352.89
2018-07-16 21:53:15.277000,L8,,,,,,310.55,305.56,323.83,316.52,331.36,321.30,,,,,,,,,,,,,282.63,300.84,300.82,308.99,317.15,330.59,304.82,292.56,298.82,325.51,317.65,,316.99,312.54,301.79,322.06,320.70,,336.77,347.95,345.69,343.25,352.12
2018-08-01 21:52:58.834000,L8,328.90,321.39,316.78,312.80,314.39,319.45,325.75,339.41,335.30,346.93,335.58,326.28,337.59,334.05,327.67,296.05,344.48,357.74,358.07,343.79,309.31,285.75,,335.99,338.37,333.22,337.83,344.10,343.93,348.17,359.44,346.53,357.89,355.94,315.11,351.96,344.88,333.31,340.09,344.53,341.63,359.42,369.50,370.88,356.53,374.13
2018-08-17 21:53:07.726000,L8,,,,,,308.14,309.06,325.21,316.92,330.94,321.53,,,,,,,,,,,,,279.72,305.09,303.98,312.27,315.61,328.75,308.01,324.60,318.91,323.80,319.81,,321.44,313.37,309.86,319.28,324.90,322.70,335.60,348.37,344.63,340.03,351.36
2018-08-17 21:53:31.689000,L8,,,,,,307.64,308.61,324.66,316.33,330.62,321.38,,,,,,,,,,,,,278.62,304.71,303.44,311.74,315.19,328.45,305.49,296.28,318.13,322.55,319.10,,320.54,313.04,307.86,316.42,324.46,321.85,335.16,347.97,344.34,339.61,350.98
2018-09-02 21:53:38.308000,L8,343.11,326.64,322.84,322.77,323.19,331.91,332.16,348.29,342.65,355.09,345.03,330.36,342.95,352.39,329.06,288.38,347.75,370.73,363.15,376.72,360.77,358.21,329.11,328.44,347.85,337.61,340.00,389.58,376.78,373.57,373.62,383.45,384.68,371.36,356.89,362.58,364.98,369.42,350.89,,,,,,,
2018-10-04 21:53:26.589000,L8,344.04,332.32,324.07,325.09,319.65,329.08,324.53,344.42,339.36,349.79,345.02,336.86,340.36,334.29,328.53,297.54,347.86,360.12,359.37,370.01,361.74,350.91,329.98,320.50,331.66,330.31,334.50,335.62,346.99,338.79,352.29,344.10,348.40,342.34,357.47,338.13,328.54,325.27,334.92,341.72,342.50,354.81,359.55,364.51,359.91,364.53
2018-10-04 21:53:50.552000,L8,344.72,332.57,324.33,325.15,319.79,329.25,324.65,344.58,339.46,349.94,345.32,337.10,340.42,334.38,328.56,297.46,347.86,360.19,359.47,370.14,361.75,350.93,329.98,320.61,331.59,330.18,334.31,335.52,346.95,338.62,351.76,344.04,348.15,342.33,357.54,337.50,328.42,325.27,334.76,341.39,342.40,354.56,359.23,363.43,359.56,364.18
2018-10-20 21:53:32.714000,L8,342.63,328.13,323.58,321.73,320.10,329.04,329.40,347.43,341.47,350.89,348.80,339.07,341.71,338.29,328.46,288.64,349.38,360.90,359.46,371.61,359.81,351.90,329.90,319.43,333.02,330.73,330.20,334.75,342.85,336.52,351.49,343.40,346.13,341.36,356.07,339.80,328.43,326.96,336.51,342.15,342.49,353.78,359.27,363.50,357.29,362.56
2018-10-20 21:53:56.677000,L8,342.79,328.22,323.57,321.65,320.07,329.03,329.39,347.43,341.44,350.87,348.74,339.16,341.65,339.01,328.41,288.60,349.39,360.92,359.44,371.54,359.91,351.92,329.87,319.47,332.99,330.73,330.22,334.74,342.80,336.53,351.49,343.42,346.17,341.39,356.11,339.57,328.37,326.99,336.49,342.20,342.50,353.82,359.27,363.56,357.23,362.31
2018-11-05 21:53:36.088000,L8,343.66,325.07,322.08,319.39,319.25,324.12,325.99,341.79,338.98,349.63,350.52,339.07,343.37,342.29,325.26,285.08,349.99,360.24,358.93,369.18,359.07,352.43,329.10,320.56,334.47,335.54,339.67,335.46,348.45,336.31,349.49,341.17,344.04,338.99,355.94,340.39,327.47,327.92,335.29,343.19,345.50,352.92,358.23,359.61,355.55,365.73
2018-11-05 21:54:00.051000,L8,343.69,325.11,322.06,319.40,319.24,324.16,326.04,341.89,339.09,349.80,350.49,339.08,343.51,342.06,325.31,284.97,350.17,360.38,359.01,369.31,359.19,352.57,329.27,320.68,334.55,335.73,339.81,335.73,348.52,336.60,349.64,341.34,344.24,339.30,356.07,340.56,327.60,328.00,335.43,343.35,345.61,353.03,358.36,359.73,355.89,365.75
2019-02-25 21:53:22.406000,L8,,,,,,326.02,326.59,346.48,341.60,349.99,354.02,333.45,342.51,346.77,327.89,280.02,347.41,365.70,376.24,370.76,364.91,347.66,,,,,,,,,,331.67,343.45,316.84,361.96,306.71,316.47,,336.45,338.96,340.76,348.93,357.93,358.46,356.18,369.18
2019-03-13 21:53:40.441000,L8,348.75,329.44,326.40,323.11,330.21,339.36,336.07,361.37,371.12,359.54,360.36,349.16,355.16,352.71,343.85,317.68,360.85,376.40,378.27,383.25,374.41,368.84,351.95,339.34,374.64,338.39,336.32,341.64,341.62,343.69,353.70,344.16,353.59,349.46,363.23,345.95,337.49,335.73,340.42,349.31,346.91,355.73,365.74,366.30,360.97,370.60
2019-05-16 21:53:15.907000,L8,341.32,318.43,315.95,315.87,319.00,328.95,333.07,350.51,343.68,359.67,343.60,333.13,343.06,346.39,322.50,,350.21,360.66,358.11,376.57,358.75,351.91,332.80,325.92,327.91,332.40,334.63,344.06,340.53,341.49,353.92,344.23,351.57,346.97,360.03,345.55,331.92,329.67,340.20,349.16,346.06,356.65,370.04,369.94,368.69,376.19
2019-05-16 21:53:39.870000,L8,,,,,,309.66,306.18,327.66,318.69,330.46,319.05,310.97,318.84,,,,,,,,,317.89,300.85,299.12,305.21,305.39,311.47,316.92,321.43,318.97,285.18,316.46,324.85,312.24,326.12,321.87,313.38,309.58,322.04,324.93,323.52,335.44,348.66,347.27,344.69,352.22
2019-06-17 21:53:30.969000,L8,,,,,,308.71,311.04,325.65,320.67,334.00,322.36,314.15,321.88,,,,,,,,,321.21,305.18,303.63,308.13,307.56,315.40,320.44,326.06,322.74,291.47,321.37,330.49,314.71,314.37,325.87,317.29,312.54,326.96,327.74,330.37,340.23,351.92,351.56,348.33,355.99
2019-06-17 21:53:54.928000,L8,,,,,,308.36,309.87,325.33,320.31,333.30,321.63,313.77,286.96,,,,,,,,,320.80,304.90,303.46,307.84,307.30,315.20,320.44,325.93,322.79,291.43,321.22,330.34,314.46,335.55,325.95,317.37,312.40,326.83,327.65,330.49,339.86,351.65,351.57,348.41,355.96
2019-08-04 21:53:45.137000,L8,,254.46,299.75,296.62,,310.06,310.25,332.34,320.44,333.63,323.34,315.16,327.43,,,,,,,349.93,331.25,322.90,298.22,291.74,308.75,308.12,313.93,319.29,328.86,321.09,324.76,322.69,329.47,317.89,299.23,326.64,317.04,310.60,326.65,332.26,328.60,339.98,351.34,350.33,346.30,357.43
2019-08-04 21:54:09.092000,L8,,302.24,299.82,296.75,,310.09,310.37,332.38,320.35,333.51,323.54,315.13,327.25,,,,,,,349.71,303.56,322.71,298.15,291.29,308.24,307.90,313.73,319.01,328.68,320.73,325.08,322.25,329.05,317.53,320.67,326.19,316.53,309.02,326.39,331.81,327.88,339.41,350.75,349.90,345.81,356.92
2019-10-07 21:54:03.049000,L8,338.36,326.89,321.72,318.99,321.40,327.03,330.40,348.80,342.54,357.60,346.59,340.44,346.25,340.74,331.59,286.41,349.51,360.00,355.87,361.18,346.88,346.79,328.49,324.05,325.02,326.97,333.70,333.55,339.26,340.48,352.62,341.56,346.71,343.00,341.04,340.15,328.91,326.59,337.03,343.56,341.74,352.57,362.82,360.10,359.25,366.55
2019-10-07 21:54:27.004000,L8,339.51,327.28,322.13,319.34,321.71,327.20,330.49,348.79,342.58,358.22,346.92,340.85,346.62,340.24,331.93,287.12,349.78,360.56,356.24,361.50,347.70,347.02,328.56,324.38,325.41,327.07,333.96,334.21,339.53,340.78,352.70,341.83,346.87,343.27,341.35,340.27,329.14,326.81,337.31,343.66,342.08,352.62,362.91,360.26,359.39,366.89
2019-11-08 21:54:02.728000,L8,339.49,326.16,321.46,318.19,320.05,323.50,326.05,340.68,339.49,348.10,346.68,336.83,340.13,341.13,328.28,294.41,346.60,356.51,358.64,367.63,353.92,350.29,328.30,318.88,320.33,323.30,327.93,328.15,339.49,338.99,349.60,338.73,343.70,341.63,351.19,337.10,327.08,322.96,336.10,340.83,339.72,350.34,361.21,359.74,356.19,361.25
2019-11-08 21:54:26.682000,L8,339.23,325.84,321.11,317.91,319.87,323.27,325.56,340.26,339.21,347.78,346.31,336.35,339.81,340.40,328.02,292.16,346.38,356.00,358.19,367.39,353.56,350.11,327.73,318.67,319.87,323.20,327.43,327.81,339.45,338.71,349.39,338.41,343.28,341.41,350.80,336.58,326.96,322.75,335.91,340.66,339.55,350.06,360.99,359.39,356.15,361.16
2019-11-24 21:53:59.608000,L8,342.65,328.25,324.86,319.74,320.02,324.12,328.38,343.33,340.53,348.22,348.59,339.60,341.15,343.66,326.06,293.95,348.15,356.53,358.79,368.52,353.81,351.11,330.62,319.62,321.21,326.52,330.64,329.43,339.72,338.95,349.56,339.43,343.21,342.35,353.22,339.54,327.08,323.92,335.61,339.77,338.24,347.08,359.60,358.50,356.94,359.64
2019-12-26 21:53:55.397000,L8,323.37,302.97,292.56,286.44,,,,,,,,,,,,,,,,,,,,,,,277.17,311.64,318.98,309.77,286.92,300.64,310.66,307.24,,305.24,306.86,301.83,260.34,319.97,319.91,325.76,344.13,342.82,338.21,344.21
2019-12-26 21:54:19.351000,L8,339.42,326.46,321.11,318.89,319.09,324.39,326.00,341.10,341.71,348.87,343.76,336.39,340.65,346.35,327.87,297.95,347.75,352.76,353.82,372.99,357.40,348.58,326.02,321.99,319.94,326.39,331.98,335.73,341.55,338.82,350.29,339.84,348.49,339.16,348.30,338.77,329.21,328.01,336.94,346.00,343.01,353.22,363.68,360.81,356.91,363.54
2020-01-11 21:53:51.736000,L8,338.01,319.16,317.57,320.03,317.66,322.98,324.90,341.27,342.93,348.82,345.24,338.66,339.57,348.35,329.15,285.20,348.29,355.00,356.67,366.62,355.83,349.24,325.73,320.78,320.95,325.22,327.82,333.30,340.45,339.48,349.47,339.58,346.97,340.89,351.75,341.23,329.11,325.59,335.03,341.33,342.57,349.92,360.99,359.30,355.98,364.29
2020-01-11 21:54:15.691000,L8,336.90,318.57,316.83,318.22,317.14,322.35,323.40,340.62,342.04,348.22,343.96,337.37,338.80,346.76,328.65,284.30,347.70,354.12,355.77,366.22,355.42,348.46,325.23,320.76,320.33,324.49,326.66,332.47,340.28,339.05,349.20,339.04,347.15,339.97,350.90,341.06,328.83,325.37,334.89,341.38,342.62,350.16,361.23,359.30,356.37,364.38
2020-01-27 21:53:47.263000,L8,345.62,318.75,319.95,315.71,319.45,321.23,323.57,337.65,339.62,347.33,344.23,335.96,342.72,343.51,322.69,280.07,346.76,353.06,353.72,368.06,353.30,353.24,327.51,320.64,321.15,326.83,329.97,331.97,339.44,338.83,349.36,337.64,344.31,341.01,349.35,336.23,328.04,326.91,337.05,344.29,341.73,351.24,362.35,358.86,352.36,361.24
