dates,nzd0247-0000,nzd0247-0001,nzd0247-0002,nzd0247-0003,nzd0247-0004,nzd0247-0005,nzd0247-0006,nzd0247-0007,nzd0247-0008,nzd0247-0009,nzd0247-0010,nzd0247-0011,nzd0247-0012,nzd0247-0013,nzd0247-0014,nzd0247-0015,nzd0247-0016,nzd0247-0017,nzd0247-0018,nzd0247-0019,nzd0247-0020,nzd0247-0022,nzd0247-0023,nzd0247-0024,nzd0247-0025,nzd0247-0026,nzd0247-0027,nzd0247-0028,nzd0247-0029,nzd0247-0030,nzd0247-0031,nzd0247-0032,nzd0247-0033,nzd0247-0034,nzd0247-0021,nzd0247-0035,nzd0247-0036,nzd0247-0037,nzd0247-0038,nzd0247-0039,nzd0247-0040,nzd0247-0041,nzd0247-0042,nzd0247-0043,nzd0247-0044,nzd0247-0045,satname
2022-05-24 21:54:00+00:00,336.51666666666665,308.82,304.68,303.38,301.27,,,313.47,319.26,329.42499999999995,324.2375,315.27599999999995,336.522,333.11,318.24666666666667,284.2575,,,,,,,327.42,302.1066666666667,316.24333333333334,320.34499999999997,321.70666666666665,325.20666666666665,337.27,331.49833333333333,333.91499999999996,333.5466666666667,335.3333333333333,329.74571428571426,,329.25,322.0757142857143,319.86857142857144,305.88800000000003,330.17833333333334,334.9757142857143,340.81,348.41,347.0475,342.94666666666666,309.57000000000005,L8
2022-06-25 21:54:18+00:00,334.21,308.82,304.68,303.38,301.27,,314.99,313.47,319.26,329.42499999999995,324.2375,318.034,339.43199999999996,336.692,321.5425,284.64666666666665,,,,,,,329.53999999999996,300.96,320.215,322.5516666666666,323.31,327.8666666666666,339.3,333.2283333333333,333.91499999999996,332.98400000000004,338.44428571428574,328.585,,329.25,321.44666666666666,319.185,305.88800000000003,330.17833333333334,337.30285714285714,342.96,354.52,351.81600000000003,342.94666666666666,309.57000000000005,L8
2022-07-03 21:53:32+00:00,326.8,308.82,304.68,303.38,301.27,,314.99,313.47,319.51750000000004,330.00333333333333,323.306,318.1175,338.6375,336.1625,325.72,285.67999999999995,,,,,,,329.14,295.09666666666664,318.5783333333333,316.55,320.3833333333334,326.0083333333333,337.33,331.39666666666665,336.3433333333333,330.806,337.50142857142856,323.3733333333333,,327.35999999999996,319.76666666666665,317.43,304.82666666666665,327.6816666666667,336.36857142857144,342.63142857142856,354.194,351.34999999999997,344.28499999999997,309.57000000000005,L9
2022-07-27 21:54:03+00:00,326.8,308.82,304.68,303.38,301.27,,314.99,313.47,319.51750000000004,330.00333333333333,319.2625,317.44,337.44666666666666,335.8,320.595,281.72,,,,,,,,287.87166666666667,315.7083333333333,310.045,315.81333333333333,322.8283333333333,334.1766666666667,328.1083333333333,333.8375,326.944,335.0142857142857,317.49,,324.455,316.8416666666667,315.00500000000005,298.278,324.89500000000004,334.7542857142857,340.9185714285714,353.62166666666667,350.7142857142857,344.358,309.57000000000005,L8
2022-08-04 21:54:10+00:00,,,,,,,314.99,,321.08666666666676,330.345,319.5566666666667,324.615,346.21999999999997,345.83500000000004,320.595,281.72,,,,,,,,286.13,314.57571428571424,308.21285714285716,314.6685714285714,321.9357142857143,333.4085714285714,327.4871428571428,335.068,327.55333333333334,338.42857142857144,317.74666666666667,,325.86,317.83166666666665,314.98833333333334,288.504,325.02833333333336,335.9242857142857,341.68285714285713,354.59999999999997,350.9214285714285,345.26,309.57000000000005,L9
2022-08-12 21:54:11+00:00,,,,,,,314.99,328.6,321.4425,331.29333333333335,320.275,316.89333333333326,339.09666666666664,337.86,320.595,281.72,,,,,339.67,325.35,296.25,284.85375,313.89125,307.38875,313.93625,321.3025,333.06125,327.1525,336.115,327.7057142857143,338.02625,318.6871428571429,337.36,326.1042857142857,317.6771428571429,314.84857142857146,294.58666666666664,325.30285714285714,335.355,341.41499999999996,354.19714285714286,350.39875,345.28999999999996,309.57000000000005,L8
2022-08-20 21:54:17+00:00,,,,,,,314.99,328.6,321.4425,331.29333333333335,320.275,316.89333333333326,339.09666666666664,337.86,320.595,281.72,,,,,339.67,325.35,296.25,283.6122222222223,313.21888888888884,306.82666666666665,313.38444444444445,320.6077777777778,332.3644444444444,326.55555555555554,336.60714285714283,327.295,337.16333333333336,317.4925,337.36,325.25625,317.17,313.6325,294.4842857142857,324.77125,334.3522222222222,340.60777777777776,353.4475,349.6277777777778,344.9414285714286,315.07,L9
2022-10-23 21:54:31+00:00,342.43,,,,,,317.275,328.6,321.4425,331.29333333333335,324.354,318.21333333333337,339.0933333333333,337.4866666666667,332.09000000000003,274.17,,,,,339.67,325.35,315.865,281.48333333333335,314.3066666666667,307.0755555555556,312.8644444444445,320.99333333333334,333.01,326.9011111111111,336.60714285714283,327.30375000000004,337.66999999999996,317.505,337.36,325.1425,317.3225,313.41625,287.20666666666665,324.0425,334.31,340.5777777777778,354.01222222222225,349.5411111111111,346.1,315.07,L9
2022-11-24 21:54:31+00:00,342.43,,,,,,317.275,328.6,321.4,332.17500000000007,330.7025,318.975,340.1775,338.0175,332.09000000000003,274.17,,,,,339.67,325.35,323.16333333333336,282.8014285714286,318.68499999999995,310.63375,315.3775,323.71375,335.61,330.4075,337.684,331.24142857142857,340.7625,318.555,337.36,328.7657142857143,320.0442857142857,316.19571428571425,298.66249999999997,327.88,337.8075,344.42875,355.5385714285714,351.8985714285714,346.96333333333337,326.07,L9
2023-01-19 21:54:22+00:00,342.43,,,,,,319.56,328.6,322.51,333.19,334.40999999999997,316.385,337.3375,334.84250000000003,333.91499999999996,283.995,,,,,339.67,325.35,323.16333333333336,280.7916666666667,315.78999999999996,312.5757142857143,315.5428571428571,323.3,333.9483333333333,328.8233333333333,336.805,331.69666666666666,338.6283333333333,320.108,337.36,329.7633333333333,321.7942857142857,316.37999999999994,298.3766666666666,328.53,335.575,342.3033333333333,352.606,348.676,346.696,326.07,L8
2023-02-20 21:54:13+00:00,342.43,,,,,,319.56,,,329.09,333.4066666666667,321.3633333333333,341.5,339.15333333333336,333.91499999999996,283.995,,,,,,,336.62,282.7733333333333,324.1066666666667,324.5175,322.1175,328.345,336.6066666666666,332.88,,333.26666666666665,340.42,329.53999999999996,,332.33,325.2075,319.25666666666666,261.79,337.3149999999999,337.06666666666666,341.16,349.73,347.48,345.355,,L8
2023-03-08 21:53:38+00:00,336.445,,,,,,319.56,,322.38,329.09,330.71000000000004,316.1175,335.815,335.2475,333.91499999999996,283.995,,,,,,327.26,326.2,279.5875,321.3,321.704,319.854,326.038,334.5125,330.53999999999996,,330.325,337.62,328.01,,330.65000000000003,323.14399999999995,317.6625,261.79,331.99,334.8,339.65749999999997,349.11999999999995,345.43,345.2,,L8
2023-03-24 21:53:54+00:00,325.02,,,,,,319.56,,320.78499999999997,329.09,329.03000000000003,316.1175,335.815,335.2475,333.91499999999996,283.995,,,,,,327.26,326.2,276.976,319.492,319.545,317.95,324.20666666666665,332.808,328.788,328.46,328.03,335.21,325.76,,328.956,321.23499999999996,315.72400000000005,261.79,328.0325,332.754,335.642,347.85249999999996,343.92,345.2,,L8
2023-04-09 21:53:39+00:00,325.02,,,,,,319.56,,320.78499999999997,329.09,329.03000000000003,316.1175,335.815,335.2475,333.91499999999996,283.995,,,,,,327.26,326.2,274.57,316.815,317.82714285714286,316.9857142857143,322.9942857142857,331.84499999999997,327.57666666666665,323.025,326.27166666666665,333.74833333333333,324.268,,327.6,319.7785714285714,313.825,261.005,326.4,331.69666666666666,334.645,347.652,344.21999999999997,344.425,,L8
2023-05-11 21:52:58+00:00,316.31499999999994,,,,,,,,320.78499999999997,329.09,326.12,313.7866666666667,334.09,333.93,335.08,293.82,,,,,,327.26,321.56,269.95666666666665,313.2666666666667,314.55428571428575,315.35857142857145,320.59857142857146,329.02666666666664,324.4916666666666,327.28999999999996,322.46166666666664,330.6166666666667,319.68999999999994,,324.6483333333333,317.6042857142857,309.545,281.2266666666667,323.426,329.68,332.425,345.934,342.41999999999996,342.2025,,L8
2023-07-14 21:53:46+00:00,316.31499999999994,,,,,,273.44,,320.20666666666665,329.09,320.95,310.05000000000007,329.41999999999996,331.09000000000003,335.08,293.82,,,,,,327.26,305.36,270.42,309.27500000000003,310.8385714285714,312.9642857142857,318.6271428571428,326.8833333333333,321.895,326.03499999999997,318.72833333333335,327.8933333333333,317.2916666666667,,321.616,315.285,305.938,281.2266666666667,320.572,327.14000000000004,330.0783333333333,346.8416666666667,343.23,342.2025,,L8
2023-07-30 21:53:54+00:00,316.31499999999994,,,,,,273.515,,320.505,329.09,321.038,297.405,322.08500000000004,323.53,,,,,,,,327.26,305.36,268.9542857142857,309.09999999999997,306.6914285714286,309.9042857142857,316.4171428571429,327.3171428571428,322.7342857142857,325.95,319.2457142857143,328.6485714285714,315.7942857142857,,321.616,312.452,305.938,281.2266666666667,321.55,327.30571428571426,331.09142857142854,347.21857142857147,343.63714285714286,342.2025,,L8
2023-08-31 21:54:04+00:00,319.8666666666666,,,,,,273.6066666666666,323.77,319.736,,321.56399999999996,297.405,322.08500000000004,323.53,,,,,,,,327.26,305.36,270.19714285714286,308.5014285714286,306.42,309.00142857142856,316.6328571428572,328.26714285714286,323.56857142857143,319.3333333333333,319.5642857142857,329.2814285714286,315.2728571428571,,323.41600000000005,313.5,306.0525,301.54,321.5357142857143,328.3666666666666,332.7357142857143,348.00428571428574,344.39285714285705,343.68,,L8
2023-09-16 21:53:44+00:00,317.33666666666664,306.2,,297.35,301.51,,274.385,323.77,319.824,,321.512,297.605,323.98,,,,,,,349.65,340.73,321.56,299.65,270.3414285714286,307.95,305.4271428571428,308.62,316.4942857142857,328.09000000000003,323.5628571428571,319.2342857142857,319.5457142857143,329.2242857142857,314.85714285714283,335.47,323.092,313.526,303.77666666666664,307.71500000000003,322.1585714285714,327.6433333333334,332.76142857142855,348.0371428571429,344.77428571428567,343.415,,L8
2023-10-18 21:53:49+00:00,324.91999999999996,306.2,,297.35,301.51,,274.385,323.77,319.9825,,325.80600000000004,307.41,331.00333333333333,343.24,333.31,,351.33,,,349.65,340.73,321.56,299.65,277.9216666666667,311.7083333333333,307.5833333333333,311.45666666666665,320.09,331.865,327.385,317.71799999999996,323.8733333333334,333.83166666666665,319.13000000000005,335.47,328.92,318.735,312.80999999999995,326.6925,326.1433333333333,331.48400000000004,338.17,350.59666666666664,347.59999999999997,343.8533333333333,,L8
2023-11-03 21:54:16+00:00,325.68,307.635,300.0,297.98,300.16999999999996,,274.385,323.77,319.9825,,325.80600000000004,307.41,331.00333333333333,343.24,333.31,,351.33,,,349.65,340.73,321.56,299.65,276.33,309.78285714285715,306.7,310.9657142857142,319.1714285714285,330.48285714285714,326.76142857142855,316.53,322.92428571428576,331.5357142857143,318.6414285714286,335.47,325.73400000000004,317.492,312.80999999999995,326.6925,324.6771428571428,329.7766666666667,336.45,349.29285714285714,346.4842857142857,343.135,,L8
2023-11-11 21:54:15+00:00,325.68,307.635,300.0,297.98,300.16999999999996,,274.385,323.77,319.9825,,328.8066666666667,313.1125,334.88750000000005,343.63,333.56,,352.89,,,349.65,340.73,321.56,299.65,281.3771428571428,312.53142857142853,309.4214285714285,313.36571428571426,322.1542857142857,333.24000000000007,329.79857142857145,312.67199999999997,326.38142857142856,334.28285714285715,322.1685714285714,335.47,329.92600000000004,320.706,327.25,328.3666666666666,325.20166666666665,329.596,336.29333333333335,349.185,345.91333333333336,342.4066666666667,,L9
2023-11-27 21:53:59+00:00,326.55,307.635,301.345,299.1266666666667,300.6766666666667,271.61,274.952,323.5,320.336,331.24,328.0057142857143,312.156,333.092,343.63,333.56,,352.89,,,349.65,340.73,322.47,299.28499999999997,279.955,311.68,309.195,313.36,321.615,332.1175,329.05625,315.2716666666667,325.69625,332.75,322.00124999999997,325.095,327.46833333333336,319.7083333333333,319.38,325.625,324.7485714285714,328.7133333333333,335.34999999999997,348.5942857142857,345.6771428571428,342.4066666666667,,L9
2023-12-13 21:54:22+00:00,326.55,307.635,301.345,299.1266666666667,300.6766666666667,271.61,274.952,323.5,320.336,331.24,329.84250000000003,315.0933333333333,335.0166666666667,342.9866666666667,332.3833333333333,,352.09666666666664,358.95,,349.65,340.73,322.47,310.8633333333333,282.75111111111113,313.7077777777778,309.195,315.05555555555554,323.4533333333333,333.60333333333335,330.3666666666667,315.2716666666667,327.4533333333333,334.33,324.3944444444444,325.095,329.0957142857143,321.05285714285714,320.8425,325.625,324.7485714285714,328.7133333333333,335.34999999999997,348.5942857142857,345.6771428571428,342.4066666666667,,L9
2024-02-07 21:54:10+00:00,326.798,307.21,300.7133333333333,298.615,300.955,271.61,275.91,323.6666666666667,320.5925,331.025,331.52714285714285,317.1266666666666,334.7283333333333,336.15,332.3833333333333,,352.09666666666664,358.95,,349.65,340.73,322.47,310.8633333333333,282.3625,313.9425,310.46571428571434,315.86375,323.71875,332.63875,329.90875,310.9375,327.9075,333.0225,327.515,325.095,327.85125000000005,319.8025,318.596,324.024,318.87999999999994,327.106,333.56,347.135,345.20666666666665,341.7925,,L8
2024-02-15 21:54:18+00:00,329.2733333333333,307.21,300.7133333333333,298.615,300.955,298.17,275.91,323.6666666666667,325.012,337.25333333333333,332.59749999999997,318.86999999999995,336.1542857142857,336.364,329.755,,351.5375,359.15,,349.65,349.42,322.47,316.4075,284.3677777777778,315.95444444444445,313.7075,317.59666666666664,325.2266666666667,333.6244444444444,331.2966666666667,319.188,329.3933333333333,334.78777777777776,329.4911111111111,325.095,329.4588888888889,320.86777777777775,320.09666666666664,326.46166666666664,322.2471428571428,329.85833333333335,336.2142857142857,349.27000000000004,347.69571428571425,341.7925,,L9
2024-02-23 21:53:43+00:00,331.2342857142857,307.21,300.7133333333333,298.615,300.955,306.35333333333335,275.91,323.6666666666667,328.0933333333333,340.645,334.0,320.3725,337.23875,336.81666666666666,327.75,,350.818,358.41,,349.65,349.42,322.47,319.558,286.13100000000003,317.496,316.40777777777777,319.284,326.34299999999996,334.53200000000004,332.363,324.3183333333333,330.634,336.101,331.07399999999996,325.095,330.567,321.592,321.15714285714284,328.0,324.8375,332.0214285714286,337.95,350.74375000000003,349.35249999999996,341.7925,,L8
2024-03-26 21:53:40+00:00,333.76,307.71500000000003,300.7133333333333,299.0366666666667,300.77,306.35333333333335,277.22,323.615,332.27,340.645,337.37,323.17142857142863,339.3371428571428,336.81666666666666,327.75,,350.818,358.41,,,358.11,323.38,326.03599999999994,291.6677777777778,322.81444444444446,322.43125,324.37111111111113,329.7711111111111,337.2688888888889,335.72999999999996,335.255,334.2877777777778,339.3522222222222,335.81333333333333,314.72,333.26222222222225,323.99555555555554,321.8825,329.406,327.50714285714287,334.83857142857147,339.43833333333333,353.1357142857143,351.58,340.46500000000003,,L8
2024-04-27 21:53:04+00:00,333.76,307.71500000000003,300.7133333333333,299.0366666666667,300.77,303.73,277.27,322.96,329.354,338.462,336.3016666666667,322.53000000000003,338.385,335.53200000000004,326.36,,350.69,358.41,,,358.11,323.38,326.03599999999994,288.69888888888886,320.45444444444445,320.49375,323.1388888888889,327.64000000000004,334.99111111111114,333.5577777777778,335.255,331.06444444444446,336.2944444444444,332.19777777777773,314.72,330.7277777777778,322.6677777777778,321.21,327.26200000000006,325.795,332.9785714285714,337.065,351.61857142857144,350.36999999999995,340.46500000000003,,L8
2024-05-05 21:53:40+00:00,335.4,306.36,301.07,299.25,301.74,303.73,277.27,322.96,329.354,338.462,337.14142857142855,323.6171428571428,339.5957142857143,337.0516666666667,326.826,,350.69,358.41,,,358.11,323.38,327.4916666666666,294.1033333333333,324.8155555555556,325.06874999999997,326.1222222222222,330.71777777777777,338.07666666666665,336.15,343.47666666666663,334.13,340.3377777777778,335.83888888888885,314.72,332.945,325.1366666666666,322.7075,327.26200000000006,331.05833333333334,336.6457142857143,341.99666666666667,353.31,352.486,339.95,,L9
2024-05-29 21:53:06+00:00,337.47999999999996,306.36,299.45,297.08,301.79,314.43666666666667,277.32,322.825,331.255,340.2675,338.596,325.3539999999999,340.944,335.658,325.08000000000004,,349.43666666666667,358.41,,,358.11,,333.206,293.595,324.7025,324.2285714285714,325.45124999999996,329.48249999999996,336.2425,334.54375,351.08,330.1525,338.9325,333.80625000000003,,331.9871428571428,324.29875,316.54,329.03200000000004,331.46000000000004,337.35571428571427,343.645,354.09666666666664,354.188,339.95,,L8
2024-07-24 21:53:29+00:00,337.47999999999996,306.36,299.45,297.08,301.79,305.33750000000003,279.77,319.29,328.454,337.404,333.692,320.106,340.02,334.1475,323.43,,348.9,358.14,,,358.11,,333.0025,290.14125,322.15500000000003,320.965,323.10125,326.90375,333.17125,332.73499999999996,344.3833333333334,326.94500000000005,336.805,330.45875,,330.1671428571429,322.80125,307.7842857142858,328.755,330.9871428571428,335.16125,343.03999999999996,353.62,354.188,339.95,,L9
2024-09-02 21:53:32+00:00,316.69,303.1,296.65,,288.05,289.42333333333335,280.8533333333333,315.9433333333333,317.37000000000006,328.38000000000005,326.62999999999994,316.84000000000003,346.86,344.65,328.69,,,,,,,,333.405,287.8016666666667,319.68666666666667,314.3483333333333,319.16,323.79,329.795,330.40500000000003,329.385,321.90833333333336,333.2816666666667,326.4316666666667,,326.11199999999997,321.51666666666665,292.63800000000003,326.3433333333333,335.26249999999993,332.2383333333333,340.846,351.12800000000004,351.25,,,L8
2024-09-10 21:53:52+00:00,316.69,303.1,296.65,,288.05,289.42333333333335,280.8533333333333,315.9433333333333,317.37000000000006,328.38000000000005,330.065,320.1433333333334,344.32,342.73,320.895,,,,,,,,332.0733333333333,287.8016666666667,319.68666666666667,315.7057142857143,319.16,326.11285714285714,331.71,332.3014285714286,329.385,324.5942857142857,335.90142857142854,329.5028571428571,,329.32,323.0657142857143,299.43,326.3433333333333,335.26249999999993,332.2383333333333,340.846,351.12800000000004,351.25,,,L9
2024-10-04 21:53:56+00:00,320.71000000000004,303.1,298.25,,287.525,293.95500000000004,282.0675,317.0775,317.8025,328.7975,328.09,316.9175,344.32,342.73,320.895,,,,,,,328.44,320.87666666666667,282.8966666666667,313.12833333333333,311.07714285714286,314.75333333333333,323.5357142857143,328.7285714285714,329.54714285714283,328.23,321.00428571428574,331.77571428571434,325.4357142857143,336.61,324.62166666666667,320.9428571428571,294.48833333333334,324.46500000000003,330.8225,329.4016666666667,339.55,348.33799999999997,350.90333333333336,344.56,,L8
2024-10-12 21:54:03+00:00,320.71000000000004,303.1,298.25,,287.525,293.95500000000004,282.0675,317.0775,317.8025,328.7975,330.25333333333333,319.29200000000003,344.8533333333333,342.0333333333333,316.4433333333333,,349.59,,,,,328.44,322.725,286.18,316.42857142857144,314.31375,315.7642857142857,325.45625,330.655,331.17625,328.23,323.48,333.6375,327.805,336.61,326.6471428571428,321.97375,299.02714285714285,324.46500000000003,330.8225,329.4016666666667,339.55,348.33799999999997,350.90333333333336,344.56,,L9
2024-12-23 21:54:07+00:00,320.71000000000004,303.1,298.25,,287.525,293.32000000000005,283.65000000000003,315.55333333333334,322.53000000000003,328.4866666666667,329.4433333333333,319.7,343.87999999999994,339.81666666666666,313.4166666666667,,348.69,351.66,,,,328.44,322.0025,288.938,317.60200000000003,316.8833333333334,313.716,328.54,331.875,333.885,334.005,328.96000000000004,336.9066666666667,330.45666666666665,336.61,331.675,323.30333333333334,303.87833333333333,328.69666666666666,331.1066666666666,328.525,339.8225,350.9375,350.21,344.56,,L8
2025-02-09 21:54:06+00:00,320.71000000000004,303.1,298.25,,287.525,300.96000000000004,284.365,317.21999999999997,328.315,329.755,332.98833333333334,325.71,344.2725,339.4525,314.425,,347.96999999999997,352.73,356.76,,,338.655,323.636,294.178,322.156,322.1566666666667,317.90999999999997,331.50666666666666,335.17833333333334,336.33666666666664,338.775,333.1166666666667,339.7383333333333,334.1666666666667,336.61,333.91333333333336,325.31666666666666,314.4083333333333,329.36,336.03333333333336,334.475,343.0475,352.94,355.595,348.185,,L8
2025-02-25 21:53:55+00:00,320.71000000000004,303.1,298.25,,287.525,300.96000000000004,297.34999999999997,317.21999999999997,330.45,329.755,334.34000000000003,326.80833333333334,345.212,340.29,314.36,,348.0375,352.62000000000006,356.76,,,338.655,325.2766666666667,297.1333333333333,323.835,323.27,320.53,334.0414285714286,335.9157142857143,337.21,341.412,334.32000000000005,341.22285714285715,335.6771428571428,347.20000000000005,334.88142857142856,325.98857142857145,316.32857142857137,329.36,337.21500000000003,336.35200000000003,345.11,354.452,357.26,348.185,,L8
2025-03-13 21:53:52+00:00,332.915,,299.85,,287.0,307.55,308.86333333333334,320.48,333.77,330.05,334.5133333333333,324.93833333333333,343.64,337.696,311.056,,345.78000000000003,352.62000000000006,356.76,,,338.655,325.71,302.1666666666667,327.6366666666667,328.0916666666667,323.7966666666667,335.6983333333333,338.72499999999997,339.55833333333334,346.32399999999996,337.18333333333334,344.06333333333333,337.5233333333333,347.20000000000005,336.58166666666665,327.34333333333336,322.51666666666665,329.36,337.21500000000003,340.09399999999994,347.68,356.3275,357.26,348.185,,L8
2025-03-21 21:53:32+00:00,331.7066666666667,306.11,300.82500000000005,302.72,287.775,295.055,303.28,317.95500000000004,330.764,329.275,332.09285714285716,322.05428571428575,340.76666666666665,334.66,311.056,,345.78000000000003,352.62000000000006,356.76,,,338.655,325.71,298.3171428571428,324.4557142857143,325.19714285714286,321.9142857142857,332.43857142857144,336.14,337.4142857142857,342.25666666666666,334.3542857142857,341.4685714285714,334.92571428571426,347.20000000000005,334.2785714285714,325.52000000000004,320.90000000000003,327.9866666666667,334.52200000000005,337.6233333333333,345.06,354.198,354.945,343.97333333333336,,L9
2025-05-16 21:53:29+00:00,335.19500000000005,306.11,301.8,302.72,288.55,295.105,300.86,320.65999999999997,326.28200000000004,327.94,330.1166666666666,321.3933333333334,332.04333333333335,333.464,311.935,,344.82750000000004,352.62000000000006,356.76,,,348.87,331.885,298.08166666666665,323.50500000000005,323.49666666666667,322.255,331.7966666666667,335.6766666666667,337.2316666666666,344.50499999999994,333.87500000000006,341.77,334.6166666666667,357.79,335.77166666666665,325.33,322.43,330.3233333333333,335.01599999999996,337.11833333333334,341.308,354.602,355.6675,343.68000000000006,,L8
2025-06-01 21:53:32+00:00,335.19500000000005,306.11,301.8,302.72,288.55,295.105,300.86,320.65999999999997,326.28200000000004,327.94,330.1166666666666,321.3933333333334,332.04333333333335,333.464,311.935,,344.82750000000004,352.62000000000006,356.76,,,336.145,326.342,296.0357142857143,321.68,321.11428571428576,320.56857142857143,330.0814285714286,334.65999999999997,335.9942857142857,343.8128571428571,331.81857142857143,340.07714285714286,333.0028571428571,349.53499999999997,334.4657142857142,324.17999999999995,321.0142857142857,329.235,333.1766666666667,335.2757142857143,340.4716666666667,353.83,355.202,343.68000000000006,,L8
2025-06-09 21:53:09+00:00,335.19500000000005,306.11,301.8,302.72,288.55,295.105,300.86,320.65999999999997,326.28200000000004,327.94,331.59999999999997,322.64285714285717,332.04333333333335,335.52,312.538,,347.47400000000005,352.62000000000006,356.76,,,336.145,328.35499999999996,299.43375000000003,323.63,322.82375,322.86375,332.405,337.22625,337.4325,343.8128571428571,334.40500000000003,342.27375,333.0028571428571,349.53499999999997,334.4657142857142,326.62874999999997,323.7825,329.235,333.1766666666667,337.60625,343.3514285714286,353.83,355.202,343.68000000000006,,L9
2025-07-03 21:53:50+00:00,335.19500000000005,306.11,301.8,302.72,288.55,295.105,300.86,320.65999999999997,323.7025,327.94,333.7085714285714,323.78142857142853,329.66400000000004,337.85999999999996,315.63,,347.395,353.1,356.76,,,336.145,329.7083333333333,300.72,324.63750000000005,322.8675,325.51875,333.62375,338.45875,338.47999999999996,345.86428571428576,335.06,343.11,335.8514285714286,349.53499999999997,333.03,326.07714285714286,325.39375,325.68333333333334,331.426,338.5325,344.57000000000005,352.71,355.202,343.68000000000006,,L8
2025-08-12 21:54:07+00:00,335.19500000000005,306.11,301.8,302.72,288.55,295.105,300.86,320.65999999999997,318.14000000000004,327.94,332.75166666666667,322.14666666666665,325.71750000000003,337.76,315.175,,347.6833333333334,352.4,,,,323.42,329.616,297.22625000000005,321.55625,319.40875,322.77,330.89,336.7525,335.8175,337.07428571428574,331.52,340.31,333.4385714285714,349.53499999999997,329.65166666666664,322.7257142857143,318.74875000000003,325.805,327.48199999999997,335.94874999999996,341.84285714285716,350.42600000000004,352.962,335.55,335.7,L9
2025-08-28 21:53:47+00:00,329.43333333333334,299.365,301.8,295.24,287.295,295.105,290.52750000000003,320.65999999999997,312.09333333333336,329.26,329.275,318.66333333333336,312.21500000000003,334.146,315.5333333333333,,347.40500000000003,,,,,323.42,328.65,292.85875,318.85625,316.18,320.01874999999995,326.59125,334.73625,333.34,333.68857142857144,328.51,337.25125,329.8942857142857,341.28,327.03833333333336,320.44714285714286,314.4125,325.805,324.1625,333.31375,339.0228571428571,347.77000000000004,351.055,335.55,335.7,L9
