dates,satname,nzd0292-0000,nzd0292-0001,nzd0292-0002,nzd0292-0003,nzd0292-0004,nzd0292-0031,nzd0292-0032,nzd0292-0033,nzd0292-0005,nzd0292-0006,nzd0292-0007,nzd0292-0008,nzd0292-0009,nzd0292-0010,nzd0292-0012,nzd0292-0013,nzd0292-0014,nzd0292-0015,nzd0292-0044,nzd0292-0045,nzd0292-0046,nzd0292-0047,nzd0292-0048,nzd0292-0036,nzd0292-0037,nzd0292-0038,nzd0292-0039,nzd0292-0017,nzd0292-0018,nzd0292-0019,nzd0292-0042,nzd0292-0043,nzd0292-0016,nzd0292-0020,nzd0292-0021,nzd0292-0022,nzd0292-0023,nzd0292-0024,nzd0292-0025,nzd0292-0026,nzd0292-0027,nzd0292-0028,nzd0292-0030,nzd0292-0040,nzd0292-0041,nzd0292-0011,nzd0292-0029,nzd0292-0034,nzd0292-0035
2022-10-21 22:07:17.454000,L9,,,,,,,,,,,,,,,,,,,268.40,284.40,310.35,332.66,305.55,,,,261.63,,,,263.80,260.69,,,,,,,,,,,,268.59,259.24,,,,
2022-11-14 22:06:59.140000,L8,,,,,,,,,,,,,,,,,,,261.64,274.01,300.33,306.95,262.82,,,,,,,,246.52,241.82,,,,,,,,,,,,,,,,,
2022-11-22 22:07:17.676000,L9,,,,,,,,,,,,,,,,,,,241.03,255.59,275.29,269.79,310.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 22:06:50.044000,L9,,,,,,260.11,249.01,236.94,,,,,,,,,,,266.59,278.30,356.67,302.59,303.53,,,,264.46,,,,266.77,262.86,,,,,,,,,,,,271.61,267.22,,,280.14,
2022-12-24 22:07:14.003000,L9,,,,,,259.84,249.19,236.65,,,,,,,,,,,266.05,277.92,357.10,302.57,303.39,289.87,,,264.38,,,,266.80,262.61,,,,,,,,,,,,271.48,266.41,,,212.86,214.44
2023-01-01 22:07:15.088000,L8,,,,,,,,,,,,,,,,,,,277.60,300.86,330.30,337.94,313.94,,,,265.78,,,,265.77,263.08,,,,,,,,,,,,274.39,277.50,,,,
2023-01-17 22:06:42.340000,L8,,,,,,,,,,,,,,,,,,,255.89,268.77,291.43,302.15,258.39,,,,,,,,243.17,240.24,,,,,,,,,,,,,,,,,
2023-01-17 22:07:06.294000,L8,,,,,,,,,,,,,,,,,,,258.73,270.97,294.37,305.23,261.73,,,,,,,,246.14,248.89,,,,,,,,,,,,,,,,,
2023-02-10 22:07:20.353000,L9,,,,,,,,,,,,,,,,,,,278.80,294.16,316.28,335.67,326.67,,,247.96,273.13,,,,271.12,272.79,,,,,,,,,,,,272.58,277.13,,,,
2023-02-18 22:06:37.945000,L8,,,,,,,,,,,,,,,,,,,261.65,275.25,290.21,302.94,295.11,,,,,,,,247.92,244.36,,,,,,,,,,,,,,,,,
2023-02-18 22:07:01.900000,L8,,,,,,,,,,,,,,,,,,,260.43,273.95,288.70,301.23,293.11,,,,,,,,246.89,241.36,,,,,,,,,,,,,,,,,
2023-03-06 22:06:26.184000,L8,,,,,,,,,,,,,,,,,,,255.05,269.28,295.79,306.54,291.73,,,,,,,,252.66,243.11,,,,,,,,,,,,,257.77,,,,
2023-03-06 22:06:50.147000,L8,,,,,,,,,,,,,,,,,,,253.39,267.96,294.33,304.59,273.55,,,,,,,,,241.36,,,,,,,,,,,,,,,,,
2023-03-22 22:06:16.808000,L8,,,,,,,,,,,,,,,,,,,257.90,267.27,285.45,302.84,294.03,,,,,,,,255.25,259.67,,,,,,,,,,,,,,,,,
2023-03-22 22:06:40.759000,L8,,,,,,,,,,,,,,,,,,,255.13,264.92,283.31,299.87,292.16,,,,,,,,252.44,256.50,,,,,,,,,,,,,,,,,
2023-03-30 22:06:23.236000,L9,,,,,,,,,,,,,,,,,,,265.27,279.65,309.60,311.20,304.00,,,,,,,,251.36,249.61,,,,,,,,,,,,,,,,,
2023-03-30 22:06:47.199000,L9,,,,,,,,,,,,,,,,,,,266.53,280.50,310.80,327.96,305.38,,,,,,,,252.21,250.76,,,,,,,,,,,,,,,,,
2023-04-07 22:06:28.171000,L8,,,,,,,,,,,,,,,,,,,262.39,277.53,295.37,307.41,302.31,,,,,,,,255.26,254.01,,,,,,,,,,,,,259.64,,,,
2023-04-15 22:06:16.894000,L9,,,,,,,,,,,,,,,,,,,264.57,277.13,304.96,315.43,303.00,,,,,,,,251.31,253.89,,,,,,,,,,,,,253.79,,,,
2023-06-02 22:05:53.830000,L9,,,,,,,,,,,,,,,,,,,258.99,269.33,282.42,299.59,295.66,,,,,,,,253.41,256.39,,,,,,,,,,,,271.12,257.85,,,,
2023-06-09 22:12:00.823000,L9,,,287.10,265.05,267.55,,,,227.58,200.70,,,,,,,,,,240.49,292.18,340.36,332.19,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-10 22:06:15.787000,L8,,,,,,,,,,,,,,,,,,,257.34,271.34,292.79,303.91,296.59,,,,,,,,248.22,239.75,,,,,,,,,,,,,,,,,
2023-08-29 22:06:26.093000,L8,,,,,,,,,,,,,,,,,,,253.63,271.21,283.28,303.10,293.01,,,,,,,,248.69,240.29,,,,,,,,,,,,,,,,,
2023-08-29 22:06:50.051000,L8,,,,,,,,,,,,,,,,,,,256.77,274.27,286.64,306.21,272.37,,,,,,,,251.72,244.25,,,,,,,,,,,,266.59,261.65,,,,
2023-10-08 22:06:34.267000,L9,,,,,,,,,,,,,,,,,,,271.38,285.45,313.73,333.17,306.27,,,,,,,,254.16,256.97,,,,,,,,,,,,261.75,257.71,,,,
2023-11-09 22:06:36.795000,L9,,,,,,,,,,,,,,,,,,,266.40,267.93,304.81,317.09,269.73,,,,,,,,,244.34,,,,,,,,,,,,,,,,,
2023-11-09 22:07:00.758000,L9,,,,,,,,,,,,,,,,,,,269.27,277.07,306.81,322.86,279.95,,,,,,,,251.66,251.14,,,,,,,,,,,,,,,,,
2023-11-25 22:06:44.562000,L9,,,,,,,,,,,,,,,,,,,259.95,271.80,297.16,306.31,302.82,,,,,,,,255.14,250.76,,,,,,,,,,,,,259.36,,,,
2023-11-25 22:07:08.521000,L9,,,,,,,,,,,,,,,,,,,256.91,268.99,294.62,303.69,295.94,,,,,,,,251.54,247.11,,,,,,,,,,,,,256.49,,,,
2024-02-29 22:06:35.434000,L9,,,,,,,,,,,,,,,,,,,259.55,267.81,293.24,375.83,,,,,,,,,244.82,245.90,,,,,,,,,,,,,,,,,
2024-02-29 22:06:59.389000,L9,,,,,,,,,,,,,,,,,,,259.80,268.05,293.33,357.92,327.99,,,,,,,,243.22,245.14,,,,,,,,,,,,,,,,,
2024-03-16 22:06:59.445000,L9,,,,,,,,,,,,,,,,,,,265.63,270.59,297.62,306.87,294.92,,,,,,,,247.55,246.77,,,,,,,,,,,,,,,,,
2024-03-24 22:06:06.022000,L8,,,,,,,,,,,,,,,,,,,262.32,269.37,297.61,305.00,295.96,,,,,,,,250.81,256.09,,,,,,,,,,,,,,,,,
2024-06-04 22:05:47.886000,L9,,,,,,,,,,,,,,,,,,,262.28,269.04,291.85,304.82,299.56,,,,,,,,251.48,250.03,,,,,,,,,,,,,,,,,
2024-06-04 22:06:11.845000,L9,,,,,,,,,,,,,,,,,,,262.52,268.99,291.85,304.85,299.70,,,,,,,,251.61,250.67,,,,,,,,,,,,,,,,,
2024-06-20 22:05:30.931000,L9,,,,,,,,,,,,,,,,,,,261.36,261.70,304.90,303.56,299.51,,,,,,,,248.29,239.54,,,,,,,,,,,,,,,,,
2024-06-20 22:05:54.886000,L9,,,,,,,,,,,,,,,,,,,259.00,258.51,300.87,301.48,297.67,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06 22:06:08.955000,L9,,,,,,,,,,,,,,,,,,,257.28,265.19,289.38,300.40,293.41,,,,,,,,256.91,244.92,,,,,,,,,,,,,,,,,
2024-08-31 22:06:15.369000,L8,,,,,,,,,,,,,,,,,,,268.52,272.22,295.09,301.86,298.84,,,,257.76,,,,260.57,259.45,,,,,,,,,,,,269.97,266.34,,,,
2024-09-24 22:06:13.437000,L9,,,,,,265.69,272.80,,,,,,,,,,,,289.85,306.42,342.81,,,,,,,,,,292.56,284.65,,,,,,,,,,290.79,267.77,,301.58,,282.09,,
2024-09-24 22:06:37.396000,L9,,,,,,,,,,,,,,,,,,,,,290.41,299.72,256.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10 22:06:22.341000,L9,,,,,,,,,,,,,,,,,,,256.45,244.51,302.96,297.01,260.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-10 22:06:46.295000,L9,,,,,,,,,,,,,,,,,,,255.29,241.77,302.83,296.13,263.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-18 22:06:54.714000,L8,,,,,,,,,,,,,,,,,,,260.79,258.48,304.83,352.08,299.56,,,,,,,,246.70,245.65,,,,,,,,,,,,,,,,,
2024-11-10 22:12:37.584000,L8,,,391.27,335.20,360.91,,,,,,,,,,,,,,,,,,,348.21,309.24,307.21,283.69,,,,,,,,,,,,,,,,,,,,,,
2024-11-11 22:06:51.601000,L9,,,,,,,,,,,,,,,,,,,265.56,248.85,307.75,310.94,292.47,,,,,,,,244.00,243.30,,,,,,,,,,,,,,,,,
2024-12-05 22:06:33.321000,L8,,,,,,,,,,,,,,,,,,,264.31,262.41,305.47,309.65,293.99,,,,,,,,253.07,252.69,,,,,,,,,,,,265.96,254.73,,,,
2025-01-06 22:06:30.529000,L8,,,,,,,,,,,,,,,,,,,264.52,264.54,315.64,333.05,304.58,,,,,,,,256.11,259.48,,,,,,,,,,,,268.36,262.10,,,,
2025-01-06 22:06:54.484000,L8,,,,,,,,,,,,,,,,,,,262.03,260.13,310.89,323.65,302.07,,,,,,,,254.18,257.50,,,,,,,,,,,,265.87,259.73,,,,
2025-02-07 22:06:29.219000,L8,,,,,,,,,,,,,,,,,,,,,281.51,297.95,287.20,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-07 22:06:53.169000,L8,,,,,,,,,,,,,,,,,,,,,283.78,299.86,292.14,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-23 22:06:43.406000,L8,,,,,,,,,,,,,,,,,,,,,288.42,303.74,293.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04 22:06:15.881000,L9,,,,,,,,,,,,,,,,,,,,,288.20,299.15,287.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-04 22:06:39.840000,L9,,,,,,,,,,,,,,,,,,,,,290.52,301.11,292.67,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28 22:05:51.078000,L8,,,,,,,,,,,,,,,,,,,259.58,260.57,278.13,291.08,286.48,,,,,,,,254.63,255.27,,,,,,,,,,,,,256.54,,,,
2025-05-05 22:12:00.544000,L8,,,,,,,,,,,,,,,,,,,,,276.87,320.39,326.38,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-10 22:06:28.221000,L9,,,,,,,,,,,,,,,,,,,260.01,264.50,290.56,299.54,302.28,,,,,,,,249.12,255.52,,,,,,,,,,,,,,,,,
2025-08-26 22:06:33.318000,L9,,,,,,,,,,,,,,,,,,,,,283.53,306.32,297.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:06:39.287000,L8,,,,,,,,,,,,,,,,,,,,,293.09,303.64,293.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-19 22:07:03.245000,L8,,,,,,,,,,,,,,,,,,,,,291.91,302.97,284.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-21 22:06:39.309000,L8,,,,,,,,,,,,,,,,,,,255.94,265.55,281.63,300.15,296.69,,,,,,,,,256.19,,,,,,,,,,,,,,,,,
2025-11-14 22:06:48.423000,L9,,,,,,,,,,,,,,,,,,,272.31,263.37,313.16,327.36,307.61,,,,,,,,259.20,271.45,,,,,,,,,,,,269.18,265.17,,,,
2025-11-14 22:07:12.381000,L9,,,,,,,,,,,,,,,,,,,272.89,264.09,313.59,328.05,308.07,,,,,,,,259.88,271.57,,,,,,,,,,,,269.52,265.67,,,,
