dates,satname,nzd0156-0000,nzd0156-0001,nzd0156-0002,nzd0156-0003,nzd0156-0004,nzd0156-0005,nzd0156-0006,nzd0156-0007,nzd0156-0008,nzd0156-0009,nzd0156-0010,nzd0156-0011,nzd0156-0012,nzd0156-0013,nzd0156-0014,nzd0156-0015,nzd0156-0016,nzd0156-0020,nzd0156-0021,nzd0156-0022,nzd0156-0023,nzd0156-0024,nzd0156-0025,nzd0156-0026,nzd0156-0027,nzd0156-0028,nzd0156-0029,nzd0156-0030,nzd0156-0031,nzd0156-0032,nzd0156-0033,nzd0156-0034,nzd0156-0035,nzd0156-0036,nzd0156-0037,nzd0156-0038,nzd0156-0039,nzd0156-0040,nzd0156-0041,nzd0156-0042,nzd0156-0043,nzd0156-0044,nzd0156-0046,nzd0156-0047,nzd0156-0048,nzd0156-0018,nzd0156-0019,nzd0156-0017,nzd0156-0045
2006-07-13 21:58:38.362000,L5,307.20,271.34,270.67,267.88,247.69,264.43,251.10,262.91,258.51,260.85,267.09,267.29,267.20,265.57,257.94,,237.13,283.48,270.32,263.86,258.39,265.60,266.07,,,,,,,,,,,,,,,,,,,,,,,264.35,281.28,248.05,
2006-11-27 21:54:23.315000,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.00,267.70,269.01,274.85,292.60,316.58,,,,258.59
2006-12-13 21:54:31.554000,L5,348.50,311.83,292.93,297.52,276.65,291.72,285.62,294.71,281.52,292.91,300.69,301.16,304.71,293.96,292.90,284.74,278.25,299.38,308.88,305.80,284.93,292.80,293.00,293.85,299.54,297.38,300.26,284.11,259.35,261.89,287.32,288.41,287.96,283.86,286.01,279.17,278.94,285.31,282.02,275.57,269.68,263.81,260.87,278.86,291.43,286.80,298.20,280.30,256.99
2007-01-05 22:00:28.480000,L5,358.69,331.11,329.70,339.09,332.98,337.67,345.34,344.64,336.64,338.10,341.92,339.79,335.93,335.07,330.79,326.82,330.63,326.53,330.78,328.96,326.29,328.42,329.79,330.93,329.61,335.89,334.76,329.83,331.26,331.31,312.21,308.82,306.76,303.04,304.92,291.29,297.33,298.07,296.53,297.97,304.26,293.12,294.86,299.47,318.27,329.94,331.07,335.97,276.91
2007-01-30 21:54:48.635000,L5,,,,,,,,,,,,,,,,289.86,277.89,309.23,305.45,,,,,,,,,266.60,267.74,292.87,300.32,300.33,292.82,306.74,295.97,277.02,282.66,292.59,286.24,285.47,272.04,268.26,268.66,281.03,297.91,292.34,304.92,288.50,263.42
2007-09-18 21:58:42.182000,L5,,326.77,321.84,322.73,315.24,337.13,336.37,328.42,319.25,318.96,324.52,322.90,326.07,319.33,321.43,326.89,328.50,321.99,326.60,322.41,318.03,324.35,330.05,328.27,325.37,327.00,325.23,320.39,307.56,311.81,309.39,301.82,307.96,306.97,302.03,293.88,291.73,298.59,299.21,298.63,286.41,282.27,279.98,294.01,299.49,331.00,324.16,332.81,278.36
2008-12-25 21:50:10.387000,L5,358.18,314.28,311.49,303.48,287.15,295.79,289.57,294.73,283.13,290.79,306.41,304.69,311.23,305.85,306.82,298.80,289.44,310.23,301.40,295.42,292.50,295.29,294.71,306.09,312.10,307.55,311.22,292.24,267.42,271.21,292.57,290.82,296.10,296.91,293.17,280.77,283.49,298.11,299.17,290.16,280.58,274.95,260.97,280.84,309.93,294.30,307.78,291.98,266.12
2009-12-12 21:56:13.982000,L5,355.73,311.63,307.71,307.22,289.60,300.39,290.06,299.03,285.18,294.92,302.95,302.03,308.58,302.24,304.87,296.95,286.72,311.70,302.87,299.00,292.80,300.18,299.14,304.53,309.44,306.15,311.34,292.39,267.49,267.95,296.31,287.84,290.45,280.30,289.50,278.57,281.96,296.84,290.24,292.14,280.45,273.93,271.26,306.41,307.53,297.21,313.23,293.65,265.82
2010-01-13 21:56:25.416000,L5,348.04,309.49,304.86,310.39,290.82,303.41,294.12,300.31,284.34,298.65,301.06,301.83,303.21,301.89,301.02,292.01,287.32,315.75,305.46,299.93,293.78,304.13,302.51,300.11,308.90,305.38,307.38,290.96,264.36,276.87,296.73,298.49,291.65,297.66,292.42,283.29,287.26,290.35,288.66,286.98,281.00,271.31,268.72,283.56,299.44,297.85,310.58,293.77,264.48
2010-10-28 21:55:27.339000,L5,314.99,280.90,273.85,280.13,256.41,271.06,251.81,268.44,256.35,263.15,270.93,271.34,276.83,270.80,261.26,262.77,251.60,287.14,277.85,266.43,258.92,,,,,,,,,,,,,,,,,,,,,,,,,272.30,285.30,259.12,
2010-11-13 21:55:25.438000,L5,338.35,297.31,303.35,305.11,284.55,296.65,284.03,293.22,278.09,283.42,294.47,292.33,296.34,290.90,287.75,286.28,283.19,308.49,301.71,296.32,290.71,283.18,287.91,290.09,296.02,293.60,299.51,275.63,242.73,,,,,,,,,,,,,,,277.62,294.96,292.80,299.64,285.56,
2010-12-31 21:55:32.560000,L5,344.13,305.26,300.62,307.78,285.20,297.75,287.23,297.77,283.90,289.19,298.33,295.58,300.09,293.54,290.33,284.31,284.12,312.04,303.01,294.98,290.93,295.70,292.72,299.20,302.83,297.38,306.38,286.25,261.92,268.81,289.05,290.75,291.62,296.72,289.82,281.16,281.32,290.29,288.73,288.27,277.75,269.88,265.73,283.90,299.48,294.89,309.39,292.60,263.65
2011-02-01 21:55:35.620000,L5,355.31,310.69,305.80,306.67,280.09,294.77,285.76,294.71,279.63,292.54,305.65,305.00,307.58,304.03,303.54,294.80,285.93,311.83,298.77,292.94,289.57,296.85,297.50,301.66,313.07,304.97,310.97,295.21,267.43,276.51,293.28,302.09,292.31,295.91,291.90,282.60,283.59,289.76,286.30,282.52,278.82,264.18,291.10,283.12,296.58,295.10,307.72,285.90,268.12
2011-02-17 21:55:37.006000,L5,342.93,311.43,307.33,301.58,285.88,290.34,287.06,292.44,,279.02,300.83,300.33,302.17,290.18,288.45,286.45,276.00,,271.16,291.28,286.17,293.21,293.42,299.35,310.84,300.65,295.72,292.91,260.46,257.74,292.96,291.60,293.51,307.40,292.66,256.12,,,,287.08,279.63,265.83,267.93,289.64,290.41,,,297.20,265.78
2013-04-11 22:07:51.092000,L8,304.64,269.10,265.02,269.80,269.37,275.82,258.30,268.75,266.05,275.13,277.04,274.29,278.51,280.95,277.93,277.36,268.21,291.64,280.93,282.60,280.33,284.54,290.28,288.94,296.62,299.06,297.16,281.74,273.88,284.57,298.32,297.46,295.45,308.83,294.19,284.90,290.07,297.32,302.22,297.43,280.34,,282.09,295.47,305.40,282.12,295.74,280.48,285.71
2013-05-29 22:07:41.466000,L8,285.46,259.19,254.17,258.66,245.31,263.27,251.16,260.13,259.01,264.25,269.46,266.45,269.86,258.13,,,,279.63,271.88,270.80,267.52,267.47,275.70,273.16,282.62,289.74,282.58,224.30,,,,,,,,,,,,,,,,,,274.34,284.85,252.87,
2013-06-30 22:07:36.163000,L8,302.74,270.22,268.16,274.44,269.99,277.41,260.12,272.64,270.66,275.34,279.63,276.95,282.26,282.70,280.99,281.34,269.11,299.16,287.03,284.31,282.34,291.63,290.71,295.66,299.64,301.31,299.72,282.23,261.61,281.15,297.43,296.63,297.25,306.93,297.01,287.35,291.93,298.65,308.14,311.32,288.23,279.46,283.21,296.48,306.20,288.49,317.07,273.51,279.41
2013-06-30 22:08:00.117000,L8,301.21,269.17,266.48,272.73,268.92,276.58,259.39,271.92,269.64,274.62,278.01,275.81,281.31,281.84,279.72,280.35,267.82,297.26,285.91,283.07,280.99,289.56,290.01,292.77,297.87,300.73,299.16,281.06,260.65,280.10,296.60,295.98,296.02,306.61,296.00,286.07,291.46,298.09,307.41,310.44,287.70,279.04,282.90,295.89,305.97,287.59,310.85,271.15,278.57
2013-07-16 22:07:36.609000,L8,307.11,271.32,267.97,275.50,275.09,276.38,259.76,270.54,273.35,276.56,278.28,276.96,279.32,279.46,276.50,275.62,270.10,299.36,285.12,287.01,280.92,286.84,294.69,293.04,296.22,301.62,299.06,288.43,265.04,281.72,299.48,296.14,292.97,302.39,298.68,288.01,289.86,298.86,306.97,310.00,288.60,282.84,284.98,299.49,310.20,284.14,299.15,285.35,280.72
2013-08-17 22:08:03.120000,L8,321.47,276.83,272.29,276.98,273.78,276.33,259.41,270.34,267.39,275.52,279.43,277.89,283.11,284.16,280.95,280.64,271.28,311.16,289.14,282.62,279.83,293.74,291.20,299.34,300.58,302.20,301.17,286.31,260.47,280.89,299.83,297.50,298.09,305.80,303.11,290.07,292.80,302.40,313.72,310.49,289.98,280.59,283.83,298.28,310.97,291.21,303.04,276.05,280.16
2013-09-02 22:07:40.639000,L8,286.51,246.68,250.66,255.08,239.95,,,,249.47,256.18,262.27,259.58,263.40,255.76,,,,276.83,266.03,267.12,258.41,255.42,272.62,269.18,276.38,283.55,282.62,259.66,,,,,,,,,,,,,,,,,,271.69,282.42,243.69,
2013-09-02 22:08:04.598000,L8,309.07,269.80,268.03,269.39,263.76,270.75,255.88,266.39,262.32,271.31,274.00,272.80,278.26,279.94,274.59,276.01,264.49,297.31,282.50,279.71,276.98,283.18,284.87,291.29,293.51,298.90,296.02,281.40,250.39,275.15,296.64,296.01,293.57,300.95,292.43,284.72,290.90,298.74,303.75,303.28,283.77,276.48,278.34,295.10,307.48,284.66,298.47,268.58,271.48
2013-10-20 22:07:26.886000,L8,288.87,251.11,250.14,253.93,,,,,252.40,261.61,267.14,263.43,265.08,259.67,249.67,,,,,,,,,272.37,278.60,287.55,283.50,170.73,,,,,,,,,,,,,,,,,,,,,
2013-11-05 22:07:22.900000,L8,,350.67,315.86,320.65,328.84,335.60,312.56,316.90,311.77,311.01,352.66,341.57,362.31,355.49,321.01,324.92,327.15,321.55,309.02,317.82,308.23,316.95,365.26,344.03,,,370.92,324.55,320.12,318.78,321.49,384.61,396.35,365.95,318.00,309.54,308.12,317.76,337.59,327.16,309.04,298.64,299.59,313.75,324.10,328.96,325.79,325.44,296.25
2013-11-05 22:07:46.855000,L8,,350.39,316.59,320.91,328.82,335.82,312.66,317.17,311.96,311.08,352.99,,,,321.19,325.14,327.37,322.05,347.32,317.92,308.10,317.16,365.31,344.48,,,370.80,324.36,319.98,318.76,321.33,383.99,395.02,366.73,318.08,309.23,307.87,317.38,338.04,326.97,308.93,297.98,299.12,313.23,323.64,328.39,325.91,325.48,295.80
2013-11-21 22:07:13.797000,L8,290.42,260.89,222.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-21 22:07:37.752000,L8,321.53,303.81,274.10,271.88,270.31,285.62,266.75,275.32,284.72,302.46,327.97,375.36,319.02,292.35,309.94,281.65,273.23,298.28,288.09,286.13,286.65,306.53,315.93,303.55,297.92,,312.13,294.81,268.40,296.36,,,,,302.58,294.73,297.95,300.80,305.53,302.27,286.36,278.77,285.20,374.02,313.29,287.45,304.18,,277.25
2013-12-07 22:07:14.870000,L8,286.84,252.41,255.34,255.81,246.87,,249.87,256.61,258.78,265.13,269.76,266.88,269.71,255.92,250.42,,,275.96,270.79,272.75,269.53,266.52,277.52,277.19,284.10,290.73,287.08,256.16,228.96,,,,,,,,,,,,,,261.12,276.00,299.91,272.75,284.70,249.11,
2014-01-24 22:06:45.554000,L8,282.26,246.40,252.11,249.94,,,247.73,244.40,251.88,261.64,265.72,259.84,257.50,,,,,,266.14,268.27,269.10,262.78,275.93,273.08,279.84,285.59,283.30,192.41,,,,,,,,,,,,,,,,,,,,,
2014-01-24 22:07:09.509000,L8,306.76,267.72,269.03,267.93,264.21,279.30,261.04,264.85,264.64,275.98,276.64,274.11,279.97,278.88,275.36,274.63,265.22,290.15,280.55,281.06,278.52,280.14,286.88,287.41,292.02,298.85,296.77,280.91,255.21,276.59,298.98,294.07,292.37,300.81,291.64,288.28,289.28,296.49,302.66,299.32,286.90,280.70,283.29,296.63,307.43,283.71,295.18,289.11,275.79
2014-02-09 22:06:33.299000,L8,299.87,264.56,264.90,266.56,264.41,274.00,260.34,265.22,265.13,273.23,277.05,273.88,278.83,277.29,273.46,272.25,263.42,289.43,281.29,280.10,277.04,281.49,285.20,289.28,292.05,299.77,296.75,279.94,257.37,276.91,296.75,294.49,292.36,306.13,296.45,284.50,289.39,297.97,305.69,300.87,288.01,279.52,284.97,296.47,307.50,284.24,293.39,268.18,276.86
2014-02-09 22:06:57.254000,L8,300.75,264.82,265.46,266.91,264.08,273.46,259.22,265.28,264.28,272.71,276.49,273.12,278.41,276.68,272.82,271.44,262.56,289.17,280.40,279.56,276.51,279.28,283.41,288.71,291.50,298.41,295.00,279.07,255.95,275.86,294.84,292.86,291.50,304.35,294.10,283.70,288.01,296.34,304.35,299.13,287.05,277.73,282.60,294.88,306.46,282.57,292.67,268.27,275.89
2014-02-25 22:06:20.497000,L8,299.32,264.03,262.06,266.86,262.31,270.43,257.39,262.66,263.05,270.04,274.10,270.44,275.12,273.28,271.07,269.86,257.25,286.14,278.04,277.07,274.84,276.41,281.56,284.44,289.18,295.47,292.43,275.89,260.50,274.34,291.65,290.98,290.85,301.09,293.87,283.50,286.96,297.60,305.21,298.29,284.44,277.72,281.11,293.82,306.60,280.74,290.44,264.23,274.81
2014-02-25 22:06:44.447000,L8,307.84,308.79,315.96,330.72,270.27,278.43,261.55,266.85,265.83,274.42,277.46,274.19,279.48,278.88,278.43,277.73,269.55,317.39,314.42,281.02,277.76,286.16,287.01,301.19,295.44,300.60,297.57,281.30,264.32,276.82,300.17,297.17,296.42,304.23,300.69,286.91,290.57,301.46,309.36,301.81,287.03,279.66,283.45,296.27,308.19,321.17,321.51,285.26,278.41
2014-03-29 22:05:52.007000,L8,298.00,268.73,272.18,269.69,263.91,276.85,258.20,267.72,264.32,272.41,275.99,273.40,278.24,276.57,274.51,273.87,260.29,290.71,281.66,279.70,279.05,284.26,285.65,289.44,290.48,297.97,295.17,280.98,260.62,277.54,296.71,295.58,294.75,300.78,295.66,287.40,290.79,297.79,306.39,300.42,285.99,277.93,281.18,295.08,306.68,284.72,295.18,270.22,276.14
2014-03-29 22:06:15.961000,L8,298.78,269.27,273.09,270.73,264.89,277.83,258.66,268.41,264.77,272.99,276.28,273.87,278.70,277.38,275.43,274.71,263.18,291.42,282.21,280.23,279.82,284.77,286.25,290.10,290.94,298.39,295.51,281.57,261.14,277.81,297.09,295.95,295.21,300.68,296.44,287.91,291.25,298.16,306.88,301.09,286.26,278.12,281.49,295.47,306.84,285.30,296.10,271.39,276.75
2014-04-30 22:05:22.578000,L8,304.78,270.79,277.19,272.96,264.97,275.01,259.70,268.83,266.23,274.48,277.07,273.83,278.91,277.54,275.68,274.22,264.70,290.22,281.48,281.01,278.90,289.40,287.60,289.04,292.11,298.79,296.59,278.50,260.99,276.07,296.89,292.93,291.26,298.84,295.55,282.96,287.31,296.55,298.61,299.21,282.18,275.92,276.45,290.86,303.90,285.64,295.85,268.02,272.02
2014-04-30 22:05:46.536000,L8,288.34,258.75,259.28,259.29,247.61,252.58,251.51,260.41,259.30,264.93,267.80,264.38,268.10,255.49,249.54,,239.93,278.15,270.71,273.29,270.02,271.12,276.75,274.75,282.79,289.60,286.01,255.98,229.94,,,,,,,,,,,,,,,,,273.54,284.83,254.49,
2014-05-16 22:05:09.831000,L8,301.96,270.54,272.98,272.55,264.75,276.70,258.89,269.42,266.47,274.75,277.16,275.57,279.23,278.09,275.91,275.58,264.55,291.05,281.04,280.17,278.13,285.57,288.12,285.75,292.66,298.06,295.63,278.54,260.39,276.09,296.49,292.88,291.44,301.15,293.14,283.42,288.25,296.51,299.33,297.05,282.80,275.47,279.17,292.34,304.42,284.41,297.91,267.01,273.92
2014-06-17 22:05:20.950000,L8,,,,,,,,,,,,,,,,,,278.49,274.24,274.63,269.21,261.36,267.23,276.47,281.65,289.34,289.31,249.99,,,,,,,,,,,,,,,,,,273.82,282.72,,
2014-06-17 22:05:44.904000,L8,308.86,320.60,300.30,284.05,273.91,281.33,266.70,273.17,272.76,281.60,284.74,282.76,286.81,287.34,285.15,284.43,277.65,327.72,296.14,317.34,291.05,331.77,367.94,,328.66,310.03,312.87,302.66,278.77,290.82,303.70,302.60,303.18,312.11,310.86,296.56,299.06,309.75,312.74,322.03,295.63,284.88,367.74,,,294.05,324.18,280.80,366.31
2014-08-04 22:05:38.545000,L8,291.67,257.22,263.51,259.86,244.09,257.38,245.33,253.18,258.88,262.08,266.17,263.53,265.36,254.04,245.71,,,276.08,267.77,271.69,262.53,261.70,276.11,272.42,279.97,286.46,283.13,251.76,,,,,,,,,,,,,,,,,,272.98,284.38,245.49,
2014-08-20 22:05:42.763000,L8,290.41,255.54,257.29,258.41,,,,,249.04,258.24,263.22,260.87,260.48,252.17,,,,273.67,263.56,267.52,,253.56,273.67,268.47,275.77,283.78,280.64,,,,,,,,,,,,,,,,,,,270.35,281.21,,
2014-08-20 22:06:06.726000,L8,313.50,282.71,277.47,281.42,264.90,272.07,256.15,270.92,267.84,275.78,283.88,279.11,282.53,286.04,281.28,279.54,269.17,302.77,289.39,284.89,281.23,290.41,291.64,291.75,299.00,302.76,299.37,284.06,258.36,282.18,300.22,297.27,299.29,301.88,301.27,289.15,292.00,302.45,314.09,313.33,288.72,281.28,284.21,301.50,310.07,292.03,301.18,268.74,276.77
2014-09-05 22:05:45.914000,L8,334.58,295.84,310.27,321.44,275.04,286.07,264.84,279.71,276.69,283.87,286.82,286.58,294.82,290.49,291.00,287.38,283.66,316.49,295.87,302.86,287.01,293.22,284.38,,,,,,,,,,310.46,312.32,309.46,288.69,304.41,312.31,318.16,316.07,298.51,289.61,288.93,303.95,310.22,307.00,326.46,285.21,286.90
2014-10-07 22:05:49.968000,L8,331.44,275.35,281.99,281.73,264.52,277.87,257.65,270.65,268.41,276.88,282.34,278.89,282.51,282.04,276.64,277.81,268.46,292.85,283.49,282.74,277.79,281.18,285.32,286.55,294.91,300.62,299.07,285.55,261.18,280.04,303.09,299.48,299.72,303.87,300.77,291.25,294.22,299.94,313.62,306.25,289.34,282.11,284.00,301.88,310.82,288.10,298.88,277.86,275.97
2014-11-08 22:05:52.173000,L8,332.47,294.53,295.18,289.39,270.09,279.22,263.25,271.21,270.57,279.93,285.19,281.69,286.23,285.25,279.73,278.81,270.29,295.68,285.40,286.28,280.93,282.32,291.28,288.09,299.91,302.09,300.85,285.30,265.83,279.08,301.46,298.55,297.46,304.65,299.70,289.39,292.71,299.83,303.53,297.15,286.81,281.82,281.62,298.01,308.05,290.35,299.38,271.93,275.34
2014-11-08 22:06:16.124000,L8,332.34,291.97,294.83,288.42,268.47,278.83,262.34,270.76,269.66,278.95,284.24,280.74,285.14,283.60,278.79,278.07,268.98,293.33,284.66,285.42,278.75,280.91,290.09,287.07,298.59,301.00,299.95,283.11,263.89,277.31,300.13,296.91,295.47,302.43,298.10,287.60,290.87,298.23,301.99,294.73,285.05,280.16,279.62,295.99,306.87,289.19,298.44,270.97,272.97
2015-01-27 22:05:35.378000,L8,307.95,264.10,274.60,267.81,277.97,274.62,264.19,251.32,282.53,280.12,277.42,269.93,297.91,285.61,282.84,282.08,319.93,294.41,,,,292.90,308.90,291.84,329.37,308.12,299.97,291.21,264.72,,,,,,,297.56,297.43,307.42,313.98,308.46,293.42,285.42,284.70,302.28,311.86,302.53,297.32,286.39,279.71
2015-02-28 22:05:24.487000,L8,299.82,268.42,268.46,269.82,264.73,277.98,259.99,268.68,263.31,274.75,276.79,272.59,279.02,277.17,276.41,273.99,268.35,288.53,282.59,280.70,279.89,284.30,289.08,289.99,292.44,300.89,298.43,282.32,261.63,280.04,295.79,294.83,292.09,304.64,296.71,288.58,289.75,298.25,305.12,303.96,286.68,280.69,282.94,300.14,309.53,285.74,295.42,275.90,276.93
2015-02-28 22:05:48.437000,L8,302.21,268.93,269.30,270.76,264.56,278.20,259.35,268.89,263.20,275.01,276.73,272.20,279.04,276.76,276.40,273.89,268.91,288.15,282.39,280.48,278.83,283.22,288.35,289.34,292.57,300.21,297.81,282.02,262.04,278.63,293.30,293.28,291.25,302.60,295.07,285.66,288.61,297.39,303.86,301.80,285.71,278.29,281.31,297.17,308.28,285.04,295.08,276.64,275.58
2015-03-16 22:05:13.611000,L8,306.22,269.35,270.04,269.87,261.58,268.76,258.38,269.14,264.72,274.52,277.16,274.79,280.74,279.44,275.82,275.13,267.91,288.74,283.60,285.13,283.43,288.60,291.49,293.67,296.65,301.62,300.56,286.11,251.66,279.14,298.32,298.02,297.57,307.82,296.68,291.62,291.66,300.24,311.98,301.28,287.74,279.54,282.64,299.26,308.87,284.68,296.41,266.50,275.51
2015-04-01 22:05:01.841000,L8,,,,,,,,346.12,346.79,,,,,322.36,356.20,284.05,276.34,295.97,286.38,289.54,284.52,285.16,290.42,292.20,302.46,316.91,301.47,286.48,259.96,280.21,299.99,299.10,299.73,308.05,303.48,297.97,294.29,302.65,313.45,307.88,286.59,281.96,284.34,298.04,308.94,288.65,300.05,288.39,279.97
2015-04-01 22:05:25.791000,L8,,,,,,,,,,,,,,,,,,,,,,257.75,274.84,271.90,280.52,284.69,282.77,202.27,,,,,,,,,,,,,,,,,,,,,
2015-05-19 22:04:40.718000,L8,288.69,259.00,259.47,260.80,244.21,256.82,250.47,259.60,255.59,264.57,266.88,264.40,265.34,252.49,,,237.82,277.03,270.27,270.54,267.54,263.22,276.34,270.60,279.08,285.38,,,,,,,,,,,,,,,,,,,,272.73,282.27,250.64,
2015-05-19 22:05:04.672000,L8,287.24,258.42,258.79,260.09,244.05,255.81,250.20,259.21,255.53,264.49,266.61,264.27,264.22,251.50,,,237.40,276.71,269.84,270.21,267.45,262.27,276.15,270.15,278.87,285.47,,,,,,,,,,,,,,,,,,,,272.50,282.02,249.24,
2015-06-04 22:04:48.656000,L8,,262.33,262.42,264.30,247.21,265.73,252.93,261.02,258.60,266.24,268.84,267.03,269.86,257.15,,,242.17,280.48,273.66,274.02,269.64,269.93,279.75,,278.96,286.35,282.38,150.46,,,281.56,285.18,284.11,289.57,282.04,272.32,281.79,289.07,,,,,,,,276.60,285.90,255.70,
2015-06-04 22:05:12.611000,L8,,262.89,262.70,264.58,248.07,267.02,253.44,261.46,259.06,266.95,269.44,267.62,270.43,258.80,251.59,262.41,243.00,281.32,274.16,274.75,270.58,272.11,280.66,,279.99,287.21,283.80,152.29,,,,286.14,285.26,290.70,282.98,273.52,282.83,289.95,,,,,,,,277.23,286.79,256.18,
2015-06-20 22:04:57.007000,L8,,251.10,251.59,255.69,242.43,258.25,247.66,253.12,254.93,262.42,265.61,262.83,261.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-20 22:05:20.970000,L8,307.71,278.79,274.55,275.57,269.96,281.07,263.50,273.40,268.49,276.74,280.43,280.04,282.76,285.49,283.74,281.97,272.78,299.05,288.28,285.87,286.49,300.77,300.89,296.21,297.13,299.61,297.94,285.50,257.99,277.73,296.62,297.72,299.06,298.58,298.60,290.88,294.62,298.76,305.24,306.47,287.83,281.38,282.01,287.40,355.38,289.77,300.09,266.97,278.48
2015-07-22 22:05:13.606000,L8,303.46,271.08,270.28,272.65,268.78,279.50,259.44,270.90,267.08,279.20,277.50,274.20,281.17,282.91,280.40,279.35,272.70,291.47,284.56,284.47,280.19,286.82,290.95,290.48,293.64,299.70,298.02,279.91,252.29,281.71,296.31,294.95,295.99,302.30,293.89,286.35,292.40,298.50,303.23,304.77,284.68,278.44,280.90,295.61,305.13,288.34,298.89,268.51,273.32
2015-07-22 22:05:37.569000,L8,283.37,254.62,254.08,256.06,244.77,252.58,248.02,254.24,256.63,263.98,265.40,262.44,262.54,,,,238.48,276.49,269.28,272.16,265.44,258.67,275.55,267.39,279.59,285.19,,,,,,,,,,,,,,,,,,,,272.76,283.96,249.92,
2015-08-07 22:05:16.273000,L8,293.60,261.24,247.44,254.89,,,,,,,,,,,,,,280.02,272.35,272.04,265.78,263.36,275.99,268.58,280.59,287.79,283.87,244.36,,,,286.78,287.25,290.44,282.09,274.17,281.87,283.19,,288.77,273.48,264.17,265.44,273.89,286.62,268.67,283.92,,258.65
2015-08-07 22:05:40.232000,L8,291.82,260.01,239.94,252.50,,,,,,,,,,,,,,279.46,271.74,271.80,265.42,262.78,275.61,266.99,280.58,287.75,283.48,,,,,287.00,287.47,290.72,281.95,274.31,282.04,283.46,,288.13,274.08,264.40,265.57,273.89,285.71,,283.92,,258.72
2015-08-23 22:05:24.610000,L8,298.74,269.46,267.48,270.18,261.04,262.62,255.21,267.84,263.48,272.90,274.42,273.33,278.51,280.34,276.64,276.84,268.34,290.76,282.05,280.61,277.36,280.23,287.24,283.18,291.95,296.38,294.80,280.03,251.71,282.17,296.73,295.70,292.92,300.30,290.75,285.16,291.32,296.88,304.69,303.08,285.28,277.97,280.60,296.51,306.37,286.25,296.73,265.02,275.29
2015-08-23 22:05:48.569000,L8,298.66,269.42,267.36,270.09,261.10,262.62,255.32,267.78,263.57,272.85,274.49,273.48,278.53,280.46,276.67,276.95,268.37,290.74,282.09,280.65,277.47,280.41,287.35,283.40,291.95,296.58,294.90,279.98,251.99,282.38,296.95,295.88,293.20,300.72,290.94,285.48,291.50,297.16,304.97,303.55,285.56,278.45,281.14,297.04,306.55,286.43,297.15,264.92,275.44
2015-12-13 22:05:45.605000,L8,,,,,,,247.71,255.64,253.70,262.99,265.26,264.55,268.17,249.45,,,,,,,,,,272.68,282.64,287.60,284.40,147.95,,,,,,,,,,,,,,,,,,,,,
2015-12-29 22:05:45.209000,L8,355.15,312.59,333.30,269.52,273.14,278.83,264.81,272.89,270.09,280.42,282.88,281.33,283.76,284.86,281.11,279.81,271.31,292.34,285.13,286.90,285.72,287.02,293.64,292.23,296.47,303.35,301.22,286.22,273.58,282.15,300.98,297.56,297.24,309.56,298.75,297.09,291.82,299.97,304.57,302.44,288.24,285.40,284.15,298.42,307.11,289.34,299.19,273.39,280.09
2015-12-29 22:06:09.164000,L8,289.86,254.53,260.31,258.67,249.26,253.92,252.26,259.56,258.72,267.12,270.85,269.28,272.34,256.15,258.12,255.25,242.25,275.01,273.67,274.66,267.66,,,,,,,,,,,,,,,,,,,286.53,277.73,271.71,267.19,280.29,299.92,274.11,285.08,254.45,261.98
2016-03-02 22:05:31.567000,L8,296.18,254.18,254.87,251.95,246.08,244.05,247.57,257.06,253.42,260.71,265.35,262.66,266.87,,,,,,,,,,274.18,272.41,277.56,285.65,281.96,177.01,,,,,,,,,,,,282.84,273.78,267.28,264.73,276.02,299.61,,,,257.71
2016-03-02 22:05:55.525000,L8,296.26,253.98,254.54,251.79,244.57,243.21,246.00,255.95,250.84,259.52,264.23,261.34,264.08,,,,,,,,,,273.00,269.87,275.70,283.97,278.64,172.18,,,,,,,,,,,,,,,,,,,,,
2016-05-21 22:05:14.459000,L8,290.12,261.90,263.50,263.30,246.78,260.85,252.99,262.00,258.30,264.27,268.46,265.84,271.39,258.20,263.68,257.07,239.19,277.34,273.08,272.49,268.81,268.97,276.65,275.22,283.16,290.24,285.12,251.22,230.32,,,,,,,,,,,,,,,,,273.99,284.22,255.90,
2016-05-21 22:05:38.418000,L8,290.89,262.65,263.99,263.92,247.73,262.66,253.57,262.62,258.87,264.88,269.19,266.58,272.22,261.38,266.09,260.17,240.66,278.31,274.03,273.18,269.92,271.12,277.75,276.17,283.97,291.08,286.81,256.93,233.27,,,284.50,284.36,290.83,283.32,276.79,281.29,289.65,,288.55,276.15,269.65,268.53,275.90,299.57,274.89,284.98,256.66,259.10
2016-07-24 22:06:01.938000,L8,,,,,,,,238.17,252.25,253.99,261.32,256.50,264.04,273.81,278.10,274.66,261.02,281.23,274.10,276.40,279.24,281.38,287.42,288.80,289.08,296.46,296.32,274.39,,274.10,294.95,292.03,293.75,296.23,295.81,274.81,,,,,,276.60,275.54,288.20,301.83,287.15,288.08,253.10,269.20
