dates,nzd0156-0000,nzd0156-0001,nzd0156-0002,nzd0156-0003,nzd0156-0004,nzd0156-0005,nzd0156-0006,nzd0156-0007,nzd0156-0008,nzd0156-0009,nzd0156-0010,nzd0156-0011,nzd0156-0012,nzd0156-0013,nzd0156-0014,nzd0156-0015,nzd0156-0016,nzd0156-0017,nzd0156-0018,nzd0156-0019,nzd0156-0020,nzd0156-0021,nzd0156-0022,nzd0156-0037,nzd0156-0038,nzd0156-0039,nzd0156-0040,nzd0156-0041,nzd0156-0042,nzd0156-0023,nzd0156-0024,nzd0156-0025,nzd0156-0026,nzd0156-0027,nzd0156-0028,nzd0156-0029,nzd0156-0030,nzd0156-0031,nzd0156-0032,nzd0156-0033,nzd0156-0034,nzd0156-0035,nzd0156-0036,nzd0156-0043,nzd0156-0044,nzd0156-0045,nzd0156-0046,nzd0156-0047,nzd0156-0048
2020-09-21 22:06:18+00:00,292.5,272.63,266.65,264.07,258.64,260.78,257.36,274.395,269.58000000000004,278.515,280.775,279.305,283.435,268.92,271.62,266.38,250.23,259.08,282.76,293.93,291.405,284.15,286.605,329.5,298.345,304.62,325.95,309.81,296.04499999999996,283.605,279.325,291.42,285.765,298.97,317.515,310.3566666666666,294.52,286.83,290.25,318.48,318.08500000000004,321.71,330.03,296.94666666666666,291.1566666666667,285.83,290.3533333333333,303.76666666666665,309.6066666666667
2021-02-12 22:06:07+00:00,295.855,267.02,269.145,268.015,264.25499999999994,265.57,262.255,270.735,267.18,275.975,279.61,275.945,280.63,276.055,278.20500000000004,274.635,262.43500000000006,268.22,287.33500000000004,297.57,292.135,285.04499999999996,285.97,315.565,297.08666666666664,301.22333333333336,313.89,307.76,293.48,279.94,278.65999999999997,290.005,289.01,295.53499999999997,302.315,310.00333333333333,289.88,278.3,294.93,314.28999999999996,315.525,313.975,319.155,295.60999999999996,289.62333333333333,283.09000000000003,289.58666666666664,302.43666666666667,308.7166666666667
2021-04-01 22:05:24+00:00,296.64,266.06,269.345,269.41499999999996,263.81499999999994,267.345,262.03,270.105,267.07500000000005,275.66499999999996,279.205,274.97,280.71,275.39,277.69,274.855,262.49500000000006,269.54,286.57000000000005,295.89,289.195,285.29999999999995,285.885,294.235,286.12,289.855,298.07,298.97,295.87,281.895,285.595,291.895,290.675,295.495,302.12,297.15999999999997,272.76,278.3,284.68,293.075,294.12,295.145,302.55499999999995,285.96,279.64,269.95000000000005,279.23,291.08000000000004,300.28
2021-05-03 22:05:32+00:00,297.7033333333333,269.16333333333336,271.01666666666665,271.21999999999997,266.63999999999993,272.18333333333334,263.56666666666666,272.13666666666666,268.4766666666667,277.3933333333334,280.34999999999997,276.25,282.1666666666667,276.76666666666665,279.54333333333335,277.3833333333333,265.29333333333335,271.50666666666666,288.1766666666667,297.33666666666664,291.2366666666667,286.50333333333333,286.52666666666664,294.78666666666663,286.8833333333334,291.56333333333333,298.5566666666667,301.01666666666665,297.92,282.6166666666667,287.09666666666664,292.71999999999997,290.3066666666667,296.5466666666667,301.91333333333336,297.5566666666667,276.1333333333333,280.23,285.45666666666665,295.52,295.36333333333334,295.65333333333336,302.06666666666666,287.19,281.40333333333336,271.92333333333335,279.59,292.58666666666664,301.69
2021-05-19 22:05:16+00:00,294.8775,266.65,268.1275,269.03499999999997,262.1325,267.38,260.67,264.87,266.49,275.8125,278.4525,273.97,278.4425,271.79999999999995,267.665,269.8725,259.755,268.5375,285.135,294.5475,288.2,283.16499999999996,284.02,294.78666666666663,280.76750000000004,288.9125,295.4,296.4225,294.9525,275.27750000000003,281.1775,289.7425,286.555,293.6575,299.4825,292.4325,276.1333333333333,280.23,285.45666666666665,295.52,295.36333333333334,295.65333333333336,302.06666666666666,283.72499999999997,278.7425,267.6325,277.055,288.495,299.52750000000003
2021-07-22 22:05:36+00:00,293.33599999999996,265.82800000000003,267.162,268.038,260.8,266.668,258.626,264.87,265.598,275.142,277.42999999999995,272.878,276.488,269.38199999999995,266.11400000000003,266.404,256.96200000000005,261.662,283.76,293.77200000000005,287.032,281.64,282.9,294.78666666666663,280.76750000000004,288.9125,294.854,296.4225,294.9525,268.492,277.78200000000004,288.32,286.555,292.236,298.15999999999997,290.566,276.1333333333333,280.23,285.45666666666665,295.52,295.36333333333334,295.65333333333336,302.06666666666666,283.72499999999997,275.70799999999997,264.78000000000003,274.428,284.778,299.52750000000003
2021-09-08 22:05:54+00:00,295.71,268.10200000000003,267.726,269.538,261.91,269.51599999999996,258.66400000000004,266.27,266.95199999999994,276.66600000000005,278.712,274.678,277.202,265.92999999999995,261.44500000000005,262.2825,252.54250000000005,257.73749999999995,283.62399999999997,300.556,294.456,282.37199999999996,284.01,297.65000000000003,281.80500000000006,291.36249999999995,296.326,298.015,297.5125,263.995,278.092,288.898,286.8275,295.2,299.92600000000004,291.284,275.41333333333336,270.67,284.90000000000003,298.74666666666667,298.3866666666667,299.68,302.00666666666666,285.1725,276.214,264.96000000000004,274.258,285.43600000000004,300.28000000000003
2021-09-24 22:06:20+00:00,297.6933333333333,269.82666666666665,269.625,271.18333333333334,263.56333333333333,271.4683333333333,259.56666666666666,268.586,268.4533333333333,277.91833333333335,279.9533333333333,276.4866666666666,278.895,270.274,266.48400000000004,267.27200000000005,258.154,260.454,285.9,301.0183333333333,295.83,283.805,285.0566666666667,299.9075,284.46000000000004,293.04200000000003,297.6366666666667,299.996,300.158,263.995,279.49666666666667,289.5083333333333,288.366,296.8016666666667,301.32,293.52,277.225,265.41333333333336,285.31,301.755,300.0975,300.91,302.87,285.872,277.19,265.7266666666667,274.9,287.415,300.694
2021-10-26 22:06:04+00:00,298.418,271.27799999999996,270.14,272.046,264.724,272.896,260.098,269.135,269.34799999999996,278.86400000000003,280.564,277.42199999999997,279.256,270.945,265.4575,267.385,260.105,260.13750000000005,286.83399999999995,303.108,298.218,284.386,284.18666666666667,304.2633333333334,284.21400000000006,292.684,296.165,301.9025,297.34000000000003,251.0275,279.482,290.008,285.82399999999996,296.23,300.675,293.20666666666665,284.42,265.41333333333336,288.93666666666667,307.1433333333333,304.2633333333334,303.82,304.8833333333334,284.694,276.2866666666667,264.46999999999997,272.2633333333333,287.09,299.758
2022-02-15 22:06:06+00:00,307.34,276.8566666666666,275.0266666666667,277.1533333333333,272.13333333333327,280.3933333333334,266.21666666666664,277.46,274.64333333333326,283.53999999999996,285.24,284.39,286.07666666666665,285.12,284.16499999999996,284.03,276.99500000000006,268.72499999999997,292.3433333333333,312.4633333333333,309.49666666666667,289.7633333333333,287.245,304.09666666666664,289.76,294.6325,299.6075,309.0133333333333,300.9575,254.40999999999997,287.21666666666664,294.33666666666664,287.77750000000003,301.15749999999997,305.31000000000006,300.725,283.8766666666667,254.8733333333333,287.05,308.6233333333334,304.1366666666667,304.91,306.6133333333333,287.505,280.1575,269.525,275.5875,294.495,301.94
2022-02-23 22:05:44+00:00,306.8875,276.2925,275.65250000000003,276.835,272.4625,280.8575,267.005,277.56,274.15999999999997,283.3675,285.38,284.54999999999995,285.6575,285.1766666666667,284.49333333333334,284.3533333333333,277.07000000000005,269.5,292.59000000000003,310.015,306.1075,289.9275,287.344,303.3375,290.66999999999996,294.72200000000004,300.358,308.4125,301.63800000000003,264.45666666666665,287.575,294.175,288.46,301.008,305.74800000000005,301.322,283.46750000000003,256.4225,286.3875,307.20000000000005,303.5975,304.6275,307.98249999999996,288.034,280.794,270.73799999999994,276.256,295.142,302.57399999999996
2022-03-11 22:05:39+00:00,306.0925,274.75000000000006,276.05,276.365,272.31499999999994,280.4075,267.735,277.415,273.2333333333333,282.57,284.5333333333333,283.68999999999994,284.91,285.47249999999997,285.1475,285.0625,277.87500000000006,271.6325,293.9425,304.6775,298.0475,290.45500000000004,287.134,302.84499999999997,290.672,294.35,299.858,308.91,301.052,264.45666666666665,285.71,292.3433333333333,285.895,297.71500000000003,303.14500000000004,301.104,282.23,260.59000000000003,285.0925,307.02,302.275,303.625,308.5125,287.39399999999995,280.59,270.55199999999996,276.342,294.838,302.836
2022-05-22 22:05:34+00:00,306.0775,275.2633333333334,276.2,276.6875,273.14,281.165,268.995,277.5225,272.4166666666667,282.18666666666667,283.8333333333333,281.7966666666667,284.24333333333334,284.62,285.3425,284.7525,277.32250000000005,272.6075,292.99,304.735,305.8025,290.1975,290.56,300.9575,293.5925,296.4125,302.7425,308.495,306.61249999999995,285.11999999999995,289.09666666666664,293.7966666666667,291.57,301.62,305.6466666666667,303.66249999999997,281.3275,261.8675,285.21500000000003,304.665,301.02250000000004,302.99,308.3825,291.3325,283.97,276.625,281.99,298.235,306.5525
2022-06-07 22:05:43+00:00,302.366,272.71000000000004,273.53499999999997,274.34799999999996,269.46,277.834,266.17400000000004,268.046,270.165,279.865,280.8375,279.0,281.89,277.898,282.35,274.9,265.552,267.322,290.206,301.48,300.812,287.586,288.394,297.616,290.826,293.844,299.834,302.73400000000004,304.38800000000003,281.5825,285.6125,291.21750000000003,288.54,298.5525,303.02750000000003,301.118,281.3275,261.8675,282.45,301.016,297.944,300.07800000000003,304.438,288.564,281.012,272.828,279.034,293.65,303.828
2022-07-25 22:06:23+00:00,300.34666666666664,271.308,271.46999999999997,272.39,267.12666666666667,274.9683333333333,264.1433333333334,261.7283333333333,268.86800000000005,278.414,278.33599999999996,276.83000000000004,280.01599999999996,274.17333333333335,280.9766666666667,274.04,264.08666666666664,265.175,288.83166666666665,299.7083333333333,298.0183333333334,286.05833333333334,287.1133333333333,295.61833333333334,289.3333333333333,292.5316666666667,298.65333333333336,300.43333333333334,303.0133333333333,279.58399999999995,283.684,289.694,286.866,296.656,301.602,299.59499999999997,281.3275,256.92600000000004,280.94666666666666,298.77833333333336,296.49833333333333,298.77833333333336,302.2183333333333,286.8933333333334,279.2966666666667,270.55,277.675,291.05333333333334,302.13
2022-08-02 22:06:07+00:00,298.5414285714286,270.05333333333334,269.71,268.2114285714286,267.12666666666667,272.5957142857143,262.35571428571427,251.96857142857144,268.3383333333333,278.0316666666667,278.33599999999996,274.7816666666667,279.1766666666667,271.80285714285714,280.9766666666667,274.04,264.08666666666664,265.175,288.83166666666665,299.7083333333333,298.0183333333334,286.05833333333334,287.1133333333333,295.61833333333334,289.3333333333333,292.5316666666667,298.65333333333336,300.43333333333334,303.0133333333333,279.58399999999995,283.684,289.694,286.866,296.656,301.85999999999996,300.07714285714286,275.514,256.2033333333333,280.7814285714286,298.39,296.10857142857145,298.7957142857143,302.2183333333333,286.8933333333334,277.56857142857143,267.6385714285714,277.675,286.8,302.13
2022-08-10 22:06:32+00:00,298.5414285714286,270.05333333333334,269.71,268.2114285714286,267.12666666666667,272.5957142857143,262.35571428571427,251.96857142857144,268.3383333333333,278.0316666666667,278.33599999999996,274.7816666666667,279.1766666666667,271.80285714285714,280.9766666666667,274.04,264.08666666666664,265.175,288.83166666666665,299.7083333333333,298.0183333333334,286.05833333333334,287.1133333333333,295.61833333333334,289.3333333333333,292.5316666666667,298.65333333333336,307.4428571428571,308.2057142857143,279.58399999999995,283.684,289.694,286.866,296.656,301.85999999999996,300.07714285714286,275.514,256.2033333333333,280.7814285714286,298.39,296.10857142857145,298.7957142857143,302.2183333333333,286.8933333333334,277.56857142857143,267.6385714285714,277.675,286.8,302.13
2022-10-21 22:06:05+00:00,295.86800000000005,270.078,269.288,265.246,264.10749999999996,268.986,258.88,241.71599999999998,268.188,277.40999999999997,277.0075,273.552,278.75800000000004,267.03000000000003,279.9375,269.545,258.3725,262.84,287.37,296.1675,298.8425,283.715,286.0775,292.97249999999997,286.84749999999997,290.7275,296.2675,306.878,308.692,278.29499999999996,283.475,288.98,287.115,297.105,300.902,298.038,265.03,255.3125,278.42999999999995,295.472,293.22200000000004,295.58,297.4775,284.9825,275.474,263.95200000000006,275.9175,282.716,300.5675
2023-03-14 22:06:11+00:00,310.625,279.03,280.265,277.63,272.9549999999999,279.375,267.03,277.75,275.26,282.485,285.03,285.21000000000004,286.86,286.97,288.26,286.34000000000003,279.6600000000001,273.71,295.05,301.65999999999997,298.255,290.97,289.245,303.195,293.06,294.605,301.67999999999995,307.44,304.98,284.65999999999997,288.325,293.1,294.21500000000003,304.46000000000004,306.67,302.07,264.515,264.51,281.235,302.68,298.62,298.865,305.425,290.405,284.28499999999997,273.94500000000005,282.08000000000004,297.94,306.855
2023-03-22 22:05:52+00:00,313.37,279.6933333333333,280.9633333333333,278.54,273.3033333333333,279.75666666666666,267.6033333333333,277.54333333333335,275.00333333333333,282.06333333333333,285.16,285.5233333333333,287.05333333333334,286.3833333333333,288.14,286.0733333333333,279.0733333333333,273.68666666666667,294.90000000000003,302.4866666666667,297.6933333333333,291.2966666666667,288.9066666666667,302.84666666666664,292.74333333333334,294.8433333333333,301.08,306.96,304.81333333333333,284.77,288.76666666666665,293.0,294.84999999999997,304.5833333333333,307.14000000000004,302.76666666666665,267.6766666666667,261.70666666666665,281.91333333333336,302.03000000000003,299.4866666666667,300.08,305.86,290.24333333333334,283.93666666666667,273.54,281.34,296.92333333333335,306.1433333333334
2023-03-30 22:05:59+00:00,312.435,278.98,280.94,278.1275,273.0525,279.5525,267.1125,277.1075,274.5925,281.28,284.315,284.78999999999996,286.51,285.905,287.74,285.3875,277.9475,272.645,294.2575,301.865,296.9075,290.8775,288.385,300.9225,292.1075,294.0425,299.77,306.31,304.51,284.385,288.4,293.1325,293.9925,303.625,306.06,301.99,268.9925,257.695,281.245,301.375,298.21500000000003,298.93,304.8025,290.055,283.9225,272.90000000000003,281.11,296.61,305.7025
2023-04-23 22:05:33+00:00,307.51750000000004,274.6275,276.8775,274.95,268.4675,280.34999999999997,254.0,277.27333333333337,271.345,277.8525,280.3625,279.6525,280.4125,285.6166666666666,287.7066666666667,284.8633333333333,277.3066666666667,271.68666666666667,294.01666666666665,301.8866666666667,296.96000000000004,291.3833333333333,284.34749999999997,300.27000000000004,291.73333333333335,293.31666666666666,298.77,297.1575,299.7925,281.23749999999995,282.1675,290.29749999999996,294.59666666666664,299.55,302.5725,298.945,270.73,253.09666666666666,281.49,299.8566666666666,298.5466666666667,299.83,304.67333333333335,285.2475,279.2325,267.945,276.105,290.0,301.07500000000005
2023-05-25 22:04:56+00:00,303.59000000000003,272.356,273.892,272.526,265.312,275.585,252.74200000000002,277.27333333333337,271.345,277.8525,277.71000000000004,277.35,277.23199999999997,285.6166666666666,287.7066666666667,284.8633333333333,277.3066666666667,271.68666666666667,294.01666666666665,301.8866666666667,296.96000000000004,285.0525,282.056,300.27000000000004,287.7,286.445,294.4475,292.74,297.43600000000004,279.088,277.148,288.342,289.0625,296.288,299.364,296.902,270.73,253.09666666666666,281.49,299.8566666666666,298.5466666666667,299.83,304.67333333333335,282.65,276.77200000000005,265.014,273.09000000000003,286.696,299.02000000000004
2023-06-02 22:05:29+00:00,301.44166666666666,271.30333333333334,272.155,271.3066666666667,263.2883333333333,273.404,252.37333333333333,274.795,271.345,277.8525,277.71000000000004,275.3583333333333,273.61333333333334,285.6166666666666,287.7066666666667,284.8633333333333,277.3066666666667,271.68666666666667,294.01666666666665,301.8866666666667,296.96000000000004,282.532,280.895,300.27000000000004,283.194,284.416,292.116,289.90166666666664,296.2166666666667,277.8616666666667,275.68,287.4816666666666,286.26599999999996,294.6816666666667,297.81166666666667,295.815,270.73,253.09666666666666,281.49,299.8566666666666,298.5466666666667,299.83,304.67333333333335,281.17333333333335,275.1766666666667,263.29,271.47499999999997,283.0466666666667,295.0166666666667
2023-06-10 22:05:03+00:00,303.33714285714285,272.7842857142857,273.3671428571428,272.78000000000003,264.97714285714284,275.0183333333333,254.36285714285714,275.726,271.808,278.746,278.77000000000004,276.9428571428571,275.70714285714286,286.52750000000003,288.44,286.12,277.7875,273.555,294.81,303.33500000000004,298.84000000000003,285.34,282.71714285714285,301.85749999999996,285.11833333333334,286.84666666666664,294.12833333333333,293.1242857142857,298.83,279.87,278.87,288.9628571428571,288.47499999999997,296.6671428571429,299.28714285714284,297.1742857142857,272.40250000000003,256.3625,283.78499999999997,300.9625,299.21,300.985,304.9425,282.69714285714286,276.38428571428574,264.75428571428574,273.09142857142854,285.42285714285714,296.8057142857143
2023-06-18 22:04:57+00:00,301.7,271.87,272.13625,271.65125,264.97714285714284,273.1028571428571,254.36875,274.5216666666667,270.67833333333334,277.7366666666667,277.70428571428573,276.3,274.97625,286.52750000000003,288.44,281.254,271.79,268.06399999999996,291.77200000000005,300.51,296.16999999999996,284.53285714285715,282.30375,301.85749999999996,284.45428571428573,286.4742857142857,293.54714285714283,291.44875,298.5525,279.29,277.95,288.26125,288.47499999999997,295.78499999999997,298.6725,296.44375,272.40250000000003,256.3625,283.78499999999997,300.9625,299.21,300.985,304.9425,282.005,275.58125,263.87375000000003,272.42625,284.13375,296.18875
2023-07-12 22:05:44+00:00,302.25666666666666,273.07222222222225,272.74111111111114,272.3388888888889,265.96875,273.66999999999996,255.48444444444445,275.2742857142857,271.56857142857143,278.38,278.42875000000004,277.53444444444443,276.46444444444444,287.322,288.834,282.5083333333333,273.215,269.81166666666667,293.55,303.8,301.9683333333333,286.185,285.36555555555555,303.068,286.8475,290.03625,296.3825,291.44875,301.2277777777778,281.72,280.40777777777777,289.51666666666665,290.2785714285714,298.4977777777778,300.7933333333333,298.25333333333333,274.76,259.538,284.562,302.47799999999995,302.216,306.476,312.576,283.8755555555556,276.70222222222225,265.3388888888889,273.9888888888889,286.31111111111113,297.8977777777778
2023-07-28 22:05:50+00:00,302.945,273.84499999999997,273.06,272.563,266.74111111111114,273.9244444444444,256.256,275.6075,271.96250000000003,278.52875,278.79,277.991,277.445,287.62,288.975,283.2742857142857,273.95428571428573,270.86571428571426,293.89428571428573,304.44428571428574,302.55,287.12333333333333,285.89,303.35999999999996,287.8155555555556,290.88666666666666,297.0755555555555,294.13666666666666,302.807,282.106,281.53499999999997,290.168,291.06875,299.601,301.45,298.945,274.99333333333334,259.1416666666667,285.0233333333333,302.705,301.945,305.88666666666666,311.73499999999996,284.774,277.419,266.154,274.985,287.742,298.793
2023-08-05 22:05:23+00:00,302.945,272.72999999999996,271.8709090909091,271.4809090909091,266.74111111111114,273.9244444444444,256.256,275.6075,271.01222222222225,277.84222222222223,278.009,277.15909090909093,276.5490909090909,287.62,288.975,281.12125,271.12375000000003,270.86571428571426,292.18875,302.505,300.2675,286.181,285.11545454545455,303.35999999999996,287.08900000000006,290.011,296.149,292.176,301.3772727272727,281.3109090909091,280.27000000000004,289.5172727272727,289.6011111111111,298.74454545454546,300.59090909090907,298.35636363636365,274.99333333333334,259.1416666666667,285.0233333333333,302.705,301.945,305.88666666666666,311.73499999999996,284.774,276.61090909090905,265.21636363636367,274.07,286.53363636363633,297.93636363636364
2023-08-21 22:05:52+00:00,304.3545454545455,273.37416666666667,272.12833333333333,271.90416666666664,267.173,274.135,256.8636363636364,275.9111111111111,271.433,278.201,278.49545454545455,277.76,277.37333333333333,288.0,289.2242857142857,282.00666666666666,272.0022222222222,271.63125,292.8066666666667,303.00111111111113,304.38222222222225,286.91181818181815,285.705,303.94571428571425,287.7018181818182,290.59090909090907,296.6318181818182,293.4909090909091,302.21,281.75666666666666,281.2275,290.0333333333333,290.589,299.65000000000003,301.2075,298.89833333333337,275.06857142857143,259.22571428571433,285.7157142857143,302.87,301.7314285714286,305.34285714285716,310.65000000000003,285.09272727272725,277.055,265.62583333333333,274.42833333333334,287.235,298.295
2023-09-30 22:05:45+00:00,302.4377777777778,271.78,270.205,270.29200000000003,265.55625,272.30375,254.06111111111113,275.8614285714286,270.9175,277.71125,277.8888888888889,276.549,275.78799999999995,289.636,289.93600000000004,281.6457142857143,270.5571428571429,272.965,292.8314285714286,303.9414285714286,307.8014285714286,286.27888888888884,285.775,306.46799999999996,287.14000000000004,290.3188888888889,296.4944444444444,291.02,301.94399999999996,281.201,279.531,289.413,289.9525,299.433,300.231,298.562,277.36199999999997,264.23,288.25,305.046,303.446,307.938,313.302,284.1122222222222,275.485,264.24300000000005,273.19899999999996,285.8,297.183
2023-11-25 22:06:20+00:00,307.4325,274.7322222222222,272.96444444444444,272.9088888888889,270.10571428571427,274.3975,261.61875,276.2625,272.625,279.35,281.7975,279.95444444444445,280.03333333333336,289.11333333333334,289.5733333333333,282.1375,270.9925,272.67857142857144,292.95875,304.04,306.69624999999996,288.77888888888884,288.8333333333333,305.63666666666666,289.17777777777775,293.6166666666666,298.72444444444443,297.35,305.72777777777776,283.8277777777778,284.4133333333333,291.61555555555555,293.325,303.42333333333335,303.63222222222225,301.36777777777775,276.43,263.65833333333336,288.375,304.93833333333333,302.745,306.9816666666666,312.305,288.1275,278.34666666666664,267.5155555555555,276.4811111111111,289.86777777777775,299.6366666666667
2024-01-12 22:06:18+00:00,314.275,275.34399999999994,274.294,273.552,272.3875,277.03999999999996,264.32499999999993,278.74999999999994,273.08000000000004,279.51000000000005,283.1,281.706,283.65600000000006,288.73,289.0975,283.328,272.11400000000003,276.235,292.884,303.03600000000006,306.52799999999996,289.948,288.29799999999994,313.462,291.724,293.608,299.05,309.2233333333333,310.0283333333333,292.26,284.358,292.12,294.18,305.154,304.474,302.50800000000004,274.2425,260.88750000000005,287.9775,312.312,309.352,310.374,314.108,298.15,287.575,278.52666666666664,284.575,300.31666666666666,307.59
2024-01-28 22:06:18+00:00,315.9866666666666,273.97999999999996,282.444,273.295,272.21,277.3999999999999,264.7,279.0199999999999,272.67,279.49500000000006,283.45500000000004,281.6075000000001,283.00250000000005,288.6033333333333,288.90333333333336,282.1925,270.5450000000001,275.9166666666667,292.115,301.7175000000001,306.65,288.7775,295.486,319.61199999999997,290.765,292.5875,298.15749999999997,307.93999999999994,308.63,297.795,282.52750000000003,291.14250000000004,293.575,304.06,303.75249999999994,301.84250000000003,273.6033333333333,273.845,294.505,316.928,315.362,316.36800000000005,318.706,306.736,290.49833333333333,281.7166666666667,286.6983333333333,302.25666666666666,309.59833333333336
2024-02-21 22:05:41+00:00,310.1166666666667,275.49666666666667,286.69,276.0733333333333,270.93333333333334,276.19666666666666,264.79333333333335,277.83666666666664,274.5,280.28333333333336,287.1333333333334,284.17333333333335,286.66,285.53999999999996,286.3066666666667,284.85999999999996,274.35666666666674,273.31666666666666,293.55333333333334,303.88000000000005,299.08666666666664,289.94,298.265,317.63800000000003,292.9066666666667,294.9533333333333,299.92,315.4725,311.96,301.90599999999995,285.3233333333333,292.5833333333333,296.28666666666663,304.7033333333334,305.25333333333333,302.17,272.41,281.1575,295.6175,315.416,314.82000000000005,315.05600000000004,319.26599999999996,307.096,295.008,287.90999999999997,292.146,308.672,314.514
2024-03-16 22:06:11+00:00,309.9975,277.11249999999995,284.822,277.3575,272.09499999999997,278.39,265.915,278.3375,275.2325,280.42,287.1625,284.535,286.88,286.585,287.6525,285.92,275.71750000000003,274.96000000000004,295.5325,313.28000000000003,299.08666666666664,290.87,296.75600000000003,315.46666666666664,294.55,295.3075,300.775,314.086,311.294,299.5466666666666,287.3125,293.93,296.6425,303.89750000000004,305.85249999999996,302.8575,275.3425,280.296,296.48400000000004,313.44666666666666,312.83166666666665,312.9483333333333,317.28000000000003,304.6116666666667,293.4033333333333,286.15166666666664,291.01500000000004,307.2766666666667,313.37166666666667
2024-04-09 22:05:37+00:00,307.2675,277.2375,283.36800000000005,277.7975,272.4,279.3,266.405,277.845,274.355,279.9675,286.02750000000003,283.93,286.2025,286.3825,288.155,286.08500000000004,275.57500000000005,273.33,295.52250000000004,314.13250000000005,296.24666666666667,290.9825,297.246,315.64500000000004,295.27750000000003,295.5125,301.155,314.70799999999997,311.44399999999996,300.38333333333327,290.36,294.8825,298.59499999999997,303.13000000000005,306.36,303.485,277.3425,282.18,298.53999999999996,313.03833333333336,313.28000000000003,313.71666666666664,317.395,304.94666666666666,293.72499999999997,287.185,291.925,307.50666666666666,313.65000000000003
2024-05-03 22:05:38+00:00,307.606,277.43,282.1766666666667,278.254,272.46799999999996,279.3,266.405,277.845,274.355,279.9675,286.02750000000003,283.93,286.2025,286.326,288.034,286.45799999999997,275.78200000000004,274.36199999999997,295.76800000000003,319.808,305.9825,291.204,296.68666666666667,314.03000000000003,295.14,295.986,301.404,313.89000000000004,311.59,298.3942857142857,292.114,294.978,298.35,303.04400000000004,306.142,303.36800000000005,277.33599999999996,280.1,296.9683333333333,311.3985714285714,311.5857142857143,312.47142857142853,315.8071428571429,303.23,292.1871428571429,285.52714285714285,290.7,306.5385714285714,312.82714285714286
2024-05-11 22:04:51+00:00,307.27500000000003,277.1366666666667,281.38428571428574,277.98,272.85166666666663,279.898,266.37600000000003,277.72,274.67600000000004,280.024,285.54200000000003,283.976,286.034,286.445,288.22499999999997,286.6516666666667,276.165,275.395,295.8933333333334,320.65333333333336,304.372,291.35999999999996,296.09142857142854,313.01625,295.56333333333333,296.76166666666666,302.0566666666667,313.10857142857145,311.2371428571428,296.8325,293.92833333333334,295.7133333333333,298.26166666666666,303.35333333333335,305.94666666666666,303.40833333333336,277.765,280.17857142857144,296.4385714285714,310.56625,310.73625000000004,312.37125,315.01625,301.86875,291.14,283.90125,289.54625,305.435,311.8375
2024-06-28 22:05:19+00:00,303.1383333333333,274.83833333333337,278.80428571428575,275.40166666666664,269.7483333333333,276.50200000000007,263.26,277.38250000000005,271.988,277.538,282.006,280.112,281.356,278.5966666666667,288.318,286.866,271.8233333333334,273.41,292.095,317.67,300.826,289.16,293.95285714285717,314.6642857142857,292.7133333333333,295.015,300.255,308.19714285714286,309.58142857142855,295.10625,291.9166666666667,294.35333333333335,294.6183333333333,299.49666666666667,303.1116666666667,300.20666666666665,278.964,283.4083333333333,297.6783333333333,311.44714285714286,312.37857142857143,313.82428571428574,316.11571428571426,300.35,289.17875,281.65375,287.8475,302.26875,310.01624999999996
2024-07-22 22:05:04+00:00,300.8971428571429,272.9428571428572,276.51125,273.4842857142857,267.49142857142857,273.98,263.26,277.38250000000005,266.4633333333333,276.33166666666665,280.45666666666665,278.15833333333336,278.1716666666667,274.8757142857143,288.318,286.866,268.71571428571434,269.66999999999996,288.6414285714286,313.51142857142855,297.62833333333333,287.31,291.8175,309.105,290.57142857142856,293.64428571428573,298.69,293.15285714285716,303.24285714285713,286.55375,288.74142857142857,292.81,291.83,297.5957142857143,301.14285714285717,297.95285714285717,278.964,283.4083333333333,297.6783333333333,305.8966666666667,306.82000000000005,306.14,311.2066666666667,294.3475,281.80125,272.86,281.31875,294.34375,304.45374999999996
2024-09-08 22:05:48+00:00,300.9066666666667,272.99833333333333,270.98833333333334,273.68833333333333,267.53499999999997,274.29200000000003,263.27,278.24666666666667,265.466,276.268,280.164,277.93,277.406,273.84000000000003,289.66499999999996,288.345,268.2966666666667,269.75,288.3816666666667,315.65166666666664,298.704,287.42333333333335,287.13333333333327,305.3675,290.66,293.7466666666667,304.4185714285714,291.45166666666665,307.94,281.80999999999995,289.325,292.96166666666664,291.8183333333333,297.585,301.21,298.2,280.71999999999997,275.62,294.57749999999993,303.0400000000001,303.13500000000005,302.91,307.44500000000005,294.0228571428571,278.4133333333333,269.1716666666667,278.33833333333337,296.0042857142857,304.86571428571426
2024-09-16 22:05:33+00:00,299.16,271.206,269.716,272.18399999999997,265.926,271.6225,261.26666666666665,277.45000000000005,260.858,273.428,276.43199999999996,273.452,270.844,270.66400000000004,288.99,288.0933333333333,265.996,267.722,285.764,310.486,298.704,286.17600000000004,286.416,305.62000000000006,288.896,293.22200000000004,304.5983333333333,288.034,307.825,280.62199999999996,288.534,291.96,290.64,296.806,299.92199999999997,296.85600000000005,279.58,275.21,292.7866666666666,302.8533333333334,303.21666666666675,303.035,307.4766666666667,294.3283333333333,277.02,267.534,276.934,295.2883333333333,304.4
