dates,satname,nzd0484-0000,nzd0484-0001,nzd0484-0002
2018-05-18 22:13:34.690000,L8,300.29,307.52,310.81
2018-06-19 22:13:33.375000,L8,,298.24,303.39
2018-07-21 22:13:25.431000,L8,313.45,323.37,325.82
2018-07-21 22:13:49.390000,L8,316.37,327.92,330.33
2018-09-07 22:13:48.162000,L8,346.49,341.26,355.08
2018-09-07 22:14:12.130000,L8,321.77,320.54,327.61
2018-09-14 22:20:00.822000,L8,275.68,307.07,311.16
2018-09-30 22:20:07.683000,L8,322.04,329.21,330.02
2018-11-10 22:14:08.770000,L8,359.26,317.24,322.57
2018-11-10 22:14:32.733000,L8,332.31,368.74,366.38
2018-12-28 22:14:29.227000,L8,317.08,322.37,325.28
2019-01-04 22:20:15.514000,L8,304.56,312.06,312.31
2019-02-05 22:20:09.281000,L8,375.19,379.30,389.64
2019-02-14 22:13:57.218000,L8,329.49,334.33,332.06
2019-02-14 22:14:21.185000,L8,309.70,317.28,319.07
2019-02-21 22:20:06.522000,L8,367.21,372.24,371.64
2019-03-02 22:13:53.044000,L8,306.24,317.45,348.29
2019-03-02 22:14:17.011000,L8,307.12,317.97,348.01
2019-06-06 22:13:59.042000,L8,314.55,324.30,349.06
2019-06-22 22:14:04.757000,L8,318.32,316.41,329.20
2019-07-24 22:14:36.716000,L8,306.05,309.55,318.08
2019-09-01 22:20:35.671000,L8,392.07,391.41,397.89
2019-10-03 22:20:45.371000,L8,307.14,313.84,319.24
2019-11-13 22:14:33.870000,L8,357.72,314.75,318.66
2019-11-13 22:14:57.837000,L8,356.54,313.96,317.80
2019-12-22 22:20:39.535000,L8,287.49,300.97,302.86
2020-01-16 22:14:22.794000,L8,301.01,313.41,313.95
2020-01-23 22:20:31.626000,L8,294.97,307.89,305.79
2020-02-08 22:20:26.619000,L8,370.08,372.66,401.63
2020-03-04 22:14:08.808000,L8,307.89,313.14,320.00
2020-03-04 22:14:32.767000,L8,307.18,312.44,318.55
2020-03-11 22:20:16.572000,L8,425.59,392.33,397.93
2020-04-28 22:19:52.651000,L8,314.62,317.43,322.84
2020-05-30 22:19:52.640000,L8,314.15,314.51,321.94
2020-06-08 22:13:47.789000,L8,349.55,354.49,351.70
2020-06-08 22:14:11.756000,L8,315.99,316.90,326.55
2020-07-10 22:14:03.489000,L8,315.19,315.97,338.75
2020-07-10 22:14:27.456000,L8,314.24,314.37,337.16
2020-07-26 22:14:08.414000,L8,310.70,313.75,321.46
2020-07-26 22:14:32.385000,L8,311.21,315.23,323.59
2020-08-27 22:14:20.137000,L8,300.69,304.24,308.71
2020-08-27 22:14:44.105000,L8,298.49,303.10,307.30
2020-09-28 22:14:31.097000,L8,316.93,317.24,326.53
2020-10-14 22:14:32.849000,L8,305.65,316.29,321.79
2020-10-14 22:14:56.808000,L8,308.08,317.29,322.70
2020-10-21 22:20:43.598000,L8,324.45,332.65,329.28
2020-10-30 22:14:31.894000,L8,311.53,318.87,320.41
2021-03-30 22:20:10.323000,L8,385.37,375.73,367.62
2021-05-26 22:13:54.830000,L8,366.98,374.99,368.57
2021-05-26 22:14:18.793000,L8,284.20,302.32,303.79
2021-06-11 22:14:01.803000,L8,322.33,304.89,313.28
2021-06-11 22:14:25.766000,L8,345.80,371.96,364.20
2021-07-13 22:14:07.279000,L8,344.26,335.91,339.76
2021-07-13 22:14:31.246000,L8,344.87,358.55,340.63
2021-08-14 22:14:21.424000,L8,320.18,316.42,321.06
2021-08-14 22:14:45.391000,L8,314.80,313.79,317.27
2021-08-30 22:14:25.984000,L8,288.13,298.04,299.26
2021-08-30 22:14:49.951000,L8,292.08,301.31,301.44
2021-09-06 22:20:38.920000,L8,341.72,312.50,319.39
2021-09-22 22:20:41.428000,L8,352.80,310.66,313.28
2021-11-06 22:15:11.708000,L9,375.88,383.36,373.38
2021-11-18 22:14:32.533000,L8,300.03,308.70,309.51
2021-11-18 22:14:56.496000,L8,300.09,308.42,309.36
2021-12-12 22:14:55.412000,L9,310.67,319.27,318.08
2021-12-20 22:14:31.987000,L8,305.02,313.52,317.84
2021-12-20 22:14:55.954000,L8,306.63,313.89,318.80
2022-01-04 22:20:39.854000,L9,303.12,309.99,308.20
2022-01-13 22:14:26.510000,L9,308.12,316.48,321.81
2022-01-13 22:14:50.477000,L9,308.22,316.39,321.72
2022-01-28 22:20:31.729000,L8,298.53,308.62,307.43
2022-02-06 22:14:44.088000,L8,299.65,308.33,309.07
2022-02-13 22:20:28.536000,L8,309.25,315.69,340.19
2022-03-17 22:20:17.747000,L8,345.58,315.82,319.78
2022-03-25 22:20:20.497000,L9,263.03,284.65,281.61
2022-04-02 22:20:07.536000,L8,273.88,293.47,295.83
2022-04-10 22:20:17.071000,L9,308.71,312.52,321.52
2022-04-27 22:13:58.302000,L8,327.92,329.82,347.89
2022-05-05 22:13:54.871000,L9,318.73,326.41,328.49
2022-05-05 22:14:18.830000,L9,314.80,319.26,324.05
2022-05-12 22:20:00.934000,L9,311.44,318.35,319.60
2022-05-21 22:14:07.318000,L9,307.90,313.96,322.82
2022-06-14 22:14:22.918000,L8,339.55,319.72,361.38
2022-06-14 22:14:46.889000,L8,315.91,320.26,361.94
2022-06-30 22:14:27.385000,L8,321.33,322.29,332.25
2022-06-30 22:14:51.348000,L8,318.93,319.60,329.59
2022-08-09 22:14:22.241000,L9,313.26,318.91,323.24
2022-08-09 22:14:46.212000,L9,320.83,336.24,338.35
2022-08-25 22:14:50.743000,L9,348.22,360.19,350.51
2022-09-10 22:14:27.430000,L9,390.47,392.29,389.90
2022-09-10 22:14:51.402000,L9,336.84,391.53,388.94
2022-12-30 22:20:48.504000,L8,300.98,311.92,311.64
2023-01-08 22:14:36.179000,L8,296.89,308.49,306.46
2023-01-08 22:15:00.142000,L8,352.37,361.90,362.75
2023-01-15 22:20:41.683000,L8,308.78,314.50,318.99
2023-02-17 22:14:37.295000,L9,305.83,310.61,313.84
2023-02-17 22:15:01.258000,L9,322.97,319.47,336.78
2023-02-24 22:20:39.496000,L9,306.08,309.41,311.30
2023-02-25 22:14:16.003000,L8,305.58,311.98,314.21
2023-02-25 22:14:39.957000,L8,306.66,313.73,317.12
2023-03-05 22:14:25.172000,L9,340.34,309.24,309.93
2023-03-05 22:14:49.135000,L9,341.15,311.37,311.99
2023-03-13 22:14:10.896000,L8,317.53,320.13,325.06
2023-04-14 22:14:09.763000,L8,305.15,301.08,302.53
2023-04-21 22:19:54.366000,L8,365.28,373.79,333.60
2023-04-22 22:14:02.920000,L9,316.84,315.63,319.46
2023-04-29 22:20:07.951000,L9,291.34,302.35,302.87
2023-05-15 22:19:59.806000,L9,315.24,312.15,317.76
2023-05-24 22:13:40.953000,L9,306.10,304.12,307.14
2023-05-24 22:14:04.912000,L9,332.50,356.79,342.29
2023-06-01 22:13:31.049000,L8,321.15,324.57,335.92
2023-06-01 22:13:55.021000,L8,320.75,324.27,335.10
2023-06-09 22:13:36.654000,L9,318.29,317.98,320.92
2023-06-09 22:14:00.612000,L9,342.26,327.53,328.43
2023-07-03 22:13:51.195000,L8,340.61,318.09,326.43
2023-07-03 22:14:15.167000,L8,352.29,362.28,358.32
2023-07-11 22:14:12.102000,L9,286.79,304.47,299.08
2023-07-27 22:13:50.729000,L9,278.87,295.24,293.98
2023-07-27 22:14:14.688000,L9,290.98,301.35,303.19
2023-08-12 22:13:59.156000,L9,318.39,322.95,326.37
2023-08-12 22:14:23.119000,L9,315.87,321.88,324.45
2023-08-20 22:14:11.307000,L8,340.18,324.16,327.45
2023-09-29 22:14:14.607000,L9,368.41,375.53,376.31
2023-09-29 22:14:38.579000,L9,355.68,369.99,367.68
2023-11-24 22:14:27.756000,L8,297.71,309.30,310.57
2023-11-24 22:14:51.719000,L8,307.09,315.69,319.25
2023-12-10 22:14:21.153000,L8,303.91,314.46,316.42
2023-12-10 22:14:45.117000,L8,306.34,316.47,319.22
2023-12-18 22:14:32.867000,L9,312.16,319.61,326.24
2024-01-02 22:20:29.479000,L8,307.48,315.13,335.56
2024-02-04 22:14:31.487000,L9,301.32,310.03,311.97
2024-02-04 22:14:55.450000,L9,300.69,310.12,311.59
2024-02-12 22:14:17.978000,L8,280.13,299.10,300.06
2024-02-12 22:14:41.937000,L8,279.33,298.42,299.43
2024-02-20 22:14:19.830000,L9,310.65,316.21,318.19
2024-03-06 22:20:15.177000,L8,303.52,306.70,311.75
2024-03-07 22:14:23.817000,L9,307.09,314.90,318.06
2024-03-07 22:14:47.781000,L9,305.72,314.91,317.99
2024-03-22 22:20:06.355000,L8,303.54,308.54,313.04
2024-04-16 22:13:43.047000,L8,307.48,312.27,316.24
2024-04-16 22:14:07.010000,L8,298.83,305.00,307.11
2024-04-24 22:13:49.993000,L9,313.68,315.73,326.97
2024-04-24 22:14:13.960000,L9,312.78,315.24,325.70
2024-05-01 22:19:59.525000,L9,271.74,296.07,279.67
2024-05-10 22:13:48.524000,L9,304.19,309.75,349.86
2024-05-26 22:13:35.954000,L9,312.86,313.08,327.46
2024-05-26 22:13:59.921000,L9,311.85,313.16,327.04
2024-06-02 22:19:45.605000,L9,313.26,315.23,321.35
2024-06-03 22:13:17.413000,L8,321.45,322.14,342.90
2024-06-03 22:13:41.381000,L8,316.35,314.12,326.00
2024-06-11 22:13:30.022000,L9,306.74,305.88,312.36
2024-06-11 22:13:53.980000,L9,313.62,316.27,325.84
2024-06-19 22:13:25.055000,L8,315.12,314.20,324.56
2024-06-19 22:13:49.014000,L8,291.39,304.96,304.37
2024-07-05 22:13:33.155000,L8,314.77,373.00,370.44
2024-07-05 22:13:57.118000,L8,362.74,377.89,375.62
2024-08-30 22:14:23.037000,L9,317.82,321.14,324.46
2024-09-07 22:14:06.843000,L8,311.92,315.58,320.21
2024-09-07 22:14:30.806000,L8,317.39,321.85,329.19
2024-09-22 22:20:08.881000,L9,314.90,321.14,327.52
2024-09-23 22:14:06.459000,L8,316.50,318.30,324.10
2024-09-23 22:14:30.418000,L8,316.40,318.13,324.14
2024-10-17 22:14:18.028000,L9,383.51,397.25,384.74
2024-11-10 22:14:13.424000,L8,310.24,315.57,322.42
2024-11-10 22:14:37.391000,L8,310.40,316.08,323.32
2024-12-04 22:14:24.237000,L9,305.99,314.86,317.61
2024-12-04 22:14:48.196000,L9,306.06,315.04,317.78
2025-01-05 22:14:18.819000,L9,320.58,326.09,330.33
2025-01-05 22:14:42.782000,L9,276.88,293.52,296.75
2025-01-21 22:14:25.000000,L9,310.49,313.19,316.67
2025-01-21 22:14:48.959000,L9,311.36,314.24,317.02
2025-04-03 22:13:52.056000,L8,315.30,327.44,331.71
2025-04-03 22:14:16.015000,L8,318.61,330.78,335.20
2025-04-10 22:19:58.565000,L8,312.95,316.25,353.05
2025-04-27 22:13:56.565000,L9,374.86,376.52,380.06
2025-05-05 22:13:36.375000,L8,313.02,319.94,325.68
2025-05-05 22:14:00.333000,L8,312.64,319.51,325.08
2025-05-20 22:19:54.234000,L9,313.55,318.21,326.65
2025-05-21 22:13:39.816000,L8,315.42,320.78,331.47
2025-06-06 22:13:42.612000,L8,310.00,310.96,318.91
2025-06-06 22:14:06.580000,L8,311.23,313.03,321.18
2025-06-14 22:13:47.011000,L9,278.53,304.77,311.94
2025-06-30 22:13:55.516000,L9,303.34,304.83,306.22
2025-06-30 22:14:19.484000,L9,317.88,323.78,329.74
2025-07-16 22:14:00.743000,L9,314.05,317.06,326.70
2025-07-16 22:14:24.715000,L9,313.74,315.69,324.06
2025-08-01 22:14:06.695000,L9,312.34,318.42,324.51
2025-08-25 22:14:15.671000,L8,369.52,374.60,385.34
2025-08-25 22:14:39.643000,L8,362.21,370.06,377.09
2025-09-02 22:14:23.256000,L9,313.45,320.40,323.88
2025-09-02 22:14:47.227000,L9,310.20,317.08,318.82
2025-09-10 22:14:20.086000,L8,307.24,315.17,315.99
2025-09-10 22:14:44.053000,L8,341.20,346.79,350.86
2025-09-18 22:14:25.575000,L9,310.74,316.64,323.94
2025-09-18 22:14:49.542000,L9,310.63,316.54,323.94
2025-10-28 22:14:29.416000,L8,311.69,317.93,325.41
2025-10-28 22:14:53.375000,L8,311.58,318.22,325.80
2025-11-13 22:14:28.355000,L8,315.56,326.27,324.41
2025-11-13 22:14:52.318000,L8,315.71,326.33,324.44
