dates,nzd0384-0000,nzd0384-0001,nzd0384-0002,nzd0384-0003,nzd0384-0004,nzd0384-0005,nzd0384-0006,nzd0384-0007,nzd0384-0008,nzd0384-0009,nzd0384-0010,nzd0384-0012,nzd0384-0013,nzd0384-0014,nzd0384-0015,nzd0384-0016,nzd0384-0017,nzd0384-0018,nzd0384-0019,nzd0384-0020,nzd0384-0021,nzd0384-0022,nzd0384-0023,nzd0384-0024,nzd0384-0025,nzd0384-0026,nzd0384-0027,nzd0384-0028,nzd0384-0029,nzd0384-0030,nzd0384-0031,nzd0384-0032,nzd0384-0033,nzd0384-0034,nzd0384-0035,nzd0384-0036,nzd0384-0037,nzd0384-0038,nzd0384-0039,nzd0384-0040,nzd0384-0041,nzd0384-0043,nzd0384-0044,nzd0384-0045,nzd0384-0046,nzd0384-0047,nzd0384-0048,nzd0384-0049,nzd0384-0011,nzd0384-0042,nzd0384-0050,nzd0384-0051,nzd0384-0052,nzd0384-0053,nzd0384-0061,nzd0384-0062,nzd0384-0063,nzd0384-0064,nzd0384-0065,nzd0384-0070,nzd0384-0071,nzd0384-0072,nzd0384-0073,nzd0384-0059,nzd0384-0060,nzd0384-0054,nzd0384-0055,nzd0384-0056,nzd0384-0057,nzd0384-0058,nzd0384-0066,nzd0384-0067,nzd0384-0068,nzd0384-0069,satname
2021-03-16 22:07:03+00:00,,,,230.05,246.03666666666666,255.4,248.51333333333332,250.48333333333335,247.25666666666666,249.1833333333333,261.06333333333333,266.31666666666666,268.30333333333334,277.91,283.48,284.38666666666666,286.54,287.61333333333334,293.72,305.85,308.65,313.68,313.87,323.27,331.68,334.99,,337.06,336.02,,,,,,,,,,,,,,,,,,,,264.46666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2021-04-17 22:06:54+00:00,,,,230.05,248.84500000000003,257.63,252.35499999999996,254.61,250.065,251.63,263.95000000000005,270.16,271.41499999999996,282.315,270.7366666666667,288.65999999999997,290.63,275.84999999999997,297.28000000000003,315.73,,,277.57,288.12,,293.55,305.24,,,,310.3,314.66,310.09,319.33,328.8,334.07,338.23,317.54,,305.14,331.76,341.05,318.01,273.4,289.48,292.66,325.19,,267.29499999999996,330.02,,,,,377.83,394.22,392.87,400.44,393.1,,,,,361.87,,,,,,,384.59,373.97,,,L8
2021-05-03 22:06:44+00:00,,,,230.05,248.84500000000003,257.63,252.35499999999996,254.61,250.065,251.63,263.95000000000005,270.16,271.41499999999996,282.315,263.365,288.65999999999997,290.63,269.14,297.28000000000003,315.73,,,280.615,288.855,293.2,297.66499999999996,306.375,297.26,,,311.22,314.63,311.005,321.78,329.82500000000005,335.105,339.0,315.65,,305.115,334.57,341.85,317.0,273.4,289.48,294.83500000000004,326.975,,267.29499999999996,330.02,,,,,379.44,394.055,393.42,401.195,394.13,,381.78,388.66,,363.64,,,,,,,385.71,378.0,,,L8
2021-07-22 22:07:12+00:00,,,,230.05,248.84500000000003,257.63,252.35499999999996,254.61,250.065,251.63,263.95000000000005,270.16,271.41499999999996,282.315,263.365,288.65999999999997,290.63,269.14,297.28000000000003,315.73,,,280.615,288.855,293.2,297.66499999999996,306.375,297.26,,,311.22,314.63,311.005,321.78,329.82500000000005,335.105,339.0,315.65,,305.115,334.57,341.85,317.0,273.4,289.48,294.83500000000004,323.59,,267.29499999999996,330.02,,,,,378.91333333333336,394.055,393.03000000000003,401.195,390.6666666666667,,381.78,388.66,,363.43666666666667,,,349.79,360.93,333.83,,384.68,379.2133333333333,,,L8
2021-08-23 22:07:25+00:00,,,,,248.635,260.08000000000004,251.02499999999998,256.415,249.535,250.58499999999998,266.985,267.225,270.88,279.96500000000003,261.8175,285.395,287.635,268.0875,294.845,311.315,316.57,314.87,292.86,301.7733333333333,314.315,310.64,319.2,318.42499999999995,337.92,341.73,322.37,314.63,311.005,321.78,329.82500000000005,335.105,339.0,326.63,345.53,305.115,334.57,341.85,317.0,273.4,289.48,294.83500000000004,323.59,,266.69,330.02,,,,,378.91333333333336,394.055,393.03000000000003,401.195,390.6666666666667,,381.78,388.66,,363.43666666666667,,,349.79,360.93,333.83,,384.68,379.2133333333333,,,L8
2021-09-08 22:07:29+00:00,,,,,250.62666666666667,261.03000000000003,251.4,257.5466666666667,250.0233333333333,250.9,267.97666666666663,266.4633333333333,271.38666666666666,280.1933333333333,266.47799999999995,285.2933333333333,287.6566666666667,272.224,293.48333333333335,310.4533333333333,318.955,316.78499999999997,300.0875,310.445,322.76666666666665,310.64,319.2,318.42499999999995,340.29,341.73,322.37,314.63,311.005,321.78,329.82500000000005,335.105,339.0,326.63,345.40999999999997,305.115,334.57,341.85,317.0,273.4,289.48,294.83500000000004,323.59,,267.69666666666666,330.02,,,,,378.91333333333336,394.055,393.03000000000003,401.195,390.6666666666667,,381.78,388.66,,363.43666666666667,,,349.79,360.93,333.83,,384.68,379.2133333333333,,,L8
2021-09-24 22:07:32+00:00,,,,,249.4366666666667,261.18666666666667,249.96666666666667,258.03,248.1966666666667,249.7266666666667,268.7266666666667,264.18333333333334,269.4266666666667,279.49333333333334,265.13199999999995,282.0233333333333,285.53,271.658,289.05333333333334,308.76,318.84999999999997,316.59999999999997,304.296,314.77,326.265,310.64,319.2,318.42499999999995,339.61,341.73,322.37,314.63,311.005,321.78,329.82500000000005,335.105,339.0,326.63,345.40999999999997,305.115,334.57,341.85,317.0,273.4,289.48,294.83500000000004,323.59,,267.14666666666665,330.02,,,,,378.91333333333336,394.055,393.03000000000003,401.195,390.6666666666667,,381.78,388.66,,363.43666666666667,,,349.79,360.93,333.83,,384.68,379.2133333333333,,,L8
2021-12-21 22:07:31+00:00,,,,,248.24,259.1725,249.285,256.71999999999997,248.115,249.7575,267.33500000000004,264.8825,269.7025,279.81,282.3225,282.59749999999997,286.355,287.8875,289.455,308.9325,318.6225,317.2675,321.8775,332.71,337.3025,337.40999999999997,343.665,342.565,340.38750000000005,341.73,344.67,,,,,,,351.115,347.84,,,,,,,,316.82,,266.7525,,,,,,377.86,,392.25,,383.74,,,,,363.03,,,349.79,360.93,333.83,,382.62,381.64,,,L9
2022-01-30 22:07:22+00:00,,,,,247.094,257.678,248.45,255.404,247.49200000000002,248.542,265.66400000000004,264.024,268.714,278.6,281.40999999999997,282.0,286.13800000000003,287.902,289.678,308.642,318.05,317.34000000000003,320.82,331.736,336.828,336.16,341.67333333333335,341.57666666666665,340.046,341.97,342.96000000000004,,,,,,,351.07666666666665,347.5725,,,,,,,,,,265.6,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2022-02-23 22:07:19+00:00,,,,,247.484,257.47400000000005,249.734,255.442,247.93200000000002,249.152,265.11400000000003,265.212,269.668,279.572,282.668,283.976,287.756,289.284,291.832,309.544,318.996,319.188,323.304,333.174,337.942,337.84333333333336,340.085,342.57000000000005,340.5775,342.21,341.25,,,,,,,352.32000000000005,348.25333333333333,,,,,,,,,,266.234,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-04-28 22:06:58+00:00,,,,,248.83749999999998,257.78000000000003,249.35000000000002,255.10249999999996,246.0075,248.19,265.35,268.1775,272.0625,280.735,283.0075,285.6225,287.4525,290.32,292.935,308.1725,318.3333333333333,320.33666666666664,324.53999999999996,332.44666666666666,337.76,337.84333333333336,340.085,342.57000000000005,340.7,342.21,341.25,,,,,,,352.32000000000005,349.735,,,,,,,,,,267.22749999999996,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2022-05-22 22:07:10+00:00,,,,,248.83749999999998,257.78000000000003,249.35000000000002,255.10249999999996,246.0075,248.19,265.35,268.1775,272.0625,280.735,283.0075,285.6225,287.4525,290.32,292.935,308.1725,318.3333333333333,320.33666666666664,324.53999999999996,332.44666666666666,337.76,337.84333333333336,340.085,342.57000000000005,340.7,342.21,341.25,,273.91,296.74,293.94,292.36,301.65,339.29,349.735,,,,,,,,275.16,283.23,267.22749999999996,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L8
2022-08-26 22:07:46+00:00,,,,,254.77999999999997,264.295,250.79500000000002,257.99,243.565,248.18,268.405,269.065,273.65999999999997,281.53,282.54999999999995,282.37,281.36,288.30499999999995,290.005,304.83000000000004,320.55,317.61,321.08,337.15,337.91,339.77,,,344.79,347.86,,,273.91,296.74,293.94,292.36,301.65,333.115,,,,,,,,,275.16,283.23,269.65,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L8
2022-09-03 22:07:27+00:00,,,,,250.5533333333333,261.95,249.10666666666665,256.27666666666664,243.46,246.65666666666667,266.25333333333333,266.2866666666667,270.80333333333334,279.5833333333333,280.53666666666663,281.66,281.2233333333333,287.42,289.2633333333333,305.01666666666665,318.26,317.24,319.475,335.22,335.9,337.895,,341.08,342.685,346.3,345.66,,273.91,296.74,293.94,292.36,301.65,339.62,,,,,,,,,275.16,283.23,267.06,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L9
2022-09-19 22:07:33+00:00,,,,,248.11249999999998,259.99,247.95,254.95749999999998,243.3075,246.35750000000002,264.8875,264.58500000000004,269.2175,278.115,279.735,280.9775,280.9325,286.7075,288.3925,304.78,318.28333333333336,315.95,318.80333333333334,333.9066666666667,335.22,337.1333333333333,338.71,340.495,341.4266666666667,345.46000000000004,344.58500000000004,,273.91,296.74,293.94,292.36,301.65,342.35,345.29,,,,,,,,275.16,283.23,265.1075,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L9
2022-10-05 22:07:34+00:00,,,,,246.802,258.504,246.60999999999999,253.99200000000002,243.13400000000001,245.47200000000004,263.98400000000004,263.31,267.894,276.762,278.25,279.49,280.394,285.726,287.51,303.616,316.49,314.5625,317.18,331.9075,333.39250000000004,335.7725,337.4,338.1566666666667,339.36,343.855,342.7,344.16,273.91,296.74,293.94,292.36,301.65,343.858,344.43,,,,,,,,275.16,283.23,264.104,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L9
2022-10-21 22:07:41+00:00,,,,,247.26333333333332,259.19,248.02833333333334,255.22333333333333,244.10833333333335,246.65,265.26,264.4816666666666,268.62,277.60833333333335,279.385,280.47333333333336,281.3,286.52666666666664,287.9266666666667,304.72499999999997,316.49,315.71,319.462,333.298,333.39250000000004,335.7725,337.4,338.1566666666667,339.36,343.855,342.7,344.16,273.91,296.74,293.94,292.36,301.65,343.858,344.43,,,,,,,,275.16,283.23,265.0733333333333,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L9
2022-10-29 22:07:52+00:00,,,,,245.755,257.85,248.09,254.93499999999997,244.99333333333334,246.79333333333332,264.635,262.80333333333334,266.81666666666666,276.43666666666667,278.62666666666667,279.54333333333335,281.3883333333333,286.2183333333333,287.7516666666666,305.34666666666664,317.014,316.3616666666667,320.0683333333333,333.7966666666667,334.23400000000004,335.7725,337.4,338.1566666666667,339.36,343.855,342.7,344.16,273.91,296.74,293.94,292.36,301.65,343.858,344.43,,,,,,,,275.16,283.23,263.5566666666667,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L8
2022-11-06 22:07:39+00:00,,,,,246.03428571428572,258.10285714285715,248.97714285714284,255.49714285714285,245.58142857142857,247.44285714285712,265.8071428571429,263.6857142857143,267.6328571428571,277.0842857142857,279.33,280.29714285714283,282.1,286.75714285714287,288.4757142857143,305.7685714285714,317.42,317.1228571428572,320.7942857142857,333.9814285714286,334.735,336.568,337.4,338.1566666666667,339.36,344.212,342.7,344.16,273.91,296.74,293.94,292.36,301.65,343.858,344.43,,,,,,,,275.16,283.23,264.1985714285714,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L9
2022-11-14 22:07:47+00:00,,,,,246.4075,258.37875,250.07625,256.43375,246.33375,248.52875,266.78375,264.88375,268.525,277.57,279.95625,281.005,282.6675,287.32875,289.08625,306.2825,317.42,317.3875,321.58125,334.25,335.4571428571429,336.568,337.4,338.1566666666667,339.36,344.58166666666665,342.7,344.16,273.91,296.74,293.94,292.36,301.65,343.858,345.82,,,,,,,,275.16,283.23,264.97625,,,,,,,,,,392.42,,,,,364.94,,,,,342.02,,,,,,L8
2023-01-25 22:07:37+00:00,,,,,247.29000000000002,258.8411111111111,251.11666666666665,257.07444444444445,247.37555555555556,249.51777777777775,267.59777777777776,266.04555555555555,269.46666666666664,278.3155555555556,280.7811111111111,281.84,283.46333333333337,288.15444444444444,289.7233333333333,306.78555555555556,317.95714285714286,318.1711111111111,321.58125,334.25,335.4571428571429,336.568,337.4,338.1566666666667,339.36,344.58166666666665,342.7,344.16,,,,,,351.515,345.82,,,,,,,,,,266.03444444444443,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-02-18 22:07:25+00:00,,,,,248.012,259.139,251.913,257.56,248.03400000000002,249.988,267.829,266.573,269.907,278.46500000000003,281.14,282.677,284.021,288.293,289.868,306.978,317.95714285714286,318.1711111111111,321.58125,334.25,335.4571428571429,336.568,337.4,338.1566666666667,339.36,344.58166666666665,342.7,344.16,,,,,,351.956,347.14250000000004,,,,,,,,,,266.523,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-06 22:07:14+00:00,,,,,248.44666666666666,259.57666666666665,253.4911111111111,259.1688888888889,249.82999999999998,251.63333333333333,269.5577777777778,268.5222222222222,271.74333333333334,279.6111111111111,282.66777777777776,284.79999999999995,285.5955555555555,289.28666666666663,290.90555555555557,307.73555555555555,317.83599999999996,318.4371428571429,322.28333333333336,335.0057142857143,335.2800000000001,335.68333333333334,337.4,336.69500000000005,336.035,343.72249999999997,341.2199999999999,344.16,,,,,,351.3833333333334,347.14250000000004,,,,,,,,,,268.1622222222222,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-03-14 22:07:23+00:00,,,,,248.47799999999998,259.673,253.45100000000002,258.878,249.85699999999997,251.446,269.284,268.28799999999995,271.444,279.371,282.417,284.532,285.068,288.829,290.66700000000003,307.32599999999996,317.3666666666667,318.41875,322.4371428571429,334.105,335.4433333333333,335.7325,337.4,336.69500000000005,337.59,343.72249999999997,342.4866666666667,344.16,,,,,,350.5325,348.68600000000004,,,,,,,,,,268.023,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2023-03-22 22:07:04+00:00,,,,,248.20699999999997,259.03700000000003,253.37800000000001,258.219,249.49499999999998,250.97599999999997,268.729,268.025,271.046,278.85600000000005,282.033,287.22200000000004,284.601,288.115,290.89300000000003,307.6877777777778,317.174,319.14,323.26666666666665,334.5085714285715,335.76,335.77333333333337,336.09,333.48,336.92999999999995,343.7033333333332,341.975,344.16,,,,,,350.53,349.535,,,,,,,,,,267.944,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2023-04-15 22:07:04+00:00,,,,,248.94555555555553,259.7566666666667,254.7255555555556,259.1177777777778,250.27888888888887,251.9811111111111,269.65777777777777,269.11555555555555,271.9844444444445,279.69,283.11333333333334,288.74222222222227,285.3077777777778,288.81666666666666,291.6611111111111,308.77875,318.69,320.59666666666664,325.45799999999997,335.94166666666666,337.72249999999997,337.81500000000005,278.72,,340.7,346.03499999999985,313.51,277.33,280.83,292.14,292.94,293.04,300.19,337.3766666666667,351.52333333333337,313.37,315.43,310.82,288.0,280.3,311.15,293.37,288.9,,268.8166666666667,319.59,,,,,,,399.75,405.86,401.48,,,,,,,,,,,,388.5,385.85,368.53,383.33,L9
2023-07-04 22:06:45+00:00,,,,,248.89599999999996,259.10400000000004,254.85800000000003,257.82000000000005,250.95999999999995,251.708,267.666,268.54200000000003,271.70200000000006,278.64400000000006,282.70799999999997,291.784,284.77599999999995,287.716,291.57800000000003,308.425,318.1,321.36499999999995,323.36,334.6400000000001,336.26,335.88,278.72,,340.7,,313.51,277.33,280.83,299.31,305.765,298.725,304.58500000000004,331.18500000000006,352.985,313.37,315.43,310.82,288.0,280.3,311.15,293.37,288.64,,268.81000000000006,319.59,,,,,393.39,401.19,400.775,407.52,401.025,,,,,375.74,390.71,,,,370.41,380.99,388.065,385.85,368.53,383.33,L9
2023-08-13 22:07:07+00:00,,,,,248.36599999999999,259.366,254.164,257.0559999999999,249.474,250.042,266.812,265.652,269.78200000000004,278.232,281.422,291.32,283.93999999999994,287.048,290.54,308.065,319.255,320.20500000000004,326.99,334.99666666666667,337.41499999999996,337.895,278.72,,342.695,346.74,313.51,277.33,280.83,299.31,305.765,298.725,304.58500000000004,335.326,352.985,313.37,315.43,310.82,288.0,280.3,311.15,293.37,288.64,,267.262,319.59,,,,,393.39,401.19,400.775,407.52,401.025,,,,,375.74,390.71,,,,370.41,380.99,388.065,385.85,368.53,383.33,L8
2023-08-21 22:07:04+00:00,,,,,248.714,259.85,253.554,257.274,248.73399999999998,249.156,267.66400000000004,264.96799999999996,269.454,279.614,281.382,291.46,284.04200000000003,288.20199999999994,291.248,309.11,321.26666666666665,322.18666666666667,326.99,334.99666666666667,338.71,337.895,278.72,,342.695,346.74,313.51,277.33,280.83,299.31,305.765,298.725,304.58500000000004,334.85,354.86,313.37,315.43,310.82,288.0,280.3,311.15,293.37,288.64,,267.072,319.59,,,,,393.39,401.19,400.775,407.52,401.025,,,,,375.74,390.71,,,,370.41,380.99,388.065,385.85,368.53,383.33,L9
2023-08-29 22:07:14+00:00,,,,236.89,249.10333333333332,260.35333333333335,253.74833333333333,257.4916666666667,248.69666666666663,249.13,267.64500000000004,264.57166666666666,268.7383333333333,279.52,281.5166666666667,290.32666666666665,284.26666666666665,288.32666666666665,291.09166666666664,308.256,321.8125,322.4275,326.9533333333333,335.21500000000003,338.71,337.895,278.72,,342.695,346.74,313.51,277.33,280.83,299.31,305.765,298.725,304.58500000000004,337.43,354.86,313.37,315.43,310.82,288.0,280.3,311.15,293.37,288.64,,267.165,319.59,,,,,393.39,401.19,400.775,407.52,401.025,,,,,375.74,390.71,,,,370.41,380.99,388.065,385.85,368.53,383.33,L8
2023-09-06 22:07:14+00:00,,,,236.885,249.83666666666667,260.33333333333337,253.51,257.0083333333333,247.72666666666666,247.95499999999996,267.64000000000004,263.12,267.35333333333335,278.8616666666667,280.82666666666665,289.5116666666667,283.5366666666667,288.08666666666664,290.49333333333334,307.712,322.364,322.594,328.56,334.045,338.84000000000003,337.895,278.72,,342.695,346.74,313.51,277.33,280.83,299.31,305.765,298.725,304.58500000000004,337.43,354.86,313.37,315.43,310.82,288.0,280.3,311.15,293.37,288.64,,266.18666666666667,319.59,,,,,393.39,401.19,400.775,407.52,401.025,,,,,375.74,390.71,,,,370.41,380.99,388.065,385.85,368.53,383.33,L9
2023-10-08 22:07:22+00:00,,,,235.84333333333333,253.49,263.48199999999997,257.15999999999997,260.764,250.07800000000003,249.984,271.47200000000004,265.262,269.71000000000004,281.966,283.774,288.15200000000004,286.962,292.966,293.07399999999996,309.148,324.52200000000005,324.02200000000005,330.29333333333335,336.36,340.08500000000004,341.24,278.72,,344.69,346.74,282.0,277.33,280.83,299.31,305.765,298.725,304.58500000000004,335.32,,313.37,315.43,310.82,288.0,280.3,311.15,293.37,288.64,,268.57,319.59,,,,,393.39,401.19,400.775,407.52,401.025,,,,,375.74,390.71,,,,370.41,380.99,388.065,385.85,368.53,383.33,L9
2023-10-24 22:07:27+00:00,,,,235.84333333333333,253.78166666666667,263.325,257.43,260.62666666666667,250.3216666666667,250.14333333333332,271.6466666666667,266.2266666666667,270.19,282.1366666666667,283.98499999999996,288.12166666666667,286.69666666666666,292.57166666666666,292.715,309.25166666666667,323.93,323.825,330.71500000000003,335.814,339.61400000000003,340.7966666666667,,,344.69,346.74,,,,306.48,318.59,304.41,308.98,341.54249999999996,,,,,,,,,288.38,,268.89666666666665,,,,,,393.39,401.19,401.8,409.18,400.57,,,,,375.74,390.71,,,,370.41,380.99,387.63,,,,L9
2024-02-13 22:07:29+00:00,,,,234.7775,254.54166666666666,263.74666666666667,258.7183333333333,261.7866666666667,251.81000000000003,251.63333333333335,272.4483333333333,268.25,271.90833333333336,282.46333333333337,285.2816666666667,289.28000000000003,287.285,293.835,294.7766666666667,309.39166666666665,324.18,324.4933333333333,331.71000000000004,336.04,340.226,341.24,,,,,,,,,,,,350.8349999999999,352.05,,,,,,,,,,270.03999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-02-21 22:07:17+00:00,,,,234.03400000000002,254.76833333333332,264.3833333333334,260.0516666666667,262.33,253.02666666666667,252.84500000000003,272.7783333333333,269.3433333333333,273.085,282.3066666666667,286.07166666666666,289.5683333333333,287.3,294.3483333333333,295.46166666666664,308.86333333333334,323.74333333333334,324.50666666666666,331.71000000000004,336.04,339.9575,341.24,,,,,,,,,,,,350.33,352.05,,,,,,,,,,270.595,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-02-29 22:07:23+00:00,,,,233.32000000000002,256.09499999999997,265.1983333333333,261.6433333333333,263.64,254.56500000000003,254.035,274.0933333333333,271.50499999999994,275.335,283.575,287.34666666666664,290.8,287.98,296.46166666666664,296.985,309.81666666666666,323.95666666666665,325.25166666666667,333.32000000000005,336.0825,339.9575,341.24,,,,,,,,,,,,,352.05,,,,,,,,,,271.78666666666663,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-03-08 22:07:05+00:00,,,,232.13333333333335,256.26,265.5133333333334,262.0133333333333,263.99666666666667,255.0616666666667,254.465,274.13333333333327,272.5566666666667,276.43333333333334,284.3183333333333,287.7316666666667,291.335,288.35999999999996,296.66833333333335,297.64500000000004,309.925,323.46000000000004,325.465,333.2900000000001,335.8433333333333,340.1725,341.24,,,,,,,,,,,,,352.05,,,,,,,,,,272.3933333333333,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2024-04-17 22:07:03+00:00,,,,231.32000000000005,257.52666666666664,266.6516666666667,263.0466666666667,265.2183333333333,255.94666666666663,254.97,274.89166666666665,273.0516666666667,277.47499999999997,285.245,287.96833333333336,291.5933333333333,288.41333333333336,297.295,297.2816666666667,310.03000000000003,323.235,325.47200000000004,333.2900000000001,335.235,339.81666666666666,339.91,,,,,,,,,,,,351.53,352.05,,,,,,,,,,272.905,,,,,,,,,,,,,,,,,,,,,,,,,,L9
2024-05-03 22:06:49+00:00,,,,231.32000000000005,257.984,267.474,263.9,266.274,256.828,255.776,275.366,273.45199999999994,278.452,285.696,280.3383333333333,284.715,279.93,291.63666666666666,289.25166666666667,299.51500000000004,312.93666666666667,313.774,310.59000000000003,309.085,325.70666666666665,304.92,309.13,315.3,312.97,283.17,279.15,304.8,308.95,305.1,307.69,287.1,307.72,331.6,352.05,315.58,316.54,342.84,314.29,,,,272.88,278.39,273.38,327.46,307.0,,,,388.34,396.36,400.51,400.1,393.89,,,,339.84,368.85,387.22,,373.33,,362.8,378.13,386.96,,,,L9
2024-05-11 22:06:27+00:00,,,,231.32000000000005,257.984,267.474,263.9,266.274,256.828,255.776,275.366,273.45199999999994,278.452,285.696,275.59714285714284,279.9585714285714,275.49,287.0728571428571,284.5485714285714,292.7471428571429,306.4357142857143,307.915,304.24666666666667,304.0733333333333,320.68,306.76,310.93,316.595,314.79,301.45500000000004,295.92999999999995,310.45000000000005,317.66499999999996,313.91,319.71000000000004,301.79,323.015,326.15000000000003,352.05,315.58,320.36,342.84,322.52,310.33,290.68,293.45,274.565,291.085,273.38,327.46,307.0,,,,390.645,398.505,403.155,403.58500000000004,397.135,,,,339.84,371.89,387.52,,373.33,,366.21000000000004,381.555,389.735,386.63,,,L8
2024-06-04 22:06:35+00:00,,,,231.32000000000005,257.984,267.474,263.9,266.274,256.828,255.776,275.366,273.45199999999994,278.452,285.696,271.27875,276.02125,271.3825,282.63125,279.62125,287.11875000000003,301.4325,301.3728571428572,298.3125,300.15,316.384,305.3,309.96,315.24666666666667,314.3833333333334,295.9533333333333,288.77,309.0933333333333,307.36999999999995,313.55333333333334,316.48333333333335,302.31666666666666,327.8966666666667,323.045,352.05,315.125,318.04,342.84,322.52,310.33,290.68,293.45,276.18,287.6166666666666,273.38,326.62,307.0,,,,389.2,399.08,403.43333333333334,405.21000000000004,397.31666666666666,,,,339.84,373.51,387.52,,373.33,,356.48,381.24333333333334,388.4066666666667,386.63,,,L9
2024-06-28 22:06:31+00:00,,,,231.32000000000005,257.984,267.474,263.9,266.274,256.828,255.776,275.366,273.45199999999994,278.452,285.696,271.27875,276.02125,271.3825,282.63125,279.62125,287.11875000000003,301.4325,301.3728571428572,298.3125,300.15,316.384,305.3,309.96,315.24666666666667,313.665,292.135,288.77,308.565,308.895,312.535,315.65999999999997,302.9375,322.9825,320.61,352.05,315.125,318.04,342.84,322.52,310.33,290.68,293.45,275.9975,284.75,273.38,326.62,307.0,,,,389.2,399.08,403.43333333333334,405.21000000000004,397.31666666666666,,,,339.84,373.51,387.52,,373.33,,356.48,381.24333333333334,388.4066666666667,386.63,,,L8
2024-07-06 22:06:32+00:00,,,,231.32000000000005,257.984,267.474,263.9,266.274,256.828,255.776,275.366,273.45199999999994,278.452,285.696,271.27875,276.02125,271.3825,282.63125,279.62125,287.11875000000003,301.4325,301.3728571428572,298.3125,300.15,316.384,305.3,309.96,315.24666666666667,313.665,292.135,288.77,303.49,304.702,310.004,313.608,302.9375,322.9825,320.61,352.05,309.42,316.745,336.85,322.52,310.33,290.68,293.45,276.02,282.47799999999995,273.38,323.45,307.0,,,,389.2,399.08,403.43333333333334,405.21000000000004,397.31666666666666,,,,339.84,373.51,387.52,357.71,371.34000000000003,364.51,357.63,381.24333333333334,388.4066666666667,386.63,,,L9
2024-08-23 22:06:59+00:00,,,,,258.6175,268.04,264.1775,266.38,256.315,253.88,275.445,272.4475,277.5,285.64250000000004,268.27714285714285,273.1828571428572,268.46,280.03285714285715,275.67285714285714,279.5033333333334,293.96666666666664,291.45000000000005,286.21666666666664,287.92,310.0725,305.3,309.96,315.24666666666667,313.665,292.135,288.77,303.49,304.702,310.004,313.608,302.9375,322.9825,325.1116666666667,,309.42,316.745,336.85,322.52,310.33,290.68,293.45,276.02,282.47799999999995,272.78999999999996,323.45,307.0,,,,389.2,399.08,403.43333333333334,405.21000000000004,397.31666666666666,,,,339.84,373.51,387.52,357.71,371.34000000000003,364.51,357.63,381.24333333333334,388.4066666666667,386.63,,,L9
2024-08-31 22:07:03+00:00,,,,,258.4866666666667,268.1333333333334,264.1466666666667,266.35999999999996,255.84,253.1266666666667,265.775,262.74,267.7075,276.0,262.72285714285715,267.87,263.4185714285714,274.6457142857143,270.5057142857143,271.76666666666665,286.25166666666667,284.16999999999996,286.2125,285.01250000000005,304.49399999999997,302.31,311.8775,316.4925,313.834,297.37600000000003,288.77,303.49,304.702,310.004,313.608,302.9375,322.9825,325.1116666666667,,316.06,319.944,341.3866666666666,327.93666666666667,311.41999999999996,290.68,293.45,273.8616666666667,282.47799999999995,262.065,331.49,324.91999999999996,,,,390.4225,400.03499999999997,404.405,405.0475,398.2425,,,,352.74,373.0725,390.07666666666665,357.71,371.34000000000003,371.75,358.784,382.0825,388.9675,381.525,,,L8
2024-10-10 22:07:10+00:00,,,,236.7,261.81666666666666,270.88666666666666,268.20666666666665,268.81666666666666,259.04333333333335,256.57666666666665,267.52,264.36,268.915,277.34000000000003,263.3771428571428,268.2857142857143,264.05,276.06428571428575,270.96285714285716,272.1466666666667,286.85,284.886,295.726,295.16400000000004,295.59499999999997,310.6,311.8775,316.4925,313.834,297.37600000000003,288.77,303.49,304.702,310.004,313.608,302.9375,322.9825,329.4628571428571,,316.06,319.944,341.3866666666666,327.93666666666667,311.41999999999996,290.68,293.45,273.8616666666667,282.47799999999995,263.30499999999995,331.49,324.91999999999996,,,,390.4225,400.03499999999997,404.405,405.0475,398.2425,,,,352.74,373.0725,390.07666666666665,357.71,371.34000000000003,371.75,358.784,382.0825,388.9675,381.525,,,L9
