dates,satname,nzd0384-0000,nzd0384-0001,nzd0384-0002,nzd0384-0003,nzd0384-0004,nzd0384-0005,nzd0384-0006,nzd0384-0007,nzd0384-0008,nzd0384-0009,nzd0384-0010,nzd0384-0012,nzd0384-0013,nzd0384-0014,nzd0384-0015,nzd0384-0016,nzd0384-0017,nzd0384-0018,nzd0384-0019,nzd0384-0020,nzd0384-0021,nzd0384-0022,nzd0384-0023,nzd0384-0024,nzd0384-0025,nzd0384-0026,nzd0384-0027,nzd0384-0028,nzd0384-0029,nzd0384-0030,nzd0384-0031,nzd0384-0032,nzd0384-0033,nzd0384-0034,nzd0384-0035,nzd0384-0036,nzd0384-0037,nzd0384-0038,nzd0384-0039,nzd0384-0040,nzd0384-0041,nzd0384-0043,nzd0384-0044,nzd0384-0045,nzd0384-0046,nzd0384-0047,nzd0384-0048,nzd0384-0049,nzd0384-0011,nzd0384-0042,nzd0384-0050,nzd0384-0051,nzd0384-0052,nzd0384-0053,nzd0384-0061,nzd0384-0062,nzd0384-0063,nzd0384-0064,nzd0384-0065,nzd0384-0070,nzd0384-0071,nzd0384-0072,nzd0384-0073,nzd0384-0059,nzd0384-0060,nzd0384-0054,nzd0384-0055,nzd0384-0056,nzd0384-0057,nzd0384-0058,nzd0384-0066,nzd0384-0067,nzd0384-0068,nzd0384-0069
2019-04-12 22:06:42.607000,L8,,,,,,,,,,,,,,227.74,227.98,230.23,234.84,245.49,250.11,253.36,264.65,,,,,,,,,,279.93,290.22,282.47,291.07,295.03,291.19,293.80,285.61,,,,,,,,,,281.18,,,336.78,342.80,353.90,354.34,377.92,388.40,391.33,395.29,389.67,,,,,360.67,379.35,368.15,369.56,370.92,355.03,363.19,381.92,375.95,381.58,
2019-05-14 22:06:48.150000,L8,,,,,,,,,,,,,,237.26,236.84,242.60,241.42,242.71,245.78,254.80,269.05,248.88,269.29,281.44,274.33,282.57,284.59,294.89,305.35,288.90,309.84,300.23,289.73,317.98,313.37,310.85,335.31,314.72,,,,,,,,,262.63,283.23,,,315.08,343.97,358.89,357.12,379.09,390.58,395.66,396.40,391.12,,,,,364.94,380.96,366.88,371.26,372.12,355.08,375.05,386.72,381.62,,
2019-05-30 22:06:57.095000,L8,,,,,,,,,,,,,,238.25,240.03,246.51,245.48,246.69,250.97,258.87,273.35,,268.15,287.13,280.65,295.81,301.79,306.49,310.20,305.72,311.38,305.84,269.02,318.89,318.04,317.52,338.28,314.87,,,,,,,,,268.86,277.59,,,282.60,343.68,354.98,334.65,377.44,392.43,391.36,394.98,389.59,,,,,364.71,379.41,355.64,364.45,369.79,347.02,371.05,326.54,381.60,382.69,
2019-06-15 22:07:03.775000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.23,,,276.93,281.25,343.44,334.80,375.64,386.73,387.84,392.39,385.75,,,,,358.21,377.68,347.79,361.21,361.90,334.15,361.15,379.58,,,
2019-07-17 22:07:10.971000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,281.83,297.84,305.28,311.09,289.36,313.52,,,,,,,,,,,,,,,,267.08,277.96,,,284.10,335.96,356.14,345.06,378.37,392.91,394.60,395.93,391.66,,,,,365.53,381.75,355.96,364.41,369.69,354.72,371.56,388.27,385.96,380.59,
2019-08-02 22:07:17.867000,L8,,,,,,,,,,231.83,242.05,250.44,255.79,265.47,267.92,274.19,279.28,278.98,282.64,294.95,309.56,310.19,313.71,321.55,327.58,332.68,333.77,335.95,338.89,338.83,339.38,344.83,346.58,351.82,364.36,364.79,364.65,338.97,343.64,359.59,385.59,363.39,346.39,347.90,352.50,369.74,376.51,,250.13,384.93,,,,,,,,,,,,,,,,,,,,,,,,
2019-08-18 22:07:23.116000,L8,,,,,,,,,,233.68,244.32,252.67,258.67,268.72,272.05,279.91,279.63,279.38,285.88,298.84,312.86,316.40,315.99,328.64,332.21,335.36,338.87,340.31,338.87,342.31,342.17,354.85,349.40,353.46,364.13,365.60,365.30,344.03,341.87,362.58,375.71,365.36,352.95,352.44,346.56,363.59,368.43,381.96,252.20,381.03,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-05 22:07:36.198000,L8,,,,,242.24,252.66,242.77,242.61,241.70,246.46,252.86,260.87,265.33,278.98,283.42,286.07,286.38,285.41,291.96,319.46,319.32,322.79,326.10,333.25,339.73,340.95,347.36,346.18,344.56,349.90,355.83,358.11,357.38,361.27,373.06,371.04,373.43,354.10,349.23,364.56,389.09,380.55,374.58,362.62,366.31,363.70,378.64,,260.20,388.33,,,,,,,,,,,,,,,,,,,,,,,,
2019-10-21 22:07:37.761000,L8,,,,,237.45,242.90,237.62,237.46,237.11,238.96,250.37,257.52,261.09,271.22,272.97,280.55,282.18,283.76,286.40,301.80,310.73,315.60,320.70,325.67,330.45,336.63,335.32,340.70,340.62,345.73,346.58,347.99,349.77,352.32,360.80,365.62,366.49,356.47,350.43,365.93,375.20,374.81,364.35,359.01,361.03,361.92,370.94,381.57,256.77,383.17,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-09 22:07:25.588000,L8,,,,,241.37,246.96,241.29,241.79,241.29,241.65,251.91,260.57,263.50,273.57,276.63,282.23,286.44,287.01,290.14,307.21,315.24,317.42,323.33,328.02,334.81,338.05,336.77,344.23,343.91,345.05,345.95,357.96,358.75,355.93,379.17,374.62,377.87,352.96,349.62,361.10,394.69,,,,,,,,257.34,392.81,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-25 22:07:21.445000,L8,,,,,235.47,243.37,237.06,237.97,236.55,239.83,248.36,256.46,260.82,271.57,272.94,275.76,279.79,281.35,282.70,300.67,314.87,314.04,317.48,323.23,331.26,331.05,332.92,337.33,336.50,346.14,345.26,350.02,351.15,355.05,360.51,366.10,360.00,346.02,346.42,351.82,376.23,370.93,376.21,,,,,,254.24,379.87,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-10 22:07:16.756000,L8,,,,230.58,244.90,255.38,246.58,250.31,246.90,246.67,255.98,263.20,269.13,276.91,281.36,288.21,290.41,289.71,299.21,309.13,319.64,322.48,331.39,336.07,338.67,339.97,346.55,349.55,352.10,349.29,,,,,,,,,,,,,,,,,,,261.46,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-26 22:07:12.690000,L8,,,,287.73,245.64,253.91,248.33,247.84,245.59,248.10,255.59,264.89,265.66,279.19,282.97,285.41,288.65,289.27,291.79,308.61,319.20,320.00,328.87,330.60,340.44,340.13,341.21,349.03,346.24,347.68,351.99,355.73,354.99,358.98,372.33,371.54,369.65,356.56,355.40,363.26,381.94,377.50,366.81,358.28,367.89,362.42,377.04,,261.73,382.07,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-13 22:07:06.074000,L8,,,,230.29,243.98,253.97,248.47,251.11,246.37,248.77,256.45,263.30,266.87,278.93,281.23,286.09,287.67,289.37,290.89,308.04,317.31,319.04,326.45,329.96,337.84,338.06,338.42,344.70,343.47,344.33,343.10,350.09,353.67,356.95,371.48,367.24,369.21,351.78,349.67,358.69,381.13,374.53,364.15,354.52,360.09,360.03,373.63,,259.85,382.75,,,,,,,,,,,,,,,,,,,,,,,,
2020-04-14 22:06:50.036000,L8,,,,,236.95,244.73,237.43,237.62,236.44,240.69,249.71,255.91,259.54,267.98,294.79,279.78,291.39,296.61,288.27,305.05,326.65,313.19,329.31,346.34,343.55,349.78,357.10,350.91,348.93,348.14,345.26,343.54,351.21,360.60,372.16,361.14,347.72,347.48,359.07,368.03,373.30,378.36,372.58,361.75,359.73,371.20,378.61,,254.95,380.30,,,,,,,,,,,,,,,,,,,,,,,,
2020-05-16 22:06:39.488000,L8,,,,,,,,,,,,,232.64,240.81,245.04,247.93,246.05,253.99,254.85,260.67,269.58,255.25,274.82,289.00,292.27,301.84,309.08,296.84,296.17,317.62,310.28,308.07,262.96,304.76,302.78,312.77,336.60,314.49,,,,,,,,,277.68,331.67,,,311.00,345.99,354.19,366.18,380.08,394.98,396.85,397.66,394.67,,,,,363.79,383.81,386.55,369.17,370.49,358.98,371.54,386.68,374.57,,
2020-06-01 22:06:44.481000,L8,,,,,,,,,,,,,231.95,241.11,243.53,242.64,242.41,251.69,252.51,258.45,268.64,,261.49,278.67,285.26,298.56,302.72,275.62,,,,,,,268.19,301.95,299.72,304.43,,,,,,,,,275.58,311.43,,,331.82,338.61,354.81,361.49,377.27,393.02,393.61,396.43,337.60,,,,,364.23,381.33,375.00,363.03,369.17,341.29,370.89,387.28,,,
2020-07-19 22:07:07.773000,L8,,,,,,,,,,,,,,,,,,,,,,,261.03,283.09,301.74,314.26,321.13,319.97,321.04,324.87,322.45,331.07,334.40,341.69,349.58,355.06,355.72,331.79,329.43,347.26,364.48,354.96,320.66,287.99,,,275.53,330.69,,369.75,333.85,329.55,351.88,370.17,,,,,,,355.45,382.16,352.91,,,383.75,263.41,,,,,,,
2020-08-04 22:07:11.601000,L8,,,,,244.38,259.32,251.22,245.82,243.32,249.35,261.37,259.34,262.95,276.41,277.75,277.94,280.55,284.72,287.22,299.01,315.03,314.08,315.04,325.75,337.12,336.61,339.34,342.36,339.56,342.44,341.96,354.37,350.41,353.74,364.09,365.27,364.49,341.58,350.53,365.98,400.68,375.79,364.18,362.21,366.53,366.23,,,264.60,382.10,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-21 22:07:30.724000,L8,,,,,240.42,250.94,240.83,242.23,241.64,244.29,255.29,258.63,262.08,269.10,276.00,275.84,278.36,283.32,286.60,295.97,308.65,313.68,313.87,323.27,331.68,334.99,340.54,337.06,336.02,339.58,338.64,352.31,349.99,353.30,364.35,364.25,366.40,349.10,340.27,361.88,386.89,375.14,356.66,358.81,362.69,365.98,374.03,,258.81,384.45,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-23 22:07:33.943000,L8,,,,,,,,,,220.73,232.23,236.94,241.50,250.09,253.82,253.34,255.26,262.77,264.97,271.54,282.15,285.08,288.71,296.54,304.16,307.30,313.02,308.27,306.17,311.38,310.73,308.73,315.70,322.54,304.70,,,,,,,,,,,,,,236.87,,,,,,382.53,396.14,302.83,321.29,319.76,,,,,363.71,386.11,,,,289.71,316.33,318.49,321.85,396.61,351.57
2021-01-11 22:07:26.124000,L8,,,,,236.95,242.56,236.35,238.17,235.80,236.83,248.53,252.84,256.04,264.99,267.21,268.42,274.56,278.52,282.53,293.87,305.69,308.50,312.22,317.05,325.11,329.35,333.66,331.18,331.48,334.83,338.24,346.41,345.59,348.85,356.83,361.47,365.41,351.97,345.73,377.64,386.01,373.49,354.35,358.12,347.53,352.73,363.11,367.83,253.02,373.48,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12 22:07:19.216000,L8,,,,230.05,247.88,254.63,250.61,252.23,247.31,249.85,261.70,268.26,268.64,281.02,285.44,286.04,289.09,289.55,292.69,310.78,319.99,320.09,330.82,333.13,340.63,340.45,347.04,351.84,346.90,349.83,363.17,364.37,359.49,366.55,376.71,374.68,375.84,359.27,357.89,368.75,388.57,387.53,377.73,371.96,380.03,,,,264.38,388.90,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16 22:07:03.784000,L8,,,,,249.81,260.63,254.10,256.99,252.82,253.41,266.20,272.06,274.19,283.61,289.00,291.28,292.17,289.97,301.87,315.73,324.32,324.77,333.38,339.24,345.06,346.80,359.14,354.07,348.30,361.36,364.93,365.88,365.14,369.29,377.97,375.41,380.71,357.82,356.80,373.57,388.56,387.02,379.11,374.11,372.60,,,,270.21,395.51,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-17 22:06:54.118000,L8,,,,,,,,,,,,,,,237.77,230.67,234.40,248.03,237.09,255.73,262.84,257.04,277.57,288.12,289.84,293.55,305.24,284.88,291.16,290.84,310.30,314.66,310.09,319.33,328.80,334.07,338.23,317.54,,305.14,331.76,341.05,318.01,273.40,289.48,292.66,325.19,342.19,,330.02,348.64,343.52,369.21,378.89,377.83,394.22,392.87,400.44,393.10,,,,,361.87,387.76,386.23,372.35,377.70,380.16,377.94,384.59,373.97,,
2021-05-03 22:06:44.632000,L8,,,,,,,,,,,,,,,241.25,236.59,239.68,249.01,244.86,260.19,228.79,261.83,283.66,289.59,293.20,301.78,307.51,297.26,293.46,295.85,312.14,314.60,311.92,324.23,330.85,336.14,339.77,313.76,,305.09,337.38,342.65,315.99,,,297.01,328.76,344.15,,351.53,349.20,349.11,370.46,376.69,381.05,393.89,393.97,401.95,395.16,,381.78,388.66,422.88,365.41,388.07,390.03,371.18,374.55,375.73,379.59,386.83,382.03,,
2021-05-19 22:06:52.116000,L8,,,,,,,,,,,,,,236.97,240.41,238.71,244.70,249.36,244.23,258.00,269.49,259.54,278.10,291.83,295.72,301.60,309.74,299.41,293.92,306.62,313.70,318.21,316.53,319.90,331.05,338.33,339.30,315.57,,,,,,,,,314.89,343.99,,,352.02,344.91,367.01,379.01,379.29,395.22,395.14,402.65,391.72,,,,,367.27,387.65,387.08,370.60,373.13,385.95,379.60,388.38,377.92,,
2021-07-22 22:07:12.797000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.82,338.04,,,343.51,344.37,365.17,369.75,377.86,393.11,392.25,340.50,383.74,,,,,363.03,386.37,383.39,349.79,360.93,333.83,374.23,382.62,381.64,,
2021-08-23 22:07:25.117000,L8,,,,,247.46,259.53,247.95,255.84,246.25,247.76,267.77,262.39,267.57,276.32,279.25,279.51,283.10,285.34,287.82,306.90,316.57,314.87,317.35,327.61,335.43,336.59,344.85,339.59,337.92,341.73,344.67,355.37,350.87,355.17,372.54,368.79,371.22,348.59,345.53,366.71,386.11,382.30,368.04,362.93,362.50,369.33,373.99,383.73,263.17,388.47,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-08 22:07:29.873000,L8,,,,,254.61,262.93,252.15,259.81,251.00,251.53,269.96,264.94,272.40,280.65,285.12,285.09,287.70,288.77,290.76,308.73,321.34,318.70,321.77,336.46,339.67,341.05,356.27,346.55,342.66,344.71,358.17,363.23,357.16,366.16,376.05,374.91,378.19,355.38,345.29,378.67,392.31,390.88,380.07,368.50,372.08,380.27,,,269.71,394.27,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-24 22:07:32.728000,L8,,,,,246.24,261.10,249.80,258.44,247.34,249.89,268.45,265.22,268.31,281.51,282.27,281.47,285.79,287.14,288.58,310.65,318.64,316.23,321.13,332.07,336.76,337.49,345.49,343.78,338.25,342.93,350.79,359.11,350.45,357.30,373.20,370.43,370.03,352.30,345.32,363.20,387.44,388.25,372.10,365.40,363.98,363.91,378.02,382.51,268.56,387.02,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-21 22:07:31.120000,L9,,,,,244.65,253.13,247.24,252.79,247.87,249.85,263.16,266.98,270.53,280.76,282.65,284.32,288.83,290.30,290.66,309.45,317.94,319.27,327.26,334.70,337.35,338.23,342.48,345.54,342.72,345.45,350.49,356.34,352.52,357.45,372.72,370.60,367.71,353.64,352.70,367.19,385.90,381.15,378.16,369.34,374.36,362.36,376.72,383.15,265.57,385.46,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06 22:07:29.828000,L9,,,,,248.61,254.99,247.12,250.64,242.31,244.89,255.06,266.08,270.56,277.47,287.20,285.60,288.18,290.42,295.03,312.29,317.97,322.89,332.98,338.24,339.70,341.76,348.07,348.64,344.73,346.81,350.93,358.56,355.34,356.73,378.03,369.72,373.47,354.02,348.28,366.11,,,,,,,,,260.70,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-14 22:07:27.312000,L8,,,,,247.25,253.66,246.38,252.99,246.07,248.63,263.00,266.33,268.77,276.94,282.94,282.12,287.06,289.45,290.96,311.18,317.27,319.32,325.86,332.24,337.37,337.69,342.08,345.77,342.61,344.38,348.39,355.48,353.40,355.26,372.20,369.34,368.30,354.67,351.03,365.37,383.85,379.52,371.86,363.72,382.88,,,,263.41,383.62,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-30 22:07:22.237000,L8,,,,,242.51,251.70,245.11,250.14,245.00,243.68,258.98,260.59,264.76,273.76,277.76,279.61,285.27,287.96,290.57,307.48,315.76,317.63,316.59,327.84,334.93,333.66,337.69,339.60,338.68,342.21,341.25,354.18,352.98,354.47,368.53,367.62,367.37,351.00,346.77,362.44,380.83,376.54,367.52,360.85,372.68,363.55,373.54,,260.99,384.05,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-15 22:07:18.025000,L8,,,,,243.04,254.62,247.83,251.45,246.21,248.52,262.21,261.92,262.63,274.24,280.27,283.28,285.60,288.36,292.19,308.30,317.30,322.04,322.00,334.63,338.36,338.44,344.71,346.83,343.53,346.36,347.91,358.65,356.12,356.36,368.97,370.89,368.05,353.64,348.42,368.46,389.33,377.78,369.33,366.50,,,,,261.67,386.44,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-23 22:07:19.963000,L9,,,,,249.41,258.51,254.37,256.03,248.45,250.81,265.02,268.33,272.34,281.18,285.54,289.39,291.19,292.25,298.59,311.41,321.30,324.11,329.77,334.80,341.00,341.64,348.06,350.12,349.03,352.16,357.83,360.54,357.67,361.55,371.97,370.87,371.07,354.69,353.03,371.92,386.25,378.93,369.65,368.46,,,,,266.34,390.90,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28 22:06:58.925000,L9,,,,,258.78,267.78,250.68,261.45,242.71,248.42,274.24,276.81,280.62,287.24,286.08,289.17,284.52,290.77,291.92,304.35,324.21,326.67,331.21,339.93,341.03,344.28,348.51,348.81,347.02,346.82,354.17,358.40,357.15,361.73,373.54,372.31,370.13,353.10,346.84,370.51,386.35,380.79,369.44,358.44,351.89,370.63,378.81,,276.01,384.01,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06 22:07:05.573000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.84,287.07,304.13,318.23,325.07,330.47,312.89,335.79,319.14,,314.43,315.66,313.49,311.98,322.37,313.50,295.29,308.97,341.30,,351.19,360.16,367.73,368.72,372.02,391.39,400.16,399.44,406.93,399.28,,,,,377.04,388.12,384.69,379.76,380.46,381.14,385.43,386.50,,,
2022-05-22 22:07:10.472000,L8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.91,296.74,293.94,292.36,301.65,313.23,,,,,,,,,275.16,283.23,,,346.23,358.73,359.44,357.41,280.08,396.01,396.45,337.92,392.42,,,,,364.94,385.87,376.91,366.36,365.42,342.02,377.63,,,,
2022-06-07 22:07:19.428000,L8,,,,,,,,,,232.37,254.87,251.71,252.80,260.26,260.37,259.05,261.99,275.22,281.42,308.89,299.63,306.68,312.48,331.89,333.47,333.40,332.79,338.80,337.56,340.79,343.39,349.07,350.36,352.92,363.00,363.77,360.27,333.18,338.87,366.78,380.05,366.89,359.24,355.62,342.75,366.09,371.28,383.99,253.40,376.38,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-01 22:07:06.314000,L9,,,,,,242.22,235.53,238.48,232.85,246.35,259.20,260.66,268.91,287.06,308.11,316.03,317.68,317.60,317.21,316.09,326.13,327.65,334.94,336.44,334.83,338.80,343.62,346.28,344.48,344.76,348.45,353.70,355.14,358.03,372.34,370.07,369.97,346.65,348.48,368.60,387.38,379.56,372.10,362.63,361.22,383.31,,,259.08,381.82,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-10 22:07:44.129000,L8,,,,,240.68,254.48,238.83,244.24,238.61,238.57,253.55,257.56,262.35,268.49,260.66,268.47,275.74,283.01,286.80,302.79,316.20,310.83,310.10,313.35,304.13,315.19,323.42,326.91,334.30,343.84,345.74,356.54,351.67,355.61,369.46,365.14,362.08,345.93,341.08,361.29,382.74,378.58,359.36,357.50,351.85,,,,254.31,382.61,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-26 22:07:46.208000,L8,,,,,250.78,260.81,250.91,254.53,244.42,247.94,262.57,261.32,266.70,275.82,279.02,275.57,278.20,285.84,288.09,305.31,320.55,317.61,321.08,337.15,337.91,339.77,348.81,348.15,344.79,347.86,350.87,358.84,355.19,364.27,374.62,371.42,369.61,353.00,345.51,373.57,386.67,383.66,372.82,361.48,371.00,374.07,374.83,,263.29,387.07,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 22:07:27.941000,L9,,,,,242.10,257.26,245.73,252.85,243.25,243.61,261.95,260.73,265.09,275.69,276.51,280.24,280.95,285.65,287.78,305.39,315.97,316.87,317.87,333.29,333.89,336.02,343.91,341.08,340.58,344.74,345.66,350.79,352.86,357.63,373.08,369.11,367.46,352.63,347.24,368.42,386.34,384.21,369.37,360.92,356.56,374.03,376.18,,261.88,383.62,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19 22:07:33.648000,L9,,,,,240.79,254.11,244.48,251.00,242.85,245.46,260.79,259.48,264.46,273.71,277.33,278.93,280.06,284.57,285.78,304.07,318.33,313.37,317.46,331.28,333.86,335.61,338.71,339.91,338.91,343.78,343.51,352.98,350.40,360.78,372.69,367.47,370.48,350.54,345.29,362.50,385.48,385.57,370.15,356.22,357.19,,,,259.25,383.18,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-05 22:07:34.692000,L9,,,,,241.56,252.56,241.25,250.13,242.44,241.93,260.37,258.21,262.60,271.35,272.31,273.54,278.24,281.80,283.98,298.96,311.11,310.40,312.31,325.91,327.91,331.69,336.09,333.48,333.16,339.04,338.93,344.16,349.59,353.22,376.11,362.69,366.42,349.89,343.57,354.07,383.00,,,,,,,,260.09,379.82,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-21 22:07:41.412000,L9,,,,,249.57,262.62,255.12,261.38,248.98,252.54,271.64,270.34,272.25,281.84,285.06,285.39,285.83,290.53,290.01,310.27,326.11,320.30,328.59,338.86,341.79,342.07,348.37,351.57,347.11,348.32,353.12,358.35,355.99,365.99,374.80,371.84,371.91,356.02,350.11,366.94,389.55,387.37,376.43,361.56,364.21,363.24,,,269.92,387.35,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-29 22:07:52.427000,L8,,,,,249.73,259.74,251.05,259.72,248.02,249.28,270.49,266.74,269.80,280.21,281.53,283.59,285.05,288.92,290.87,308.08,319.11,319.62,323.10,336.29,337.60,340.37,347.77,345.08,344.11,347.13,348.98,355.02,355.56,361.17,375.54,370.66,371.50,356.16,348.72,369.78,387.86,388.25,377.87,361.21,365.24,367.60,377.34,,266.91,387.11,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-06 22:07:39.965000,L9,,,,,247.71,259.62,254.30,258.87,249.11,251.34,272.84,268.98,272.53,280.97,283.55,284.82,286.37,289.99,292.82,308.30,319.45,321.69,325.15,335.09,337.24,339.75,346.37,344.06,342.31,345.64,347.15,356.15,355.13,356.50,373.90,369.48,370.90,354.12,351.39,368.53,387.53,386.53,372.44,361.08,358.16,367.68,375.97,,268.05,386.06,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-14 22:07:47.062000,L8,,,,,249.02,260.31,257.77,262.99,251.60,256.13,273.62,273.27,274.77,280.97,284.34,285.96,286.64,291.33,293.36,309.88,322.83,319.24,327.09,336.13,339.79,341.24,344.96,348.37,344.46,346.43,349.48,356.15,353.48,360.17,371.70,368.89,370.08,355.57,348.60,366.77,386.71,382.47,374.48,358.99,363.07,365.97,376.51,,270.42,385.36,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-22 22:07:41.635000,L9,,,,,248.32,253.34,247.12,253.59,245.45,248.78,264.69,265.27,267.96,275.74,277.72,277.49,279.54,274.92,285.12,300.18,306.18,305.00,310.08,312.57,316.06,319.19,330.04,330.34,331.80,335.16,334.74,340.53,347.38,349.26,356.79,358.49,362.04,343.76,334.93,344.46,363.98,365.23,350.41,345.13,345.26,336.84,366.48,375.72,262.89,365.59,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-24 22:07:37.966000,L9,,,,,240.85,246.53,241.54,242.97,238.87,242.37,257.80,257.03,256.89,262.23,273.50,278.57,287.53,276.02,279.66,293.35,309.67,308.00,312.85,311.35,314.59,290.49,322.63,333.61,319.58,323.10,318.68,333.62,348.37,349.07,357.51,359.13,360.18,344.41,339.73,351.16,374.68,368.59,356.10,347.73,347.11,348.91,372.34,370.91,255.23,374.46,,,,,,,,,,,283.45,326.04,337.80,,,,,,,,,,,
2023-01-17 22:07:30.257000,L8,,,,,232.08,237.04,235.31,238.06,235.82,236.87,250.25,252.72,255.17,264.94,268.10,267.79,272.31,276.10,276.53,283.09,298.85,303.94,310.97,314.30,324.37,326.36,328.15,330.59,326.18,330.07,331.95,336.74,338.97,340.84,353.59,355.23,356.46,336.93,338.25,340.18,366.87,361.66,351.63,339.59,336.81,330.69,356.13,360.14,252.69,365.84,371.98,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25 22:07:37.119000,L9,,,,,254.35,262.54,259.44,262.20,255.71,257.43,274.11,275.34,277.00,284.28,287.38,288.52,289.83,294.76,294.82,310.81,321.18,324.44,331.47,336.16,341.51,341.59,346.77,351.03,347.45,348.47,353.67,357.59,357.47,361.44,,,,,,,,,,,,,,,274.50,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10 22:07:44.308000,L9,,,,,253.25,263.07,260.42,262.39,256.21,257.26,273.59,275.44,279.00,285.85,287.73,291.46,291.03,295.46,297.70,312.13,333.37,326.26,333.87,340.83,342.84,346.71,351.04,354.85,350.77,354.31,359.73,362.71,359.44,370.46,399.81,,,,,,,,,,,,,,273.49,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-18 22:07:25.855000,L8,,,,,254.51,261.82,259.08,261.93,253.96,254.22,269.91,271.32,273.87,279.81,284.37,290.21,289.04,289.54,291.17,308.71,337.94,338.69,337.51,347.86,353.12,356.58,357.54,356.83,356.71,358.48,362.86,367.15,360.31,368.57,374.64,379.42,384.89,353.72,351.11,377.31,388.19,387.50,376.65,359.99,363.79,,,,270.92,391.05,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-06 22:07:14.102000,L8,,,,,248.78,262.87,258.93,264.30,255.80,256.37,272.25,273.02,278.41,283.36,288.14,292.24,289.30,292.14,295.34,310.54,331.81,336.61,335.14,341.48,346.06,347.46,353.21,353.53,351.76,351.90,355.23,361.47,357.44,361.67,371.07,372.13,377.79,356.14,363.17,371.31,385.17,383.62,374.80,362.23,372.29,,,,273.40,388.99,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14 22:07:23.107000,L9,,,,,248.76,260.54,253.09,256.26,250.10,249.76,266.82,266.18,268.75,277.21,280.16,282.12,280.32,284.71,288.52,303.64,315.02,318.29,323.36,327.80,336.26,335.88,341.81,346.66,340.70,343.50,345.02,361.39,351.88,355.59,374.04,369.40,367.91,347.98,354.86,359.23,389.39,386.78,363.19,353.66,357.32,357.60,378.85,,266.77,386.47,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-22 22:07:04.713000,L8,,,,,238.08,247.75,243.75,244.41,239.23,240.76,255.24,256.85,260.48,268.56,273.49,305.83,275.39,277.43,288.04,322.54,340.72,336.60,340.73,345.09,349.75,355.93,357.96,360.70,352.17,358.61,365.19,362.52,362.43,370.10,377.99,383.98,376.90,356.78,370.04,375.29,390.38,389.17,377.67,366.35,369.89,370.05,,,258.46,392.33,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-30 22:07:11.153000,L9,,,,,236.17,264.38,260.64,247.27,241.11,242.44,256.42,257.75,261.16,278.06,286.61,289.88,289.29,291.19,296.52,307.76,326.03,323.00,335.52,336.30,343.85,343.02,352.25,348.62,349.81,349.39,357.34,358.67,354.38,363.03,369.21,368.45,371.19,353.55,356.72,367.25,385.95,380.41,367.23,362.38,355.30,372.83,374.91,,259.96,385.95,,,,,,,,,,,,,,,,,,,,,,,,
