dates,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0045,nzd0513-0046,nzd0513-0043,nzd0513-0044,nzd0513-0039,nzd0513-0040,nzd0513-0041,satname
2023-06-01 22:13:55+00:00,,,,,,,346.78,344.605,345.74,337.71,334.2266666666667,330.716,336.945,340.2633333333333,336.71166666666664,331.866,335.11,335.42333333333335,339.5516666666667,344.086,331.9433333333333,337.954,341.55,342.1975,346.75,345.1,340.815,336.43833333333333,338.78200000000004,347.47200000000004,352.164,354.18999999999994,361.56,357.738,356.226,356.83599999999996,364.225,368.145,,363.56500000000005,364.656,363.434,358.97799999999995,360.456,358.47,353.254,346.384,341.65,338.47249999999997,332.7875,331.5,340.62,326.36,339.08,331.88,344.19,337.85,,332.14,323.33,350.44,338.69,,327.7,297.53,295.39,298.472,324.61,323.72,310.29,317.79,335.05,341.73,340.87,328.41499999999996,334.96,323.89,337.822,285.2083333333333,316.012,327.56,328.5833333333333,329.35833333333335,327.81333333333333,335.194,338.194,341.78,360.948,360.544,365.102,367.01599999999996,365.654,362.092,,338.894,,,343.948,,,L8
2023-06-08 22:20:12+00:00,,,,,,,346.78,344.605,345.74,337.71,334.2266666666667,330.716,338.21714285714285,340.2633333333333,337.0628571428571,331.866,335.49857142857144,336.23857142857145,340.1557142857143,344.086,331.9433333333333,339.8983333333333,342.52857142857147,344.01800000000003,348.25857142857143,345.74666666666667,341.8885714285714,337.13,339.47,348.0783333333334,352.6066666666666,354.91166666666663,361.72166666666664,357.3283333333333,355.50333333333333,356.4083333333333,363.1966666666667,368.145,,362.9466666666667,365.43,363.48333333333335,358.6816666666667,360.705,358.47,353.32,344.3616666666667,340.2083333333333,338.47249999999997,332.7875,331.5,340.62,326.36,339.08,331.88,344.19,337.85,,332.14,323.33,350.44,338.69,,327.7,297.53,295.39,299.7033333333333,324.61,323.72,327.83500000000004,333.44,335.05,341.73,340.87,328.41499999999996,334.96,323.89,337.822,284.7,316.6983333333333,328.7242857142857,329.99142857142857,329.35833333333335,327.81333333333333,335.194,338.194,342.8666666666666,361.3233333333333,360.2,365.2316666666666,367.78999999999996,366.42499999999995,362.205,,339.6666666666667,,,343.948,,,L8
2023-06-09 22:14:00+00:00,,,,,,,346.78,344.605,345.74,336.0725,334.2266666666667,330.716,338.21714285714285,340.2633333333333,337.2275,331.866,335.6575,336.775,340.1557142857143,344.086,331.9433333333333,341.05428571428575,343.12875,345.4083333333333,349.22499999999997,346.36,342.87375,337.4175,339.5314285714286,348.21714285714285,352.44714285714286,355.3614285714285,361.7542857142857,356.36,355.13714285714286,355.70142857142855,362.745,367.09999999999997,367.02,363.9625,366.0357142857143,363.64,358.3457142857143,360.9185714285714,359.56,353.44,340.1557142857143,339.2471428571429,338.47249999999997,332.7875,331.5,340.62,326.36,339.08,331.88,344.19,337.85,,338.69,323.33,350.44,338.69,,327.7,297.53,295.39,300.08714285714285,324.61,323.72,333.8966666666667,337.8966666666667,346.15999999999997,341.73,340.87,328.41499999999996,334.96,323.89,337.65000000000003,284.2775,317.15285714285716,329.42375,330.675,330.26142857142855,327.81333333333333,335.194,338.194,343.68285714285713,361.5385714285714,359.81,365.2271428571429,368.1685714285714,366.3442857142857,362.14285714285717,,340.3014285714286,,,343.948,,,L9
2023-06-16 22:20:06+00:00,,,,,,,346.78,344.605,345.74,335.54,334.2266666666667,334.0083333333333,339.33125,340.2633333333333,337.60555555555555,331.866,336.03111111111116,337.48777777777775,340.9225,344.086,331.9433333333333,342.565,343.7366666666667,346.63571428571424,350.25444444444446,346.95875,343.7677777777778,337.98,340.32625,348.56625,352.79,355.8925,361.9675,356.36875,355.05875,356.70375,362.89,367.09999999999997,368.91999999999996,364.896,366.9475,363.805,358.515,361.5375,360.845,353.66625,336.8525,338.66625,338.47249999999997,332.7875,331.5,340.62,326.36,339.08,331.88,344.19,337.85,,338.69,341.38,350.44,338.69,,327.7,297.53,295.39,300.68625,334.11,323.72,337.8625,340.9775,350.7,341.73,340.87,328.41499999999996,334.96,323.89,338.98999999999995,284.11888888888893,317.9525,330.37333333333333,331.7188888888889,331.27750000000003,327.81333333333333,335.194,338.194,344.72749999999996,362.01125,359.72,365.55,368.69375,366.90999999999997,362.475,,341.13875,,,346.43,,,L9
2023-07-03 22:14:15+00:00,,,,,,,346.78,344.605,345.74,335.1016666666667,334.895,335.8985714285714,340.00666666666666,340.2633333333333,337.60555555555555,331.866,336.20500000000004,337.759,340.9225,344.086,331.9433333333333,343.41,344.337,347.16,350.703,347.24,344.06399999999996,338.477,340.72111111111116,348.8366666666667,353.27444444444444,356.17777777777775,362.1422222222222,356.3255555555555,355.10555555555555,356.86555555555555,362.89,367.3225,369.50333333333333,364.8966666666667,367.03222222222223,363.87666666666667,358.78666666666663,361.14444444444445,361.38428571428574,353.61333333333334,337.0655555555556,338.8355555555556,338.47249999999997,332.7875,331.5,340.62,326.36,339.08,331.88,344.19,337.85,,343.24666666666667,346.8933333333334,354.195,338.69,,335.01,297.53,295.39,301.90222222222224,337.2966666666667,323.72,340.868,340.9775,353.335,355.395,340.87,328.41499999999996,334.96,323.89,339.06374999999997,284.192,318.1411111111111,330.871,332.26599999999996,331.76,328.2085714285714,335.194,338.7316666666667,344.72749999999996,362.1088888888889,359.87666666666667,365.83666666666664,369.1111111111111,367.4944444444444,363.03666666666663,,341.4244444444445,,,346.08142857142855,,,L8
2023-07-10 22:20:29+00:00,,,,,,,346.78,344.605,345.74,335.1016666666667,334.895,335.8985714285714,340.00666666666666,340.2633333333333,337.60555555555555,331.866,336.20500000000004,337.759,340.9225,344.086,331.9433333333333,343.41,344.337,347.16,350.703,347.24,344.06399999999996,338.477,340.72111111111116,348.8366666666667,353.27444444444444,356.17777777777775,362.1422222222222,356.3255555555555,355.10555555555555,354.35299999999995,358.39166666666665,362.22200000000004,362.6775,361.4185714285714,362.61,363.87666666666667,358.78666666666663,361.14444444444445,361.38428571428574,353.61333333333334,333.364,335.759,338.47249999999997,332.7875,331.5,340.62,326.36,336.41999999999996,325.69,330.805,334.08000000000004,330.92,338.37,341.46000000000004,348.45,339.38,,332.53666666666663,294.825,295.555,298.111,334.4425,326.8,336.7716666666667,336.188,349.38599999999997,350.43333333333334,339.40999999999997,324.24333333333334,334.595,327.09000000000003,339.06374999999997,284.192,318.1411111111111,328.66,330.1445454545455,330.094,326.73625,333.57,337.1771428571429,343.8777777777778,359.719,356.108,365.83666666666664,366.375,365.099,363.03666666666663,82.8,341.4244444444445,,,346.08142857142855,,,L8
2023-08-27 22:20:47+00:00,,,,,,,,,,332.88750000000005,330.83666666666664,332.58666666666664,337.65250000000003,337.842,334.88624999999996,328.635,333.5755555555555,336.0355555555555,339.0028571428571,340.18,320.75,341.9422222222222,342.75333333333333,345.19875,348.1711111111111,345.1011111111111,342.0877777777778,335.7877777777778,337.40374999999995,344.64875,354.28714285714284,357.1442857142857,363.0042857142857,354.90714285714284,353.82428571428574,353.01124999999996,358.39166666666665,358.27333333333337,362.6775,360.55999999999995,362.485,364.3385714285714,358.95714285714286,361.7242857142857,363.012,354.0442857142857,327.49555555555554,333.032,336.1,327.4625,329.7133333333333,336.78,333.195,339.3433333333333,328.99,322.4633333333333,331.56666666666666,331.83000000000004,337.28200000000004,340.314,348.45,328.5733333333333,,331.725,303.46999999999997,295.555,294.1466666666667,332.122,329.5933333333333,335.92285714285714,337.74833333333333,346.3833333333334,347.61,332.16,318.4025,322.3933333333334,327.85999999999996,340.43666666666667,280.77555555555557,320.21714285714285,328.55444444444447,329.94444444444446,325.8155555555556,324.41285714285715,330.714,334.77500000000003,343.13,359.57375,354.7575,366.16142857142853,367.03125,365.78125,363.4857142857142,82.8,343.08,,,347.70799999999997,,,L8
2023-09-04 22:20:46+00:00,,,,,,,,,,332.88750000000005,331.22749999999996,333.0514285714286,337.8333333333333,338.4733333333333,335.3622222222222,329.38199999999995,333.84000000000003,335.813,339.245,341.61199999999997,327.35999999999996,341.861,342.76300000000003,344.8988888888889,348.09299999999996,345.426,342.533,336.044,337.2811111111111,344.44777777777773,353.28875,356.22749999999996,362.27625,354.19,353.82428571428574,353.01124999999996,358.3528571428572,358.3025,363.156,360.22166666666664,362.1677777777778,362.97875,358.29625,360.34875,361.3483333333333,353.065,329.12399999999997,333.87636363636364,337.3833333333333,329.83000000000004,334.355,341.90000000000003,342.3533333333333,344.7,336.4325,322.4633333333333,331.56666666666666,331.83000000000004,339.0,343.315,350.0916666666667,328.5733333333333,,333.99,311.23,295.555,294.02,332.98,334.59000000000003,337.89375,337.74833333333333,346.3833333333334,347.61,338.02,318.4025,322.3933333333334,334.6525,339.85857142857145,280.68300000000005,318.85625,328.342,329.859,326.198,324.5425,331.52166666666665,335.37,343.3644444444445,359.1311111111111,354.71777777777777,365.43625,366.7555555555556,365.21333333333337,363.015,82.8,342.335,,,346.6116666666667,,,L9
2024-01-11 22:14:44+00:00,,366.58,352.99,353.03,352.72,350.49,347.33,346.42,,338.71,329.59,328.56666666666666,334.00666666666666,337.4866666666667,332.73333333333335,328.83666666666664,327.43500000000006,332.50666666666666,336.7733333333333,339.0999999999999,336.0433333333333,335.42,334.12,335.2500000000001,336.765,339.4799999999999,338.68666666666667,329.96000000000004,325.2633333333333,331.8933333333334,348.73,351.69,357.94,355.935,363.02,362.93,363.47,364.41999999999996,367.16999999999996,361.71,360.345,355.80499999999995,354.86,354.295,355.03999999999996,349.21,328.3349999999999,331.93499999999995,339.5933333333333,337.3,341.4666666666667,345.93666666666667,352.5833333333333,355.93666666666667,347.175,305.78,326.54,342.545,343.83,350.3233333333333,357.885,334.78,362.6,339.06,331.25666666666666,321.35,281.22,332.79,342.38000000000005,341.26000000000005,345.55,331.37,339.14,345.4200000000001,329.995,328.24,346.39333333333326,336.21500000000003,277.48,309.79999999999995,327.89,330.645,318.39666666666665,322.98,331.5933333333333,335.48333333333335,340.3333333333333,358.76,358.405,363.34000000000003,364.95000000000005,362.305,360.70000000000005,,339.15999999999997,,,337.865,,,L8
2024-01-26 22:21:02+00:00,,366.79499999999996,355.275,354.77,354.46500000000003,351.655,347.80499999999995,346.42,,340.33,332.1225,331.3725,337.2425,337.4866666666667,332.73333333333335,328.83666666666664,327.43500000000006,335.7075,336.7733333333333,339.0999999999999,338.1525,337.22249999999997,334.12,335.2500000000001,336.765,339.4799999999999,338.68666666666667,329.96000000000004,330.3425,336.755,352.2033333333334,355.20666666666665,360.54333333333335,359.33666666666664,365.945,365.115,366.55,367.9666666666667,367.16999999999996,364.1933333333333,362.1566666666667,359.18666666666667,357.03000000000003,357.9666666666667,357.6433333333334,349.21,328.3349999999999,331.93499999999995,342.375,340.7425,344.29499999999996,348.33,352.5833333333333,355.93666666666667,347.175,305.78,326.54,342.545,347.15999999999997,352.89,359.8,334.78,362.6,339.06,331.25666666666666,323.67,286.505,332.79,342.38000000000005,341.26000000000005,345.55,331.37,339.14,351.475,341.2966666666667,339.1933333333333,346.39333333333326,336.59666666666664,281.46500000000003,312.5133333333333,330.23333333333335,332.99666666666667,323.63,326.415,333.805,337.875,341.4725,358.76,358.405,363.34000000000003,364.95000000000005,365.58,362.8866666666667,,340.9633333333333,,,337.78000000000003,,,L9
2024-02-12 22:14:41+00:00,,366.79499999999996,355.74333333333334,354.34999999999997,354.46500000000003,351.655,347.80499999999995,346.42,,340.06,332.79,332.384,338.28599999999994,337.4866666666667,332.73333333333335,328.83666666666664,327.43500000000006,335.7075,336.7733333333333,339.0999999999999,338.76,337.22249999999997,334.12,335.2500000000001,336.765,339.4799999999999,338.68666666666667,329.96000000000004,332.724,338.976,352.2033333333334,355.4325,361.0675,360.5675,365.97333333333336,364.9466666666667,367.525,368.9125,367.16999999999996,364.1933333333333,362.3875,360.1275,357.77250000000004,358.9425,357.795,349.21,328.3349999999999,331.93499999999995,342.375,342.13199999999995,344.29499999999996,348.33,352.5833333333333,355.93666666666667,347.175,305.78,326.54,342.545,347.15999999999997,352.89,359.8,334.78,362.6,339.06,331.25666666666666,323.67,289.456,332.79,342.38000000000005,341.26000000000005,345.55,331.37,339.14,351.475,347.205,339.1933333333333,346.39333333333326,336.59666666666664,284.328,313.4375,330.635,333.53249999999997,325.724,328.25,335.538,340.184,341.4725,358.76,358.405,363.34000000000003,364.95000000000005,366.40250000000003,363.035,,340.87,,,337.8375,,,L8
2024-03-06 22:20:39+00:00,,358.21999999999997,351.58,349.745,348.9166666666667,345.48,342.6933333333333,337.755,324.08,333.9625,330.84000000000003,330.90250000000003,338.16499999999996,331.705,328.245,324.675,318.76,336.15000000000003,331.89,325.67,336.21750000000003,333.2133333333333,321.0,320.87,333.11,331.94,333.68,320.7,333.3375,341.88,355.1550000000001,357.3066666666667,362.3633333333333,357.6775,360.47249999999997,358.43,363.2025,365.6975,357.13,358.2133333333333,356.4075,350.5725,359.14000000000004,361.68333333333334,359.3833333333334,352.21,322.25,329.11,342.42333333333335,343.65500000000003,344.34999999999997,354.12,346.9,335.55,341.71,,337.22,343.5,347.65000000000003,350.4533333333334,348.5133333333333,352.155,354.305,337.23,329.46500000000003,316.1266666666667,300.2866666666667,328.495,335.65,338.57,345.82,343.06,350.73,358.6033333333333,355.56000000000006,350.52,343.375,325.5733333333333,286.7475,314.8066666666667,326.14,328.7875,329.1825,328.7025,334.3575,339.22,337.71000000000004,361.93,362.41,366.32,365.35,368.31333333333333,364.14000000000004,,342.12000000000006,,,336.73999999999995,,,L8
2024-03-22 22:20:30+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,327.482,318.198,330.946,315.57,328.245,318.5833333333333,316.40999999999997,336.15000000000003,328.03666666666663,325.345,332.744,328.645,321.12,323.11,333.905,333.78999999999996,330.49,320.695,328.164,338.23999999999995,355.1550000000001,357.3066666666667,356.5625,354.186,357.406,355.058,359.238,361.994,353.0466666666666,354.39,349.188,345.284,359.14000000000004,361.68333333333334,359.3833333333334,352.21,319.83500000000004,328.635,338.6775,340.05,340.11,354.12,346.9,337.23333333333335,340.98,334.85,337.095,340.26666666666665,344.245,343.52250000000004,348.5133333333333,347.07,351.03000000000003,334.2366666666667,318.25,310.795,300.2866666666667,328.495,335.65,330.66999999999996,344.83,342.365,350.795,354.4175,348.97400000000005,346.39,339.29,319.7575,283.308,314.8066666666667,321.332,324.37600000000003,325.538,325.552,330.712,335.85600000000005,329.805,351.515,342.655,354.4,354.295,362.15749999999997,356.735,,342.12000000000006,,,336.73999999999995,,,L8
2024-04-16 22:14:07+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,327.482,318.198,330.946,315.57,328.245,318.5833333333333,316.40999999999997,336.15000000000003,328.03666666666663,325.345,332.744,328.645,321.12,323.11,333.905,333.78999999999996,330.49,320.695,328.164,340.41166666666663,355.31,357.8025,356.5625,354.186,357.406,355.058,359.238,364.15000000000003,357.97749999999996,354.39,349.188,348.405,359.12,361.68333333333334,359.3833333333334,352.21,319.83500000000004,328.635,338.6775,340.05,340.11,354.12,346.9,337.23333333333335,340.98,334.85,337.095,340.26666666666665,344.245,343.52250000000004,348.5133333333333,347.07,351.03000000000003,334.2366666666667,318.25,310.795,301.2175,328.495,335.65,330.66999999999996,344.83,342.365,350.795,354.4175,348.97400000000005,346.39,339.29,323.63800000000003,284.75666666666666,315.4425,321.332,324.37600000000003,325.538,325.552,330.712,335.85600000000005,329.805,351.515,342.655,354.4,354.295,363.908,358.842,,342.75750000000005,,,337.9125,,,L8
2024-04-24 22:14:13+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,327.482,318.198,330.946,321.925,328.245,318.5833333333333,316.40999999999997,336.15000000000003,328.03666666666663,325.345,332.744,328.645,321.12,323.11,333.905,333.78999999999996,330.49,320.695,328.164,341.8771428571428,355.57500000000005,357.774,356.5625,355.97333333333336,357.406,355.058,361.3533333333333,365.4357142857143,360.668,354.39,349.188,350.7642857142857,359.034,361.68333333333334,359.3833333333334,352.21,319.83500000000004,328.635,338.6775,340.05,340.11,354.12,346.9,337.23333333333335,340.98,334.85,337.095,340.26666666666665,344.245,343.52250000000004,348.5133333333333,347.07,351.03000000000003,334.2366666666667,318.25,310.795,301.11199999999997,328.495,335.65,330.66999999999996,344.83,342.365,350.795,354.4175,348.97400000000005,346.39,339.29,326.08,285.90142857142854,315.03000000000003,321.332,324.37600000000003,325.538,325.552,330.712,335.85600000000005,329.805,351.515,342.655,354.4,354.295,365.17333333333335,360.18,,342.91600000000005,,,338.584,,,L9
2024-06-02 22:20:09+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,327.482,315.435,328.30833333333334,323.11,325.03666666666663,318.93,318.9866666666667,333.0975,328.515,327.93333333333334,331.8283333333333,326.83399999999995,322.49,324.83,332.0933333333333,333.78999999999996,327.4975,317.8633333333333,324.25333333333333,341.8771428571428,355.57500000000005,357.774,354.722,355.0571428571429,355.82166666666666,353.3183333333333,359.0828571428571,363.61125,358.52833333333336,351.552,344.51666666666665,350.7642857142857,359.034,361.68333333333334,359.3833333333334,352.21,310.95666666666665,326.52333333333337,335.54,340.05,334.898,354.12,346.9,337.23333333333335,340.98,330.665,337.095,332.14,339.164,343.52250000000004,348.5133333333333,347.07,351.03000000000003,334.2366666666667,318.25,310.795,301.11199999999997,328.495,332.39,324.99,332.31,333.00666666666666,328.81333333333333,346.864,339.18,344.07000000000005,337.15,322.5585714285714,284.02250000000004,315.03000000000003,321.332,319.96166666666664,325.538,325.552,330.712,335.85600000000005,329.805,350.6266666666667,335.96666666666664,352.9166666666667,354.295,362.29714285714283,358.5128571428572,77.43,342.91600000000005,,,338.584,,,L9
2024-06-03 22:13:41+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,322.2633333333333,313.44571428571425,325.95714285714286,322.79833333333335,322.58,318.38,318.8025,330.904,328.13599999999997,328.4825,330.0357142857143,324.18833333333333,322.49,323.8175,332.0933333333333,333.78999999999996,327.4975,317.8633333333333,324.25333333333333,341.8771428571428,355.57500000000005,357.774,354.722,355.0571428571429,355.82166666666666,353.3183333333333,359.0828571428571,363.61125,358.52833333333336,351.552,344.51666666666665,350.7642857142857,359.034,361.68333333333334,359.3833333333334,352.21,310.95666666666665,326.52333333333337,335.54,340.05,334.898,354.12,346.9,337.23333333333335,340.98,325.03000000000003,337.095,330.046,335.2733333333333,343.52250000000004,348.5133333333333,344.1675,351.03000000000003,332.515,307.8975,306.604,301.11199999999997,327.24333333333334,329.68,321.6625,328.1475,329.1625,325.8025,342.27500000000003,332.6171428571429,342.465,334.968,318.81,282.2677777777778,315.03000000000003,321.332,319.96166666666664,325.538,325.552,330.712,335.85600000000005,329.805,350.6266666666667,335.96666666666664,352.9166666666667,354.295,362.29714285714283,358.5128571428572,77.14,342.91600000000005,,,338.584,,,L8
2024-06-10 22:19:52+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,322.2633333333333,313.44571428571425,325.95714285714286,322.79833333333335,318.3,317.1433333333334,317.054,322.375,326.91833333333335,328.95,328.34000000000003,321.47428571428566,319.90250000000003,321.472,330.13,333.78999999999996,324.964,317.8633333333333,324.25333333333333,341.8771428571428,355.57500000000005,357.774,354.722,355.0571428571429,355.82166666666666,353.3183333333333,359.0828571428571,363.61125,358.52833333333336,351.552,344.51666666666665,350.7642857142857,359.034,361.68333333333334,359.3833333333334,352.21,310.95666666666665,326.52333333333337,335.54,340.05,334.898,354.12,346.9,337.23333333333335,340.98,323.20500000000004,327.5933333333333,330.046,335.2733333333333,343.52250000000004,348.5133333333333,344.1675,351.03000000000003,332.515,307.8975,306.604,301.11199999999997,327.24333333333334,329.68,319.102,324.532,326.978,323.422,337.3828571428571,327.16125,337.2471428571429,328.9533333333333,318.81,282.2677777777778,315.03000000000003,321.332,319.96166666666664,325.538,325.552,330.712,335.85600000000005,329.805,350.6266666666667,335.96666666666664,352.9166666666667,354.295,362.29714285714283,358.5128571428572,75.27,342.91600000000005,,,338.584,,,L8
2024-07-04 22:20:03+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,322.2633333333333,313.44571428571425,325.95714285714286,322.79833333333335,318.3,317.1433333333334,317.054,322.375,326.91833333333335,328.95,328.34000000000003,321.47428571428566,319.90250000000003,321.472,330.13,333.78999999999996,324.964,317.8633333333333,324.25333333333333,341.8771428571428,355.57500000000005,357.774,354.722,356.84749999999997,357.63571428571424,356.21571428571434,361.05375000000004,364.97333333333336,360.2271428571429,354.74,344.51666666666665,350.7642857142857,359.034,361.68333333333334,359.3833333333334,352.21,318.235,326.52333333333337,335.54,340.05,334.898,354.12,346.9,337.23333333333335,340.98,323.20500000000004,327.5933333333333,330.046,335.2733333333333,343.52250000000004,348.5133333333333,344.1675,351.03000000000003,332.515,307.8975,306.604,302.0783333333333,327.24333333333334,329.68,319.102,324.532,326.978,323.422,337.3828571428571,327.16125,337.2471428571429,328.9533333333333,318.81,283.421,316.02000000000004,321.332,319.96166666666664,325.538,325.552,330.712,335.85600000000005,329.805,350.6266666666667,335.96666666666664,352.9166666666667,354.295,362.29714285714283,358.5128571428572,75.27,344.2916666666667,,,340.93666666666667,255.26,,L9
2024-07-05 22:13:57+00:00,312.49,353.445,348.52799999999996,346.666,345.9825,341.9625,339.7775,334.88,322.79999999999995,327.68199999999996,322.2633333333333,309.6775,323.14625,321.5142857142857,316.6933333333333,316.8142857142857,316.72499999999997,321.57428571428574,326.7757142857143,329.07166666666666,326.2366666666667,319.2675,319.104,320.1766666666667,328.16999999999996,333.73333333333335,322.78000000000003,317.8633333333333,324.25333333333333,341.8771428571428,355.57500000000005,357.774,354.722,356.84749999999997,357.63571428571424,356.21571428571434,361.05375000000004,364.97333333333336,360.2271428571429,354.74,344.51666666666665,350.7642857142857,359.034,361.68333333333334,359.3833333333334,352.21,318.235,326.52333333333337,335.54,340.05,334.898,354.12,346.9,337.23333333333335,340.98,321.73,328.47,327.635,332.1857142857143,343.52250000000004,348.5133333333333,344.1675,351.03000000000003,332.515,307.8975,306.604,298.69571428571425,326.01,328.78999999999996,318.4683333333333,322.51166666666666,324.5133333333333,321.51666666666665,333.65749999999997,322.26444444444445,332.6275,322.20285714285717,318.81,283.421,316.02000000000004,321.332,319.96166666666664,320.59166666666664,323.48,328.15500000000003,333.1566666666667,329.805,350.6266666666667,335.96666666666664,352.9166666666667,354.295,362.29714285714283,358.5128571428572,74.64,344.2916666666667,,,340.93666666666667,255.26,,L8
2024-07-12 22:20:12+00:00,312.49,349.06666666666666,347.41249999999997,345.075,343.7366666666667,339.11999999999995,337.26,329.11,322.79999999999995,324.92499999999995,312.42833333333334,305.65375,319.40875000000005,319.5571428571429,312.81666666666666,314.9442857142857,317.39285714285717,319.0,325.28428571428566,330.10857142857145,324.0677777777778,315.925,319.1333333333333,320.27714285714285,328.1716666666667,334.78499999999997,319.4533333333333,317.8633333333333,321.68600000000004,341.3,357.0466666666667,358.82500000000005,353.72749999999996,356.01142857142855,356.7383333333333,355.09666666666675,359.94428571428574,364.28875,358.72,352.71000000000004,341.20799999999997,349.5333333333333,359.78000000000003,363.59,360.55000000000007,,318.235,326.52333333333337,332.33250000000004,337.87249999999995,331.1275,355.51,336.75,324.925,340.98,321.205,330.326,321.355,327.25714285714287,339.0566666666667,344.03499999999997,338.02333333333337,345.24500000000006,328.4066666666667,297.69666666666666,302.9175,298.93833333333333,322.6175,328.544,318.54714285714283,321.67285714285714,324.86285714285714,322.40142857142854,327.875,315.21444444444444,325.09,318.60571428571427,314.27375,281.47,317.17,319.3275,317.514,314.65833333333336,321.335,325.5466666666667,330.9716666666667,328.42,344.975,322.745,346.21500000000003,343.24,362.0233333333333,357.98500000000007,75.046,344.90999999999997,,,342.204,255.26,,L8
2024-07-13 22:14:02+00:00,312.49,349.06666666666666,347.41249999999997,345.075,339.1175,339.11999999999995,337.26,329.11,322.79999999999995,324.92499999999995,312.42833333333334,305.65375,322.49111111111114,319.5571428571429,312.81666666666666,314.9442857142857,317.39285714285717,319.0,325.28428571428566,330.10857142857145,324.0677777777778,315.925,319.1333333333333,320.27714285714285,328.1716666666667,334.78499999999997,319.4533333333333,324.8825,325.99,342.9114285714286,357.0466666666667,358.82500000000005,353.72749999999996,357.36125000000004,358.6228571428572,357.66571428571433,361.565,365.7155555555555,360.66285714285715,355.62000000000006,346.3066666666667,351.8828571428571,360.256,363.3733333333333,360.55000000000007,354.37,322.312,332.865,335.09800000000007,336.46999999999997,331.1275,355.51,347.23,324.925,340.98,321.205,330.326,321.355,327.25714285714287,343.58500000000004,351.2,338.02333333333337,345.24500000000006,328.4066666666667,297.69666666666666,302.9175,300.3342857142857,322.6175,328.544,322.4875,321.67285714285714,324.86285714285714,322.40142857142854,327.875,315.21444444444444,325.09,318.60571428571427,317.95222222222225,282.6690909090909,317.78333333333336,319.3275,317.514,314.65833333333336,321.335,325.5466666666667,330.9716666666667,328.42,352.9166666666667,338.43333333333334,346.21500000000003,343.24,362.0233333333333,359.49142857142857,75.046,346.1666666666667,,,343.99500000000006,235.68,,L9
