dates,satname,nzd0335-0000,nzd0335-0003,nzd0335-0004,nzd0335-0005,nzd0335-0006,nzd0335-0007,nzd0335-0008,nzd0335-0009,nzd0335-0016,nzd0335-0001,nzd0335-0002,nzd0335-0010,nzd0335-0011,nzd0335-0012,nzd0335-0013,nzd0335-0014,nzd0335-0015
2023-12-10 22:13:09.269000,L8,,280.35,276.02,279.55,257.96,272.15,262.16,220.41,247.55,,282.58,214.04,236.66,266.11,270.48,251.65,222.39
2023-12-10 22:13:33.227000,L8,,275.31,274.11,277.61,254.98,269.61,257.34,209.06,243.63,,279.75,204.33,232.68,257.16,262.28,187.12,212.47
2024-01-02 22:19:17.594000,L8,287.46,278.79,274.06,274.71,258.79,271.47,266.42,258.53,252.28,223.07,279.60,251.10,261.68,254.74,262.22,250.84,205.18
2024-01-10 22:19:27.841000,L9,328.86,307.75,310.28,307.65,295.61,305.28,301.38,298.36,293.44,313.82,314.38,295.24,300.52,308.68,308.14,295.31,302.37
2024-02-03 22:19:16.877000,L8,,267.97,264.97,264.57,251.11,260.42,258.01,250.33,,,226.14,243.09,246.85,236.39,,,
2024-02-04 22:13:19.606000,L9,,271.21,270.47,277.69,258.30,267.69,264.41,256.52,198.83,,231.59,255.11,260.61,255.02,252.56,184.66,198.46
2024-02-04 22:13:43.561000,L9,329.41,303.20,302.90,301.63,286.36,302.73,297.71,289.38,280.95,308.26,304.72,287.43,292.43,299.20,301.73,288.31,294.75
2024-02-11 22:19:28.931000,L9,,281.19,272.98,270.58,257.69,268.48,265.77,259.56,199.90,,279.88,252.89,262.01,256.44,255.75,185.19,201.66
2024-02-12 22:13:06.098000,L8,,280.06,220.54,279.35,259.41,272.32,269.00,262.22,245.06,,244.56,257.72,262.21,258.42,265.42,188.22,199.27
2024-02-12 22:13:30.056000,L8,,280.67,276.31,280.06,260.31,275.36,270.52,263.57,250.21,,279.26,259.60,263.59,264.42,268.02,253.54,202.78
2024-02-19 22:19:15.470000,L8,,275.11,272.11,267.65,254.88,266.28,261.06,255.09,,,275.67,245.36,260.67,251.07,,,
2024-02-20 22:13:07.958000,L9,,266.28,270.31,272.14,257.71,268.81,263.79,254.62,242.01,,,254.94,247.22,261.59,255.01,,
2024-02-20 22:13:31.917000,L9,,265.94,270.23,271.14,257.15,268.43,263.01,254.40,242.63,,,254.71,247.12,261.12,254.92,,
2024-02-27 22:19:19.790000,L9,,280.63,274.39,276.76,258.93,273.23,269.99,262.77,192.50,,276.24,256.65,264.11,268.55,261.93,178.24,192.10
2024-02-28 22:13:24.063000,L8,,274.43,274.74,278.00,259.53,272.26,,,,,275.88,,,,,,
2024-03-15 22:12:49.841000,L8,280.30,,263.32,266.89,247.95,262.12,254.04,,,,,,,,,,
2024-03-15 22:13:13.795000,L8,278.77,,262.78,265.73,247.17,259.68,252.74,,,,,,,,,,
2024-03-23 22:13:07.482000,L9,315.43,271.49,277.16,279.54,260.68,280.01,273.20,265.43,252.30,297.67,,263.85,265.01,274.67,273.33,,
2024-03-23 22:13:31.441000,L9,,,,265.15,250.50,264.45,259.76,,,,,,,,,,
2024-04-07 22:18:47.649000,L8,,,262.91,266.66,251.63,266.96,260.32,250.84,,,,254.75,198.60,257.79,,,
2024-04-15 22:19:04.075000,L9,,,,263.87,249.99,221.60,259.52,247.77,,,,247.26,,,,,
2024-05-02 22:12:20.382000,L8,,,235.44,278.09,256.70,273.70,267.46,265.61,,,,260.56,260.50,262.43,,,
2024-05-02 22:12:44.341000,L8,,,,269.55,245.80,260.76,259.91,256.85,,,,248.70,,,,,
2024-05-10 22:13:00.607000,L9,,,,,,263.57,258.69,254.13,,,,,,,,,
2024-08-21 22:18:55.546000,L9,,,,,,263.68,262.09,255.17,,,,256.46,,,,,
2024-09-07 22:12:54.954000,L8,291.99,,266.29,267.74,252.38,256.68,257.02,252.65,,,,253.86,240.11,249.64,,,
2024-09-07 22:13:18.913000,L8,,,,,243.36,249.18,238.62,,,,,,,,,,
2024-09-14 22:19:06.739000,L8,,241.53,270.64,266.84,252.45,267.49,261.72,254.98,,,,254.00,248.50,264.17,250.39,,
2024-11-02 22:13:29.609000,L9,296.11,280.84,275.67,276.95,257.52,266.90,262.94,260.33,245.54,268.23,286.83,259.05,264.09,265.19,265.59,252.79,207.62
2024-11-10 22:13:25.502000,L8,,,,,,,,,252.76,,,,,265.77,275.68,260.30,251.14
2024-11-17 22:19:14.668000,L8,358.35,426.66,433.37,405.48,333.53,335.34,348.59,348.44,335.01,354.26,466.08,340.16,334.93,338.95,347.03,342.34,335.77
2024-12-27 22:19:21.861000,L9,304.55,281.49,277.24,280.64,261.53,274.77,270.87,263.22,252.91,284.67,283.59,261.78,267.59,269.96,275.37,260.28,247.52
2025-01-05 22:13:30.889000,L9,333.08,331.16,337.37,338.95,337.17,326.58,346.31,330.79,316.82,321.62,325.69,372.67,333.45,344.87,351.03,345.81,346.56
2025-01-12 22:19:21.390000,L9,307.60,283.38,286.93,282.00,267.09,279.95,273.28,275.46,266.24,293.77,290.29,269.68,276.46,273.26,275.95,263.89,242.14
2025-01-20 22:19:13.384000,L8,294.43,278.89,272.51,270.30,257.86,265.79,263.65,258.52,250.67,268.51,277.36,254.34,263.25,251.98,259.57,178.55,203.79
2025-01-21 22:13:37.070000,L9,294.47,276.43,274.49,279.64,260.95,269.51,262.35,257.95,250.60,266.04,276.75,256.70,264.18,259.36,259.76,250.99,215.06
2025-02-05 22:19:15.641000,L8,,223.08,276.13,279.77,262.02,275.57,271.86,264.95,256.36,,278.64,260.77,266.72,271.73,273.70,258.55,245.85
2025-02-13 22:19:22.727000,L9,308.00,200.51,211.89,280.22,262.07,278.14,271.69,265.42,257.81,247.12,187.23,262.55,267.77,274.77,275.52,261.01,202.23
2025-02-14 22:13:00.313000,L8,305.68,284.22,280.93,284.46,265.94,279.64,275.10,270.14,257.23,293.34,290.24,268.26,272.55,275.91,276.82,268.35,256.06
2025-02-14 22:13:24.276000,L8,305.40,283.71,279.73,283.72,264.97,278.46,273.76,269.37,256.62,291.45,289.58,267.10,271.79,274.56,275.45,267.60,253.60
2025-02-21 22:19:07.224000,L8,,270.93,271.23,268.63,256.05,266.07,261.88,259.39,241.83,,275.79,245.23,254.33,249.69,248.01,,
2025-02-22 22:13:09.242000,L9,,225.00,272.93,273.84,257.87,267.93,265.19,257.74,240.62,,266.17,255.28,260.84,251.65,260.72,184.42,197.94
2025-03-01 22:19:15.278000,L9,,281.57,231.58,273.92,259.32,272.18,270.34,263.44,192.00,,288.39,257.77,263.32,268.79,273.54,183.06,195.97
2025-03-09 22:19:02.485000,L8,,272.13,221.36,272.46,257.29,269.96,266.69,262.14,250.92,,,256.84,261.83,266.37,263.80,,
2025-03-18 22:13:06.526000,L8,,270.63,270.79,271.73,256.50,263.68,259.52,254.01,,,,255.28,256.73,254.91,248.09,,
2025-03-25 22:18:51.922000,L8,277.25,,268.57,268.85,255.65,269.20,265.29,262.12,,,,256.61,257.82,264.51,244.61,,
2025-03-26 22:12:53.328000,L9,,283.42,287.06,283.60,263.08,280.96,274.50,268.62,256.51,,290.00,269.79,269.82,279.59,276.22,192.68,209.12
2025-05-13 22:12:34.458000,L9,,,275.78,281.25,258.08,281.32,273.44,267.23,,,,266.30,,,,,
2025-07-23 22:19:03.354000,L9,,,,,,277.90,269.29,262.48,,,,,,,,,
2025-08-08 22:19:12.326000,L9,,,265.33,269.42,246.15,262.60,201.28,251.64,,,,,,,,,
2025-08-24 22:19:18.859000,L9,,,236.86,276.15,258.03,274.74,269.12,263.34,,,,258.88,261.99,268.84,,,
2025-08-25 22:13:03.791000,L8,,,,267.04,251.00,268.08,260.74,250.14,,,,243.75,,,,,
2025-08-25 22:13:27.754000,L8,,,264.62,268.80,253.04,269.27,262.80,253.81,,,,179.98,,,,,
2025-09-18 22:13:37.653000,L9,,,,,,254.26,253.48,247.50,,,,242.48,,,,,
2025-09-26 22:13:14.966000,L8,269.79,,260.72,264.06,248.73,260.52,257.65,255.06,,,,240.04,236.59,247.83,247.03,,
2025-09-26 22:13:38.933000,L8,,247.97,270.34,266.20,251.73,263.55,259.71,260.53,237.20,,,248.78,256.53,252.81,251.92,179.91,190.82
2025-10-04 22:13:17.983000,L9,,269.61,272.87,271.31,256.52,266.63,261.70,261.94,237.61,,244.61,256.14,262.00,265.28,260.86,185.39,195.55
