dates,nzd0423-0000,nzd0423-0001,nzd0423-0002,nzd0423-0003,nzd0423-0004,nzd0423-0005,nzd0423-0006,nzd0423-0007,nzd0423-0008,nzd0423-0009,nzd0423-0010,nzd0423-0011,nzd0423-0012,nzd0423-0013,nzd0423-0014,nzd0423-0015,nzd0423-0016,nzd0423-0017,nzd0423-0018,nzd0423-0019,nzd0423-0020,nzd0423-0021,nzd0423-0022,nzd0423-0023,nzd0423-0024,nzd0423-0025,nzd0423-0026,nzd0423-0027,nzd0423-0028,nzd0423-0029,nzd0423-0030,nzd0423-0031,nzd0423-0032,nzd0423-0033,nzd0423-0034,nzd0423-0035,nzd0423-0036,nzd0423-0037,nzd0423-0038,nzd0423-0039,nzd0423-0040,nzd0423-0041,nzd0423-0042,nzd0423-0043,nzd0423-0044,nzd0423-0045,nzd0423-0046,nzd0423-0047,nzd0423-0048,nzd0423-0049,nzd0423-0050,nzd0423-0051,nzd0423-0052,nzd0423-0053,nzd0423-0054,nzd0423-0055,nzd0423-0056,nzd0423-0057,nzd0423-0058,nzd0423-0059,nzd0423-0060,nzd0423-0061,nzd0423-0062,nzd0423-0063,nzd0423-0064,nzd0423-0065,nzd0423-0066,nzd0423-0067,nzd0423-0068,nzd0423-0069,nzd0423-0070,nzd0423-0071,nzd0423-0072,nzd0423-0073,nzd0423-0074,nzd0423-0075,nzd0423-0076,nzd0423-0077,nzd0423-0078,nzd0423-0079,nzd0423-0080,nzd0423-0081,nzd0423-0082,nzd0423-0083,nzd0423-0084,nzd0423-0085,nzd0423-0086,nzd0423-0087,nzd0423-0088,nzd0423-0089,nzd0423-0090,nzd0423-0091,nzd0423-0092,nzd0423-0093,nzd0423-0094,nzd0423-0095,nzd0423-0096,nzd0423-0097,nzd0423-0098,nzd0423-0099,nzd0423-0100,nzd0423-0101,nzd0423-0102,nzd0423-0103,nzd0423-0104,nzd0423-0105,nzd0423-0106,nzd0423-0107,nzd0423-0108,nzd0423-0109,nzd0423-0110,nzd0423-0111,nzd0423-0112,nzd0423-0113,nzd0423-0114,nzd0423-0115,nzd0423-0116,nzd0423-0117,nzd0423-0118,nzd0423-0119,nzd0423-0120,nzd0423-0121,nzd0423-0122,satname
2020-03-27 22:19:43+00:00,258.78999999999996,266.75,256.9,256.08,267.80999999999995,265.12,249.94,267.29499999999996,251.91,248.9,271.40999999999997,256.91,254.1,248.5,250.885,256.39500000000004,254.495,247.595,244.98000000000002,246.31,246.13,241.95,244.14,243.725,245.79500000000002,250.73000000000002,248.265,252.69,254.61,256.285,258.63,262.21500000000003,262.0,263.82,263.65999999999997,267.62,267.74,274.06,272.06,320.74,323.83,276.24,302.38999999999993,302.95000000000005,308.805,305.485,308.77,306.28,285.84,287.7,306.51000000000005,330.08,308.32,290.15999999999997,288.32,286.24,285.79,291.15,288.94,287.795,289.805,287.15999999999997,291.56,288.235,289.33500000000004,293.69,291.22,287.24,288.89,296.47,292.76,287.82,295.95,289.4,284.57,296.73,292.69,295.385,288.32,289.99,295.01,310.28499999999997,310.395,310.33,312.62,338.18,289.91999999999996,293.975,290.105,293.58000000000004,297.765,298.87,298.67499999999995,294.48,299.59000000000003,293.62,302.29499999999996,302.21500000000003,317.31666666666666,307.695,315.27333333333337,318.3433333333333,314.58666666666664,318.0266666666667,336.865,311.875,313.06,316.625,309.16499999999996,322.66999999999996,304.805,300.29999999999995,275.6,326.26,,321.17,313.51,,271.03,273.2,325.93,290.69500000000005,326.12,L8
2020-04-28 22:19:28+00:00,258.78999999999996,266.75,256.9,256.08,267.80999999999995,265.12,249.94,267.29499999999996,251.91,248.9,271.40999999999997,256.91,254.1,248.5,250.885,256.39500000000004,254.495,250.10999999999999,246.9766666666667,248.90333333333334,249.64000000000001,244.9,245.59,245.85666666666665,248.04666666666665,253.15666666666667,250.25,255.00666666666666,256.31333333333333,257.7366666666667,261.27666666666664,265.1466666666667,265.4266666666667,267.02666666666664,267.97333333333336,269.46000000000004,271.83000000000004,274.355,273.16,298.195,299.86,276.40000000000003,296.91249999999997,296.34666666666664,302.08,299.71,303.5933333333333,313.42,285.84,287.7,300.9766666666667,315.92,301.81666666666666,289.6333333333333,288.21000000000004,286.83500000000004,286.985,291.17999999999995,289.32666666666665,288.2766666666667,290.03333333333336,286.99333333333334,291.8333333333333,289.3,290.28000000000003,293.97333333333336,291.00666666666666,287.33666666666664,288.63000000000005,296.47,292.76,287.82,296.005,289.765,285.28499999999997,295.96000000000004,292.46500000000003,294.90000000000003,288.5933333333333,290.265,294.895,305.5733333333333,305.43,304.6033333333333,306.7133333333333,314.53499999999997,289.11999999999995,294.05,289.82,293.0366666666667,297.82,298.24,298.6233333333333,294.55333333333334,299.59000000000003,293.62,305.96666666666664,312.41333333333336,318.7075,311.06333333333333,315.34000000000003,319.5875,318.1725,311.525,336.865,306.39000000000004,306.2733333333333,309.22,320.29,321.52,298.56333333333333,292.63,275.6,324.99,315.52,320.52,311.445,314.27,271.03,272.48,297.41499999999996,284.16,327.7,L8
2020-10-21 22:20:19+00:00,256.57,256.83,255.18,254.17,255.24,251.16,250.89,252.83,251.3,251.27,256.13,259.14,254.28,255.3,252.56,262.54,252.31,252.095,247.715,250.62,250.75000000000006,246.97500000000002,245.65,247.04500000000002,249.075,254.33499999999998,251.135,256.22,257.265,258.085,262.97,266.37,267.54499999999996,269.145,269.69500000000005,268.76,273.685,273.17999999999995,273.58000000000004,274.655,276.105,276.31,280.08000000000004,282.575,287.315,286.5,290.385,306.22,285.45,286.26,286.915,286.07000000000005,288.735,288.865,288.345,287.49,287.525,291.485,290.39,289.75,289.725,287.77,293.445,291.015,293.625,295.63,292.64,288.255,289.9,295.3,295.7,292.59,296.765,290.86,288.53,297.15,294.735,296.635,292.38,291.70000000000005,295.515,296.53999999999996,294.975,295.185,294.515,292.115,289.27,293.895,289.13,293.16999999999996,298.055,298.57000000000005,298.92499999999995,295.21500000000003,298.14,293.98,299.29499999999996,332.81,304.54499999999996,304.66499999999996,305.38,309.895,309.78499999999997,307.34000000000003,332.86,314.32500000000005,313.03999999999996,294.94000000000005,315.905,315.685,284.255,276.745,269.98,295.665,315.52,291.81,288.73,291.56,268.88,272.76,269.22,275.765,330.065,L8
2021-01-25 22:20:07+00:00,255.785,256.135,253.515,253.15499999999997,253.565,250.18499999999997,249.6,252.445,250.525,250.82999999999998,253.2,257.145,252.12,251.655,250.07999999999998,258.02500000000003,250.175,247.60000000000002,243.76,246.42000000000002,245.19,241.4,243.075,242.435,245.465,248.62,247.815,251.89,254.535,254.17000000000002,258.76,259.96500000000003,261.595,262.095,261.74,264.12,268.08,268.945,270.69,273.175,274.9,275.88,279.46500000000003,282.36,286.22,285.775,288.995,299.18,293.9,289.555,287.23,284.22,286.985,289.64,288.815,286.58500000000004,285.39,289.895,288.70500000000004,288.59000000000003,287.79499999999996,287.49,291.25,288.86,290.92499999999995,293.33000000000004,291.73,287.055,289.66999999999996,292.155,293.075,289.7,297.47,291.59,291.06,299.11,297.23,299.34,295.62,292.86,296.25,296.93,294.45,297.22,294.13,293.34,291.02,293.59,289.01,294.39,298.18,300.16,299.33,295.73,298.14,293.98,285.28,,286.21,304.15,307.555,308.19000000000005,299.885,320.535,326.665,326.64,330.29499999999996,312.07500000000005,288.145,312.80499999999995,281.59000000000003,275.98,271.345,266.775,,264.83000000000004,286.53999999999996,288.5,267.855,273.48,268.925,280.44,329.27,L8
2021-03-30 22:19:46+00:00,256.29,256.98,253.71333333333334,254.96,254.59333333333333,250.99666666666667,249.54,253.05333333333337,250.86333333333334,250.41666666666666,252.86333333333332,256.95666666666665,252.0566666666667,250.41333333333333,249.55666666666664,256.91333333333336,250.76666666666665,247.29,244.58,246.39333333333335,247.02666666666664,242.12666666666667,244.01999999999998,243.25333333333333,246.54333333333332,248.99666666666667,248.1866666666667,252.21,254.53666666666666,254.58,258.9166666666667,260.13,261.62,261.95,261.66333333333336,264.00666666666666,267.0333333333333,268.67,271.14000000000004,273.68,275.12666666666667,277.2266666666667,279.8233333333333,287.55333333333334,286.85999999999996,287.1166666666666,288.58,294.9533333333333,291.9166666666667,289.58,287.6766666666667,286.04,286.43666666666667,289.1666666666667,287.79333333333335,285.8533333333333,285.11333333333334,289.1433333333333,287.95,287.9066666666667,287.26666666666665,287.51666666666665,290.3966666666667,288.7033333333333,289.4633333333333,292.8833333333334,290.19666666666666,286.7633333333333,288.58,291.18333333333334,292.4266666666667,288.23,294.655,289.19,287.86,295.195,294.70500000000004,297.195,293.13,291.8,302.95500000000004,303.41499999999996,294.64,295.805,296.145,306.43499999999995,291.42499999999995,292.895,289.5,294.345,297.96000000000004,300.08000000000004,300.935,298.305,316.625,295.17,285.15,,288.08,301.15333333333336,303.87333333333333,306.57666666666665,296.05333333333334,321.30333333333334,324.0733333333333,316.34666666666664,318.93,305.57,286.78,312.83,282.5366666666667,276.24333333333334,272.01666666666665,267.49,313.64,277.0466666666667,292.3966666666667,281.6133333333333,267.8233333333333,272.67333333333335,268.21,277.225,322.905,L8
2021-05-17 22:19:36+00:00,256.15,257.05500000000006,252.98,255.35500000000002,254.26999999999998,250.91500000000002,248.865,254.52666666666664,252.68666666666664,250.96333333333334,254.0733333333333,257.3866666666667,253.31000000000003,249.7266666666667,250.16333333333333,256.2033333333334,252.76666666666665,250.23666666666668,246.78666666666666,249.47000000000003,251.07000000000002,244.7266666666667,247.27666666666667,247.5666666666667,250.11333333333332,251.73000000000002,251.15333333333334,255.60999999999999,257.35999999999996,257.28000000000003,261.88,262.97666666666663,263.8766666666666,264.29,264.8966666666667,267.53999999999996,270.6133333333333,271.9266666666667,275.15333333333336,275.3666666666666,277.41,279.0733333333333,282.74666666666667,289.66333333333336,288.17,289.0366666666667,291.09,295.87,292.1166666666666,290.7266666666667,301.19,298.84,300.42333333333335,289.69,303.3633333333333,297.84666666666664,301.83,287.835,286.58500000000004,288.19,287.8633333333333,287.9766666666667,288.34000000000003,287.755,286.655,290.96500000000003,287.94499999999994,285.655,298.7,289.125,314.0533333333333,286.05000000000007,291.84,286.79,284.66,291.28,293.515,296.89,292.44,296.82500000000005,312.365,318.41999999999996,315.01,308.54999999999995,298.16,331.885,291.745,292.2,289.99,294.3,297.74,322.1,300.78499999999997,298.62,316.915,318.08500000000004,285.02,352.95,289.46000000000004,300.4866666666667,302.3833333333333,311.63,310.06,321.22666666666663,319.68,312.01,318.43666666666667,320.25,285.53499999999997,319.9066666666667,291.89000000000004,276.265,273.03499999999997,278.2633333333333,318.84000000000003,287.00333333333333,307.9466666666667,287.99499999999995,267.295,272.13,267.54499999999996,274.01,316.54,L8
2021-10-08 22:20:23+00:00,266.63,262.91,262.61,263.32,272.68,260.12,258.74,257.77,256.555,254.865,259.62499999999994,259.675,259.40999999999997,259.425,259.935,261.45500000000004,259.505,253.315,248.395,253.995,253.52,249.33999999999997,250.54000000000002,253.66000000000003,253.68,256.89,255.625,258.775,260.995,261.74,265.825,268.01,267.515,269.45,269.08500000000004,272.32,279.85,277.29,279.015,277.175,281.155,297.935,300.90999999999997,290.04499999999996,293.515,294.64,308.08000000000004,290.96000000000004,302.95500000000004,305.905,324.765,323.55,325.41499999999996,290.72,325.625,322.495,332.08,,,293.405,290.75,290.26,,,,,,,324.995,,345.03999999999996,,,307.07,305.06,304.42,314.6,312.96500000000003,294.24,320.31500000000005,329.08500000000004,331.69,333.16999999999996,328.98,,344.935,292.77,295.79,292.99,296.02,,337.33500000000004,316.015,296.36,313.81,337.95500000000004,322.99,339.82,304.285,307.965,307.91999999999996,310.88,331.02,322.57500000000005,319.56,317.70000000000005,322.935,329.455,296.57,333.38,324.51,,,299.93,314.115,293.62,310.78,306.44,305.13,308.04,303.8,295.53,,L8
2022-01-04 22:20:15+00:00,262.565,260.28,258.91,259.52,264.96000000000004,257.03499999999997,255.195,256.725,255.62,255.82500000000005,257.4649999999999,259.36,257.445,259.355,258.515,260.635,256.255,248.68,246.025,249.78500000000003,248.39,245.04500000000002,247.315,247.70499999999998,249.99,252.70999999999998,252.83999999999997,254.42000000000002,257.91,258.31,262.42499999999995,264.275,264.87,265.22,265.6,267.41999999999996,275.225,273.155,274.44,276.15999999999997,278.455,296.88,298.89,289.11,293.07000000000005,293.775,305.21500000000003,291.58000000000004,304.4,305.58000000000004,308.375,305.475,304.55499999999995,292.05,302.485,305.44,308.08,290.33,289.14,292.51,289.25,288.49,290.96,290.55,290.36,291.9,292.48,290.17,309.93,292.36,311.7,290.62,296.02,298.865,297.405,300.605,315.805,312.62,293.16,314.805,343.1,315.765,313.0,314.69,,345.63,293.88,295.79,292.99,296.02,,330.47,333.0,,328.9,336.1,322.99,326.69,319.6,326.4,325.09,310.88,329.38,322.72,319.56,315.18,313.97,308.145,310.405,315.0,311.0,276.66,275.43,273.3,304.225,274.11,304.82,308.36,287.53,292.365,288.595,288.29999999999995,325.32,L9
2022-01-12 22:20:13+00:00,260.40333333333336,258.77,256.18333333333334,256.87666666666667,260.66,254.38666666666666,252.98666666666668,254.5,254.34333333333333,254.61333333333334,255.24999999999997,258.13,255.35666666666665,256.4066666666667,255.26666666666665,258.79,253.90333333333334,247.74,245.62,248.02666666666667,247.35,243.31333333333336,246.40333333333334,246.18666666666664,248.83333333333334,251.29666666666665,251.48999999999998,253.71666666666667,256.9266666666667,257.37,261.51666666666665,263.00333333333333,263.9066666666667,263.9866666666667,264.6933333333333,266.39,272.97333333333336,272.6933333333333,274.14000000000004,275.90333333333336,277.69666666666666,291.0133333333333,293.3666666666667,287.68333333333334,290.73,291.43666666666667,299.17,289.53000000000003,298.68,299.6033333333333,300.9766666666667,299.3566666666667,299.4833333333333,290.95000000000005,297.09666666666664,299.81333333333333,301.37666666666667,289.63,288.21,290.4533333333333,287.91499999999996,287.94,290.115,290.07500000000005,289.775,291.77,291.78499999999997,289.46500000000003,303.6566666666667,292.09000000000003,305.2133333333333,288.44,294.49,295.0933333333333,293.6433333333334,298.5833333333333,308.6066666666666,307.40333333333336,291.895,306.24,343.1,308.7833333333333,306.39000000000004,307.3,293.86,318.29499999999996,291.66499999999996,293.24,291.275,295.72,297.67,315.005,315.695,296.72,312.105,316.265,322.99,326.69,301.58500000000004,308.76,308.275,303.235,314.195,308.875,306.625,305.27,305.64,302.32,303.37666666666667,317.435,302.72,276.295,275.31,272.845,293.0566666666667,268.725,291.63666666666666,295.3733333333333,281.54,286.72,282.50666666666666,285.93666666666667,325.185,L8
2022-01-20 22:20:15+00:00,260.1525,258.825,255.95,256.9225,259.795,253.915,252.3925,254.11,254.96,255.18,254.68749999999997,258.28999999999996,255.0775,255.8775,254.055,258.395,253.37,248.16500000000002,245.77,248.02666666666667,247.35,243.31333333333336,246.6775,246.2775,249.35250000000002,251.6775,251.8275,254.015,257.285,257.6575,262.07,263.36,264.40250000000003,264.4875,265.28499999999997,266.28249999999997,274.1675,271.245,273.5125,275.6225,277.59749999999997,287.9,291.5775,287.49,290.6775,290.7725,297.085,290.055,304.48,298.585,306.345,305.2375,304.49249999999995,303.8333333333333,295.025,296.97249999999997,307.8425,289.63,302.03666666666663,290.4533333333333,287.91499999999996,287.94,290.115,290.07500000000005,303.9866666666667,291.7033333333333,292.40333333333336,290.1466666666667,300.96000000000004,292.48333333333335,302.44,288.3333333333333,294.93,293.5025,291.9675,298.0625,304.96,305.15500000000003,292.65000000000003,301.9775,343.19,314.115,312.4575,306.6525,293.445,310.01,291.32666666666665,292.84666666666664,291.275,295.72,297.67,315.005,315.695,313.405,307.04,308.30333333333334,326.755,328.53,309.3533333333333,312.81666666666666,313.1166666666666,310.28,318.0933333333333,311.46,310.6933333333333,311.37,314.72333333333336,301.755,301.77750000000003,319.1766666666667,307.8825,276.295,275.31,284.69,296.5525,279.18666666666667,292.575,295.3733333333333,281.54,286.72,280.255,294.1275,329.92333333333335,L9
2022-01-28 22:20:07+00:00,259.768,258.71,255.61999999999998,256.696,259.22799999999995,253.43599999999998,251.998,253.324,254.796,254.16800000000003,254.43599999999998,258.174,254.92600000000002,254.696,253.474,257.87600000000003,253.35999999999999,248.26800000000003,246.048,248.49,247.4475,243.6525,246.788,246.52200000000002,249.62400000000002,252.24,252.13400000000001,254.592,257.65600000000006,258.13199999999995,262.892,264.192,264.846,265.372,265.244,268.02,274.04,272.134,274.182,276.27599999999995,278.2,286.93,290.698,287.404,290.37600000000003,290.52,295.514,290.05,301.20799999999997,296.698,303.062,301.854,301.804,300.95500000000004,294.012,295.446,304.636,290.6766666666667,299.35249999999996,289.9675,288.6333333333333,288.2,290.78666666666663,290.1166666666667,301.11,292.265,292.85,290.635,299.816,293.2625,300.818,289.295,295.4475,292.99,290.952,298.17600000000004,303.034,304.26599999999996,292.9775,299.84000000000003,328.38,311.046,308.92600000000004,304.552,293.43333333333334,306.145,291.28249999999997,292.72,291.6033333333333,295.9166666666667,298.985,310.1166666666667,310.45,307.81333333333333,304.5675,304.9225,313.7033333333333,313.68,304.505,307.055,307.515,306.505,312.47,308.6975,307.005,307.5575,310.36,301.044,299.746,317.52250000000004,303.088,277.40333333333336,275.01,281.5375,295.296,276.565,287.72799999999995,288.7425,280.1075,284.6025,279.332,291.92999999999995,328.1725,L8
2022-02-13 22:20:04+00:00,259.3566666666666,258.7083333333333,255.52,256.9883333333333,258.5983333333333,253.65499999999997,252.37833333333333,253.5533333333333,254.49833333333333,254.06833333333336,255.17999999999998,258.13166666666666,254.91666666666666,254.02666666666667,253.35500000000002,257.47,253.14000000000001,248.36,246.20666666666668,248.32399999999998,247.42200000000003,243.56199999999998,247.00666666666666,246.66,249.6816666666667,252.31166666666664,252.1883333333333,254.49333333333334,257.50333333333333,257.815,262.3983333333333,263.6933333333333,264.4766666666667,264.81166666666667,264.875,267.695,273.47166666666664,272.2366666666667,274.02833333333336,276.16166666666663,278.24,286.18,289.78833333333336,287.20166666666665,290.18333333333334,290.42333333333335,295.1766666666667,292.0083333333333,298.87333333333333,295.3883333333333,300.24833333333333,300.6116666666667,299.37833333333333,298.44,295.00333333333333,300.5133333333333,301.6066666666666,290.16999999999996,297.582,289.508,288.2525,288.2075,290.7925,289.6925,298.476,292.714,292.07399999999996,290.05,298.06333333333333,292.664,299.04,288.838,294.81,291.93833333333333,290.1066666666666,297.57666666666665,301.22166666666664,302.8416666666667,291.596,297.48833333333334,319.9925,309.7183333333333,308.65333333333336,306.3633333333333,301.6975,303.502,290.378,291.864,290.38,294.755,298.74666666666667,312.7825,312.97749999999996,311.755,305.806,303.092,314.68,315.3075,306.45,307.736,306.58,308.21,312.29,309.034,309.546,309.908,311.024,303.52833333333336,301.51166666666666,318.408,306.0833333333333,286.4125,282.8475,287.258,298.4483333333333,282.848,291.12833333333333,290.04200000000003,286.236,284.6025,279.332,296.60999999999996,327.668,L8
2022-03-01 22:20:00+00:00,259.05571428571426,258.4485714285714,255.20000000000002,256.42857142857144,257.89428571428573,253.03571428571428,251.7942857142857,253.0514285714286,253.9042857142857,253.6185714285714,254.6142857142857,257.6271428571428,254.21714285714285,253.35,252.53428571428572,256.87857142857143,252.43,248.13857142857142,245.80428571428573,247.82000000000002,246.99666666666667,243.27166666666665,246.63285714285715,246.21571428571428,249.28142857142856,251.82857142857142,251.67000000000002,254.12857142857143,257.12428571428575,257.32428571428574,262.05571428571426,263.2314285714286,264.22285714285715,264.3157142857143,264.6485714285714,267.2857142857143,272.89285714285717,271.93857142857144,273.7814285714286,275.9428571428571,277.9514285714286,284.99857142857144,288.69,286.90142857142854,289.5242857142857,290.0257142857143,294.1671428571429,290.93285714285713,297.2914285714286,294.5385714285714,298.19571428571425,298.57714285714286,297.48857142857145,296.6516666666667,293.89142857142855,298.7185714285714,299.32714285714286,289.588,295.85999999999996,289.0883333333333,288.274,288.288,290.58599999999996,289.576,297.035,292.43,291.7283333333333,289.77500000000003,297.1042857142857,292.24666666666667,298.0785714285715,288.68833333333333,294.47166666666664,291.29285714285714,289.74142857142857,297.23285714285714,300.40714285714284,301.9114285714286,291.6566666666667,296.09142857142854,315.13,307.40714285714284,306.5657142857143,304.23999999999995,300.13800000000003,301.67333333333335,290.27166666666665,291.6033333333333,289.97799999999995,294.46799999999996,298.0725,309.82,309.864,308.344,303.955,301.7966666666667,308.632,309.504,302.55833333333334,304.99666666666667,304.72499999999997,306.18,311.24,307.36333333333334,306.825,307.07166666666666,311.705,302.82142857142856,299.8757142857143,317.41833333333335,302.6657142857143,284.408,281.028,286.40833333333336,298.4483333333333,282.848,291.12833333333333,286.61333333333334,283.645,282.588,278.0,296.60999999999996,326.6616666666667,L8
2022-03-09 22:20:01+00:00,259.06125,258.49625,255.435,256.405,257.8725,252.85999999999999,251.76125,252.89875,253.91875,253.38125,254.62124999999997,257.54375,253.99125,253.09,252.2275,256.73375,252.1625,248.36,245.76125,248.15285714285713,246.87857142857143,243.49285714285716,246.625,246.3525,249.3325,251.91625,251.67125,254.32,257.235,257.465,262.1025,263.45375,264.52,264.46625,264.78125,267.265,273.02125,271.94375,273.93625,275.88124999999997,278.07375,284.10625,288.25,286.74875000000003,289.55125,289.88125,293.69625,290.44625,296.205,293.625,296.83625,297.2475,296.35749999999996,295.80428571428575,293.37125,297.46875,297.91499999999996,289.5883333333333,294.95,289.1257142857143,288.50666666666666,288.4766666666667,290.8833333333333,290.0366666666667,296.38428571428574,292.6171428571428,291.80285714285714,290.07142857142856,296.61,292.35714285714283,297.57625,289.0285714285714,294.5057142857143,291.1175,289.78,297.21000000000004,300.03499999999997,301.475,291.9342857142857,295.63,312.48333333333335,306.24125,305.0475,302.725,299.1766666666667,300.50999999999993,290.52142857142854,291.5257142857143,290.06333333333333,294.46799999999996,298.0725,309.82,308.1816666666667,306.395,302.9214285714285,300.7371428571428,304.55,305.0216666666667,300.0414285714286,302.87,302.82571428571424,304.9442857142857,308.61285714285714,305.55285714285714,304.9642857142857,305.3228571428572,309.6271428571428,301.74375,298.7175,317.34000000000003,301.18625000000003,283.74666666666667,280.0933333333333,284.29285714285714,295.2628571428572,280.90000000000003,288.10714285714283,284.77285714285716,281.9657142857143,282.99,283.7285714285714,294.4385714285714,327.4685714285714,L9
2022-03-25 22:19:56+00:00,254.6577777777778,254.76555555555555,251.00666666666666,252.03333333333336,252.62,248.4411111111111,247.09444444444443,248.69111111111113,253.91875,253.38125,254.62124999999997,257.54375,253.99125,253.09,252.2275,256.73375,252.1625,248.36,245.76125,242.895,242.00125,237.88,240.10555555555553,241.3688888888889,244.49777777777777,247.32333333333332,247.3811111111111,250.37666666666667,252.73555555555555,253.44,257.69,259.56888888888886,259.9122222222222,260.1933333333333,260.54,263.1511111111111,268.1688888888889,271.94375,273.93625,275.88124999999997,278.07375,284.10625,288.25,286.74875000000003,289.55125,289.88125,293.69625,290.44625,292.35,290.35,293.36555555555555,293.24333333333334,292.60555555555555,291.72625,289.82444444444445,293.41333333333336,293.46,285.3985714285714,290.54625,284.815,284.18142857142857,283.2957142857143,290.8833333333333,277.8885714285714,296.38428571428574,292.6171428571428,291.80285714285714,290.07142857142856,296.61,288.42375,293.75444444444446,284.4675,289.65,286.67777777777775,289.78,292.26444444444445,294.01222222222225,297.09333333333336,291.9342857142857,295.63,312.48333333333335,306.24125,305.0475,297.15777777777777,299.1766666666667,300.50999999999993,290.52142857142854,284.88875,290.06333333333333,294.46799999999996,298.0725,309.82,308.1816666666667,306.395,295.89625,300.7371428571428,293.18857142857144,305.0216666666667,300.0414285714286,302.87,295.625,298.195,308.61285714285714,305.55285714285714,304.9642857142857,299.80625,303.48375,297.2288888888889,298.7175,312.04125,301.18625000000003,283.74666666666667,280.0933333333333,284.29285714285714,295.2628571428572,280.90000000000003,288.10714285714283,284.77285714285716,281.9657142857143,282.99,283.7285714285714,294.4385714285714,327.4685714285714,L9
2022-04-02 22:19:43+00:00,254.6577777777778,254.76555555555555,251.00666666666666,252.03333333333336,252.62,248.4411111111111,247.09444444444443,248.69111111111113,253.91875,253.38125,254.62124999999997,257.54375,253.99125,253.09,252.2275,256.73375,252.1625,248.36,245.76125,242.895,242.00125,237.88,240.10555555555553,241.3688888888889,244.49777777777777,247.32333333333332,247.3811111111111,250.37666666666667,252.73555555555555,253.44,257.69,259.56888888888886,259.9122222222222,260.1933333333333,260.54,263.1511111111111,268.1688888888889,271.94375,273.93625,275.88124999999997,278.07375,284.10625,288.25,286.74875000000003,289.55125,289.88125,293.69625,290.44625,292.35,290.35,293.36555555555555,293.24333333333334,292.60555555555555,291.72625,289.82444444444445,293.41333333333336,293.46,285.3985714285714,290.54625,284.815,284.18142857142857,283.2957142857143,290.8833333333333,277.8885714285714,296.38428571428574,292.6171428571428,291.80285714285714,290.07142857142856,296.61,288.42375,293.75444444444446,284.4675,289.65,286.67777777777775,289.78,292.26444444444445,294.01222222222225,297.09333333333336,291.9342857142857,295.63,312.48333333333335,306.24125,305.0475,297.15777777777777,299.1766666666667,300.50999999999993,290.52142857142854,284.88875,290.06333333333333,294.46799999999996,298.0725,309.82,308.1816666666667,306.395,295.89625,304.59,293.18857142857144,305.0216666666667,300.0414285714286,302.87,295.625,298.195,311.905,305.55285714285714,304.9642857142857,299.80625,303.48375,297.2288888888889,298.7175,312.04125,304.40444444444444,283.74666666666667,280.0933333333333,284.29285714285714,295.2628571428572,280.90000000000003,288.10714285714283,284.77285714285716,281.9657142857143,282.99,289.81875,294.4385714285714,327.4685714285714,L8
2022-04-26 22:19:44+00:00,248.8722222222222,250.2688888888889,246.24888888888887,247.2388888888889,246.89,243.88555555555558,242.48999999999998,244.51555555555555,249.38500000000002,248.96125,253.92571428571426,257.34714285714284,253.02142857142857,251.3014285714286,250.33285714285714,255.91,250.94285714285712,248.3057142857143,241.9075,238.41375000000002,237.70000000000002,233.59375,236.05666666666664,237.33222222222219,240.33000000000004,243.1911111111111,243.70444444444445,247.21555555555557,248.82333333333332,249.49555555555557,254.15888888888892,255.73555555555555,256.3622222222223,256.2733333333333,257.05555555555554,259.4522222222222,263.8522222222222,268.31625,269.5475,271.90875,274.095,276.12624999999997,280.5675,282.02875,284.36625000000004,284.895,285.33750000000003,289.87714285714287,284.5655555555556,282.98333333333335,284.9055555555555,284.09777777777776,284.7644444444444,287.4211111111111,281.4511111111111,284.24666666666667,289.25,285.3985714285714,282.93666666666667,278.72125,278.47125,277.885,290.8833333333333,272.43125,296.38428571428574,292.6171428571428,291.80285714285714,290.07142857142856,292.13428571428574,284.7677777777778,284.86888888888893,279.9577777777778,285.4222222222222,280.00555555555553,287.59714285714284,282.3722222222222,281.6011111111111,288.6277777777778,291.9342857142857,289.6171428571428,306.36,301.9271428571428,301.31857142857143,292.39625,299.1766666666667,292.98999999999995,289.96166666666664,276.6625,289.478,294.08,298.0725,304.65749999999997,303.21799999999996,306.395,285.385,300.0885714285714,277.2357142857143,300.688,296.7816666666667,298.9483333333333,281.905,289.34499999999997,309.4085714285714,302.69166666666666,302.5316666666667,291.04875000000004,301.9857142857142,294.4575,299.02428571428567,306.8722222222222,300.13874999999996,283.74666666666667,280.0933333333333,284.29285714285714,293.77500000000003,280.90000000000003,284.9866666666667,281.1616666666667,278.105,277.98,287.8214285714286,294.2566666666666,327.4685714285714,L9
