dates,satname,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0017,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0023,nzd0325-0024,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0049,nzd0325-0050,nzd0325-0052,nzd0325-0053,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0061,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0015,nzd0325-0016,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0051,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078
2019-01-22 22:06:38.169000,L8,,,,230.01,217.50,,,,,,,,,,,,,,,,222.63,258.79,249.91,257.73,294.21,304.41,256.84,265.30,210.28,310.61,257.48,233.52,290.55,254.91,,,,,,,,,,,,,,224.65,224.48,233.55,232.09,236.60,229.09,228.23,189.73,225.07,227.56,228.87,234.57,232.01,,,,,,,,,,,,,,,,,,191.30,226.74,184.91,,,,,,,,,,201.99,208.33,215.72,223.66,223.12,201.06,179.81,
2019-02-07 22:06:35.585000,L8,,,205.79,228.57,243.38,201.27,,,,,,,254.74,235.24,,,,276.96,247.91,182.72,226.56,261.42,254.18,258.13,294.85,201.51,259.79,269.32,262.37,309.10,292.24,244.17,287.76,258.02,,,,,,,,,,,,,,232.71,233.79,238.21,237.48,240.87,233.22,235.14,198.29,232.77,235.76,234.56,241.24,237.02,167.27,,,,,,,,,,,,,,,,,188.89,222.55,189.23,,,,,,,,,,204.54,216.44,221.28,228.49,228.61,208.87,184.49,176.13
2019-02-16 22:00:23.352000,L8,261.34,298.50,280.13,306.03,253.98,294.77,267.69,279.79,302.94,282.17,306.16,305.17,264.06,248.84,196.65,195.72,302.98,,,,260.51,267.60,301.16,264.62,296.52,314.68,270.31,272.68,288.79,310.36,299.03,246.89,287.39,262.74,227.27,,,,,,257.42,246.58,248.59,232.71,242.72,234.98,,238.99,240.09,243.07,242.42,246.10,238.03,238.67,207.94,235.96,240.00,240.57,244.24,241.88,238.63,,,220.88,249.06,249.57,248.99,228.93,246.14,,,,291.20,245.67,275.86,305.60,299.19,,,,283.87,256.59,,242.98,207.90,,,,,210.99,221.99,226.72,233.02,232.79,215.49,191.06,193.73
2019-02-16 22:00:47.319000,L8,211.63,296.80,276.80,304.14,252.35,289.19,247.76,,,,,303.42,258.28,243.67,,,,,,,247.44,264.50,254.58,216.64,295.58,219.61,263.08,269.51,268.37,309.09,294.25,245.70,258.99,261.26,,,,,,,,,,,,,,238.12,239.01,241.39,240.98,244.68,236.41,237.62,205.02,235.06,238.68,237.55,242.34,238.47,166.50,,,,,,,,,246.35,239.87,229.26,243.22,244.44,253.51,302.98,,,,,,,,,,,,,,209.15,220.64,225.22,231.98,231.76,214.26,188.96,188.39
2019-03-27 22:06:23.509000,L8,,,199.81,226.30,243.84,,,,,,,301.35,,,,,,283.62,295.57,209.13,221.36,198.66,249.80,213.46,290.63,189.51,260.74,261.35,260.90,307.05,300.37,240.00,287.20,177.38,,,,,,,,,,,,,,226.42,228.74,231.21,233.75,234.74,228.08,227.51,188.32,226.07,229.65,229.66,236.86,230.70,235.33,235.56,,,,,,,,243.60,238.62,234.80,,,,303.46,,,,,,,,,,,,,,203.41,213.32,215.69,225.63,224.52,200.25,179.75,173.31
2019-05-14 22:06:24.187000,L8,,,293.95,219.92,241.99,,,,,,,,,,,,,292.51,287.16,207.19,213.88,255.44,215.23,253.22,,189.71,260.02,259.17,239.08,303.06,291.61,239.95,291.79,256.88,,,,,,,,,,,,,,227.31,227.97,233.96,233.78,236.20,226.00,229.42,188.20,224.99,233.68,235.87,240.79,238.71,238.95,241.43,216.24,,,,,,,,,,,,,,,,,,,,,,,,,,,203.75,213.06,216.29,223.40,221.75,204.00,181.29,
2019-06-15 22:06:39.812000,L8,,,,220.73,240.86,203.34,203.21,,,,,292.21,,,,,,271.73,294.83,206.94,,,,,,,,,272.08,299.06,269.53,233.46,275.37,241.22,,,,,,,,229.70,239.27,225.17,232.52,224.21,225.65,224.78,227.04,231.89,231.64,234.88,225.37,226.40,189.87,224.56,231.48,234.53,240.62,238.45,238.51,241.72,243.36,,,,,,247.06,248.96,243.86,241.53,,,,,,190.60,,,,,,,,,,217.30,,201.03,211.87,213.05,222.80,218.79,201.36,181.36,177.12
2019-07-01 22:06:44.414000,L8,,,,,,,,,,,,,,,,,,,,,251.30,258.30,249.92,254.55,270.38,298.84,270.07,264.59,295.23,291.39,303.82,242.23,295.66,287.03,222.41,214.47,223.67,268.57,263.42,259.31,257.82,249.70,248.99,241.23,245.06,239.96,240.15,235.39,237.47,241.17,240.24,241.77,234.13,236.71,210.10,234.65,240.28,244.55,250.43,247.87,245.39,247.46,248.54,,253.16,255.09,250.81,251.58,250.51,251.30,246.46,242.65,,,,,,,,183.71,278.57,261.23,257.75,248.58,204.33,217.40,260.46,230.99,181.51,208.06,219.37,222.72,229.83,230.15,213.62,192.80,194.74
2019-07-10 22:00:35.303000,L8,,,,,,,,182.87,284.94,274.09,282.42,296.99,,,,,,,207.26,208.27,249.00,257.66,245.75,,,,,,,,,,,,,,,,,201.28,253.06,167.93,243.76,235.73,241.98,233.05,237.26,231.83,233.46,239.22,238.70,241.37,233.79,235.63,207.49,233.33,239.76,244.10,250.77,248.36,245.40,247.12,247.18,223.25,254.69,253.91,248.87,187.94,252.33,253.19,249.50,243.21,,,,302.88,278.54,195.68,278.04,,,,,,,,,224.84,179.02,207.38,218.17,220.33,228.64,227.07,211.02,189.82,191.76
2019-07-10 22:00:59.262000,L8,337.68,320.17,323.03,322.87,323.12,323.24,332.08,337.67,332.41,330.05,325.76,343.13,324.49,333.49,333.81,331.79,331.02,328.33,322.61,306.84,310.43,315.69,315.64,302.59,290.76,302.13,279.60,296.14,309.95,311.19,307.02,312.70,301.18,481.64,420.60,295.60,291.37,295.85,284.06,287.85,280.93,280.73,268.37,272.99,269.43,269.80,263.98,266.52,269.03,263.84,268.25,263.69,258.64,256.72,238.50,252.60,260.33,262.03,266.98,263.85,262.26,264.44,263.08,278.24,269.52,270.35,265.61,270.55,268.87,268.37,265.61,263.10,323.41,324.25,336.88,328.84,332.02,273.83,302.15,305.99,313.11,268.18,283.48,300.11,299.42,297.22,289.50,251.26,216.54,249.16,244.54,253.86,261.39,252.00,236.71,216.76,221.65
2019-07-17 22:06:47.008000,L8,,,,,,,198.75,,,,289.90,300.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.99,239.34,249.08,307.29,255.81,,,,,,,,,,,,,,,,,,,,
2019-08-02 22:06:53.904000,L8,,,,,,,,,,,268.45,325.02,,,,,,292.53,296.44,213.00,250.59,259.90,185.97,211.16,294.53,305.26,270.91,266.12,297.38,310.84,303.25,240.51,276.95,253.48,,,,,,256.36,252.79,243.41,242.11,233.57,239.18,225.01,223.87,229.42,230.25,234.63,235.41,237.20,227.94,228.69,195.87,228.18,235.07,240.61,245.67,244.42,239.28,239.95,241.13,,,,,,246.20,251.05,244.63,241.84,,,,317.83,310.43,205.48,184.97,,,,,,,,,218.77,,205.33,216.87,218.43,227.03,222.34,201.38,183.68,176.89
2019-08-18 22:06:59.153000,L8,,,,,,,,,,,,,,,,,,299.31,296.80,210.71,233.21,221.93,249.68,255.81,,193.09,265.57,263.44,269.65,305.70,300.09,242.09,295.11,255.52,213.64,,,,,255.52,199.45,242.87,240.15,232.16,238.55,229.46,235.36,233.79,235.33,238.93,239.26,240.40,232.22,234.35,202.52,233.42,239.52,243.22,247.47,248.54,245.17,244.73,246.80,,221.34,253.45,248.81,249.86,250.57,252.74,247.15,244.07,,,,,,214.86,275.99,,,,,,,,,224.88,,206.58,217.15,220.74,228.31,226.58,209.00,188.30,183.04
2019-09-19 22:07:08.182000,L8,,,,,,,,,,245.35,286.59,303.50,301.53,300.16,305.38,317.47,312.75,312.59,302.69,246.95,267.33,301.58,309.08,304.11,298.86,320.03,319.23,315.89,318.46,321.23,319.83,316.04,307.19,305.44,299.52,292.25,283.41,274.90,270.92,265.64,265.47,254.32,252.87,246.54,250.49,245.88,246.04,240.74,240.17,245.44,244.49,248.73,244.52,241.77,211.66,234.90,235.39,242.96,244.82,248.00,241.71,242.18,244.75,213.92,,,,,,,,,,,,305.25,296.99,228.93,277.36,198.37,292.76,300.38,304.32,308.72,303.74,298.74,284.08,234.15,183.59,213.39,224.76,226.64,235.41,235.58,217.78,195.54,197.51
2019-10-05 22:07:12.239000,L8,265.27,302.85,303.92,307.13,310.26,265.00,273.92,189.50,197.79,195.99,219.85,307.21,256.02,297.29,190.25,308.75,310.98,311.80,301.34,213.46,262.08,302.43,307.88,260.42,293.14,317.83,274.67,295.65,309.10,314.43,311.17,242.89,300.93,263.69,228.58,,,,,257.80,256.00,246.44,244.49,238.56,245.10,240.38,239.66,238.49,241.78,243.60,243.45,246.34,233.88,240.45,205.57,236.51,243.35,246.68,251.83,252.11,247.06,246.68,249.02,215.49,252.96,258.60,250.06,255.70,251.65,255.27,249.64,245.32,260.82,240.24,285.44,309.13,310.92,223.00,279.67,192.38,199.65,233.25,,245.24,204.13,,,232.00,175.85,212.21,223.56,226.95,233.54,232.46,215.24,186.85,177.10
2019-10-21 22:07:13.798000,L8,,,203.76,229.67,242.19,,203.71,,,,293.07,302.56,250.05,234.96,,,306.74,298.48,300.18,208.51,261.17,262.92,304.08,257.93,286.28,310.16,265.83,265.78,305.89,310.66,304.67,231.81,299.05,263.27,227.15,,,,,,,210.27,241.13,234.14,241.28,236.86,237.80,235.65,236.59,239.83,240.13,241.73,232.97,235.78,204.28,233.23,239.96,243.21,249.17,248.75,242.98,244.84,217.49,213.47,250.11,256.32,167.70,211.20,249.96,252.30,244.71,242.92,188.56,235.33,,304.57,297.23,,,,279.16,,,,,,,225.89,173.40,207.48,219.58,221.97,230.26,228.56,211.04,185.05,179.31
2019-12-08 22:07:08.652000,L8,,211.25,225.64,,,,270.48,,,,,,,,185.11,297.08,306.29,276.29,301.31,209.30,260.34,263.42,193.95,213.76,294.05,308.87,271.80,266.79,306.72,312.58,304.22,234.13,293.29,269.92,,,,,,251.67,207.39,242.31,247.33,237.88,243.92,241.30,241.07,237.02,239.35,242.00,243.58,242.38,227.31,192.56,203.63,235.00,241.75,244.24,250.06,248.93,246.23,245.49,248.08,,244.62,259.21,248.39,208.72,251.98,253.13,247.41,241.25,253.70,246.69,,,,,,,,,,,,,,227.32,180.38,209.99,222.07,224.18,233.00,170.72,181.70,184.92,181.28
2020-03-13 22:06:42.111000,L8,225.41,302.78,205.30,231.19,247.91,261.78,269.25,301.45,302.84,272.71,172.32,304.58,256.92,250.90,274.70,303.71,310.51,308.42,299.58,212.25,254.62,303.82,308.39,265.67,298.53,318.58,273.99,307.81,311.83,312.99,308.62,241.62,298.48,259.16,272.21,,223.95,241.47,,230.41,259.82,249.49,250.90,241.90,245.63,240.22,240.37,239.30,241.36,244.34,243.00,246.12,238.34,239.29,210.87,237.10,243.16,244.66,251.32,250.00,245.78,246.67,248.95,,255.82,256.27,252.25,253.64,253.28,254.30,248.57,245.77,261.94,238.26,259.91,309.43,307.68,206.09,275.74,190.43,,,,,,,263.76,231.47,182.20,212.56,221.09,227.11,233.40,233.46,216.23,196.38,193.11
2020-04-14 22:06:26.078000,L8,,,,,,,,,,,,,,,,,,203.16,264.21,208.45,,256.69,248.03,212.22,285.68,299.16,,,265.63,301.98,292.07,232.29,212.35,250.20,,,,,,,,,,,227.15,223.87,226.46,227.41,231.55,235.96,235.10,237.37,226.32,229.60,197.20,228.05,233.96,235.60,241.26,237.68,237.90,239.87,,,,,,,244.72,247.55,241.19,,,,,,,,,,,,,,,,,222.26,,204.77,213.02,216.89,224.82,224.40,206.58,186.31,
2020-04-23 22:00:11.077000,L8,,,205.28,207.32,248.45,,,,,,,,,,,293.19,296.36,275.54,294.51,211.35,220.26,259.91,254.01,212.32,287.28,306.05,265.92,209.16,303.11,301.43,292.62,235.73,286.73,178.58,,,,,,220.75,253.40,245.27,245.85,238.68,243.46,238.20,236.69,,236.11,240.53,240.00,241.98,234.48,235.35,205.73,233.02,239.06,241.32,247.87,243.33,199.45,241.75,244.70,,,,246.78,246.11,247.33,249.48,243.18,235.63,,,,,,,,,,,,,,,,,,,,,,229.46,211.98,191.46,182.50
2020-04-23 22:00:35.031000,L8,,,206.64,209.94,250.38,,,,,,,297.56,254.18,236.24,,298.34,299.63,295.46,295.56,212.38,231.55,198.97,299.49,258.02,288.37,306.73,267.43,245.31,303.90,302.24,295.44,236.87,250.20,261.54,,,,,,230.63,255.90,246.65,247.32,240.44,244.38,239.25,238.22,,237.28,241.58,241.08,242.92,235.82,236.47,207.47,234.14,240.42,242.60,249.87,245.00,241.44,243.04,245.52,,250.74,252.15,248.36,247.60,248.71,250.75,244.57,237.82,,,,301.94,283.48,,,,,,,,,,,,,,,,,230.45,213.26,192.89,186.43
2020-05-09 22:00:02.918000,L8,248.48,298.72,297.75,224.07,247.59,262.93,276.04,295.86,284.65,215.72,293.03,299.55,257.20,243.57,259.37,296.15,298.84,297.92,295.83,212.56,260.48,260.30,277.57,214.22,292.22,301.73,268.60,294.93,305.52,302.78,295.89,239.35,292.16,260.38,,,,,,258.86,257.10,248.03,247.92,241.54,245.10,238.88,240.61,237.03,240.48,242.07,242.11,243.47,236.18,236.59,209.99,236.10,242.30,244.62,250.81,248.37,244.81,244.77,247.13,,251.70,254.68,251.34,249.79,252.21,252.26,246.86,242.92,247.58,243.46,251.07,303.47,288.19,196.84,275.61,,172.32,,,,,,,230.25,180.12,211.61,221.33,225.40,232.93,231.11,215.64,194.85,193.33
2020-05-09 22:00:26.885000,L8,,,,213.21,244.47,,,,,,,,,,,,289.84,274.12,279.50,209.73,,256.26,301.72,209.68,285.94,297.97,263.62,261.95,303.01,300.38,280.95,236.08,287.40,254.59,,,,,,211.01,250.85,244.28,243.80,236.51,241.87,233.02,237.60,232.60,238.34,239.32,239.12,240.78,232.54,234.25,204.51,234.11,239.57,242.09,247.79,243.87,240.32,242.09,245.49,,,,248.74,207.45,248.92,249.64,243.57,239.01,,,,,,171.41,,,,,,,,,,227.15,175.74,208.17,218.73,221.94,230.16,228.62,212.80,191.80,180.37
2020-05-16 22:06:15.529000,L8,,,,,,,,,,,,,218.44,236.34,,,303.35,287.24,294.80,213.24,197.29,258.92,250.45,254.41,283.63,299.22,267.50,264.68,302.92,301.94,293.41,232.36,293.32,254.19,,,,,,222.75,194.85,169.64,245.85,238.72,243.28,236.58,238.18,236.07,237.72,240.56,239.99,241.72,233.12,235.75,208.27,233.44,239.73,242.24,248.18,245.67,242.92,243.73,217.30,,252.10,254.02,248.86,246.48,251.49,252.03,247.02,242.29,,,,,,201.70,,185.82,,,,,,,,228.51,173.70,209.31,218.45,222.84,229.52,229.07,211.89,191.65,187.13
2020-06-01 22:06:20.522000,L8,,,,,,,,,,,,,,,,,281.83,276.89,288.56,204.68,183.20,250.03,249.28,210.01,278.27,298.85,268.29,261.72,297.95,299.45,286.38,233.30,277.99,248.00,,,,,,,,,238.49,234.01,234.02,,,203.50,212.32,230.73,230.61,236.93,225.12,231.56,200.41,229.25,237.13,241.54,245.13,243.95,240.48,241.29,244.24,,248.39,252.48,246.42,202.89,,,,,,,,259.68,195.00,,,,,,,,,,,,,,,,193.76,226.31,209.92,185.86,175.88
2020-06-10 22:00:15.501000,L8,,,,220.24,217.92,,,,,,,,,,,,289.25,279.65,291.59,208.66,169.96,252.32,247.97,195.62,280.71,295.95,265.00,247.29,240.50,243.47,253.13,235.37,283.91,253.44,,,,,,255.85,251.75,245.70,244.23,237.13,243.37,234.82,237.86,234.44,238.20,240.64,238.88,,,,198.20,234.14,241.69,241.47,232.99,229.89,200.61,245.19,248.85,,251.93,256.48,251.30,206.88,252.88,253.17,249.27,245.50,,,,,,,,,,,,,,,,229.01,176.51,207.93,219.62,221.62,230.33,,,,
2020-06-10 22:00:39.456000,L8,,,,213.85,243.53,,,,,,,,,,,,287.59,277.05,286.06,208.14,,,,207.98,265.92,295.25,,,299.13,243.54,275.25,234.68,282.62,252.75,,,,,,,,245.08,243.81,236.57,243.17,235.14,237.79,234.17,238.07,240.72,238.79,,,,195.24,234.06,241.62,241.09,229.78,227.80,236.91,245.02,249.22,,252.41,256.96,251.17,203.88,252.81,253.05,248.97,245.23,,,,,,,,,,,,,,,,229.18,176.08,207.50,219.37,221.53,230.16,,,,
2020-07-12 22:00:54.669000,L8,,,,,,,,,,,,,,,,,277.89,276.85,280.47,206.01,,,,179.58,265.63,293.40,,,180.64,242.40,269.02,229.96,274.16,252.13,,,,,,,,,,232.92,240.21,229.24,235.89,230.47,232.00,237.09,235.57,239.29,226.56,232.44,195.26,230.48,235.73,238.87,244.64,241.96,239.96,242.69,243.12,,,,,,245.70,249.03,242.93,233.15,,,,,,,,,,,,,,,,224.89,,205.60,213.10,218.33,225.64,224.15,206.70,182.27,173.59
2020-08-29 22:00:47.583000,L8,,,,,,,,,,,,,,,,,,276.46,282.69,208.64,,,,213.22,289.82,305.82,265.67,257.43,306.08,305.98,257.79,237.27,286.31,256.64,,,,,,208.52,256.53,246.64,245.63,241.82,245.24,238.25,241.39,237.16,240.32,241.86,242.28,243.52,233.28,237.52,208.18,234.79,243.38,245.97,251.36,249.65,244.47,246.00,246.63,,251.61,253.11,244.69,245.29,248.82,251.25,244.67,239.43,,,,,,,,,,,,,,,,231.30,177.34,210.07,220.88,225.75,232.69,230.97,215.12,191.26,176.68
2020-08-29 22:01:11.546000,L8,,,,226.31,221.21,,,,258.85,265.96,290.23,301.03,255.16,235.84,,287.66,305.65,294.98,296.34,210.53,220.68,257.13,306.40,256.13,293.12,308.46,270.27,262.73,231.61,279.75,293.24,239.20,289.64,260.88,,,,,,256.78,258.09,249.20,248.09,245.24,246.87,240.79,243.13,238.93,241.86,243.71,244.29,245.27,235.44,239.13,210.53,236.23,245.05,247.82,252.72,251.07,246.53,247.76,248.13,,254.32,225.81,248.08,248.54,250.90,252.88,246.97,242.18,,,,303.58,282.50,,,,,,,,,,,233.39,180.12,212.66,222.63,227.80,234.59,232.59,216.97,193.53,181.99
2020-09-14 22:00:53.882000,L8,,,,,,,,,,,,,,,,,,268.57,272.08,204.60,,,,,,,,,,284.30,219.89,231.73,,,,,,,,,,,,222.76,242.71,233.31,192.60,233.94,237.71,239.80,238.94,242.09,226.94,233.49,199.42,231.42,237.10,237.56,244.96,239.81,233.83,236.83,,,,,,,239.95,248.77,238.44,,,,,,,,,,,,,,,,,229.24,,205.15,217.99,221.40,229.10,227.63,212.33,186.41,
2020-09-14 22:01:17.845000,L8,,,206.36,238.40,249.86,,,314.37,294.85,267.24,240.87,303.39,256.55,244.92,,,303.05,307.63,291.03,211.52,,,,,,201.61,207.46,243.68,244.38,308.70,298.99,240.25,296.97,262.45,,,,,,236.22,258.52,246.40,247.58,241.69,247.36,241.45,244.55,238.62,241.37,243.90,243.96,247.59,234.27,238.56,207.64,235.42,242.47,244.34,251.64,246.64,240.38,242.53,,,,,,,247.11,253.61,245.29,237.09,,,,306.04,305.32,,,,,,,,,,,234.65,174.87,211.62,222.13,226.99,233.92,232.08,216.98,192.23,183.44
2020-09-30 22:00:57.970000,L8,,,,,,,,,259.13,269.63,292.24,304.09,254.46,233.20,259.88,283.76,302.90,298.14,299.90,211.33,257.57,262.39,254.48,168.55,296.08,310.91,270.82,261.14,310.72,313.87,308.72,240.95,297.66,266.98,,,,,,258.78,195.53,247.89,247.89,243.98,246.83,240.19,241.70,238.52,241.89,242.63,243.91,244.90,235.36,237.50,210.37,235.33,242.55,246.06,251.68,251.62,245.83,246.03,248.73,214.75,251.00,256.29,244.10,249.32,249.48,252.18,245.05,243.21,,,,260.42,,,,,,,,,,,,232.11,176.52,212.38,222.45,225.25,232.88,231.62,216.75,192.92,183.17
2020-09-30 22:01:21.925000,L8,,,,,,,,,,,,,254.75,233.43,259.94,283.23,303.14,287.91,300.83,211.26,257.31,262.57,254.44,215.97,296.26,311.11,270.95,261.18,310.57,314.02,308.64,240.82,297.90,267.60,,,,,,258.60,257.34,248.20,248.26,244.61,247.11,240.57,242.25,238.81,242.32,243.06,244.61,245.49,235.80,237.90,210.79,235.77,243.20,246.62,252.13,252.16,246.14,246.62,249.28,214.70,252.42,258.42,244.62,249.47,250.15,252.68,245.61,243.69,,,,,,,,,,,,,,,,232.86,177.30,212.46,222.70,225.79,233.16,231.93,217.12,193.57,183.65
2020-10-07 22:07:09.706000,L8,396.86,322.50,289.89,271.17,295.47,301.64,312.86,,,225.67,326.42,328.60,322.97,316.81,323.07,323.14,322.27,318.43,309.81,237.13,305.69,313.71,318.59,315.88,307.56,326.52,319.36,322.38,324.30,325.08,325.74,322.41,313.82,308.00,299.21,296.47,283.80,284.43,274.25,267.16,259.83,249.12,247.02,251.78,252.99,248.74,248.46,244.64,247.88,249.82,251.39,252.76,245.91,244.36,206.65,239.93,248.02,253.81,255.97,254.80,241.23,252.34,247.42,258.22,256.90,261.49,251.08,262.07,257.76,260.05,257.16,249.68,248.36,177.53,,326.07,325.94,241.09,289.00,295.74,304.19,300.35,286.26,237.53,210.87,,280.65,239.43,185.64,220.76,228.23,233.30,239.80,238.22,223.00,204.32,188.96
2020-10-23 22:07:09.980000,L8,263.26,298.17,307.50,305.11,247.61,268.84,263.85,231.47,255.50,217.74,220.94,307.53,258.15,250.30,264.64,253.67,306.34,307.33,306.68,215.29,289.31,301.13,306.40,259.60,295.59,310.24,277.28,310.08,310.16,312.95,309.70,278.21,299.87,282.75,291.09,220.35,234.08,269.68,184.54,261.91,260.88,249.84,252.32,245.40,250.22,242.98,245.74,240.12,242.87,244.79,245.64,247.17,239.31,240.09,212.68,237.60,244.99,248.39,253.66,251.88,249.04,249.62,249.57,249.48,252.38,260.08,249.20,254.88,254.17,255.76,251.17,246.82,190.57,217.08,218.66,309.82,308.43,217.39,278.36,242.28,286.71,257.40,295.49,251.28,290.14,214.50,269.11,234.89,182.19,215.80,224.74,227.55,235.22,234.93,218.73,196.80,191.24
2021-01-04 22:00:54.521000,L8,263.48,246.87,292.04,303.27,247.86,,,244.63,296.22,270.55,308.97,,,,191.71,293.16,306.38,295.36,297.32,213.17,246.93,264.74,305.41,263.02,297.17,311.08,272.32,310.17,306.86,313.04,303.47,237.75,297.87,261.38,,,,,,256.31,260.89,249.72,252.08,242.47,247.87,240.30,242.27,238.60,241.19,245.14,242.21,247.16,235.94,239.50,210.83,235.87,243.32,245.19,251.96,250.59,247.81,245.10,248.82,,,,247.94,250.88,250.61,252.18,248.10,242.04,,,,305.71,308.01,,,,,,,,,,,233.36,179.15,215.14,222.29,228.90,235.19,233.25,217.32,194.49,186.04
2021-01-04 22:01:18.489000,L8,265.80,269.64,295.04,304.61,249.63,257.24,263.61,312.55,303.59,219.64,311.09,305.46,259.35,256.08,273.73,256.54,307.79,300.50,298.75,214.30,288.24,266.05,306.24,265.99,298.06,312.25,275.69,311.22,308.73,314.18,306.36,239.96,299.40,176.28,228.20,,,,,260.95,262.20,251.54,253.31,245.11,249.53,241.91,243.94,239.72,242.55,246.54,244.29,248.59,237.66,240.87,213.53,237.22,244.70,246.85,253.00,251.63,248.79,246.45,249.68,213.77,253.58,251.38,249.33,253.31,251.88,253.26,249.68,243.46,202.31,,,307.44,309.17,213.68,278.28,190.32,287.34,,,253.01,211.64,,,234.89,180.70,216.64,224.37,229.94,236.74,234.41,218.94,197.26,191.40
2021-02-12 22:06:55.266000,L8,253.28,251.11,289.55,,,,265.41,,,,,297.91,257.85,248.01,,297.17,300.65,293.50,258.08,210.89,274.56,261.83,305.95,258.52,295.90,309.16,270.92,309.84,302.99,309.42,297.37,237.96,291.48,258.98,,,,,,,259.37,250.01,211.41,241.26,245.17,238.17,241.33,239.04,241.20,244.18,243.13,246.50,237.02,239.26,213.81,235.50,240.22,244.39,248.85,248.59,246.98,245.25,248.90,,,,249.29,245.84,249.31,249.86,243.42,238.23,253.38,243.13,271.20,251.46,298.97,196.11,235.20,192.46,,,,,,,,231.86,176.32,212.10,221.88,226.99,233.56,233.51,218.59,200.64,189.86
2021-02-21 22:00:41.462000,L8,337.63,332.78,332.75,332.33,340.58,330.10,335.30,341.81,341.53,335.24,339.14,344.17,332.69,326.27,335.58,338.70,340.67,333.81,325.21,299.78,317.37,326.64,328.28,326.32,323.06,335.48,332.74,330.54,332.61,337.45,342.12,342.23,334.13,327.17,317.80,334.86,322.58,340.57,317.44,314.28,297.48,306.74,300.53,297.42,291.18,281.63,278.12,266.66,271.81,276.77,277.20,276.89,277.97,270.37,254.94,261.65,263.74,270.09,281.05,274.35,271.17,272.36,323.90,325.57,531.38,541.28,505.78,355.01,523.30,494.37,437.32,,326.31,330.21,341.04,332.94,332.92,299.70,302.54,313.02,322.39,319.10,335.75,326.40,325.97,316.38,343.01,326.32,286.58,255.63,255.36,257.48,267.39,270.18,288.56,238.74,239.37
2021-02-21 22:01:05.416000,L8,334.70,326.72,326.63,330.30,336.93,324.52,332.87,339.61,336.87,333.03,333.24,340.59,329.47,324.49,333.30,335.48,337.16,330.95,322.94,294.92,315.99,325.08,327.29,324.41,320.03,334.34,330.22,329.60,331.21,336.20,340.05,340.34,330.93,324.44,315.89,325.58,309.61,307.07,298.46,297.03,286.44,289.48,279.45,273.45,279.59,275.84,272.81,264.36,268.17,273.03,273.23,272.73,271.49,266.32,250.46,259.58,262.81,268.46,276.62,272.13,268.29,270.03,275.77,303.51,301.44,281.42,272.42,422.10,432.82,431.87,468.26,,323.57,327.75,334.92,330.01,331.00,288.90,300.96,311.24,315.38,316.47,327.33,322.61,323.11,314.64,337.01,264.72,279.92,250.89,252.68,255.07,262.61,265.04,250.39,233.35,235.27
2021-03-16 22:06:39.830000,L8,,,291.18,303.97,249.16,,,,,,,295.10,256.88,238.15,,292.10,306.46,196.47,261.68,213.36,224.47,262.55,305.71,256.60,296.04,317.99,268.63,310.26,302.69,309.78,299.29,235.94,293.87,259.08,,,,,,217.55,226.97,249.38,246.78,240.43,244.37,234.58,187.77,232.74,237.52,241.47,239.80,244.32,233.39,236.84,211.60,233.19,238.25,241.47,245.47,244.68,242.81,242.41,248.24,,,,,245.93,248.50,249.49,242.48,238.27,,,,304.61,296.95,193.11,232.05,188.08,,,,,,,,228.05,177.07,212.75,219.04,223.02,230.03,231.65,216.04,197.27,179.79
