dates,nzd0325-0000,nzd0325-0001,nzd0325-0002,nzd0325-0003,nzd0325-0004,nzd0325-0005,nzd0325-0006,nzd0325-0010,nzd0325-0011,nzd0325-0012,nzd0325-0013,nzd0325-0014,nzd0325-0018,nzd0325-0019,nzd0325-0020,nzd0325-0021,nzd0325-0022,nzd0325-0032,nzd0325-0033,nzd0325-0034,nzd0325-0035,nzd0325-0036,nzd0325-0037,nzd0325-0038,nzd0325-0039,nzd0325-0040,nzd0325-0041,nzd0325-0042,nzd0325-0054,nzd0325-0055,nzd0325-0056,nzd0325-0057,nzd0325-0058,nzd0325-0059,nzd0325-0060,nzd0325-0079,nzd0325-0080,nzd0325-0081,nzd0325-0082,nzd0325-0083,nzd0325-0084,nzd0325-0085,nzd0325-0086,nzd0325-0087,nzd0325-0088,nzd0325-0089,nzd0325-0090,nzd0325-0091,nzd0325-0092,nzd0325-0093,nzd0325-0094,nzd0325-0095,nzd0325-0096,nzd0325-0007,nzd0325-0008,nzd0325-0009,nzd0325-0015,nzd0325-0016,nzd0325-0017,nzd0325-0023,nzd0325-0024,nzd0325-0025,nzd0325-0026,nzd0325-0027,nzd0325-0028,nzd0325-0029,nzd0325-0030,nzd0325-0031,nzd0325-0043,nzd0325-0044,nzd0325-0045,nzd0325-0046,nzd0325-0047,nzd0325-0048,nzd0325-0049,nzd0325-0050,nzd0325-0051,nzd0325-0052,nzd0325-0053,nzd0325-0061,nzd0325-0062,nzd0325-0063,nzd0325-0064,nzd0325-0065,nzd0325-0066,nzd0325-0067,nzd0325-0068,nzd0325-0069,nzd0325-0070,nzd0325-0071,nzd0325-0072,nzd0325-0073,nzd0325-0074,nzd0325-0075,nzd0325-0076,nzd0325-0077,nzd0325-0078
2020-04-23 22:00:11+00:00,,,,223.26,246.61,,,,,,,,,,254.84,301.655,282.5475,282.2875,308.03,267.3025,261.78,270.46500000000003,306.84250000000003,298.6225,236.0075,281.4175,259.255,,217.4,256.0466666666666,233.43999999999997,246.52666666666667,236.2525,240.6825,238.47,204.3075,233.41500000000002,239.12,241.35,247.3,244.8775,242.395,243.09249999999997,238.135,,254.81,256.18000000000006,249.11999999999995,247.14499999999998,249.2825,250.985,244.6925,239.57666666666668,256.76,235.55,,306.57,305.33,,291.315,209.91250000000002,,,188.97,236.2175,259.78333333333336,251.41,261.89,,,,,,,,,,,,236.34,226.6866666666667,179.275,208.75666666666666,218.76333333333332,222.59333333333333,230.21666666666667,234.84,237.0125,240.41250000000002,239.1833333333333,241.72,232.96333333333334,234.83,229.03,203.69750000000002,189.205,179.465
2020-05-09 22:00:26+00:00,215.52,,295.68,223.26,246.31,,,,,,289.8,297.46,,,269.955,299.0566666666667,283.796,283.738,306.454,267.1,262.555,277.23,305.82000000000005,296.6,236.39600000000002,283.168,258.974,,212.365,255.79999999999998,236.6675,246.425,236.85999999999999,241.27200000000002,238.14249999999998,204.908,233.79000000000002,239.52399999999997,241.77599999999998,247.852,245.25799999999998,242.48000000000002,243.18800000000002,239.83200000000002,,252.79500000000002,255.38333333333333,249.46333333333334,245.21666666666667,249.59,250.99200000000002,244.78000000000003,240.06,256.76,235.55,,285.12,293.57,,291.172,210.152,192.81,,188.97,224.69,259.78333333333336,268.49333333333334,258.51,,,,,,,,,,,,236.92800000000003,227.2475,178.84,209.0825,219.1275,222.9225,230.5975,234.97499999999997,237.54000000000002,240.52200000000002,239.625,241.905,233.35,235.03249999999997,229.28,205.834,190.05599999999998,181.206
2020-05-16 22:06:15+00:00,215.52,,295.68,220.45499999999998,234.87333333333333,,,,,,269.69,297.46,240.14,273.58,269.955,300.555,285.3966666666667,284.36833333333334,305.57,267.58166666666665,263.43199999999996,281.7616666666667,305.47,296.89166666666665,236.13333333333333,275.7866666666667,258.4783333333333,,226.92333333333332,255.96599999999998,238.958,246.734,237.54,241.87333333333333,238.382,205.86666666666667,233.9416666666667,239.79666666666665,242.08333333333334,248.23833333333334,245.735,242.875,243.51666666666665,241.14833333333334,,253.04,255.405,249.7525,246.2575,250.15666666666667,251.40333333333334,245.46,240.846,256.76,235.55,,290.99666666666667,292.79,257.55,292.0266666666667,210.905,180.935,278.18,188.2,224.69,259.92,271.4875,243.77999999999997,,,,,,,,,,,,237.40666666666667,227.87800000000001,178.1825,209.50799999999998,219.302,223.31,230.67799999999997,235.554,237.785,240.78,240.01799999999997,242.2,233.738,235.502,229.536,207.13,190.59833333333336,182.85833333333335
2020-06-01 22:06:20+00:00,215.52,,295.68,220.45499999999998,234.87333333333333,,,,,,269.69,297.46,240.14,273.58,269.955,300.555,283.7371428571429,282.7757142857143,304.1942857142857,267.2542857142857,263.43199999999996,283.4514285714286,304.06714285714287,293.56857142857143,235.29999999999998,275.5342857142857,256.55571428571426,,226.92333333333332,255.96599999999998,238.958,244.9333333333333,236.68285714285713,240.43285714285713,238.382,204.56428571428572,233.0,239.20285714285714,241.63571428571427,247.56428571428572,245.19714285714286,242.22714285714284,242.98142857142855,241.3542857142857,,253.04,255.405,249.7525,246.2575,248.53571428571428,246.49857142857144,240.68571428571428,240.846,256.76,235.55,,290.99666666666667,292.79,257.55,290.77714285714285,209.7057142857143,180.935,278.18,188.2,216.23666666666668,257.056,266.746,234.96999999999997,,,,,,,,,,,,237.40666666666667,227.87800000000001,178.1825,209.50799999999998,219.302,223.31,230.67799999999997,235.554,233.21,238.96285714285713,237.90666666666667,241.05666666666664,231.91666666666666,234.56666666666663,228.75166666666667,207.19000000000003,189.54857142857145,182.85833333333335
2020-06-10 22:00:39+00:00,215.52,,295.68,220.45499999999998,234.87333333333333,,,,,,269.69,295.83,240.14,273.58,269.955,299.012,285.34999999999997,281.3614285714286,302.8328571428571,267.4585714285714,262.946,283.1657142857143,302.2728571428571,290.75714285714287,236.05571428571426,274.95714285714286,254.83142857142857,,234.3325,255.6,240.796,245.01666666666665,237.23142857142858,240.80571428571426,238.344,205.02,233.23714285714283,239.63714285714283,241.65857142857143,245.99428571428572,243.10999999999999,241.66142857142856,243.31999999999996,241.86714285714288,,253.385,255.96,251.1125,244.77399999999997,249.03428571428572,246.86571428571432,241.43142857142857,242.39600000000002,256.76,235.55,,284.4525,290.08500000000004,257.55,290.2542857142857,209.99428571428572,180.935,278.18,188.2,202.55499999999998,256.026,264.01,229.98399999999998,,,,,,,,,,,,237.385,228.994,178.2475,209.754,219.308,223.46599999999998,230.692,235.80599999999998,233.42857142857142,239.20285714285714,238.3457142857143,238.90142857142857,231.91666666666666,234.56666666666663,228.75166666666667,211.8016666666667,190.66,183.916
2020-07-12 22:00:54+00:00,227.75999999999993,252.5,294.115,223.05666666666664,237.6775,,,,,,269.42333333333335,296.81666666666666,240.475,273.58,277.61999999999995,297.21,287.34499999999997,280.78875,302.325,267.10375,263.175,285.7325,302.06625,290.48625,235.8375,276.0125,254.98874999999998,,237.66199999999998,255.585,241.56500000000003,245.1914285714286,237.30625,241.2875,238.28,204.74875000000003,233.30999999999997,239.60125,241.88875000000002,246.41625,243.52125,242.025,243.64,242.3725,,246.414,255.596,250.462,244.77399999999997,249.165,247.52375,242.08874999999998,242.04,256.76,235.55,,287.75,287.504,255.82999999999998,290.24125,210.31875000000002,180.935,278.18,188.2,202.55499999999998,256.40000000000003,263.1957142857143,229.98399999999998,,,,,,,,,,,,237.6957142857143,229.02166666666668,177.226,209.71166666666667,219.00833333333333,223.28,230.5,235.6016666666667,233.82625000000002,239.3375,238.44125,239.38875,231.6942857142857,234.79857142857142,228.6357142857143,211.69857142857146,190.25714285714284,183.73333333333332
2020-08-29 22:00:47+00:00,227.75999999999993,252.5,294.115,223.05666666666664,237.6775,,,,,,269.42333333333335,296.81666666666666,240.475,273.58,277.61999999999995,297.21,287.5711111111111,281.8988888888889,302.7922222222222,267.09333333333336,262.9428571428571,285.7325,302.5733333333333,288.4211111111111,236.06444444444443,277.2688888888889,255.2877777777778,,235.095,255.78,242.39142857142858,245.32875,237.93444444444444,241.77888888888887,238.35857142857142,205.20333333333335,233.51666666666662,240.07222222222222,242.39000000000001,247.00222222222223,244.2388888888889,242.37555555555556,243.94999999999996,242.88444444444445,,247.38333333333333,255.26166666666666,249.71666666666667,245.015,249.18444444444444,247.98555555555555,242.43555555555557,241.77428571428572,256.76,235.55,,287.75,287.504,255.82999999999998,290.72,210.1977777777778,180.935,278.18,188.2,203.8014285714286,256.3257142857143,261.60875,227.3033333333333,,,,,,,,,,,,238.21625,229.42285714285714,177.36333333333334,209.8657142857143,219.3385714285714,223.7057142857143,230.88285714285715,235.89285714285714,234.59111111111113,239.66777777777781,238.92222222222225,239.89555555555555,231.96375,235.1875,228.98125,212.18625,190.45125,182.8785714285714
2020-09-30 22:01:21+00:00,227.75999999999993,252.5,294.115,222.95499999999998,234.70000000000002,,,,,,269.42333333333335,296.81666666666666,238.12666666666667,266.76,287.0833333333333,296.30333333333334,285.43555555555554,281.75666666666666,302.1222222222222,267.05444444444447,258.59,295.5875,302.8511111111111,288.69555555555553,236.07333333333332,277.3955555555556,256.3955555555556,,238.45285714285714,255.61999999999998,242.4742857142857,245.29375000000002,238.48222222222225,242.12444444444444,238.65857142857143,205.42444444444445,233.4966666666667,240.22,242.7611111111111,247.22111111111113,244.60666666666668,242.5977777777778,244.10555555555558,246.34888888888887,214.7,246.985,255.84333333333333,248.68833333333336,245.1,249.00222222222223,247.94111111111113,242.30666666666664,241.68428571428572,,,,283.045,283.0475,255.47,291.06666666666666,210.2488888888889,180.935,278.18,187.43,206.48857142857145,257.10625,260.8122222222222,219.64999999999998,,,,,,,,,,,,238.6825,229.8685714285714,176.96166666666667,210.1,219.77714285714282,223.72714285714284,231.05857142857144,235.9628571428571,234.82444444444445,239.67999999999998,239.28,239.9888888888889,231.9025,235.18875,228.95,212.49625,190.3425,182.42857142857142
2020-10-23 22:07:09+00:00,227.75999999999993,262.95500000000004,294.115,222.95499999999998,237.565,,,308.27,297.7,271.28,277.85249999999996,299.0375,240.43,265.06666666666666,290.1175,297.93,290.08375,286.43,302.62249999999995,268.37874999999997,263.4371428571429,303.84142857142854,304.08500000000004,289.9325,236.61375,282.15875,259.11125,,241.96166666666667,256.7257142857143,247.26285714285714,245.95875,240.03,243.96875,239.3,206.55125,234.3075,241.48874999999998,244.145,248.4075,246.2225,243.91875000000002,245.33375,247.3175,219.975,247.57571428571427,256.2185714285714,248.59714285714287,246.18833333333336,249.99125,248.43375,243.09,243.2214285714286,,,,288.116,283.0475,255.48499999999999,294.5825,210.67999999999998,190.5533333333333,277.5,188.81,210.915,257.9,268.7375,218.9442857142857,285.32,,,,,,,,,,,240.99857142857144,231.22000000000003,177.4385714285714,211.21,220.9385714285714,224.78,232.11285714285717,237.21,235.7125,240.3725,240.20375,240.6725,232.85714285714286,236.28285714285715,230.06857142857143,213.8271428571429,191.20142857142858,185.27166666666668
2021-01-04 22:00:54+00:00,255.52499999999998,274.9433333333333,298.845,228.26,246.125,,277.28,312.755,305.22,280.885,296.11999999999995,304.33,245.7075,267.08,297.1875,301.7575,297.52200000000005,291.71399999999994,308.224,271.658,272.62199999999996,308.54499999999996,309.946,297.678,238.00750000000002,293.994,264.91600000000005,,250.73000000000002,258.986,249.03599999999997,249.544,243.77000000000004,248.006,240.99200000000002,210.526,236.324,243.51999999999998,246.87399999999997,252.25,250.692,246.94,247.34,248.51799999999997,232.40333333333334,246.04000000000002,256.054,247.76,251.0775,251.388,253.336,247.89000000000001,243.186,271.02,268.47,,307.08666666666664,294.65,257.575,298.49,215.78599999999997,216.82999999999998,279.45,190.19,257.4725,262.42600000000004,275.414,214.86,288.245,257.85,293.15,,,227.12,225.92,236.07,281.25,277.69,,243.192,233.206,178.724,213.498,222.85999999999999,226.7,234.044,238.54000000000002,241.49,243.88600000000002,243.81800000000004,245.99,235.998,239.046,232.49,216.842,194.14600000000002,186.304
2021-02-12 22:06:55+00:00,263.765,286.165,305.14,232.75,247.35,239.3,273.37,302.22333333333336,302.8833333333333,277.41333333333336,308.6233333333333,304.59,248.2825,265.4375,298.7975,305.47,297.002,295.71000000000004,310.548,273.27200000000005,281.954,309.03499999999997,311.948,299.88399999999996,239.38,296.36,265.826,,252.4425,260.006,250.30599999999998,250.77800000000002,245.07200000000003,248.46599999999998,241.402,213.21599999999998,236.894,244.00799999999998,247.33,252.538,251.352,247.62800000000001,247.705,249.28400000000002,232.40333333333334,252.91750000000002,256.5325,248.266,250.426,251.51400000000004,253.08,247.516,243.368,265.54999999999995,256.5450000000001,274.61,307.32,312.12,259.265,299.67400000000004,215.964,210.95666666666668,277.46666666666664,192.155,261.76800000000003,263.408,285.108,214.86,286.8533333333333,257.37,293.15,,,227.12,225.92,236.07,281.25,277.69,,243.89600000000002,234.17600000000002,179.9,214.426,224.11800000000002,227.96999999999997,235.18,239.63400000000001,242.652,244.94400000000002,244.96000000000004,247.044,237.766,239.99200000000002,233.85999999999999,218.69,197.064,188.84
2021-03-16 22:06:39+00:00,263.765,286.165,297.89,232.75,247.35,239.3,273.37,302.22333333333336,302.8833333333333,277.41333333333336,308.6233333333333,302.09250000000003,246.11999999999998,265.4375,298.7975,305.47,296.654,296.69199999999995,312.716,273.424,291.61800000000005,307.602,306.188,305.154,238.7425,297.44,266.016,,262.50333333333333,260.216,250.56,251.90000000000003,244.3,248.06600000000003,240.064,213.618,236.398,242.77200000000002,246.16800000000003,251.11999999999998,250.09,248.24,246.5675,249.47600000000003,232.40333333333334,253.14666666666668,257.5133333333334,248.83499999999998,250.25,251.23000000000002,252.56799999999998,246.87399999999997,242.76999999999998,265.54999999999995,256.5450000000001,274.61,303.41499999999996,303.655,258.63800000000003,292.81,216.652,206.235,277.46666666666664,190.61666666666667,274.39000000000004,265.28999999999996,293.76,215.19666666666663,286.8533333333333,257.37,293.15,,,227.12,225.92,236.07,281.25,277.69,,243.234,233.26,179.546,214.584,223.52799999999996,227.11599999999999,234.43200000000002,238.414,241.902,244.658,244.238,247.006,237.48600000000002,239.664,233.82,218.648,197.98200000000003,188.74200000000002
2021-03-25 22:00:51+00:00,262.39,290.35333333333335,295.92333333333335,232.75,248.67333333333332,251.775,269.4166666666667,301.755,302.03499999999997,276.145,307.3025,301.982,246.82666666666668,267.37800000000004,298.956,305.7,297.2716666666667,296.885,312.9683333333333,273.22333333333336,292.8416666666667,307.57,306.83,304.7716666666667,239.12400000000002,296.9683333333333,266.29,230.11,262.50333333333333,260.5516666666667,251.17333333333332,252.41400000000004,244.85833333333335,248.75,240.63166666666666,214.74833333333333,236.86166666666668,243.25,246.53166666666667,251.59666666666666,250.50666666666666,248.39600000000002,246.97200000000004,249.77333333333334,237.515,253.93,257.45,249.68,250.88666666666666,251.655,252.72666666666666,247.01,243.17999999999998,264.99,264.5733333333333,274.61,303.88199999999995,304.05333333333334,258.73333333333335,293.4783333333333,216.30999999999997,206.235,277.46666666666664,190.61666666666667,277.528,266.15999999999997,296.224,226.49,286.9225,249.59,293.15,,,227.12,225.92,236.07,281.25,277.69,179.9,243.8983333333333,233.8983333333333,180.1716666666667,215.12666666666667,224.15166666666667,227.72166666666666,235.1483333333333,238.845,242.21666666666667,245.27166666666668,244.87833333333333,247.77,238.29666666666665,240.23000000000002,234.12333333333333,219.60166666666666,199.15333333333334,190.24833333333333
2021-05-12 22:00:12+00:00,250.6175,298.82500000000005,295.92333333333335,228.375,247.25333333333333,251.775,269.4166666666667,298.91,296.9375,271.6,304.885,301.0525,248.34,271.75666666666666,302.75,303.7,297.52,297.008,310.38800000000003,272.352,305.70799999999997,306.482,303.438,292.858,237.9325,294.89,262.154,230.11,262.6566666666667,260.928,252.192,253.1225,244.738,248.77400000000003,240.214,215.696,236.36999999999998,242.32799999999997,245.88400000000001,250.658,249.452,249.2966666666667,246.5575,250.084,255.05499999999998,255.18333333333337,255.63333333333333,251.51,250.32399999999998,251.67,251.712,246.382,242.63199999999998,264.99,264.5733333333333,274.61,296.51599999999996,304.05333333333334,259.274,290.16200000000003,216.77999999999997,202.6925,277.78999999999996,190.83,287.3966666666667,265.15,307.09,237.64,287.4566666666667,249.59,293.15,,,227.12,225.92,236.07,281.25,277.69,179.9,243.66200000000003,233.654,180.80800000000002,214.95,223.94400000000002,227.31199999999998,235.138,238.154,241.744,245.064,244.48000000000002,247.552,237.76399999999998,240.01799999999997,233.58999999999997,220.12800000000001,200.502,189.66
2021-07-22 22:06:48+00:00,243.8066666666667,298.73,291.315,228.375,247.25333333333333,251.775,265.485,292.8,291.67,265.30333333333334,301.07,298.57,245.1125,267.82500000000005,299.2166666666667,301.2,289.63800000000003,290.262,309.07250000000005,267.98199999999997,294.046,304.8975,299.26,274.08,236.998,284.748,259.02599999999995,230.11,258.44500000000005,258.282,249.91,249.61,242.32800000000003,246.618,236.802,213.49200000000002,233.97600000000003,240.19,243.724,248.654,247.58800000000002,246.63666666666668,245.2375,248.984,252.85,254.825,255.625,251.25333333333333,248.71499999999997,249.94400000000002,249.82,244.95250000000001,241.71749999999997,261.975,262.625,274.61,292.665,300.02000000000004,257.615,284.712,212.24200000000002,195.63333333333333,273.5,190.83,284.515,260.47,285.94,237.64,285.6,245.45999999999998,,,,,,,,,179.9,241.336,231.52400000000003,178.904,212.052,221.586,224.47199999999998,232.24,235.594,238.846,242.54000000000002,241.698,244.998,234.618,237.69400000000002,231.02399999999997,218.22599999999997,198.33599999999998,185.07399999999998
2021-09-08 22:07:05+00:00,237.47,298.73,291.315,224.0,246.60999999999999,264.25,261.51,298.62,288.40000000000003,262.72,298.405,298.07000000000005,243.11333333333334,275.14,299.13,300.275,285.8,289.92400000000004,308.3425,266.32399999999996,284.63,306.2075,298.85600000000005,258.576,234.85399999999998,283.366,257.996,230.11,240.91,257.904,248.42199999999997,247.4275,240.81199999999998,246.52799999999996,234.56,211.754,232.52999999999997,239.05,241.82600000000002,247.48200000000003,246.214,243.59333333333333,244.478,248.32399999999998,252.85,254.825,255.625,251.68499999999997,249.01333333333332,248.87600000000003,249.24,236.8525,240.76,263.87,280.63,,289.67333333333335,300.02000000000004,256.53000000000003,285.11,211.71599999999998,193.84499999999997,,187.01,289.42999999999995,259.97,277.1333333333333,244.11333333333332,287.13,234.03,,,,,,,,,179.9,240.85399999999998,230.086,177.44,210.08,220.362,221.96599999999998,230.744,233.608,237.31599999999997,241.074,240.208,243.37000000000003,232.3,235.98199999999997,229.57199999999997,216.714,196.172,181.132
2021-09-17 22:01:20+00:00,241.9933333333333,282.34000000000003,296.555,265.28,246.07000000000002,233.905,265.305,298.8933333333333,293.00333333333333,265.19666666666666,300.1666666666667,303.915,246.7733333333333,275.14,302.76,302.18,289.778,290.0,309.4225,268.014,281.716,307.815,305.208,258.462,236.22400000000002,275.224,258.91999999999996,230.11,248.77666666666664,258.66400000000004,249.69400000000002,248.22600000000003,242.51,248.23600000000002,236.14600000000002,213.48600000000002,233.50799999999998,240.56799999999998,243.04000000000002,249.196,247.744,244.59,245.83999999999997,249.21800000000002,249.79500000000002,255.09,255.31000000000003,251.0533333333333,251.76333333333332,249.55,249.76799999999997,238.54000000000002,242.715,256.9,262.385,,296.1566666666667,304.85,258.1933333333333,292.818,212.17799999999997,208.245,277.88,189.07999999999998,289.6666666666667,260.54,285.47749999999996,272.0933333333333,286.555,222.49999999999997,,238.63,172.1,,,211.56,265.31,273.14,179.9,242.552,231.73600000000002,178.93800000000002,211.03000000000003,221.56199999999998,223.39600000000002,232.10999999999999,235.21999999999997,238.392,242.08,241.608,244.282,233.378,236.85399999999998,230.31199999999998,218.46999999999997,197.454,184.08
2021-11-18 22:00:10+00:00,254.21999999999994,265.95,302.02,306.28499999999997,247.445,223.025,272.495,299.44,302.21,270.15,305.88,305.55,251.07,276.99,308.145,306.46000000000004,288.6625,288.0225,312.62,270.215,281.45,308.58666666666664,306.925,260.28999999999996,236.585,273.2525,260.4325,,252.63,259.6325,250.92749999999998,248.70250000000001,243.4575,249.7575,236.13500000000002,215.335,233.965,241.2125,242.935,249.78500000000003,248.0725,244.85,245.79,249.57,242.155,256.235,256.95000000000005,251.185,255.50499999999994,248.95000000000002,249.96999999999997,237.47,242.39666666666668,258.64,245.64000000000001,258.48,310.16499999999996,308.52,262.71500000000003,293.0175,212.29000000000002,219.2,277.235,189.07999999999998,288.93333333333334,260.6425,285.26750000000004,275.05333333333334,285.97,232.95999999999998,256.18,238.655,172.1,221.31,230.35,213.075,264.47,258.80999999999995,,243.75,232.4725,179.785,211.335,222.11249999999998,224.145,232.7725,235.7075,239.07500000000002,242.78,242.1775,244.885,234.705,237.67,231.4925,219.5525,198.175,185.85999999999999
2022-01-07 22:00:53+00:00,240.49666666666664,281.49,298.8233333333333,306.4533333333333,247.12,223.025,272.495,297.905,301.92499999999995,272.355,306.12333333333333,307.02,252.17666666666665,276.99,308.07,307.31666666666666,292.92400000000004,289.90999999999997,313.52,270.502,287.754,310.195,309.108,269.902,237.27400000000003,278.70799999999997,261.474,230.07,255.7775,260.424,251.954,250.12000000000003,244.87600000000003,250.17400000000004,237.85399999999998,216.388,234.67,241.88000000000002,243.644,250.56199999999998,248.612,245.32399999999998,245.706,249.77200000000002,232.74333333333334,256.3533333333333,255.67666666666665,250.95333333333335,254.5966666666666,249.61400000000003,250.296,240.82,242.6125,259.7866666666667,245.10666666666668,236.77500000000003,310.07,307.05499999999995,263.19666666666666,294.368,213.658,218.00666666666666,277.7633333333333,191.9433333333333,286.3125,268.938,289.354,274.73,286.94666666666666,241.17666666666665,270.83000000000004,239.68666666666664,192.38,221.98000000000002,224.875,213.075,261.5566666666667,257.77666666666664,,244.64000000000001,232.706,181.23200000000003,212.696,222.984,225.496,234.198,236.502,240.254,243.76999999999998,243.498,246.33800000000002,236.092,239.012,232.93400000000003,220.698,199.166,187.67399999999998
2022-01-14 22:07:03+00:00,236.7025,272.5133333333333,296.83000000000004,306.605,245.59,236.13333333333335,270.25,297.905,301.92499999999995,272.355,306.12333333333333,307.02,250.48749999999998,276.99,307.205,306.90999999999997,295.38166666666666,290.8983333333333,312.798,270.155,291.505,309.52,309.855,274.91,236.99333333333334,281.9783333333333,261.51666666666665,229.54500000000002,256.248,260.7133333333333,251.93499999999997,250.96,245.5583333333333,250.15333333333334,238.61166666666668,217.02166666666668,235.07500000000002,242.345,243.88,250.9766666666667,249.01166666666666,245.85333333333332,245.715,249.99666666666667,227.36,256.135,255.29000000000002,250.93,254.03999999999996,250.02833333333334,250.5,242.57399999999998,242.89600000000002,259.09000000000003,243.1125,240.84333333333336,310.07,307.05499999999995,262.1125,294.93,213.33166666666668,215.7275,277.2925,192.94,281.922,268.21,291.99333333333334,273.666,286.645,239.68,270.83000000000004,239.68666666666664,192.38,221.98000000000002,224.875,213.075,261.5566666666667,257.77666666666664,,244.61833333333334,232.13,182.16,213.34333333333333,223.36333333333332,226.35833333333335,234.64666666666668,237.07500000000002,240.78666666666666,244.30166666666665,244.09666666666666,246.835,236.68500000000003,239.46833333333333,233.35833333333335,221.28833333333333,200.07666666666668,188.28666666666666
2022-01-15 22:01:17+00:00,239.23199999999997,270.01,295.86,306.605,245.638,243.235,268.13,297.905,301.92499999999995,272.355,306.12333333333333,307.02,247.544,275.5,307.205,306.334,294.9414285714286,291.6542857142857,312.33,270.3542857142857,294.1914285714286,309.215,310.2657142857143,278.4085714285714,237.46857142857144,284.17857142857144,261.7742857142857,227.92,257.69166666666666,260.99142857142857,252.05571428571426,251.56857142857143,246.03571428571428,250.18428571428572,239.3014285714286,217.48285714285717,235.32571428571427,242.48285714285717,244.0157142857143,251.10142857142858,249.1542857142857,245.96285714285713,245.48,250.02857142857144,227.36,256.135,255.29000000000002,250.76,253.07199999999997,250.1442857142857,250.51142857142855,243.21,242.78666666666666,260.014,243.132,242.41000000000003,309.07,305.4733333333333,262.116,295.4442857142857,213.3057142857143,215.7275,277.2925,192.94,280.9633333333333,267.8257142857143,293.99285714285713,272.385,286.198,239.68,270.83000000000004,239.68666666666664,192.38,221.98000000000002,224.875,213.075,261.5566666666667,257.77666666666664,,244.55857142857144,231.92428571428573,182.66857142857143,213.8942857142857,224.00428571428571,227.14142857142858,235.41285714285712,237.54857142857145,241.1914285714286,244.86999999999998,244.52285714285716,247.24,237.35285714285715,239.8042857142857,233.90571428571428,221.85999999999999,200.6657142857143,188.5742857142857
2022-01-30 22:06:58+00:00,236.8983333333333,260.756,294.3,306.605,245.638,243.235,268.13,297.905,301.92499999999995,272.355,306.12333333333333,305.5775,247.544,275.5,305.428,304.00333333333333,297.65285714285716,295.86857142857144,312.33,270.6485714285714,296.09857142857146,306.58714285714285,312.2185714285714,289.2314285714286,237.91000000000003,289.3614285714285,263.27000000000004,227.92,258.38714285714286,262.19714285714286,253.1242857142857,253.29857142857145,247.4742857142857,250.95285714285714,240.94857142857146,219.30857142857144,236.6042857142857,243.28,244.53285714285715,251.75285714285715,249.73142857142855,246.55428571428573,245.56428571428572,250.5642857142857,227.36,256.135,255.29000000000002,250.76833333333335,251.82999999999996,250.79857142857142,251.04857142857145,243.87285714285713,242.73142857142855,259.0466666666667,243.38333333333333,244.36400000000003,307.668,303.4925,262.116,293.14142857142855,213.8942857142857,211.502,277.2925,192.528,280.9633333333333,269.4057142857143,302.16499999999996,272.385,285.29833333333335,242.85,270.83000000000004,239.68666666666664,192.38,221.98000000000002,224.875,213.075,261.5566666666667,257.77666666666664,,245.66285714285715,232.69,184.31285714285715,215.28857142857143,225.39285714285714,228.93428571428572,237.38000000000002,239.11999999999998,242.87571428571428,246.14142857142858,246.3742857142857,248.85142857142858,238.8242857142857,241.6457142857143,235.77428571428572,223.50142857142856,202.5914285714286,189.88857142857142
2022-02-07 22:07:05+00:00,236.8983333333333,260.756,294.3,306.605,245.638,243.235,268.13,297.905,301.92499999999995,272.355,306.12333333333333,305.5775,247.544,275.5,305.428,304.00333333333333,294.22,295.86857142857144,312.33,269.2075,292.095,304.41625,311.78375,289.2314285714286,236.96,289.3614285714285,263.27000000000004,227.92,258.38714285714286,261.51375,252.18374999999997,252.39375,247.4742857142857,250.95285714285714,240.94857142857146,218.5825,236.24,242.61625,243.82,251.34375,248.58374999999998,246.05375,244.97875,246.8775,227.36,256.135,255.29000000000002,250.76833333333335,251.82999999999996,250.40125,250.7975,244.165,242.02375,259.0466666666667,243.38333333333333,244.36400000000003,307.668,303.4925,262.116,287.1975,213.14,211.502,277.2925,191.66666666666666,280.9633333333333,267.88874999999996,302.16499999999996,270.11,285.29833333333335,242.85,270.83000000000004,239.68666666666664,192.38,221.98000000000002,224.875,213.075,261.5566666666667,257.77666666666664,,245.66285714285715,232.69,184.31285714285715,215.28857142857143,223.485,227.9,236.02375,237.64999999999998,241.51125,245.18125,245.01874999999998,247.89875,237.3575,240.46375,234.8275,222.57625,201.41375,189.88857142857142
