dates,satname,nzd0348-0000,nzd0348-0001,nzd0348-0002,nzd0348-0003,nzd0348-0004,nzd0348-0006,nzd0348-0007,nzd0348-0008,nzd0348-0009,nzd0348-0010,nzd0348-0011,nzd0348-0012,nzd0348-0013,nzd0348-0014,nzd0348-0015,nzd0348-0016,nzd0348-0017,nzd0348-0018,nzd0348-0019,nzd0348-0020,nzd0348-0021,nzd0348-0022,nzd0348-0023,nzd0348-0024,nzd0348-0025,nzd0348-0026,nzd0348-0027,nzd0348-0028,nzd0348-0029,nzd0348-0030,nzd0348-0005
2021-03-25 22:00:51.177000,L8,364.08,363.70,349.97,346.93,339.94,355.54,349.49,359.42,351.48,345.91,347.29,361.98,356.49,357.50,347.58,354.38,359.79,339.50,358.98,359.54,340.98,326.28,317.54,307.07,309.43,328.11,333.80,335.74,309.84,322.46,355.62
2021-04-10 22:00:46.354000,L8,386.45,390.42,380.74,373.54,376.33,386.92,373.80,370.74,369.34,373.62,374.76,373.10,361.05,362.02,364.22,365.41,365.60,371.23,368.53,369.40,375.22,339.85,332.88,326.63,329.98,341.06,352.00,353.89,,,390.84
2021-09-01 22:01:17.106000,L8,372.55,362.84,365.19,359.98,363.54,375.73,358.00,364.82,353.64,375.15,360.13,356.34,368.52,371.28,366.18,360.87,363.01,370.36,370.19,372.73,364.71,348.28,337.14,331.07,329.38,335.24,352.30,341.55,325.73,328.59,379.05
2021-11-18 22:00:34.762000,L9,297.59,344.92,354.27,345.42,,,342.17,353.13,364.13,359.01,359.81,357.67,352.73,347.98,356.55,,351.98,345.01,362.86,351.17,348.60,334.04,318.53,317.83,317.43,320.20,334.08,324.21,315.83,309.20,
2021-12-30 22:01:20.361000,L9,339.07,343.73,342.97,336.54,330.32,353.45,344.83,336.33,342.11,344.47,346.10,351.25,353.18,349.71,345.17,353.03,351.70,341.85,350.78,350.54,339.41,323.87,311.08,306.19,309.59,312.71,332.05,324.69,304.69,300.02,350.86
2022-01-07 22:01:17.661000,L8,365.18,365.59,355.61,355.55,356.87,370.32,359.03,352.09,361.71,365.71,370.74,364.85,358.95,357.21,355.58,364.20,362.41,357.99,362.18,361.06,358.66,344.00,330.84,325.30,322.75,322.58,347.47,339.51,322.44,312.99,376.50
2022-01-15 22:01:17.704000,L9,359.10,351.47,362.35,345.82,329.36,351.06,345.10,354.70,356.48,362.13,369.11,365.02,356.57,354.97,356.53,362.01,366.14,368.78,367.29,367.80,352.51,330.87,318.78,316.69,321.91,333.48,344.74,342.74,320.61,330.41,348.13
2022-01-31 22:01:19.676000,L9,357.70,345.09,344.39,338.27,331.00,350.19,341.62,334.82,339.60,342.08,344.72,350.62,357.18,351.16,349.09,356.94,359.21,340.76,353.92,355.74,338.40,319.74,308.80,303.79,308.05,312.85,336.97,332.16,314.54,308.46,349.86
2022-02-16 22:01:14.119000,L9,346.08,346.56,347.36,338.56,332.54,346.60,341.72,332.92,335.59,339.43,338.28,345.99,353.20,338.03,342.06,352.47,351.44,329.74,348.52,344.20,335.53,314.25,303.81,308.98,310.48,324.81,326.33,329.64,305.60,301.71,348.71
2022-03-04 22:01:04.617000,L9,379.72,382.23,376.60,383.12,384.48,373.24,372.96,366.45,366.77,368.39,368.21,370.46,362.49,364.99,363.59,367.90,367.78,363.05,374.19,381.21,374.41,350.11,333.87,331.88,327.52,331.74,360.04,346.10,326.31,329.13,382.25
2022-04-13 22:00:53.360000,L8,378.01,382.42,371.16,370.48,373.87,410.75,,378.23,387.02,376.18,368.97,372.73,366.60,368.52,359.78,362.16,378.32,402.70,385.74,376.42,361.95,352.78,343.64,334.87,334.51,339.20,341.95,338.40,330.65,338.68,386.31
2022-04-21 22:00:48.097000,L9,,,,,,,,,,,,,,,,,,,323.42,324.32,315.65,298.47,287.76,278.89,269.78,,,,265.20,275.21,
2022-04-29 22:00:49.264000,L8,386.67,377.67,367.97,368.25,363.78,375.47,367.62,374.36,379.76,383.83,386.32,370.88,369.46,368.40,370.68,379.28,380.12,387.49,387.50,385.89,375.90,353.49,333.04,333.19,336.56,343.94,355.07,343.88,339.70,342.19,373.90
2022-05-23 22:00:33.752000,L9,358.62,356.82,356.40,355.36,346.70,359.23,349.24,346.12,352.85,352.47,355.30,352.18,353.07,353.54,348.46,356.03,354.48,358.61,362.37,371.69,351.70,334.72,318.47,314.66,317.87,326.69,338.29,334.12,312.17,310.25,362.97
2022-05-31 22:01:02.606000,L8,368.09,363.11,354.79,353.92,349.28,359.07,349.10,352.45,358.74,355.75,359.28,358.39,357.93,356.36,353.27,356.77,357.21,362.38,364.62,365.32,352.60,341.38,321.47,316.42,320.08,324.48,343.23,333.92,316.91,322.88,366.44
2022-07-02 22:01:17.924000,L8,365.80,356.25,357.98,364.50,375.30,366.74,357.63,353.84,360.24,359.84,353.49,360.35,350.40,358.19,361.05,351.74,357.67,363.73,369.60,364.94,362.04,337.52,326.66,314.55,315.84,328.39,344.62,331.00,313.14,318.47,375.12
2022-08-03 22:01:30.192000,L8,,,,,,,,,,,,,396.44,365.15,365.96,358.08,363.50,404.14,390.36,382.67,382.09,353.25,342.72,334.46,345.08,342.41,359.34,358.12,332.91,332.15,
2022-08-11 22:01:13.680000,L9,,,,,,341.96,324.77,322.95,325.38,332.30,334.75,341.78,333.93,334.00,356.16,,,330.53,344.58,341.03,334.17,331.79,312.80,303.48,315.53,318.52,327.09,318.25,327.84,298.86,325.03
2022-09-12 22:01:19.280000,L9,345.27,350.71,344.09,333.63,328.15,337.25,325.71,327.36,333.95,331.56,332.46,335.78,339.28,337.72,342.90,,,339.65,351.41,352.93,342.13,329.53,310.87,301.25,306.52,313.96,327.77,320.36,295.25,297.15,339.33
2022-10-22 22:01:39.081000,L8,360.68,356.35,353.32,334.93,331.78,346.34,334.26,331.45,335.77,356.09,339.95,356.33,351.96,350.12,350.64,,,342.14,363.09,360.26,356.43,335.05,312.43,311.31,313.23,317.63,328.97,316.18,296.79,297.83,349.25
2022-11-07 22:01:40.727000,L8,360.18,350.45,353.71,330.75,330.73,346.08,334.48,331.58,335.35,337.87,336.59,354.95,350.11,345.71,336.43,,,336.36,355.28,353.49,349.00,330.45,315.27,308.92,302.98,316.36,330.07,314.62,294.49,296.44,343.77
2022-11-15 22:01:31.563000,L9,367.71,364.21,355.12,355.76,359.47,373.37,358.02,355.96,375.28,391.18,366.59,368.11,358.22,358.37,354.10,332.32,353.38,359.30,364.25,361.85,358.08,340.33,322.88,316.97,315.51,319.91,338.85,335.57,315.53,315.52,374.55
2022-11-23 22:01:36.006000,L8,348.49,343.23,340.03,325.31,327.01,340.93,331.98,328.69,332.15,336.81,334.59,343.99,333.11,335.68,334.14,,,331.84,344.83,342.39,339.39,318.20,303.38,298.20,293.77,307.40,325.36,313.18,295.99,297.54,341.57
2023-01-02 22:01:30.470000,L9,372.27,372.41,354.88,367.52,371.76,383.61,379.89,,290.97,359.16,354.84,364.88,367.31,368.91,341.47,365.30,366.97,345.97,363.43,358.87,348.88,310.97,274.44,273.52,,,,,,311.36,377.09
2023-02-03 22:01:32.711000,L9,350.61,344.72,341.97,332.23,328.66,341.91,333.99,327.06,330.54,341.76,337.06,350.86,350.40,344.38,348.81,336.12,344.44,342.82,347.86,348.17,338.34,324.51,309.44,297.81,302.21,306.65,333.96,320.10,308.15,304.73,342.36
2023-02-19 22:01:25.048000,L9,354.92,348.75,345.03,332.96,330.56,341.73,331.37,325.50,329.86,345.46,336.09,353.11,347.62,359.32,327.82,,,275.44,343.62,352.68,337.85,322.74,312.75,302.91,305.40,313.57,331.16,314.05,299.32,301.14,343.52
2023-03-07 22:01:13.298000,L9,377.88,383.36,375.31,369.21,375.12,375.27,373.07,368.84,357.73,359.08,367.26,368.71,363.92,360.61,357.03,367.26,371.22,385.69,378.76,372.07,370.75,361.88,355.05,326.54,323.60,334.60,353.45,345.84,329.35,333.78,377.47
2023-03-15 22:01:00.423000,L8,367.50,377.33,365.10,360.76,366.14,383.55,359.89,366.05,366.36,351.08,375.86,360.28,361.97,362.91,357.19,350.28,359.74,368.78,370.02,369.55,361.43,346.49,330.64,315.39,316.89,332.83,347.58,340.83,324.63,317.97,366.28
2023-04-16 22:00:35.409000,L8,379.62,370.51,367.35,346.87,337.08,356.40,362.59,354.26,352.41,357.15,367.44,362.63,368.37,359.31,352.60,323.95,341.68,355.42,374.01,368.93,365.07,346.46,330.63,325.07,330.56,335.54,353.32,343.77,331.06,338.78,364.62
2023-04-24 22:00:52.245000,L9,358.27,357.52,351.83,348.02,348.31,355.23,347.55,341.35,344.65,349.80,352.52,351.23,353.62,350.94,348.67,340.12,357.47,362.51,361.48,359.10,351.31,336.87,321.76,307.20,315.35,321.40,336.32,329.77,308.57,312.48,364.10
2023-07-13 22:00:39.192000,L9,379.68,372.18,366.64,364.97,369.14,379.49,360.82,360.53,372.82,371.23,376.81,375.95,369.72,368.01,363.88,363.97,371.68,381.11,378.81,386.50,374.03,349.54,330.33,334.47,345.01,341.24,356.31,354.28,338.34,339.73,389.21
2023-07-29 22:00:43.244000,L9,380.05,365.78,370.70,368.64,364.86,362.60,353.47,361.35,371.56,365.73,375.64,370.26,365.35,362.53,357.35,354.90,364.72,381.73,379.41,375.35,364.59,342.79,325.95,321.77,328.40,337.87,356.27,357.64,,,371.98
2023-08-14 22:00:49.451000,L9,379.09,375.07,363.55,365.85,365.96,362.89,363.35,370.17,370.26,370.24,367.46,377.27,370.55,365.29,363.21,363.44,376.70,393.68,393.44,383.03,375.50,351.64,328.40,332.73,338.85,343.13,,365.90,350.18,344.14,373.64
2023-08-30 22:00:59.462000,L9,358.44,354.05,351.72,335.23,331.45,344.27,335.68,330.84,340.47,337.60,355.97,356.18,340.86,353.37,350.18,348.73,357.73,345.46,359.20,366.72,350.81,332.32,317.35,306.48,314.56,323.01,331.64,330.02,306.28,302.83,341.04
2023-09-15 22:01:08.032000,L9,354.78,353.06,354.37,328.44,328.35,342.31,333.69,329.13,334.31,335.62,335.64,347.33,344.46,352.79,347.12,343.43,344.16,340.82,354.16,362.29,346.70,324.59,318.74,305.91,312.47,318.72,333.46,326.36,304.25,300.27,337.40
2023-10-09 22:01:12.515000,L8,372.23,353.62,355.50,357.36,359.78,367.83,361.70,356.59,353.14,357.84,367.60,365.17,367.81,367.10,365.85,364.91,373.04,370.32,377.06,375.28,379.35,356.17,335.61,331.65,330.67,339.34,364.50,356.74,329.27,331.40,363.56
2023-11-10 22:01:11.260000,L8,352.64,356.96,347.73,328.49,330.52,348.80,342.76,334.31,353.17,345.33,356.13,362.15,352.61,355.59,331.35,352.56,346.72,340.24,349.73,365.83,344.59,322.84,319.95,301.15,256.69,296.57,334.64,329.22,300.80,299.47,342.83
2023-11-26 22:01:17.763000,L8,346.07,350.52,338.34,325.86,327.89,344.20,338.09,330.83,339.32,338.37,340.62,354.94,350.26,348.95,331.23,347.34,349.19,339.25,348.58,352.84,339.54,313.52,308.17,297.09,257.25,285.63,334.53,329.58,306.61,301.81,340.80
2023-12-20 22:01:23.578000,L9,350.35,343.90,332.20,326.70,328.01,345.48,341.36,336.48,346.30,342.71,343.13,347.09,347.58,336.36,332.29,348.56,348.00,336.16,346.63,349.71,336.64,316.31,302.43,295.21,277.27,301.59,326.57,315.69,298.94,294.86,340.83
2024-01-13 22:01:10.918000,L8,350.58,344.77,328.37,321.70,324.58,343.05,337.43,330.37,336.11,344.29,336.24,345.12,329.09,328.97,329.57,351.26,343.56,327.29,342.18,345.00,332.64,312.26,294.53,294.12,296.78,309.08,326.69,320.06,297.91,300.24,338.84
2024-02-14 22:01:07.227000,L8,371.00,352.98,350.99,356.63,359.92,362.65,357.30,355.56,360.30,359.11,361.65,353.91,351.43,352.93,357.60,360.32,366.47,355.91,361.99,367.64,357.66,329.12,317.12,312.36,317.83,324.71,347.50,339.91,323.17,319.16,367.10
2024-03-09 22:01:13.999000,L9,369.96,369.25,352.98,356.34,368.19,377.07,374.92,364.78,365.02,365.26,368.08,361.37,361.81,359.27,356.65,364.31,371.80,340.35,364.45,364.93,351.62,334.90,318.99,315.24,323.11,337.05,348.81,340.74,324.99,330.54,377.46
2024-04-02 22:00:39.887000,L8,369.71,371.12,357.65,360.55,361.46,370.50,362.09,357.90,350.45,375.08,373.80,353.79,356.77,356.01,355.44,351.16,355.57,359.96,371.81,370.52,366.54,346.23,331.75,327.07,319.28,352.07,344.75,335.08,324.52,322.33,377.72
2024-04-18 22:00:30.907000,L8,378.89,378.76,373.37,379.90,377.70,379.12,371.89,367.62,370.33,369.77,371.46,371.38,364.43,358.77,354.73,387.84,372.98,371.26,374.72,377.26,381.01,369.17,350.19,336.14,347.36,354.17,358.99,357.40,328.03,333.61,384.77
2024-04-26 22:00:40.750000,L9,353.52,347.15,336.40,326.93,329.06,346.47,339.89,333.69,337.30,342.01,335.55,342.80,346.31,342.15,342.14,342.26,343.77,326.51,346.41,347.49,338.87,320.72,305.47,299.42,302.40,313.41,325.65,321.78,300.80,300.06,343.58
2024-05-04 22:00:22.085000,L8,383.01,369.43,360.19,361.60,370.99,375.13,368.27,366.05,376.75,375.07,369.58,356.32,357.55,356.83,363.26,364.14,371.75,381.48,383.27,385.78,370.51,347.00,326.53,324.75,330.76,340.70,346.49,342.44,333.69,324.83,377.46
2024-05-28 22:00:24.522000,L9,357.71,345.85,341.51,335.26,336.02,346.10,340.88,347.22,348.35,349.90,347.76,344.50,340.92,336.75,342.91,341.63,345.34,349.26,359.68,355.98,345.55,333.11,314.73,307.59,313.22,318.91,331.47,329.52,309.32,308.83,351.65
2024-07-23 22:00:39.758000,L8,354.04,363.03,363.76,354.79,356.35,368.36,355.08,354.37,365.78,363.67,370.47,361.17,349.11,352.02,355.06,352.32,356.93,370.19,376.15,371.72,366.44,350.44,325.75,313.09,306.93,327.88,356.87,336.36,313.78,314.16,368.57
2024-09-09 22:00:56.721000,L8,345.44,348.09,344.58,345.09,351.91,357.73,385.58,371.19,355.14,359.82,359.60,354.94,354.09,349.02,353.86,353.43,359.07,354.42,357.09,361.01,357.90,335.00,319.72,310.10,305.42,318.12,338.28,333.45,311.63,310.22,363.18
2024-09-17 22:00:52.686000,L9,,345.09,344.25,330.40,332.93,343.07,334.20,342.16,341.78,348.49,346.93,349.14,360.04,355.66,358.22,340.74,359.51,341.43,352.43,351.39,347.44,328.62,316.58,307.63,,295.10,333.70,328.52,313.09,301.81,343.53
2024-10-19 22:01:10.603000,L9,,338.80,340.89,339.31,332.88,343.02,342.54,346.97,348.57,344.33,341.29,350.51,356.84,353.41,353.14,359.13,360.37,340.24,353.96,362.03,343.55,328.37,315.57,295.61,,294.91,340.51,336.55,310.94,303.12,344.52
2024-12-06 22:01:11.835000,L9,352.81,344.49,342.68,334.63,332.41,349.48,344.66,341.36,344.29,349.07,344.93,347.55,345.37,339.78,333.36,336.90,340.97,342.44,350.44,357.10,340.31,318.82,307.15,294.35,,300.07,326.52,318.96,301.80,299.26,344.74
2024-12-14 22:01:03.523000,L8,350.43,345.30,330.31,325.66,326.88,340.65,343.69,344.40,335.07,342.20,335.02,354.00,342.16,346.10,330.65,333.15,340.83,291.92,339.04,309.27,332.20,308.46,300.90,273.87,,279.67,330.68,323.06,302.96,307.41,340.98
2024-12-22 22:01:14.089000,L9,290.16,332.11,327.74,325.49,329.62,344.34,345.44,342.13,345.75,342.23,344.55,344.55,336.41,333.11,329.15,334.41,340.06,335.53,340.89,339.63,331.05,312.76,303.51,294.96,,298.34,326.09,328.09,325.52,339.60,348.21
2025-02-08 22:01:11.503000,L9,354.20,348.22,340.39,329.35,330.21,344.06,353.44,334.96,338.67,339.24,338.95,343.23,345.22,334.57,331.41,348.07,354.56,335.49,343.18,351.15,340.04,321.30,306.06,302.90,312.73,317.34,333.05,324.44,309.58,300.40,346.97
2025-02-24 22:01:09.577000,L9,346.76,342.47,332.06,330.12,331.10,343.00,339.73,336.55,342.03,341.16,339.82,340.32,350.45,337.88,330.69,349.00,353.43,335.51,344.36,347.72,338.17,318.26,304.26,296.15,300.66,308.93,333.80,322.24,302.55,301.81,345.34
2025-03-28 22:00:54.725000,L9,375.56,374.27,359.24,372.87,377.88,376.24,386.28,366.14,368.42,374.91,380.86,385.22,391.22,372.57,360.28,366.25,368.50,376.50,369.47,368.62,356.86,338.60,328.67,323.30,301.98,333.34,371.64,356.52,,,386.09
2025-05-07 22:00:25.736000,L8,301.20,371.00,353.30,376.63,380.27,379.14,342.11,341.24,337.70,338.28,338.58,345.44,339.58,338.58,340.12,351.30,350.74,338.57,345.62,346.93,335.96,314.51,303.51,257.70,259.01,316.82,335.53,345.00,301.26,295.00,394.26
2025-05-15 22:00:35.423000,L9,299.38,371.11,370.13,325.49,328.35,341.60,335.99,334.62,337.83,337.04,337.13,339.51,338.15,337.00,337.71,341.66,345.56,336.62,347.28,340.63,338.19,320.21,302.76,293.14,273.52,303.47,326.49,315.83,299.97,295.02,345.69
2025-05-23 22:00:30.927000,L8,382.05,375.54,374.77,367.96,373.02,381.31,377.48,379.84,373.22,378.99,378.48,364.30,366.83,365.83,367.18,366.71,381.52,386.74,387.61,393.12,,,,,,,,352.96,330.28,348.53,389.68
2025-07-18 22:00:52.463000,L9,347.87,350.90,349.68,350.21,353.52,360.27,345.25,343.11,346.05,349.57,352.01,347.48,351.11,350.14,360.86,347.78,352.51,351.93,355.30,363.46,353.59,335.71,319.49,312.04,310.57,321.85,332.66,329.91,345.12,314.54,364.88
2025-07-26 22:00:56.360000,L8,364.00,367.60,359.97,357.64,362.25,359.38,351.53,350.80,351.89,352.00,355.98,363.16,371.19,363.58,357.61,361.24,360.52,363.36,368.51,366.40,358.56,339.30,319.70,313.77,318.18,324.71,342.74,339.94,327.96,327.24,371.74
2025-10-14 22:01:19.534000,L8,,,,,,,,,,,,353.88,346.45,339.39,344.26,339.54,344.91,336.06,349.30,355.34,349.17,327.87,312.98,309.39,310.40,316.38,324.86,317.56,298.63,292.94,
2025-10-30 22:01:20.659000,L8,364.44,373.53,374.26,365.44,382.27,382.00,367.27,361.76,363.09,368.00,373.56,372.04,361.82,355.79,356.31,359.00,365.91,379.58,375.61,374.95,367.35,343.33,328.88,322.29,329.75,340.39,348.15,344.78,330.51,322.26,386.62
2025-11-07 22:01:25.689000,L9,301.45,338.93,330.09,325.25,327.43,340.37,336.62,333.89,347.88,347.38,340.20,352.70,340.04,336.75,331.05,330.45,341.37,334.89,344.85,351.37,341.03,320.25,303.93,299.21,301.93,313.13,328.17,323.94,300.95,296.88,342.10
