dates,satname,nzd0262-0000,nzd0262-0001,nzd0262-0002,nzd0262-0003,nzd0262-0004,nzd0262-0005,nzd0262-0006,nzd0262-0011,nzd0262-0012,nzd0262-0013,nzd0262-0014,nzd0262-0015,nzd0262-0016,nzd0262-0017,nzd0262-0007,nzd0262-0008,nzd0262-0009,nzd0262-0010
2022-06-25 21:54:18.556000,L8,,,,253.51,256.69,252.99,253.01,325.77,328.78,335.92,337.80,335.55,338.30,341.23,254.10,286.39,301.56,332.53
2022-07-03 21:53:56.330000,L9,,,,234.04,232.83,228.68,222.56,281.85,279.86,278.01,281.11,291.99,307.85,305.40,215.22,240.62,268.26,291.89
2022-08-04 21:54:10.992000,L9,,,235.20,230.40,230.20,227.13,218.64,280.37,278.19,278.32,281.45,285.27,298.55,294.16,213.70,239.78,262.67,297.26
2022-08-12 21:54:35.240000,L8,287.57,263.13,261.11,260.18,260.66,252.55,248.23,320.38,318.37,329.92,325.75,322.72,335.16,326.26,247.12,279.08,297.05,328.75
2022-08-20 21:54:17.823000,L9,,,223.40,226.90,225.93,222.20,216.56,281.11,272.18,,,,,,211.12,238.74,266.54,290.19
2022-10-23 21:54:31.869000,L9,,,234.34,239.98,233.73,227.48,221.44,282.19,275.89,276.31,280.03,281.39,296.41,296.94,215.64,243.13,262.68,290.16
2022-11-24 21:54:31.570000,L9,322.44,256.32,254.70,296.12,234.53,236.51,234.83,308.30,268.51,286.37,,,,,218.44,252.20,332.21,
2023-01-19 21:54:22.796000,L8,,,240.05,241.32,232.88,229.33,232.14,275.44,273.66,273.82,278.38,276.09,295.06,292.76,215.60,240.17,262.69,290.02
2023-02-04 21:54:26.970000,L8,,,237.64,237.59,229.78,227.50,224.53,274.00,273.54,272.47,279.46,278.18,292.86,290.68,212.20,238.91,260.99,285.87
2023-02-20 21:54:13.700000,L8,293.49,264.04,255.78,259.62,253.93,254.33,249.50,305.00,308.72,320.37,319.14,316.50,329.29,323.12,245.94,273.35,289.95,317.39
2023-02-28 21:54:20.133000,L9,294.96,276.41,274.72,267.14,272.71,276.09,281.15,335.66,330.41,333.03,336.16,334.66,349.31,341.69,276.07,284.85,302.56,341.74
2023-03-08 21:54:02.815000,L8,285.29,266.33,265.70,265.23,271.82,272.39,270.47,318.40,317.48,327.82,323.38,322.12,329.03,339.93,267.11,279.33,297.45,322.82
2023-03-24 21:53:54.397000,L8,,,,,,,,,314.84,310.37,276.14,277.24,,,,,,
2023-05-11 21:53:22.317000,L8,267.67,258.93,255.46,251.20,249.10,255.34,259.82,305.02,304.77,304.37,311.05,311.71,327.19,322.94,254.27,272.53,298.14,316.35
2023-05-27 21:53:23.179000,L8,,,257.60,255.66,248.03,249.73,246.26,316.26,316.53,320.70,323.02,321.96,340.24,337.27,252.26,277.79,289.42,326.13
2023-06-28 21:53:39.089000,L8,,,,224.29,227.48,218.97,221.35,251.66,253.57,250.08,263.36,277.62,294.71,294.38,211.10,235.14,253.85,271.30
2023-07-14 21:53:46.848000,L8,,,,253.74,251.54,251.91,244.68,312.29,309.01,313.51,319.26,314.37,332.14,336.89,244.49,277.89,289.78,320.48
2023-07-30 21:53:54.420000,L8,260.89,261.18,253.63,256.31,256.19,253.26,249.26,311.86,316.39,321.78,322.95,322.80,343.01,341.61,246.94,278.08,294.12,320.15
2023-08-31 21:54:04.186000,L8,282.11,248.90,240.91,253.18,251.00,249.62,245.03,313.55,318.29,324.55,318.89,325.39,336.44,335.15,245.66,278.90,294.48,320.49
2023-09-16 21:54:08.428000,L8,322.84,300.26,291.87,294.31,288.78,289.84,280.00,336.53,322.36,340.88,343.39,,354.73,343.79,292.93,308.91,319.02,350.61
2023-10-18 21:54:12.973000,L8,,,,240.08,235.47,227.41,226.64,278.03,276.18,275.38,279.07,281.00,295.17,293.24,214.52,241.86,263.52,293.54
2023-11-11 21:54:15.194000,L9,,,,247.86,235.01,231.56,226.39,281.56,277.50,280.09,283.94,283.94,304.70,297.66,220.24,250.94,272.10,292.74
2023-11-27 21:54:23.229000,L9,,,,241.78,236.95,225.80,229.07,276.19,277.06,276.04,278.92,280.39,294.27,287.78,220.01,244.87,265.04,289.94
2023-12-13 21:54:22.355000,L9,,,234.52,245.86,239.85,230.60,231.97,280.03,279.65,276.84,280.84,283.99,300.76,290.53,222.10,247.83,270.09,292.31
2024-01-06 21:54:09.654000,L8,289.70,260.61,245.87,248.73,246.81,250.12,239.65,300.13,286.58,292.49,294.34,292.78,304.33,310.03,241.72,264.39,285.94,312.98
2024-01-22 21:54:08.036000,L8,317.98,294.89,294.89,287.86,289.51,282.95,276.27,326.66,320.20,324.16,327.36,323.39,333.09,331.10,256.94,299.50,324.18,346.73
2024-02-07 21:54:10.708000,L8,,,236.75,235.84,230.95,228.74,222.94,275.41,277.18,275.34,280.96,281.80,298.90,293.46,213.10,239.91,263.06,287.90
2024-02-15 21:54:18.336000,L9,,,236.87,236.32,230.86,229.41,221.88,281.11,276.89,278.00,282.77,283.38,298.82,297.34,215.93,242.15,265.24,288.94
2024-02-23 21:54:07.048000,L8,,,234.14,232.36,230.27,227.36,221.16,275.41,276.97,276.61,280.11,280.57,296.61,293.54,215.49,239.67,261.48,288.96
2024-03-26 21:53:40.766000,L8,,,238.08,231.28,231.01,227.43,221.43,275.76,277.13,272.99,280.82,283.01,305.29,289.82,216.87,237.74,262.09,288.90
2024-04-03 21:54:04.700000,L9,287.21,279.78,273.10,272.53,267.35,263.34,264.72,321.04,314.18,324.57,328.88,319.49,326.08,336.93,258.12,281.44,301.16,331.39
2024-04-27 21:53:28.829000,L8,254.12,243.61,237.03,231.07,231.55,227.00,225.34,274.37,277.54,275.23,279.84,283.09,296.74,287.45,214.66,236.90,260.89,287.81
2024-05-05 21:53:40.756000,L9,,,,272.19,283.77,284.48,284.22,335.58,327.09,338.27,343.75,338.15,355.55,344.65,280.84,299.42,318.86,346.34
2024-05-29 21:53:06.794000,L8,,,250.66,251.91,249.30,244.27,242.80,292.13,289.25,298.11,294.33,297.74,310.63,310.20,238.37,256.58,278.55,311.48
2024-06-14 21:53:11.479000,L8,,,,235.92,237.05,233.50,229.07,278.69,281.40,279.65,286.81,293.96,311.70,308.76,218.56,241.01,263.63,290.72
2024-07-24 21:53:29.540000,L9,,,,234.01,238.27,238.33,229.79,277.65,277.11,276.19,276.21,284.01,297.71,292.31,211.56,241.42,264.63,288.22
2024-09-10 21:53:52.757000,L9,,,221.53,236.70,237.75,225.81,223.63,281.02,277.26,277.11,278.42,282.75,285.53,,217.07,242.67,270.56,292.71
2024-10-04 21:53:56.894000,L8,,,,227.84,223.77,217.96,209.80,278.66,275.55,273.23,274.81,277.86,290.93,296.97,211.14,232.66,265.78,288.26
2024-10-12 21:54:03.231000,L9,,,238.69,238.11,238.93,225.59,223.87,279.97,279.07,278.33,278.79,281.81,300.26,290.05,219.00,241.09,271.03,293.60
2024-10-20 21:54:09.288000,L8,,,232.94,236.06,230.15,222.54,219.99,277.17,278.17,277.38,278.54,282.07,298.59,290.29,215.58,240.20,263.66,290.22
2025-02-09 21:54:06.396000,L8,289.01,271.32,266.72,255.70,249.48,252.13,248.84,311.39,312.04,313.17,315.52,326.86,334.77,337.98,246.42,275.84,291.12,315.98
2025-02-25 21:53:55.074000,L8,283.11,261.69,249.38,247.63,237.51,232.21,227.83,280.30,280.41,276.82,281.08,305.00,310.87,322.22,215.78,240.62,265.46,293.42
2025-03-13 21:53:52.779000,L8,257.18,240.76,229.68,235.35,230.83,222.58,221.12,271.98,274.77,274.23,276.97,279.08,298.33,291.35,209.98,237.43,258.50,280.91
2025-03-21 21:53:56.134000,L9,262.26,248.98,241.48,243.05,236.27,230.14,226.97,277.53,277.46,277.93,282.44,284.15,305.69,302.55,217.38,242.78,262.88,287.63
2025-03-29 21:53:43.953000,L8,274.11,255.26,250.62,248.52,241.58,236.45,239.02,280.50,284.39,280.96,283.76,301.28,323.22,324.42,227.57,242.62,264.86,297.59
2025-04-06 21:53:55.722000,L9,245.03,228.82,221.43,221.30,217.22,209.97,,,,,,,,,,,,
2025-05-16 21:53:29.263000,L8,,246.14,240.26,241.64,233.25,224.47,219.41,279.54,279.66,277.20,282.10,292.08,311.22,306.61,215.68,239.52,262.84,289.31
2025-05-24 21:53:33.573000,L9,232.65,232.27,248.98,254.18,243.71,245.75,225.45,284.99,289.19,295.97,295.96,310.76,328.90,339.76,220.23,254.25,272.52,292.75
2025-06-01 21:53:32.696000,L8,,,260.82,258.40,258.39,255.96,257.03,305.81,297.79,311.07,309.94,310.04,319.36,316.15,254.93,264.64,281.98,318.11
2025-06-09 21:53:33.755000,L9,,,,237.85,236.34,228.02,227.82,280.60,282.90,280.51,286.33,300.16,311.83,319.15,217.49,242.25,266.35,291.08
2025-06-17 21:53:44.413000,L8,,,,256.06,255.43,249.31,247.32,301.20,296.94,300.86,314.47,308.27,323.39,322.03,249.23,272.19,294.33,318.69
2025-07-03 21:53:50.337000,L8,,,,,,,,235.00,257.87,247.83,273.66,275.85,292.51,296.49,,,,221.43
2025-07-27 21:53:57.133000,L9,,256.76,247.42,255.33,252.71,251.52,248.16,316.77,303.17,305.96,317.51,310.77,322.45,319.76,249.07,273.19,293.13,321.49
2025-08-28 21:54:11.481000,L9,278.64,259.86,247.79,251.95,251.66,248.91,248.27,297.40,294.12,302.43,309.03,306.46,313.08,313.32,247.57,269.91,285.19,315.11
2025-09-29 21:54:20.978000,L9,277.04,252.99,243.61,242.79,241.93,230.15,226.03,287.08,278.31,280.66,282.23,281.40,307.69,303.03,218.02,253.64,271.49,292.90
2025-10-07 21:54:20.022000,L8,277.63,253.93,240.77,241.23,239.62,221.79,222.13,291.93,281.52,280.32,283.42,286.91,308.30,317.83,214.16,249.55,272.58,291.63
2025-11-08 21:54:21.556000,L8,282.21,263.58,255.99,256.01,250.87,263.10,253.31,292.75,281.24,287.18,287.35,282.11,306.23,303.25,268.20,269.67,301.27,321.90
2025-11-16 21:54:25.566000,L9,307.99,258.85,253.98,252.39,248.96,243.97,245.68,317.86,324.56,328.09,321.68,323.51,322.90,334.29,238.42,268.31,280.76,308.92
