dates,satname,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2017-07-25 22:19:30.661000,L8,273.36,301.25,302.51,288.40,284.96,281.76,284.14,271.31,,,,212.12,183.89,298.90,311.66,292.78,303.21,315.82,312.88,333.44,328.28,326.44,301.66,375.97,349.03,348.22,348.39,320.09,335.97,348.76,355.35,304.95,299.90,314.13,358.89,260.69,282.25,232.43,224.61,254.29
2017-08-03 22:13:23.788000,L8,293.04,308.07,316.88,312.05,303.53,303.55,295.52,292.56,291.42,290.20,291.41,291.65,289.69,288.17,291.10,305.41,301.99,300.78,305.18,434.90,434.24,438.87,303.78,303.52,423.36,437.64,435.50,437.52,300.36,297.56,296.58,292.90,293.74,298.20,300.22,289.73,294.82,297.32,301.35,294.06
2017-11-30 22:19:44.301000,L8,501.66,506.82,485.16,553.76,463.99,517.86,352.31,371.19,384.24,383.45,396.01,404.94,405.22,433.12,431.06,456.23,334.08,334.82,351.22,368.07,361.33,334.73,327.00,390.91,411.21,444.40,432.01,431.26,428.25,446.13,450.64,481.54,464.40,477.24,497.46,458.84,505.65,476.80,320.33,369.14
2018-01-26 22:13:21.037000,L8,293.91,308.21,312.02,304.16,298.23,295.03,289.70,288.36,286.18,287.30,283.08,285.33,281.36,283.41,287.72,285.87,288.47,290.48,293.47,294.80,294.33,294.13,297.61,298.86,295.11,293.00,289.61,287.72,292.57,289.14,290.52,287.45,288.25,287.66,282.11,279.81,284.42,275.73,268.18,220.45
2018-02-02 22:19:27.675000,L8,291.65,304.17,310.17,301.36,286.67,281.97,280.54,300.40,286.46,285.41,286.42,285.65,288.11,285.54,283.68,277.73,279.09,277.74,288.43,289.25,292.47,291.91,294.43,294.73,290.99,287.11,286.29,285.03,278.91,276.16,280.44,281.39,280.39,278.35,272.80,247.79,221.07,226.71,212.70,212.02
2018-02-11 22:13:14.321000,L8,293.18,306.47,312.85,308.01,298.12,292.90,287.18,287.51,287.10,290.09,290.73,291.63,292.23,291.74,287.76,286.26,287.31,282.01,291.90,292.17,294.75,297.93,300.55,301.34,299.15,297.37,294.48,294.53,289.69,284.14,282.17,285.48,287.52,285.78,280.89,263.72,253.42,244.61,284.80,273.23
2018-02-18 22:19:22.544000,L8,234.32,260.83,254.08,273.87,274.25,264.18,261.90,258.52,255.58,260.10,246.56,247.10,252.54,251.95,257.98,254.52,258.93,256.28,264.65,263.06,271.68,271.79,271.44,248.73,251.72,194.54,,,,218.94,258.83,260.42,244.23,249.07,251.80,,,,,
2018-04-07 22:18:58.809000,L8,293.84,307.37,309.07,304.21,301.08,293.24,290.91,286.61,286.01,286.30,286.31,286.63,283.87,285.27,287.30,285.15,284.95,285.73,290.95,291.92,294.83,296.59,299.80,298.38,300.45,297.72,294.50,289.48,285.33,285.77,278.25,283.53,287.15,289.08,287.82,275.82,246.78,212.64,215.17,218.70
2018-05-02 22:12:33.692000,L8,,,,275.09,272.49,268.30,263.56,258.20,254.86,261.89,247.72,,,,259.85,260.01,255.08,260.43,268.39,265.54,269.87,270.16,271.86,274.80,273.77,274.26,269.40,262.20,265.82,262.82,,,267.60,266.62,263.17,243.12,198.57,172.75,175.31,186.81
2018-06-19 22:12:21.473000,L8,,,234.17,286.55,279.22,277.76,271.47,259.91,195.87,,,,,232.19,260.68,263.21,261.92,264.40,273.30,269.82,276.10,278.36,279.20,282.06,279.49,279.50,275.27,268.91,271.24,265.74,265.91,267.80,272.85,267.07,,252.73,211.42,185.55,187.44,191.45
2018-06-26 22:18:36.625000,L8,,,,277.23,276.71,276.08,270.49,250.10,,,,,,,256.45,259.42,260.85,179.40,272.65,267.52,275.79,274.82,280.02,277.61,277.17,278.15,273.74,267.14,270.49,265.98,262.84,266.99,270.36,268.15,,251.10,210.26,184.65,183.88,189.12
2018-07-28 22:18:51.397000,L8,291.13,305.36,309.34,308.65,295.53,295.16,292.36,287.41,285.69,287.93,289.63,289.85,286.91,286.09,293.11,296.10,289.26,291.98,293.94,300.52,297.19,298.55,303.19,302.71,307.04,311.39,297.98,304.53,301.45,302.04,304.78,303.93,300.77,292.63,291.88,296.26,237.95,210.33,215.18,214.54
2018-08-06 22:12:46.122000,L8,,,,184.33,266.75,268.99,263.58,233.84,,,,,,,254.19,255.56,260.67,263.49,273.58,268.92,275.67,276.51,276.49,278.41,276.05,276.95,272.97,270.44,269.29,266.04,267.08,269.80,,,,,,,,
2018-08-22 22:12:54.367000,L8,291.86,304.09,309.57,304.15,298.44,326.00,289.15,286.46,285.13,287.26,286.30,286.74,282.88,282.81,437.39,451.04,465.06,482.34,495.54,289.98,517.23,513.17,505.73,293.03,291.22,292.95,291.78,287.43,286.13,282.24,284.25,284.19,285.70,282.67,280.65,270.68,244.74,216.67,217.17,215.80
2018-08-29 22:19:08.064000,L8,298.05,311.17,311.48,305.84,299.89,294.52,290.69,286.14,285.63,286.89,286.89,285.88,283.08,281.03,282.27,282.42,286.76,285.17,291.90,291.94,294.30,295.05,299.27,297.16,295.55,294.93,292.40,292.18,289.12,288.62,288.44,289.98,289.90,291.50,287.19,275.15,238.64,213.79,216.04,280.94
2018-09-07 22:13:00.241000,L8,275.35,289.90,297.62,293.53,286.45,283.26,279.99,277.00,271.41,274.57,266.35,243.11,,,265.77,266.92,267.31,268.90,279.95,280.37,278.98,278.24,285.43,273.02,273.05,276.92,279.30,272.24,264.11,262.93,260.57,,,,,,,,,
2018-09-14 22:19:12.891000,L8,298.46,308.04,310.19,305.94,296.68,296.15,292.68,285.96,287.13,288.02,288.07,285.38,283.26,282.20,282.59,283.25,284.54,285.21,291.44,291.89,293.19,295.25,295.62,299.43,300.26,300.57,295.05,290.97,289.08,290.03,288.93,288.78,291.88,293.35,292.49,280.71,245.86,216.62,228.58,259.01
2018-11-10 22:13:20.844000,L8,292.87,308.45,309.38,304.31,299.96,296.75,291.79,287.39,286.57,287.70,286.99,285.97,282.04,283.58,286.87,287.06,286.63,288.93,293.16,294.18,294.62,296.36,297.38,297.26,296.10,296.02,294.50,290.73,289.94,283.64,289.41,287.29,289.59,287.90,286.06,268.37,240.06,224.36,231.75,220.74
2019-01-04 22:19:27.588000,L8,466.39,486.69,345.32,356.13,337.69,345.04,372.73,339.53,340.53,327.41,339.50,368.76,403.29,410.07,408.98,437.70,433.70,451.12,439.01,449.01,461.41,462.93,474.28,472.31,463.98,463.80,449.70,332.14,330.07,356.86,339.42,341.05,340.27,371.40,410.99,384.48,418.36,413.58,446.18,549.41
2019-02-14 22:13:09.296000,L8,288.80,300.16,309.47,303.96,299.34,296.95,291.31,286.43,283.85,284.95,285.76,285.24,280.45,282.50,282.32,281.69,281.27,284.90,287.80,287.42,292.00,294.07,296.44,295.71,295.26,293.60,292.06,291.50,292.43,291.45,293.29,289.14,292.78,289.69,290.19,267.04,236.81,208.73,212.34,213.50
2019-03-02 22:13:05.126000,L8,471.80,461.22,471.89,452.90,475.25,525.93,470.42,358.51,317.96,348.09,318.13,361.46,317.78,372.49,332.75,323.58,325.24,441.78,453.70,450.89,438.58,432.61,392.31,341.07,391.93,489.57,471.15,467.31,460.00,353.57,368.38,344.88,348.11,345.99,325.42,351.06,341.85,442.78,496.11,503.63
2019-04-03 22:12:56.485000,L8,290.01,314.01,305.87,313.20,331.35,292.93,286.42,284.84,284.91,288.44,304.93,300.84,307.12,282.76,299.40,281.41,288.20,282.90,289.36,296.75,300.70,297.84,298.40,296.26,294.79,296.06,294.70,287.04,285.61,282.50,284.55,284.44,285.11,287.57,281.31,268.69,233.80,211.86,215.00,215.12
2019-05-05 22:12:52.815000,L8,,,243.89,285.93,277.64,275.11,270.52,258.68,259.12,263.33,260.89,257.21,257.01,249.79,263.81,260.83,257.73,261.04,265.23,262.95,268.33,266.54,266.33,273.56,272.41,272.54,266.98,259.13,262.17,260.38,266.49,268.82,268.24,264.32,264.18,251.34,205.48,185.74,185.94,190.72
2019-05-12 22:19:08.478000,L8,294.82,306.81,313.73,310.81,304.38,300.12,295.67,289.67,286.91,291.06,288.93,289.97,294.45,291.32,292.61,293.41,291.76,299.13,283.02,299.28,332.84,303.20,299.41,299.60,298.09,296.04,294.56,308.39,290.31,281.49,284.04,285.15,282.16,282.99,287.68,272.83,234.60,204.67,212.41,208.44
2019-06-06 22:13:11.112000,L8,,,,285.65,275.61,276.17,269.19,206.69,173.57,,,,,,259.49,262.26,255.29,259.77,265.57,267.20,268.93,268.45,271.66,270.48,273.30,267.71,267.54,256.54,237.81,249.04,263.55,266.28,269.21,270.03,268.75,242.50,,,,
2019-06-29 22:19:29.514000,L8,,,,280.92,276.57,274.21,269.99,204.43,,,,,,,254.30,259.28,256.51,264.86,267.17,270.46,269.82,271.63,274.19,278.02,276.08,274.73,271.19,267.55,269.86,263.76,266.28,268.29,269.22,271.04,266.41,253.77,207.53,185.99,188.41,191.93
2019-07-24 22:13:24.827000,L8,,,,282.98,277.72,276.27,269.97,213.22,,,,,,,259.25,258.62,258.89,264.23,270.35,270.86,272.40,271.70,276.83,277.61,277.81,276.27,273.38,270.03,271.16,266.61,268.16,269.93,269.76,270.80,266.68,254.64,210.13,187.91,191.26,192.80
2019-07-31 22:19:38.682000,L8,,,,279.90,277.96,275.81,271.48,252.05,257.60,262.48,,,,,257.79,259.13,259.53,271.29,272.91,277.01,274.05,277.60,275.95,276.91,280.35,276.61,273.86,270.27,273.61,270.25,273.03,270.72,270.61,273.33,268.22,254.76,208.97,190.18,192.44,193.16
2019-09-17 22:19:53.101000,L8,294.92,304.42,308.33,303.06,295.52,295.29,294.51,288.91,286.22,287.44,285.00,284.18,282.87,279.46,279.84,278.00,281.83,282.47,288.84,289.94,290.96,295.29,295.89,294.72,293.28,296.39,291.86,289.60,286.93,283.27,284.55,284.83,284.29,284.45,282.12,273.07,239.80,212.62,216.24,244.01
2019-10-19 22:19:59.334000,L8,297.29,305.29,309.03,300.85,294.21,288.74,287.09,285.02,285.06,288.32,285.93,281.64,277.99,277.31,281.64,281.39,283.21,284.83,289.08,291.00,289.46,290.67,292.54,296.68,296.82,294.51,291.92,289.26,285.60,285.29,284.18,285.07,284.63,287.44,291.42,283.20,247.25,225.63,215.51,259.04
2019-10-28 22:13:48.433000,L8,265.78,223.54,286.72,283.44,269.78,267.19,254.93,251.36,242.47,266.41,262.89,261.52,257.87,257.29,,,,,,,,,,232.83,232.06,266.67,270.19,269.49,270.27,265.47,260.45,260.82,266.72,256.22,247.95,233.52,184.91,,,
2019-11-29 22:13:43.981000,L8,293.52,352.52,383.11,462.32,356.33,360.66,483.45,471.55,369.14,360.66,323.24,307.92,330.71,289.74,309.55,436.28,342.13,440.85,420.09,407.61,501.10,421.61,414.71,388.89,419.39,478.22,417.33,447.96,386.49,329.72,313.04,510.14,462.63,401.54,416.82,408.32,341.43,330.39,285.08,270.83
2019-12-22 22:19:51.609000,L8,290.77,304.30,315.02,315.72,307.06,501.07,507.83,514.08,486.18,288.70,289.03,286.99,288.68,319.91,470.88,482.19,508.80,494.39,507.88,513.98,524.92,528.88,506.93,516.51,537.40,512.92,401.51,383.28,419.91,530.74,525.26,523.16,533.73,309.58,290.88,279.33,270.06,257.06,240.96,229.73
2019-12-31 22:13:38.020000,L8,,,,,259.57,255.14,249.55,256.59,238.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-16 22:13:34.872000,L8,,,,,,,,,,,,,,234.35,254.27,243.37,239.09,203.01,173.03,,,,,275.32,274.32,276.26,271.18,270.19,265.91,264.27,234.77,238.48,,,,,,,,
2020-01-23 22:19:43.708000,L8,386.76,331.93,406.86,393.46,340.61,336.71,388.70,315.55,323.69,302.22,309.77,317.81,321.70,316.74,352.99,318.91,311.35,319.18,331.70,333.15,342.76,353.64,365.23,348.91,366.85,368.45,366.12,367.23,388.28,384.25,399.66,322.11,315.67,316.28,317.00,331.36,319.79,281.48,271.04,275.95
2020-02-08 22:19:38.701000,L8,289.78,310.08,326.55,333.94,348.36,338.59,330.99,315.88,345.78,304.75,293.05,298.40,312.53,340.05,317.62,325.14,310.24,325.57,333.44,336.07,316.60,319.98,336.15,346.25,355.40,352.24,374.35,351.50,362.68,360.10,370.06,352.58,366.91,365.01,377.66,386.59,302.04,271.53,254.50,267.88
2020-03-04 22:13:20.890000,L8,285.68,299.23,304.44,302.19,298.61,294.53,288.17,286.79,284.55,283.73,280.90,280.51,277.93,275.46,276.47,275.59,278.94,282.75,290.27,288.10,290.47,294.74,298.14,296.22,293.43,294.76,292.68,287.94,288.63,285.73,284.19,281.77,282.30,282.30,283.67,270.55,237.83,222.26,229.38,227.97
2020-03-27 22:19:19.905000,L8,284.05,299.16,304.22,302.18,300.62,293.40,289.51,284.27,282.08,283.23,280.99,279.34,276.19,274.44,278.40,277.25,280.54,281.36,289.03,288.68,291.14,291.06,292.51,291.98,293.18,293.46,286.53,285.95,278.95,277.46,285.87,285.54,281.38,282.50,280.97,269.52,235.18,203.82,221.04,219.38
2020-04-12 22:19:12.473000,L8,293.05,304.57,313.42,310.44,303.08,298.20,296.51,291.03,287.75,288.22,291.70,293.06,284.21,282.08,285.52,288.58,290.16,296.73,305.62,308.58,320.83,322.18,314.75,311.04,300.75,295.50,294.98,296.56,295.33,284.14,293.06,290.84,297.54,288.92,285.41,274.59,252.74,240.67,247.92,231.17
2020-04-28 22:19:04.733000,L8,,,,277.65,274.50,272.81,267.56,254.70,243.17,,,,,,252.07,250.84,257.43,261.52,270.27,269.95,270.62,271.79,273.39,277.10,273.77,274.06,268.33,267.99,259.90,254.30,257.86,258.37,250.23,255.77,265.52,252.50,205.49,170.09,,
2020-05-30 22:19:04.718000,L8,,,,285.77,279.04,277.62,272.32,250.13,,,,,,,257.37,256.09,259.90,265.66,270.77,273.72,275.08,274.38,276.75,281.77,279.91,278.77,273.68,270.89,265.48,262.76,265.53,268.60,265.04,267.52,266.55,257.05,213.94,187.79,188.24,194.29
2020-06-08 22:12:59.859000,L8,,,,285.71,281.95,277.65,275.08,237.80,,,,,,,254.46,257.18,257.70,265.81,270.43,274.62,271.92,273.92,273.57,228.12,243.73,220.92,225.77,264.77,269.52,265.81,267.11,269.31,268.87,269.73,270.67,257.63,213.59,189.08,189.00,193.00
2020-07-01 22:19:22.742000,L8,,,,281.36,279.12,277.17,273.54,253.47,,,,,,,249.25,255.27,258.61,264.31,267.81,272.76,260.12,,,274.83,274.82,274.51,270.84,269.58,270.64,264.70,267.76,268.15,269.71,270.27,267.38,258.04,217.19,190.17,193.06,186.78
2020-07-17 22:19:28.765000,L8,,,,284.57,278.49,276.31,271.81,258.58,171.73,,,,,,252.44,253.98,258.36,263.74,265.32,,,,,277.39,275.76,275.86,273.13,269.43,269.66,263.68,267.48,268.66,269.66,268.58,266.47,256.29,214.06,188.97,192.62,189.04
2020-07-26 22:13:20.488000,L8,,,,285.15,276.96,276.65,271.24,253.75,247.99,261.12,,,,,252.84,251.31,250.04,215.91,180.05,,,,,276.18,278.09,277.21,275.43,270.25,270.21,265.22,266.75,268.73,269.46,269.76,266.68,257.29,213.07,189.70,192.03,190.06
2020-08-11 22:13:23.493000,L8,287.51,299.69,308.17,307.98,298.52,300.13,293.68,286.84,285.68,285.45,282.75,282.68,280.35,276.66,281.77,282.20,285.64,282.99,277.95,283.25,282.03,284.26,290.94,299.86,299.75,301.20,299.38,301.18,291.86,298.95,294.41,296.67,289.86,296.67,291.24,282.28,258.88,252.14,253.25,233.75
2020-08-27 22:13:32.207000,L8,,,,228.31,258.29,262.84,257.18,210.60,247.01,252.66,,,,,,,,,,,,,,275.08,276.19,276.10,272.44,268.54,266.18,240.48,264.59,265.77,267.21,255.55,,,,,,
2020-09-19 22:19:51.801000,L8,287.99,300.73,307.65,303.53,298.74,291.82,290.63,285.55,284.26,284.24,281.59,280.64,277.65,276.87,279.45,277.37,282.89,281.32,278.60,280.97,278.23,283.03,289.20,307.14,304.32,307.83,312.97,313.48,330.87,342.74,349.18,298.97,289.38,291.23,292.97,279.99,242.76,225.62,254.18,248.90
2020-10-14 22:13:44.927000,L8,288.53,299.10,306.52,304.38,295.60,310.11,291.79,284.45,283.99,280.34,279.06,280.63,278.96,296.72,300.98,311.50,303.38,273.77,291.84,296.30,304.85,315.51,321.00,311.56,309.76,317.00,328.68,331.24,324.95,320.36,316.30,318.11,327.91,328.32,311.60,298.58,308.15,238.22,230.22,225.45
2020-10-21 22:19:55.676000,L8,290.72,301.32,308.13,305.02,301.25,294.70,288.12,281.80,282.27,280.06,279.38,278.14,275.28,275.05,277.77,279.07,280.64,277.92,283.84,286.14,515.61,512.11,516.10,509.80,515.64,518.45,295.99,288.31,286.15,284.41,282.26,286.86,288.88,292.90,289.48,279.06,238.91,224.44,225.35,218.41
2020-12-24 22:19:54.582000,L8,282.04,296.49,305.79,299.54,292.56,283.47,284.99,280.95,278.25,277.97,274.62,275.15,271.33,273.66,272.90,272.67,274.22,277.67,281.27,284.64,285.74,285.65,287.29,289.72,289.69,288.49,289.77,284.57,283.70,282.13,285.75,285.74,283.04,288.37,283.82,274.39,233.04,232.42,230.43,212.59
2021-01-25 22:19:43.984000,L8,284.23,295.94,303.26,298.01,290.26,284.67,283.31,280.65,278.48,276.94,273.96,273.01,269.97,272.59,273.67,272.80,273.87,277.56,282.56,281.85,500.47,509.08,496.95,495.28,288.76,288.80,284.46,279.61,271.75,270.19,278.93,278.99,280.62,278.48,277.24,266.17,247.53,247.01,243.80,212.79
2021-02-03 22:13:32.068000,L8,286.73,299.37,305.78,301.49,294.52,286.34,289.26,284.94,279.95,282.35,278.74,277.97,272.85,276.82,276.62,277.06,278.56,281.85,285.93,286.44,286.82,286.56,289.64,290.93,290.22,291.17,286.00,284.76,277.51,277.51,283.45,284.39,287.41,286.41,286.58,270.41,250.80,249.98,250.89,216.44
2021-02-19 22:13:27.767000,L8,288.16,300.28,306.51,302.25,294.45,291.47,296.67,282.11,282.90,280.59,279.05,277.92,276.53,279.38,277.27,275.64,279.12,280.73,286.12,286.62,287.44,287.79,292.33,291.93,292.96,292.49,288.62,285.61,279.67,279.98,282.56,284.28,283.32,287.28,282.57,270.73,245.23,246.41,236.76,210.91
2021-03-23 22:13:13.154000,L8,289.11,297.43,309.85,304.57,301.31,295.50,289.70,285.71,284.37,284.34,279.59,280.31,275.65,275.79,282.90,279.92,280.30,283.87,288.34,289.00,287.59,291.02,291.74,296.22,296.19,295.77,293.15,291.76,288.10,289.55,286.47,285.81,285.62,287.47,285.99,276.58,265.92,259.63,268.90,219.59
2021-05-17 22:19:12.497000,L8,290.19,306.32,312.28,312.35,302.06,298.91,292.87,289.28,286.65,283.91,281.68,281.16,278.44,278.63,283.66,282.30,285.43,286.60,288.92,292.76,293.17,295.02,295.69,300.07,298.03,296.99,294.21,295.59,294.44,291.77,294.27,292.49,294.59,293.64,291.17,285.23,274.10,270.92,274.99,221.63
2021-05-26 22:13:06.904000,L8,,,,286.27,276.86,272.35,271.42,257.26,257.14,257.03,,,,,258.01,260.49,259.52,262.99,268.72,268.73,267.99,269.11,272.72,275.07,274.48,276.17,273.21,271.82,270.56,266.88,267.92,271.09,270.57,272.25,264.24,259.06,221.61,196.39,198.78,195.95
2021-06-02 22:19:21.079000,L8,,,,285.25,275.07,270.09,268.89,197.44,,,,,,,251.22,257.85,254.40,263.23,263.55,267.39,266.01,267.73,270.14,273.20,274.22,272.85,267.82,267.05,269.50,262.45,266.39,268.32,,,,,,,,
2021-08-14 22:13:33.494000,L8,242.41,271.86,274.13,284.40,273.48,271.54,265.69,257.11,258.00,260.35,213.00,246.44,252.80,242.66,258.98,259.50,257.61,262.26,264.86,257.81,249.63,254.56,261.11,265.58,269.28,262.60,267.31,177.73,,,271.02,272.78,272.66,273.01,269.28,256.33,208.54,186.87,194.40,187.79
2021-08-30 22:13:38.062000,L8,290.72,303.32,313.61,309.64,297.64,295.85,292.44,284.84,284.58,280.20,278.48,280.12,278.42,276.10,279.26,281.47,287.15,288.95,290.87,291.51,289.84,291.10,293.53,293.49,295.33,293.81,293.79,290.10,288.75,291.73,287.23,288.36,290.43,293.06,287.68,282.57,262.98,262.29,260.71,295.79
2021-11-02 22:13:50.004000,L8,425.85,402.12,407.58,431.28,,,,443.98,473.36,331.31,327.83,328.11,404.53,383.91,358.29,365.33,337.75,347.93,359.76,348.77,377.89,370.15,370.44,373.59,376.24,418.68,379.83,391.28,377.28,393.99,371.20,428.32,383.64,375.74,400.99,423.10,502.70,441.88,,
2021-11-06 22:14:23.901000,L9,308.39,327.64,333.97,337.10,338.84,334.53,332.10,327.06,314.42,309.25,305.46,298.51,299.54,294.09,298.92,298.05,306.35,309.13,320.71,324.16,320.23,315.38,312.97,321.39,317.00,316.55,314.94,322.63,342.95,313.10,316.22,324.94,320.32,305.34,309.81,313.97,330.10,338.72,337.27,328.35
2021-11-18 22:13:44.611000,L8,280.26,295.81,303.97,299.72,292.28,285.74,283.17,276.81,276.61,275.79,270.87,271.83,270.80,271.48,275.66,276.30,278.75,280.33,288.76,282.65,283.77,282.56,283.15,281.56,283.22,283.63,283.27,284.40,280.69,279.69,281.48,281.35,280.52,280.47,279.97,270.19,251.42,246.75,241.68,212.53
2021-12-20 22:13:44.065000,L8,281.61,298.00,310.00,309.36,300.42,299.79,318.72,286.63,283.22,279.22,276.79,276.63,273.11,273.48,275.13,278.09,282.90,292.75,292.59,289.83,291.71,303.07,316.49,320.61,330.48,333.76,326.86,325.53,289.31,287.42,287.23,372.67,316.82,304.12,290.42,282.47,277.48,372.36,383.79,419.03
2022-01-04 22:19:51.928000,L9,,,,259.45,263.76,256.16,253.71,215.70,237.34,,,,,,246.09,247.83,242.70,232.87,250.97,252.07,249.23,252.11,250.85,228.27,229.75,248.03,246.12,257.65,256.48,254.63,258.23,260.46,260.18,258.99,257.04,236.09,190.50,184.89,187.60,
2022-01-12 22:19:49.339000,L8,285.49,296.44,305.19,302.72,299.75,290.28,290.31,283.33,282.65,281.86,276.63,283.53,278.09,284.38,284.36,329.30,288.30,282.01,288.58,285.82,284.87,285.00,288.39,288.11,285.91,286.97,286.08,282.73,282.84,284.88,284.22,282.85,283.18,284.90,281.68,272.63,261.03,258.07,252.47,257.95
2022-01-20 22:19:51.389000,L9,285.12,298.58,308.36,306.26,296.82,292.20,288.04,284.18,283.70,279.00,275.80,275.21,274.29,272.91,275.84,275.95,277.26,277.35,282.03,281.81,282.86,281.89,281.75,283.25,285.66,284.88,285.13,285.64,285.47,284.73,285.10,283.52,280.80,281.47,281.05,265.88,255.98,253.53,246.93,222.31
2022-01-21 22:13:35.739000,L8,286.29,297.94,309.70,309.90,298.15,292.50,289.44,283.00,280.06,278.88,276.29,275.59,274.12,273.33,274.93,275.42,277.64,279.72,286.94,285.13,284.97,285.07,286.06,287.56,288.81,289.18,285.87,285.06,282.47,281.09,283.41,284.23,283.53,282.50,281.67,270.33,261.88,258.26,255.97,260.93
2022-01-28 22:19:43.811000,L8,283.20,295.68,305.56,303.44,294.49,288.12,286.16,282.74,281.27,277.28,275.74,275.13,273.34,272.15,274.64,275.72,277.19,279.32,283.07,283.43,283.45,284.03,283.78,286.26,287.51,287.31,284.97,285.00,281.37,280.33,282.99,289.14,285.22,283.56,283.27,271.25,261.43,256.50,252.01,258.38
2022-02-13 22:19:40.610000,L8,275.08,296.72,307.18,301.64,288.43,284.59,284.97,281.32,277.01,275.23,271.70,272.76,272.01,272.22,275.95,275.09,280.55,280.27,282.56,282.86,285.13,287.98,307.04,285.28,286.40,288.92,285.89,288.61,282.82,279.54,284.58,282.63,282.05,286.60,277.43,263.50,251.60,247.97,239.52,214.42
2022-02-14 22:13:36.888000,L9,,,449.77,432.68,423.35,393.69,380.61,333.40,331.98,341.76,329.03,333.39,350.94,337.65,339.16,355.55,374.43,366.24,371.97,374.65,368.13,324.61,379.36,368.69,340.71,352.52,332.37,328.56,320.41,318.37,318.70,361.38,319.13,329.02,331.68,353.52,339.42,334.25,349.79,331.55
2022-03-01 22:19:36.627000,L8,286.36,307.03,336.27,385.07,422.62,340.89,326.60,326.36,314.82,322.53,305.77,301.75,310.92,360.54,316.17,325.82,306.26,301.19,309.77,324.02,332.86,311.70,318.40,308.15,322.67,321.23,306.96,307.93,305.51,325.54,314.90,320.46,311.28,308.70,305.66,334.81,328.43,320.92,334.40,321.13
2022-03-02 22:13:25.844000,L9,,,,265.96,273.66,268.44,263.81,240.42,,,,,,,233.32,236.04,244.85,251.92,259.34,256.21,257.87,256.77,259.75,260.01,263.85,263.45,263.60,258.35,258.83,247.81,254.74,254.09,,,,,,,,
2022-03-09 22:19:37.376000,L9,280.35,295.69,306.38,309.93,304.52,294.03,288.04,283.42,281.72,280.04,502.18,502.12,507.12,507.89,275.47,276.28,279.34,283.37,285.88,286.77,286.01,286.24,285.79,283.85,286.53,286.68,284.45,284.86,281.58,280.30,283.75,285.68,284.38,285.39,284.65,278.34,276.23,282.97,256.95,216.77
2022-03-17 22:19:29.825000,L8,270.17,299.68,308.33,331.68,298.00,282.52,318.23,320.29,283.65,297.15,289.06,278.24,280.99,278.31,285.32,285.99,290.84,288.89,299.69,296.14,309.98,309.63,305.67,293.40,292.05,296.34,292.71,298.56,292.23,285.73,296.02,296.94,300.06,290.55,295.07,274.52,261.83,256.83,249.27,219.51
2022-03-25 22:19:32.579000,L9,281.57,298.30,305.97,309.77,303.32,293.74,290.04,283.75,283.30,280.92,492.69,505.08,511.53,511.05,277.46,277.57,279.01,281.29,284.31,283.88,285.01,284.49,286.27,289.59,290.79,290.60,288.95,287.74,286.09,285.28,286.34,286.56,283.70,286.75,282.28,276.82,264.57,260.66,257.02,220.07
2022-03-26 22:13:11.665000,L8,282.53,295.43,304.38,310.77,304.87,294.12,289.26,283.55,284.35,283.78,280.25,278.80,276.26,274.23,278.31,278.23,280.60,538.44,545.95,520.71,285.21,285.14,515.29,530.27,541.76,291.62,291.31,289.77,287.59,287.27,288.63,286.44,285.24,286.93,285.73,280.02,267.54,265.10,261.77,269.40
2022-04-02 22:19:19.614000,L8,280.68,296.14,306.13,309.84,306.89,300.42,291.38,281.80,279.72,278.34,274.51,274.59,276.33,274.35,278.05,274.82,279.49,281.90,292.67,290.84,289.73,292.33,288.23,290.87,291.86,292.90,289.50,286.41,282.86,281.89,283.64,284.44,282.29,283.05,282.46,279.00,269.47,265.20,259.67,219.67
2022-04-03 22:13:21.180000,L9,281.58,295.80,306.59,313.44,321.38,309.39,299.39,286.74,285.82,285.19,283.86,281.27,277.92,276.98,280.29,280.77,283.61,285.98,291.12,289.60,289.99,287.79,290.63,292.56,295.40,294.14,292.28,291.82,288.13,288.43,288.07,288.04,286.77,288.92,287.98,283.46,287.57,289.18,267.21,275.94
2022-05-05 22:13:06.945000,L9,,,,284.23,275.67,270.80,269.16,257.29,256.95,257.92,246.55,,,,252.35,258.25,250.88,258.61,259.41,260.24,266.23,267.37,266.79,272.12,273.16,274.73,269.00,268.56,261.09,256.04,263.99,265.01,269.10,263.90,225.03,238.06,196.31,193.36,195.32,192.78
