dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
2016-07-06 22:19:29+00:00,298.51,316.53333333333336,317.6833333333334,297.89000000000004,294.84000000000003,289.2133333333333,294.682,307.52666666666664,313.5366666666667,284.56666666666666,311.14,299.95,287.26599999999996,284.234,289.385,296.07,297.93333333333334,291.23,293.464,292.996,288.322,289.332,289.332,288.008,280.172,284.608,284.588,281.026,286.35999999999996,288.6966666666667,295.88,292.40833333333336,282.506,283.304,286.68,289.86833333333334,287.81666666666666,260.18199999999996,319.21666666666664,289.1333333333333
2016-08-07 22:19:37+00:00,296.255,311.71500000000003,314.4000000000001,290.04,286.6825,285.585,289.738,296.62000000000006,296.12000000000006,286.82750000000004,297.30999999999995,297.05499999999995,279.3075,275.0175,281.866,289.93600000000004,291.55,291.23,293.464,292.996,288.322,289.332,289.332,288.008,280.172,284.608,284.588,281.026,278.042,276.838,284.024,284.77,282.506,283.304,286.68,275.574,287.81666666666666,260.18199999999996,309.06,289.1333333333333
2016-08-16 22:13:29+00:00,296.46,293.305,315.89,286.278,280.0325,281.94166666666666,285.666,297.18000000000006,286.81666666666666,281.1925,280.16499999999996,282.7,273.115,267.1625,276.506,286.646,288.36,287.952,290.16999999999996,289.97,285.008,286.338,286.28000000000003,284.75,275.994,280.78200000000004,280.89400000000006,275.698,273.818,272.01599999999996,278.056,278.102,280.185,279.47,283.1825,267.38199999999995,277.5566666666667,254.888,316.67,273.50333333333333
2016-09-08 22:19:48+00:00,296.46,293.305,315.89,284.56333333333333,279.9,281.87428571428575,284.47499999999997,297.18000000000006,280.4125,278.302,270.53333333333336,282.7,270.498,266.068,275.315,283.34,283.18,281.89666666666665,290.16999999999996,289.97,285.008,282.28,283.075,283.63666666666666,275.8833333333334,280.04833333333335,279.6566666666667,274.7383333333333,273.818,272.01599999999996,276.87166666666667,276.74833333333333,275.504,275.784,279.238,264.99833333333333,277.5566666666667,253.26833333333332,316.67,264.67
2016-12-29 22:19:49+00:00,309.35,305.20000000000005,329.2,293.4575,285.29,290.836,287.82800000000003,301.11,281.3575,278.856,271.6166666666666,283.52,276.28249999999997,275.2875,283.49,288.995,274.7366666666666,283.6775,297.45666666666665,297.33666666666664,295.44,288.5825,291.5725,277.26,281.4375,289.9125,287.1775,285.03999999999996,291.6266666666666,295.8333333333333,282.6675,282.89,283.76666666666665,280.5766666666667,283.0,273.2075,280.3333333333333,272.9575,334.44,253.14000000000001
2017-01-23 22:13:31+00:00,301.125,307.31666666666666,321.91499999999996,302.9475,295.275,294.21400000000006,291.194,297.90333333333336,282.834,283.538,276.2025,285.87666666666667,283.9675,284.74,289.245,292.81,279.5233333333333,287.47749999999996,302.85666666666674,303.0,302.4266666666667,293.55,295.9075,287.6066666666666,296.775,299.3,292.815,290.84499999999997,300.07666666666665,304.49333333333334,288.48,286.975,287.53,285.46,287.86,277.8075,288.28,279.5375,315.885,264.4633333333333
2017-02-15 22:19:31+00:00,301.2266666666667,319.8933333333334,318.70666666666665,308.14,303.3025,298.045,294.2975,296.92,284.8925,285.02250000000004,283.15,294.22333333333336,289.275,291.1225,294.95500000000004,297.3375,284.7833333333333,291.2675,307.67,307.82,307.5566666666667,297.375,300.2425,293.1166666666667,302.5825,304.77750000000003,297.2025,295.09749999999997,304.9533333333333,309.62333333333333,294.715,293.145,288.0225,286.685,288.6125,284.34499999999997,298.1066666666666,287.2475,309.84999999999997,275.9866666666666
2017-03-28 22:13:00+00:00,304.65250000000003,322.275,321.825,321.4625,311.28000000000003,303.57,299.5566666666667,296.92,292.79,291.11666666666673,299.0475,299.52750000000003,304.9525,305.1375,310.2375,312.9375,308.95666666666665,311.84250000000003,315.49,315.08000000000004,307.5566666666667,309.17,318.64750000000004,300.64,317.71500000000003,314.2433333333334,305.1133333333333,303.4833333333333,304.9533333333333,309.62333333333333,302.63666666666666,300.8666666666666,303.5725,304.805,304.54,300.4375,304.47499999999997,305.075,313.09749999999997,306.01
2017-04-20 22:18:59+00:00,303.628,319.73,319.994,318.87199999999996,309.6,304.4475,299.8025,296.6425,292.4575,290.7625,297.304,297.65999999999997,302.082,302.62399999999997,307.276,310.498,306.86,309.468,312.95799999999997,312.788,306.01,307.7175,315.342,301.0,314.19,310.2825,302.905,300.8325,301.28499999999997,304.5125,300.665,298.53499999999997,301.46,302.736,302.524,297.394,301.43199999999996,302.162,310.442,303.305
2017-06-07 22:19:15+00:00,303.628,319.73,319.994,313.2033333333333,298.46799999999996,293.914,285.966,296.6425,292.4575,290.7625,297.304,297.65999999999997,302.082,294.6383333333333,301.475,305.215,302.31,305.22333333333336,308.56333333333333,308.29333333333335,301.61600000000004,302.98400000000004,310.4116666666667,292.9125,306.76666666666665,300.684,295.904,293.366,295.952,299.01800000000003,293.90999999999997,292.48999999999995,297.0783333333333,298.12833333333333,297.9483333333333,291.72499999999997,297.03833333333336,297.77,305.6766666666667,298.01
2017-06-16 22:13:07+00:00,303.628,319.73,319.994,309.53428571428566,293.825,290.635,283.2766666666667,296.6425,292.4575,290.7625,297.304,297.65999999999997,296.53,290.0757142857143,297.7557142857143,301.3414285714286,299.37666666666667,302.0914285714286,305.3314285714286,305.1914285714286,298.63166666666666,299.72333333333336,306.5728571428572,289.714,302.38,296.05333333333334,292.44666666666666,289.455,292.5933333333333,295.14166666666665,290.1066666666666,289.195,293.47285714285715,294.8357142857143,294.6914285714286,287.4585714285714,288.15,293.8771428571428,301.32571428571424,292.52
2017-07-02 22:13:11+00:00,302.1975,315.40000000000003,317.6925,302.3071428571428,286.7166666666667,284.46999999999997,277.49833333333333,293.57666666666665,282.15,283.7725,296.1725,289.28599999999994,288.97666666666663,282.24142857142857,290.46857142857147,295.0628571428571,297.0657142857143,297.63714285714286,300.32571428571424,300.29714285714283,291.8066666666667,292.55,299.5028571428571,288.58666666666664,295.8085714285714,286.12833333333333,284.305,280.1766666666667,284.665,284.8933333333333,283.81666666666666,282.63666666666666,287.8128571428571,290.67571428571426,290.4371428571429,279.8342857142857,281.3885714285714,287.85857142857145,293.35571428571427,289.5928571428571
2017-08-03 22:13:23+00:00,301.8075,313.855,317.7225,301.85857142857145,286.6166666666666,285.54,277.585,293.27333333333337,282.265,284.0175,296.135,289.218,288.27833333333336,281.36285714285714,289.79,295.43857142857144,297.2857142857143,297.7442857142857,300.2185714285714,300.6542857142857,290.815,292.7583333333333,299.56428571428575,288.27833333333336,294.6557142857143,285.34499999999997,285.06333333333333,280.89833333333337,284.6683333333333,283.9683333333333,282.89666666666665,282.01500000000004,288.16857142857145,291.4742857142857,291.2028571428571,280.5414285714286,281.7657142857143,288.21714285714285,293.70285714285717,289.20142857142855
2017-11-30 22:19:44+00:00,291.34,305.37,314.75,292.24500000000006,277.12249999999995,276.8325,267.78,290.58,274.77,279.30499999999995,289.81,275.4000000000001,275.6333333333333,267.2825,277.16,284.345,297.204,297.202,289.765,290.79249999999996,286.87749999999994,298.01599999999996,296.506,282.5875,282.3625,278.4625,279.9075,276.1175,282.1775,281.185,277.3275,277.1025,278.9225,280.495,281.48,269.0075,266.8725,279.09250000000003,291.162,276.4675
2018-02-02 22:19:27+00:00,292.24,304.66,310.75,301.91,287.49,282.77,281.45,303.75,287.1,285.92,287.01,286.26,289.1,287.08,284.33,278.45,306.865,306.625,289.2,290.02,293.09,334.73,311.11,295.52,291.76,287.94,287.05,285.76,279.53,276.94,281.64,282.22,281.44,279.61,273.96,249.04,223.23,230.46,267.03,213.81
2018-02-11 22:13:14+00:00,292.24,304.66,310.75,301.91,287.49,282.77,281.45,303.75,287.1,285.92,287.01,286.26,289.1,287.08,284.33,278.45,306.865,306.625,289.2,290.02,293.09,340.20000000000005,311.11,295.52,291.76,287.94,287.05,285.76,279.53,276.94,281.64,282.22,281.44,279.61,273.96,249.04,223.23,230.46,267.03,213.81
2018-02-18 22:19:22+00:00,292.24,304.66,310.75,283.57500000000005,279.635,270.92499999999995,269.46000000000004,278.825,267.225,269.83500000000004,287.01,286.26,289.1,287.08,269.43,263.075,289.5733333333333,288.94,275.595,274.56,281.17499999999995,316.6066666666667,296.72333333333336,295.52,291.76,287.94,287.05,285.76,279.53,276.94,281.64,282.22,281.44,279.61,273.96,249.04,223.23,230.46,267.03,213.81
2018-04-07 22:18:58+00:00,293.28,306.555,310.19,290.59,287.12333333333333,278.5466666666667,276.84,281.5266666666667,273.63666666666666,275.46,286.93,286.705,286.69500000000005,286.515,275.68,270.58666666666664,288.5525,288.345,280.9066666666667,280.52,285.89666666666665,311.7325,297.6175,297.225,296.58500000000004,287.94,291.11,287.945,282.65,281.655,280.28999999999996,282.22,284.52,284.595,281.595,262.985,238.0,222.01,250.11666666666665,217.17000000000002
2018-05-02 22:12:33+00:00,293.20666666666665,305.3933333333334,309.43666666666667,294.14,289.955,282.4,280.4125,282.9325,276.77,278.045,286.56666666666666,286.17,285.67,285.3,277.8425,274.6675,288.034,287.664,283.0,283.245,287.52,308.146,297.206,297.9166666666667,296.93,292.855,292.43666666666667,290.49,285.63666666666666,283.0133333333333,280.02666666666664,282.905,285.71,285.72,282.93,266.18666666666667,239.0,220.53333333333333,241.815,217.38666666666666
2018-06-26 22:18:36+00:00,293.20666666666665,305.3933333333334,309.43666666666667,290.758,287.306,281.13599999999997,278.428,276.366,276.77,278.045,286.56666666666666,286.17,285.67,285.3,273.56399999999996,271.61800000000005,273.38800000000003,275.875,280.92999999999995,280.1,285.174,296.16400000000004,287.81,292.84000000000003,291.99,287.9533333333333,287.7625,284.6525,281.85,278.755,275.73,277.59999999999997,281.8725,281.3275,282.93,262.41499999999996,231.815,211.5625,207.70250000000001,210.32
2018-07-28 22:18:51+00:00,292.59749999999997,305.28499999999997,309.2975,293.5566666666667,288.55833333333334,283.3983333333333,280.62,278.1466666666667,278.474,279.96,287.255,286.985,285.88,285.39,276.75166666666667,275.31166666666667,275.9766666666667,278.98400000000004,283.05,283.3833333333333,287.115,296.5083333333334,290.2766666666667,294.71,294.898,293.69,289.682,288.51,285.65,283.286,281.414,283.865,285.424,283.48,284.8025,269.052,232.86399999999998,211.2,209.06800000000004,211.044
2018-08-22 22:12:54+00:00,292.57,305.23499999999996,309.115,299.736,294.222,297.07800000000003,286.906,279.58,285.84499999999997,286.92999999999995,287.1675,287.2625,284.8066666666667,284.82666666666665,280.4125,281.42999999999995,280.305,287.64000000000004,286.7775,288.32,290.08500000000004,290.99,294.6225,294.32,294.856,295.025,290.712,288.9,287.04200000000003,284.466,282.012,284.4475,286.352,284.224,286.555,273.462,237.48199999999997,208.86399999999998,210.13600000000002,211.72200000000004
2018-08-29 22:19:08+00:00,293.384,306.162,309.396,300.62333333333333,295.0183333333333,296.5266666666667,287.38666666666666,280.58666666666664,285.616,286.806,286.94,286.808,284.2175,283.68,280.64,281.4,281.392,286.7825,287.65999999999997,288.78666666666663,290.786,291.63399999999996,295.408,294.635,294.8066666666667,294.858,290.855,289.26,287.21,285.01,282.88333333333327,285.278,286.77,285.25666666666666,286.384,273.545,237.15666666666667,209.4283333333333,210.83333333333334,212.32500000000002
2018-09-07 22:13:00+00:00,292.4633333333333,305.065,308.67333333333335,300.65999999999997,294.73999999999995,295.80285714285714,287.4157142857143,281.2371428571428,285.35166666666663,286.63666666666666,287.40166666666664,287.615,287.598,288.732,286.625,280.82666666666665,282.7966666666667,288.77000000000004,292.43333333333334,289.4185714285714,296.00166666666667,291.63399999999996,295.408,296.9485714285714,296.4542857142857,294.34999999999997,290.54285714285714,290.8142857142857,293.0028571428571,285.01,282.88333333333327,285.278,291.97714285714284,289.7042857142857,286.615,273.545,239.27285714285713,213.92142857142858,215.3014285714286,216.80285714285716
2018-09-14 22:19:12+00:00,293.2042857142857,305.4057142857142,308.8128571428571,301.235,294.885,295.74625000000003,288.01,281.78749999999997,285.5514285714286,286.78714285714284,287.44714285714286,287.2257142857143,286.82,287.57166666666666,285.99142857142857,281.11,282.96999999999997,288.08166666666665,292.22714285714284,289.66875,295.5242857142857,292.125,295.34,297.2075,296.85625,295.13571428571424,291.05125,290.7525,292.46125,285.65,283.6842857142857,285.76,291.89375,290.06874999999997,287.36,274.43,239.54749999999999,214.025,216.65375,221.90125
2018-11-10 22:13:20+00:00,292.9866666666666,305.795,308.91833333333335,300.6828571428572,294.07,296.42428571428576,287.59142857142854,281.08714285714285,285.46666666666664,287.1166666666666,287.7383333333333,287.3833333333333,287.01,288.038,286.05,280.385,282.6616666666667,289.184,292.99,289.6671428571429,295.9266666666667,291.64,294.712,296.67,295.98857142857145,294.88571428571424,290.37857142857143,290.1485714285714,293.17857142857144,285.1816666666667,286.12666666666667,286.3766666666667,292.72142857142853,290.12857142857143,287.125,273.31,237.52428571428572,215.05999999999997,218.82571428571427,222.5142857142857
2019-01-04 22:19:27+00:00,292.9866666666666,305.795,314.11857142857144,304.5916666666667,302.78142857142853,299.81500000000005,290.44166666666666,286.25166666666667,285.46666666666664,292.8728571428572,287.7383333333333,287.3833333333333,287.01,288.038,291.97,284.578,287.024,289.184,297.05800000000005,293.35833333333335,299.954,295.845,298.385,299.84666666666664,299.125,297.675,293.1516666666667,293.98333333333335,301.69,289.02200000000005,290.784,290.254,296.4483333333333,293.7916666666667,287.125,277.752,242.06833333333336,220.12833333333333,224.65,228.08
2019-02-14 22:13:09+00:00,292.65833333333336,304.99499999999995,314.20285714285717,303.99333333333334,303.4271428571428,300.18833333333333,290.3966666666667,286.14833333333337,285.22666666666663,292.49142857142857,287.145,286.685,285.798,287.406,289.896,282.16,285.49399999999997,287.88,295.88800000000003,291.295,298.98999999999995,294.805,296.8425,298.76666666666665,297.24666666666667,294.7916666666667,292.2683333333333,291.91,300.4871428571428,287.03000000000003,288.61199999999997,287.55,295.3066666666667,293.39166666666665,287.08666666666664,272.04,242.02666666666667,219.95833333333334,224.28499999999997,228.00666666666666
2019-03-02 22:13:05+00:00,294.046,305.704,317.9066666666667,311.58599999999996,305.19199999999995,295.1275,290.71500000000003,286.15,291.832,294.70799999999997,293.662,286.9375,292.864,289.1975,291.9825,282.38,285.43249999999995,288.7975,297.0625,291.5575,300.34,295.00333333333333,306.2625,300.705,299.3425,295.32000000000005,292.46,293.1725,305.774,288.1933333333334,290.39666666666665,288.2,299.225,296.65,296.254,271.7166666666667,242.57750000000001,222.18,228.07999999999998,233.875
2019-05-05 22:12:52+00:00,294.9066666666667,307.16333333333336,323.1825,309.0825,303.48749999999995,289.34,284.2966666666667,276.69,296.1266666666666,290.4425,285.8875,274.52000000000004,293.42333333333335,283.03999999999996,276.7633333333333,276.0366666666667,274.75,277.77333333333337,281.7266666666667,280.8333333333333,284.6433333333333,284.62,297.925,288.56333333333333,287.23,286.62000000000006,284.2733333333333,279.25666666666666,293.39,277.73333333333335,282.86,281.55,283.1033333333333,280.3433333333333,291.2825,262.0,227.05999999999997,206.03333333333333,209.58666666666667,207.96666666666667
2019-06-06 22:13:11+00:00,295.92500000000007,306.52000000000004,327.78333333333336,304.69,297.5275,282.59666666666664,276.9533333333333,250.1266666666667,300.905,291.3566666666667,285.52,268.79499999999996,299.115,282.5,268.06666666666666,268.0733333333333,264.56333333333333,268.4766666666667,272.90333333333336,272.1066666666666,276.4266666666667,275.52666666666664,291.6975,279.94666666666666,279.80333333333334,277.5733333333333,275.49666666666667,268.3833333333333,281.155,266.7133333333333,274.5133333333334,274.73333333333335,276.49333333333334,274.5466666666667,287.1225,254.50666666666666,220.56,196.87,198.505,201.57999999999998
2019-06-29 22:19:29+00:00,295.92500000000007,306.52000000000004,327.78333333333336,298.816,292.92199999999997,279.955,274.84000000000003,237.51500000000001,300.905,291.3566666666667,285.52,268.79499999999996,299.115,282.5,262.8825,265.375,261.81,267.105,270.9525,271.015,274.19,274.1375,287.826,278.9575,278.54499999999996,276.37,273.9225,267.09,278.514,265.66999999999996,272.16,272.83500000000004,274.33500000000004,273.3325,282.718,253.9525,215.33333333333334,192.72666666666666,194.63666666666666,197.9766666666667
2019-07-24 22:13:24+00:00,295.92500000000007,306.52000000000004,319.0150000000001,296.1766666666667,280.928,279.21799999999996,273.866,232.656,300.905,273.33000000000004,285.52,268.79499999999996,299.115,282.5,262.156,264.024,261.226,266.53000000000003,270.832,270.98400000000004,273.832,273.65,285.99333333333334,278.688,278.398,276.35,273.81399999999996,267.678,266.732,265.858,271.36,272.254,273.41999999999996,272.826,280.045,254.09,214.0325,191.52249999999998,193.7925,196.6825
2019-07-31 22:19:38+00:00,295.92500000000007,306.52000000000004,319.0150000000001,293.70142857142855,280.35333333333335,278.6083333333333,273.38166666666666,230.54,300.905,273.33000000000004,285.52,268.79499999999996,299.115,282.5,261.17833333333334,263.12166666666667,260.79,267.205,271.0683333333333,271.87,273.745,274.1933333333333,284.49142857142857,278.3283333333333,278.63,276.33166666666665,273.71999999999997,268.04333333333335,267.815,266.47166666666664,271.53833333333336,271.9266666666667,272.8933333333334,272.7966666666667,278.27714285714285,254.12666666666667,212.9,191.15,193.42000000000002,195.916
2019-09-17 22:19:53+00:00,294.92,304.42,308.33,285.24833333333333,279.71666666666664,278.33166666666665,273.915,230.95333333333335,286.22,274.575,268.835,268.265,282.87,279.46,260.76500000000004,262.50666666666666,260.8833333333333,266.8,271.2416666666667,272.29,273.57166666666666,274.3966666666667,275.77666666666664,278.16333333333336,278.3,276.7966666666667,273.68666666666667,267.72666666666663,266.8983333333333,265.10833333333335,270.0816666666667,271.2083333333333,271.47833333333335,271.92333333333335,269.075,255.13166666666666,213.498,191.928,194.2,202.018
2019-10-19 22:19:59+00:00,296.105,304.855,308.67999999999995,287.4771428571429,281.78714285714284,279.81857142857143,275.79714285714283,238.67714285714285,285.64,279.1566666666667,274.5333333333333,272.72333333333336,280.43,278.385,263.7471428571429,265.2042857142857,264.0728571428571,269.37571428571425,273.79,274.96285714285716,275.84142857142854,276.7214285714286,278.1714285714285,280.80857142857144,280.94571428571425,279.32714285714286,276.2914285714286,270.80285714285714,269.57,267.99142857142857,272.0957142857143,273.18857142857144,273.35714285714283,274.14,272.26714285714286,259.14142857142855,219.12333333333333,197.545,197.75166666666667,202.018
2019-12-22 22:19:51+00:00,294.1233333333334,304.47,310.4833333333333,291.9566666666667,287.30333333333334,284.76,280.81666666666666,254.38833333333332,285.64,287.85999999999996,286.2633333333333,283.7366666666667,281.74666666666667,278.385,274.2966666666667,266.78,267.21799999999996,273.02,277.124,279.168,278.722,280.908,282.616,287.27000000000004,287.63333333333327,283.23400000000004,279.92199999999997,276.39399999999995,276.97400000000005,273.45,274.884,275.452,275.36,279.33166666666665,276.8233333333333,265.665,229.025,208.62833333333333,206.5533333333333,209.47200000000004
2020-01-16 22:13:34+00:00,294.1233333333334,304.47,310.4833333333333,295.284,289.864,287.306,283.28000000000003,265.33000000000004,285.64,287.85999999999996,286.2633333333333,283.7366666666667,281.74666666666667,278.385,279.69,263.998,270.635,275.5275,280.13,282.02500000000003,281.53249999999997,283.64250000000004,285.18499999999995,287.15833333333336,287.55833333333334,283.934,280.318,277.79,276.56600000000003,273.796,277.33,277.53,277.235,281.26,279.168,268.34000000000003,233.85399999999998,213.46599999999998,210.48399999999998,214.14750000000004
2020-01-23 22:19:43+00:00,294.1233333333334,311.33500000000004,310.4833333333333,298.36,302.442,299.394,286.60749999999996,285.796,298.3233333333333,291.45,292.14,292.255,291.735,291.17,284.8,265.34250000000003,283.75,289.265,283.39000000000004,285.7466666666667,299.1225,304.1275,307.28499999999997,289.068,289.508,285.85,282.0525,279.73,277.9175,275.5925,280.3866666666666,290.57500000000005,288.7125,290.356,289.23199999999997,271.765,239.78500000000003,232.18,226.44,234.935
2020-02-08 22:19:38+00:00,293.0375,311.084,314.5,312.1325,316.618,312.0,301.615,304.98,310.1875,294.11,292.322,293.48400000000004,295.894,303.39,300.1325,267.58666666666664,296.6575,303.0125,288.96000000000004,290.47,309.945,314.895,322.4525,292.2025,291.9375,289.05333333333334,284.9866666666667,283.01666666666665,279.48,277.60999999999996,284.36499999999995,311.1475,294.8633333333333,294.78249999999997,294.6225,277.5833333333333,263.20250000000004,248.554,238.954,253.6925
2020-03-04 22:13:20+00:00,291.566,309.10833333333335,312.488,310.144,313.6166666666667,309.0883333333333,298.92600000000004,301.9483333333333,305.06,292.38,290.41833333333335,291.32166666666666,292.90000000000003,297.804,295.4,269.5875,293.114,298.96,289.39666666666665,289.68,306.05,310.864,317.59,293.006,292.236,290.48,286.91,284.2475,281.7675,279.64,284.3066666666667,305.272,291.7225,292.28599999999994,292.432,275.825,258.12800000000004,244.17166666666665,237.35833333333335,248.548
2020-03-27 22:19:19+00:00,289.63199999999995,308.4116666666667,311.844,310.25,314.81166666666667,309.315,298.27000000000004,301.37166666666667,304.558,291.9433333333333,289.99333333333334,290.67333333333335,292.0183333333334,297.08599999999996,295.566,269.87,293.30600000000004,299.152,290.08666666666664,289.79,306.386,310.348,317.32000000000005,293.07399999999996,292.698,290.21999999999997,286.355,284.285,280.2225,278.63250000000005,286.18,305.856,291.52250000000004,292.578,292.502,275.4125,258.052,248.93333333333337,239.16666666666666,244.996
2020-04-12 22:19:12+00:00,290.20166666666665,307.86285714285714,312.1066666666667,310.2816666666667,313.13571428571424,307.72714285714284,297.9766666666667,299.89428571428573,301.75666666666666,291.4114285714286,290.2371428571428,291.01428571428573,290.90285714285716,294.585,293.89166666666665,273.61199999999997,292.7816666666667,298.74833333333333,293.96999999999997,294.4875,308.79333333333335,312.32,316.8916666666667,296.0683333333333,294.04,291.27599999999995,288.08000000000004,286.74,283.244,279.73400000000004,287.90000000000003,303.3533333333333,292.726,291.9683333333333,291.32,275.248,257.1666666666667,247.75285714285715,240.41714285714286,242.6916666666667
2020-04-28 22:19:04+00:00,288.784,308.2916666666667,312.72200000000004,306.175,310.25714285714287,305.36428571428576,294.6583333333333,295.38428571428574,293.315,291.9266666666667,290.955,292.57666666666665,293.055,298.04,288.755,267.21799999999996,288.335,294.7966666666667,289.0775,289.0375,305.56,309.09666666666664,313.61999999999995,292.71166666666664,290.145,287.02599999999995,283.284,282.322,277.912,273.40200000000004,281.1425,298.7933333333333,285.308,286.50666666666666,286.9483333333333,269.028,250.09500000000003,251.43999999999997,244.56833333333336,242.6916666666667
2020-05-30 22:19:04+00:00,288.784,308.2916666666667,312.72200000000004,303.07142857142856,306.28125,301.85,291.37571428571425,289.54125,293.315,291.9266666666667,290.955,292.57666666666665,293.055,298.04,284.1542857142857,265.0083333333333,284.15857142857146,290.55857142857144,285.28000000000003,285.812,301.1028571428571,304.04857142857145,308.2714285714286,291.0942857142857,288.60714285714283,285.5833333333333,281.58666666666664,280.3466666666667,275.69166666666666,271.5566666666667,277.946,294.4271428571428,281.7716666666667,283.6942857142857,283.97714285714284,266.94166666666666,244.81142857142862,251.43999999999997,244.56833333333336,242.6916666666667
2020-06-08 22:12:59+00:00,288.784,308.2916666666667,312.72200000000004,300.74125,303.49,299.1255555555556,289.255,283.0833333333333,293.315,291.9266666666667,290.955,292.57666666666665,293.055,298.04,280.24125,263.6257142857143,280.7575,287.39250000000004,282.65833333333336,283.8233333333333,297.35875,300.2,303.8675,291.0942857142857,282.89875,285.5833333333333,281.58666666666664,277.9857142857143,274.7471428571428,270.6742857142857,276.0733333333333,291.24,279.8771428571428,281.86875,282.21999999999997,265.54285714285714,240.81625000000003,242.4542857142857,236.54571428571427,235.52285714285713
2020-07-01 22:19:22+00:00,288.44,309.21,312.38,297.07625,300.68222222222226,296.51444444444445,286.71375,275.7422222222222,293.315,292.748,291.57399999999996,294.014,294.79,298.04,271.21875,262.58125,278.2966666666667,284.8277777777778,280.53714285714284,282.24285714285713,293.2211111111111,300.2,303.8675,287.2,279.33500000000004,284.00142857142856,280.0514285714286,276.935,274.23375,269.9275,274.8857142857143,288.6744444444444,278.60625,279.2825,279.64875,262.9085714285714,235.0,233.69142857142856,230.2,229.78714285714287
2020-07-17 22:19:28+00:00,288.44,309.21,312.38,295.1955555555556,298.336,294.40099999999995,284.8988888888889,273.758,293.315,292.748,291.57399999999996,294.014,294.79,298.04,268.57222222222225,263.365,275.909,282.591,278.46125,282.24285714285713,293.2211111111111,300.2,303.8675,287.2685714285714,279.36375,283.8042857142857,280.1014285714286,276.71500000000003,274.52875,269.71625,273.82875,286.56499999999994,277.52,277.8911111111111,278.05333333333334,261.90999999999997,232.41666666666666,227.94375,225.26125,224.39124999999999
2020-07-26 22:13:20+00:00,288.44,303.53,312.38,294.302,292.065,288.46,283.633,267.90999999999997,281.77166666666665,284.834,280.90999999999997,282.13800000000003,282.058,293.365,267.26300000000003,262.3544444444444,269.90500000000003,278.5255555555555,278.46125,282.24285714285713,287.02875,292.5657142857143,295.1014285714286,286.02250000000004,279.3277777777778,283.08875,279.64125,276.09333333333336,274.1188888888889,269.2966666666667,273.1122222222223,281.294,272.45,272.83888888888885,272.55888888888893,261.5,230.625,216.58374999999998,215.525,213.82
2020-08-11 22:13:23+00:00,287.7725,300.8175,307.64,291.633,287.00899999999996,284.525,279.851,264.977,271.6816666666667,280.882,278.742,278.92,275.55,277.36,263.615,264.26599999999996,267.38199999999995,273.7077777777778,278.31111111111113,282.2825,282.63375,287.32714285714286,288.54285714285714,287.5111111111112,281.329,285.0488888888889,281.7711111111111,278.529,275.774,272.154,275.117,275.58799999999997,274.13,275.13199999999995,274.374,263.534,226.18599999999998,213.34375,215.2325,209.2925
2020-08-27 22:13:32+00:00,287.7725,300.8175,307.64,291.633,287.00899999999996,282.4145454545455,277.68181818181824,264.977,267.7185714285714,275.90500000000003,278.742,278.92,275.55,277.36,263.615,264.26599999999996,267.38199999999995,273.7077777777778,278.31111111111113,282.2825,282.63375,287.32714285714286,288.54285714285714,286.212,280.82454545454544,284.115,280.777,277.5809090909091,274.8463636363636,272.154,274.12363636363636,274.64454545454544,273.4309090909091,273.2518181818182,274.374,263.534,226.18599999999998,213.34375,215.2325,209.2925
2020-09-19 22:19:51+00:00,288.27750000000003,301.115,308.33,291.74,286.963,282.1281818181818,277.8590909090909,264.822,267.6171428571429,275.8966666666667,278.812,278.886,275.408,277.5875,263.868,264.419,267.731,273.51222222222225,276.9577777777778,281.34250000000003,281.035,285.5757142857143,287.1828571428572,287.014,281.7754545454546,285.33000000000004,282.75100000000003,279.79545454545456,273.46799999999996,272.717,273.117,276.0663636363636,274.02000000000004,273.99727272727273,275.248,264.409,226.60500000000002,213.64249999999998,215.49375,210.96375
2020-10-14 22:13:44+00:00,287.4050000000001,299.82500000000005,307.395,287.92125,282.9825,278.7288888888889,274.30111111111114,258.9675,260.372,270.58500000000004,273.30333333333334,273.6933333333333,281.14,276.19999999999993,259.06125,259.56,263.045,268.7785714285714,270.87,275.315,272.46833333333336,276.828,280.198,283.005,278.13222222222225,282.80625,280.36125,276.82666666666665,269.825,270.47375,268.4925,273.12666666666667,270.3544444444444,271.0155555555556,273.075,262.26,221.73625,204.54666666666665,208.15666666666667,205.04833333333332
