dates,satname,nzd0527-0000,nzd0527-0001,nzd0527-0002,nzd0527-0003,nzd0527-0004,nzd0527-0005,nzd0527-0006,nzd0527-0007,nzd0527-0008,nzd0527-0009,nzd0527-0010,nzd0527-0011,nzd0527-0012,nzd0527-0013,nzd0527-0014,nzd0527-0015,nzd0527-0016,nzd0527-0017
2021-12-20 22:14:55.954000,L8,314.32,310.44,306.09,314.84,328.68,315.98,311.33,306.97,325.35,325.32,324.49,330.29,340.09,333.48,330.80,320.49,317.87,330.02
2022-01-13 22:14:50.477000,L9,315.87,310.51,306.03,315.31,331.36,317.11,312.82,308.28,325.27,327.94,327.09,330.39,342.22,335.15,332.64,325.38,321.28,332.76
2022-01-28 22:20:55.692000,L8,316.24,311.38,307.66,316.55,332.78,314.90,315.26,306.92,326.34,328.52,329.52,330.55,343.84,337.09,334.88,328.58,322.10,332.89
2022-02-06 22:14:44.088000,L8,313.59,308.42,306.30,313.34,330.14,315.71,312.41,309.24,327.93,325.68,321.10,325.67,338.27,331.53,334.25,324.73,316.69,337.77
2022-02-13 22:20:52.491000,L8,314.81,311.48,306.48,317.18,330.33,316.57,315.06,308.34,324.05,327.98,329.18,329.00,341.74,336.33,333.19,328.50,323.05,331.99
2022-02-22 22:14:38.338000,L8,314.08,309.11,305.21,314.37,326.06,314.00,311.43,305.57,321.93,325.57,325.75,326.56,339.46,333.39,329.59,325.62,318.09,330.63
2022-03-01 22:20:48.516000,L8,315.22,312.12,307.48,315.54,331.67,315.38,312.26,307.10,325.08,327.44,326.60,329.72,341.94,335.85,333.82,327.46,321.34,331.31
2022-03-02 22:14:37.725000,L9,314.96,309.14,306.24,316.14,329.70,312.04,311.43,306.40,321.35,325.70,324.86,326.74,341.54,334.68,332.34,323.52,318.85,330.19
2022-03-09 22:20:49.257000,L9,315.45,309.33,306.67,315.49,330.31,314.54,313.82,305.75,325.74,327.75,326.69,329.68,344.43,336.72,332.40,329.14,321.36,330.89
2022-04-02 22:20:31.499000,L8,,,,,,,,,,,,304.05,302.05,302.68,297.78,287.31,,
2022-04-10 22:20:41.030000,L9,316.62,309.27,306.42,315.62,328.09,312.99,310.24,306.18,320.91,323.77,319.25,324.19,340.95,332.67,325.85,320.13,318.01,330.29
2022-05-04 22:20:37.713000,L8,317.77,311.97,309.40,317.48,329.09,313.39,310.59,306.28,323.07,328.98,316.28,323.13,346.05,335.59,311.69,330.02,321.68,335.37
2022-05-28 22:20:18.438000,L9,309.49,305.94,301.52,303.86,317.35,302.62,300.90,300.03,305.00,316.31,308.00,306.09,304.29,303.55,299.37,297.61,293.91,
2022-06-05 22:20:51.340000,L8,312.38,307.49,300.19,305.80,312.78,300.75,298.28,299.72,303.77,313.97,301.18,,302.30,304.23,299.69,293.54,295.43,317.88
2022-06-21 22:21:00.653000,L8,308.93,303.10,297.11,299.52,302.51,,,,,,,,,,,,,
2022-06-22 22:14:26.439000,L9,299.40,289.36,287.52,299.51,302.48,,,,,,,,297.43,298.32,257.68,285.76,293.69,305.56
2022-07-15 22:20:36.379000,L9,318.80,313.96,307.70,322.55,328.86,311.66,308.32,306.87,322.44,330.83,314.50,319.16,328.99,319.17,309.89,321.41,309.24,330.31
2022-07-23 22:21:07.605000,L8,306.03,301.49,299.11,301.42,311.70,,298.54,297.35,302.04,312.97,295.88,266.04,298.31,299.73,295.32,291.83,291.85,311.37
2022-07-31 22:20:51.284000,L9,299.88,295.05,296.18,298.23,307.37,,293.39,294.29,299.56,311.14,298.97,292.67,293.30,296.72,295.22,292.95,289.88,302.03
2022-08-08 22:21:16.880000,L8,317.19,312.25,309.18,317.54,329.36,308.84,308.94,306.32,322.32,326.80,319.05,318.11,328.07,321.37,308.98,312.80,312.71,326.75
2022-08-09 22:14:46.212000,L9,320.55,311.10,308.88,324.92,332.19,312.44,309.93,306.94,327.63,326.03,320.07,322.49,332.19,321.93,312.63,320.53,310.21,330.17
2022-08-24 22:21:19.767000,L8,325.37,318.54,311.21,329.99,341.06,316.34,314.48,311.61,330.65,329.17,327.37,328.17,334.40,324.05,315.25,317.48,317.23,331.72
2022-08-25 22:14:50.743000,L9,317.97,311.68,306.80,318.03,331.80,310.51,309.00,307.07,322.49,323.71,319.07,320.99,329.65,320.92,309.45,310.91,310.38,325.64
2022-09-10 22:14:51.402000,L9,315.57,309.53,307.14,318.80,331.48,312.50,310.09,306.44,322.78,323.31,318.85,323.00,331.50,320.33,311.49,313.01,309.95,328.92
2022-09-17 22:21:06.325000,L9,321.71,320.50,314.10,337.92,335.34,317.21,317.40,312.16,337.51,331.48,328.58,332.46,356.89,328.54,321.19,325.64,319.37,335.87
2022-10-28 22:15:03.247000,L9,315.31,311.75,308.82,319.41,332.26,314.81,311.43,306.16,331.41,324.60,324.37,329.12,331.22,320.81,317.56,314.58,312.14,327.47
2022-12-30 22:21:12.462000,L8,315.69,312.03,307.47,326.53,330.62,314.12,312.55,307.32,328.03,326.16,326.23,329.85,335.60,325.79,324.36,318.27,317.03,327.07
2023-01-07 22:21:14.460000,L9,317.47,312.73,309.29,318.89,332.70,316.35,313.42,308.66,324.52,327.57,329.41,332.33,341.56,329.02,327.41,324.03,320.29,328.83
2023-01-08 22:15:00.142000,L8,317.70,311.62,307.64,316.24,330.26,315.58,311.83,307.71,322.70,326.86,326.94,330.79,340.25,327.17,327.01,323.00,318.49,327.88
2023-01-15 22:21:05.646000,L8,316.12,308.59,306.62,316.45,330.18,314.03,313.05,307.07,323.47,326.56,328.66,330.41,340.54,328.43,326.97,321.77,317.99,328.01
2023-02-01 22:15:05.201000,L9,321.88,315.95,309.82,320.26,331.12,317.75,317.17,312.16,330.72,330.23,332.11,337.55,345.21,336.55,333.71,329.13,321.65,332.09
2023-02-17 22:15:01.258000,L9,314.93,312.32,308.74,316.06,328.57,314.49,313.48,308.26,323.98,328.63,326.93,331.13,344.26,331.34,328.70,326.47,319.49,329.09
2023-02-24 22:21:03.459000,L9,316.84,310.06,307.52,317.02,328.67,314.18,312.42,308.14,323.96,326.55,327.12,330.51,337.29,323.75,321.61,324.96,320.92,327.75
2023-02-25 22:14:39.957000,L8,313.23,307.04,305.38,313.64,326.53,311.57,309.45,306.30,319.30,324.54,320.21,326.69,332.61,320.83,318.72,320.79,316.03,326.82
2023-03-05 22:14:49.135000,L9,316.09,308.82,306.60,317.35,329.36,312.84,311.76,308.23,321.37,327.44,323.54,327.35,333.66,322.78,320.76,324.76,319.44,328.50
2023-03-12 22:20:56.415000,L9,317.31,310.34,306.62,316.41,329.44,313.13,312.92,309.15,321.58,328.33,329.09,330.16,336.58,324.16,319.49,325.88,320.61,330.30
2023-04-13 22:20:38.700000,L9,303.29,299.30,293.84,299.47,310.70,299.82,294.11,295.61,303.29,312.95,305.81,307.02,306.29,302.20,,,,
2023-04-14 22:14:09.763000,L8,318.08,310.19,306.12,316.71,329.10,312.46,309.44,307.83,322.89,325.43,321.77,329.08,332.22,320.59,313.49,324.35,322.88,331.11
2023-04-29 22:20:31.914000,L9,285.41,269.83,269.37,293.72,297.30,277.73,280.44,280.89,290.52,310.13,299.03,302.67,291.92,298.87,293.45,289.04,285.56,286.67
2023-05-23 22:20:05.625000,L8,289.15,272.91,259.83,290.26,301.30,275.55,289.99,292.71,300.80,311.95,254.08,273.31,284.66,293.04,296.47,,,
2023-05-24 22:14:04.912000,L9,285.13,269.51,253.88,280.56,301.00,274.73,293.30,291.96,297.54,307.40,299.72,274.83,288.19,293.43,,,,
2023-05-31 22:20:15.755000,L9,318.89,317.65,310.59,324.32,333.97,314.32,310.48,309.10,330.82,337.62,346.82,,360.36,352.38,324.29,345.88,326.91,356.72
2023-06-16 22:20:06.681000,L9,308.50,303.33,295.26,300.66,305.42,300.97,292.03,298.10,299.27,305.96,295.28,270.11,296.80,298.26,288.17,286.57,293.02,310.84
2023-06-24 22:20:18.087000,L8,282.27,278.18,255.93,280.20,282.56,261.27,257.00,266.25,274.21,281.53,,,,,,,,
2023-07-10 22:20:29.201000,L8,296.26,295.81,294.55,296.85,304.32,278.26,288.79,278.04,,,,,279.46,296.43,293.31,285.17,288.67,304.22
2023-07-27 22:14:14.688000,L9,320.10,314.93,309.14,323.50,329.80,312.86,306.80,306.03,323.48,331.36,321.54,319.81,321.91,314.77,306.45,325.97,312.55,332.67
2023-08-27 22:20:47.606000,L8,319.35,313.30,307.54,321.02,331.85,312.01,308.22,307.33,321.31,322.58,324.23,323.01,323.69,314.26,307.72,311.06,309.87,330.31
2023-09-04 22:20:46.451000,L9,317.80,311.40,307.75,318.88,330.97,312.41,307.86,306.97,318.90,321.97,321.10,323.48,323.07,312.23,308.63,310.05,309.69,327.47
2023-09-05 22:14:34.496000,L8,320.20,312.27,308.20,323.74,331.88,313.30,309.53,306.66,320.53,323.35,324.88,323.82,323.60,312.70,308.29,312.31,310.59,329.60
2023-10-22 22:21:02.157000,L9,324.10,318.52,315.62,316.75,330.58,320.18,318.21,310.83,322.72,330.39,326.92,334.71,341.93,320.93,318.46,313.25,318.79,325.69
2023-11-24 22:14:51.719000,L8,317.48,309.24,308.45,318.21,332.54,315.11,310.80,307.70,325.09,325.49,325.04,330.03,328.81,315.05,313.45,308.85,307.53,325.02
2023-12-09 22:21:02.419000,L9,318.21,311.25,306.89,318.57,332.04,315.57,312.93,307.20,326.01,324.25,323.53,332.69,326.46,312.40,314.13,309.05,307.18,324.24
2023-12-10 22:14:45.117000,L8,316.37,308.95,304.90,315.64,330.35,313.64,311.92,306.78,325.58,323.68,322.80,330.05,325.50,312.73,312.03,308.78,307.61,320.81
2024-01-11 22:14:44.166000,L8,316.47,312.71,309.07,316.32,331.71,319.34,315.63,311.04,328.57,333.50,330.55,333.34,333.56,319.07,321.84,325.91,313.43,
2024-01-26 22:21:02.147000,L9,318.58,312.38,314.42,322.20,334.32,317.43,318.46,310.19,326.30,334.07,329.76,333.55,335.45,323.54,319.70,317.74,312.02,325.53
2024-01-27 22:14:37.376000,L8,314.45,308.74,306.49,315.00,329.49,315.19,311.10,308.22,325.29,329.91,327.17,331.15,330.25,320.79,317.44,311.66,308.21,319.50
2024-02-04 22:14:55.450000,L9,319.29,307.80,307.01,315.10,331.10,323.76,316.74,309.97,327.96,336.39,339.94,335.21,341.77,336.54,329.78,328.76,314.47,351.24
2024-02-19 22:20:51.302000,L8,322.41,311.84,307.18,319.48,336.38,331.77,332.19,311.91,327.00,349.10,337.20,340.98,343.79,333.82,328.01,322.70,337.29,
2024-02-28 22:14:35.935000,L8,317.48,309.63,306.49,318.02,330.04,315.31,311.77,306.70,323.99,327.34,325.69,330.82,330.64,318.68,316.41,312.91,307.67,318.91
2024-03-07 22:14:47.781000,L9,318.47,312.08,309.95,318.15,336.59,332.26,320.53,310.95,333.76,337.39,336.44,336.45,336.52,323.06,320.71,317.94,318.10,350.49
2024-03-22 22:20:30.323000,L8,307.04,301.72,292.62,299.98,312.57,298.00,,,,,,,,,,,,
2024-04-16 22:14:07.010000,L8,309.48,282.64,257.99,266.85,,288.19,270.98,267.06,299.79,307.76,298.07,304.88,305.30,298.26,,,,
2024-04-24 22:14:13.960000,L9,317.24,314.66,308.48,320.88,329.55,312.58,309.39,307.08,329.41,325.62,318.23,331.84,332.78,317.73,306.68,309.22,308.07,327.65
2024-05-26 22:13:59.921000,L9,322.64,319.52,309.24,325.68,337.09,335.79,312.18,307.15,328.78,336.44,316.97,325.30,338.16,318.26,308.84,309.06,305.09,321.89
2024-06-03 22:13:41.381000,L8,323.30,317.51,309.85,321.75,339.09,322.39,310.64,309.02,325.21,332.61,315.75,322.02,330.65,317.76,307.51,307.71,305.39,329.73
2024-06-10 22:19:52.303000,L8,306.11,302.12,295.89,298.26,301.16,297.11,296.10,296.71,280.15,312.46,299.79,284.04,299.36,298.93,256.18,283.13,289.87,305.77
2024-06-18 22:19:55.612000,L9,303.47,298.36,293.80,301.47,310.60,297.47,298.56,296.43,,314.57,303.12,303.73,301.71,301.76,297.16,288.92,291.53,309.70
2024-06-19 22:13:49.014000,L8,287.81,293.75,276.01,290.95,295.67,279.12,288.54,291.77,,307.72,289.58,279.07,292.76,286.72,,,,
2024-06-26 22:20:04.343000,L8,321.59,315.68,309.63,320.69,335.89,316.15,309.77,306.16,316.94,327.43,317.76,321.25,325.05,313.93,307.13,303.11,302.48,329.66
2024-07-04 22:20:03.802000,L9,323.70,316.28,311.80,319.03,333.92,316.62,309.58,306.87,319.46,330.02,316.81,315.60,327.46,314.68,308.73,307.90,304.77,328.82
2024-07-05 22:13:57.118000,L8,269.21,271.24,258.63,267.75,284.46,269.48,287.16,259.57,,,,,,,,,,
2024-07-12 22:20:12.667000,L8,308.35,303.47,294.72,298.86,307.63,294.70,296.90,298.58,,,,,296.18,293.61,265.70,286.20,290.28,305.51
2024-07-13 22:14:02.265000,L9,317.12,312.23,306.46,314.06,327.10,310.12,303.04,303.67,311.88,325.56,310.00,313.55,316.94,308.31,302.94,301.67,298.63,320.86
2024-08-05 22:20:18.332000,L9,320.15,313.73,307.82,319.59,330.65,312.78,307.75,307.08,318.92,323.97,315.44,320.52,324.74,311.90,305.45,302.91,302.38,323.68
2024-08-06 22:14:09.174000,L8,318.40,313.60,309.55,327.54,333.85,315.71,309.11,306.69,322.36,322.99,314.44,324.04,327.71,315.57,307.64,304.92,305.09,329.43
2024-08-13 22:20:26.422000,L8,319.66,313.27,309.25,322.19,328.59,313.33,307.67,307.63,320.68,321.75,314.17,323.68,328.13,312.01,305.21,305.97,303.26,322.94
2024-08-30 22:14:23.037000,L9,318.41,311.33,308.13,320.81,330.83,315.79,309.04,306.29,326.55,322.35,313.60,326.87,328.79,313.91,307.08,303.93,302.63,325.95
2024-09-07 22:14:30.806000,L8,322.32,313.64,307.49,324.22,335.74,316.63,311.27,307.51,325.01,324.26,317.79,329.54,330.30,316.53,308.56,307.23,307.15,323.55
2024-09-22 22:20:32.853000,L9,304.69,303.21,294.42,303.09,322.46,304.15,299.89,295.99,298.94,,,308.31,309.41,302.06,299.75,290.92,292.89,304.65
2024-10-16 22:20:51.445000,L8,322.30,312.46,307.48,324.40,333.59,320.11,314.99,307.15,329.20,328.79,325.70,341.46,334.67,321.50,316.48,308.42,308.78,323.69
2024-10-24 22:20:57.649000,L9,325.56,320.30,316.91,321.51,335.80,327.84,322.56,311.13,331.95,344.14,341.79,342.04,340.39,331.36,333.33,332.06,326.75,334.37
2024-11-02 22:14:41.503000,L9,319.15,313.37,313.43,327.94,340.17,318.98,307.79,305.74,318.88,323.37,322.84,365.47,338.87,324.79,320.42,311.32,310.45,318.41
2024-11-10 22:14:37.391000,L8,318.98,316.18,309.32,321.66,333.21,325.59,318.46,310.15,331.46,333.29,326.15,346.51,342.47,325.09,336.43,325.36,315.14,325.71
2024-11-17 22:20:50.529000,L8,321.86,309.46,303.40,318.60,330.59,316.95,311.62,306.20,325.26,325.43,319.07,336.39,333.75,320.21,314.50,309.20,306.31,321.30
2024-11-25 22:21:03.583000,L9,,286.40,283.51,286.43,300.97,292.83,286.64,284.28,,,,303.78,308.39,300.02,297.09,288.10,285.21,282.02
2024-12-04 22:14:48.196000,L9,315.67,309.12,301.16,316.73,327.91,314.52,307.92,305.58,323.41,322.22,316.52,327.91,325.56,316.88,311.91,306.87,305.39,318.61
2024-12-27 22:20:57.717000,L9,314.26,307.72,303.52,317.12,330.29,315.32,309.60,305.81,322.94,327.08,319.27,328.68,330.60,319.11,316.17,309.93,305.81,320.17
2025-01-05 22:14:42.782000,L9,316.49,307.38,301.86,321.38,326.01,311.62,306.49,304.69,322.12,322.35,314.92,324.07,328.36,317.25,312.62,306.95,304.90,317.04
2025-01-21 22:14:48.959000,L9,319.26,311.51,302.88,317.17,328.23,317.82,311.26,307.66,325.02,327.07,320.41,329.91,334.33,327.36,318.70,309.94,307.79,321.24
2025-01-28 22:20:54.198000,L9,,,297.43,312.68,289.99,290.59,309.71,313.69,324.73,318.10,316.29,321.77,325.03,313.00,311.71,305.71,306.13,321.77
2025-02-13 22:20:58.575000,L9,314.29,306.64,303.24,314.55,329.51,313.97,309.19,306.24,324.10,326.18,319.29,329.46,330.68,319.41,315.49,310.54,308.31,321.97
2025-03-01 22:20:51.126000,L9,,,,,,,,,,,270.69,306.47,310.58,303.37,300.46,293.54,292.66,299.66
2025-03-09 22:20:38.333000,L8,302.56,289.38,270.35,280.55,295.64,297.15,296.45,292.70,289.07,283.54,,,,,,,,
2025-04-03 22:14:16.015000,L8,323.15,314.22,309.89,323.05,333.75,317.47,313.12,308.70,330.77,329.18,327.08,332.72,342.62,328.52,322.93,322.17,328.93,331.67
2025-04-10 22:20:22.528000,L8,319.41,310.87,308.89,320.49,334.68,315.53,311.53,309.70,330.10,330.41,323.13,333.87,336.53,326.38,311.18,318.49,314.74,329.77
2025-05-04 22:20:29.330000,L9,306.88,295.83,296.05,296.62,304.80,294.03,297.31,296.82,261.26,,300.11,292.33,300.03,298.47,253.88,290.17,290.04,302.02
2025-05-05 22:14:00.333000,L8,302.72,301.48,297.11,298.41,309.37,291.39,296.39,295.78,289.04,291.65,304.93,306.36,303.98,302.15,298.32,293.53,292.37,306.08
2025-06-13 22:20:24.544000,L8,292.28,294.95,287.78,297.43,294.85,288.10,291.71,295.78,295.71,309.46,,,,,,,,
2025-06-14 22:14:10.978000,L9,314.93,306.84,299.17,308.77,322.65,302.02,300.84,300.02,313.86,315.86,307.90,299.30,313.78,308.73,296.74,293.08,298.69,319.86
2025-06-22 22:14:19.462000,L8,288.58,279.97,278.47,296.14,280.55,270.29,289.77,253.99,,,,,,,,,,
2025-06-29 22:20:32.772000,L8,308.96,301.29,293.64,302.56,305.93,294.24,294.84,297.35,303.88,312.02,299.57,297.19,303.25,298.02,255.84,289.21,292.55,311.77
2025-06-30 22:14:19.484000,L9,326.53,320.08,315.96,326.17,336.65,321.26,312.62,309.11,331.52,337.30,327.64,325.91,346.92,337.49,344.66,343.92,,
2025-07-07 22:20:30.891000,L9,308.59,290.30,292.55,297.83,297.00,278.25,290.19,295.03,291.80,290.91,288.22,267.83,295.81,292.27,,,,
2025-07-15 22:20:37.213000,L8,301.52,296.39,291.66,297.49,303.13,292.76,296.11,296.10,297.84,310.32,295.62,275.94,299.52,298.01,248.54,287.77,289.74,303.45
2025-07-16 22:14:24.715000,L9,,,,,,,,,341.30,332.09,318.39,322.99,337.64,316.86,306.44,305.25,307.96,337.06
2025-07-23 22:20:39.223000,L9,322.46,319.35,312.23,332.20,339.25,321.35,311.99,309.10,332.72,338.75,321.26,326.28,334.30,322.05,309.30,308.77,309.15,343.21
2025-08-25 22:14:39.643000,L8,320.14,313.46,308.77,327.10,333.30,314.60,310.70,307.07,328.14,328.06,318.67,331.00,334.56,319.05,304.30,301.39,300.65,326.88
2025-09-02 22:14:47.227000,L9,320.07,310.71,308.28,315.97,329.24,314.17,309.43,307.34,329.27,326.57,316.23,330.08,328.73,316.09,305.21,300.74,301.75,320.12
2025-09-10 22:14:44.053000,L8,314.79,306.45,302.51,317.38,327.76,310.23,303.45,302.12,317.62,317.69,310.74,316.95,319.95,310.00,302.11,292.85,292.25,294.15
2025-09-17 22:20:59.743000,L8,307.98,300.77,292.13,302.84,315.54,299.93,291.10,,,,,,,,,,,
2025-09-18 22:14:49.542000,L9,321.74,316.82,309.09,325.17,335.51,316.75,311.81,307.76,328.96,327.58,317.78,331.62,333.87,319.82,308.14,306.66,307.09,318.39
2025-10-11 22:21:09.442000,L9,316.18,310.87,301.27,314.68,332.89,313.81,307.66,306.71,323.73,320.89,315.12,326.17,330.13,315.38,306.24,299.83,299.87,316.36
2025-11-13 22:14:52.318000,L8,316.50,310.62,300.64,320.57,326.44,316.05,306.55,305.92,325.22,323.55,319.33,327.38,328.58,317.56,305.63,301.87,302.93,316.30
