dates,satname,nzd0026-0000,nzd0026-0001,nzd0026-0002,nzd0026-0003,nzd0026-0004,nzd0026-0005,nzd0026-0006,nzd0026-0007,nzd0026-0008,nzd0026-0009,nzd0026-0010,nzd0026-0011,nzd0026-0012,nzd0026-0013
2021-05-01 22:17:07.841000,L8,337.85,359.92,355.90,362.16,365.85,362.12,349.62,347.23,338.75,335.71,335.69,336.68,330.34,322.90
2021-05-17 22:17:12.707000,L8,343.20,361.86,355.64,363.00,367.43,362.76,344.51,341.78,337.74,330.52,329.96,336.12,330.67,322.79
2021-05-26 22:11:07.110000,L8,362.90,388.00,385.69,376.88,390.06,386.33,379.75,373.76,363.01,364.64,365.18,371.87,377.49,364.10
2021-06-11 22:11:14.087000,L8,327.64,322.51,333.96,348.07,353.32,340.86,346.11,322.95,333.34,333.66,332.16,334.95,327.57,
2021-07-04 22:17:29.944000,L8,337.72,363.00,358.73,363.75,368.54,364.12,352.61,348.92,342.36,335.77,335.61,346.03,338.37,325.52
2021-08-14 22:11:33.700000,L8,350.61,364.67,362.54,371.17,374.69,372.09,360.59,362.59,351.05,353.26,357.86,360.86,363.04,343.00
2021-10-01 22:11:46.773000,L8,348.95,358.49,361.52,364.27,371.30,369.57,356.90,355.56,352.64,349.23,355.30,358.30,359.34,341.24
2021-10-17 22:11:50.671000,L8,353.68,360.72,363.31,369.62,374.05,371.99,359.41,360.16,354.19,351.88,357.05,361.45,362.38,343.24
2021-11-09 22:17:58.951000,L8,364.37,370.04,371.34,374.98,378.31,373.87,363.14,359.43,348.19,342.55,343.50,341.69,340.10,326.29
2021-11-25 22:17:57.047000,L8,324.23,312.38,,,,,,,,,,,,
2021-12-19 22:17:52.616000,L9,333.24,307.91,,,,,,,,,,,,
2022-02-14 22:11:37.090000,L9,347.68,349.73,363.18,357.47,367.26,367.95,355.46,355.02,350.82,345.30,348.97,353.87,363.00,341.41
2022-02-21 22:17:43.336000,L9,348.95,357.49,357.29,355.41,364.69,362.11,352.21,346.02,342.84,337.48,335.64,339.08,334.51,324.03
2022-03-09 22:17:37.608000,L9,344.75,350.72,351.61,353.01,358.35,358.20,348.05,340.45,338.54,327.09,328.84,331.52,332.30,322.20
2022-04-18 22:17:25.504000,L8,395.77,403.57,396.49,407.20,408.58,394.02,390.80,380.22,386.01,359.77,354.07,352.66,348.61,333.97
2022-05-04 22:17:26.026000,L8,325.72,308.72,,,,,,,,,,,,
2022-05-05 22:11:07.160000,L9,353.51,360.86,359.65,362.98,369.72,369.35,357.83,353.81,347.48,349.65,357.26,359.48,360.61,342.50
2022-05-12 22:17:13.223000,L9,340.23,361.08,358.06,361.61,367.60,363.07,353.28,347.37,342.68,339.85,341.06,341.85,338.83,325.83
2022-06-05 22:17:39.656000,L8,417.89,416.20,409.85,405.74,408.59,402.55,389.79,384.10,384.09,376.98,378.18,371.86,367.10,351.67
2022-06-13 22:17:12.050000,L9,332.76,345.83,347.84,356.93,362.25,355.88,345.64,335.37,331.30,330.08,331.16,333.76,329.92,322.07
2022-06-14 22:11:35.206000,L8,348.83,358.53,362.71,368.22,374.85,371.68,361.45,363.56,353.40,353.22,361.99,363.29,368.57,345.54
2022-06-21 22:17:48.970000,L8,343.26,364.37,361.84,365.29,369.35,365.05,353.36,351.68,341.39,337.98,338.45,344.62,339.45,328.93
2022-06-22 22:11:14.747000,L9,347.21,358.46,360.64,363.91,370.71,368.01,357.85,354.64,348.47,348.16,355.64,359.41,360.90,342.75
2022-07-08 22:11:15.271000,L9,332.25,325.84,,,,,,,,,,,,
2022-07-15 22:17:24.696000,L9,390.93,398.70,393.37,400.24,394.95,400.23,388.25,381.80,365.77,357.48,360.15,356.64,349.30,336.14
2022-07-31 22:17:39.593000,L9,331.54,346.05,347.34,357.42,360.05,353.25,341.17,335.62,325.66,323.71,327.04,326.49,324.51,313.03
2022-08-09 22:11:34.517000,L9,352.94,362.31,361.17,364.64,371.16,365.83,354.61,355.31,346.55,343.33,352.02,356.30,358.93,339.23
2022-09-02 22:11:56.436000,L8,354.32,365.60,364.92,371.31,374.59,372.53,363.38,364.52,353.57,353.65,358.69,362.78,362.69,346.25
2022-09-09 22:18:11.619000,L8,347.91,370.48,367.75,372.94,372.92,367.20,357.86,351.34,340.70,341.15,338.09,338.42,337.07,326.40
2022-09-17 22:17:54.625000,L9,,415.88,405.42,407.39,411.70,404.48,394.85,388.95,378.06,368.75,358.80,363.66,367.39,345.31
2022-10-19 22:18:03.080000,L9,,314.76,343.08,350.87,355.83,343.76,339.42,315.00,327.34,316.07,323.37,325.75,320.77,312.64
2022-10-20 22:11:59.771000,L8,366.07,365.36,364.92,375.68,375.84,375.52,361.86,388.51,323.17,,,,,
2022-11-04 22:18:00.514000,L9,345.81,362.68,362.54,363.60,368.18,365.52,353.03,350.84,343.33,336.08,340.57,345.02,340.33,328.37
2022-11-12 22:18:10.437000,L8,371.72,388.59,376.80,379.61,382.19,368.10,360.32,353.12,345.79,344.65,347.03,346.16,338.10,325.75
2022-11-13 22:11:53.247000,L9,384.31,390.22,379.59,392.99,402.95,401.58,398.04,389.54,400.19,391.43,381.69,384.91,383.79,365.52
2022-12-22 22:17:59.519000,L9,414.64,418.17,398.27,405.71,410.60,404.21,394.82,382.81,383.54,378.52,375.72,371.50,369.78,351.62
2023-01-15 22:17:53.980000,L8,403.77,406.04,388.82,394.87,397.57,392.92,368.39,365.72,360.96,355.87,365.01,359.04,352.36,336.97
2023-01-24 22:11:46.723000,L8,369.10,376.20,375.74,374.88,383.93,382.04,379.47,391.11,370.48,367.24,365.05,375.91,366.00,345.61
2023-01-31 22:17:58.841000,L8,354.96,363.03,360.96,361.67,367.01,362.03,350.76,343.92,340.87,333.89,333.17,337.81,334.69,326.90
2023-02-08 22:18:06.517000,L9,,,,,,,,,326.47,313.73,320.71,325.04,321.15,314.00
2023-02-09 22:11:45.094000,L8,369.72,360.67,363.63,363.23,370.55,368.33,357.11,355.98,349.65,351.41,354.21,359.57,359.12,403.36
2023-02-16 22:17:50.035000,L8,343.94,359.92,356.64,360.60,365.72,362.68,352.83,345.55,338.95,336.63,338.63,334.57,333.02,325.99
2023-03-04 22:17:37.574000,L8,374.27,367.71,367.64,369.49,372.21,369.67,357.92,352.16,343.03,338.24,337.13,338.88,339.13,325.45
2023-03-21 22:11:31.242000,L9,381.77,389.16,389.11,376.88,379.00,387.01,402.88,396.83,402.82,396.67,384.50,395.78,391.11,377.78
2023-03-28 22:17:33.498000,L9,340.86,348.32,350.78,355.73,360.77,353.99,349.74,339.48,338.95,329.15,331.70,332.47,330.29,319.29
2023-04-13 22:17:27.047000,L9,321.33,303.65,,,,,,,,,,,,
2023-05-15 22:17:12.111000,L9,329.38,324.34,342.58,350.69,356.53,350.69,341.05,328.88,328.38,323.12,325.20,327.28,326.41,314.53
2023-05-31 22:17:04.101000,L9,341.51,364.60,362.08,365.14,369.28,363.80,353.45,346.40,341.30,336.82,338.29,341.24,337.11,327.44
2023-06-01 22:10:43.329000,L8,346.51,344.39,348.59,,,,327.25,348.87,343.72,342.88,346.51,351.64,350.40,328.34
2023-06-08 22:17:00.359000,L8,380.78,398.31,395.52,413.21,408.21,410.14,403.29,396.23,372.37,376.49,370.12,362.51,355.66,342.79
2023-06-09 22:10:48.959000,L9,343.61,354.59,357.47,365.53,370.39,370.18,360.47,360.42,350.91,351.43,355.30,361.73,360.98,344.01
2023-06-17 22:10:53.102000,L8,328.18,316.80,,,,,,,,,,,,
2023-07-02 22:17:05.775000,L9,343.42,368.21,367.37,372.29,372.92,371.56,362.31,347.56,341.05,342.12,339.87,340.78,342.33,330.56
2023-07-10 22:17:17.518000,L8,,,,,,329.62,333.34,328.72,330.76,327.85,326.26,327.46,326.51,318.57
2023-07-11 22:11:00.406000,L9,346.19,354.30,361.76,365.78,373.05,370.26,359.99,355.40,352.32,350.96,355.22,357.77,361.78,340.83
2023-07-18 22:17:12.131000,L9,317.14,,,,,,,,,,,,,
2023-08-03 22:17:19.817000,L9,329.37,353.28,359.48,364.56,370.20,364.50,352.77,352.25,351.58,338.67,337.61,346.69,340.24,323.68
2023-08-28 22:11:20.303000,L9,348.93,360.87,362.48,366.52,371.64,369.94,360.05,360.65,353.13,351.09,353.07,360.11,361.00,341.51
2023-09-12 22:17:38.225000,L8,314.21,314.98,335.55,351.87,351.14,324.24,326.31,328.47,318.99,321.20,326.80,326.62,320.91,312.15
2023-09-13 22:11:29.496000,L9,347.47,358.85,359.17,365.26,370.78,367.92,354.10,354.64,349.64,347.93,351.15,358.83,,
2023-09-20 22:17:40.026000,L9,399.62,404.19,400.19,406.09,408.23,398.72,385.60,375.66,370.94,356.58,354.02,356.50,363.14,335.64
2023-10-14 22:17:45.774000,L8,412.40,409.28,399.63,407.71,408.82,406.00,382.28,380.38,371.81,362.72,366.75,364.00,367.18,347.91
2023-10-22 22:17:50.479000,L9,347.74,366.49,364.17,364.53,368.45,364.55,351.03,347.09,339.75,335.32,339.18,340.67,333.21,324.56
2023-11-24 22:11:40.049000,L8,348.85,345.15,352.23,356.94,364.47,363.98,353.65,349.57,349.65,346.20,347.84,353.87,355.68,336.39
2023-12-01 22:17:46.993000,L8,347.89,360.34,360.92,362.58,366.84,363.98,352.80,348.97,336.21,331.82,335.49,331.60,332.95,323.68
2023-12-17 22:17:48.418000,L8,392.17,397.36,399.14,406.01,405.50,394.63,388.66,389.67,369.80,359.15,366.35,362.29,368.00,343.51
2023-12-18 22:11:45.147000,L9,362.82,352.82,358.16,361.70,370.86,369.01,360.70,363.29,356.95,354.37,359.08,362.55,365.99,345.21
2024-01-10 22:17:52.010000,L9,312.85,306.15,,,,,,,,,,,,
2024-01-11 22:11:32.492000,L8,,,,353.02,360.36,361.49,351.48,348.25,345.68,343.65,345.43,351.43,352.36,331.49
2024-02-04 22:11:43.788000,L9,341.13,329.01,306.20,320.74,,,328.50,324.37,345.02,339.80,343.31,347.86,351.07,331.40
2024-02-11 22:17:53.113000,L9,393.40,396.27,395.16,392.43,402.71,392.08,372.97,372.77,362.53,353.37,354.32,355.62,356.31,340.91
2024-02-12 22:11:30.284000,L8,354.57,349.43,352.36,357.81,366.14,365.18,356.43,354.24,349.05,348.65,350.24,355.02,356.96,336.27
2024-02-19 22:17:39.652000,L8,344.88,356.32,352.81,357.22,363.74,362.18,351.64,345.67,339.30,334.59,334.82,337.22,332.08,324.76
2024-02-28 22:11:24.294000,L8,396.55,379.11,385.44,399.95,392.67,391.09,378.93,383.43,370.37,366.99,365.30,369.88,381.59,368.80
2024-03-30 22:17:36.478000,L9,324.02,311.89,,,,,,,,,,,,
2024-04-07 22:17:11.830000,L8,349.96,365.21,363.27,363.20,371.92,395.55,355.87,353.34,345.57,337.93,339.26,365.49,359.51,346.99
2024-04-08 22:11:23.266000,L9,355.22,352.08,355.43,359.06,367.44,367.01,358.06,352.72,352.08,349.75,354.95,359.87,357.76,344.34
2024-04-15 22:17:28.257000,L9,349.37,360.68,360.20,362.10,365.82,364.16,352.45,345.70,340.53,339.34,335.10,340.60,331.58,328.25
2024-04-23 22:17:03.194000,L8,339.85,359.08,359.64,361.77,365.34,363.85,350.98,348.14,339.49,338.74,336.17,334.51,332.42,327.12
2024-05-01 22:17:11.831000,L9,342.96,378.65,380.79,364.63,370.38,372.97,350.84,347.63,338.26,335.34,334.73,335.15,330.51,324.40
2024-05-09 22:16:51.826000,L8,323.72,,,,,,337.18,304.49,324.51,315.19,314.90,319.88,320.13,
2024-05-10 22:11:00.825000,L9,347.87,353.22,357.15,361.88,367.55,366.71,358.54,359.88,351.73,351.03,354.33,358.71,358.17,342.90
2024-05-17 22:17:03.987000,L9,337.93,356.29,358.27,360.31,366.63,361.75,351.26,346.37,343.40,338.16,334.67,341.60,333.58,324.85
2024-06-26 22:16:52.651000,L8,333.93,349.82,349.93,358.38,362.24,357.01,344.51,339.08,331.45,330.42,332.15,331.39,328.53,318.68
2024-06-27 22:10:29.087000,L9,353.74,362.46,369.76,374.93,391.30,373.82,370.22,373.15,355.96,356.46,368.80,364.36,369.27,346.53
2024-07-05 22:10:45.435000,L8,,,,,,,,310.55,326.36,334.20,334.98,315.67,331.19,
2024-07-12 22:17:00.992000,L8,339.29,362.84,359.34,363.38,367.64,362.82,353.99,347.18,342.19,341.06,339.40,337.81,332.14,324.51
2024-08-05 22:17:06.640000,L9,329.64,313.59,338.40,347.30,351.57,335.78,335.59,326.72,317.91,316.05,,,,
2024-08-21 22:17:19.711000,L9,401.91,417.33,401.26,406.98,409.66,403.11,387.50,378.12,372.68,361.74,361.83,361.11,361.13,334.10
2024-08-22 22:11:10.580000,L8,367.21,390.94,384.68,394.24,400.50,395.42,383.80,381.88,379.38,368.04,377.85,377.46,380.76,363.81
2024-08-29 22:17:21.978000,L8,348.50,364.27,363.73,368.01,372.18,365.54,354.27,350.41,343.03,339.50,341.82,344.29,338.32,329.25
2024-09-14 22:17:30.908000,L8,344.20,363.51,362.83,367.39,372.00,366.80,348.75,333.05,,,,,,
2024-09-22 22:17:21.161000,L9,411.22,426.99,407.81,406.03,407.81,400.13,381.83,384.44,376.54,373.11,368.31,362.15,349.37,331.95
2024-09-23 22:11:18.739000,L8,155.96,312.01,,,,,,312.77,338.53,337.02,341.61,346.43,349.40,325.12
2024-11-02 22:11:29.815000,L9,359.29,357.74,365.37,366.11,374.98,371.80,361.48,358.55,352.88,349.58,353.04,359.58,365.11,345.22
2024-11-17 22:17:38.841000,L8,371.58,379.53,376.83,378.78,380.76,368.71,360.46,353.83,352.57,342.71,343.32,346.99,340.87,326.19
2024-11-25 22:17:51.900000,L9,349.49,358.08,358.81,362.14,367.08,363.29,353.23,346.87,342.02,339.13,338.79,338.31,332.43,324.69
2024-12-03 22:17:45.212000,L8,396.56,394.41,386.56,391.31,393.83,383.00,371.12,370.67,361.65,355.02,347.21,350.25,343.91,329.00
2024-12-04 22:11:36.525000,L9,392.98,383.68,404.98,398.54,401.39,394.86,389.49,391.12,393.35,391.39,388.13,392.08,390.22,371.08
2025-01-12 22:17:45.559000,L9,344.92,360.50,361.00,362.82,368.51,366.22,358.12,352.52,346.75,341.58,338.75,340.98,337.23,327.91
2025-01-28 22:17:42.532000,L9,344.20,,,,364.05,357.99,348.79,342.89,338.53,333.46,334.85,332.73,329.22,324.56
2025-01-29 22:11:28.545000,L8,,,,,,,343.43,351.68,351.04,344.67,350.31,352.72,353.25,335.01
2025-02-06 22:11:31.478000,L9,352.58,344.51,348.57,355.12,363.36,362.26,353.46,350.13,345.07,345.76,348.83,356.03,355.18,334.36
2025-02-21 22:17:31.397000,L8,346.39,360.67,359.34,364.27,377.99,375.70,359.89,358.61,351.58,341.85,349.69,345.36,335.13,327.06
2025-02-22 22:11:33.420000,L9,348.85,345.21,352.64,355.89,367.54,364.93,354.97,352.81,350.13,346.30,350.89,353.94,356.05,337.99
2025-03-01 22:17:39.455000,L9,333.46,307.52,,,,,,,,,,,,
2025-03-09 22:17:26.663000,L8,341.56,356.49,353.59,357.87,364.77,359.89,351.19,343.44,342.33,333.23,331.98,334.31,332.79,324.56
2025-03-10 22:11:28.326000,L9,346.83,344.55,353.40,356.18,365.92,364.34,353.20,351.99,347.28,342.74,345.84,348.71,352.07,330.93
2025-03-17 22:17:32.112000,L9,329.77,312.12,,,,,,,,,,,,
2025-03-25 22:17:16.100000,L8,337.50,351.32,354.95,355.89,361.86,360.71,351.19,344.92,341.16,338.58,339.52,336.66,331.94,328.79
2025-04-11 22:11:17.724000,L9,336.79,323.39,325.34,334.34,345.81,342.51,343.35,314.45,335.09,334.04,330.18,339.28,338.64,321.67
2025-05-04 22:17:17.676000,L9,341.06,365.46,363.16,363.90,369.68,366.04,352.60,348.89,340.92,340.06,342.38,339.45,333.16,325.16
2025-05-05 22:10:48.680000,L8,347.00,350.71,356.67,360.61,368.36,366.42,355.62,354.48,350.54,350.96,355.16,359.31,359.65,338.27
2025-05-12 22:16:59.753000,L8,323.73,310.36,325.45,344.38,344.71,322.52,333.67,304.96,,,,,,
2025-05-13 22:10:58.639000,L9,172.27,321.10,332.77,343.62,354.49,345.64,342.50,321.37,335.98,333.97,336.75,343.07,343.32,321.96
2025-05-20 22:17:06.544000,L9,338.05,362.67,359.28,362.54,368.71,363.72,350.78,348.78,341.49,336.38,337.61,343.42,333.24,325.23
2025-05-21 22:10:52.095000,L8,344.59,353.17,357.48,362.12,371.21,367.57,357.60,357.16,348.71,351.57,355.37,361.25,359.53,340.30
2025-06-05 22:17:00.261000,L9,339.81,363.65,362.55,367.21,370.40,364.86,352.44,346.62,341.44,340.85,342.77,340.33,333.29,327.08
2025-06-13 22:17:12.853000,L8,392.94,398.51,395.96,406.48,406.93,401.58,389.43,380.99,380.42,357.60,357.08,364.10,361.93,337.74
2025-06-21 22:17:14.951000,L9,337.65,362.18,360.20,364.11,367.81,364.02,351.65,343.88,340.32,339.72,339.65,339.39,331.82,325.91
2025-06-22 22:11:07.771000,L8,306.92,316.14,328.18,339.75,358.03,354.88,348.53,331.48,337.20,315.40,,,,
2025-06-29 22:17:21.081000,L8,409.83,404.98,404.87,408.29,414.50,409.55,394.93,393.17,392.13,379.44,373.99,374.98,374.44,353.49
2025-06-30 22:11:07.788000,L9,366.21,368.15,375.57,376.25,379.05,374.92,368.47,376.21,360.81,357.38,364.97,367.55,372.10,358.29
2025-07-16 22:11:13.006000,L9,346.06,354.43,358.67,363.22,371.80,366.62,357.89,355.20,349.90,350.53,351.58,358.96,356.44,337.88
2025-07-23 22:17:27.519000,L9,337.93,362.23,361.80,363.61,368.45,363.26,352.66,345.49,342.81,338.82,338.24,339.66,335.42,324.17
2025-07-31 22:17:29.909000,L8,323.06,313.08,333.97,343.60,339.97,323.14,335.21,307.75,317.97,313.85,,,,
2025-08-01 22:11:18.967000,L9,352.80,365.90,366.64,366.88,373.97,370.60,360.56,358.99,352.61,350.08,353.12,360.22,363.06,343.79
2025-08-09 22:11:25.572000,L8,,,,,,324.97,344.80,324.29,326.73,332.17,332.48,336.71,338.64,317.90
2025-08-17 22:11:30.718000,L9,354.09,363.77,361.77,361.55,366.87,363.75,351.04,350.98,345.83,341.75,345.35,348.64,354.33,333.23
2025-08-24 22:17:43.028000,L9,342.01,359.38,359.08,362.03,366.76,355.40,,,339.32,332.49,332.86,328.33,328.69,309.08
2025-09-18 22:11:37.859000,L9,353.71,360.80,364.60,367.01,371.10,370.35,360.68,360.63,350.84,352.18,358.12,361.85,363.35,348.79
2025-09-25 22:17:52.465000,L9,323.20,309.83,332.82,342.53,343.35,324.18,334.70,302.38,307.45,,,,,
2025-10-03 22:17:49.249000,L8,,,,,,,,,299.49,318.71,321.54,325.06,322.98,311.76
2025-10-04 22:11:42.144000,L9,,,,,,,331.69,337.81,335.25,336.57,338.78,345.58,345.01,326.88
2025-10-19 22:17:50.450000,L8,390.55,397.47,366.66,373.47,375.18,365.54,357.95,349.56,345.81,339.74,341.37,343.52,340.26,327.01
2025-11-04 22:17:53.875000,L8,350.61,364.15,361.95,364.24,369.01,362.55,352.03,344.15,341.64,336.69,337.72,340.74,335.22,323.63
2025-11-05 22:11:46.482000,L9,352.95,348.34,360.27,362.78,363.80,365.44,354.97,343.05,359.00,349.03,354.25,357.01,357.73,339.21
2025-11-13 22:11:40.635000,L8,357.34,349.66,359.69,362.19,370.43,368.53,357.65,354.96,354.69,348.14,357.97,360.21,361.32,341.56
