dates,satname,nzd0515-0000,nzd0515-0001,nzd0515-0002,nzd0515-0003,nzd0515-0004,nzd0515-0005,nzd0515-0006,nzd0515-0007,nzd0515-0008,nzd0515-0009,nzd0515-0010,nzd0515-0011,nzd0515-0012,nzd0515-0013,nzd0515-0014,nzd0515-0015,nzd0515-0016,nzd0515-0017,nzd0515-0018,nzd0515-0019,nzd0515-0020,nzd0515-0021,nzd0515-0022,nzd0515-0023,nzd0515-0024,nzd0515-0025,nzd0515-0026,nzd0515-0027,nzd0515-0043,nzd0515-0044,nzd0515-0028,nzd0515-0029,nzd0515-0030,nzd0515-0031,nzd0515-0032,nzd0515-0033,nzd0515-0034,nzd0515-0035,nzd0515-0036,nzd0515-0037,nzd0515-0038,nzd0515-0039,nzd0515-0040,nzd0515-0041,nzd0515-0042
2017-11-30 22:20:56.190000,L8,310.35,312.30,310.51,300.39,305.64,311.14,310.93,320.15,324.84,320.11,317.61,299.22,309.98,281.15,294.74,305.54,315.84,315.25,327.21,322.78,331.51,315.56,329.21,319.15,306.96,304.86,297.24,281.68,309.15,307.42,295.78,307.73,306.46,319.90,311.12,295.33,294.45,294.70,285.61,303.97,333.44,335.77,320.31,303.60,305.91
2017-12-25 22:14:47.702000,L8,305.57,308.73,305.13,294.60,301.69,310.71,312.60,322.05,329.12,321.11,313.87,302.53,310.57,290.55,298.08,313.31,323.17,310.76,,,,,,,,,,,302.60,309.17,,318.42,330.88,293.59,307.66,294.02,294.97,289.78,281.73,294.96,330.36,334.95,322.99,330.75,306.60
2018-01-01 22:20:56.342000,L8,310.26,311.43,313.49,301.64,305.48,309.57,310.88,319.86,326.79,321.01,315.83,298.94,311.07,286.70,296.59,310.93,318.72,313.76,325.16,328.64,331.16,313.62,328.60,323.22,309.72,308.18,297.09,286.05,307.35,301.37,298.17,308.44,308.14,328.31,326.87,299.51,295.44,292.81,284.00,301.31,331.24,336.22,321.35,300.48,305.24
2018-02-11 22:14:26.201000,L8,268.26,288.22,295.28,263.99,280.60,280.69,281.92,290.28,296.17,290.10,291.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27 22:14:19.470000,L8,308.01,310.87,311.04,299.22,303.71,309.65,308.34,318.21,321.78,318.93,310.79,298.56,308.62,277.99,294.60,305.49,315.62,315.10,326.95,323.58,327.28,308.91,329.64,324.74,306.84,304.09,291.41,279.82,295.53,289.35,294.38,304.90,302.87,317.47,304.90,292.73,293.29,289.87,280.78,292.79,326.98,331.21,317.02,297.53,301.41
2018-03-06 22:20:26.446000,L8,305.39,310.39,312.67,298.57,302.68,308.22,305.62,317.43,320.99,318.43,311.49,298.31,309.00,281.95,294.04,305.26,315.19,311.48,327.82,321.85,326.17,312.61,325.83,319.34,305.98,302.61,289.63,279.57,294.42,287.71,295.00,303.94,302.47,319.38,309.99,293.93,296.93,294.13,280.58,296.49,329.81,335.47,316.52,299.72,299.48
2018-03-15 22:14:10.086000,L8,305.93,308.80,312.98,298.61,304.50,307.59,306.79,313.74,321.06,319.27,309.21,296.10,307.07,274.60,290.15,303.98,311.90,313.07,325.84,321.20,327.58,309.55,328.32,324.41,303.41,300.47,290.78,277.28,291.55,287.81,293.27,302.35,302.02,315.48,303.92,292.16,291.61,291.68,282.52,294.35,327.11,332.15,315.26,299.08,296.99
2018-04-16 22:13:54.370000,L8,311.29,310.90,316.41,300.92,305.37,309.37,310.56,319.77,325.01,319.80,312.47,302.41,308.15,285.58,293.18,303.78,318.19,315.32,328.28,321.37,328.14,317.49,331.55,332.20,311.74,304.46,292.15,280.65,296.57,290.64,296.19,303.82,305.57,320.09,306.02,293.93,294.45,293.32,282.94,305.38,329.30,335.54,319.71,301.76,301.80
2018-05-02 22:13:45.572000,L8,295.11,302.83,300.41,290.68,291.45,294.84,290.43,299.46,309.73,306.98,294.65,273.72,291.94,256.97,275.12,,,,,,,,,,,,,,,,,265.62,281.26,268.04,281.83,271.87,270.16,270.73,,,,,,,
2018-05-18 22:13:34.690000,L8,297.64,306.33,302.86,294.27,295.39,298.41,293.10,305.60,313.14,313.04,298.49,288.88,297.57,261.56,282.84,288.55,306.59,300.86,299.50,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-07-12 22:19:56.652000,L8,310.79,321.22,314.39,299.18,305.91,311.21,306.27,320.59,328.46,324.36,313.44,304.85,310.77,281.97,295.62,303.14,319.73,315.59,336.70,325.41,327.95,317.10,340.30,327.35,309.94,303.66,290.59,276.29,300.45,288.72,293.49,302.95,304.39,319.63,308.17,292.51,292.55,290.86,283.46,297.93,327.09,335.64,319.66,301.22,303.42
2018-07-21 22:13:49.390000,L8,277.31,297.37,298.72,279.64,283.17,288.02,283.07,297.05,307.50,307.60,262.84,,,,,284.92,304.01,298.61,306.45,291.40,283.60,295.96,316.74,293.07,283.15,262.00,,,,,,,,,,,,,,,,,,,
2018-08-29 22:20:19.957000,L8,296.74,301.15,304.89,286.10,294.51,297.17,294.74,304.95,314.40,311.16,300.30,280.32,296.85,257.45,283.93,288.68,307.48,303.76,318.37,310.84,311.50,298.07,315.31,313.44,292.30,286.66,277.05,260.21,,,,,,,,,,,,,,,,,
2018-09-07 22:14:12.130000,L8,309.56,337.71,344.76,299.50,306.94,310.93,311.84,318.88,326.16,323.34,313.94,301.61,311.88,280.60,296.25,304.25,321.59,312.75,332.13,321.66,327.44,315.62,331.94,325.05,304.99,299.40,290.54,273.34,298.03,286.91,293.15,305.31,305.43,319.44,307.38,290.52,282.03,285.59,283.53,295.20,326.09,331.16,314.78,297.43,298.50
2018-09-30 22:20:31.646000,L8,338.32,334.78,317.94,299.60,302.92,309.53,310.19,318.53,326.63,320.56,314.15,299.28,309.51,281.75,292.97,302.09,317.18,312.82,332.99,319.73,325.44,312.93,329.52,323.62,307.07,300.92,289.28,276.91,297.77,288.66,290.83,305.47,302.72,315.86,306.53,290.94,290.98,287.49,284.26,292.31,326.08,332.16,315.79,298.19,299.56
2018-11-10 22:14:32.733000,L8,313.26,343.48,314.30,298.30,303.03,308.50,307.70,317.69,322.55,317.88,311.95,296.68,305.99,283.35,291.57,298.62,313.42,325.42,333.24,318.85,323.75,307.90,325.32,316.24,303.98,299.05,288.29,274.19,292.40,285.95,284.38,299.71,296.92,309.45,300.60,289.30,289.78,285.59,278.58,290.95,322.75,327.80,311.45,294.81,295.09
2018-12-28 22:14:29.227000,L8,307.80,327.08,313.81,301.04,305.12,312.69,311.23,321.31,325.67,320.46,314.04,303.28,309.78,286.45,297.47,304.95,316.50,317.93,325.22,323.50,328.60,310.04,323.71,315.87,306.31,306.50,296.20,287.87,295.90,292.33,296.31,309.45,308.21,322.50,311.87,309.18,301.31,296.25,286.57,301.43,335.53,336.76,322.45,303.90,303.34
2019-01-13 22:14:27.136000,L8,,,,,,,,,,308.21,342.06,303.68,310.44,289.08,297.68,305.07,318.33,318.01,328.27,325.45,332.26,313.01,328.93,318.15,305.57,303.18,298.30,283.55,,,293.96,310.80,308.59,325.26,310.82,313.17,301.60,318.06,298.77,315.09,339.34,337.23,331.84,266.21,
2019-02-14 22:14:21.185000,L8,340.81,312.43,321.95,308.30,309.68,320.35,316.82,322.92,331.89,327.44,316.44,319.48,325.52,313.17,307.80,320.80,348.87,318.95,333.61,342.28,348.72,321.25,334.38,328.72,321.01,314.79,301.77,298.89,306.13,308.47,301.68,317.75,321.08,328.29,323.90,320.55,319.02,311.31,313.84,314.20,347.35,354.53,341.95,322.64,313.42
2019-02-21 22:20:30.485000,L8,308.94,350.32,311.87,300.73,304.61,309.28,310.04,318.47,324.65,319.09,315.27,299.12,310.04,275.83,294.59,305.30,315.37,310.51,324.22,323.15,329.16,307.02,324.67,322.48,304.53,304.05,291.43,280.08,292.95,289.59,292.30,304.23,303.87,321.94,308.18,296.55,302.02,297.55,287.02,297.02,333.44,335.34,322.90,304.01,304.49
2019-05-28 22:20:29.609000,L8,,300.99,300.04,285.22,295.20,297.48,296.28,304.68,313.61,307.45,295.67,272.37,294.00,252.81,281.24,284.47,302.50,298.56,307.80,311.78,280.22,291.44,318.31,312.08,,,,,,,,,,,,,,,,,,,,,
2019-06-22 22:14:28.716000,L8,240.79,297.48,300.54,284.00,293.21,295.51,295.17,303.56,311.75,307.03,293.58,275.57,295.99,247.73,278.06,281.56,298.20,299.06,302.69,289.08,,,,,,,,,,,,,,,,,,,,,,,,,
2019-07-24 22:14:36.716000,L8,357.18,325.19,340.13,317.46,314.59,319.73,350.18,358.34,341.18,330.64,323.08,317.64,321.48,322.21,308.38,312.39,347.16,324.34,342.02,331.74,339.08,324.64,343.04,327.91,317.04,318.61,318.11,290.50,305.70,301.15,320.52,326.74,327.15,335.03,343.52,343.24,323.49,312.35,294.12,308.99,350.86,353.60,340.85,323.74,313.57
2019-09-10 22:14:51.565000,L8,361.22,321.74,343.02,314.95,311.30,315.62,330.27,325.05,332.79,327.88,318.60,314.33,320.76,286.00,308.95,304.36,330.88,322.57,334.78,322.30,332.94,322.53,348.18,335.57,314.51,315.16,293.81,281.67,343.48,302.69,300.95,306.27,309.60,327.85,330.25,308.72,308.88,347.47,369.08,,395.85,363.68,345.23,326.62,371.04
2019-09-26 22:14:56.917000,L8,305.28,314.07,306.55,296.61,,293.07,308.63,306.88,310.67,318.00,280.89,293.61,299.42,276.96,286.84,309.39,319.10,327.29,343.55,319.59,330.39,311.28,342.48,304.16,322.41,,,,,,291.43,304.46,307.06,319.83,304.31,290.32,285.94,269.81,,,,,,,
2019-11-13 22:14:57.837000,L8,348.13,311.59,312.56,302.72,305.66,311.44,313.74,313.77,317.51,317.17,309.57,298.88,307.04,280.91,290.92,301.03,317.64,316.19,330.24,319.66,326.68,315.72,377.56,341.40,307.01,304.87,291.85,283.62,,,291.79,307.85,305.19,315.60,307.45,293.90,304.47,297.63,287.21,294.61,,,,,
2019-11-29 22:14:55.870000,L8,307.69,310.49,311.39,300.22,306.55,311.63,313.10,315.49,324.29,319.35,314.88,295.97,307.83,277.82,291.05,303.66,314.27,316.42,325.13,319.09,328.02,314.02,326.89,324.94,303.29,301.52,293.38,289.65,297.40,292.58,291.03,307.03,305.42,317.64,311.59,295.09,305.78,298.16,286.46,303.92,334.30,335.61,323.65,308.04,303.62
2019-12-22 22:21:03.498000,L8,318.92,320.96,341.49,324.02,319.56,341.99,344.45,337.84,334.02,328.14,326.62,316.44,313.02,292.76,308.38,315.65,348.24,324.51,348.03,335.90,345.99,350.12,338.65,332.42,321.52,314.76,308.52,297.48,312.14,308.20,321.96,324.65,333.64,334.11,345.77,333.04,319.28,315.81,311.57,320.08,348.12,357.08,342.70,326.88,313.47
2020-01-23 22:20:55.593000,L8,283.30,289.45,296.84,265.69,266.39,276.05,280.61,286.07,297.26,288.24,293.37,,,,,,,,,270.01,275.44,275.66,276.31,285.11,282.44,,,,,,,,,,,,,,,,,,,,
2020-03-04 22:14:32.767000,L8,307.08,310.45,313.72,299.55,305.83,310.66,311.18,316.67,321.69,319.01,314.82,298.24,308.83,274.82,294.60,306.19,318.26,315.20,328.76,321.89,329.72,308.94,329.68,329.16,307.34,302.79,293.43,279.98,296.70,291.66,294.69,304.79,305.45,320.43,310.28,301.74,305.44,298.22,286.57,300.48,335.85,338.24,322.95,309.23,303.97
2020-03-11 22:20:40.527000,L8,337.94,337.35,351.53,307.17,307.13,314.92,313.21,323.19,327.43,324.36,319.38,305.90,313.15,288.53,298.21,311.21,324.30,318.73,344.17,329.13,330.74,317.18,347.62,336.54,311.99,309.23,298.05,288.31,305.58,298.05,296.74,312.02,307.79,332.78,311.72,306.26,307.25,303.08,293.98,305.46,341.97,346.60,329.82,314.25,310.77
2020-05-14 22:20:12.530000,L8,,,,,,,,,,,,,,,255.70,275.87,293.96,293.36,302.62,291.65,276.18,290.34,316.71,314.72,294.88,292.80,280.10,,,,,,,,,,,,,,,,,,
2020-05-30 22:20:16.612000,L8,297.00,303.69,305.16,292.64,282.81,,,,,,294.02,273.98,296.61,255.70,282.46,287.82,301.50,300.97,305.11,307.31,285.83,295.51,320.69,313.49,285.99,293.60,279.25,,,,,,,,,,,,,,,,,,
2020-06-08 22:14:11.756000,L8,345.84,340.52,314.28,303.03,308.84,313.22,313.56,323.27,328.96,326.70,318.39,305.91,317.04,274.07,299.33,303.84,383.05,318.32,346.58,330.75,331.74,319.27,359.29,338.28,318.31,312.98,292.65,283.86,300.36,294.25,298.36,309.28,306.41,323.88,310.45,300.69,306.80,301.66,292.18,307.69,344.24,348.92,330.45,315.84,310.45
2020-07-10 22:14:27.456000,L8,310.92,319.90,314.03,298.94,304.65,311.04,309.95,320.31,327.20,321.72,310.53,299.09,311.01,270.13,293.20,301.41,320.91,315.96,337.22,325.77,322.14,312.25,332.93,333.13,309.93,303.58,289.90,273.35,295.09,289.59,295.00,305.19,301.18,315.39,304.14,294.48,301.77,297.40,281.99,292.60,337.76,340.48,325.48,311.83,307.42
2020-07-17 22:20:40.662000,L8,239.62,300.19,300.37,281.21,278.39,288.15,282.56,295.48,307.65,306.42,268.10,,,,,279.96,292.71,298.30,309.24,297.50,282.04,286.39,311.15,284.28,,,,,,,,,,,,,,,,,,,,,
2020-07-26 22:14:32.385000,L8,309.95,326.81,313.57,302.52,305.64,313.27,308.37,321.09,326.40,323.30,312.91,300.49,312.94,273.10,294.32,304.79,317.35,314.81,335.07,326.06,323.96,315.31,331.24,329.48,312.04,306.84,289.21,275.96,293.97,288.50,294.06,303.85,302.87,316.85,309.51,294.03,301.50,297.93,283.08,297.32,336.74,340.68,325.11,309.81,307.35
2020-08-27 22:14:44.105000,L8,315.51,314.73,321.54,306.23,307.18,314.37,311.32,322.81,335.07,328.43,316.92,300.61,313.61,275.11,295.50,301.35,322.78,321.48,338.77,328.35,326.27,316.51,333.70,329.68,310.08,301.48,290.48,277.57,297.93,289.14,292.64,304.13,305.96,319.96,307.11,295.77,302.46,297.72,288.66,297.66,337.64,341.31,325.93,311.71,306.80
2020-09-19 22:21:03.690000,L8,335.63,322.11,317.59,307.14,305.15,313.84,311.01,324.21,328.88,324.81,315.23,300.72,314.01,274.57,295.15,301.41,322.97,316.29,337.68,320.21,323.97,322.81,386.90,332.15,309.68,300.40,289.34,274.60,299.09,290.91,292.43,304.29,302.46,317.14,304.52,293.36,300.69,297.67,286.54,291.73,338.48,338.45,326.51,312.55,308.62
2020-10-14 22:14:56.808000,L8,,335.97,310.26,298.29,308.45,319.00,359.17,317.39,321.88,317.09,305.45,275.10,300.04,260.17,283.50,290.52,306.43,302.17,319.48,305.76,311.53,298.45,328.80,324.44,304.20,297.32,286.37,272.79,,,281.58,297.62,294.88,311.11,304.82,291.68,297.42,292.91,281.80,,,,,,
2021-02-19 22:14:39.648000,L8,305.42,310.31,313.58,297.99,305.18,312.57,310.28,319.15,321.77,321.05,314.19,301.96,309.05,280.25,295.07,306.27,315.19,315.29,324.54,324.37,328.74,311.16,324.69,326.73,308.91,308.96,292.55,286.80,299.06,291.45,293.53,308.42,304.98,320.08,312.70,310.50,308.78,301.62,294.46,306.17,339.42,344.50,327.24,310.64,308.45
2021-03-30 22:20:34.287000,L8,310.03,310.65,314.76,301.84,305.82,311.97,312.78,318.95,324.05,321.50,314.86,302.12,310.33,278.16,295.63,304.20,319.75,316.91,326.38,320.62,328.06,314.31,330.58,327.67,310.44,305.59,291.46,284.51,300.53,293.55,293.62,304.39,305.25,318.05,310.88,306.34,307.99,302.03,293.88,302.93,341.28,346.51,330.24,314.39,310.81
2021-05-01 22:20:19.495000,L8,298.25,306.16,304.75,295.54,294.87,282.48,277.70,317.01,327.39,322.42,313.83,287.86,310.07,273.33,293.70,288.96,247.16,,,,317.99,327.79,322.95,322.69,312.60,294.87,293.21,,,,,,,,,,,,,,,,,,
2021-05-17 22:20:24.395000,L8,,,,,,,,,,,,,,,,278.48,298.62,298.71,299.30,289.67,276.92,289.38,317.37,309.81,270.18,280.88,,,,,,,,,,,,,,,,,,,
2021-06-11 22:14:25.766000,L8,300.13,304.75,305.20,295.61,295.43,297.78,283.58,306.23,312.92,308.99,273.36,,,,,,,,,,,,,,,,,,,,,266.01,293.23,305.02,277.24,281.33,285.30,270.24,,,,,,,
2021-07-13 22:14:31.246000,L8,,343.91,343.60,308.65,305.78,312.57,312.26,323.33,328.43,321.94,311.85,296.17,311.05,271.16,293.70,302.06,316.28,314.69,331.95,320.83,323.48,311.75,370.48,335.52,313.09,307.32,288.69,272.90,301.73,299.58,297.16,304.78,305.01,319.85,308.47,299.02,307.72,302.98,291.27,297.84,342.45,352.41,328.55,316.48,312.99
2021-08-05 22:20:52.997000,L8,299.83,305.39,309.30,295.37,296.94,295.48,289.08,303.27,314.63,311.01,298.73,259.58,296.30,,,282.70,305.66,301.19,314.75,301.20,288.89,288.73,313.45,314.79,290.72,286.30,271.12,,,,,269.65,283.19,295.97,275.03,281.77,282.12,,,,,,,,
2021-08-14 22:14:45.391000,L8,292.55,303.70,300.93,292.88,289.42,290.63,278.23,292.21,298.98,300.64,288.59,261.79,292.50,,,279.97,289.39,291.16,306.32,286.75,272.50,289.67,262.79,,,,,,,,,267.60,282.14,297.90,292.09,280.79,283.91,272.14,,,,,,,
2021-08-30 22:14:49.951000,L8,299.04,302.37,302.31,283.23,273.05,,,,,,,,,,,266.83,297.39,298.08,309.31,288.61,282.69,283.13,263.21,,,,,,,,,,,,,,,,,,,,,,
2021-09-22 22:21:05.391000,L8,,359.48,308.84,290.85,302.09,309.74,307.07,317.69,324.05,320.86,312.00,282.77,310.05,268.85,289.24,299.73,316.20,315.50,331.39,318.54,322.16,309.35,330.20,328.77,301.87,298.06,286.91,273.06,297.76,289.22,291.58,302.26,302.26,315.12,306.94,293.11,298.20,296.22,286.88,292.84,334.37,337.86,324.94,310.31,306.50
2021-11-02 22:15:01.893000,L8,308.02,311.29,306.51,294.43,302.53,307.63,306.75,313.01,322.15,318.95,312.00,280.02,304.16,268.24,288.37,299.99,313.23,315.06,328.56,317.53,324.21,309.52,325.63,323.27,305.77,302.13,291.26,278.31,298.35,292.06,292.86,303.55,302.80,317.04,306.61,294.97,302.00,296.88,286.43,302.68,338.38,340.17,326.68,311.75,307.20
2021-11-18 22:14:56.496000,L8,342.92,323.71,349.49,293.90,299.42,307.28,304.57,311.71,320.76,316.96,308.38,281.10,303.25,269.18,288.70,300.19,311.44,311.07,324.04,318.66,321.97,303.73,323.70,318.73,304.61,304.95,290.97,279.97,297.46,291.78,293.41,305.26,300.85,311.97,304.33,295.69,302.96,297.25,286.91,300.36,336.15,341.36,325.60,311.04,306.24
2021-12-11 22:21:08.661000,L8,307.16,309.78,313.01,297.17,305.23,311.58,309.32,319.19,325.76,317.62,314.09,279.95,305.15,271.40,289.27,299.84,313.74,311.59,326.84,321.65,328.72,308.12,328.20,324.14,310.34,309.18,292.11,279.75,297.39,291.33,294.92,306.08,303.68,318.84,310.20,302.08,305.57,299.38,288.26,303.56,340.36,345.11,328.10,312.68,308.14
2021-12-20 22:14:55.954000,L8,,,308.97,299.23,303.32,319.00,313.14,319.44,323.04,320.85,344.83,280.42,308.08,270.62,293.44,302.95,313.82,312.58,325.15,320.87,327.60,304.36,327.85,318.63,309.09,311.98,292.67,282.88,299.33,294.57,294.81,308.99,303.11,317.86,307.43,303.04,307.73,300.40,289.61,304.79,339.62,347.97,328.50,313.65,309.65
2022-01-13 22:14:50.477000,L9,304.55,308.99,309.23,295.85,300.28,308.41,303.42,313.79,321.04,318.08,311.39,280.36,306.42,270.28,291.94,301.50,314.81,313.87,323.51,318.90,327.09,304.93,318.21,317.10,301.01,302.67,290.84,280.59,299.65,293.67,292.39,306.39,302.51,319.35,308.81,306.26,304.53,300.25,289.95,303.29,340.09,347.01,327.11,313.82,307.97
2022-01-28 22:20:55.692000,L8,307.25,310.56,310.39,298.69,303.76,313.82,310.78,320.98,328.27,319.55,314.62,297.16,308.70,274.59,295.15,305.21,321.83,316.06,329.13,322.26,332.13,307.83,326.60,321.71,308.90,303.69,294.19,282.81,299.61,294.13,295.70,308.71,304.94,323.46,312.54,308.72,309.99,302.99,292.17,304.90,344.03,349.04,329.32,315.32,308.74
2022-02-06 22:14:44.088000,L8,365.19,310.36,310.58,297.20,301.92,310.12,309.05,317.03,323.04,318.10,311.98,279.36,307.55,271.94,294.58,304.47,317.63,314.41,326.05,320.67,327.48,304.00,326.99,321.83,306.79,302.73,293.37,279.30,299.46,295.50,295.67,308.24,304.55,319.38,311.36,306.90,308.66,302.76,288.87,303.01,342.21,350.70,327.91,314.44,310.01
2022-02-13 22:20:52.491000,L8,308.79,310.45,312.67,298.37,302.72,310.12,308.71,318.47,322.03,318.59,313.09,281.10,309.16,273.35,292.51,304.81,317.98,314.49,326.13,321.58,329.80,305.69,326.52,321.95,304.81,301.55,292.63,281.75,298.43,291.54,292.70,306.47,305.66,320.63,311.92,310.77,306.74,299.77,287.07,299.57,340.41,343.54,327.61,312.99,308.49
2022-02-22 22:14:38.338000,L8,286.52,293.94,298.46,283.30,288.86,284.77,280.39,284.00,300.53,301.57,293.19,,,245.45,277.77,281.49,296.97,293.57,309.48,303.78,308.51,283.55,306.78,294.35,285.91,282.52,273.01,,274.38,273.31,266.47,283.81,281.83,299.01,277.02,283.62,285.94,276.76,265.02,,,,,,
2022-03-02 22:14:37.725000,L9,307.47,310.29,313.45,298.12,301.36,306.72,306.73,312.36,322.80,316.63,310.68,277.96,303.26,270.44,291.05,301.38,314.55,311.36,326.06,319.04,325.27,302.69,326.57,320.90,305.89,300.57,290.04,276.76,294.41,289.83,287.49,301.47,300.20,316.08,305.66,300.68,302.66,298.11,286.38,293.68,338.79,343.72,324.00,311.06,304.27
2022-03-09 22:20:49.257000,L9,289.48,298.33,299.24,283.81,286.34,,,,,,,,256.48,247.59,277.93,271.05,290.57,291.39,297.10,296.57,283.82,284.24,304.57,282.47,282.07,281.30,271.61,,269.49,273.94,,,,,,,,,,,,,,,
2022-04-02 22:20:31.499000,L8,344.54,352.60,315.06,300.46,302.57,308.92,306.03,319.08,325.93,319.20,314.83,277.80,310.30,270.91,293.15,302.39,317.14,313.00,326.88,322.33,325.73,306.94,338.27,323.15,,,,,,,,,,,,,,,,,,,,,
2022-04-10 22:20:41.030000,L9,307.55,312.59,318.51,301.05,306.13,311.57,307.34,320.40,322.07,317.65,308.83,279.70,305.76,270.52,292.79,300.86,319.72,315.11,331.09,320.80,325.98,306.04,327.21,327.23,306.62,300.56,289.30,275.84,298.66,294.21,293.33,301.99,300.49,316.45,306.40,303.49,307.70,301.12,289.30,300.57,343.20,350.27,329.71,314.88,310.83
2022-05-05 22:14:18.830000,L9,309.00,308.87,312.56,301.41,305.08,310.90,307.00,317.42,324.62,318.90,310.94,278.09,308.27,271.70,293.25,303.11,312.21,309.94,326.82,322.71,325.00,306.95,327.82,321.71,306.20,300.99,290.22,274.96,297.98,291.86,296.67,304.01,304.89,318.74,309.69,303.31,309.18,303.59,290.12,306.48,343.81,355.54,328.98,315.46,311.17
2022-05-28 22:20:18.438000,L9,294.86,301.85,301.21,290.55,289.79,292.09,277.66,270.17,,,,,,,,276.64,284.73,295.49,300.16,310.15,280.25,283.00,311.24,286.43,,,,,,,,,,,,,,,,,,,,,
2022-06-05 22:20:51.340000,L8,291.63,303.50,304.44,293.34,295.60,293.88,287.95,299.24,311.97,305.61,279.95,264.61,283.28,251.38,281.81,287.36,298.99,299.14,308.35,303.60,285.92,292.45,314.96,290.26,278.09,282.70,,,,,,270.35,284.61,296.29,282.35,283.66,289.11,282.86,,,,,,,
2022-06-14 22:14:46.889000,L8,,,,,,,,,303.50,303.79,278.22,267.28,288.70,253.51,263.38,285.61,285.17,291.53,293.27,283.37,270.88,287.54,301.47,272.81,,,,,,,,,,,,,,,,,,,,,
2022-06-21 22:21:00.653000,L8,294.61,303.35,302.57,292.08,291.88,296.46,288.27,304.57,311.88,308.34,289.43,265.83,288.03,251.53,261.75,283.11,295.57,295.89,307.43,303.86,280.83,,,,,,,,,,,257.47,280.21,265.64,272.57,284.03,289.74,277.21,,,,,,,
2022-06-22 22:14:26.439000,L9,279.69,295.10,296.54,281.09,273.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-15 22:20:36.379000,L9,297.64,303.87,303.70,293.91,292.72,296.31,293.34,310.30,313.16,310.41,296.78,,,,281.71,288.92,304.59,299.67,316.61,313.26,298.35,293.64,317.92,310.32,288.25,284.88,268.90,,,,,,,,,,,,,,,,,,
2022-07-23 22:21:07.605000,L8,297.55,304.36,304.42,293.58,290.77,295.83,291.52,306.20,315.41,312.30,298.17,,,,,279.11,299.16,303.16,316.73,312.86,293.02,287.18,316.32,300.10,287.68,283.86,,,,,,,,,,,,,,,,,,,
2022-07-31 22:20:51.284000,L9,310.59,346.87,315.78,301.19,304.96,311.27,310.49,321.72,327.00,319.76,309.16,279.16,308.75,267.93,289.00,300.15,315.05,312.97,333.61,320.42,320.65,310.69,332.37,320.94,304.40,295.62,282.49,270.17,295.82,297.95,292.85,304.50,303.34,315.37,306.81,302.01,303.56,297.98,287.54,295.84,339.88,344.91,326.79,311.72,307.75
2022-08-08 22:21:16.880000,L8,288.94,301.30,302.78,287.34,290.40,292.45,284.78,282.01,287.22,262.17,,,,,,268.26,293.55,296.37,308.84,299.28,288.41,283.14,312.64,285.63,,,,,,,,,,,,,,,,,,,,,
2022-08-09 22:14:46.212000,L9,307.99,310.21,311.59,301.51,300.93,305.76,305.96,319.27,323.38,320.11,306.89,274.44,307.34,264.88,288.88,298.03,312.17,312.67,331.01,320.73,320.46,303.43,327.22,324.85,301.90,296.24,283.37,268.72,293.70,287.06,288.10,300.61,300.54,317.12,301.59,294.12,296.61,293.34,283.25,279.70,337.31,341.73,322.82,309.56,305.36
2022-08-24 22:21:19.767000,L8,293.61,302.41,300.07,,281.90,288.68,283.60,291.98,303.13,303.13,267.40,,,,,278.45,297.77,296.93,311.29,301.93,292.14,283.19,308.73,283.38,,,,,,,,,,,,,,,,,,,,,
2022-08-25 22:14:50.743000,L9,307.87,313.05,311.22,296.10,301.89,309.79,306.75,320.77,323.14,319.10,308.71,276.77,309.03,265.08,288.86,298.02,314.94,313.50,332.19,319.32,319.27,301.91,327.32,326.30,306.66,296.35,278.55,272.41,291.22,291.43,285.90,299.54,297.46,314.01,303.31,294.24,300.83,292.27,283.43,273.41,336.70,341.17,322.91,309.94,305.48
2022-09-09 22:21:23.307000,L8,309.70,311.88,309.58,292.40,300.22,308.63,306.65,318.65,325.79,319.07,311.41,277.47,310.56,266.93,289.96,297.30,315.49,313.30,334.51,320.72,322.10,305.80,328.82,327.73,304.17,303.42,280.12,269.47,294.66,296.29,285.74,299.41,298.40,313.96,303.45,294.14,299.64,293.03,286.11,279.67,336.56,338.64,324.56,311.89,306.59
2022-09-10 22:14:51.402000,L9,345.04,310.25,308.66,291.55,299.88,307.59,307.05,318.32,324.53,318.39,307.45,282.60,309.41,267.52,288.19,296.60,312.83,314.36,348.16,320.80,319.52,306.91,384.88,,,,,,295.95,299.72,286.93,299.45,299.10,315.80,303.49,293.69,298.30,294.24,285.45,282.72,335.56,337.91,323.54,309.48,304.15
2022-09-17 22:21:06.325000,L9,322.95,315.26,340.83,299.19,330.85,328.25,331.81,335.25,326.38,325.25,318.98,311.96,311.70,272.61,297.89,302.59,326.35,316.71,333.28,321.27,323.07,317.79,328.92,319.37,306.27,300.85,287.45,278.25,299.99,295.56,298.00,305.69,303.85,319.91,310.64,302.62,310.44,313.09,299.55,309.83,356.52,359.28,342.31,328.10,313.01
