dates,nzd0234-0000,nzd0234-0001,nzd0234-0002,nzd0234-0003,nzd0234-0004,nzd0234-0005,nzd0234-0006,nzd0234-0007,nzd0234-0008,nzd0234-0009,nzd0234-0010,nzd0234-0011,nzd0234-0012,nzd0234-0013,nzd0234-0014,nzd0234-0015,nzd0234-0016,nzd0234-0017,nzd0234-0018,nzd0234-0019,nzd0234-0020,nzd0234-0021,nzd0234-0022,nzd0234-0023,nzd0234-0024,nzd0234-0025,nzd0234-0026,nzd0234-0027,nzd0234-0028,nzd0234-0029,nzd0234-0030,nzd0234-0031,nzd0234-0032,nzd0234-0033,nzd0234-0034,nzd0234-0035,nzd0234-0036,nzd0234-0037,nzd0234-0038,nzd0234-0039,nzd0234-0040,nzd0234-0041,nzd0234-0042,nzd0234-0043,nzd0234-0044,nzd0234-0045,nzd0234-0046,nzd0234-0047,nzd0234-0048,nzd0234-0049,nzd0234-0050,nzd0234-0051,nzd0234-0052,nzd0234-0053,nzd0234-0054,nzd0234-0055,nzd0234-0056,nzd0234-0057,nzd0234-0058,nzd0234-0059,nzd0234-0060,nzd0234-0061,nzd0234-0062,nzd0234-0069,nzd0234-0070,nzd0234-0071,nzd0234-0072,nzd0234-0073,nzd0234-0074,nzd0234-0075,nzd0234-0076,nzd0234-0077,nzd0234-0078,nzd0234-0079,nzd0234-0080,nzd0234-0081,nzd0234-0082,nzd0234-0083,nzd0234-0084,nzd0234-0085,nzd0234-0086,nzd0234-0087,nzd0234-0088,nzd0234-0089,nzd0234-0090,nzd0234-0091,nzd0234-0092,nzd0234-0093,nzd0234-0105,nzd0234-0106,nzd0234-0107,nzd0234-0108,nzd0234-0109,nzd0234-0110,nzd0234-0111,nzd0234-0112,nzd0234-0113,nzd0234-0114,nzd0234-0115,nzd0234-0118,nzd0234-0119,nzd0234-0120,nzd0234-0121,nzd0234-0122,nzd0234-0123,nzd0234-0124,nzd0234-0125,nzd0234-0126,nzd0234-0127,nzd0234-0128,nzd0234-0129,nzd0234-0130,nzd0234-0131,nzd0234-0132,nzd0234-0133,nzd0234-0134,nzd0234-0135,nzd0234-0136,nzd0234-0137,nzd0234-0138,nzd0234-0141,nzd0234-0142,nzd0234-0143,nzd0234-0144,nzd0234-0145,nzd0234-0146,nzd0234-0147,nzd0234-0148,nzd0234-0149,nzd0234-0065,nzd0234-0066,nzd0234-0067,nzd0234-0068,nzd0234-0097,nzd0234-0098,nzd0234-0099,nzd0234-0100,nzd0234-0101,nzd0234-0102,nzd0234-0103,nzd0234-0104,nzd0234-0116,nzd0234-0063,nzd0234-0064,nzd0234-0094,nzd0234-0095,nzd0234-0096,nzd0234-0117,nzd0234-0139,nzd0234-0140,satname
2020-01-18 22:00:00+00:00,292.96333333333337,292.09499999999997,294.405,296.72,303.23,307.2525,307.2025,305.775,302.4725,304.79,305.2225,311.4975,305.515,307.53999999999996,310.2375,312.345,309.505,307.35499999999996,306.0475,303.5,304.3275,299.7325,301.2275,298.4225,300.0075,298.775,294.395,295.96500000000003,298.85,301.545,297.1175,296.8275,301.92,298.75249999999994,296.57,297.17,298.96,301.805,302.65,302.8675,304.3925,300.21999999999997,302.46500000000003,300.26750000000004,302.725,302.66999999999996,308.13,306.1275,309.4475,309.445,308.35249999999996,309.0625,303.5675,303.69500000000005,299.7975,298.54249999999996,314.705,320.9825,321.0425,324.46000000000004,323.1175,313.545,311.47249999999997,301.9933333333333,305.26666666666665,301.96000000000004,305.46250000000003,306.70500000000004,299.34749999999997,298.0025,304.4975,305.9825,311.845,311.68666666666667,310.03000000000003,306.3233333333333,286.81666666666666,292.99333333333334,304.12,307.72333333333336,303.4066666666667,298.345,304.41333333333336,307.45,304.25666666666666,302.50333333333333,300.39666666666665,300.6366666666667,322.38666666666666,320.92,324.04,322.0933333333333,322.16,317.13000000000005,317.6966666666667,315.09666666666664,311.11000000000007,320.22333333333336,319.72333333333336,311.8533333333333,310.32,308.5566666666667,314.44666666666666,317.25666666666666,310.0175,312.6675,319.78,322.205,329.85499999999996,329.16999999999996,323.8275,323.77750000000003,322.27250000000004,319.35749999999996,320.5325,324.69,320.2425,324.5375,323.98,324.08666666666664,332.95666666666665,331.6333333333333,326.72999999999996,329.79499999999996,331.9866666666667,317.675,315.12,,79.13,301.6566666666666,301.9533333333333,298.38666666666666,301.28000000000003,310.15000000000003,307.99333333333334,311.00666666666666,316.1433333333334,322.54999999999995,318.33,317.04333333333335,324.75666666666666,317.03333333333336,305.22666666666663,298.80333333333334,304.8999999999999,306.41333333333336,307.74333333333334,311.47666666666663,323.0333333333333,326.94,L8
2020-02-19 21:59:52+00:00,293.7375,290.91999999999996,293.4225,296.06,302.8775,306.22,305.655,305.355,301.305,303.9425,303.41999999999996,309.8325,303.555,303.9675,308.215,310.01,307.5375,304.365,303.5425,301.7075,302.1875,296.89,298.005,295.855,296.755,295.9975,292.08500000000004,293.1175,296.8375,298.44500000000005,294.46750000000003,295.2125,299.305,296.0725,294.2975,294.8925,296.65250000000003,299.91,300.8375,301.1675,303.90250000000003,299.995,301.9975,299.0825,301.5075,301.77,305.71500000000003,303.97,308.78249999999997,307.72999999999996,306.805,306.31,302.28999999999996,302.745,298.19,296.5375,312.8475,319.89,319.605,322.20250000000004,320.93,311.325,308.5925,299.06,302.8966666666667,299.615,303.1,304.2675,296.8,295.8525,301.4375,303.08000000000004,309.53499999999997,307.61666666666673,305.3866666666667,302.02333333333337,283.44,289.87333333333333,300.63000000000005,304.17,300.31666666666666,294.93,300.68,303.28999999999996,300.68333333333334,298.62333333333333,295.6766666666667,296.2966666666667,318.8333333333333,317.68666666666667,320.3333333333333,319.07666666666665,318.7233333333333,314.30333333333334,313.7,311.8433333333333,307.5166666666667,317.1433333333334,317.4766666666667,308.34666666666664,307.6266666666666,306.01666666666665,312.12000000000006,314.02,307.15500000000003,310.505,316.9575,319.46000000000004,325.50749999999994,326.045,320.855,320.3125,319.015,316.28249999999997,318.5375,321.13,316.615,319.27250000000004,319.255,318.25666666666666,326.0566666666667,326.5233333333333,323.095,324.36,328.83500000000004,317.675,315.12,,79.13,298.68666666666667,298.6333333333334,294.81666666666666,298.21000000000004,308.00333333333333,305.57,308.68,313.2266666666667,318.6333333333333,314.83,313.7,321.23,315.0733333333333,302.49666666666667,295.50666666666666,300.54999999999995,303.20666666666665,304.61999999999995,307.94,317.8333333333333,321.62999999999994,L8
2020-07-28 21:59:47+00:00,298.9,295.43,302.19,305.92,311.63,315.08500000000004,314.07000000000005,312.49,306.53999999999996,310.07,308.425,316.54,310.28499999999997,309.575,314.725,316.165,313.88,307.905,307.475,304.875,306.515,300.145,302.655,300.58000000000004,300.83,300.33000000000004,295.305,297.385,300.075,301.78499999999997,298.065,301.11,299.98,297.49,298.05,298.08500000000004,301.20000000000005,305.46500000000003,305.62,303.95000000000005,306.19500000000005,302.82500000000005,304.185,302.545,301.395,306.295,309.64,308.61,313.995,313.18,311.39,308.295,307.955,302.39,301.095,306.38,314.61,324.71,328.18,325.47,326.22,317.63,314.55499999999995,306.145,307.58500000000004,306.24,309.745,311.615,304.875,306.24,306.79499999999996,311.34000000000003,315.34,313.12,310.635,309.31,295.78499999999997,298.11,305.22,307.91999999999996,305.405,301.91499999999996,305.735,307.33500000000004,306.12,302.76,299.67,299.65999999999997,322.76,322.895,324.42499999999995,322.39,321.06,318.06,315.145,313.83500000000004,311.705,322.955,328.85,313.995,311.55499999999995,312.89,317.735,319.5,313.08500000000004,316.135,322.53,324.1,329.325,329.85,327.865,327.015,324.94,321.82000000000005,323.96,325.34000000000003,321.46,324.23,323.645,322.17999999999995,328.58500000000004,331.445,336.76,336.3,339.9,327.96,320.39,,60.59,305.195,303.5,300.44,303.995,312.03,310.36,314.095,317.65,320.305,318.45000000000005,317.945,324.29,321.48,309.84000000000003,301.66499999999996,305.26,308.335,307.31,312.51,321.56,324.15,L8
2020-10-16 22:00:11+00:00,298.13,291.555,297.44,303.855,310.28499999999997,314.49,313.31,309.32,306.4,307.5,307.25,314.23,308.98,309.78,313.78499999999997,315.44500000000005,311.03499999999997,307.515,308.235,306.02,306.19,299.7,301.26,300.94,303.36,301.39,297.62,298.025,300.865,306.025,299.27,300.71500000000003,300.76,299.13,298.39,299.745,301.375,305.085,306.985,302.92,302.745,300.155,301.305,299.71500000000003,300.53499999999997,305.27,308.315,307.655,313.155,311.245,308.81,307.83000000000004,307.97,300.015,296.345,304.62,313.375,321.67499999999995,325.45000000000005,324.41999999999996,323.45000000000005,318.08000000000004,316.33,307.63,307.82,309.14,312.885,314.755,307.425,310.95000000000005,311.105,315.905,319.43499999999995,318.03499999999997,315.47,313.925,303.745,301.35,306.66499999999996,309.83,305.98,304.09000000000003,310.395,310.38,310.975,305.34,303.08000000000004,302.79,322.625,324.04499999999996,325.74,321.755,323.14,317.28999999999996,317.535,313.78,310.65,326.54999999999995,336.555,314.42,311.2,313.305,318.82,326.145,315.16499999999996,317.755,326.065,328.44000000000005,336.34000000000003,334.41999999999996,331.985,333.71,329.51,325.3,325.695,328.895,326.255,329.99,328.35,328.78499999999997,328.67,329.52,325.78499999999997,325.695,331.69,322.265,312.79499999999996,,71.42500000000001,303.345,300.55999999999995,300.005,304.195,313.49,311.32,313.20500000000004,318.63,321.49,318.405,317.41999999999996,324.635,325.05,311.26,301.71500000000003,307.275,311.38,307.13,311.595,325.98,326.79499999999996,L8
2020-12-03 22:00:12+00:00,294.0833333333333,290.39000000000004,294.2266666666667,300.3433333333333,305.80333333333334,310.43,309.15000000000003,306.6433333333334,303.7366666666667,304.8866666666667,305.14000000000004,311.33,306.2166666666667,306.3833333333333,310.5133333333333,311.2066666666667,305.25,303.92333333333335,303.8333333333333,302.45666666666665,302.2033333333333,296.6933333333333,297.8433333333333,297.9866666666667,298.07666666666665,297.1066666666667,293.7966666666667,294.5733333333333,297.68,301.17333333333335,295.28666666666663,296.7633333333333,297.5566666666667,296.64000000000004,295.23,295.9866666666667,297.55333333333334,301.68666666666667,303.0133333333333,299.67,298.87666666666667,296.1366666666667,298.93666666666667,295.90000000000003,297.81333333333333,302.11333333333334,305.0833333333333,303.40000000000003,309.57666666666665,307.50333333333333,306.09999999999997,304.6266666666667,305.0,298.06666666666666,294.2633333333333,301.51,311.1333333333333,318.1766666666667,322.18333333333334,321.7733333333333,320.53333333333336,314.8666666666667,313.16333333333336,304.0,305.8,307.04333333333335,310.08666666666664,310.4766666666667,303.58666666666664,305.31666666666666,307.4433333333333,311.24,315.4266666666667,314.2266666666667,311.75,309.69666666666666,297.10999999999996,298.12666666666667,303.3566666666666,306.3433333333333,302.51666666666665,301.4066666666667,307.82666666666665,307.77666666666664,307.44,302.24,299.8933333333334,299.16,319.71,321.1166666666666,322.22666666666663,319.68,319.93666666666667,315.1133333333333,315.0733333333333,311.50666666666666,307.79333333333335,322.84666666666664,330.5466666666667,311.61,308.81666666666666,310.1433333333334,314.25333333333333,322.39,311.8833333333333,315.18666666666667,322.2366666666667,325.99333333333334,333.4166666666667,331.44,329.1266666666667,329.6333333333333,325.68333333333334,322.54333333333335,323.21666666666664,326.24,322.3433333333333,326.2733333333333,324.59999999999997,324.87666666666667,324.49666666666667,323.8833333333333,325.78499999999997,320.75333333333333,327.88666666666666,320.25,309.5333333333333,,73.07000000000001,299.0733333333333,297.19,296.89000000000004,301.3833333333333,310.8,308.37333333333333,311.04,315.88,320.41333333333336,315.68333333333334,314.82666666666665,322.33,319.7033333333333,308.39000000000004,298.97333333333336,304.2166666666667,307.29,305.34666666666664,310.74666666666667,321.71666666666664,326.79499999999996,L8
2021-02-21 21:59:53+00:00,291.90333333333336,286.15000000000003,288.52666666666664,297.0133333333333,301.43333333333334,307.58,306.3,302.52000000000004,302.93333333333334,301.9433333333333,302.4866666666667,309.24333333333334,303.6333333333334,303.83,307.7366666666667,308.34,303.61,301.1466666666667,299.88000000000005,300.60999999999996,299.0466666666667,293.7266666666667,295.41,295.1166666666666,295.7133333333333,293.3,289.71,294.19,295.40000000000003,297.4533333333334,292.8433333333333,293.6466666666667,295.1666666666667,294.68333333333334,290.8433333333333,292.6666666666667,295.05,298.2633333333333,301.3566666666666,297.61999999999995,294.75,291.15333333333336,296.1933333333333,292.7833333333333,296.99666666666667,298.6366666666667,302.05333333333334,298.93333333333334,304.99333333333334,303.9866666666667,303.59999999999997,300.69666666666666,301.6766666666667,293.5733333333333,289.67333333333335,296.43333333333334,306.4133333333333,314.1766666666667,316.84666666666664,317.13,316.1,309.18666666666667,308.77,300.0566666666667,303.0133333333333,304.34,307.43666666666667,307.68,299.5366666666667,299.0933333333333,303.6933333333333,306.2633333333333,311.33,309.9066666666667,306.9066666666667,304.85333333333335,287.9966666666666,292.63,299.52,303.5733333333333,298.3833333333333,296.7566666666667,304.5566666666666,304.67333333333335,304.39666666666665,300.83,295.59666666666664,296.23333333333335,315.74333333333334,315.67,318.68666666666667,316.6933333333333,317.64333333333326,311.93333333333334,312.3,308.65,302.85333333333335,319.08666666666664,323.57666666666665,306.5266666666667,304.33666666666664,304.9866666666667,309.0366666666667,318.46333333333337,307.8033333333333,311.5933333333333,318.56666666666666,323.7366666666667,330.5366666666667,329.12666666666667,325.3533333333333,325.96666666666664,321.8433333333333,319.10999999999996,319.34999999999997,322.8866666666667,318.9833333333333,321.4166666666667,320.8933333333333,320.6766666666667,318.7,317.6166666666666,316.51,314.2,323.43333333333334,316.4266666666667,290.9533333333333,,79.66333333333334,295.8,294.7966666666667,294.47,297.5566666666667,307.7033333333333,306.08,307.29333333333335,311.5233333333333,319.3433333333333,311.92,310.9933333333333,319.3966666666667,313.91,304.6166666666667,295.8933333333334,299.79,303.5266666666667,303.0,306.8066666666667,318.0233333333333,321.58,L8
2021-03-25 21:59:39+00:00,294.7475,288.3725,291.205,298.885,302.8325,308.515,308.105,304.51,304.0675,304.805,304.72249999999997,311.315,305.38,306.0125,309.665,310.71000000000004,306.855,304.2475,302.435,302.93,301.64250000000004,295.5175,298.565,297.5675,298.0275,296.3075,291.905,295.7825,296.855,298.51,294.345,294.74750000000006,295.58,295.95,291.915,294.7,296.6325,299.6275,302.4325,298.215,296.1725,291.9475,297.06,293.8775,297.805,299.6675,303.115,300.2975,306.0325,305.6525,304.7925,301.6775,303.145,295.0,292.1,298.5475,307.205,315.1925,318.58500000000004,318.725,317.57500000000005,310.46,310.71,301.285,303.585,304.975,308.395,308.51,300.3075,299.485,304.1275,306.1025,311.6425,310.4625,307.4625,305.81,288.2775,293.245,300.2475,303.27250000000004,299.1775,297.5325,305.3225,305.275,305.48249999999996,300.8275,296.1275,297.3525,317.01,316.4675,319.525,317.26,318.68999999999994,312.85,312.1775,309.6225,304.05,319.48,322.9125,308.1025,305.5375,305.4375,309.885,318.4175,308.5125,312.4525,319.2025,324.27,330.5425,330.075,325.8175,326.3275,322.3825,319.495,319.8975,322.95000000000005,319.655,321.9825,321.2525,321.195,320.6575,319.4375,319.01,314.2,325.46500000000003,318.4,296.155,,80.00750000000001,296.84,295.8725,295.2475,298.2275,307.8925,306.67499999999995,308.28000000000003,312.53,320.515,313.205,312.30499999999995,320.4775,314.2925,305.6075,297.26750000000004,300.6675,304.8675,303.7925,307.65,318.2725,321.58,L8
2021-07-31 21:59:54+00:00,300.07,293.42,297.24666666666667,304.2266666666667,307.7933333333333,313.2033333333333,313.9833333333333,308.64666666666665,309.25333333333333,311.10333333333335,309.41333333333336,316.8633333333333,310.06333333333333,313.24333333333334,315.0466666666667,316.2933333333333,315.3066666666667,310.7633333333334,306.89000000000004,308.13666666666666,307.74333333333334,301.0133333333333,305.02666666666664,301.23333333333335,303.4066666666667,301.0333333333333,295.9633333333333,302.93,301.26,302.25,299.1066666666667,298.92,299.78333333333336,299.70666666666665,295.52666666666664,298.3233333333333,302.1166666666666,303.2266666666667,306.98333333333335,302.78000000000003,299.73333333333335,296.47333333333336,301.21333333333337,300.2733333333333,302.05,304.65000000000003,308.2366666666667,306.1066666666667,309.42,312.31333333333333,310.09333333333336,307.28,307.37333333333333,301.1766666666667,301.7966666666666,304.90333333333336,311.0433333333333,321.6466666666667,324.1333333333333,323.5733333333333,323.18,314.43666666666667,314.94,307.6433333333334,307.47333333333336,311.86999999999995,314.06666666666666,313.0833333333333,304.95666666666665,300.56,307.9433333333333,309.2033333333333,314.87,316.37000000000006,313.51,311.78,292.61333333333334,297.65333333333336,305.4766666666667,307.75333333333333,303.56,302.09999999999997,308.65,308.65333333333336,309.07666666666665,307.45000000000005,300.75666666666666,303.73333333333335,321.7133333333333,320.4733333333333,325.02000000000004,322.32666666666665,322.34,316.66333333333336,314.6333333333333,313.93333333333334,309.94,324.72333333333336,324.6433333333334,313.0,309.09,309.0566666666667,314.00333333333333,323.23333333333335,313.71666666666664,316.84999999999997,326.7366666666667,327.24666666666667,334.42333333333335,334.64,336.77,336.01666666666665,334.42333333333335,332.24666666666667,326.71000000000004,328.57666666666665,326.3966666666667,332.7766666666667,327.9166666666667,328.1066666666666,330.18666666666667,328.23,323.63000000000005,336.29999999999995,340.65333333333336,323.4266666666667,299.0933333333333,,81.29333333333334,303.37999999999994,303.16333333333336,301.40666666666664,303.02333333333337,312.56666666666666,311.12333333333333,313.47333333333336,316.9266666666667,329.75333333333333,323.47,317.1766666666667,325.7566666666667,317.3433333333333,310.25666666666666,302.3433333333333,307.11999999999995,314.93666666666667,308.88666666666666,312.60999999999996,324.80333333333334,331.41999999999996,L8
2021-09-01 22:00:05+00:00,300.43,294.92,298.02333333333337,302.7966666666667,307.6033333333333,311.8433333333333,313.06666666666666,309.60999999999996,307.93,310.70666666666665,310.6366666666666,316.21999999999997,310.70666666666665,314.50666666666666,316.3433333333333,317.63000000000005,314.8533333333333,311.2033333333333,309.6666666666667,308.8866666666666,309.55333333333334,302.88999999999993,305.24,302.0,304.46333333333337,301.58,297.0466666666667,301.6233333333333,301.88,304.90000000000003,299.6933333333333,299.43666666666667,301.49333333333334,301.4766666666667,297.31,300.20666666666665,303.34999999999997,303.75,308.1366666666667,303.09999999999997,302.18666666666667,300.18333333333334,301.28333333333336,301.55,301.9166666666667,306.47,310.6333333333334,308.72666666666663,310.8633333333333,313.85999999999996,308.9866666666667,308.04333333333335,307.89666666666665,301.2966666666667,302.72333333333336,307.67,312.90333333333336,322.7866666666667,325.2,325.90000000000003,324.01,316.05999999999995,316.44,308.41333333333336,308.29,313.4066666666667,315.33666666666664,313.63,306.5733333333333,301.85666666666674,308.75666666666666,310.42,316.64000000000004,319.99666666666667,315.8966666666667,314.74333333333334,297.87333333333333,298.96,307.85333333333335,308.1033333333333,304.65000000000003,303.3866666666667,310.3566666666666,310.43,310.35999999999996,306.65000000000003,302.35,304.8533333333333,322.33666666666664,321.88,324.99,322.44666666666666,322.29,316.31666666666666,314.87,315.2066666666667,310.3966666666667,326.8966666666667,327.4433333333333,313.18666666666667,309.71,309.44,315.12,326.84999999999997,315.08666666666664,317.5133333333333,327.2,328.1566666666667,336.5466666666667,336.69666666666666,339.28333333333336,337.97,335.96666666666664,333.81666666666666,327.6266666666667,329.32666666666665,327.05333333333334,333.35999999999996,329.0233333333333,331.0533333333333,332.70666666666665,331.32500000000005,323.7266666666667,355.96,341.75,323.4433333333333,314.55,,68.96666666666667,302.34666666666664,302.7033333333333,301.70666666666665,303.09999999999997,314.99333333333334,311.57666666666665,313.59666666666664,318.17333333333335,330.27666666666664,324.03999999999996,317.51,328.05,318.9633333333333,310.9,302.93666666666667,309.91333333333336,316.01,310.7133333333333,313.1933333333333,325.59666666666664,333.45500000000004,L8
2021-09-17 22:00:08+00:00,298.09749999999997,293.1975,296.39,300.0425,306.0425,310.365,310.44,308.295,306.055,308.52750000000003,308.85249999999996,314.375,309.8375,312.28000000000003,315.0725,316.4425,311.9425,309.015,308.2625,306.53999999999996,308.29,301.39,303.60749999999996,300.82500000000005,302.01250000000005,299.97749999999996,295.65,299.54749999999996,300.28999999999996,303.2975,297.6175,298.40749999999997,299.8775,299.6,295.395,298.0675,301.5525,302.685,305.8675,301.335,300.8925,297.9625,300.0325,299.31,300.8775,304.845,308.175,307.4325,310.085,310.9,307.4125,306.4325,304.47499999999997,299.22249999999997,299.4375,304.1375,310.62,319.3825,322.8875,323.15999999999997,322.185,314.4475,314.7475,307.515,307.5625,312.2375,315.40250000000003,313.22249999999997,305.57,302.58250000000004,308.2375,310.8725,316.46000000000004,319.04,315.2825,314.065,298.04,297.5275,307.9175,307.835,303.4325,302.8525,310.23,310.6525,309.9675,305.5625,301.6225,304.345,320.59749999999997,320.8725,323.4725,322.03999999999996,321.1875,315.4225,314.6125,314.0525,308.8575,326.4125,327.93,311.2125,307.6825,309.05,313.995,327.515,314.45,316.97249999999997,326.0175,328.39250000000004,337.0175,345.925,337.9825,336.07500000000005,334.9525,331.5675,326.355,328.89750000000004,325.985,331.14,328.42,330.4325,331.5175,329.52333333333337,323.4575,337.14,338.99,321.81,313.51750000000004,,70.2975,301.0575,300.73,300.09000000000003,302.44,314.75,310.745,312.83,316.47249999999997,328.8375,321.4675,315.7375,327.985,318.495,309.71999999999997,300.52,310.1175,314.83,310.6875,311.7075,324.52,330.41333333333336,L8
2021-10-19 22:00:17+00:00,294.90749999999997,291.76,293.385,296.6625,302.8225,308.56,307.27750000000003,305.115,304.2325,304.755,306.015,310.82,306.8675,309.845,314.4025,314.3075,308.72,306.27250000000004,305.8225,304.015,306.375,300.075,301.0225,298.505,299.81000000000006,297.4275,293.46,297.03249999999997,298.36749999999995,301.9375,296.28499999999997,297.2175,299.0225,298.185,293.8775,295.765,299.87750000000005,300.88,304.1225,300.2,299.235,297.1575,297.755,297.3325,299.84,303.2375,306.74,306.185,308.3925,308.4575,305.19,304.9325,301.7675,297.08500000000004,296.2575,300.9525,308.3075,317.075,320.7875,321.205,320.385,312.47249999999997,312.48,306.67,306.8675,311.395,314.81,312.5425,304.7575,302.285,307.5825,310.75,315.87750000000005,318.25,315.005,313.74499999999995,299.02250000000004,296.5875,307.6075,307.7125,302.7275,302.025,309.885,310.16499999999996,308.62,305.09000000000003,301.21750000000003,304.1625,319.09,319.7575,322.1325,321.37,320.0775,314.16,314.185,313.25,306.69,326.12249999999995,328.32,308.18,305.8875,308.305,313.21999999999997,327.8125,314.2975,316.0125,325.15250000000003,327.735,337.805,345.7125,337.63,335.90999999999997,334.1425,331.5525,325.89250000000004,329.045,325.27,330.9475,328.33000000000004,331.22249999999997,331.93,329.6133333333334,323.085,329.7833333333333,338.58750000000003,320.9175,314.1033333333334,,68.38499999999999,299.025,298.93,299.0475,301.5425,314.6975,309.87,311.16499999999996,315.2375,327.695,319.6575,314.175,327.94,318.59999999999997,307.865,297.39,310.66,314.7625,310.47249999999997,309.47749999999996,324.115,327.62,L8
2021-11-18 21:59:23+00:00,294.23999999999995,291.58599999999996,293.11,296.096,302.168,307.802,306.546,304.696,303.614,304.22200000000004,305.328,309.92600000000004,306.334,309.54,313.466,313.646,308.54200000000003,305.698,305.144,303.456,305.66999999999996,299.45799999999997,300.358,298.08000000000004,299.05800000000005,297.06,293.418,296.48199999999997,297.96,301.05,295.822,296.718,298.012,297.424,293.36400000000003,295.008,298.938,300.37800000000004,303.246,299.562,298.28599999999994,295.99,297.354,296.62199999999996,299.34799999999996,302.70799999999997,306.406,305.92600000000004,308.356,308.308,305.43199999999996,304.51,301.746,297.158,296.348,300.656,308.29200000000003,316.932,320.496,320.98199999999997,319.73,312.148,311.924,305.646,306.08000000000004,310.17600000000004,313.482,311.406,303.6,301.288,306.346,309.3,314.684,316.35,313.532,312.058,297.104,296.044,305.922,306.62,302.134,301.274,308.928,309.178,307.898,303.904,300.31000000000006,302.94,318.418,318.934,321.43600000000004,320.716,319.56399999999996,313.236,313.242,312.572,305.692,324.772,326.618,307.55600000000004,305.406,307.4,312.486,325.854,313.264,315.496,323.89,326.38800000000003,335.87,341.918,335.118,334.092,331.942,328.98400000000004,324.346,327.324,323.76,329.17199999999997,326.75200000000007,328.532,330.844,328.39250000000004,322.62199999999996,326.485,336.76800000000003,320.61800000000005,313.32500000000005,,69.694,298.414,297.872,298.162,300.724,313.27200000000005,309.23,310.318,314.238,325.834,318.05,313.61800000000005,326.598,317.626,307.354,296.95799999999997,308.95,313.106,309.298,308.866,321.878,325.838,L9
2021-12-22 22:00:09+00:00,294.17,295.8283333333333,296.18833333333333,300.21999999999997,304.19666666666666,308.60333333333335,308.87166666666667,308.88166666666666,305.3883333333333,305.6333333333333,307.1716666666667,310.62333333333333,307.875,311.80833333333334,314.31166666666667,315.68833333333333,311.97166666666664,306.95,306.9916666666667,305.1816666666667,308.24833333333333,300.13166666666666,303.53333333333336,300.93666666666667,301.615,297.9316666666667,295.28,298.40166666666664,299.59999999999997,301.76500000000004,297.09,301.1516666666667,299.8516666666667,299.8983333333333,296.33666666666664,298.10833333333335,301.0733333333333,302.7416666666667,305.26500000000004,301.96999999999997,300.8383333333333,297.29,299.2,299.075,303.215,308.085,310.67,310.09,313.94,313.6383333333333,312.1166666666667,309.7766666666667,308.62166666666667,304.31,301.68333333333334,306.6716666666667,315.10833333333335,321.07,323.7383333333333,320.98199999999997,324.49666666666667,317.56166666666667,315.90500000000003,310.3516666666667,309.8383333333333,314.3983333333333,315.7216666666667,314.3616666666667,307.3883333333333,305.105,310.10999999999996,309.3,317.785,316.35,313.532,312.058,297.104,296.044,305.922,306.62,302.134,301.274,308.928,309.178,307.898,303.904,300.31000000000006,302.94,318.418,318.934,321.43600000000004,320.716,319.56399999999996,313.236,313.242,312.572,305.692,329.9,332.1133333333333,312.69666666666666,311.7133333333333,310.59,312.486,325.854,313.264,321.27500000000003,323.89,326.38800000000003,335.87,341.918,335.118,334.092,331.942,328.98400000000004,324.346,327.324,323.76,329.17199999999997,326.75200000000007,328.532,330.844,328.39250000000004,322.62199999999996,326.485,336.76800000000003,320.61800000000005,313.32500000000005,244.94,69.694,303.6333333333333,303.14166666666665,305.25,307.2283333333333,313.27200000000005,309.23,310.318,314.238,325.834,318.05,313.61800000000005,326.598,322.40333333333336,310.56666666666666,301.38666666666666,308.95,313.106,309.298,308.866,321.878,325.838,L8
